Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
T1,11/12/2005,Trabzonspor,Ankaraspor,2.0,3.0,A,2.0,0.0,1.5,3.6,5.5,1.45,3.85,6.05,1.5,3.7,5.0,1.5,3.4,6.0,2005/6,€64.14m,€32.53m,1.4875,0.021650635094610984,1.999846314035118,0.01455504880309982,0.006302521008403339,0.250054788516327,3.6375,0.16345871038277532,1.99853793397729,0.044937102510728605,0.02491408934707895,0.25051682096596484,5.6375,0.4262848226244983,1.995820628469498,0.07561593305977797,0.04046563192904662,0.25154630053471616,H
T1,16/12/2005,Kayserispor,Galatasaray,1.0,3.0,A,0.0,2.0,4.0,3.25,1.8,4.0,3.45,1.75,3.6,3.1,1.85,4.0,3.5,1.73,2005/6,€23.43m,€64.95m,3.9,0.1732050807568877,1.9985517609237435,0.04441155916843274,0.019230769230769162,0.2505478451424398,3.3249999999999997,0.16007810593582122,1.9983197370249597,0.048143791258893606,0.026315789473684292,0.2505966244510708,1.7824999999999998,0.046569840025492935,1.9995089600109708,0.02612613746170712,0.014375876577840119,0.2501678835662171,A
T1,17/12/2005,Ankaragucu,Sivasspor,0.0,0.0,D,0.0,0.0,2.1,3.25,3.0,2.15,3.2,3.0,2.1,3.1,3.0,2.1,3.2,3.1,2005/6,€27.16m,€21.15m,2.1125,0.02165063509461089,1.9999245266826935,0.010248821346561368,0.004437869822485174,0.25002564891761564,3.1875,0.0544862367942584,1.9997884208163645,0.017093721347218323,0.008823529411764675,0.2500747487103138,3.025,0.043301270189221974,1.9998529957311255,0.014314469484040323,0.006198347107437829,0.25004957366646835,H
T1,17/12/2005,Fenerbahce,Denizlispor,6.0,2.0,H,2.0,0.0,1.2,5.5,9.5,1.12,7.0,13.0,1.2,5.0,10.0,1.12,6.25,15.0,2005/6,€73.00m,€29.21m,1.1600000000000001,0.039999999999999925,1.9991421039919088,0.034482758620689585,0.01724137931034475,0.2502972651605232,5.9375,0.7577722283113838,1.9882935023335921,0.12762479634718044,0.07105263157894748,0.2539910795084288,11.875,2.2465250944514286,1.9744099747193764,0.18918106058538345,0.10263157894736841,0.25835960327585494,H
T1,17/12/2005,Malatyaspor,Gaziantepspor,2.0,0.0,H,0.0,0.0,2.5,3.2,2.5,2.6,3.2,2.4,2.5,3.0,2.5,2.38,3.2,2.62,2005/6,€25.08m,€32.20m,2.495,0.07794228634059955,1.9992944007423386,0.03123939332288559,0.016533066132264462,0.25024762534949685,3.1500000000000004,0.08660254037844395,1.9994488293074122,0.027492869961410774,0.011904761904761862,0.25020155872077404,2.505,0.07794228634059955,1.9993028094827336,0.031114685165908006,0.01646706586826352,0.2502398466532465,No Consensus
T1,18/12/2005,Ankaraspor,Erciyesspor,1.0,1.0,D,1.0,1.0,2.25,3.2,2.8,2.3,3.25,2.7,2.2,3.0,2.9,2.0,3.25,3.25,2005/6,€32.53m,€22.76m,2.1875,0.1138804197393037,1.998014801380937,0.05205962045225312,0.027142857142857135,0.25074283543913845,3.175,0.10307764064044153,1.9992309409839368,0.03246539862691072,0.015748031496062964,0.25028214198644105,2.9125,0.20728904939721246,1.9964067184040577,0.07117220580161801,0.037553648068669565,0.25114623673876524,H
T1,18/12/2005,Besiktas,Trabzonspor,0.0,1.0,A,0.0,0.0,1.66,3.4,4.5,1.65,3.5,4.5,1.7,3.4,4.6,1.67,3.4,4.5,2005/6,€69.65m,€64.14m,1.67,0.018708286933869722,1.999909701245422,0.011202567026269296,0.005988023952095967,0.25003090293473706,3.4250000000000003,0.043301270189221974,1.9998852552188593,0.012642706624590357,0.005474452554744769,0.25003881786657,4.525,0.04330127018922177,1.9999341855189585,0.009569341478281054,0.004143646408839796,0.2500223954134193,H
T1,18/12/2005,Diyarbakirspor,Samsunspor,0.0,0.0,D,0.0,0.0,2.0,3.25,3.25,1.95,3.3,3.35,1.9,3.1,3.5,1.83,3.4,3.75,2005/6,€21.98m,€25.79m,1.92,0.06284902544988265,1.9992251502980065,0.03273386742181388,0.01822916666666652,0.25027200714501097,3.2624999999999997,0.10825317547305476,1.999202685560242,0.033181049953426744,0.01819923371647514,0.25028200993120986,3.4625,0.18833148966649202,1.997882611605654,0.05439176596866196,0.029783393501805033,0.25070602422519345,H
T1,18/12/2005,Konyaspor,Manisaspor,1.0,1.0,D,0.0,0.0,1.8,3.4,3.75,1.85,3.4,3.6,1.85,3.2,3.5,1.8,3.25,4.0,2005/6,€28.52m,€22.87m,1.8250000000000002,0.025000000000000022,1.9998646331239298,0.013698630136986313,0.006849315068493178,0.25004691311690747,3.3125,0.08926785535678552,1.9994755145188794,0.026948786522803178,0.014150943396226356,0.25018275020950487,3.7125,0.18833148966649202,1.998157300369203,0.050729020785587074,0.0277777777777779,0.2506158489808191,H
T1,18/12/2005,Rizespor,Genclerbirligi,1.0,1.0,D,0.0,0.0,2.5,3.3,2.4,2.65,3.25,2.35,2.6,3.0,2.4,2.7,3.2,2.3,2005/6,€17.42m,€25.68m,2.6125000000000003,0.07395099728874523,1.9994194955222708,0.028306601833012524,0.015550239234449759,0.25020566345414536,3.1875,0.1138804197393037,1.9990696899529026,0.035727190506448216,0.018627450980392313,0.25033951522789333,2.3625,0.04145780987944252,1.9997772068840225,0.017548279314049745,0.0092592592592593,0.2500783644018232,A
T1,20/01/2006,Fenerbahce,Genclerbirligi,3.0,0.0,H,2.0,0.0,1.28,4.33,9.5,1.25,4.8,9.5,1.3,4.4,8.5,1.28,4.5,8.0,2005/6,€73.00m,€25.68m,1.2775,0.01785357107135714,1.9998588326470932,0.013975398098909698,0.007338551859099818,0.25004942002059005,4.5075,0.17935648859185427,1.9988692344732302,0.03979067966541414,0.02093732667775927,0.250372853975222,8.875,0.649519052838329,1.9961117137002875,0.07318524539023426,0.03873239436619724,0.251387611659803,H
T1,21/01/2006,Ankaragucu,Manisaspor,0.0,2.0,A,0.0,1.0,2.0,3.25,3.25,2.0,3.25,3.3,2.1,3.2,3.1,2.1,3.1,3.1,2005/6,€27.16m,€22.87m,2.05,0.050000000000000044,1.9995708393473226,0.02439024390243905,0.012195121951219523,0.2501487209994051,3.2,0.061237243569579415,1.9997344260246668,0.019136638615493567,0.009765625,0.2500945172111308,3.1875,0.08926785535678552,1.9994347615157992,0.028005601680560165,0.014705882352941124,0.25019487963448284,H
T1,21/01/2006,Besiktas,Erciyesspor,2.0,2.0,D,2.0,1.0,1.5,3.4,6.5,1.46,3.75,6.35,1.55,3.7,5.0,1.57,3.3,5.5,2005/6,€69.65m,€22.76m,1.52,0.04301162633521317,1.9994210503443144,0.02829712258895603,0.015625,0.25020297833113414,3.5374999999999996,0.19162137145944874,1.9978793172968496,0.05416858557157562,0.02915194346289751,0.2507406238089591,5.8375,0.61580739683768,1.9918912485341818,0.10549163114992377,0.05728051391862965,0.25294341694773365,H
T1,21/01/2006,Gaziantepspor,Samsunspor,0.0,1.0,A,0.0,0.0,1.72,3.25,4.33,1.7,3.4,4.35,1.75,3.3,4.2,1.72,3.2,4.33,2005/6,€32.20m,€25.79m,1.7225,0.01785357107135714,1.9999226119908105,0.01036491789338586,0.005442670537010308,0.2500266375025902,3.2875000000000005,0.0739509972887451,1.999636126442376,0.02249459993573995,0.012357414448669335,0.2501241872774089,4.3025,0.05973901572674247,1.999860223793071,0.013884721842357343,0.006536897152818133,0.2500496897181109,H
T1,22/01/2006,Ankaraspor,Denizlispor,1.0,3.0,A,0.0,2.0,2.0,3.25,3.25,1.9,3.35,3.45,2.0,3.2,3.3,1.9,3.2,3.5,2005/6,€32.53m,€29.21m,1.95,0.050000000000000044,1.999525689293649,0.025641025641025664,0.012820512820512775,0.25016436554898097,3.25,0.061237243569579415,1.9997451837687612,0.01884222879063982,0.009615384615384581,0.25008611841527,3.375,0.10307764064044157,1.999327010279169,0.03054152315272343,0.01666666666666683,0.2502333408968306,H
T1,22/01/2006,Kayserispor,Trabzonspor,4.0,2.0,H,4.0,2.0,2.62,3.2,2.37,2.45,3.3,2.5,2.55,3.1,2.55,2.4,3.1,2.6,2005/6,€23.43m,€64.14m,2.505,0.08558621384311846,1.999158818341421,0.03416615323078581,0.01896207584830334,0.25028998777462985,3.175,0.08291561975888491,1.999510063285432,0.026115155829570053,0.013779527559054872,0.2501663180216637,2.505,0.0855862138431184,1.999151844152478,0.03416615323078579,0.018463073852295286,0.25030486188033113,A
T1,22/01/2006,Konyaspor,Galatasaray,0.0,1.0,A,0.0,0.0,5.5,3.2,1.61,5.0,3.5,1.6,4.0,3.4,1.75,4.8,3.4,1.6,2005/6,€28.52m,€64.95m,4.825,0.5402545696243577,1.9907838892748035,0.11196985898950418,0.060880829015544036,0.25353753737150175,3.375,0.10897247358851675,1.9992424207686315,0.03228814032252348,0.01666666666666683,0.2502725314373807,1.6400000000000001,0.06363961030678923,1.9989292114609698,0.03880464043096904,0.017530487804878092,0.25034524511493833,A
T1,22/01/2006,Malatyaspor,Sivasspor,0.0,0.0,D,0.0,0.0,2.4,3.2,2.6,2.35,3.2,2.7,2.2,3.1,3.0,2.37,3.0,2.7,2005/6,€25.08m,€21.15m,2.33,0.07713624310270749,1.9992006163783875,0.033105683735067594,0.016630901287553623,0.25029274641898946,3.125,0.08291561975888508,1.9994898567400974,0.026532998322843223,0.014000000000000012,0.2501808504430148,2.75,0.14999999999999994,1.9978862984632844,0.05454545454545452,0.027272727272727337,0.25067901611328125,H
T1,22/01/2006,Rizespor,Diyarbakirspor,2.0,0.0,H,1.0,0.0,2.1,3.2,3.1,2.0,3.3,3.25,2.1,3.2,3.1,2.1,3.1,3.1,2005/6,€17.42m,€21.98m,2.0749999999999997,0.043301270189221974,1.9996832923974168,0.020868082018902157,0.009036144578313143,0.25011431184270694,3.2,0.07071067811865465,1.9996477221810776,0.022097086912079577,0.01171875,0.25012224927205307,3.1374999999999997,0.06495190528383286,1.9996932687762368,0.020701802480902906,0.008964143426294813,0.25010219685385104,H
T1,03/02/2006,Fenerbahce,Rizespor,1.0,1.0,D,0.0,0.0,1.16,5.5,13.0,1.12,7.0,13.0,1.2,5.2,11.0,1.14,6.0,12.0,2005/6,€73.00m,€17.42m,1.155,0.029580398915498043,1.999528522383476,0.025610734991773198,0.01406926406926412,0.25016059354178555,5.925,0.6832825184358223,1.9905960062406562,0.11532194403980124,0.062236286919831185,0.2529565396676338,12.25,0.82915619758885,1.996654119924748,0.06768622021133469,0.03571428571428581,0.2512327703971051,H
T1,04/02/2006,Ankaraspor,Diyarbakirspor,3.0,3.0,D,0.0,2.0,2.0,3.25,3.25,2.15,3.2,3.0,2.0,3.2,3.3,2.15,3.15,2.9,2005/6,€32.53m,€21.98m,2.075,0.07499999999999996,1.9990574042663867,0.03614457831325299,0.01807228915662651,0.25032660763536074,3.2,0.03535533905932741,1.9999119412994364,0.011048543456039814,0.005859375,0.25003052875627,3.1125,0.16723860200324564,1.9979125618736322,0.053731277752046794,0.029116465863453733,0.25073073216728803,H
T1,04/02/2006,Besiktas,Genclerbirligi,2.0,1.0,H,1.0,0.0,1.61,3.4,5.0,1.45,3.85,6.05,1.6,3.6,4.8,1.66,3.3,4.5,2005/6,€69.65m,€25.68m,1.58,0.07842193570679062,1.9981961339141496,0.0496341365232852,0.025316455696202445,0.2506738517345559,3.5375,0.21028254801575913,1.997468671029639,0.059443829827776434,0.032685512367491176,0.2508476531413034,5.0875,0.5834970008491902,1.9907738063139129,0.11469228517920199,0.05958230958230959,0.2527847763973488,H
T1,04/02/2006,Kayserispor,Denizlispor,2.0,2.0,D,1.0,0.0,1.66,3.4,4.5,1.5,3.6,6.0,1.7,3.4,4.3,1.6,3.5,4.6,2005/6,€23.43m,€29.21m,1.615,0.0753325958665968,1.9984177486515735,0.04664557019603517,0.025541795665634748,0.250571232233067,3.475,0.08291561975888508,1.9995908651694054,0.023860610002556855,0.0125899280575541,0.25013912875740074,4.85,0.6726812023536856,1.9867166591863066,0.13869715512447126,0.0670103092783505,0.25368126922634393,H
T1,05/02/2006,Ankaragucu,Trabzonspor,1.0,2.0,A,1.0,0.0,2.62,3.2,2.37,2.8,3.2,2.25,2.8,3.1,2.3,2.6,3.15,2.35,2005/6,€27.16m,€64.14m,2.705,0.09526279441628811,1.999104980426269,0.03521729922968137,0.01802218114602594,0.25031045109101263,3.1625,0.04145780987944255,1.9998757627398398,0.01310918889468539,0.006916996047430901,0.2500435326316191,2.3175,0.046569840025492956,1.9997080397660896,0.020094860852424144,0.011057173678532983,0.25010236671298874,A
T1,05/02/2006,Gaziantepspor,Manisaspor,1.0,1.0,D,0.0,1.0,2.2,3.25,2.8,2.25,3.2,2.8,2.0,3.2,3.3,2.15,3.15,2.9,2005/6,€32.20m,€22.87m,2.15,0.09354143466934856,1.9986200523616262,0.04350764403225514,0.023255813953488413,0.25050436871426845,3.2,0.03535533905932741,1.9999119412994364,0.011048543456039814,0.005859375,0.25003052875627,2.95,0.206155281280883,1.9965555033215496,0.0698831461969095,0.033898305084745894,0.2510653405892288,H
T1,05/02/2006,Konyaspor,Erciyesspor,2.0,0.0,H,1.0,0.0,2.0,3.25,3.25,2.15,3.2,3.0,2.0,3.2,3.3,2.15,3.15,2.9,2005/6,€28.52m,€22.76m,2.075,0.07499999999999996,1.9990574042663867,0.03614457831325299,0.01807228915662651,0.25032660763536074,3.2,0.03535533905932741,1.9999119412994364,0.011048543456039814,0.005859375,0.25003052875627,3.1125,0.16723860200324564,1.9979125618736322,0.053731277752046794,0.029116465863453733,0.25073073216728803,H
T1,05/02/2006,Malatyaspor,Galatasaray,1.0,1.0,D,0.0,1.0,4.5,3.4,1.66,5.35,3.85,1.5,4.2,3.3,1.75,5.0,3.5,1.57,2005/6,€25.08m,€64.95m,4.7625,0.44352987498025415,1.9937416003398265,0.09312963254178565,0.05183727034120733,0.25217123374931744,3.5125,0.20728904939721257,1.9975229041983782,0.059014675984971544,0.03113879003558706,0.2508005073617571,1.62,0.09407443861113388,1.9975710656552814,0.05807064111798387,0.03240740740740744,0.25083610619430136,A
T1,05/02/2006,Sivasspor,Samsunspor,0.0,3.0,A,0.0,2.0,1.8,3.25,4.0,1.7,3.3,4.5,1.8,3.2,4.0,1.85,3.15,3.75,2005/6,€21.15m,€25.79m,1.7874999999999999,0.054486236794258465,1.9993251043683955,0.030481810793990753,0.01573426573426584,0.2502422528834002,3.2249999999999996,0.05590169943749469,1.9997832441635561,0.01733386029069603,0.00968992248061995,0.25007515903321753,4.0625,0.2724311839712921,1.9967984444116944,0.0670599837467796,0.034615384615384714,0.25104153515970207,H
T1,10/02/2006,Diyarbakirspor,Besiktas,1.0,3.0,A,0.0,2.0,4.0,3.25,1.8,4.5,3.3,1.7,4.0,3.2,1.8,3.75,3.2,1.83,2005/6,€21.98m,€69.65m,4.0625,0.2724311839712921,1.9967984444116944,0.0670599837467796,0.034615384615384714,0.25104153515970207,3.2375,0.04145780987944235,1.9998819567038997,0.012805501121063274,0.006756756756756577,0.25004048964307457,1.7825,0.04918078893226505,1.9994460024493972,0.027590905431845753,0.013674614305750454,0.2502006502753336,A
T1,11/02/2006,Erciyesspor,Ankaragucu,1.0,2.0,A,0.0,0.0,1.9,3.25,3.5,1.9,3.35,3.45,1.9,3.2,3.6,1.9,3.2,3.45,2005/6,€22.76m,€27.16m,1.9,0.0,2.0,0.0,0.0,0.25,3.25,0.061237243569579415,1.9997451837687612,0.01884222879063982,0.009615384615384581,0.25008611841527,3.5,0.061237243569579415,1.9997802086400325,0.017496355305594118,0.008928571428571397,0.250074412564394,H
T1,11/02/2006,Manisaspor,Sivasspor,3.0,1.0,H,2.0,1.0,2.0,3.25,3.25,1.95,3.3,3.35,2.0,3.2,3.3,2.15,2.95,3.1,2005/6,€22.87m,€21.15m,2.025,0.07499999999999997,1.9990208758549526,0.03703703703703702,0.01851851851851838,0.25032194987879564,3.175,0.13462912017836248,1.9986852393829686,0.042402872497122046,0.021653543307086576,0.250487644039062,3.25,0.0935414346693485,1.9993983256085912,0.028781979898261076,0.01538461538461533,0.2502158272207008,H
T1,11/02/2006,Samsunspor,Fenerbahce,0.0,5.0,A,0.0,2.0,5.0,3.6,1.57,6.0,3.6,1.5,4.8,3.6,1.6,6.0,3.4,1.5,2005/6,€25.79m,€73.00m,5.45,0.5545268253204709,1.9925059715825504,0.10174804134320567,0.05275229357798161,0.25261961873500816,3.55,0.08660254037844395,1.9995665789534056,0.024395081796744777,0.010563380281690016,0.25015752993068685,1.5425,0.04380353866983812,1.9994191266263586,0.028397756025826983,0.014991896272285254,0.25019975929646576,A
T1,12/02/2006,Denizlispor,Konyaspor,5.0,2.0,H,3.0,1.0,2.2,3.2,2.87,2.35,3.25,2.65,2.1,3.2,3.1,2.25,3.2,2.7,2005/6,€29.21m,€28.52m,2.225,0.09013878188659973,1.9988155189414916,0.04051181208386504,0.022471910112359605,0.25041202777722676,3.2125000000000004,0.02165063509461089,1.9999673202178099,0.006739497305715452,0.0029182879377431803,0.250011180513111,2.8299999999999996,0.17592612085759185,1.9972404597938442,0.062164707016816916,0.03356890459363937,0.25090912252562103,H
T1,12/02/2006,Genclerbirligi,Kayserispor,3.0,2.0,H,2.0,1.0,2.1,3.25,3.0,2.05,3.3,3.1,2.1,3.2,3.1,2.1,3.2,2.95,2005/6,€25.68m,€23.43m,2.0875,0.02165063509461108,1.9999220921179726,0.01037156172196938,0.0044910179640720305,0.25002754820936635,3.2375,0.04145780987944235,1.9998819567038997,0.012805501121063274,0.006756756756756577,0.25004048964307457,3.0375,0.06495190528383288,1.9996696306147017,0.021383343303319466,0.011316872427983515,0.2501154024093447,H
T1,12/02/2006,Rizespor,Ankaraspor,1.0,1.0,D,1.0,0.0,2.0,3.25,3.25,1.95,3.3,3.35,2.0,3.2,3.3,1.95,3.2,3.3,2005/6,€17.42m,€32.53m,1.975,0.025000000000000022,1.999884414871759,0.012658227848101276,0.006329113924050889,0.25004005768306364,3.2375,0.04145780987944235,1.9998819567038997,0.012805501121063274,0.006756756756756577,0.25004048964307457,3.3,0.03535533905932741,1.9999171975295287,0.010713739108887095,0.005681818181818343,0.2500287059348745,H
T1,12/02/2006,Trabzonspor,Malatyaspor,1.0,0.0,H,0.0,0.0,1.61,3.4,5.0,1.6,3.5,4.9,1.6,3.6,4.8,1.6,3.4,4.8,2005/6,€64.14m,€25.08m,1.6025,0.004330127018922197,1.9999947386274974,0.0027021073441012146,0.001170046801872049,0.2500018140084993,3.475,0.08291561975888508,1.9995908651694054,0.023860610002556855,0.0125899280575541,0.25013912875740074,4.875,0.0829156197588851,1.9997918936490338,0.017008332258232842,0.008974358974358942,0.250071145571654,H
T1,17/02/2006,Besiktas,Rizespor,0.0,1.0,A,0.0,0.0,1.4,3.75,7.0,1.3,4.5,8.75,1.4,3.8,7.0,1.36,3.75,8.0,2005/6,€69.65m,€17.42m,1.3650000000000002,0.04092676385936219,1.9993468719668563,0.029982977186345922,0.015567765567765735,0.2502345771767259,3.95,0.3181980515339464,1.9954514023993646,0.08055646874277124,0.03639240506329111,0.25136131582658994,7.6875,0.7368641326594747,1.9934349831579419,0.09585224489879346,0.05081300813008127,0.2521634504141793,H
T1,18/02/2006,Ankaraspor,Fenerbahce,2.0,1.0,H,1.0,0.0,6.5,3.75,1.44,6.05,3.85,1.45,5.0,3.7,1.55,6.0,3.4,1.5,2005/6,€32.53m,€73.00m,5.8875,0.5481502987320175,1.9935901331490473,0.09310408471032144,0.04830148619957564,0.25252130809577394,3.675,0.1677050983124843,1.9984785091824058,0.04563404035713859,0.023809523809523947,0.250562242721672,1.4849999999999999,0.04387482193696065,1.9993728166732447,0.02954533463768394,0.015993265993266004,0.2502130575047827,A
T1,19/02/2006,Ankaragucu,Denizlispor,1.0,1.0,D,0.0,0.0,2.1,3.2,3.1,2.0,3.3,3.25,2.0,3.2,3.3,2.05,3.25,3.0,2005/6,€27.16m,€29.21m,2.0374999999999996,0.04145780987944252,1.9997023165805357,0.02034739135187363,0.010736196319018232,0.2501015044338466,3.2375,0.04145780987944235,1.9998819567038997,0.012805501121063274,0.006756756756756577,0.25004048964307457,3.1624999999999996,0.11924240017711814,1.9989717300104966,0.03770510677537333,0.02075098814229248,0.2503610406936078,H
T1,19/02/2006,Gaziantepspor,Trabzonspor,0.0,2.0,A,0.0,1.0,2.87,3.2,2.2,3.0,3.2,2.15,3.0,3.1,2.2,2.9,3.25,2.1,2005/6,€32.20m,€64.14m,2.9425,0.058470077817632485,1.9997149700700654,0.01987088455994307,0.01040781648258271,0.2500991092933652,3.1875,0.0544862367942584,1.9997884208163645,0.017093721347218323,0.008823529411764675,0.2500747487103138,2.1624999999999996,0.04145780987944255,1.999734015792908,0.019171241562748003,0.01011560693641611,0.25009368772652296,A
T1,19/02/2006,Kayserispor,Diyarbakirspor,3.0,0.0,H,2.0,0.0,1.57,3.4,5.5,1.45,3.85,6.05,1.65,3.5,4.5,1.6,3.3,5.0,2005/6,€23.43m,€21.98m,1.5675,0.07361215932167728,1.9983919100577194,0.0469615051493954,0.02511961722488043,0.2505886152111651,3.5125,0.20728904939721257,1.9975229041983777,0.059014675984971544,0.03113879003558706,0.2508005073617571,5.2625,0.5759503016754136,1.991347639586392,0.1094442378480596,0.061163895486936015,0.2530312055907431,H
T1,19/02/2006,Konyaspor,Genclerbirligi,0.0,3.0,A,0.0,1.0,2.1,3.2,3.1,2.0,3.3,3.25,2.2,3.1,3.0,2.2,3.25,2.75,2005/6,€28.52m,€25.68m,2.125,0.08291561975888508,1.9988942420654399,0.0390191151806518,0.020588235294117796,0.2503964325682372,3.2125,0.0739509972887451,1.9996164131297,0.023019765692994586,0.012645914396887115,0.2501353104529847,3.025,0.18200274723201296,1.9973661336745814,0.0601661974320704,0.03305785123966931,0.2509548749832138,H
T1,19/02/2006,Malatyaspor,Erciyesspor,2.0,2.0,D,1.0,0.0,2.1,3.2,3.1,2.25,3.2,2.8,2.1,3.1,3.2,2.3,3.1,2.7,2005/6,€25.08m,€22.76m,2.1875,0.08926785535678552,1.998800238535907,0.04080816244881624,0.021428571428571352,0.25041270829204354,3.15,0.050000000000000044,1.999818246960343,0.015873015873015886,0.007936507936507908,0.2500629881582263,2.95,0.2061552812808831,1.9964736764972675,0.06988314619690952,0.038135593220339103,0.2512249072533542,H
T1,19/02/2006,Manisaspor,Samsunspor,3.0,0.0,H,1.0,0.0,1.8,3.1,4.2,1.85,3.4,3.6,1.85,3.2,3.8,1.8,3.25,3.8,2005/6,€22.87m,€25.79m,1.8250000000000002,0.025000000000000022,1.9998646331239298,0.013698630136986313,0.006849315068493178,0.25004691311690747,3.2375,0.10825317547305476,1.9991961166600718,0.03343727427739143,0.018339768339768137,0.250274318955567,3.8500000000000005,0.21794494717703372,1.9977143145238387,0.05660907718883992,0.02922077922077926,0.25074999698796396,H
T1,19/02/2006,Sivasspor,Galatasaray,0.0,0.0,D,0.0,0.0,4.5,3.4,1.66,5.0,3.5,1.6,4.2,3.3,1.75,4.5,3.3,1.66,2005/6,€21.15m,€64.95m,4.55,0.28722813232690136,1.9971522230826804,0.06312706204986844,0.03296703296703307,0.250944568086538,3.375,0.08291561975888508,1.9995663076193992,0.024567591039669653,0.012962962962963065,0.2501473995636872,1.6675,0.053560713214071354,1.9992587968220445,0.03212036774457053,0.016866566716641662,0.2502519167836157,A
T1,25/02/2006,Erciyesspor,Gaziantepspor,1.0,0.0,H,0.0,0.0,2.1,3.25,3.0,2.15,3.2,3.0,2.1,3.1,3.2,2.2,3.0,2.95,2005/6,€22.76m,€32.20m,2.1375,0.04145780987944252,1.9997294787125228,0.019395466610265505,0.010233918128654818,0.2500923110115052,3.1374999999999997,0.09601432184835762,1.999322379339828,0.030602174294297253,0.01693227091633487,0.2502384950108044,3.0374999999999996,0.09601432184835763,1.9992865308264771,0.03160965328340992,0.015432098765431945,0.2502349969204084,H
T1,25/02/2006,Galatasaray,Manisaspor,4.0,2.0,H,2.0,1.0,1.28,4.5,8.5,1.3,4.5,8.25,1.3,4.4,8.5,1.33,4.0,8.0,2005/6,€64.95m,€22.87m,1.3025,0.01785357107135714,1.9998647152361737,0.013707156292788592,0.007197696737044179,0.25004646842799433,4.35,0.20615528128088303,1.9983521528303014,0.047392018685260474,0.022988505747126187,0.2506211296678551,8.3125,0.2072890493972125,1.9995495096075653,0.02493702849891278,0.013157894736842035,0.2501594780725412,H
