Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
D1,14/08/2004,Hansa Rostock,Werder Bremen,A,2.8,3.25,2.2,3.4,3.25,2.0,2.9,3.0,2.2,2.9,3.2,2.15,2004/5,€25.90m,€98.48m,3.0,0.2345207879911715,1.9957024944624886,0.07817359599705716,0.03749999999999987,0.2513095408004376,3.175,0.10307764064044153,1.9992309409839368,0.03246539862691072,0.015748031496062964,0.25028214198644105,2.1375,0.08196798155377508,1.9989256687586063,0.03834759370936845,0.01900584795321647,0.25039660839775935,A
D1,14/08/2004,Mainz,Hamburg,H,2.6,3.2,2.4,2.5,3.3,2.5,2.5,3.0,2.5,2.5,3.25,2.4,2004/5,€16.73m,€65.60m,2.525,0.04330127018922197,1.9997892361698864,0.01714901789672157,0.00742574257425721,0.250070694693185,3.1875,0.1138804197393037,1.9990696899529026,0.035727190506448216,0.018627450980392313,0.25033951522789333,2.45,0.050000000000000044,1.999699542856517,0.020408163265306138,0.010204081632653184,0.25010412328196585,A
D1,14/08/2004,M'gladbach,Dortmund,A,2.5,3.2,2.5,2.5,3.3,2.5,2.3,3.0,2.7,2.4,3.1,2.6,2004/5,€50.93m,€78.33m,2.425,0.08291561975888508,1.9991516618226404,0.03419200814799385,0.018041237113401998,0.25030281057891446,3.15,0.11180339887498944,1.9990909597770783,0.03549314249999665,0.019841269841269993,0.25031570415490606,2.575,0.08291561975888508,1.999255821175274,0.03220024068306216,0.016990291262136026,0.250251462213665,H
D1,14/08/2004,Nurnberg,Stuttgart,D,2.8,3.25,2.2,3.2,3.3,2.05,2.9,3.0,2.2,2.62,3.2,2.3,2004/5,€34.90m,€79.50m,2.8800000000000003,0.21023796041628645,1.9961865486509152,0.07299929181121056,0.03993055555555558,0.25127429625177683,3.1875,0.1138804197393037,1.9990696899529026,0.035727190506448216,0.018627450980392313,0.25033951522789333,2.1875,0.08926785535678565,1.998791314072065,0.0408081624488163,0.021428571428571352,0.25043254847645424,A
D1,14/08/2004,Schalke 04,Kaiserslautern,H,1.53,3.5,5.5,1.5,3.7,6.0,1.5,3.7,5.0,1.5,3.4,6.0,2004/5,€86.33m,€33.75m,1.5075,0.012990381056766592,1.9999466120408445,0.008617168196860094,0.003731343283582156,0.2500181999077871,3.575,0.1299038105676659,1.9990448245257488,0.03633673022871773,0.019230769230769162,0.2503356039241259,5.625,0.414578098794425,1.996028012525416,0.07370277311900889,0.03888888888888897,0.25147227808101125,H
D1,15/08/2004,Bochum,Leverkusen,D,2.37,3.2,2.62,2.5,3.3,2.5,2.2,3.0,2.9,2.3,3.1,2.75,2004/5,€31.40m,€86.93m,2.3425000000000002,0.1091730278044902,1.9984366465737644,0.046605348048875214,0.025880469583777987,0.2505365460302775,3.15,0.11180339887498944,1.9990909597770783,0.03549314249999665,0.019841269841269993,0.25031570415490606,2.6925,0.14889173919328091,1.9977972597197224,0.05529869607921297,0.030872794800371528,0.25075875342044107,H
D1,15/08/2004,Wolfsburg,Freiburg,A,1.61,3.4,5.0,1.65,3.6,4.7,1.65,3.3,4.4,1.61,3.3,5.0,2004/5,€59.30m,€22.43m,1.63,0.019999999999999907,1.9998913973997496,0.012269938650306692,0.006134969325153339,0.2500376378486206,3.4000000000000004,0.12247448713915901,1.9990727785143636,0.03602190798210559,0.018382352941176405,0.2503065123741948,4.775,0.24874685927665482,1.9980241881071492,0.05209358309458739,0.027486910994764413,0.250717050243062,H
D1,28/08/2004,Bielefeld,Bochum,A,2.3,3.2,2.7,2.4,3.3,2.6,2.4,3.0,2.6,2.4,3.1,2.6,2004/5,€24.65m,€31.40m,2.375,0.04330127018922197,1.9997585026337423,0.018232113763882934,0.007894736842105399,0.25008671522719383,3.15,0.11180339887498944,1.9990909597770783,0.03549314249999665,0.019841269841269993,0.25031570415490606,2.625,0.04330127018922197,1.9998049407764196,0.016495721976846463,0.0071428571428571175,0.25006550790462057,H
D1,28/08/2004,Freiburg,M'gladbach,D,1.9,3.25,3.5,1.95,3.3,3.5,2.1,3.0,3.1,2.0,3.2,3.2,2004/5,€22.43m,€50.93m,1.9874999999999998,0.07395099728874527,1.9990063037202903,0.037208048950312086,0.020440251572327206,0.25033609210636476,3.1875,0.1138804197393037,1.9990696899529026,0.035727190506448216,0.018627450980392313,0.25033951522789333,3.3249999999999997,0.1785357107135712,1.9979147903271985,0.05369495059054773,0.02819548872180455,0.25073073591721684,H
D1,28/08/2004,Hamburg,Nurnberg,H,1.8,3.25,4.0,1.75,3.4,4.2,1.75,3.2,4.0,1.9,3.2,3.5,2004/5,€65.60m,€34.90m,1.7999999999999998,0.061237243569579415,1.999172524019207,0.034020690871988564,0.01736111111111094,0.2502742340940347,3.2625,0.0819679815537749,1.9995482147619437,0.025124285533724106,0.012452107279693703,0.25015054539626547,3.925,0.25860201081971507,1.9968087428994568,0.06588586262922677,0.0334394904458597,0.25121687398593834,H
D1,28/08/2004,Hertha,Mainz,D,1.53,3.4,6.0,1.5,3.8,5.8,1.5,3.7,5.0,1.5,3.4,6.0,2004/5,€71.78m,€16.73m,1.5075,0.012990381056766592,1.9999466120408445,0.008617168196860094,0.003731343283582156,0.2500181999077871,3.575,0.17853571071357127,1.9982035518542607,0.049940058940859094,0.02622377622377625,0.2506169862910022,5.7,0.412310562561766,1.9961243182035244,0.07233518641434492,0.0350877192982455,0.25153052021772115,H
D1,28/08/2004,Kaiserslautern,Stuttgart,A,2.75,3.25,2.25,2.75,3.3,2.3,2.5,3.0,2.5,2.62,3.2,2.3,2004/5,€33.75m,€79.50m,2.6550000000000002,0.10404326023342404,1.9988851956300056,0.039187668637824496,0.020715630885122627,0.25039871274868275,3.1875,0.1138804197393037,1.9990696899529026,0.035727190506448216,0.018627450980392313,0.25033951522789333,2.3375,0.09601432184835763,1.9987987444821995,0.04107564571052733,0.020053475935828846,0.25038988572249293,A
D1,28/08/2004,Leverkusen,Bayern Munich,H,2.9,3.2,2.37,3.2,3.3,2.05,2.6,3.0,2.4,2.62,3.1,2.37,2004/5,€86.93m,€175.30m,2.8299999999999996,0.24433583445741233,1.9946908539109487,0.08633775069166515,0.0459363957597172,0.2517246298773989,3.15,0.11180339887498944,1.9990909597770783,0.03549314249999665,0.019841269841269993,0.25031570415490606,2.2975,0.14341809509263476,1.9971185884789848,0.062423545198100006,0.02856365614798695,0.25112803201160167,A
D1,28/08/2004,Schalke 04,Hansa Rostock,A,1.5,3.5,6.0,1.4,4.2,6.6,1.55,3.5,4.8,1.44,3.6,6.5,2004/5,€86.33m,€25.90m,1.4725,0.05717298313014641,1.998913452061569,0.03882715322930147,0.02164685908319197,0.2503750066342513,3.7,0.2915475947422651,1.995639561610174,0.07879664722763921,0.03716216216216206,0.2513186637540626,5.9750000000000005,0.7154544010627093,1.9892536050701457,0.1197413223535915,0.061715481171547903,0.2545003186772373,H
D1,29/08/2004,Dortmund,Hannover,D,1.5,3.5,6.0,1.4,4.2,6.6,1.45,3.8,5.4,1.5,3.4,6.0,2004/5,€78.33m,€42.98m,1.4625000000000001,0.04145780987944254,1.9994175194738009,0.028347220430388058,0.014957264957264904,0.2502068272608226,3.7249999999999996,0.3112474899497184,1.9950261079578022,0.083556373140864,0.04530201342281881,0.2516197149087527,6.0,0.4242640687119283,1.9963872269939045,0.07071067811865471,0.03749999999999987,0.2512689073508245,H
D1,29/08/2004,Werder Bremen,Wolfsburg,A,1.44,3.75,6.5,1.45,4.1,6.0,1.6,3.4,4.6,1.44,3.6,6.5,2004/5,€98.48m,€59.30m,1.4825,0.067961386095341,1.9985093507862577,0.04584241895132614,0.02065767284991571,0.2504744473149695,3.7125,0.2558686186307339,1.996599459269643,0.06892084003521452,0.037878787878787845,0.25113748957826054,5.9,0.7778174593052024,1.9868587213583127,0.13183346767884785,0.06567796610169507,0.2557352502887836,H
D1,11/09/2004,Bayern Munich,Bielefeld,H,1.2,5.0,12.0,1.2,5.6,11.0,1.2,5.0,10.0,1.25,4.8,8.5,2004/5,€175.30m,€24.65m,1.2125,0.021650635094610987,1.9997715556274227,0.017856193892462673,0.0077319587628865705,0.25007652280379555,5.1,0.29999999999999993,1.9975444858572122,0.0588235294117647,0.02941176470588225,0.25078446675714827,10.375,1.2930100540985752,1.9886294816320897,0.12462747509383858,0.06927710843373491,0.25426752966815463,H
D1,11/09/2004,Bochum,Dortmund,D,2.375,3.2,2.625,2.5,3.3,2.5,2.4,3.0,2.6,2.37,3.0,2.7,2004/5,€31.40m,€78.33m,2.41125,0.052485116938042524,1.9996606591379555,0.021766767003853823,0.010756868843960543,0.25011347355968616,3.125,0.12990381056766576,1.9987567512593665,0.04156921938165304,0.02200000000000002,0.2504249131082695,2.60625,0.07153451963912254,1.999455181951274,0.027447297703260445,0.014988009592326268,0.25019135746137766,H
D1,11/09/2004,Mainz,Leverkusen,H,3.5,3.25,1.909,3.95,3.4,1.8,3.2,3.1,2.0,3.3,3.2,1.95,2004/5,€16.73m,€86.93m,3.4875,0.28804296554507286,1.9951661069195221,0.08259296503084528,0.04390681003584218,0.25153335499337304,3.2375000000000003,0.10825317547305476,1.9991961166600714,0.033437274277391425,0.018339768339768137,0.250274318955567,1.91475,0.07367284099313666,1.9989243081248733,0.03847648047689602,0.02092309701005357,0.25038680328826046,A
D1,11/09/2004,M'gladbach,Werder Bremen,H,2.875,3.2,2.2,3.2,3.3,2.05,2.7,3.0,2.3,2.8,3.2,2.2,2004/5,€50.93m,€98.48m,2.89375,0.18739580438206194,1.9970218230815984,0.06475880928969743,0.034017278617710645,0.25095528771771564,3.175,0.1089724735885168,1.999143554432918,0.03432203892551711,0.017716535433070835,0.25030886742598457,2.1875,0.08926785535678565,1.998791314072065,0.0408081624488163,0.021428571428571352,0.2504325484764543,A
D1,11/09/2004,Nurnberg,Hertha,D,2.25,3.2,2.8,2.4,3.3,2.6,2.4,3.0,2.6,2.37,3.1,2.62,2004/5,€34.90m,€71.78m,2.355,0.06184658438426488,1.9994978951490787,0.026261819271450056,0.012738853503184489,0.25018217566270085,3.15,0.11180339887498944,1.9990909597770783,0.03549314249999665,0.019841269841269993,0.25031570415490606,2.655,0.0841130192063035,1.999284308881179,0.031680986518381735,0.014595103578154411,0.2502340096198292,H
D1,11/09/2004,Stuttgart,Hamburg,H,1.571,3.6,5.0,1.5,3.9,5.6,1.6,3.4,4.6,1.57,3.5,5.0,2004/5,€79.50m,€65.60m,1.56025,0.036812871390316755,1.9995959212180705,0.023594213357036858,0.01205736260214696,0.25014450312748937,3.6,0.18708286933869706,1.9980734126705326,0.051967463705193624,0.02777777777777768,0.2506320785691533,5.05,0.3570714214271425,1.9964226481412954,0.0707072121637906,0.03712871287128716,0.25119573558651287,H
D1,11/09/2004,Wolfsburg,Schalke 04,H,2.3,3.2,2.7,2.4,3.3,2.6,2.2,3.0,2.9,2.2,3.2,2.8,2004/5,€59.30m,€86.33m,2.275,0.08291561975888487,1.9990472091364975,0.036446426267641704,0.019230769230769162,0.2503209332485095,3.175,0.1089724735885168,1.999143554432918,0.03432203892551711,0.017716535433070835,0.25030886742598457,2.7500000000000004,0.11180339887498938,1.9988071507392544,0.040655781409087044,0.02272727272727293,0.25041453814734094,H
D1,12/09/2004,Hannover,Freiburg,D,1.833,3.25,3.75,1.8,3.4,3.95,1.85,3.1,3.6,1.95,3.3,3.25,2004/5,€42.98m,€22.43m,1.85825,0.05593914103738094,1.9993513397617786,0.030103129846565824,0.0157069823758913,0.2502163393917027,3.2624999999999997,0.10825317547305476,1.9992026855602418,0.033181049953426744,0.01819923371647514,0.25028200993120986,3.6374999999999997,0.25586861863073407,1.9963922197334445,0.07034188828336332,0.038659793814433074,0.25132251780564696,H
