Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,PSH,PSD,PSA,B365CH,B365CD,B365CA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
G1,03/11/2019,Panetolikos,Asteras Tripolis,D,2.55,3.0,2.9,2.7,2.95,2.9,2.6,3.05,2.85,2.55,3.0,2.9,2019/20,€8.85m,€11.20m,2.63,3.05,3.02,2.4,3.1,3.1,2.6,0.061237243569579596,1.999602336692743,0.023552785988299844,0.012019230769230838,0.25013357261327296,3.0,0.03535533905932725,1.9998998082055732,0.01178511301977575,0.006249999999999867,0.2500347366931645,2.8874999999999997,0.021650635094610887,1.9999593273052878,0.007498055444021087,0.0032467532467532756,0.25001430178676987
G1,03/11/2019,AEK,Atromitos,H,1.4,3.6,13.0,1.45,4.1,8.5,1.45,4.2,7.6,1.4,4.2,8.5,2019/20,€30.53m,€12.75m,1.41,4.42,8.9,1.4,4.0,11.0,1.425,0.025000000000000022,1.9997779672118907,0.017543859649122823,0.008771929824561653,0.250076946752847,4.0249999999999995,0.248746859276655,1.9971802585203278,0.061800461932088206,0.029503105590062084,0.25109575986324995,9.4,2.110687091920543,1.9659006446063052,0.22454117999154713,0.10771276595744683,0.2584947628704422
G1,03/11/2019,PAOK,Panathinaikos,D,1.3,4.75,11.0,1.34,4.75,10.5,1.32,4.8,10.0,1.3,4.8,11.0,2019/20,€53.55m,€20.25m,1.29,5.26,11.6,1.36,4.75,8.5,1.3150000000000002,0.016583123951777013,1.9998855165469493,0.012610740647739172,0.0066539923954371805,0.25003927466446885,4.775,0.02499999999999991,1.9999802266709787,0.005235602094240819,0.002617801047120283,0.2500068528823223,10.625,0.414578098794425,1.9988942420654394,0.039019115180651764,0.020588235294117574,0.2503964325682371
G1,04/11/2019,Lamia,Volos NFC,H,2.3,3.1,3.25,2.35,3.2,3.25,2.4,3.1,3.1,2.35,3.1,3.1,2019/20,€7.88m,€8.40m,2.36,3.25,3.23,2.2,3.1,3.5,2.35,0.03535533905932741,1.9998367130024457,0.015044825131628685,0.007978723404255206,0.2500566251299533,3.125,0.04330127018922197,1.9998622297342519,0.01385640646055103,0.006000000000000005,0.2500465000930002,3.175,0.07499999999999996,1.9995974498364508,0.023622047244094474,0.011811023622047223,0.25013950027900056
G1,09/11/2019,Volos NFC,Panetolikos,H,2.05,3.1,4.0,2.1,3.25,3.75,2.05,3.25,3.7,2.0,3.5,3.5,2019/20,€8.40m,€8.85m,2.05,3.69,3.58,2.25,3.1,3.3,2.05,0.03535533905932741,1.9997854196736613,0.017246506858208496,0.009146341463414753,0.2500744268864173,3.275,0.14361406616345068,1.9986222453396143,0.04385162325601548,0.022900763358778553,0.25046222385733025,3.7375,0.17809758560968758,1.998366190516266,0.04765152792232444,0.02591973244147172,0.2505602578168302
G1,09/11/2019,OFI Crete,PAOK,A,4.75,3.6,1.72,5.0,3.8,1.7,4.45,3.85,1.73,4.5,3.7,1.73,2019/20,€9.78m,€53.55m,5.07,3.63,1.75,5.0,3.8,1.65,4.675,0.219374109684803,1.9984213160518276,0.04692494324808621,0.025401069518716568,0.25053047488473557,3.7375000000000003,0.09601432184835755,1.9995227316709854,0.025689450661767903,0.014214046822742521,0.2501675354594634,1.7200000000000002,0.012247448713915901,1.999963353954312,0.007120609717392965,0.003633720930232842,0.25001282511160094
G1,10/11/2019,Aris,Asteras Tripolis,H,1.5,3.8,8.0,1.55,3.8,7.0,1.5,3.95,6.7,1.5,3.8,7.5,2019/20,€11.73m,€11.20m,1.5,3.98,7.8,1.44,4.0,8.0,1.5125,0.021650635094610984,1.999852995731125,0.01431446948404032,0.006198347107437829,0.25004957366646835,3.8374999999999995,0.06495190528383306,1.9997946754316498,0.01692557792412588,0.007328990228013144,0.2500688993457114,7.3,0.4949747468305832,1.9966963522875565,0.06780475983980591,0.03767123287671237,0.25112350995264354
G1,10/11/2019,Xanthi,Panionios,A,1.9,3.2,4.5,1.9,3.3,4.5,1.9,3.25,4.25,1.91,3.2,4.2,2019/20,€9.38m,€7.13m,1.88,3.31,4.81,1.9,3.25,4.75,1.9024999999999999,0.004330127018922197,1.9999962664950457,0.0022760194580405766,0.000985545335085547,0.250001288285704,3.2375,0.04145780987944235,1.9998819567038997,0.012805501121063274,0.006756756756756577,0.2500404896430746,4.3625,0.13863170633011768,1.9992710473429993,0.03177804156564302,0.016475644699140535,0.2502532886124129
G1,10/11/2019,Olympiakos,Atromitos,H,1.14,7.0,23.0,1.15,7.25,23.0,1.17,6.5,18.0,1.14,7.0,23.0,2019/20,€82.58m,€12.75m,1.12,7.68,26.91,1.14,7.0,23.0,1.15,0.012247448713915901,1.999918417728239,0.010649955403405133,0.005434782608695565,0.25002787175173014,6.9375,0.2724311839712921,1.9988775135069186,0.03926935985171778,0.020270270270270174,0.2504073063701682,21.75,2.165063509461097,1.9925478062637225,0.09954314986028032,0.0431034482758621,0.2531624219935908
G1,10/11/2019,Panathinaikos,AEK,H,3.25,3.1,2.3,3.3,3.2,2.3,3.25,3.1,2.3,3.1,3.1,2.35,2019/20,€20.25m,€30.53m,3.21,3.17,2.42,2.75,3.1,2.62,3.225,0.07499999999999993,1.9996071049761874,0.023255813953488347,0.011627906976744207,0.25014106658201696,3.125,0.04330127018922197,1.9998622297342519,0.01385640646055103,0.006000000000000005,0.2500465000930002,2.3125,0.02165063509461108,1.9999369958421673,0.009362436797669656,0.004054054054054124,0.25002144756784583
G1,11/11/2019,Larisa,Lamia,A,1.6,3.6,6.0,1.65,3.7,5.75,1.65,3.55,5.7,1.62,3.4,6.5,2019/20,€13.43m,€7.88m,1.63,3.55,6.66,1.8,3.25,5.0,1.63,0.02121320343559634,1.9998776536936445,0.013014235236562173,0.006901840490797451,0.25004269786468203,3.5625,0.10825317547305494,1.9993315551915976,0.030386856273138228,0.016666666666666607,0.2502359788775189,5.9875,0.3169680583276491,1.9980039654854393,0.05293829784177856,0.027661795407098122,0.25064910601030943
G1,23/11/2019,Lamia,Xanthi,H,2.37,3.0,3.25,2.45,3.0,3.25,2.35,3.0,3.25,2.35,3.0,3.2,2019/20,€7.88m,€9.38m,2.38,2.91,3.5,1.95,2.87,4.75,2.38,0.041231056256176644,1.9997847696839237,0.017323973216880943,0.008403361344537785,0.2500724398358479,3.0,0.0,2.0,0.0,0.0,0.25,3.2375,0.02165063509461089,1.999967656255864,0.006687454855478268,0.0028957528957529455,0.25001135520598344
G1,24/11/2019,Atromitos,OFI Crete,H,1.9,3.2,4.0,1.95,3.3,4.2,1.97,3.3,3.95,1.91,3.3,4.2,2019/20,€12.75m,€9.78m,1.93,3.4,4.2,1.9,3.2,4.0,1.9324999999999999,0.02861380785564902,1.9998419501709173,0.014806627609650205,0.008085381630012822,0.2500546048394996,3.2750000000000004,0.04330127018922178,1.9998732472131229,0.01322176188983871,0.005725190839694694,0.25004506940688664,4.0874999999999995,0.11388041973930377,1.999439627565936,0.027860653147230283,0.014525993883792054,0.2501948706064619
G1,24/11/2019,Asteras Tripolis,Volos NFC,D,1.57,3.6,6.5,1.67,3.7,5.5,1.73,3.55,5.0,1.7,3.5,5.0,2019/20,€11.20m,€8.40m,1.71,3.58,5.25,1.55,3.75,6.5,1.6675,0.06015604707757979,1.9990523710590757,0.03607559045132221,0.019115442278860417,0.25034422449372096,3.5875000000000004,0.0739509972887453,1.9996943628033224,0.020613518408012624,0.011324041811846763,0.2501044381759534,5.5,0.6123724356957945,1.9912946632147581,0.11134044285378081,0.05681818181818188,0.2526348508725007
G1,24/11/2019,PAOK,Larisa,H,1.22,5.75,13.0,1.22,6.5,13.5,1.25,5.7,12.5,1.2,5.8,15.0,2019/20,€53.55m,€13.43m,1.19,6.19,13.45,1.18,6.0,17.0,1.2225,0.01785357107135714,1.9998464475470654,0.014604148115629564,0.0076687116564417845,0.2500527139406048,5.9375,0.3266783586342995,1.9978585903722448,0.05501951303314518,0.025789473684210584,0.25067224922371156,13.5,0.9354143466934853,1.9965864110273048,0.06928995160692485,0.03703703703703698,0.25110193499668154
G1,24/11/2019,AEK,Aris,D,1.5,3.6,8.5,1.53,3.9,7.0,1.57,3.85,6.0,1.52,3.75,7.0,2019/20,€30.53m,€11.73m,1.53,3.81,7.04,1.55,3.5,7.5,1.5300000000000002,0.025495097567963948,1.9998002885655792,0.01666346246272153,0.008986928104575131,0.2500682182400019,3.775,0.11456439237389596,1.9993320949681246,0.030348183410303566,0.01655629139072845,0.25023772652029447,7.125,0.8926785535678563,1.9888135908748723,0.1252882180446114,0.06578947368421062,0.2536990866229195
G1,24/11/2019,Panetolikos,Panathinaikos,D,3.5,3.1,2.2,3.5,3.2,2.2,3.4,3.1,2.25,3.5,3.1,2.15,2019/20,€8.85m,€20.25m,3.65,3.2,2.2,4.2,3.1,2.0,3.475,0.043301270189221974,1.9998874512721907,0.012460797176754525,0.0053956834532373765,0.25003995950769886,3.125,0.04330127018922197,1.9998622297342519,0.01385640646055103,0.006000000000000005,0.2500465000930002,2.2,0.03535533905932741,1.9998136855287305,0.01607060866333064,0.008522727272727293,0.2500646161626428
G1,30/11/2019,Larisa,Volos NFC,H,1.83,3.25,4.75,1.85,3.4,4.6,1.9,3.3,4.2,1.91,3.2,4.2,2019/20,€13.43m,€8.40m,1.93,3.31,4.32,1.66,3.4,5.75,1.8725,0.03344772040064905,1.9997696890472616,0.01786260101503287,0.00967957276368514,0.25008006301540947,3.2875000000000005,0.0739509972887451,1.999636126442376,0.02249459993573995,0.012357414448669335,0.2501241872774089,4.4375,0.24334902917414716,1.9978349051652362,0.05483921784206133,0.02887323943661957,0.25074152520367854
G1,30/11/2019,OFI Crete,AEK,H,3.1,3.4,2.25,3.3,3.1,2.35,3.15,3.15,2.3,3.1,3.2,2.3,2019/20,€9.78m,€30.53m,3.45,2.95,2.37,3.1,3.1,2.4,3.1625,0.0819679815537749,1.9995193077135782,0.02591872934506716,0.012845849802371578,0.2501599832597521,3.2125,0.11388041973930368,1.9991020603631229,0.03544915789550309,0.018482490272373475,0.250296844931985,2.3,0.03535533905932741,1.9998295358345703,0.015371886547533659,0.008152173913043459,0.25005911561696337
G1,01/12/2019,Panathinaikos,Asteras Tripolis,H,1.6,3.6,6.0,1.62,3.75,6.0,1.63,3.55,5.8,1.57,3.6,6.5,2019/20,€20.25m,€11.20m,1.57,3.73,6.58,1.57,3.6,6.5,1.605,0.022912878474779158,1.9998526298560444,0.01427593674441069,0.007788161993769416,0.25005170032854196,3.625,0.07500000000000004,1.9996930642228088,0.020689655172413803,0.010344827586206806,0.25010323777953686,6.075,0.25860201081971507,1.9987068367857357,0.042568232233697954,0.021604938271604812,0.2504249653199549
G1,01/12/2019,Aris,Lamia,D,1.33,4.5,11.0,1.35,4.75,10.5,1.37,4.45,9.1,1.33,4.5,10.0,2019/20,€11.73m,€7.88m,1.3,4.67,12.16,1.4,4.2,11.0,1.345,0.016583123951777013,1.9998905617931098,0.012329460187194805,0.006505576208178487,0.2500375522329317,4.55,0.1172603939955857,1.999525092158062,0.02577151516386499,0.012362637362637319,0.250157488447351,10.15,0.7017834423809101,1.9965174958102765,0.06914122585033597,0.03817733990147776,0.2512700959377765
G1,01/12/2019,Xanthi,Atromitos,H,2.75,3.1,2.62,2.8,3.0,2.75,2.8,3.0,2.7,2.88,2.9,2.62,2019/20,€9.38m,€12.75m,2.95,2.92,2.72,3.1,2.9,2.5,2.8075,0.046569840025492866,1.999802018974178,0.016587654505963622,0.008682101513802332,0.2500677724583783,3.0,0.07071067811865482,1.99959917713182,0.023570226039551608,0.012499999999999956,0.25013912058487187,2.6725000000000003,0.055396299515400815,1.9996906547245559,0.02072826922933613,0.010991580916744681,0.25010617665797774
G1,01/12/2019,Olympiakos,PAOK,D,1.83,3.5,4.33,1.83,3.5,4.6,1.87,3.35,4.35,1.8,3.4,4.5,2019/20,€82.58m,€53.55m,1.82,3.49,4.63,1.7,3.6,5.25,1.8325,0.024874685927665518,1.9998672569601568,0.013574180588084867,0.007162346521146112,0.25004571713457646,3.4375,0.06495190528383288,1.999742094455698,0.0188950997189332,0.010000000000000009,0.25009000491670463,4.445,0.11101801655587253,1.9995509961025761,0.024975931733604614,0.013498312710911176,0.2501539067215691
G1,07/12/2019,PAOK,Xanthi,H,1.16,6.5,19.0,1.17,7.0,20.0,1.15,6.9,19.5,1.12,7.0,26.0,2019/20,€53.55m,€9.38m,1.13,7.53,23.86,1.14,7.5,17.0,1.15,0.018708286933869635,1.9998083666941329,0.016268075594669248,0.008695652173912993,0.25006769558365993,6.85,0.20615528128088303,1.9993396824611158,0.03009566150085884,0.014598540145985606,0.25024122237153745,21.125,2.836701429477554,1.9875544588542837,0.13428172447231027,0.06360946745562135,0.2534362769818315
G1,07/12/2019,AEK,Panionios,H,1.28,5.5,10.0,1.26,5.75,12.5,1.26,5.3,11.5,1.22,5.8,13.0,2019/20,€30.53m,€7.13m,1.21,6.1,13.75,1.28,5.0,13.0,1.255,0.021794494717703387,1.9997816099176025,0.01736613124916605,0.008964143426294813,0.25007717930141704,5.5875,0.20116846174288855,1.9990610257363082,0.03600330411505835,0.01957494407158822,0.25033223634145707,11.75,1.14564392373896,1.9930109335596051,0.09750161053097532,0.05319148936170204,0.25266632869062106
G1,07/12/2019,Panetolikos,Olympiakos,A,10.0,4.75,1.33,12.0,5.0,1.3,10.5,5.2,1.3,12.0,5.0,1.27,2019/20,€8.85m,€82.58m,11.89,5.19,1.27,11.0,4.75,1.33,11.125,0.8926785535678563,1.995335365677446,0.08024076886003202,0.042134831460674205,0.25164473684210525,4.9875,0.15958931668504636,1.9992593436582893,0.03199785798196418,0.016917293233082553,0.2502605988522207,1.3,0.021213203435596444,1.9998079081647593,0.01631784879661265,0.008653846153846123,0.2500666212466039
G1,08/12/2019,Lamia,OFI Crete,H,2.5,3.0,3.0,2.6,2.9,3.1,2.6,2.95,2.9,2.6,2.9,2.9,2019/20,€7.88m,€9.78m,2.71,2.81,3.07,2.8,3.1,2.62,2.5749999999999997,0.043301270189221974,1.999794675150468,0.016816027257950283,0.007281553398058138,0.25007352220370554,2.9375,0.04145780987944255,1.999856644081348,0.014113296980235761,0.007446808510638281,0.2500491211282316,2.975,0.08291561975888508,1.999442122907541,0.027870796557608428,0.014705882352941346,0.25018912816226346
G1,08/12/2019,Asteras Tripolis,Larisa,D,2.1,3.1,3.75,2.05,3.2,4.0,2.05,3.05,4.0,2.0,3.1,4.0,2019/20,€11.20m,€13.43m,2.07,3.1,4.09,1.83,3.2,5.0,2.05,0.03535533905932741,1.9997854196736613,0.017246506858208496,0.009146341463414753,0.2500744268864173,3.1125,0.054486236794258534,1.9997797630748737,0.017505618247151338,0.009036144578313143,0.25007493863988317,3.9375,0.10825317547305482,1.9994488293074122,0.02749286996141075,0.011904761904761862,0.25020155872077404
G1,08/12/2019,Atromitos,Aris,D,2.5,3.0,3.0,2.6,3.0,3.0,2.55,3.05,2.9,2.55,3.1,2.8,2019/20,€12.75m,€11.73m,2.62,3.07,2.92,2.62,3.1,2.75,2.55,0.03535533905932741,1.9998613237697038,0.013864838846795064,0.007352941176470562,0.25004808616330676,3.0374999999999996,0.04145780987944252,1.9998659179747336,0.013648661688705358,0.007201646090534863,0.25004596030748916,2.9250000000000003,0.08291561975888508,1.9994175194738009,0.028347220430388058,0.014957264957264904,0.2502068272608226
G1,08/12/2019,Volos NFC,Panathinaikos,D,4.5,3.4,1.83,4.4,3.1,2.0,4.3,3.2,1.93,4.2,3.2,1.91,2019/20,€8.40m,€20.25m,4.04,3.13,2.06,4.0,3.4,1.95,4.3500000000000005,0.11180339887498948,1.9995233995051964,0.02570193077585965,0.014367816091953811,0.2501653570037413,3.2249999999999996,0.10897247358851676,1.9991821218999624,0.033789914291012954,0.017441860465116532,0.25027389849928255,1.9175,0.060570207197928556,1.9992790873093322,0.03158811327140994,0.01727509778357228,0.25025206250780324
G1,14/12/2019,OFI Crete,Aris,H,2.45,3.1,3.0,2.55,3.2,2.9,2.5,3.15,2.9,2.45,3.0,3.0,2019/20,€9.78m,€11.73m,2.42,3.09,3.11,2.87,3.1,2.55,2.4875,0.04145780987944235,1.9998001650030814,0.016666456232941648,0.008793969849246075,0.2500683361648333,3.1125000000000003,0.07395099728874524,1.999591320979759,0.023759356558633007,0.013052208835341306,0.2501442483178986,2.95,0.050000000000000044,1.9997927658541268,0.016949152542372895,0.008474576271186418,0.2500718184429762
G1,14/12/2019,Panathinaikos,Lamia,H,1.53,3.6,7.5,1.62,3.6,6.5,1.57,3.7,6.6,1.52,3.6,7.5,2019/20,€20.25m,€7.88m,1.52,3.66,7.61,1.53,3.75,7.0,1.56,0.03937003937005909,1.9995424752425441,0.02523720472439685,0.013621794871794712,0.250155286744718,3.625,0.043301270189221974,1.9998975404698252,0.011945177983233649,0.005172413793103292,0.2500347077606553,7.025,0.47631397208144133,1.9966799739615329,0.06780270065216246,0.0346975088967969,0.2511522527961933
G1,14/12/2019,Xanthi,AEK,A,4.75,3.4,1.8,5.0,3.4,1.8,5.1,3.3,1.77,5.25,3.3,1.73,2019/20,€9.38m,€30.53m,5.34,3.28,1.76,5.5,3.6,1.65,5.025,0.1820027472320129,1.999049039425327,0.036219452185475204,0.01990049751243772,0.2503380165109431,3.3499999999999996,0.050000000000000044,1.9998393017810492,0.014925373134328374,0.007462686567164312,0.2500556916907997,1.775,0.02872281323269017,1.9998104532307388,0.016181866609966292,0.00845070422535188,0.25006684607512886
G1,15/12/2019,Larisa,Atromitos,A,2.45,3.1,3.0,2.5,3.1,3.1,2.45,3.05,3.05,2.4,3.1,3.0,2019/20,€13.43m,€12.75m,2.47,3.04,3.09,2.3,3.1,3.2,2.45,0.03535533905932741,1.9998497714282586,0.014430750636460167,0.007653061224489832,0.25005209417724844,3.0875000000000004,0.02165063509461108,1.9999644327049415,0.0070123514476473124,0.0030364372469635637,0.2500124947938359,3.0374999999999996,0.04145780987944252,1.9998659179747336,0.013648661688705358,0.007201646090534863,0.25004596030748916
G1,15/12/2019,Volos NFC,Panionios,H,1.9,3.5,4.0,1.9,3.5,4.2,1.97,3.2,4.1,1.91,3.3,4.0,2019/20,€8.40m,€7.13m,1.95,3.31,4.15,2.25,3.3,3.2,1.92,0.02915475947422653,1.9998345765629608,0.015184770559492983,0.007161458333333259,0.25005578673023166,3.375,0.12990381056766576,1.998928062791745,0.038490017945975036,0.020370370370370372,0.2503769529811981,4.074999999999999,0.08291561975888503,1.9997023165805357,0.02034739135187363,0.010736196319018232,0.25010150443384654
G1,15/12/2019,Asteras Tripolis,Olympiakos,A,6.0,4.0,1.53,6.25,4.2,1.53,7.0,3.95,1.5,7.5,4.0,1.47,2019/20,€11.20m,€82.58m,7.66,4.05,1.46,8.5,4.2,1.4,6.6875,0.596212000885591,1.9942879167979288,0.08915319639410707,0.0490654205607477,0.25193853587196063,4.0375,0.09601432184835763,1.9995951912221448,0.023780636990305297,0.011609907120742946,0.2501349893381302,1.5075,0.024874685927665518,1.9998030507238345,0.016500620847539314,0.008706467661691697,0.25006921165872376
G1,15/12/2019,Panetolikos,PAOK,A,7.5,5.0,1.36,10.5,5.25,1.3,8.9,4.8,1.35,10.0,5.0,1.3,2019/20,€8.85m,€53.55m,10.29,5.14,1.29,8.0,4.75,1.36,9.225,1.1519006033508272,1.988498481736234,0.12486727407597044,0.06842818428184283,0.2544630619385102,5.0125,0.15958931668504636,1.9992703531902851,0.03183826766783967,0.016832917705735584,0.2502504214409616,1.3275000000000001,0.027726341266023566,1.9996854078676067,0.020886132780432064,0.010828625235405065,0.2501088461458593
G1,18/12/2019,Xanthi,Panetolikos,D,2.0,3.2,4.0,2.0,3.1,4.4,2.1,3.1,3.8,2.05,3.1,3.8,2019/20,€9.38m,€8.85m,2.06,3.05,4.08,2.1,3.0,4.0,2.0375,0.04145780987944252,1.9997023165805357,0.020347391351873627,0.010736196319018232,0.25010150443384654,3.125,0.04330127018922197,1.9998622297342519,0.01385640646055103,0.006000000000000005,0.2500465000930002,4.0,0.24494897427831802,1.9973368071545623,0.061237243569579505,0.03125,0.25085343383703573
G1,18/12/2019,OFI Crete,Panathinaikos,D,2.7,3.0,2.8,2.65,3.1,2.85,2.6,3.15,2.75,2.5,3.2,2.8,2019/20,€9.78m,€20.25m,2.62,2.98,2.93,2.6,2.8,3.1,2.6125,0.07395099728874524,1.9994194955222706,0.028306601833012535,0.015550239234449759,0.25020566345414536,3.1125000000000003,0.07395099728874524,1.999591320979759,0.023759356558633007,0.013052208835341306,0.25014424831789855,2.8,0.03535533905932741,1.9998849831214511,0.012626906806902647,0.006696428571428603,0.25003987876448736
