Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
T1,14/04/2018,Yeni Malatyaspor,Alanyaspor,D,2.54,3.25,2.75,2.3,3.3,2.9,2.5,3.25,2.7,2.5,3.25,2.62,2017/18,€18.73m,€29.18m,39.3701,43.4783,40.0,40.0,30.7692,30.303,30.7692,30.7692,36.3636,34.4828,38.1679,37.037,H,40.7121,1.8679,30.6526,0.2331,36.5128,1.5446,FutbolLigi1
T1,15/04/2018,Antalyaspor,Konyaspor,D,2.45,3.2,2.89,2.3,3.2,3.0,2.45,3.25,2.75,2.4,3.3,2.7,2017/18,€30.15m,€26.28m,40.8163,43.4783,41.6667,40.8163,31.25,31.25,30.303,30.7692,34.6021,33.3333,37.037,36.3636,H,41.6944,1.255,30.893,0.454,35.334,1.6831,FutbolLigi1
T1,15/04/2018,Galatasaray,Buyuksehyr,H,1.8,3.75,4.2,1.78,3.7,4.1,1.77,3.7,4.1,1.83,3.6,3.8,2017/18,€96.05m,€51.80m,55.5556,56.1798,54.6448,56.4972,26.6667,27.027,27.7778,27.027,23.8095,24.3902,26.3158,24.3902,H,55.7194,0.8162,27.1246,0.4674,24.7264,1.0944,FutbolLigi1
T1,15/04/2018,Goztep,Bursaspor,H,2.37,3.25,3.0,2.25,3.3,3.0,2.3,3.35,2.85,2.38,3.3,2.75,2017/18,€24.60m,€31.90m,42.1941,44.4444,42.0168,43.4783,30.7692,30.303,30.303,29.8507,33.3333,33.3333,36.3636,35.0877,H,43.0334,1.1441,30.3065,0.375,34.5295,1.4762,FutbolLigi1
T1,15/04/2018,Kayserispor,Genclerbirligi,H,2.29,3.2,3.1,2.2,3.2,3.2,2.3,3.2,3.05,2.25,3.2,3.0,2017/18,€22.65m,€16.90m,43.6681,45.4545,44.4444,43.4783,31.25,31.25,31.25,31.25,32.2581,31.25,33.3333,32.7869,H,44.2613,0.8986,31.25,0.0,32.4071,0.8875,FutbolLigi1
T1,16/04/2018,Osmanlispor,Trabzonspor,D,2.7,3.1,2.7,2.65,3.1,2.65,2.6,3.3,2.55,2.5,3.3,2.6,2017/18,€25.50m,€64.55m,37.037,37.7358,40.0,38.4615,32.2581,32.2581,30.303,30.303,37.037,37.7358,38.4615,39.2157,No Consensus,38.3086,1.2688,31.2806,1.1288,38.1125,0.9376,FutbolLigi1
T1,20/04/2018,Buyuksehyr,Kayserispor,H,1.33,5.25,8.0,1.3,5.25,8.25,1.33,4.95,7.8,1.3,5.0,8.5,2017/18,€51.80m,€22.65m,75.188,76.9231,76.9231,75.188,19.0476,19.0476,20.0,20.202,12.5,12.1212,11.7647,12.8205,H,76.0556,1.0018,19.5743,0.6137,12.3016,0.458,FutbolLigi1
T1,21/04/2018,Alanyaspor,Galatasaray,A,4.75,4.2,1.61,5.0,4.1,1.57,4.45,4.2,1.63,4.33,4.2,1.62,2017/18,€29.18m,€96.05m,21.0526,20.0,23.0947,22.4719,23.8095,24.3902,23.8095,23.8095,62.1118,63.6943,61.7284,61.3497,A,21.6548,1.3955,23.9547,0.2904,62.221,1.0303,FutbolLigi1
T1,21/04/2018,Genclerbirligi,Osmanlispor,A,2.29,3.25,3.1,2.2,3.1,3.25,2.3,3.2,3.0,2.2,3.3,3.0,2017/18,€16.90m,€25.50m,43.6681,45.4545,45.4545,43.4783,30.7692,32.2581,30.303,31.25,32.2581,30.7692,33.3333,33.3333,H,44.5138,1.0889,31.1451,0.8367,32.4235,1.2137,FutbolLigi1
T1,21/04/2018,Trabzonspor,Sivasspor,A,1.61,3.75,5.5,1.6,3.75,5.25,1.65,3.95,4.55,1.7,3.8,4.2,2017/18,€64.55m,€22.93m,62.1118,62.5,58.8235,60.6061,26.6667,26.6667,26.3158,25.3165,18.1818,19.0476,23.8095,21.978,H,61.0104,1.6711,26.2414,0.6384,20.7542,2.6053,FutbolLigi1
T1,22/04/2018,Akhisar Belediyespor,Goztep,D,1.9,3.6,3.79,1.95,3.3,3.75,1.9,3.55,3.65,2.0,3.5,3.3,2017/18,€18.60m,€24.60m,52.6316,51.2821,50.0,52.6316,27.7778,30.303,28.5714,28.169,26.3852,26.6667,30.303,27.3973,H,51.6363,1.2628,28.7053,1.1133,27.688,1.7947,FutbolLigi1
T1,22/04/2018,Besiktas,Yeni Malatyaspor,H,1.22,6.0,13.0,1.2,6.25,12.0,1.21,6.0,11.5,1.2,6.0,11.0,2017/18,€122.55m,€18.73m,81.9672,83.3333,83.3333,82.6446,16.6667,16.0,16.6667,16.6667,7.6923,8.3333,9.0909,8.6957,H,82.8196,0.6545,16.5,0.3333,8.4531,0.5941,FutbolLigi1
T1,22/04/2018,Konyaspor,Kasimpasa,H,1.55,4.0,6.0,1.57,3.8,5.5,1.55,4.0,5.4,1.55,3.8,5.5,2017/18,€26.28m,€23.80m,64.5161,63.6943,64.5161,64.5161,25.0,26.3158,26.3158,25.0,16.6667,18.1818,18.1818,18.5185,H,64.3106,0.4109,25.6579,0.7597,17.8872,0.829,FutbolLigi1
T1,23/04/2018,Fenerbahce,Antalyaspor,H,1.28,5.5,9.5,1.3,5.0,9.25,1.3,5.3,8.4,1.3,5.0,8.5,2017/18,€74.93m,€30.15m,78.125,76.9231,76.9231,76.9231,18.1818,20.0,20.0,18.8679,10.5263,10.8108,11.7647,11.9048,H,77.2236,0.6009,19.2624,0.8966,11.2516,0.6856,FutbolLigi1
T1,27/04/2018,Goztep,Karabukspor,H,1.14,7.5,17.0,1.15,7.25,13.0,1.12,8.5,16.0,1.11,8.0,13.0,2017/18,€24.60m,€14.75m,87.7193,86.9565,90.0901,89.2857,13.3333,13.7931,12.5,11.7647,5.8824,7.6923,7.6923,6.25,H,88.5129,1.4303,12.8478,0.8988,6.8792,0.9507,FutbolLigi1
T1,28/04/2018,Antalyaspor,Trabzonspor,A,2.45,3.39,2.75,2.45,3.5,2.6,2.35,3.5,2.75,2.3,3.5,2.62,2017/18,€30.15m,€64.55m,40.8163,40.8163,43.4783,42.5532,29.4985,28.5714,28.5714,28.5714,36.3636,38.4615,38.1679,36.3636,H,41.916,1.3248,28.8032,0.4635,37.3391,1.1328,FutbolLigi1
T1,28/04/2018,Kasimpasa,Fenerbahce,A,8.5,4.75,1.36,7.5,4.33,1.4,6.6,4.8,1.4,6.5,4.75,1.36,2017/18,€23.80m,€74.93m,11.7647,13.3333,15.3846,15.1515,21.0526,23.0947,21.0526,20.8333,73.5294,71.4286,73.5294,71.4286,A,13.9085,1.6981,21.5083,1.0626,72.479,1.2129,FutbolLigi1
T1,28/04/2018,Kayserispor,Alanyaspor,A,2.89,3.5,2.29,2.6,3.4,2.5,2.75,3.5,2.35,2.75,3.4,2.25,2017/18,€22.65m,€29.18m,34.6021,38.4615,36.3636,36.3636,28.5714,29.4118,29.4118,28.5714,43.6681,40.0,44.4444,42.5532,A,36.4477,1.5786,28.9916,0.4852,42.6664,1.9397,FutbolLigi1
T1,28/04/2018,Sivasspor,Genclerbirligi,H,2.0,3.39,3.75,2.1,3.2,3.4,1.97,3.4,3.55,1.95,3.4,3.4,2017/18,€22.93m,€16.90m,50.0,47.619,51.2821,50.7614,29.4985,31.25,29.4118,29.4118,26.6667,29.4118,29.4118,28.169,H,49.9156,1.6191,29.893,0.9056,28.4148,1.3044,FutbolLigi1
T1,29/04/2018,Galatasaray,Besiktas,H,2.45,3.5,2.7,2.4,3.4,2.7,2.4,3.5,2.65,2.3,3.5,2.62,2017/18,€96.05m,€122.55m,40.8163,41.6667,43.4783,41.6667,28.5714,29.4118,28.5714,28.5714,37.037,37.037,38.1679,37.7358,H,41.907,1.1216,28.7815,0.4202,37.4944,0.5569,FutbolLigi1
T1,29/04/2018,Osmanlispor,Buyuksehyr,A,3.39,3.75,2.0,3.5,3.4,2.0,3.3,3.4,2.05,3.25,3.4,2.0,2017/18,€25.50m,€51.80m,29.4985,28.5714,30.7692,30.303,26.6667,29.4118,29.4118,29.4118,50.0,50.0,50.0,48.7805,A,29.7855,0.9647,28.7255,1.3726,49.6951,0.6097,FutbolLigi1
T1,29/04/2018,Yeni Malatyaspor,Akhisar Belediyespor,D,2.6,3.29,2.62,2.5,3.2,2.75,2.4,3.25,2.8,2.3,3.25,2.75,2017/18,€18.73m,€18.60m,38.4615,40.0,43.4783,41.6667,30.3951,31.25,30.7692,30.7692,38.1679,36.3636,36.3636,35.7143,H,40.9016,2.1596,30.7959,0.3504,36.6524,1.0557,FutbolLigi1
T1,30/04/2018,Bursaspor,Konyaspor,H,2.75,3.29,2.5,2.5,3.4,2.6,2.55,3.3,2.55,2.62,3.0,2.6,2017/18,€31.90m,€26.28m,36.3636,40.0,38.1679,39.2157,30.3951,29.4118,33.3333,30.303,40.0,38.4615,38.4615,39.2157,A,38.4368,1.5728,30.8608,1.7069,39.0347,0.7352,FutbolLigi1
T1,04/05/2018,Buyuksehyr,Sivasspor,D,1.44,4.75,6.0,1.4,4.5,7.0,1.46,4.4,5.9,1.44,4.6,5.5,2017/18,€51.80m,€22.93m,69.4444,71.4286,69.4444,68.4932,21.0526,22.2222,21.7391,22.7273,16.6667,14.2857,18.1818,16.9492,H,69.7026,1.2349,21.9353,0.7135,16.5208,1.6288,FutbolLigi1
T1,05/05/2018,Alanyaspor,Osmanlispor,D,1.9,3.39,4.0,1.9,3.4,3.9,1.93,3.65,3.5,1.95,3.8,3.2,2017/18,€29.18m,€25.50m,52.6316,52.6316,51.2821,51.8135,29.4985,29.4118,26.3158,27.3973,25.0,25.641,31.25,28.5714,H,52.0897,0.6623,28.1558,1.5643,27.6156,2.8788,FutbolLigi1
T1,05/05/2018,Trabzonspor,Kasimpasa,A,1.39,4.5,8.0,1.44,4.4,6.5,1.41,4.8,6.1,1.4,4.8,6.0,2017/18,€64.55m,€23.80m,71.9424,69.4444,71.4286,70.922,22.2222,22.7273,20.8333,20.8333,12.5,15.3846,16.6667,16.3934,H,70.9344,1.0771,21.654,0.9699,15.2362,1.9056,FutbolLigi1
T1,06/05/2018,Akhisar Belediyespor,Galatasaray,A,8.5,4.33,1.39,6.75,4.33,1.42,6.1,4.5,1.45,6.0,4.75,1.4,2017/18,€18.60m,€96.05m,11.7647,14.8148,16.6667,16.3934,23.0947,23.0947,21.0526,22.2222,71.9424,70.4225,71.4286,68.9655,A,14.9099,2.2501,22.366,0.9674,70.6898,1.3114,FutbolLigi1
T1,06/05/2018,Fenerbahce,Bursaspor,H,1.18,7.0,13.0,1.2,6.5,11.0,1.18,6.8,12.5,1.17,6.5,13.0,2017/18,€74.93m,€31.90m,84.7458,83.3333,85.4701,84.7458,14.2857,15.3846,15.3846,14.7059,7.6923,9.0909,7.6923,8.0,H,84.5737,0.8947,14.9402,0.5411,8.1189,0.6641,FutbolLigi1
T1,06/05/2018,Genclerbirligi,Antalyaspor,A,2.1,3.39,3.39,2.15,3.4,3.1,2.1,3.45,3.15,2.1,3.6,3.0,2017/18,€16.90m,€30.15m,47.619,46.5116,47.619,47.619,29.4985,29.4118,27.7778,28.9855,29.4985,32.2581,33.3333,31.746,H,47.3421,0.5537,28.9184,0.7928,31.709,1.6153,FutbolLigi1
T1,07/05/2018,Besiktas,Kayserispor,H,1.18,6.5,15.0,1.18,6.5,13.0,1.17,6.7,13.0,1.15,7.0,13.0,2017/18,€122.55m,€22.65m,84.7458,84.7458,86.9565,85.4701,15.3846,15.3846,14.2857,14.9254,6.6667,7.6923,7.6923,7.6923,H,85.4796,1.0422,14.9951,0.5201,7.4359,0.5128,FutbolLigi1
T1,07/05/2018,Goztep,Yeni Malatyaspor,D,1.95,3.5,3.79,1.91,3.4,3.8,1.9,3.45,3.75,1.85,3.5,3.8,2017/18,€24.60m,€18.73m,51.2821,52.356,54.0541,52.6316,28.5714,29.4118,28.5714,28.9855,26.3852,26.3158,26.3158,26.6667,H,52.581,1.1417,28.885,0.4018,26.4209,0.1671,FutbolLigi1
T1,11/05/2018,Antalyaspor,Buyuksehyr,A,6.0,4.2,1.44,5.75,4.4,1.48,5.8,4.2,1.5,5.5,4.2,1.5,2017/18,€30.15m,€51.80m,16.6667,17.3913,18.1818,17.2414,23.8095,22.7273,23.8095,23.8095,69.4444,67.5676,66.6667,66.6667,A,17.3703,0.6247,23.539,0.5411,67.5864,1.3095,FutbolLigi1
T1,12/05/2018,Galatasaray,Yeni Malatyaspor,H,1.12,9.0,17.0,1.12,8.0,15.0,1.15,7.6,15.5,1.12,7.5,15.0,2017/18,€96.05m,€18.73m,89.2857,89.2857,89.2857,86.9565,11.1111,12.5,13.3333,13.1579,5.8824,6.6667,6.6667,6.4516,H,88.7034,1.1646,12.5256,1.0089,6.4168,0.3704,FutbolLigi1
T1,13/05/2018,Osmanlispor,Besiktas,A,4.5,3.79,1.7,4.25,3.8,1.72,4.25,3.9,1.7,3.9,3.8,1.75,2017/18,€25.50m,€122.55m,22.2222,23.5294,25.641,23.5294,26.3852,26.3158,26.3158,25.641,58.8235,58.1395,57.1429,58.8235,A,23.7305,1.4149,26.1645,0.3505,58.2324,0.7947,FutbolLigi1
T1,18/05/2018,Akhisar Belediyespor,Osmanlispor,H,2.1,3.9,3.0,1.95,3.9,3.2,2.2,3.7,2.8,2.0,3.9,3.0,2017/18,€18.60m,€25.50m,47.619,51.2821,50.0,45.4545,25.641,25.641,25.641,27.027,33.3333,31.25,33.3333,35.7143,H,48.5889,2.5826,25.9875,0.693,33.4077,1.8246,FutbolLigi1
T1,18/05/2018,Alanyaspor,Antalyaspor,H,2.04,4.0,3.1,2.1,3.9,2.9,2.1,3.9,2.85,2.05,3.9,2.9,2017/18,€29.18m,€30.15m,49.0196,47.619,48.7805,47.619,25.0,25.641,25.641,25.641,32.2581,34.4828,34.4828,35.0877,H,48.2595,0.746,25.4808,0.3205,34.0778,1.2462,FutbolLigi1
T1,18/05/2018,Genclerbirligi,Bursaspor,H,2.04,3.8,3.25,2.1,3.7,3.0,2.05,3.75,3.05,2.1,3.7,2.9,2017/18,€16.90m,€31.90m,49.0196,47.619,47.619,48.7805,26.3158,27.027,27.027,26.6667,30.7692,33.3333,34.4828,32.7869,H,48.2595,0.746,26.7591,0.3409,32.8431,1.5528,FutbolLigi1
T1,18/05/2018,Trabzonspor,Karabukspor,H,1.08,10.0,23.0,1.05,12.0,21.0,1.06,12.5,26.0,1.02,13.0,29.0,2017/18,€64.55m,€14.75m,92.5926,95.2381,98.0392,94.3396,10.0,8.3333,7.6923,8.0,4.3478,4.7619,3.4483,3.8462,H,95.0524,2.2741,8.5064,1.0296,4.101,0.5741,FutbolLigi1
T1,18/05/2018,Yeni Malatyaspor,Kayserispor,H,2.2,3.5,3.1,2.2,3.5,2.95,2.2,3.55,2.95,2.15,3.4,3.0,2017/18,€18.73m,€22.65m,45.4545,45.4545,46.5116,45.4545,28.5714,28.5714,29.4118,28.169,32.2581,33.8983,33.3333,33.8983,H,45.7188,0.5285,28.6809,0.5229,33.347,0.7733,FutbolLigi1
T1,19/05/2018,Besiktas,Sivasspor,H,1.16,7.5,13.0,1.15,8.0,11.5,1.17,7.0,12.5,1.15,7.0,13.0,2017/18,€122.55m,€22.93m,86.2069,86.9565,86.9565,85.4701,13.3333,12.5,14.2857,14.2857,7.6923,8.6957,7.6923,8.0,H,86.3975,0.7121,13.6012,0.8605,8.0201,0.4732,FutbolLigi1
T1,19/05/2018,Buyuksehyr,Kasimpasa,H,1.18,7.5,12.0,1.16,6.75,14.0,1.21,6.3,11.0,1.18,6.5,11.0,2017/18,€51.80m,€23.80m,84.7458,86.2069,84.7458,82.6446,13.3333,14.8148,15.3846,15.873,8.3333,7.1429,9.0909,9.0909,H,84.5858,1.466,14.8514,1.1006,8.4145,0.9199,FutbolLigi1
T1,19/05/2018,Fenerbahce,Konyaspor,H,1.16,7.5,13.0,1.17,6.0,16.5,1.17,7.1,13.5,1.12,8.0,13.0,2017/18,€74.93m,€26.28m,86.2069,85.4701,89.2857,85.4701,13.3333,16.6667,12.5,14.0845,7.6923,6.0606,7.6923,7.4074,H,86.6082,1.8185,14.1461,1.8007,7.2132,0.78,FutbolLigi1
T1,19/05/2018,Goztep,Galatasaray,A,8.5,4.75,1.36,7.5,4.75,1.36,7.1,4.95,1.36,7.0,5.0,1.33,2017/18,€24.60m,€96.05m,11.7647,13.3333,14.2857,14.0845,21.0526,21.0526,20.0,20.202,73.5294,73.5294,75.188,73.5294,A,13.367,1.1442,20.5768,0.5556,73.944,0.8293,FutbolLigi1
T1,10/08/2018,Ankaragucu,Galatasaray,A,4.5,4.0,1.72,4.6,3.9,1.65,4.35,3.85,1.7,4.0,4.0,1.7,2018/19,€21.08m,€129.80m,22.2222,21.7391,25.0,22.9885,25.0,25.641,25.0,25.974,58.1395,60.6061,58.8235,58.8235,A,22.9874,1.4369,25.4038,0.4856,59.0982,1.0557,FutbolLigi1
T1,11/08/2018,Fenerbahce,Bursaspor,H,1.36,5.0,7.5,1.33,5.0,7.75,1.4,4.65,6.9,1.35,4.8,7.0,2018/19,€103.50m,€28.15m,73.5294,75.188,74.0741,71.4286,20.0,20.0,20.8333,21.5054,13.3333,12.9032,14.2857,14.4928,H,73.555,1.5767,20.5847,0.7288,13.7538,0.7592,FutbolLigi1
T1,11/08/2018,Rizespor,Kasimpasa,A,2.3,3.4,3.0,2.4,3.1,2.9,2.35,3.35,2.85,2.3,3.5,2.7,2018/19,€29.50m,€34.35m,43.4783,41.6667,43.4783,42.5532,29.4118,32.2581,28.5714,29.8507,33.3333,34.4828,37.037,35.0877,H,42.7941,0.869,30.023,1.5818,34.9852,1.5494,FutbolLigi1
T1,11/08/2018,Sivasspor,Alanyaspor,H,2.25,3.25,3.2,2.15,3.4,3.1,2.15,3.5,3.05,2.1,3.7,2.9,2018/19,€23.10m,€39.45m,44.4444,46.5116,47.619,46.5116,30.7692,29.4118,27.027,28.5714,31.25,32.2581,34.4828,32.7869,H,46.2716,1.3253,28.9448,1.5667,32.6945,1.352,FutbolLigi1
T1,12/08/2018,Besiktas,Akhisar Belediyespor,H,1.4,5.0,6.5,1.33,5.25,7.5,1.43,4.5,6.3,1.4,4.75,6.0,2018/19,€77.75m,€11.78m,71.4286,75.188,71.4286,69.9301,20.0,19.0476,21.0526,22.2222,15.3846,13.3333,16.6667,15.873,H,71.9938,2.2436,20.5806,1.3668,15.3144,1.4225,FutbolLigi1
T1,12/08/2018,Buyuksehyr,Trabzonspor,H,1.8,3.6,4.5,1.72,3.6,4.5,1.85,3.5,3.95,1.85,3.6,3.7,2018/19,€54.63m,€60.30m,55.5556,58.1395,54.0541,54.0541,27.7778,27.7778,27.7778,28.5714,22.2222,22.2222,27.027,25.3165,H,55.4508,1.9271,27.9762,0.3968,24.197,2.3848,FutbolLigi1
T1,12/08/2018,Goztep,Yeni Malatyaspor,A,1.95,3.3,4.0,1.95,3.4,3.6,1.95,3.35,3.75,1.95,3.4,3.5,2018/19,€19.25m,€24.75m,51.2821,51.2821,51.2821,51.2821,30.303,29.4118,29.4118,29.8507,25.0,27.7778,28.5714,26.6667,H,51.2821,0.0,29.7443,0.4261,27.004,1.5476,FutbolLigi1
T1,13/08/2018,Kayserispor,Antalyaspor,H,1.95,3.4,3.9,1.87,3.4,4.0,1.87,3.4,3.95,1.83,3.6,3.75,2018/19,€19.38m,€21.23m,51.2821,53.4759,54.6448,53.4759,29.4118,29.4118,27.7778,29.4118,25.641,25.0,26.6667,25.3165,H,53.2197,1.4043,29.0033,0.817,25.656,0.7228,FutbolLigi1
T1,17/08/2018,Trabzonspor,Sivasspor,H,1.75,3.75,4.5,1.83,3.4,4.1,1.8,3.5,4.2,1.8,3.6,3.9,2018/19,€60.30m,€23.10m,57.1429,54.6448,55.5556,55.5556,26.6667,29.4118,27.7778,28.5714,22.2222,24.3902,25.641,23.8095,H,55.7247,1.0384,28.1069,1.1692,24.0157,1.419,FutbolLigi1
T1,18/08/2018,Antalyaspor,Konyaspor,D,2.87,3.1,2.54,2.65,3.1,2.65,2.7,3.2,2.55,2.62,3.25,2.5,2018/19,€21.23m,€22.53m,34.8432,37.7358,38.1679,37.037,32.2581,32.2581,30.7692,31.25,39.3701,37.7358,40.0,39.2157,A,36.946,1.4773,31.6338,0.7471,39.0804,0.9584,FutbolLigi1
T1,18/08/2018,Bursaspor,Kayserispor,D,2.5,3.2,2.87,2.3,3.2,3.0,2.5,3.05,2.85,2.45,3.1,2.8,2018/19,€28.15m,€19.38m,40.0,43.4783,40.8163,40.0,31.25,31.25,32.2581,32.7869,34.8432,33.3333,35.7143,35.0877,H,41.0736,1.6486,31.8862,0.7657,34.7446,1.0099,FutbolLigi1
T1,18/08/2018,Yeni Malatyaspor,Fenerbahce,H,5.0,3.5,1.72,4.4,3.4,1.8,4.2,3.5,1.8,4.0,3.5,1.8,2018/19,€24.75m,€103.50m,20.0,22.7273,25.0,23.8095,28.5714,29.4118,28.5714,28.5714,58.1395,55.5556,55.5556,55.5556,A,22.8842,2.1351,28.7815,0.4202,56.2016,1.292,FutbolLigi1
T1,19/08/2018,Akhisar Belediyespor,Rizespor,D,2.1,3.1,3.75,2.1,3.0,3.7,2.1,3.2,3.45,2.1,3.25,3.25,2018/19,€11.78m,€29.50m,47.619,47.619,47.619,47.619,32.2581,33.3333,30.7692,31.25,26.6667,27.027,30.7692,28.9855,H,47.619,0.0,31.9026,1.1378,28.3621,1.9008,FutbolLigi1
T1,19/08/2018,Alanyaspor,Ankaragucu,A,2.0,3.3,3.8,2.05,3.25,3.5,2.0,3.55,3.3,2.0,3.6,3.2,2018/19,€39.45m,€21.08m,50.0,48.7805,50.0,50.0,30.303,30.7692,27.7778,28.169,26.3158,28.5714,31.25,30.303,H,49.6951,0.6097,29.2548,1.5003,29.11,2.168,FutbolLigi1
T1,19/08/2018,Galatasaray,Goztep,H,1.25,5.5,12.0,1.25,5.25,11.5,1.22,6.0,10.5,1.18,6.5,11.0,2018/19,€129.80m,€19.25m,80.0,80.0,84.7458,81.9672,18.1818,19.0476,15.3846,16.6667,8.3333,8.6957,9.0909,9.5238,H,81.6782,2.2455,17.3202,1.6227,8.9109,0.5125,FutbolLigi1
T1,20/08/2018,Kasimpasa,Buyuksehyr,H,4.2,3.75,1.8,4.25,3.4,1.83,4.1,3.65,1.77,4.0,3.7,1.75,2018/19,€34.35m,€54.63m,23.8095,23.5294,25.0,24.3902,26.6667,29.4118,27.027,27.3973,55.5556,54.6448,57.1429,56.4972,A,24.1823,0.6525,27.6257,1.2275,55.9601,1.0926,FutbolLigi1
T1,25/08/2018,Ankaragucu,Trabzonspor,D,3.4,3.25,2.14,3.2,3.2,2.2,3.0,3.4,2.2,2.88,3.5,2.2,2018/19,€21.08m,€60.30m,29.4118,31.25,34.7222,33.3333,30.7692,31.25,28.5714,29.4118,46.729,45.4545,45.4545,45.4545,A,32.1793,2.3324,30.0006,1.2303,45.7731,0.6372,FutbolLigi1
T1,25/08/2018,Goztep,Fenerbahce,H,4.75,3.5,1.75,4.75,3.5,1.7,4.25,3.55,1.77,4.0,3.4,1.83,2018/19,€19.25m,€103.50m,21.0526,21.0526,25.0,23.5294,28.5714,28.5714,29.4118,28.169,57.1429,58.8235,54.6448,56.4972,A,22.6586,1.9493,28.6809,0.5229,56.7771,1.7269,FutbolLigi1
T1,25/08/2018,Kayserispor,Yeni Malatyaspor,D,2.04,3.1,4.0,2.1,3.1,3.6,2.05,3.15,3.7,2.0,3.2,3.6,2018/19,€19.38m,€24.75m,49.0196,47.619,50.0,48.7805,32.2581,32.2581,31.25,31.746,25.0,27.7778,27.7778,27.027,H,48.8548,0.9783,31.878,0.4833,26.8956,1.3124,FutbolLigi1
T1,26/08/2018,Besiktas,Antalyaspor,A,1.2,6.5,13.0,1.22,6.0,11.0,1.2,6.0,12.5,1.2,6.0,11.0,2018/19,€77.75m,€21.23m,83.3333,81.9672,83.3333,83.3333,15.3846,16.6667,16.6667,16.6667,7.6923,9.0909,9.0909,8.0,H,82.9918,0.683,16.3462,0.641,8.4685,0.7296,FutbolLigi1
T1,26/08/2018,Konyaspor,Bursaspor,D,1.8,3.4,4.75,1.87,3.25,4.2,1.8,3.5,4.2,1.75,3.7,4.0,2018/19,€22.53m,€28.15m,55.5556,53.4759,57.1429,55.5556,29.4118,30.7692,27.027,28.5714,21.0526,23.8095,25.0,23.8095,H,55.4325,1.5038,28.9448,1.5667,23.4179,1.6738,FutbolLigi1
T1,26/08/2018,Sivasspor,Kasimpasa,A,1.95,3.3,4.0,2.05,3.25,3.5,1.97,3.6,3.4,1.95,3.7,3.25,2018/19,€23.10m,€34.35m,51.2821,48.7805,51.2821,50.7614,30.303,30.7692,27.027,27.7778,25.0,28.5714,30.7692,29.4118,H,50.5265,1.1896,28.9692,1.8449,28.4381,2.4644,FutbolLigi1
T1,27/08/2018,Buyuksehyr,Akhisar Belediyespor,H,1.44,4.5,6.5,1.36,4.4,8.25,1.45,4.0,7.0,1.44,4.33,6.0,2018/19,€54.63m,€11.78m,69.4444,73.5294,69.4444,68.9655,22.2222,22.7273,23.0947,25.0,15.3846,12.1212,16.6667,14.2857,H,70.3459,2.1343,23.261,1.2132,14.6146,1.9261,FutbolLigi1
T1,27/08/2018,Galatasaray,Alanyaspor,H,1.25,5.75,11.0,1.22,5.75,12.0,1.27,5.6,8.9,1.25,5.8,8.5,2018/19,€129.80m,€39.45m,80.0,81.9672,80.0,78.7402,17.3913,17.3913,17.2414,17.8571,9.0909,8.3333,11.7647,11.236,H,80.1768,1.3332,17.4703,0.2674,10.1062,1.6534,FutbolLigi1
T1,31/08/2018,Yeni Malatyaspor,Konyaspor,A,2.2,3.2,3.5,2.25,3.1,3.2,2.2,3.1,3.25,2.25,3.25,3.25,2018/19,€24.75m,€22.53m,45.4545,44.4444,44.4444,45.4545,31.25,32.2581,30.7692,32.2581,28.5714,31.25,30.7692,30.7692,H,44.9494,0.5832,31.6338,0.7471,30.34,1.2006,FutbolLigi1
T1,01/09/2018,Akhisar Belediyespor,Sivasspor,D,2.0,3.5,3.6,2.05,3.4,3.4,2.0,3.5,3.35,2.05,3.6,3.4,2018/19,€11.78m,€23.10m,50.0,48.7805,48.7805,50.0,28.5714,29.4118,27.7778,28.5714,27.7778,29.4118,29.4118,29.8507,H,49.3902,0.7041,28.5831,0.6672,29.113,0.9139,FutbolLigi1
T1,01/09/2018,Alanyaspor,Goztep,H,2.45,3.3,2.8,2.4,3.4,2.7,2.45,3.4,2.65,2.5,3.6,2.62,2018/19,€39.45m,€19.25m,40.8163,41.6667,40.0,40.8163,30.303,29.4118,27.7778,29.4118,35.7143,37.037,38.1679,37.7358,H,40.8248,0.6805,29.2261,1.053,37.1638,1.0728,FutbolLigi1
T1,01/09/2018,Fenerbahce,Kayserispor,A,1.44,4.33,7.0,1.42,4.33,7.0,1.43,4.3,6.7,1.44,4.4,7.0,2018/19,€103.50m,€19.38m,69.4444,70.4225,69.4444,69.9301,23.0947,23.0947,22.7273,23.2558,14.2857,14.2857,14.2857,14.9254,H,69.8104,0.4679,23.0431,0.2238,14.4456,0.3198,FutbolLigi1
T1,01/09/2018,Trabzonspor,Galatasaray,H,3.5,3.6,2.0,3.1,3.5,2.1,3.15,3.6,2.05,3.2,3.7,2.1,2018/19,€60.30m,€129.80m,28.5714,32.2581,31.25,31.746,27.7778,28.5714,27.027,27.7778,50.0,47.619,47.619,48.7805,A,30.9564,1.6424,27.7885,0.6306,48.5046,1.1374,FutbolLigi1
