Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
P1,28/11/2004,Rio Ave,Nacional,H,1.83,3.1,4.0,1.7,3.4,4.35,1.8,3.1,3.8,2.0,3.2,3.2,2004/5,€11.10m,€10.25m,1.8325,0.10802198850234151,1.9975134197249775,0.05894787912815362,0.031718963165075165,0.25082999306465625,3.1999999999999997,0.12247448713915883,1.998953844949236,0.03827327723098714,0.01953125,0.25034484724058254,3.8375000000000004,0.41739519642659983,1.9913038917820982,0.10876747789618235,0.059446254071661375,0.25333228604517777,H
P1,28/11/2004,Sp Lisbon,Moreirense,H,1.25,5.0,8.0,1.3,4.5,8.25,1.25,4.5,9.0,1.28,4.5,8.0,2004/5,€89.40m,€6.15m,1.27,0.021213203435596444,1.9997990827185814,0.016703309791808223,0.008858267716535417,0.2500690411063028,4.625,0.21650635094610965,1.9984464470393268,0.046812183988348036,0.020270270270270174,0.25049309664694286,8.3125,0.409839907768875,1.9982726160218498,0.04930404905490226,0.02443609022556381,0.25055508346810673,H
P1,29/11/2004,Setubal,Porto,A,3.2,3.2,2.0,3.3,3.25,2.0,3.8,3.1,1.8,3.75,3.2,1.83,2004/5,€9.58m,€158.15m,3.5125,0.2654595072699412,1.9958714992723088,0.07557566043272347,0.04003558718861222,0.2514387159046551,3.1875,0.0544862367942584,1.9997884208163645,0.017093721347218323,0.008823529411764675,0.2500747487103138,1.9075,0.09310612224768033,1.9982796090164296,0.04881054901582193,0.025229357798165264,0.2505981004959015,A
P1,04/12/2004,Guimaraes,Belenenses,H,2.0,3.2,3.2,1.9,3.3,3.55,2.0,3.0,3.3,1.95,3.1,3.5,2004/5,€20.40m,€24.35m,1.9625,0.04145780987944254,1.9996769295446657,0.021124998664684095,0.011146496815286566,0.2501139887023071,3.15,0.11180339887498944,1.9990909597770783,0.03549314249999665,0.019841269841269993,0.25031570415490606,3.3875,0.14306903927824488,1.9987104120231043,0.042234402738965275,0.02306273062730635,0.25045161425963974,H
P1,04/12/2004,Nacional,Leiria,A,2.1,3.2,3.0,2.1,3.25,3.05,2.2,2.9,3.0,2.15,3.1,3.0,2004/5,€10.25m,€17.83m,2.1375,0.04145780987944252,1.9997294787125228,0.019395466610265505,0.010233918128654818,0.25009231101150525,3.1125000000000003,0.13404756618454516,1.9986486115530808,0.04306749114362896,0.02309236947791149,0.2504923991487981,3.0125,0.02165063509461089,1.9999628432802958,0.007186932811489092,0.003112033195020736,0.2500127013158564,H
P1,05/12/2004,Academica,Sp Lisbon,A,3.4,3.25,1.9,3.8,3.4,1.8,3.8,3.1,1.8,3.75,3.3,1.8,2004/5,€13.73m,€89.40m,3.6875,0.16723860200324564,1.9984902729419523,0.04535284122121916,0.021186440677966045,0.2505701519493201,3.2624999999999997,0.10825317547305476,1.9992026855602418,0.033181049953426744,0.01819923371647514,0.25028200993120986,1.825,0.04330127018922188,1.999597533766141,0.023726723391354454,0.010273972602739656,0.25013333333333326,A
P1,05/12/2004,Gil Vicente,Rio Ave,H,2.5,3.0,2.62,2.4,3.2,2.6,2.4,2.7,2.9,2.2,3.0,3.0,2004/5,€8.20m,€11.10m,2.375,0.10897247358851675,1.998465077920378,0.045883146774112316,0.023684210526315752,0.25056164564591665,2.9749999999999996,0.17853571071357124,1.997377441501853,0.060012003601200424,0.031512605042016695,0.25095545898808147,2.7800000000000002,0.1737814719698276,1.9971859458860026,0.06251132085245596,0.03327338129496393,0.2509644424073045,H
P1,05/12/2004,Moreirense,Boavista,D,4.0,3.2,1.8,3.3,3.25,2.0,3.5,3.1,1.9,3.1,3.1,2.1,2004/5,€6.15m,€29.10m,3.475,0.3344772040064913,1.9934222169724976,0.09625243280762338,0.052158273381295084,0.2521126014627899,3.1625,0.06495190528383288,1.9996961425408635,0.020538151868405654,0.010869565217391353,0.2501045639955163,1.9500000000000002,0.11180339887498952,1.997626570689287,0.05733507634614847,0.03205128205128216,0.2508270433739539,A
P1,05/12/2004,Setubal,Maritimo,H,2.1,3.1,3.1,1.9,3.3,3.55,2.1,2.9,3.2,2.0,3.2,3.2,2004/5,€9.58m,€21.20m,2.025,0.08291561975888508,1.998781899058905,0.04094598506611609,0.021604938271605034,0.25043748277843975,3.1250000000000004,0.1479019945774904,1.9983719613059137,0.04732863826479692,0.026000000000000023,0.2505863735900715,3.2625,0.17093492913971667,1.9980507600610011,0.052393848012173685,0.02586206896551735,0.25062433828892594,H
P1,05/12/2004,Sp Braga,Penafiel,A,1.57,3.5,5.0,1.5,3.65,5.8,1.55,3.4,5.0,1.55,3.4,5.5,2004/5,€33.05m,€5.73m,1.5425,0.025860201081971523,1.9997963277954776,0.016765122257355932,0.008508914100486376,0.2500722142501287,3.4875000000000003,0.10231690964840562,1.999383138372431,0.02933818197803745,0.015232974910394326,0.2502069372260782,5.325,0.3418698582794335,1.9970415407012942,0.06420091235294526,0.03403755868544622,0.2509983008673937,H
P1,06/12/2004,Benfica,Estoril,H,1.28,4.5,8.0,1.3,4.5,8.25,1.27,4.3,8.5,1.28,4.5,8.0,2004/5,€120.05m,€6.63m,1.2825000000000002,0.010897247358851694,1.999948015775155,0.008496879032243035,0.004385964912280604,0.25001785349715383,4.45,0.08660254037844395,1.9997247092995647,0.01946124502886381,0.008426966292134797,0.2500990883868411,8.1875,0.2072890493972125,1.9995394706875227,0.025317746491262595,0.013358778625954137,0.25015643060671805,H
P1,10/12/2004,Boavista,Academica,H,1.28,4.5,8.0,1.35,4.25,7.4,1.35,3.8,7.5,1.33,4.0,8.0,2004/5,€29.10m,€13.73m,1.3275000000000001,0.02861380785564902,1.9996626362554106,0.021554657518379674,0.010828625235404843,0.2501208413638547,4.1375,0.2630945647481149,1.9970869631393122,0.06358781021102475,0.03549848942598177,0.251004021943514,7.725,0.27726341266023535,1.999069998694953,0.035891703904237585,0.01860841423948223,0.2503232560965761,H
P1,11/12/2004,Rio Ave,Setubal,H,2.1,3.2,3.0,2.1,3.25,3.05,2.0,2.9,3.4,2.15,3.1,2.95,2004/5,€11.10m,€9.58m,2.0875,0.0544862367942584,1.9995056591740492,0.02610119127868666,0.013473053892215647,0.2501765080777618,3.1125000000000003,0.13404756618454516,1.9986486115530808,0.04306749114362896,0.02309236947791149,0.2504923991487981,3.1,0.1767766952966368,1.9976970102045408,0.05702474041826994,0.02822580645161299,0.25072754977999623,H
P1,11/12/2004,Sp Lisbon,Sp Braga,D,1.5,3.6,5.5,1.55,3.6,5.3,1.5,3.5,5.4,1.4,3.75,7.0,2004/5,€89.40m,€33.05m,1.4874999999999998,0.054486236794258465,1.9990239887187238,0.03662940288689645,0.01890756302521024,0.25035299278329487,3.6125,0.08926785535678562,1.9995609310092197,0.024710825012258998,0.012975778546712835,0.25014983456621864,5.800000000000001,0.696419413859206,1.9900141647884309,0.12007231273434585,0.05603448275862055,0.2528075738681827,H
P1,12/12/2004,Beira Mar,Moreirense,A,1.66,3.4,4.33,1.8,3.4,3.8,1.75,3.2,4.0,1.75,3.3,4.0,2004/5,€8.10m,€6.15m,1.74,0.05049752469181043,1.9993889095207888,0.02902156591483358,0.015086206896551602,0.2502181267643576,3.325,0.08291561975888491,1.9995495096075653,0.024937028498912755,0.013157894736842035,0.25015947807254124,4.0325,0.19018083499658955,1.998406894908766,0.04716201735811273,0.024643521388716838,0.2505337375317298,H
P1,12/12/2004,Belenenses,Benfica,H,3.6,3.25,1.83,3.7,3.3,1.85,3.6,3.1,1.85,3.8,3.25,1.8,2004/5,€24.35m,€120.05m,3.6750000000000003,0.08291561975888491,1.999634112571236,0.022562073403778204,0.01190476190476164,0.2501245468390907,3.225,0.07499999999999991,1.9996071049761874,0.023255813953488344,0.011627906976744207,0.25014106658201696,1.8325,0.020463381929681144,1.9999098135958082,0.01116692056189967,0.005798090040927573,0.25003166509747027,A
P1,12/12/2004,Estoril,Nacional,H,2.0,3.2,3.2,1.9,3.3,3.55,1.9,3.1,3.5,2.0,3.2,3.2,2004/5,€6.63m,€10.25m,1.9500000000000002,0.050000000000000044,1.9995256892936493,0.02564102564102566,0.012820512820512775,0.25016436554898097,3.1999999999999997,0.07071067811865465,1.9996477221810776,0.02209708691207958,0.01171875,0.25012224927205307,3.3625,0.1634587103827751,1.9982956091329063,0.04861225587591825,0.025092936802973753,0.2505889666011347,H
P1,12/12/2004,Leiria,Gil Vicente,D,1.61,3.25,5.0,1.65,3.35,4.8,1.7,3.2,4.2,1.65,3.35,4.5,2004/5,€17.83m,€8.20m,1.6525,0.03191786333700922,1.9997312614759495,0.019314894606359587,0.01021180030257196,0.25009252977105906,3.2874999999999996,0.06495190528383288,1.9997180031014616,0.019757233546413046,0.010456273764258617,0.2500984444927382,4.625,0.30310889132455343,1.9968856193547175,0.06553705758368723,0.03648648648648645,0.25110831786742166,H
P1,12/12/2004,Penafiel,Guimaraes,A,2.1,3.2,3.0,1.95,3.25,3.45,2.2,2.9,3.0,2.1,3.2,3.0,2004/5,€5.73m,€20.40m,2.0875000000000004,0.0892678553567857,1.9986723088268388,0.042763044482292546,0.022455089820359486,0.25047596337921585,3.1375,0.1386317063301178,1.9985682329776695,0.04418540440800567,0.020916334661354563,0.25053849256032545,3.1125,0.19485571585149875,1.9972368930029125,0.06260424605670643,0.027108433734939652,0.2508521651306653,H
P1,17/12/2004,Porto,Moreirense,H,1.2,5.0,11.0,1.15,6.0,13.0,1.22,4.8,9.5,1.22,5.0,9.5,2004/5,€158.15m,€6.15m,1.1974999999999998,0.02861380785564902,1.9995851073291457,0.023894620338746574,0.012004175365344594,0.2501491561367798,5.2,0.469041575982343,1.994299070311289,0.09020030307352749,0.04326923076923084,0.2517053994681466,10.75,1.4361406616345072,1.9874255245562238,0.13359448015204717,0.06976744186046502,0.2538664476373602,H
P1,18/12/2004,Benfica,Penafiel,H,1.3,4.33,8.0,1.3,4.5,8.25,1.27,4.3,8.5,1.3,4.33,8.0,2004/5,€120.05m,€5.73m,1.2925,0.012990381056766592,1.999926848842667,0.010050584956879376,0.004352030947775587,0.25002585008482653,4.365,0.07889866919029752,1.9997658130885014,0.01807529649262257,0.00859106529209619,0.25007862238449935,8.1875,0.2072890493972125,1.9995394706875227,0.025317746491262595,0.013358778625954137,0.25015643060671805,H
