Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SP1,11/09/2004,Barcelona,Sevilla,H,1.444,4.0,7.5,1.4,4.0,7.25,1.4,3.7,6.5,1.4,3.6,7.5,2004/5,€273.03m,€70.55m,1.411,0.019052558883257666,1.9998691527317691,0.0135028766004661,0.005846917080085223,0.25004419307821946,3.825,0.1785357107135712,1.9984249526849172,0.04667600280093364,0.024509803921568762,0.250551103849722,7.1875,0.409839907768875,1.9976090312323829,0.05702120455914783,0.02826086956521734,0.2509115645057979,H
SP1,11/09/2004,Real Madrid,Numancia,H,1.2,6.0,13.0,1.2,5.5,11.5,1.2,5.0,10.0,1.2,5.0,11.0,2004/5,€303.70m,€13.40m,1.2,0.0,2.0,0.0,0.0,0.25,5.375,0.414578098794425,1.9957563893204375,0.07713080907803255,0.04069767441860472,0.2513891393073153,11.375,1.0825317547305484,1.9935153526300429,0.09516762678949876,0.052197802197802234,0.2521791908895378,H
SP1,12/09/2004,Albacete,Ath Madrid,A,2.75,3.2,2.5,2.4,3.15,2.7,2.5,3.0,2.5,2.5,3.1,2.5,2004/5,€17.75m,€125.65m,2.5375,0.12930100540985753,1.9981506794711652,0.05095606124526405,0.025862068965517127,0.2506018758118085,3.1125,0.07395099728874523,1.9995913209797596,0.023759356558633007,0.013052208835341306,0.2501442483178986,2.55,0.08660254037844393,1.9991785106821034,0.03396178054056625,0.014705882352941124,0.25026699893200427,A
SP1,12/09/2004,Betis,Espanol,A,2.0,3.25,3.25,1.9,3.25,3.7,1.9,3.0,3.6,1.9,3.2,3.5,2004/5,€85.15m,€45.15m,1.9249999999999998,0.04330127018922197,1.999638097006179,0.022494166332063362,0.009740259740259827,0.2501201730491909,3.175,0.10307764064044153,1.9992309409839368,0.03246539862691072,0.015748031496062964,0.25028214198644105,3.5124999999999997,0.16723860200324572,1.9983484974686632,0.04761241338170697,0.025800711743772187,0.2506017623890772,H
SP1,12/09/2004,Getafe,Mallorca,A,2.375,3.2,2.625,2.2,3.2,3.0,2.4,2.9,2.7,2.37,3.1,2.62,2004/5,€13.85m,€42.65m,2.33625,0.07948073665989758,1.999154481969122,0.034020647045435025,0.016185125735687533,0.2503120188102503,3.1,0.12247448713915901,1.998861354897418,0.039507899077148065,0.020161290322580516,0.25041733207827466,2.73625,0.15553837950808153,1.997711590436688,0.056843628874584384,0.02775239835541332,0.25072286678299605,H
SP1,12/09/2004,La Coruna,Osasuna,A,1.444,3.75,6.5,1.5,3.6,6.25,1.45,3.6,5.8,1.5,3.4,6.0,2004/5,€144.45m,€26.70m,1.4735,0.026584770076116915,1.999765153559166,0.01804192064887473,0.009246691550729658,0.25008143570036456,3.5875,0.12437342963832752,1.9991296611707854,0.03466855181556168,0.018292682926829285,0.2503078226722025,6.1375,0.2630945647481149,1.998675918623694,0.04286673152718776,0.02393075356415486,0.25045657091604867,H
SP1,12/09/2004,Levante,Santander,H,2.1,3.2,3.1,2.1,3.2,3.2,2.0,3.0,3.3,2.1,3.1,3.1,2004/5,€24.25m,€32.90m,2.075,0.043301270189221974,1.9996832923974175,0.020868082018902154,0.009036144578313143,0.25011431184270694,3.125,0.08291561975888508,1.9994898567400974,0.026532998322843223,0.014000000000000012,0.2501808504430148,3.175,0.08291561975888491,1.999510063285432,0.026115155829570053,0.013779527559054872,0.2501663180216637,H
SP1,12/09/2004,Malaga,Zaragoza,D,2.1,3.25,3.0,2.15,3.3,3.0,2.0,3.0,3.3,2.1,3.1,3.1,2004/5,€32.85m,€51.13m,2.0875,0.0544862367942584,1.9995056591740492,0.02610119127868666,0.013473053892215647,0.25017650807776176,3.1625,0.11924240017711814,1.9989717300104966,0.03770510677537332,0.02075098814229248,0.2503610406936078,3.0999999999999996,0.12247448713915883,1.9988856063761233,0.039507899077148016,0.020161290322580516,0.25036677110965133,H
SP1,12/09/2004,Villarreal,Sociedad,D,1.727,3.25,4.333,1.8,3.25,4.2,1.85,3.1,3.6,1.83,3.3,3.6,2004/5,€66.25m,€53.55m,1.8017500000000002,0.04668176838981145,1.9995127570215467,0.025909126343727735,0.013840710420424562,0.2501742010106499,3.225,0.07499999999999991,1.9996071049761874,0.023255813953488344,0.011627906976744207,0.25014106658201696,3.93325,0.33655116624370807,1.9947205017529184,0.0855656686566346,0.044476577893599156,0.25181497992640994,H
SP1,18/09/2004,Espanol,Real Madrid,H,3.75,3.2,2.0,4.0,3.35,1.8,3.5,3.1,1.9,3.75,3.3,1.8,2004/5,€45.15m,€303.70m,3.75,0.1767766952966369,1.9983958159908184,0.047140452079103175,0.02499999999999991,0.25055927301947917,3.2375000000000003,0.09601432184835755,1.999363658797307,0.029656933389454066,0.01640926640926632,0.2502238512417124,1.875,0.08291561975888498,1.9985988944278994,0.044221663871405324,0.023333333333333428,0.25046925205993703,A
SP1,18/09/2004,Osasuna,Betis,H,2.0,3.25,3.25,2.0,3.25,3.4,1.85,3.1,3.6,1.9,3.2,3.5,2004/5,€26.70m,€85.15m,1.9375,0.06495190528383288,1.9991871947573576,0.03352356401746213,0.01774193548387082,0.25028526308859056,3.1999999999999997,0.061237243569579415,1.9997344260246666,0.01913663861549357,0.009765625,0.2500945172111308,3.4375,0.12930100540985753,1.998975836259779,0.037614837937413104,0.020909090909090988,0.25036135545889765,H
SP1,18/09/2004,Valencia,Sociedad,H,1.44,3.75,6.5,1.45,3.8,6.7,1.5,3.7,5.0,1.44,3.6,6.5,2004/5,€195.90m,€53.55m,1.4575,0.024874685927665518,1.99979114345447,0.017066679881760218,0.008147512864493889,0.2500702462978862,3.7125000000000004,0.0739509972887451,1.9997129188839569,0.019919460549156928,0.01094276094276081,0.25010101566135046,6.175,0.6832825184358224,1.9907615597502404,0.11065303942280526,0.05161943319838058,0.25398405267185004,H
SP1,19/09/2004,Ath Bilbao,La Coruna,A,2.3,3.2,2.7,2.4,3.15,2.7,2.2,3.0,2.9,2.3,3.0,2.8,2004/5,€53.05m,€144.45m,2.3,0.07071067811865465,1.9993179820792861,0.030743773095067244,0.016304347826086918,0.25023696597625056,3.0875,0.08926785535678566,1.9993975690198316,0.028912665702602643,0.01518218623481804,0.25020766878833245,2.775,0.08291561975888487,1.9993590033488466,0.029879502615814367,0.015765765765765716,0.2502169758637278,H
SP1,19/09/2004,Ath Madrid,Barcelona,D,2.75,3.25,2.25,2.8,3.2,2.3,2.9,3.0,2.2,2.8,3.1,2.25,2004/5,€125.65m,€273.03m,2.8125,0.0544862367942584,1.9997303768538945,0.019372884193514097,0.010000000000000009,0.2500915703827746,3.1375,0.09601432184835762,1.999322379339828,0.03060217429429725,0.01693227091633487,0.2502384950108044,2.25,0.03535533905932725,1.999821874838928,0.015713484026367668,0.008333333333333304,0.250061774138622,A
SP1,19/09/2004,Mallorca,Malaga,A,1.9,3.25,3.5,1.8,3.3,4.1,1.85,3.1,3.6,1.9,3.1,3.6,2004/5,€42.65m,€32.85m,1.8624999999999998,0.041457809879442434,1.9996412345433234,0.022259226780908692,0.011744966442952975,0.25012670836488926,3.1875,0.08926785535678552,1.9994347615157992,0.028005601680560165,0.014705882352941124,0.25019487963448284,3.6999999999999997,0.2345207879911713,1.9971618934244786,0.06338399675437062,0.030405405405405483,0.2508851239733587,H
SP1,19/09/2004,Numancia,Getafe,H,1.9,3.25,3.5,1.9,3.25,3.75,2.0,3.0,3.3,1.95,3.1,3.5,2004/5,€13.40m,€13.85m,1.9375,0.04145780987944254,1.9996708481591752,0.021397579292615505,0.011290322580645107,0.25011214314705843,3.15,0.10606601717798211,1.999179039872153,0.03367175148507369,0.017857142857143016,0.2502898573423542,3.5125,0.15958931668504636,1.9985151599463915,0.045434680906774765,0.024021352313167155,0.250508311438907,H
SP1,19/09/2004,Santander,Villarreal,D,2.3,3.2,2.7,2.45,3.15,2.65,2.5,3.0,2.5,2.37,3.1,2.62,2004/5,€32.90m,€66.25m,2.4050000000000002,0.07632168761236882,1.9992722647188514,0.0317345894438124,0.017671517671517645,0.2502544507519307,3.1125,0.07395099728874523,1.9995913209797596,0.023759356558633007,0.013052208835341306,0.2501442483178986,2.6174999999999997,0.07361215932167732,1.999425885119484,0.02812307901496746,0.015042979942693213,0.25020537857763336,H
SP1,19/09/2004,Sevilla,Levante,H,1.72,3.25,4.33,1.7,3.4,4.55,1.75,3.2,4.0,1.61,3.3,5.0,2004/5,€70.55m,€24.25m,1.695,0.0522015325445527,1.999310255320295,0.03079736433306944,0.016224188790560534,0.2502489654749258,3.2874999999999996,0.0739509972887451,1.999636126442376,0.02249459993573996,0.012357414448669335,0.2501241872774089,4.47,0.3632492257390234,1.995255677401572,0.08126380889016184,0.045022371364653146,0.2516177299144292,H
SP1,19/09/2004,Zaragoza,Albacete,H,1.72,3.25,4.33,1.8,3.3,4.1,1.85,3.1,3.6,1.7,3.3,4.33,2004/5,€51.13m,€17.75m,1.7675,0.06057020719792864,1.9991546304288763,0.03426885838638113,0.018741159830268694,0.25028985001295306,3.2375,0.0819679815537749,1.9995337593230342,0.025318295460625452,0.01254826254826269,0.250168392051111,4.09,0.2980771712157776,1.9960821799898787,0.0728795039647378,0.03698044009779955,0.2515167948068163,H
SP1,21/09/2004,Real Madrid,Osasuna,H,1.44,3.75,6.5,1.4,4.0,7.0,1.4,3.9,6.0,1.4,3.75,7.0,2004/5,€303.70m,€26.70m,1.4100000000000001,0.017320508075688787,1.9998916585608877,0.012284048280630344,0.005319148936170137,0.25003667661010315,3.85,0.10606601717798211,1.9994539944720882,0.027549614851423924,0.01461038961038974,0.2501866292850617,6.625,0.414578098794425,1.9971430175424258,0.06257782623312075,0.03301886792452824,0.25104736174368614,H
SP1,22/09/2004,Albacete,Mallorca,D,2.25,3.2,2.8,2.4,3.1,2.75,2.1,3.0,3.1,2.37,3.1,2.62,2004/5,€17.75m,€42.65m,2.2800000000000002,0.11811011811017715,1.9980454750543788,0.05180268338165664,0.02796052631578938,0.2507108179241791,3.1,0.07071067811865482,1.9996246239978286,0.022809896167308007,0.012096774193548487,0.25013027604430177,2.8175,0.17583728273605687,1.9972258515513497,0.062408973464438994,0.03305235137533269,0.2509039253147263,H
SP1,22/09/2004,Betis,Ath Bilbao,H,2.3,3.2,2.7,2.2,3.2,3.0,2.2,2.9,3.0,2.25,3.2,2.75,2004/5,€85.15m,€53.05m,2.2375,0.04145780987944235,1.9997530859036974,0.01852863011371725,0.009776536312849027,0.25008431243510715,3.1250000000000004,0.1299038105676659,1.99873269379249,0.04156921938165308,0.018000000000000016,0.2504766612527364,2.8625,0.13863170633011768,1.9983060551986653,0.04843029042100181,0.02510917030567672,0.2505894045857988,H
SP1,22/09/2004,Getafe,Espanol,H,2.62,3.2,2.37,2.65,3.25,2.35,2.8,2.9,2.3,2.6,3.1,2.4,2004/5,€13.85m,€45.15m,2.6674999999999995,0.07854139036202494,1.9993804794381087,0.029443820191949372,0.014761012183692745,0.25020482760283114,3.1125000000000003,0.13404756618454516,1.9986486115530808,0.04306749114362896,0.02309236947791149,0.2504923991487981,2.3550000000000004,0.036400549446402634,1.9998273185141493,0.015456708894438483,0.00849256900212314,0.250060455280143,A
