Season,Date,PSCH,PSCD,PSCA
2020/21,29/08/2020,1.57,4.24,5.84
2020/21,30/08/2020,2.28,3.17,3.43
2020/21,30/08/2020,3.15,3.3,2.36
2020/21,30/08/2020,1.4,4.9,8.05
2020/21,11/09/2020,2.03,3.64,3.73
2020/21,11/09/2020,5.73,4.37,1.57
2020/21,12/09/2020,1.81,3.95,4.47
2020/21,12/09/2020,3.64,3.33,2.2
2020/21,12/09/2020,3.23,3.6,2.27
2020/21,13/09/2020,2.01,3.56,4.0
2020/21,13/09/2020,1.9,3.89,4.05
2020/21,14/09/2020,1.95,3.95,3.8
2020/21,18/09/2020,3.8,3.9,1.96
2020/21,18/09/2020,2.23,3.5,3.4
2020/21,19/09/2020,2.22,3.62,3.32
2020/21,19/09/2020,2.25,3.46,3.41
2020/21,19/09/2020,1.56,4.31,6.28
2020/21,20/09/2020,2.21,3.7,3.27
2020/21,20/09/2020,1.47,4.76,7.18
2020/21,21/09/2020,1.92,3.7,4.21
2020/21,25/09/2020,1.97,3.46,4.29
2020/21,25/09/2020,1.61,4.46,5.41
2020/21,26/09/2020,3.2,3.54,2.31
2020/21,26/09/2020,1.67,4.25,5.07
2020/21,26/09/2020,2.48,3.64,2.85
2020/21,28/09/2020,3.67,3.75,2.04
2020/21,02/10/2020,1.71,3.82,5.41
2020/21,02/10/2020,2.33,3.63,3.09
2020/21,03/10/2020,2.33,3.55,3.16
2020/21,03/10/2020,2.23,3.49,3.41
2020/21,04/10/2020,3.03,3.56,2.4
2020/21,17/10/2020,2.58,3.43,2.87
2020/21,17/10/2020,2.9,3.58,2.48
2020/21,17/10/2020,5.4,4.52,1.6
2020/21,18/10/2020,3.32,3.36,2.33
2020/21,18/10/2020,3.17,3.49,2.35
2020/21,18/10/2020,1.72,3.93,5.11
2020/21,19/10/2020,2.69,3.29,2.84
2020/21,19/10/2020,2.45,3.2,3.26
2020/21,21/10/2020,1.72,3.88,5.18
2020/21,23/10/2020,1.93,3.42,4.57
2020/21,23/10/2020,2.39,3.63,3.0
2020/21,24/10/2020,1.65,4.13,5.46
2020/21,24/10/2020,2.27,3.54,3.29
2020/21,24/10/2020,4.2,3.54,1.96
2020/21,25/10/2020,1.37,5.35,8.62
2020/21,25/10/2020,1.6,4.27,5.78
2020/21,26/10/2020,3.62,3.35,2.21
2020/21,28/10/2020,2.78,3.44,2.65
2020/21,30/10/2020,2.21,3.29,3.68
2020/21,02/11/2020,8.57,4.49,1.44
2020/21,07/11/2020,2.7,3.22,2.88
2020/21,07/11/2020,2.25,3.38,3.48
2020/21,07/11/2020,2.36,3.53,3.12
2020/21,08/11/2020,2.6,3.57,2.75
2020/21,08/11/2020,1.6,4.18,5.98
2020/21,09/11/2020,1.48,4.53,7.49
2020/21,20/11/2020,2.47,3.54,2.94
2020/21,20/11/2020,3.29,3.33,2.36
2020/21,21/11/2020,1.66,4.54,4.82
2020/21,21/11/2020,3.52,3.27,2.28
2020/21,22/11/2020,2.04,3.85,3.58
2020/21,22/11/2020,4.92,4.05,1.72
2020/21,23/11/2020,2.19,3.59,3.41
2020/21,23/11/2020,2.76,3.41,2.68
2020/21,24/11/2020,3.83,3.63,2.03
2020/21,27/11/2020,3.18,3.14,2.53
2020/21,27/11/2020,2.38,3.29,3.29
2020/21,28/11/2020,2.62,3.57,2.74
2020/21,28/11/2020,3.77,3.78,2.0
2020/21,28/11/2020,2.47,3.59,2.9
2020/21,29/11/2020,1.46,4.5,8.02
2020/21,29/11/2020,1.65,3.91,5.86
2020/21,30/11/2020,3.18,3.94,2.18
2020/21,02/12/2020,3.56,3.23,2.28
2020/21,04/12/2020,2.58,3.26,3.01
2020/21,05/12/2020,2.1,3.39,3.89
2020/21,05/12/2020,4.37,4.08,1.8
2020/21,05/12/2020,1.56,4.25,6.45
2020/21,06/12/2020,1.92,3.81,4.09
2020/21,06/12/2020,1.28,6.13,10.3
2020/21,07/12/2020,1.87,3.54,4.7
2020/21,07/12/2020,3.64,3.42,2.17
2020/21,11/12/2020,4.28,3.73,1.89
2020/21,11/12/2020,2.81,3.4,2.65
2020/21,12/12/2020,3.8,3.1,2.26
2020/21,12/12/2020,2.28,3.43,3.35
2020/21,12/12/2020,5.35,3.84,1.71
2020/21,13/12/2020,7.08,4.92,1.45
2020/21,13/12/2020,1.51,4.61,6.63
2020/21,14/12/2020,2.11,3.46,3.77
2020/21,16/12/2020,1.78,3.92,4.71
2020/21,17/12/2020,2.19,3.45,3.55
2020/21,18/12/2020,2.03,3.52,3.96
2020/21,18/12/2020,1.32,5.65,10.04
2020/21,19/12/2020,2.0,3.56,4.05
2020/21,19/12/2020,2.51,3.47,2.94
2020/21,19/12/2020,1.68,4.19,5.11
2020/21,20/12/2020,3.13,3.45,2.39
2020/21,20/12/2020,3.1,3.59,2.35
2020/21,29/01/2021,2.64,3.17,3.0
2020/21,29/01/2021,2.03,3.39,4.14
2020/21,30/01/2021,3.46,3.09,2.41
2020/21,30/01/2021,1.86,3.92,4.19
2020/21,30/01/2021,3.38,3.47,2.25
2020/21,31/01/2021,2.99,3.39,2.51
2020/21,31/01/2021,7.76,4.95,1.43
2020/21,01/02/2021,3.03,3.34,2.51
2020/21,05/02/2021,1.94,3.41,4.51
2020/21,05/02/2021,1.56,4.45,6.06
2020/21,06/02/2021,2.05,3.57,3.83
2020/21,06/02/2021,2.09,3.18,4.24
2020/21,06/02/2021,2.06,3.42,3.97
2020/21,07/02/2021,4.2,3.6,1.94
2020/21,07/02/2021,2.12,3.66,3.51
2020/21,12/02/2021,3.56,3.5,2.17
2020/21,13/02/2021,2.03,3.42,4.08
2020/21,13/02/2021,2.14,3.21,3.76
2020/21,13/02/2021,1.85,3.53,4.88
2020/21,14/02/2021,3.11,3.32,2.47
2020/21,14/02/2021,5.42,4.33,1.63
2020/21,15/02/2021,3.03,3.06,2.7
2020/21,15/02/2021,1.92,3.6,4.35
2020/21,19/02/2021,3.24,3.14,2.5
2020/21,19/02/2021,2.83,3.25,2.73
2020/21,20/02/2021,1.66,3.65,6.47
2020/21,20/02/2021,2.38,3.38,3.21
2020/21,20/02/2021,2.58,3.31,2.96
2020/21,21/02/2021,4.09,3.6,1.97
2020/21,21/02/2021,1.63,4.03,5.93
2020/21,22/02/2021,1.82,3.34,5.53
2020/21,26/02/2021,1.57,4.02,6.92
2020/21,26/02/2021,4.87,3.66,1.81
2020/21,27/02/2021,3.2,3.28,2.44
2020/21,27/02/2021,3.88,3.53,2.05
2020/21,27/02/2021,4.3,3.53,1.95
2020/21,28/02/2021,2.57,3.42,2.89
2020/21,28/02/2021,2.47,3.16,3.26
2020/21,28/02/2021,4.16,3.37,2.03
2020/21,04/03/2021,2.74,2.92,3.13
2020/21,05/03/2021,2.38,3.48,3.12
2020/21,06/03/2021,2.69,3.29,2.85
2020/21,06/03/2021,1.72,4.06,4.89
2020/21,06/03/2021,1.9,3.43,4.72
2020/21,07/03/2021,1.91,3.36,4.78
2020/21,07/03/2021,2.45,3.32,3.14
2020/21,07/03/2021,5.55,4.03,1.66
2020/21,08/03/2021,3.16,2.91,2.72
2020/21,12/03/2021,2.06,3.35,4.07
2020/21,12/03/2021,4.29,3.76,1.88
2020/21,13/03/2021,4.26,3.45,1.98
2020/21,13/03/2021,2.55,3.29,3.01
2020/21,13/03/2021,1.32,5.22,12.17
2020/21,14/03/2021,2.6,3.42,2.86
2020/21,14/03/2021,2.17,3.33,3.74
2020/21,15/03/2021,2.37,3.31,3.3
2020/21,19/03/2021,2.11,3.15,4.22
2020/21,19/03/2021,2.03,3.26,4.37
2020/21,20/03/2021,2.5,3.23,3.15
2020/21,20/03/2021,1.72,3.78,5.43
2020/21,20/03/2021,1.47,4.61,7.36
2020/21,21/03/2021,2.33,3.22,3.48
2020/21,21/03/2021,2.03,3.67,3.8
2020/21,21/03/2021,4.3,3.77,1.88
2020/21,03/04/2021,3.24,3.25,2.43
2020/21,03/04/2021,1.83,3.34,5.43
2020/21,03/04/2021,3.02,3.23,2.59
2020/21,05/04/2021,2.35,3.1,3.59
2020/21,05/04/2021,3.69,3.67,2.06
2020/21,05/04/2021,2.33,3.38,3.31
2020/21,05/04/2021,2.45,3.37,3.1
2020/21,09/04/2021,3.4,3.27,2.34
2020/21,09/04/2021,3.99,3.63,1.99
2020/21,10/04/2021,1.76,3.45,5.74
2020/21,10/04/2021,2.76,3.01,3.01
2020/21,10/04/2021,2.93,3.25,2.64
2020/21,11/04/2021,2.13,3.57,3.58
2020/21,11/04/2021,3.52,3.52,2.17
2020/21,12/04/2021,2.0,3.49,4.14
2020/21,16/04/2021,3.8,3.34,2.15
2020/21,16/04/2021,2.13,3.43,3.75
2020/21,17/04/2021,2.68,3.27,2.86
2020/21,17/04/2021,2.45,3.24,3.21
2020/21,17/04/2021,2.02,3.64,3.85
2020/21,18/04/2021,2.48,3.37,3.05
2020/21,18/04/2021,2.01,3.61,3.95
2020/21,18/04/2021,1.51,4.17,7.87
2020/21,20/04/2021,1.91,3.49,4.57
2020/21,20/04/2021,4.35,3.35,2.0
2020/21,20/04/2021,1.83,3.88,4.44
2020/21,20/04/2021,2.48,3.29,3.12
2020/21,21/04/2021,2.93,3.51,2.49
2020/21,21/04/2021,2.35,3.76,2.97
2020/21,21/04/2021,2.51,2.96,3.42
2020/21,21/04/2021,4.13,3.56,1.97
2020/21,23/04/2021,1.64,3.87,6.16
2020/21,23/04/2021,4.01,3.82,1.93
2020/21,24/04/2021,2.27,3.31,3.52
2020/21,24/04/2021,2.8,3.42,2.64
2020/21,24/04/2021,2.82,3.23,2.75
2020/21,25/04/2021,2.06,3.53,3.84
2020/21,25/04/2021,3.85,3.51,2.07
2020/21,25/04/2021,4.92,3.96,1.74
2020/21,28/04/2021,5.3,4.29,1.64
2020/21,30/04/2021,2.94,3.4,2.54
2020/21,30/04/2021,2.74,3.44,2.69
2020/21,01/05/2021,1.65,4.22,5.28
2020/21,01/05/2021,1.94,3.28,4.79
2020/21,01/05/2021,1.62,4.29,5.56
2020/21,03/05/2021,1.81,3.88,4.52
2020/21,03/05/2021,2.24,3.27,3.64
2020/21,05/05/2021,3.5,3.6,2.15
2020/21,07/05/2021,1.94,3.95,3.82
2020/21,07/05/2021,3.3,3.53,2.26
2020/21,08/05/2021,2.42,3.38,3.15
2020/21,08/05/2021,2.02,3.57,3.93
2020/21,08/05/2021,3.68,4.01,1.97
2020/21,09/05/2021,2.34,3.18,3.5
2020/21,09/05/2021,4.38,3.49,1.94
2020/21,10/05/2021,2.36,3.22,3.41
2020/21,16/05/2021,2.53,3.21,3.04
2020/21,16/05/2021,4.18,4.29,1.78
2020/21,16/05/2021,1.7,4.15,4.79
2020/21,16/05/2021,1.58,4.59,5.34
2020/21,16/05/2021,1.5,4.58,6.73
2020/21,16/05/2021,2.09,3.7,3.47
2020/21,16/05/2021,2.11,3.58,3.52
2020/21,16/05/2021,2.59,3.51,2.74
2021/22,23/07/2021,2.39,3.35,3.22
2021/22,23/07/2021,1.66,3.83,6.03
2021/22,24/07/2021,3.64,3.3,2.22
2021/22,24/07/2021,2.53,3.46,2.91
2021/22,24/07/2021,2.27,3.44,3.36
2021/22,25/07/2021,2.99,3.21,2.62
2021/22,25/07/2021,2.32,3.28,3.43
2021/22,25/07/2021,2.04,3.37,4.15
2021/22,26/07/2021,1.99,3.77,3.82
2021/22,30/07/2021,1.65,4.08,5.56
2021/22,30/07/2021,3.9,3.54,2.04
2021/22,31/07/2021,3.7,3.38,2.17
2021/22,31/07/2021,2.56,3.41,2.91
2021/22,31/07/2021,3.14,3.29,2.47
2021/22,01/08/2021,3.82,3.12,2.24
2021/22,01/08/2021,2.17,3.33,3.74
2021/22,01/08/2021,2.35,3.62,3.07
2021/22,02/08/2021,2.28,3.43,3.35
2021/22,06/08/2021,2.79,3.22,2.79
2021/22,06/08/2021,1.61,4.03,6.14
2021/22,07/08/2021,2.34,3.4,3.26
2021/22,07/08/2021,2.11,3.49,3.73
2021/22,08/08/2021,2.03,3.39,4.16
2021/22,08/08/2021,2.91,3.5,2.51
2021/22,08/08/2021,2.48,3.49,2.96
2021/22,09/08/2021,2.69,3.16,2.94
2021/22,13/08/2021,5.22,3.68,1.76
2021/22,13/08/2021,3.21,3.49,2.33
2021/22,14/08/2021,2.15,3.32,3.8
2021/22,14/08/2021,2.28,3.37,3.42
2021/22,14/08/2021,3.56,3.3,2.25
2021/22,15/08/2021,1.72,3.98,5.03
2021/22,15/08/2021,3.3,3.22,2.41
2021/22,16/08/2021,2.29,3.43,3.35
2021/22,20/08/2021,2.42,3.38,3.15
2021/22,20/08/2021,2.15,3.33,3.8
2021/22,21/08/2021,1.5,4.19,7.82
2021/22,21/08/2021,2.08,3.38,3.98
2021/22,21/08/2021,3.36,3.51,2.24
2021/22,22/08/2021,1.87,3.82,4.31
2021/22,22/08/2021,1.5,4.44,7.08
2021/22,27/08/2021,2.05,3.43,4.01
2021/22,27/08/2021,2.62,3.2,3.0
2021/22,28/08/2021,2.78,3.11,2.9
2021/22,28/08/2021,2.31,3.41,3.31
2021/22,28/08/2021,1.92,3.46,4.58
2021/22,28/08/2021,2.88,3.22,2.71
2021/22,29/08/2021,3.36,3.24,2.37
2021/22,29/08/2021,2.33,3.67,3.06
2021/22,29/08/2021,3.21,3.44,2.35
2021/22,11/09/2021,2.36,3.3,3.32
2021/22,11/09/2021,2.47,3.13,3.3
2021/22,11/09/2021,1.67,4.02,5.43
2021/22,11/09/2021,3.52,3.44,2.21
2021/22,12/09/2021,1.95,3.7,4.07
2021/22,12/09/2021,2.06,3.7,3.65
2021/22,12/09/2021,2.86,3.28,2.69
2021/22,13/09/2021,3.54,3.49,2.18
2021/22,13/09/2021,3.2,3.28,2.44
2021/22,17/09/2021,2.02,3.53,3.97
2021/22,17/09/2021,1.57,4.14,6.51
2021/22,18/09/2021,2.3,3.38,3.37
2021/22,18/09/2021,1.84,3.37,5.25
2021/22,18/09/2021,2.24,3.37,3.52
2021/22,18/09/2021,2.23,3.48,3.43
2021/22,19/09/2021,4.85,3.51,1.85
2021/22,19/09/2021,2.07,3.26,4.2
2021/22,19/09/2021,1.31,5.52,11.35
2021/22,24/09/2021,3.92,3.52,2.04
2021/22,24/09/2021,4.57,3.63,1.87
2021/22,25/09/2021,3.32,3.42,2.3
2021/22,25/09/2021,2.77,3.25,2.78
2021/22,25/09/2021,2.09,3.53,3.74
2021/22,26/09/2021,3.18,3.28,2.45
2021/22,26/09/2021,1.9,3.84,4.11
2021/22,26/09/2021,2.98,3.41,2.51
2021/22,27/09/2021,2.35,3.12,3.54
2021/22,29/09/2021,1.81,3.59,5.08
2021/22,01/10/2021,2.26,3.49,3.35
2021/22,01/10/2021,2.57,3.4,2.9
2021/22,02/10/2021,2.15,3.5,3.6
2021/22,02/10/2021,1.79,3.71,4.94
2021/22,02/10/2021,1.51,4.63,6.62
2021/22,02/10/2021,1.86,3.79,4.36
2021/22,03/10/2021,1.58,3.94,6.88
2021/22,03/10/2021,1.33,5.44,10.16
2021/22,03/10/2021,2.75,3.36,2.73
2021/22,16/10/2021,3.88,3.34,2.12
2021/22,16/10/2021,3.51,3.64,2.13
2021/22,16/10/2021,1.79,3.91,4.67
2021/22,16/10/2021,3.38,3.53,2.23
2021/22,17/10/2021,3.65,3.23,2.25
2021/22,17/10/2021,1.96,3.35,4.53
2021/22,17/10/2021,3.21,3.64,2.27
2021/22,18/10/2021,2.82,3.37,2.66
2021/22,18/10/2021,2.25,3.43,3.42
2021/22,22/10/2021,1.62,4.04,6.01
2021/22,22/10/2021,1.34,5.37,9.91
2021/22,23/10/2021,1.39,4.95,9.13
2021/22,23/10/2021,2.13,3.52,3.66
2021/22,23/10/2021,1.68,3.92,5.53
2021/22,23/10/2021,2.14,3.52,3.6
2021/22,24/10/2021,2.69,3.15,2.95
2021/22,24/10/2021,2.29,3.35,3.41
2021/22,24/10/2021,3.19,3.41,2.38
2021/22,29/10/2021,2.4,3.11,3.47
2021/22,29/10/2021,7.76,4.73,1.45
2021/22,30/10/2021,3.58,3.54,2.14
2021/22,30/10/2021,3.46,3.47,2.22
2021/22,30/10/2021,1.81,3.91,4.49
2021/22,30/10/2021,2.49,3.39,3.02
2021/22,31/10/2021,2.22,3.59,3.35
2021/22,31/10/2021,7.32,4.22,1.52
2021/22,31/10/2021,2.37,3.36,3.25
2021/22,05/11/2021,1.84,3.78,4.52
2021/22,05/11/2021,2.07,3.55,3.79
2021/22,06/11/2021,1.77,3.63,5.26
2021/22,06/11/2021,2.44,3.28,3.2
2021/22,06/11/2021,1.68,4.13,5.12
2021/22,06/11/2021,12.81,5.98,1.26
2021/22,07/11/2021,2.15,3.38,3.74
2021/22,07/11/2021,1.33,5.51,10.23
2021/22,07/11/2021,2.62,3.34,2.89
2021/22,20/11/2021,2.68,3.15,2.97
2021/22,20/11/2021,2.43,3.55,3.0
2021/22,20/11/2021,3.29,3.49,2.29
2021/22,20/11/2021,1.43,4.64,8.7
2021/22,21/11/2021,1.7,3.85,5.44
2021/22,21/11/2021,1.67,3.9,5.66
2021/22,21/11/2021,2.79,3.3,2.73
2021/22,22/11/2021,2.73,3.34,2.77
2021/22,22/11/2021,3.35,3.52,2.24
2021/22,26/11/2021,2.0,3.56,4.05
2021/22,26/11/2021,2.4,3.51,3.06
2021/22,27/11/2021,4.39,3.75,1.85
2021/22,27/11/2021,1.66,4.09,5.45
2021/22,27/11/2021,1.7,3.91,5.32
2021/22,27/11/2021,1.6,4.17,5.96
2021/22,28/11/2021,2.42,3.17,3.34
2021/22,28/11/2021,1.32,5.26,11.69
2021/22,28/11/2021,1.88,3.57,4.6
2021/22,03/12/2021,2.74,3.32,2.77
2021/22,03/12/2021,2.02,3.56,3.94
2021/22,04/12/2021,5.92,3.86,1.66
2021/22,04/12/2021,1.59,4.1,6.3
2021/22,04/12/2021,3.3,3.29,2.38
2021/22,05/12/2021,7.38,4.77,1.46
2021/22,05/12/2021,3.23,3.33,2.39
2021/22,06/12/2021,2.98,3.17,2.66
2021/22,10/12/2021,2.65,3.36,2.84
2021/22,10/12/2021,1.8,3.57,5.16
2021/22,11/12/2021,4.5,3.8,1.84
2021/22,11/12/2021,2.67,3.6,2.66
2021/22,11/12/2021,2.01,3.73,3.79
2021/22,12/12/2021,1.68,3.91,5.63
2021/22,12/12/2021,3.04,3.32,2.52
2021/22,12/12/2021,3.25,3.34,2.38
2021/22,13/12/2021,2.73,3.13,2.93
2021/22,14/12/2021,2.39,3.06,3.54
2021/22,15/12/2021,1.85,3.71,4.53
2021/22,15/12/2021,1.74,3.9,5.03
2021/22,17/12/2021,1.8,4.0,4.48
2021/22,17/12/2021,2.95,3.45,2.51
2021/22,18/12/2021,1.64,4.17,5.49
2021/22,18/12/2021,1.43,4.68,8.59
2021/22,18/12/2021,2.21,3.35,3.61
2021/22,18/12/2021,1.58,4.4,5.89
2021/22,19/12/2021,2.62,3.41,2.84
2021/22,19/12/2021,1.47,4.64,7.46
2021/22,19/12/2021,2.14,3.33,3.82
2021/22,04/02/2022,2.58,3.38,2.91
2021/22,04/02/2022,3.14,3.15,2.56
2021/22,05/02/2022,3.54,3.36,2.23
2021/22,05/02/2022,3.58,2.94,2.45
2021/22,05/02/2022,1.85,3.68,4.6
2021/22,06/02/2022,2.14,3.18,4.06
2021/22,06/02/2022,1.55,4.4,6.32
2021/22,06/02/2022,4.53,3.43,1.93
2021/22,07/02/2022,2.01,3.4,4.23
2021/22,11/02/2022,3.48,3.37,2.25
2021/22,11/02/2022,2.83,3.13,2.82
2021/22,12/02/2022,1.89,3.74,4.65
2021/22,12/02/2022,3.62,3.07,2.33
2021/22,12/02/2022,1.28,5.95,11.89
2021/22,13/02/2022,2.71,3.09,2.99
2021/22,13/02/2022,1.45,4.43,8.65
2021/22,13/02/2022,1.73,3.37,6.37
2021/22,14/02/2022,1.63,4.2,5.59
2021/22,18/02/2022,2.32,3.42,3.29
2021/22,18/02/2022,6.09,3.72,1.67
2021/22,19/02/2022,3.0,3.18,2.64
2021/22,19/02/2022,2.78,3.13,2.87
2021/22,19/02/2022,4.31,3.37,2.0
2021/22,20/02/2022,2.72,3.02,3.04
2021/22,20/02/2022,3.28,3.47,2.3
2021/22,20/02/2022,4.08,3.44,2.03
2021/22,21/02/2022,2.0,3.51,4.1
2021/22,25/02/2022,1.35,5.59,8.76
2021/22,25/02/2022,1.85,3.75,4.5
2021/22,26/02/2022,2.9,3.3,2.63
2021/22,26/02/2022,2.32,3.23,3.48
2021/22,26/02/2022,2.46,3.11,3.34
2021/22,27/02/2022,2.54,3.04,3.29
2021/22,27/02/2022,2.51,3.37,3.01
2021/22,27/02/2022,2.24,3.44,3.43
2021/22,28/02/2022,1.88,3.49,4.74
2021/22,04/03/2022,2.68,3.18,2.95
2021/22,04/03/2022,1.88,3.41,4.86
2021/22,05/03/2022,3.04,3.09,2.67
2021/22,05/03/2022,2.89,3.33,2.62
2021/22,05/03/2022,1.88,3.71,4.35
2021/22,06/03/2022,1.87,3.51,4.75
2021/22,06/03/2022,2.35,3.13,3.54
2021/22,06/03/2022,1.91,3.51,4.53
2021/22,07/03/2022,1.87,3.52,4.77
2021/22,11/03/2022,2.87,3.18,2.74
2021/22,11/03/2022,5.57,3.71,1.72
2021/22,12/03/2022,2.84,3.04,2.88
2021/22,12/03/2022,2.2,3.36,3.63
2021/22,12/03/2022,3.73,3.09,2.29
2021/22,13/03/2022,2.2,3.46,3.53
2021/22,13/03/2022,2.34,3.17,3.51
2021/22,13/03/2022,7.23,4.22,1.52
2021/22,14/03/2022,1.32,5.52,11.0
2021/22,15/03/2022,1.56,4.27,7.41
2021/22,18/03/2022,2.53,3.0,3.35
2021/22,18/03/2022,1.55,4.26,6.64
2021/22,19/03/2022,2.39,3.43,3.14
2021/22,19/03/2022,1.68,3.91,5.56
2021/22,19/03/2022,1.62,3.94,6.29
2021/22,19/03/2022,1.2,7.22,15.11
2021/22,20/03/2022,1.83,3.36,5.42
2021/22,20/03/2022,2.7,2.84,3.28
2021/22,20/03/2022,1.67,3.86,5.84
2021/22,01/04/2022,3.32,3.04,2.51
2021/22,01/04/2022,6.15,4.07,1.62
2021/22,02/04/2022,4.23,2.99,2.19
2021/22,02/04/2022,6.39,3.5,1.7
2021/22,02/04/2022,1.92,3.55,4.44
2021/22,03/04/2022,3.14,3.29,2.47
2021/22,03/04/2022,2.43,3.44,3.08
2021/22,03/04/2022,2.71,3.27,2.84
2021/22,04/04/2022,2.83,3.58,2.54
2021/22,08/04/2022,1.71,3.73,5.64
2021/22,08/04/2022,1.32,5.82,9.86
2021/22,09/04/2022,1.55,4.0,7.42
2021/22,09/04/2022,1.44,4.57,8.54
2021/22,09/04/2022,1.79,3.87,4.69
2021/22,10/04/2022,2.1,3.08,4.38
2021/22,10/04/2022,2.64,3.59,2.7
2021/22,10/04/2022,1.49,4.36,7.59
2021/22,11/04/2022,1.87,3.64,4.57
2021/22,16/04/2022,3.36,3.32,2.33
2021/22,16/04/2022,3.74,2.94,2.37
2021/22,16/04/2022,5.55,3.74,1.71
2021/22,16/04/2022,5.2,3.95,1.71
2021/22,16/04/2022,7.74,4.77,1.44
2021/22,18/04/2022,2.21,3.13,3.91
2021/22,18/04/2022,2.22,3.46,3.47
2021/22,18/04/2022,2.66,3.59,2.68
2021/22,18/04/2022,2.29,3.02,3.83
2021/22,20/04/2022,1.16,7.79,23.43
2021/22,20/04/2022,2.37,3.15,3.47
2021/22,22/04/2022,2.49,3.01,3.41
2021/22,22/04/2022,2.25,3.53,3.33
2021/22,23/04/2022,1.69,3.93,5.36
2021/22,23/04/2022,1.99,3.4,4.3
2021/22,23/04/2022,2.05,3.34,4.15
2021/22,24/04/2022,1.2,7.11,16.98
2021/22,24/04/2022,1.21,6.85,15.42
2021/22,24/04/2022,1.81,3.58,5.03
2021/22,25/04/2022,1.66,4.22,5.25
2021/22,29/04/2022,3.04,2.8,2.94
2021/22,29/04/2022,2.04,3.42,4.08
2021/22,30/04/2022,2.6,3.37,2.89
2021/22,30/04/2022,2.89,3.64,2.46
2021/22,30/04/2022,4.43,3.51,1.93
2021/22,01/05/2022,2.08,3.51,3.79
2021/22,01/05/2022,2.37,3.31,3.3
2021/22,06/05/2022,2.76,3.37,2.76
2021/22,06/05/2022,1.87,4.01,4.07
2021/22,07/05/2022,3.03,3.22,2.59
2021/22,07/05/2022,3.69,3.65,2.07
2021/22,07/05/2022,2.16,3.66,3.42
2021/22,08/05/2022,1.64,4.12,5.58
2021/22,08/05/2022,1.36,4.83,10.52
2021/22,08/05/2022,5.58,3.72,1.72
2021/22,09/05/2022,3.52,3.56,2.16
2021/22,13/05/2022,1.81,3.9,4.53
2021/22,13/05/2022,2.83,3.15,2.8
2021/22,14/05/2022,2.31,3.44,3.28
2021/22,14/05/2022,9.21,4.96,1.39
2021/22,14/05/2022,4.55,3.94,1.8
2021/22,14/05/2022,3.66,3.92,2.0
2021/22,15/05/2022,3.03,3.08,2.68
2021/22,15/05/2022,1.4,5.26,7.99
2021/22,15/05/2022,4.58,3.65,1.82
2021/22,21/05/2022,1.37,5.9,7.56
2021/22,21/05/2022,3.9,3.78,1.97
2021/22,21/05/2022,1.96,3.6,4.13
2021/22,21/05/2022,2.1,3.49,3.75
2021/22,21/05/2022,1.4,5.29,7.87
2021/22,21/05/2022,1.25,6.4,12.66
2021/22,21/05/2022,2.53,4.04,2.6
2021/22,21/05/2022,2.33,3.43,3.27
2021/22,21/05/2022,1.99,4.01,3.61
2022/23,15/07/2022,1.45,4.34,9.0
2022/23,15/07/2022,2.36,3.4,3.22
2022/23,16/07/2022,1.34,5.93,8.49
2022/23,16/07/2022,2.76,3.18,2.86
2022/23,16/07/2022,5.38,4.11,1.66
2022/23,17/07/2022,2.28,3.26,3.54
2022/23,17/07/2022,2.54,3.58,2.82
2022/23,17/07/2022,1.45,4.61,8.01
2022/23,18/07/2022,2.52,3.43,2.95
2022/23,22/07/2022,2.6,3.14,3.08
2022/23,22/07/2022,1.91,3.7,4.25
2022/23,23/07/2022,1.64,3.92,6.0
2022/23,23/07/2022,1.64,4.09,5.67
2022/23,24/07/2022,3.44,3.51,2.21
2022/23,25/07/2022,3.18,3.28,2.45
2022/23,29/07/2022,2.13,3.38,3.8
2022/23,29/07/2022,2.88,3.18,2.73
2022/23,30/07/2022,2.42,3.41,3.13
2022/23,30/07/2022,2.54,2.98,3.34
2022/23,31/07/2022,1.56,4.37,6.21
2022/23,31/07/2022,1.83,3.9,4.43
2022/23,31/07/2022,1.31,5.74,10.91
2022/23,31/07/2022,2.64,3.57,2.72
2022/23,01/08/2022,3.18,3.34,2.42
2022/23,05/08/2022,4.15,3.52,1.98
2022/23,05/08/2022,2.18,3.38,3.66
2022/23,06/08/2022,1.58,4.54,5.63
2022/23,06/08/2022,2.32,3.42,3.29
2022/23,06/08/2022,2.23,3.47,3.43
2022/23,07/08/2022,3.86,3.38,2.11
2022/23,07/08/2022,3.09,3.66,2.32
2022/23,07/08/2022,3.03,3.47,2.44
2022/23,08/08/2022,1.75,3.79,5.13
2022/23,12/08/2022,3.14,3.4,2.41
2022/23,12/08/2022,3.47,3.54,2.19
2022/23,13/08/2022,2.29,3.12,3.7
2022/23,13/08/2022,1.68,4.18,5.07
2022/23,13/08/2022,1.99,3.78,3.84
2022/23,14/08/2022,1.83,3.96,4.33
2022/23,14/08/2022,1.62,4.03,6.06
2022/23,14/08/2022,1.81,3.8,4.7
2022/23,15/08/2022,3.15,3.15,2.55
2022/23,19/08/2022,2.12,3.53,3.66
2022/23,19/08/2022,1.71,4.05,5.02
2022/23,20/08/2022,1.62,4.04,6.04
2022/23,20/08/2022,2.85,3.2,2.74
2022/23,20/08/2022,2.37,3.32,3.29
2022/23,21/08/2022,2.54,3.41,2.94
