Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA
B1,04/04/2021,Cercle Brugge,Beerschot VA,2.0,1.0,H,2.0,0.0,1.95,3.6,3.6,2.0,3.7,3.6,2.0,3.65,3.4,1.99,3.93,3.54,2.0,3.6,3.4,2020/21,€40.45m,€24.80m,2.0,3.6,3.6
B1,04/04/2021,Standard,Gent,2.0,1.0,H,0.0,1.0,2.55,3.4,2.62,2.6,3.3,2.75,2.65,3.1,2.65,2.79,3.2,2.72,2.4,3.1,3.0,2020/21,€85.25m,€81.65m,2.63,3.2,2.7
B1,04/04/2021,Charleroi,Mouscron,1.0,1.0,D,0.0,0.0,1.8,3.6,4.5,1.8,3.7,4.5,1.85,3.5,4.2,1.85,3.67,4.39,1.8,3.4,4.5,2020/21,€42.83m,€18.03m,1.83,3.5,4.33
B1,05/04/2021,Oud-Heverlee Leuven,Genk,2.0,3.0,A,0.0,1.0,3.75,3.5,1.95,3.4,3.7,2.05,3.35,3.7,2.0,3.49,3.91,2.01,3.4,3.6,2.0,2020/21,€32.65m,€140.05m,3.5,3.6,2.0
B1,05/04/2021,Waregem,Eupen,2.0,1.0,H,0.0,1.0,2.3,3.4,2.9,2.45,3.5,2.8,2.4,3.3,2.85,2.48,3.4,2.92,2.4,3.25,2.88,2020/21,€22.75m,€21.10m,2.45,3.3,2.88
B1,05/04/2021,Antwerp,Anderlecht,1.0,4.0,A,0.0,0.0,3.0,3.2,2.45,2.9,3.5,2.4,2.8,3.35,2.45,2.88,3.48,2.47,2.8,3.25,2.45,2020/21,€54.40m,€139.80m,3.0,3.25,2.38
B1,06/04/2021,Waasland-Beveren,St Truiden,2.0,4.0,A,1.0,1.0,3.1,3.5,2.2,3.3,3.3,2.25,3.25,3.25,2.2,3.34,3.44,2.25,3.2,3.25,2.2,2020/21,€20.95m,€23.08m,3.2,3.4,2.2
B1,07/04/2021,Beerschot VA,Charleroi,2.0,1.0,H,1.0,0.0,2.8,3.5,2.37,2.8,3.6,2.4,2.75,3.45,2.4,2.87,3.64,2.41,2.15,3.4,3.2,2020/21,€24.80m,€42.83m,2.75,3.5,2.45
B1,17/04/2021,Charleroi,Eupen,2.0,3.0,A,1.0,3.0,2.25,3.3,2.87,2.3,3.3,3.2,2.3,3.45,2.95,2.29,3.26,3.38,2.3,3.3,3.0,2020/21,€42.83m,€21.10m,2.3,3.5,2.9
B1,17/04/2021,Antwerp,Genk,3.0,2.0,H,0.0,1.0,2.8,3.5,2.37,2.85,3.6,2.35,2.75,3.55,2.35,2.84,3.75,2.38,2.8,3.4,2.38,2020/21,€54.40m,€140.05m,2.8,3.5,2.4
B1,18/04/2021,Club Brugge,Mouscron,4.0,2.0,H,0.0,0.0,1.2,6.5,12.0,1.2,7.25,12.0,1.22,6.5,12.0,1.21,7.0,12.5,1.2,6.5,13.0,2020/21,€170.90m,€18.03m,1.2,6.5,13.0
B1,18/04/2021,Kortrijk,Mechelen,1.0,4.0,A,1.0,2.0,3.75,3.6,1.85,3.5,4.2,1.91,3.4,4.1,1.9,3.58,4.34,1.88,3.25,3.6,2.05,2020/21,€31.80m,€31.88m,3.6,3.9,1.9
B1,18/04/2021,Oostende,Cercle Brugge,1.0,1.0,D,0.0,0.0,1.55,4.0,6.0,1.62,4.2,5.25,1.6,4.1,5.0,1.59,4.34,5.4,1.6,3.9,5.25,2020/21,€34.55m,€40.45m,1.55,4.1,5.75
B1,18/04/2021,Oud-Heverlee Leuven,Waasland-Beveren,1.0,2.0,A,0.0,1.0,1.83,4.0,3.75,1.85,4.4,3.5,1.83,4.3,3.5,1.81,4.71,3.6,1.88,4.2,3.3,2020/21,€32.65m,€20.95m,1.87,4.0,3.6
B1,18/04/2021,Standard,Beerschot VA,3.0,0.0,H,1.0,0.0,1.6,4.0,5.25,1.62,4.0,5.5,1.63,3.9,5.25,1.63,4.0,5.52,1.62,3.7,5.5,2020/21,€85.25m,€24.80m,1.65,3.9,5.0
B1,18/04/2021,Waregem,Gent,2.0,7.0,A,0.0,3.0,4.75,3.6,1.72,4.33,4.0,1.75,4.1,3.9,1.77,4.26,4.11,1.78,4.2,3.7,1.78,2020/21,€22.75m,€81.65m,4.2,3.9,1.75
B1,23/07/2021,Standard,Genk,1.0,1.0,D,0.0,0.0,2.75,3.5,2.37,2.8,3.6,2.4,2.65,3.5,2.4,2.76,3.74,2.48,2.75,3.4,2.37,2021/22,€60.30m,€120.10m,2.7,3.6,2.45
B1,24/07/2021,Oud-Heverlee Leuven,Waregem,1.0,1.0,D,1.0,1.0,1.95,3.75,3.5,2.05,3.7,3.4,2.05,3.6,3.25,2.06,3.77,3.46,2.05,3.5,3.3,2021/22,€30.85m,€20.73m,2.05,3.6,3.4
B1,24/07/2021,Kortrijk,Seraing,2.0,0.0,H,1.0,0.0,1.75,3.8,4.5,1.83,3.8,4.1,1.77,3.7,4.1,1.8,3.8,4.5,1.78,3.5,4.33,2021/22,€28.25m,€15.28m,1.75,3.75,4.33
B1,24/07/2021,Oostende,Charleroi,0.0,3.0,A,0.0,1.0,2.3,3.5,2.9,2.35,3.4,3.0,2.25,3.45,2.9,2.29,3.52,3.14,2.3,3.25,3.0,2021/22,€45.45m,€51.30m,2.3,3.4,3.0
B1,25/07/2021,Mechelen,Antwerp,3.0,2.0,H,0.0,1.0,2.7,3.5,2.45,2.75,3.6,2.45,2.65,3.4,2.4,2.85,3.5,2.49,2.75,3.3,2.4,2021/22,€35.80m,€61.90m,2.75,3.4,2.5
B1,25/07/2021,Club Brugge,Eupen,2.0,2.0,D,0.0,0.0,1.18,6.5,15.0,1.2,6.75,15.0,1.22,6.75,12.0,1.19,7.06,14.84,1.18,6.0,15.0,2021/22,€200.50m,€21.03m,1.2,6.5,15.0
B1,25/07/2021,Anderlecht,St. Gilloise,1.0,3.0,A,1.0,1.0,1.5,4.33,5.5,1.57,4.2,5.75,1.6,4.1,5.25,1.57,4.31,5.65,1.57,3.9,5.25,2021/22,€113.05m,€54.80m,1.57,4.1,5.5
B1,25/07/2021,St Truiden,Gent,2.0,1.0,H,1.0,1.0,4.75,3.75,1.7,4.4,3.8,1.78,4.3,3.8,1.7,4.62,3.95,1.75,4.6,3.6,1.7,2021/22,€27.00m,€61.28m,4.6,3.8,1.73
B1,27/07/2021,Beerschot VA,Cercle Brugge,0.0,1.0,A,0.0,1.0,2.2,3.6,3.1,2.2,3.5,3.2,2.25,3.35,2.95,2.33,3.4,3.16,2.25,3.3,3.0,2021/22,€24.18m,€25.30m,2.3,3.3,3.1
B1,30/07/2021,Genk,Oostende,3.0,4.0,A,2.0,1.0,1.53,4.0,6.5,1.6,3.9,6.0,1.57,4.3,5.0,1.59,4.23,5.85,1.6,3.6,5.5,2021/22,€120.10m,€45.45m,1.53,4.33,5.25
B1,31/07/2021,Charleroi,St Truiden,0.0,0.0,D,0.0,0.0,1.95,3.4,3.5,2.05,3.5,3.6,2.05,3.5,3.3,2.04,3.7,3.58,2.05,3.4,3.4,2021/22,€51.30m,€27.00m,2.0,3.5,3.5
B1,31/07/2021,Cercle Brugge,Oud-Heverlee Leuven,1.0,1.0,D,0.0,1.0,2.15,3.4,3.0,2.4,3.6,2.8,2.3,3.55,2.75,2.38,3.78,2.82,2.25,3.4,2.9,2021/22,€25.30m,€30.85m,2.25,3.6,2.88
B1,31/07/2021,Seraing,Mechelen,1.0,0.0,H,1.0,0.0,3.4,3.5,1.95,3.5,4.0,1.95,3.35,3.8,1.95,3.57,4.02,1.95,3.5,3.6,1.95,2021/22,€15.28m,€35.80m,3.7,3.6,1.91
B1,31/07/2021,Eupen,Anderlecht,1.0,1.0,D,1.0,1.0,3.25,3.75,2.0,3.6,3.5,2.05,3.3,3.4,2.05,3.58,3.47,2.12,3.4,3.4,2.05,2021/22,€21.03m,€113.05m,3.4,3.4,2.1
B1,01/08/2021,St. Gilloise,Club Brugge,0.0,1.0,A,0.0,0.0,4.33,4.0,1.7,5.0,3.6,1.75,4.4,3.6,1.75,5.12,3.63,1.75,4.75,3.6,1.7,2021/22,€54.80m,€200.50m,4.5,3.75,1.73
B1,01/08/2021,Waregem,Standard,1.0,2.0,A,0.0,0.0,2.9,3.5,2.15,3.25,3.3,2.3,3.0,3.35,2.25,3.26,3.36,2.3,3.1,3.25,2.2,2021/22,€20.73m,€60.30m,3.0,3.4,2.25
B1,01/08/2021,Gent,Beerschot VA,2.0,2.0,D,1.0,0.0,1.36,4.33,7.5,1.4,4.75,7.75,1.43,4.7,6.75,1.41,4.88,7.71,1.38,4.5,7.5,2021/22,€61.28m,€24.18m,1.4,4.6,7.0
B1,01/08/2021,Antwerp,Kortrijk,0.0,1.0,A,0.0,0.0,1.7,3.6,4.2,1.78,3.5,5.0,1.77,3.5,4.4,1.79,3.49,5.08,1.7,3.5,4.75,2021/22,€61.90m,€28.25m,1.75,3.6,4.5
B1,06/08/2021,Club Brugge,Cercle Brugge,1.0,1.0,D,1.0,0.0,1.28,5.75,7.5,1.33,5.5,8.5,1.33,5.5,7.75,1.32,5.62,9.09,1.3,5.0,9.0,2021/22,€200.50m,€25.30m,1.3,5.0,9.5
B1,07/08/2021,Beerschot VA,St. Gilloise,0.0,3.0,A,0.0,1.0,4.2,3.75,1.8,4.1,3.8,1.85,3.9,3.7,1.83,4.29,3.87,1.82,4.2,3.5,1.8,2021/22,€24.18m,€54.80m,4.1,3.7,1.8
B1,07/08/2021,Mechelen,Eupen,1.0,3.0,A,1.0,0.0,1.7,3.75,4.2,1.78,4.0,4.25,1.75,4.1,3.85,1.78,4.38,4.0,1.72,4.0,4.0,2021/22,€35.80m,€21.03m,1.73,3.9,4.2
B1,07/08/2021,St Truiden,Waregem,1.0,3.0,A,0.0,0.0,2.0,3.6,3.1,2.1,3.5,3.5,2.15,3.3,3.25,2.22,3.36,3.45,2.1,3.2,3.4,2021/22,€27.00m,€20.73m,2.15,3.4,3.2
B1,07/08/2021,Kortrijk,Genk,1.0,2.0,A,1.0,0.0,3.2,3.6,2.0,3.6,3.7,2.0,3.25,3.6,2.05,3.4,3.71,2.1,3.3,3.5,2.05,2021/22,€28.25m,€120.10m,3.3,3.6,2.05
B1,08/08/2021,Standard,Antwerp,2.0,5.0,A,0.0,2.0,2.25,3.5,2.9,2.3,3.5,3.0,2.25,3.3,3.0,2.31,3.4,3.22,2.2,3.3,3.1,2021/22,€60.30m,€61.90m,2.25,3.3,3.1
B1,08/08/2021,Oud-Heverlee Leuven,Charleroi,1.0,1.0,D,0.0,1.0,2.45,3.4,2.55,2.75,3.5,2.5,2.65,3.45,2.5,2.69,3.69,2.53,2.62,3.4,2.45,2021/22,€30.85m,€51.30m,2.63,3.5,2.5
B1,08/08/2021,Anderlecht,Seraing,3.0,0.0,H,0.0,0.0,1.3,5.25,7.0,1.4,5.0,7.25,1.4,4.9,7.0,1.38,5.12,7.9,1.36,4.5,8.0,2021/22,€113.05m,€15.28m,1.36,4.8,8.0
B1,08/08/2021,Oostende,Gent,1.0,0.0,H,0.0,0.0,3.2,3.6,2.0,3.6,3.8,1.95,3.45,3.65,1.95,3.7,3.85,1.96,3.5,3.5,1.95,2021/22,€45.45m,€61.28m,3.5,3.7,1.95
B1,13/08/2021,Charleroi,Antwerp,1.0,1.0,D,0.0,1.0,2.55,3.3,2.55,2.5,3.5,2.75,2.55,3.35,2.55,2.65,3.5,2.71,2.4,3.2,2.88,2021/22,€51.30m,€61.90m,2.55,3.4,2.6
B1,14/08/2021,St. Gilloise,Kortrijk,2.0,0.0,H,1.0,0.0,1.6,4.0,5.25,1.67,4.0,5.0,1.65,4.0,4.8,1.66,4.22,4.95,1.67,3.7,4.75,2021/22,€54.80m,€28.25m,1.62,3.9,5.0
B1,14/08/2021,Eupen,St Truiden,2.0,1.0,H,1.0,0.0,1.95,3.5,3.75,1.95,3.9,3.5,1.97,3.7,3.3,2.01,3.91,3.49,2.2,3.3,3.1,2021/22,€21.03m,€27.00m,1.95,3.6,3.6
B1,14/08/2021,Seraing,Oostende,2.0,3.0,A,1.0,0.0,3.5,3.6,2.0,3.5,3.8,2.0,3.3,3.65,1.97,3.5,3.92,2.0,3.4,3.4,2.05,2021/22,€15.28m,€45.45m,3.4,3.6,2.0
B1,14/08/2021,Genk,Oud-Heverlee Leuven,4.0,0.0,H,1.0,0.0,1.45,4.33,7.0,1.5,4.1,7.0,1.47,4.6,5.75,1.48,4.28,7.34,1.5,4.2,6.0,2021/22,€120.10m,€30.85m,1.45,4.6,6.0
B1,15/08/2021,Beerschot VA,Standard,0.0,1.0,A,0.0,0.0,3.8,3.5,1.9,3.6,3.8,1.95,3.4,3.6,1.97,3.63,3.73,2.02,3.5,3.5,1.95,2021/22,€24.18m,€60.30m,3.5,3.6,1.95
B1,15/08/2021,Gent,Mechelen,2.0,0.0,H,1.0,0.0,1.72,4.2,4.0,1.83,3.5,4.6,1.77,3.65,4.1,1.82,3.66,4.58,1.78,3.5,4.33,2021/22,€61.28m,€35.80m,1.8,3.75,4.0
B1,15/08/2021,Cercle Brugge,Anderlecht,1.0,2.0,A,1.0,2.0,4.0,3.6,1.85,3.9,3.5,1.95,3.65,3.45,1.95,3.99,3.55,1.97,3.6,3.3,2.0,2021/22,€25.30m,€113.05m,3.8,3.5,1.93
B1,15/08/2021,Waregem,Club Brugge,0.0,4.0,A,0.0,1.0,6.5,4.5,1.44,5.75,4.5,1.53,5.75,4.6,1.47,6.08,4.75,1.49,5.8,4.2,1.5,2021/22,€20.73m,€200.50m,6.0,4.6,1.45
B1,20/08/2021,Standard,Oostende,1.0,0.0,H,0.0,0.0,1.8,3.5,4.2,1.91,3.8,3.8,1.95,3.8,3.45,1.93,3.93,3.81,2.1,3.4,3.2,2021/22,€60.30m,€45.45m,1.9,3.8,3.6
B1,21/08/2021,Seraing,Cercle Brugge,2.0,1.0,H,0.0,1.0,2.8,3.5,2.37,2.8,3.5,2.45,2.8,3.35,2.4,2.92,3.48,2.45,2.87,3.25,2.35,2021/22,€15.28m,€25.30m,2.8,3.3,2.45
B1,21/08/2021,Oud-Heverlee Leuven,Eupen,1.0,4.0,A,0.0,2.0,2.3,3.6,2.8,2.4,3.7,2.75,2.35,3.65,2.65,2.36,3.9,2.79,2.37,3.5,2.7,2021/22,€30.85m,€21.03m,2.3,3.6,2.75
B1,21/08/2021,St Truiden,Kortrijk,0.0,2.0,A,0.0,1.0,2.75,3.0,2.75,2.65,3.2,2.8,2.6,3.0,2.65,2.76,3.08,2.84,2.7,3.25,2.5,2021/22,€27.00m,€28.25m,2.63,3.2,2.63
B1,22/08/2021,Waregem,Charleroi,2.0,2.0,D,1.0,1.0,3.0,3.5,2.25,2.9,3.7,2.3,2.8,3.55,2.25,2.99,3.74,2.29,2.87,3.3,2.35,2021/22,€20.73m,€51.30m,2.9,3.6,2.25
B1,22/08/2021,Club Brugge,Beerschot VA,3.0,2.0,H,2.0,1.0,1.18,7.0,13.0,1.2,7.0,14.0,1.2,7.0,13.0,1.19,7.33,14.43,1.2,5.8,15.0,2021/22,€200.50m,€24.18m,1.18,6.5,15.0
B1,22/08/2021,Mechelen,St. Gilloise,3.0,1.0,H,1.0,1.0,3.6,3.5,2.0,3.5,3.6,2.05,3.35,3.5,2.05,3.6,3.55,2.08,2.9,3.1,2.4,2021/22,€35.80m,€54.80m,3.4,3.5,2.05
B1,27/08/2021,Kortrijk,Mechelen,2.0,2.0,D,0.0,2.0,2.45,3.5,2.9,2.5,3.3,2.85,2.35,3.3,2.8,2.48,3.35,3.02,2.35,3.1,3.0,2021/22,€28.25m,€35.80m,2.4,3.4,2.8
B1,28/08/2021,Charleroi,Beerschot VA,5.0,2.0,H,1.0,0.0,1.7,3.6,4.75,1.75,3.9,4.5,1.73,3.95,4.0,1.74,4.31,4.27,1.73,3.8,4.2,2021/22,€51.30m,€24.18m,1.73,3.7,4.5
B1,28/08/2021,Cercle Brugge,St Truiden,0.0,1.0,A,0.0,1.0,1.95,3.5,3.6,2.05,3.6,3.5,2.05,3.6,3.2,2.05,3.84,3.43,2.15,3.3,3.2,2021/22,€25.30m,€27.00m,2.1,3.4,3.4
B1,28/08/2021,Eupen,Seraing,1.0,2.0,A,0.0,0.0,1.66,3.75,5.0,1.65,4.25,4.75,1.67,3.95,4.6,1.69,4.06,4.85,1.67,3.75,4.6,2021/22,€21.03m,€15.28m,1.67,4.0,4.6
B1,28/08/2021,St. Gilloise,Standard,4.0,0.0,H,2.0,0.0,1.7,3.8,4.75,1.75,3.7,4.75,1.73,3.65,4.3,1.75,3.76,4.9,1.83,3.25,4.4,2021/22,€54.80m,€60.30m,1.75,3.7,4.4
B1,29/08/2021,Gent,Club Brugge,6.0,1.0,H,3.0,0.0,3.1,3.25,2.3,3.4,3.2,2.25,3.0,3.2,2.3,3.21,3.28,2.37,3.0,3.3,2.25,2021/22,€61.28m,€200.50m,3.0,3.3,2.3
B1,29/08/2021,Antwerp,Oud-Heverlee Leuven,2.0,2.0,D,2.0,0.0,1.6,4.0,5.25,1.62,4.0,5.5,1.6,3.9,5.5,1.59,3.98,6.09,1.6,3.8,5.25,2021/22,€61.90m,€30.85m,1.62,4.0,5.0
B1,29/08/2021,Genk,Anderlecht,1.0,0.0,H,0.0,0.0,2.15,3.4,3.25,2.25,3.2,3.4,2.25,3.2,3.1,2.26,3.28,3.43,2.25,3.1,3.2,2021/22,€120.10m,€113.05m,2.25,3.3,3.1
B1,29/08/2021,Oostende,Waregem,0.0,2.0,A,0.0,1.0,1.8,3.75,4.33,1.85,3.6,4.33,1.77,3.65,4.1,1.8,3.6,4.8,1.83,3.75,3.75,2021/22,€45.45m,€20.73m,1.83,3.8,3.9
B1,10/09/2021,Club Brugge,Oostende,3.0,0.0,H,1.0,0.0,1.33,5.25,7.5,1.36,5.25,7.0,1.35,5.25,7.25,1.35,5.34,9.26,1.3,5.0,9.0,2021/22,€200.50m,€45.45m,1.33,5.25,8.0
B1,11/09/2021,Eupen,Antwerp,0.0,1.0,A,0.0,0.0,2.7,3.4,2.5,2.65,3.5,2.45,2.5,3.6,2.5,2.58,3.71,2.48,2.6,3.5,2.45,2021/22,€21.03m,€61.90m,2.55,3.6,2.5
B1,11/09/2021,Waregem,Cercle Brugge,2.0,4.0,A,1.0,0.0,2.4,3.4,2.87,2.35,3.5,2.8,2.4,3.55,2.7,2.44,3.63,2.67,2.35,3.4,2.75,2021/22,€20.73m,€25.30m,2.38,3.6,2.7
B1,12/09/2021,Anderlecht,Mechelen,7.0,2.0,H,1.0,1.0,1.65,3.8,4.75,1.67,4.0,4.5,1.63,4.1,4.7,1.61,4.18,4.79,1.7,3.8,4.4,2021/22,€113.05m,€35.80m,1.65,4.0,4.75
B1,12/09/2021,Gent,Charleroi,2.0,3.0,A,1.0,2.0,1.55,4.2,5.25,1.62,4.1,4.75,1.57,4.3,5.0,1.59,4.25,5.38,1.57,4.0,5.25,2021/22,€61.28m,€51.30m,1.55,4.2,5.25
B1,12/09/2021,Seraing,Standard,0.0,1.0,A,0.0,1.0,3.6,3.5,2.0,3.4,3.6,2.0,3.35,3.55,2.0,3.53,3.59,2.0,3.6,3.4,1.95,2021/22,€15.28m,€60.30m,3.5,3.6,1.95
B1,12/09/2021,Genk,St. Gilloise,1.0,1.0,D,0.0,0.0,2.2,3.6,3.0,2.25,3.5,2.9,2.2,3.65,2.8,2.3,3.88,2.89,2.2,3.6,2.88,2021/22,€120.10m,€54.80m,2.25,3.7,2.88
B1,12/09/2021,Oud-Heverlee Leuven,Kortrijk,2.0,1.0,H,0.0,0.0,2.7,3.4,2.5,2.6,3.6,2.45,2.55,3.5,2.45,2.66,3.65,2.57,2.55,3.6,2.45,2021/22,€30.85m,€28.25m,2.6,3.6,2.45
B1,13/09/2021,Beerschot VA,St Truiden,0.0,1.0,A,0.0,1.0,2.5,3.4,2.7,2.4,3.4,2.75,2.45,3.45,2.6,2.48,3.43,2.73,2.5,3.3,2.62,2021/22,€24.18m,€27.00m,2.4,3.5,2.7
B1,17/09/2021,Cercle Brugge,Eupen,1.0,2.0,A,1.0,1.0,2.05,3.6,3.4,2.1,3.6,3.4,2.1,3.45,3.15,2.17,3.56,3.41,2.55,3.3,2.6,2021/22,€25.30m,€21.03m,2.05,3.5,3.4
B1,18/09/2021,Oostende,Beerschot VA,3.0,1.0,H,2.0,0.0,1.7,4.0,4.2,1.75,4.0,4.33,1.77,3.85,4.0,1.75,3.99,4.43,1.75,3.7,4.2,2021/22,€45.45m,€24.18m,1.75,3.6,4.5
B1,18/09/2021,Mechelen,Oud-Heverlee Leuven,2.0,0.0,H,2.0,0.0,1.66,3.8,5.0,1.7,4.2,4.5,1.7,4.0,4.3,1.72,4.07,4.49,1.75,3.9,4.0,2021/22,€35.80m,€30.85m,1.7,4.0,4.33
B1,18/09/2021,St. Gilloise,Waregem,2.0,1.0,H,0.0,0.0,1.22,6.0,11.0,1.22,6.75,11.5,1.22,6.75,11.0,1.22,6.61,11.35,1.22,5.5,12.0,2021/22,€54.80m,€20.73m,1.2,6.0,13.0
B1,18/09/2021,Charleroi,Club Brugge,0.0,1.0,A,0.0,0.0,4.75,3.8,1.65,4.75,4.0,1.7,4.4,4.1,1.67,4.55,4.3,1.68,4.33,3.6,1.75,2021/22,€51.30m,€200.50m,4.6,3.8,1.7
B1,19/09/2021,St Truiden,Genk,1.0,2.0,A,1.0,0.0,4.2,3.6,1.83,4.1,3.8,1.85,3.8,3.75,1.85,3.97,3.88,1.86,4.0,3.6,1.8,2021/22,€27.00m,€120.10m,3.9,3.75,1.83
B1,19/09/2021,Antwerp,Seraing,2.0,1.0,H,0.0,0.0,1.5,4.33,5.5,1.53,4.4,6.0,1.55,4.5,5.25,1.55,4.5,5.48,1.5,4.2,5.8,2021/22,€61.90m,€15.28m,1.53,4.2,5.5
B1,19/09/2021,Standard,Anderlecht,0.0,1.0,A,0.0,1.0,3.4,3.3,2.05,3.2,3.7,2.15,3.0,3.45,2.15,3.2,3.6,2.2,3.0,3.4,2.2,2021/22,€60.30m,€113.05m,3.13,3.5,2.15
B1,19/09/2021,Kortrijk,Gent,1.0,0.0,H,1.0,0.0,4.5,3.8,1.75,4.1,4.0,1.8,3.75,3.95,1.8,4.04,4.09,1.8,3.8,3.7,1.83,2021/22,€28.25m,€61.28m,4.0,3.8,1.8
B1,22/09/2021,Antwerp,Genk,4.0,2.0,H,3.0,1.0,2.9,3.6,2.05,3.25,3.9,2.05,2.95,3.75,2.1,3.16,3.94,2.1,3.1,3.5,2.1,2021/22,€61.90m,€120.10m,3.0,3.75,2.15
B1,23/09/2021,Anderlecht,Gent,1.0,1.0,D,0.0,1.0,2.15,3.4,2.9,2.2,3.6,3.1,2.15,3.55,3.05,2.17,3.68,3.21,2.25,3.4,2.9,2021/22,€113.05m,€61.28m,2.15,3.5,3.1
B1,24/09/2021,Club Brugge,Oud-Heverlee Leuven,1.0,1.0,D,0.0,1.0,1.22,5.75,9.0,1.2,7.25,12.5,1.25,6.75,10.0,1.24,6.99,10.74,1.25,5.5,10.0,2021/22,€200.50m,€30.85m,1.22,6.5,11.0
B1,25/09/2021,Beerschot VA,Eupen,0.0,3.0,A,0.0,1.0,2.75,3.4,2.37,2.8,3.6,2.4,2.65,3.65,2.3,2.76,3.85,2.37,2.8,3.4,2.35,2021/22,€24.18m,€21.03m,2.7,3.5,2.4
B1,25/09/2021,Waregem,Kortrijk,2.0,2.0,D,0.0,0.0,2.75,3.6,2.25,2.85,3.75,2.3,2.8,3.65,2.2,2.93,3.88,2.25,2.8,3.5,2.3,2021/22,€20.73m,€28.25m,2.88,3.6,2.25
B1,25/09/2021,Standard,St Truiden,1.0,2.0,A,1.0,0.0,1.9,3.6,3.4,1.95,3.7,3.7,1.97,3.5,3.45,2.02,3.56,3.73,2.0,3.3,3.6,2021/22,€60.30m,€27.00m,1.95,3.6,3.6
B1,26/09/2021,St. Gilloise,Antwerp,1.0,2.0,A,1.0,0.0,1.5,4.33,5.0,1.55,4.4,5.5,1.6,4.2,4.9,1.59,4.33,5.3,1.5,4.0,6.0,2021/22,€54.80m,€61.90m,1.55,4.2,5.25
B1,26/09/2021,Gent,Cercle Brugge,2.0,1.0,H,0.0,1.0,1.33,4.5,7.0,1.42,4.75,7.5,1.4,4.9,7.0,1.38,5.1,7.75,1.4,4.4,7.5,2021/22,€61.28m,€25.30m,1.4,4.8,7.0
B1,26/09/2021,Oostende,Anderlecht,2.0,2.0,D,2.0,0.0,4.33,3.75,1.66,4.0,3.9,1.83,3.75,3.9,1.8,4.0,4.03,1.82,4.2,3.8,1.73,2021/22,€45.45m,€113.05m,3.9,3.9,1.8
B1,26/09/2021,Charleroi,Mechelen,0.0,2.0,A,0.0,1.0,1.9,3.75,3.4,2.05,3.7,3.4,2.05,3.75,3.15,2.03,3.9,3.38,2.05,3.5,3.25,2021/22,€51.30m,€35.80m,2.0,3.75,3.3
B1,26/09/2021,Genk,Seraing,3.0,0.0,H,2.0,0.0,1.3,5.0,7.5,1.33,5.25,9.25,1.33,5.5,7.75,1.31,5.6,8.96,1.27,5.25,10.0,2021/22,€120.10m,€15.28m,1.3,5.25,9.0
B1,01/10/2021,Mechelen,Standard,3.0,1.0,H,3.0,0.0,2.15,3.8,3.1,2.25,3.75,2.85,2.2,3.6,2.85,2.3,3.74,3.01,2.25,3.6,2.8,2021/22,€35.80m,€60.30m,2.2,3.7,2.9
B1,02/10/2021,Kortrijk,Charleroi,2.0,2.0,D,1.0,0.0,2.6,3.6,2.6,2.45,3.7,2.65,2.5,3.55,2.5,2.65,3.64,2.55,2.45,3.4,2.62,2021/22,€28.25m,€51.30m,2.5,3.5,2.6
B1,02/10/2021,Cercle Brugge,St. Gilloise,0.0,3.0,A,0.0,0.0,5.0,4.0,1.66,4.75,4.0,1.68,4.3,3.9,1.7,4.68,4.05,1.7,4.75,3.7,1.66,2021/22,€25.30m,€54.80m,4.8,3.9,1.65
B1,02/10/2021,St Truiden,Oostende,1.0,1.0,D,0.0,0.0,2.1,3.8,3.2,2.05,3.6,3.3,2.1,3.65,3.0,2.13,3.84,3.16,2.2,3.4,3.0,2021/22,€27.00m,€45.45m,2.1,3.5,3.2
B1,02/10/2021,Oud-Heverlee Leuven,Beerschot VA,0.0,0.0,D,0.0,0.0,2.1,4.0,3.0,2.05,3.9,3.1,2.15,3.75,2.9,2.21,3.88,2.99,2.05,3.6,3.2,2021/22,€30.85m,€24.18m,2.1,3.8,3.0
B1,03/10/2021,Anderlecht,Club Brugge,1.0,1.0,D,0.0,1.0,2.87,3.6,2.37,2.7,3.75,2.37,2.7,3.5,2.35,2.86,3.61,2.4,2.75,3.4,2.35,2021/22,€113.05m,€200.50m,2.75,3.5,2.4
B1,03/10/2021,Seraing,Waregem,5.0,1.0,H,2.0,0.0,2.0,4.0,3.3,1.95,4.0,3.3,2.05,3.8,3.15,2.03,3.95,3.33,2.0,3.6,3.3,2021/22,€15.28m,€20.73m,2.0,3.75,3.3
B1,03/10/2021,Antwerp,Gent,1.0,0.0,H,0.0,0.0,2.75,3.75,2.4,2.6,3.9,2.37,2.6,3.7,2.35,2.68,3.88,2.42,2.62,3.5,2.4,2021/22,€61.90m,€61.28m,2.7,3.6,2.4
B1,03/10/2021,Eupen,Genk,3.0,2.0,H,1.0,1.0,3.25,4.0,2.05,3.25,3.9,2.0,3.05,3.8,2.05,3.21,4.01,2.06,3.1,3.7,2.05,2021/22,€21.03m,€120.10m,3.1,3.8,2.05
