Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,LBH,LBD,LBA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,17/04/2006,Middlesbrough,West Ham,2.0,0.0,H,1.0,0.0,H,M Atkinson,12.0,14.0,8.0,6.0,6.0,12.0,4.0,7.0,0.0,1.0,0.0,0.0,2.5,3.25,2.5,2.5,3.2,2.55,2.37,3.25,2.75,2.37,3.2,2.6,2.4,3.3,2.75,,,
E0,17/04/2006,Sunderland,Newcastle,1.0,4.0,A,1.0,0.0,H,C Foy,12.0,9.0,6.0,4.0,16.0,21.0,13.0,1.0,1.0,2.0,0.0,0.0,4.0,3.2,1.83,3.9,3.25,1.85,4.2,3.25,1.83,3.75,3.25,1.8,3.75,3.4,1.9,,,
E0,17/04/2006,Tottenham,Man United,1.0,2.0,A,0.0,2.0,A,M Halsey,15.0,11.0,8.0,5.0,7.0,15.0,9.0,5.0,1.0,1.0,0.0,0.0,3.2,3.2,2.1,3.75,3.1,1.95,3.2,3.25,2.15,3.2,3.2,2.0,3.25,3.3,2.1,,,
E0,17/04/2006,West Brom,Bolton,0.0,0.0,D,0.0,0.0,D,D Gallagher,9.0,8.0,1.0,3.0,13.0,16.0,3.0,6.0,0.0,0.0,0.0,0.0,2.5,3.25,2.5,2.4,3.1,2.75,2.5,3.25,2.6,2.37,3.2,2.6,2.4,3.3,2.75,,,
E0,18/04/2006,Wigan,Aston Villa,3.0,2.0,H,1.0,0.0,H,P Walton,18.0,9.0,11.0,4.0,10.0,13.0,8.0,7.0,2.0,2.0,0.0,0.0,1.9,3.25,3.6,2.0,3.1,3.6,2.0,3.2,3.75,1.9,3.2,3.5,2.0,3.3,3.5,,,
E0,19/04/2006,Birmingham,Blackburn,2.0,1.0,H,0.0,0.0,D,U Rennie,12.0,12.0,6.0,6.0,15.0,12.0,9.0,11.0,5.0,0.0,0.0,0.0,2.5,3.25,2.5,2.35,3.1,2.85,2.4,3.25,2.85,2.5,3.2,2.5,2.4,3.3,2.75,,,
E0,22/04/2006,Arsenal,Tottenham,1.0,1.0,D,0.0,0.0,D,S Bennett,9.0,9.0,6.0,6.0,9.0,9.0,5.0,4.0,1.0,1.0,0.0,1.0,1.66,3.4,5.5,1.7,3.3,4.8,1.7,3.45,5.0,1.73,3.2,4.33,1.65,3.5,5.0,,,
E0,22/04/2006,Bolton,Charlton,4.0,1.0,H,3.0,0.0,H,U Rennie,13.0,5.0,11.0,3.0,14.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,1.83,3.3,4.33,1.8,3.3,4.15,1.83,3.3,4.33,1.8,3.25,3.75,1.8,3.4,4.35,,,
E0,22/04/2006,Everton,Birmingham,0.0,0.0,D,0.0,0.0,D,M Halsey,17.0,6.0,9.0,2.0,15.0,18.0,11.0,2.0,0.0,4.0,0.0,0.0,2.1,3.25,3.4,2.0,3.3,3.4,2.15,3.2,3.4,2.0,3.2,3.2,2.25,3.25,3.0,,,
E0,22/04/2006,Newcastle,West Brom,3.0,0.0,H,2.0,0.0,H,H Webb,14.0,5.0,9.0,1.0,16.0,11.0,4.0,2.0,0.0,1.0,0.0,0.0,1.8,3.3,4.5,1.65,3.4,5.0,1.7,3.5,4.85,1.53,3.5,5.5,1.7,3.6,4.5,,,
E0,22/04/2006,Portsmouth,Sunderland,2.0,1.0,H,0.0,0.0,D,M Dean,23.0,7.0,15.0,6.0,9.0,15.0,8.0,5.0,2.0,3.0,0.0,0.0,1.36,4.33,9.0,1.4,3.85,8.25,1.38,4.33,8.0,1.36,4.0,7.0,1.35,4.35,8.5,,,
E0,24/04/2006,Fulham,Wigan,1.0,0.0,H,1.0,0.0,H,R Styles,12.0,21.0,6.0,10.0,11.0,9.0,4.0,8.0,4.0,2.0,0.0,0.0,2.0,3.2,3.75,2.0,3.15,3.55,2.05,3.25,3.5,2.0,3.4,3.0,2.0,3.3,3.5,,,
E0,25/04/2006,Aston Villa,Man City,0.0,1.0,A,0.0,0.0,D,C Foy,10.0,15.0,5.0,6.0,12.0,9.0,4.0,9.0,1.0,1.0,0.0,0.0,2.1,3.25,3.4,2.0,3.25,3.4,2.15,3.25,3.25,2.1,3.2,3.0,2.1,3.25,3.0,,,
E0,26/04/2006,West Ham,Liverpool,1.0,2.0,A,0.0,1.0,A,H Webb,11.0,13.0,7.0,7.0,11.0,7.0,6.0,3.0,0.0,0.0,1.0,1.0,4.75,3.5,1.72,4.15,3.3,1.8,4.33,3.25,1.85,3.75,3.25,1.8,4.35,3.4,1.8,,,
E0,29/04/2006,Birmingham,Newcastle,0.0,0.0,D,0.0,0.0,D,M Atkinson,15.0,4.0,5.0,0.0,9.0,10.0,6.0,3.0,2.0,2.0,0.0,0.0,2.5,3.2,2.75,2.4,3.15,2.75,2.35,3.25,2.85,2.38,3.2,2.6,2.4,3.4,2.7,,,
E0,29/04/2006,Charlton,Blackburn,0.0,2.0,A,0.0,1.0,A,R Styles,7.0,10.0,3.0,4.0,10.0,6.0,4.0,4.0,3.0,4.0,0.0,0.0,2.75,3.2,2.5,2.65,3.25,2.4,2.65,3.25,2.5,2.38,3.2,2.6,2.6,3.3,2.5,,,
E0,29/04/2006,Chelsea,Man United,3.0,0.0,H,1.0,0.0,H,M Dean,11.0,7.0,5.0,2.0,17.0,12.0,2.0,3.0,4.0,2.0,0.0,0.0,2.1,3.1,3.6,2.0,3.15,3.55,2.1,3.1,3.5,2.1,3.2,3.0,2.2,3.2,3.1,,,
E0,29/04/2006,Liverpool,Aston Villa,3.0,1.0,H,1.0,0.0,H,M Halsey,15.0,7.0,9.0,3.0,7.0,11.0,6.0,5.0,0.0,0.0,0.0,0.0,1.36,4.33,9.0,1.3,4.5,9.0,1.36,4.3,8.5,1.29,4.5,8.0,1.33,4.35,8.5,,,
E0,29/04/2006,Man City,Fulham,1.0,2.0,A,0.0,0.0,D,P Walton,19.0,12.0,10.0,7.0,11.0,11.0,9.0,6.0,1.0,2.0,0.0,0.0,1.9,3.25,4.0,1.9,3.25,3.75,1.9,3.3,3.9,1.91,3.25,3.4,1.85,3.4,4.0,,,
E0,29/04/2006,Middlesbrough,Everton,0.0,1.0,A,0.0,0.0,D,L Mason,11.0,8.0,3.0,4.0,13.0,17.0,4.0,6.0,2.0,2.0,0.0,0.0,2.5,3.2,2.75,2.3,3.2,2.85,2.35,3.2,2.9,2.38,3.2,2.6,2.35,3.25,2.8,,,
E0,29/04/2006,Wigan,Portsmouth,1.0,2.0,A,1.0,0.0,H,M Riley,13.0,16.0,7.0,8.0,11.0,8.0,3.0,9.0,3.0,1.0,1.0,0.0,2.4,3.25,2.8,2.35,3.35,2.65,2.4,3.3,2.75,2.2,3.25,2.75,2.4,3.25,2.7,,,
E0,30/04/2006,Tottenham,Bolton,1.0,0.0,H,0.0,0.0,D,A Wiley,9.0,14.0,4.0,6.0,11.0,12.0,6.0,8.0,1.0,5.0,0.0,0.0,1.61,3.6,5.5,1.6,3.4,5.5,1.62,3.5,5.5,1.67,3.25,4.5,1.6,3.5,5.5,,,
E0,01/05/2006,Man United,Middlesbrough,0.0,0.0,D,0.0,0.0,D,C Foy,17.0,10.0,6.0,6.0,11.0,10.0,10.0,2.0,2.0,2.0,0.0,0.0,1.25,5.5,10.0,1.25,5.0,10.0,1.25,5.25,10.5,1.2,5.0,11.0,1.25,5.5,10.0,,,
E0,01/05/2006,Sunderland,Arsenal,0.0,3.0,A,0.0,3.0,A,D Gallagher,7.0,7.0,2.0,4.0,17.0,8.0,5.0,3.0,3.0,0.0,0.0,0.0,10.0,5.0,1.28,10.0,5.0,1.25,10.0,5.0,1.27,8.0,4.0,1.33,9.0,5.0,1.28,,,
E0,01/05/2006,West Brom,West Ham,0.0,1.0,A,0.0,1.0,A,G Poll,16.0,10.0,4.0,5.0,8.0,15.0,9.0,6.0,0.0,0.0,0.0,0.0,2.3,3.25,3.0,2.3,3.2,2.85,2.25,3.3,2.9,2.25,3.2,2.75,2.25,3.4,2.9,,,
E0,02/05/2006,Blackburn,Chelsea,1.0,0.0,H,1.0,0.0,H,S Bennett,6.0,7.0,1.0,2.0,18.0,6.0,5.0,8.0,2.0,2.0,0.0,0.0,3.0,3.4,2.2,3.15,3.25,2.1,3.1,3.3,2.2,3.0,3.4,2.0,2.8,3.4,2.3,,,
E0,03/05/2006,Bolton,Middlesbrough,1.0,1.0,D,0.0,0.0,D,H Webb,17.0,5.0,9.0,3.0,9.0,10.0,6.0,1.0,1.0,1.0,0.0,0.0,1.57,3.8,5.5,1.55,3.6,5.5,1.57,3.6,6.0,1.5,3.6,5.5,1.5,3.75,6.5,,,
E0,04/05/2006,Man City,Arsenal,1.0,3.0,A,1.0,1.0,D,G Poll,10.0,17.0,8.0,12.0,21.0,8.0,12.0,6.0,3.0,0.0,0.0,0.0,5.5,3.6,1.61,5.9,3.5,1.55,5.5,3.5,1.62,5.0,3.5,1.57,6.0,3.6,1.55,,,
E0,04/05/2006,Sunderland,Fulham,2.0,1.0,H,1.0,0.0,H,M Riley,3.0,10.0,3.0,2.0,18.0,6.0,10.0,3.0,4.0,4.0,0.0,0.0,3.2,3.25,2.2,3.35,3.3,2.0,3.2,3.25,2.15,3.2,3.5,1.91,3.0,3.4,2.2,,,
E0,07/05/2006,Arsenal,Wigan,4.0,2.0,H,2.0,2.0,D,U Rennie,13.0,8.0,7.0,3.0,12.0,16.0,5.0,1.0,1.0,1.0,0.0,1.0,1.2,6.0,13.0,1.25,5.0,10.0,1.23,5.5,12.0,1.25,5.0,8.0,1.22,5.5,11.0,,,
E0,07/05/2006,Aston Villa,Sunderland,2.0,1.0,H,1.0,0.0,H,M Dean,16.0,14.0,9.0,7.0,11.0,10.0,7.0,7.0,4.0,2.0,0.0,0.0,1.53,3.8,6.0,1.45,4.0,6.25,1.5,3.9,6.5,1.57,3.5,5.0,1.55,3.6,6.0,,,
E0,07/05/2006,Blackburn,Man City,2.0,0.0,H,1.0,0.0,H,H Webb,6.0,11.0,2.0,4.0,20.0,9.0,4.0,4.0,2.0,4.0,1.0,0.0,1.66,3.4,5.5,1.65,3.5,4.75,1.6,3.5,5.8,1.67,3.25,4.5,1.6,3.6,5.5,,,
E0,07/05/2006,Bolton,Birmingham,1.0,0.0,H,0.0,0.0,D,S Bennett,16.0,5.0,6.0,2.0,7.0,14.0,5.0,2.0,0.0,1.0,0.0,0.0,1.61,3.6,5.5,1.55,3.65,5.4,1.55,3.6,6.5,1.62,3.25,5.0,1.53,3.75,6.0,,,
E0,07/05/2006,Everton,West Brom,2.0,2.0,D,0.0,1.0,A,A Wiley,22.0,6.0,18.0,5.0,16.0,18.0,14.0,2.0,1.0,2.0,0.0,0.0,1.66,3.4,5.5,1.6,3.5,5.25,1.6,3.5,5.8,1.57,3.5,5.0,1.55,3.6,6.0,,,
E0,07/05/2006,Fulham,Middlesbrough,1.0,0.0,H,0.0,0.0,D,M Halsey,8.0,6.0,3.0,3.0,8.0,12.0,8.0,4.0,0.0,1.0,0.0,0.0,1.66,3.4,5.5,1.65,3.4,5.0,1.7,3.5,4.8,1.57,3.25,5.5,1.65,3.5,5.0,,,
E0,07/05/2006,Man United,Charlton,4.0,0.0,H,3.0,0.0,H,M Atkinson,20.0,8.0,11.0,3.0,9.0,6.0,8.0,2.0,1.0,0.0,0.0,0.0,1.2,6.0,13.0,1.2,5.5,12.0,1.2,6.0,13.0,1.2,5.0,11.0,1.2,5.5,13.0,,,
E0,07/05/2006,Newcastle,Chelsea,1.0,0.0,H,0.0,0.0,D,M Riley,16.0,10.0,8.0,5.0,17.0,14.0,3.0,7.0,4.0,2.0,1.0,0.0,3.0,3.25,2.3,2.9,3.2,2.25,2.9,3.0,2.5,2.8,3.2,2.2,3.0,3.25,2.25,,,
E0,07/05/2006,Portsmouth,Liverpool,1.0,3.0,A,0.0,0.0,D,G Poll,6.0,8.0,4.0,4.0,5.0,11.0,5.0,6.0,1.0,0.0,0.0,0.0,5.0,3.8,1.61,5.2,3.5,1.6,5.3,3.5,1.65,4.5,3.5,1.62,4.35,3.6,1.6,,,
E0,07/05/2006,West Ham,Tottenham,2.0,1.0,H,1.0,1.0,D,C Foy,12.0,14.0,7.0,6.0,17.0,7.0,11.0,4.0,1.0,0.0,0.0,0.0,4.5,3.6,1.72,4.0,3.55,1.75,4.0,3.5,1.83,3.75,3.25,1.8,4.5,3.75,1.65,,,
E0,19/08/2006,Arsenal,Aston Villa,1.0,1.0,D,0.0,0.0,D,G Poll,19.0,5.0,11.0,3.0,10.0,19.0,18.0,1.0,1.0,2.0,0.0,0.0,1.28,4.5,13.0,1.25,5.0,10.0,1.27,5.0,11.0,1.29,4.0,10.0,1.3,4.5,11.0,,,
E0,19/08/2006,Bolton,Tottenham,2.0,0.0,H,2.0,0.0,H,P Dowd,8.0,9.0,6.0,6.0,19.0,22.0,6.0,3.0,0.0,1.0,0.0,0.0,2.62,3.2,2.6,2.6,3.1,2.55,2.7,3.25,2.55,2.5,3.2,2.5,2.65,3.25,2.5,,,
E0,19/08/2006,Everton,Watford,2.0,1.0,H,1.0,0.0,H,P Walton,6.0,12.0,2.0,8.0,12.0,13.0,0.0,6.0,2.0,2.0,0.0,0.0,1.66,3.4,5.5,1.65,3.4,5.0,1.65,3.5,5.5,1.62,3.25,5.0,1.6,3.5,5.5,,,
E0,19/08/2006,Newcastle,Wigan,2.0,1.0,H,1.0,0.0,H,M Atkinson,9.0,14.0,8.0,9.0,17.0,20.0,4.0,11.0,1.0,2.0,0.0,0.0,1.72,3.5,4.75,1.7,3.35,4.7,1.7,3.5,5.0,1.67,3.2,5.0,1.65,3.5,5.0,,,
E0,19/08/2006,Portsmouth,Blackburn,3.0,0.0,H,1.0,0.0,H,A Wiley,21.0,9.0,16.0,7.0,20.0,17.0,6.0,2.0,2.0,1.0,0.0,2.0,2.3,3.1,3.1,2.45,3.1,2.7,2.4,3.2,2.9,2.25,3.2,2.75,2.4,3.25,2.75,,,
E0,19/08/2006,Reading,Middlesbrough,3.0,2.0,H,2.0,2.0,D,M Halsey,14.0,7.0,9.0,5.0,8.0,15.0,8.0,2.0,1.0,3.0,0.0,0.0,2.5,3.1,2.8,2.55,3.1,2.6,2.5,3.2,2.75,2.25,3.2,2.75,2.4,3.25,2.75,,,
E0,19/08/2006,Sheffield United,Liverpool,1.0,1.0,D,0.0,0.0,D,R Styles,5.0,12.0,3.0,7.0,10.0,16.0,0.0,12.0,1.0,2.0,0.0,0.0,6.0,3.8,1.53,5.9,3.5,1.55,6.5,3.6,1.55,5.5,3.5,1.53,5.5,3.75,1.55,,,
E0,19/08/2006,West Ham,Charlton,3.0,1.0,H,0.0,1.0,A,H Webb,16.0,4.0,5.0,2.0,14.0,14.0,6.0,0.0,2.0,2.0,0.0,1.0,2.0,3.2,3.75,2.1,3.2,3.2,2.05,3.2,3.6,1.91,3.2,3.5,2.0,3.1,3.75,,,
E0,20/08/2006,Chelsea,Man City,3.0,0.0,H,2.0,0.0,H,S Bennett,10.0,5.0,4.0,2.0,7.0,15.0,5.0,2.0,1.0,3.0,0.0,1.0,1.22,5.5,13.0,1.2,5.5,12.0,1.22,6.0,12.0,1.2,5.0,11.0,1.22,5.5,12.0,,,
E0,20/08/2006,Man United,Fulham,5.0,1.0,H,4.0,1.0,H,A Marriner,15.0,12.0,7.0,8.0,14.0,20.0,5.0,2.0,1.0,1.0,0.0,0.0,1.22,5.5,13.0,1.27,4.85,9.5,1.27,5.0,11.0,1.3,4.0,10.0,1.28,5.0,9.0,,,
E0,22/08/2006,Tottenham,Sheffield United,2.0,0.0,H,2.0,0.0,H,P Walton,18.0,6.0,13.0,3.0,5.0,9.0,6.0,4.0,0.0,1.0,0.0,0.0,1.5,3.75,7.0,1.4,4.0,7.4,1.45,3.75,8.0,1.4,3.75,7.0,1.45,3.8,7.5,,,
E0,22/08/2006,Watford,West Ham,1.0,1.0,D,0.0,0.0,D,M Atkinson,11.0,8.0,4.0,4.0,12.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,2.87,3.2,2.4,2.55,3.1,2.6,2.7,3.25,2.5,2.6,3.2,2.37,2.75,3.25,2.4,,,
E0,23/08/2006,Aston Villa,Reading,2.0,1.0,H,1.0,1.0,D,L Mason,11.0,5.0,6.0,3.0,9.0,6.0,2.0,7.0,2.0,1.0,0.0,1.0,1.9,3.25,4.0,1.75,3.3,4.4,1.9,3.3,4.0,1.72,3.2,4.33,1.84,3.25,4.0,,,
E0,23/08/2006,Blackburn,Everton,1.0,1.0,D,0.0,0.0,D,U Rennie,10.0,10.0,5.0,4.0,22.0,20.0,5.0,3.0,4.0,3.0,0.0,0.0,2.3,3.1,3.1,2.15,3.1,3.2,2.2,3.2,3.2,2.1,3.2,3.0,2.25,3.25,3.0,,,
E0,23/08/2006,Charlton,Man United,0.0,3.0,A,0.0,0.0,D,C Foy,8.0,21.0,2.0,11.0,14.0,11.0,4.0,11.0,1.0,1.0,0.0,0.0,7.5,3.6,1.5,6.25,3.4,1.55,7.0,3.6,1.52,5.0,3.5,1.57,6.5,3.6,1.53,,,
E0,23/08/2006,Fulham,Bolton,1.0,1.0,D,0.0,0.0,D,A Wiley,11.0,4.0,4.0,1.0,9.0,16.0,1.0,6.0,0.0,2.0,0.0,0.0,2.4,3.2,2.87,2.25,3.1,3.0,2.4,3.15,2.9,2.25,3.2,2.75,2.5,3.25,2.65,,,
E0,23/08/2006,Man City,Portsmouth,0.0,0.0,D,0.0,0.0,D,D Gallagher,6.0,3.0,3.0,1.0,15.0,13.0,8.0,0.0,2.0,1.0,0.0,0.0,2.2,3.1,3.1,1.95,3.1,3.75,2.15,3.2,3.3,2.25,3.2,2.75,2.1,3.25,3.3,,,
E0,23/08/2006,Middlesbrough,Chelsea,2.0,1.0,H,0.0,1.0,A,H Webb,9.0,8.0,2.0,5.0,15.0,7.0,3.0,3.0,2.0,2.0,0.0,0.0,8.5,3.75,1.44,7.0,3.75,1.45,8.0,3.75,1.45,6.0,3.75,1.44,7.5,3.8,1.45,,,
E0,26/08/2006,Charlton,Bolton,2.0,0.0,H,0.0,0.0,D,M Dean,9.0,7.0,5.0,2.0,11.0,17.0,6.0,5.0,1.0,4.0,1.0,1.0,2.5,3.1,2.8,2.3,3.1,2.9,2.45,3.2,2.75,2.37,3.2,2.6,2.4,3.25,2.75,,,
E0,26/08/2006,Fulham,Sheffield United,1.0,0.0,H,1.0,0.0,H,G Poll,10.0,9.0,5.0,1.0,17.0,17.0,9.0,5.0,3.0,3.0,0.0,0.0,1.9,3.25,4.0,1.9,3.15,3.9,1.9,3.3,4.0,1.8,3.3,3.75,1.85,3.4,4.0,,,
E0,26/08/2006,Liverpool,West Ham,2.0,1.0,H,2.0,1.0,H,A Wiley,19.0,8.0,8.0,3.0,15.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1.44,4.0,7.5,1.35,4.25,8.0,1.4,4.25,7.5,1.44,3.75,6.0,1.45,3.8,7.5,,,
E0,26/08/2006,Man City,Arsenal,1.0,0.0,H,1.0,0.0,H,U Rennie,10.0,17.0,3.0,6.0,16.0,8.0,2.0,8.0,1.0,1.0,0.0,0.0,5.5,3.6,1.61,4.9,3.4,1.65,4.9,3.5,1.7,4.5,3.3,1.66,5.0,3.4,1.7,,,
E0,26/08/2006,Tottenham,Everton,0.0,2.0,A,0.0,0.0,D,M Halsey,15.0,6.0,6.0,2.0,9.0,12.0,7.0,2.0,1.0,1.0,0.0,1.0,1.72,3.4,5.0,1.7,3.3,4.8,1.75,3.4,4.7,1.66,3.3,4.5,1.65,3.5,5.0,,,
E0,26/08/2006,Watford,Man United,1.0,2.0,A,1.0,1.0,D,P Dowd,8.0,19.0,7.0,10.0,20.0,14.0,4.0,7.0,1.0,1.0,0.0,0.0,7.5,4.33,1.4,7.2,4.0,1.4,7.5,4.25,1.4,7.0,3.75,1.4,8.0,4.35,1.35,,,
E0,26/08/2006,Wigan,Reading,1.0,0.0,H,1.0,0.0,H,M Riley,15.0,5.0,5.0,3.0,12.0,14.0,4.0,10.0,2.0,2.0,0.0,0.0,1.9,3.25,4.0,1.9,3.15,3.9,2.0,3.3,3.6,1.83,3.2,3.75,1.9,3.25,4.0,,,
E0,27/08/2006,Aston Villa,Newcastle,2.0,0.0,H,2.0,0.0,H,H Webb,9.0,8.0,7.0,5.0,14.0,12.0,2.0,3.0,2.0,2.0,0.0,0.0,2.37,3.1,3.0,2.3,3.1,2.9,2.35,3.25,2.9,2.2,3.2,2.8,2.25,3.3,3.0,,,
E0,27/08/2006,Blackburn,Chelsea,0.0,2.0,A,0.0,0.0,D,M Clattenburg,12.0,14.0,3.0,8.0,10.0,15.0,7.0,3.0,3.0,1.0,0.0,0.0,6.5,3.6,1.53,6.5,3.6,1.5,7.0,3.75,1.5,5.0,3.5,1.57,6.5,3.75,1.5,,,
E0,28/08/2006,Middlesbrough,Portsmouth,0.0,4.0,A,0.0,1.0,A,C Foy,19.0,10.0,8.0,7.0,15.0,9.0,8.0,6.0,2.0,1.0,0.0,0.0,2.0,3.2,3.75,2.0,3.15,3.5,2.1,3.3,3.3,2.1,3.2,3.0,2.0,3.25,3.5,,,
E0,09/09/2006,Arsenal,Middlesbrough,1.0,1.0,D,0.0,1.0,A,R Styles,20.0,1.0,12.0,1.0,5.0,17.0,15.0,0.0,1.0,6.0,0.0,1.0,1.33,4.33,10.0,1.3,4.5,9.0,1.3,4.75,11.0,1.36,3.75,8.0,1.28,5.0,9.5,,,
E0,09/09/2006,Bolton,Watford,1.0,0.0,H,0.0,0.0,D,M Clattenburg,7.0,15.0,2.0,6.0,13.0,15.0,6.0,6.0,3.0,1.0,0.0,0.0,1.66,3.4,5.5,1.6,3.4,5.4,1.65,3.3,6.0,1.61,3.25,5.0,1.55,3.5,6.0,,,
E0,09/09/2006,Chelsea,Charlton,2.0,1.0,H,1.0,0.0,H,A Wiley,19.0,3.0,6.0,2.0,12.0,7.0,6.0,3.0,2.0,1.0,0.0,0.0,1.2,5.5,17.0,1.15,6.5,13.0,1.15,6.5,17.0,1.2,5.0,11.0,1.17,7.0,11.0,,,
E0,09/09/2006,Everton,Liverpool,3.0,0.0,H,2.0,0.0,H,G Poll,8.0,21.0,6.0,5.0,22.0,13.0,2.0,11.0,1.0,3.0,0.0,0.0,3.75,3.2,2.0,3.9,3.15,1.9,3.6,3.2,2.05,3.2,3.0,2.1,3.5,3.25,2.0,,,
E0,09/09/2006,Man United,Tottenham,1.0,0.0,H,1.0,0.0,H,M Riley,10.0,9.0,5.0,4.0,12.0,17.0,5.0,4.0,2.0,2.0,0.0,0.0,1.5,3.75,7.0,1.45,3.8,6.7,1.5,3.75,7.0,1.44,3.6,6.5,1.45,3.75,7.5,,,
E0,09/09/2006,Newcastle,Fulham,1.0,2.0,A,0.0,0.0,D,C Foy,15.0,8.0,7.0,5.0,16.0,12.0,4.0,7.0,1.0,1.0,0.0,0.0,1.72,3.4,5.0,1.65,3.45,4.8,1.7,3.4,5.0,1.61,3.25,5.0,1.65,3.5,5.0,,,
E0,09/09/2006,Portsmouth,Wigan,1.0,0.0,H,0.0,0.0,D,P Walton,9.0,11.0,7.0,5.0,14.0,5.0,6.0,9.0,0.0,1.0,0.0,0.0,1.83,3.25,4.5,1.8,3.2,4.4,1.8,3.3,4.5,1.8,3.2,4.0,1.85,3.25,4.35,,,
E0,09/09/2006,Sheffield United,Blackburn,0.0,0.0,D,0.0,0.0,D,M Dean,14.0,12.0,9.0,1.0,12.0,11.0,7.0,6.0,2.0,2.0,0.0,0.0,2.62,3.2,2.62,2.5,3.15,2.6,2.6,3.2,2.6,2.6,3.2,2.37,2.5,3.25,2.65,,,
E0,10/09/2006,West Ham,Aston Villa,1.0,1.0,D,0.0,1.0,A,S Bennett,7.0,10.0,1.0,6.0,15.0,9.0,3.0,5.0,2.0,2.0,0.0,0.0,2.1,3.2,3.5,2.1,3.2,3.25,2.1,3.2,3.4,2.0,3.2,3.2,2.1,3.4,3.1,,,
E0,11/09/2006,Reading,Man City,1.0,0.0,H,1.0,0.0,H,H Webb,12.0,15.0,7.0,8.0,6.0,16.0,6.0,4.0,0.0,4.0,0.0,1.0,2.3,3.1,3.1,2.25,3.15,2.95,2.35,3.2,2.9,2.2,3.25,2.75,2.4,3.2,2.8,,,
E0,16/09/2006,Bolton,Middlesbrough,0.0,0.0,D,0.0,0.0,D,S Bennett,13.0,14.0,3.0,7.0,7.0,19.0,9.0,4.0,0.0,1.0,0.0,0.0,2.0,3.2,3.75,2.05,3.15,3.35,2.0,3.25,3.65,1.83,3.2,3.75,1.85,3.4,4.0,,,
E0,16/09/2006,Charlton,Portsmouth,0.0,1.0,A,0.0,0.0,D,P Dowd,18.0,12.0,5.0,5.0,6.0,10.0,9.0,4.0,0.0,2.0,0.0,0.0,2.3,3.25,3.0,2.45,3.15,2.65,2.4,3.2,2.85,2.6,3.1,2.4,2.5,3.25,2.65,,,
E0,16/09/2006,Everton,Wigan,2.0,2.0,D,0.0,0.0,D,A Wiley,14.0,10.0,9.0,7.0,14.0,23.0,4.0,2.0,1.0,5.0,0.0,0.0,1.72,3.4,5.0,1.6,3.5,5.25,1.7,3.4,5.0,1.67,3.3,4.5,1.6,3.5,5.5,,,
E0,16/09/2006,Sheffield United,Reading,1.0,2.0,A,0.0,2.0,A,A Marriner,14.0,8.0,7.0,2.0,12.0,6.0,8.0,7.0,2.0,1.0,0.0,0.0,2.5,3.1,2.8,2.35,3.15,2.8,2.35,3.2,2.95,2.25,3.2,2.75,2.25,3.25,3.0,,,
E0,16/09/2006,Watford,Aston Villa,0.0,0.0,D,0.0,0.0,D,M Dean,12.0,9.0,5.0,4.0,12.0,10.0,7.0,1.0,1.0,0.0,0.0,0.0,2.75,3.2,2.5,2.75,3.15,2.4,2.8,3.2,2.45,2.8,3.2,2.2,3.0,3.25,2.25,,,
E0,17/09/2006,Blackburn,Man City,4.0,2.0,H,2.0,2.0,D,M Atkinson,11.0,15.0,5.0,8.0,11.0,11.0,4.0,3.0,2.0,3.0,0.0,0.0,2.0,3.2,3.75,2.0,3.15,3.55,2.05,3.2,3.6,1.91,3.2,3.5,2.0,3.25,3.5,,,
E0,17/09/2006,Chelsea,Liverpool,1.0,0.0,H,1.0,0.0,H,M Riley,4.0,9.0,3.0,6.0,13.0,17.0,1.0,3.0,3.0,2.0,1.0,0.0,1.83,3.25,4.5,1.7,3.2,5.0,1.8,3.3,4.5,1.67,3.3,4.5,1.73,3.4,4.5,,,
E0,17/09/2006,Man United,Arsenal,0.0,1.0,A,0.0,0.0,D,G Poll,17.0,14.0,9.0,7.0,11.0,11.0,10.0,5.0,2.0,2.0,0.0,0.0,1.9,3.25,4.0,1.8,3.2,4.25,1.85,3.25,4.15,1.73,3.2,4.33,1.85,3.2,4.35,,,
E0,17/09/2006,Tottenham,Fulham,0.0,0.0,D,0.0,0.0,D,M Clattenburg,18.0,8.0,8.0,3.0,11.0,20.0,12.0,2.0,2.0,2.0,0.0,0.0,1.61,3.4,6.0,1.55,3.55,5.8,1.6,3.45,6.0,1.67,3.3,4.5,1.6,3.5,5.5,,,
E0,17/09/2006,West Ham,Newcastle,0.0,2.0,A,0.0,0.0,D,R Styles,10.0,16.0,7.0,9.0,11.0,11.0,5.0,6.0,3.0,3.0,0.0,0.0,2.1,3.2,3.5,2.1,3.15,3.25,2.05,3.25,3.5,1.83,3.2,3.75,2.0,3.25,3.6,,,
