Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
SP1,20/08/17,Barcelona,Betis,2,0,H,2,0,H,1.17,8.0,15.0,1.18,7.5,14.5,15.0,3.0,2.0,0.0,16.0,15.0,8.0,0.0,2.0,1.0,0.0,0.0
SP1,20/08/17,La Coruna,Real Madrid,0,3,A,0,2,A,9.5,5.75,1.3,9.25,5.75,1.3,12.0,16.0,6.0,8.0,16.0,12.0,4.0,4.0,5.0,1.0,0.0,1.0
SP1,21/08/17,Levante,Villarreal,1,0,H,0,0,D,3.25,3.25,2.3,3.25,3.2,2.3,14.0,9.0,3.0,1.0,18.0,14.0,11.0,6.0,1.0,3.0,0.0,0.0
SP1,21/08/17,Malaga,Eibar,0,1,A,0,0,D,2.1,3.3,3.7,2.15,3.3,3.5,10.0,13.0,4.0,6.0,16.0,15.0,3.0,7.0,2.0,3.0,0.0,0.0
SP1,25/08/17,Betis,Celta,2,1,H,1,1,D,2.2,3.4,3.4,2.25,3.3,3.3,10.0,9.0,3.0,2.0,13.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0
SP1,25/08/17,Sociedad,Villarreal,3,0,H,3,0,H,2.05,3.4,3.75,2.1,3.3,3.7,15.0,6.0,9.0,1.0,12.0,22.0,10.0,4.0,2.0,2.0,0.0,0.0
SP1,26/08/17,Alaves,Barcelona,0,2,A,0,0,D,10.0,5.75,1.29,10.0,5.5,1.3,11.0,23.0,2.0,11.0,12.0,10.0,1.0,14.0,2.0,3.0,0.0,0.0
SP1,26/08/17,Girona,Malaga,1,0,H,1,0,H,2.15,3.25,3.6,2.15,3.2,3.7,15.0,7.0,4.0,2.0,11.0,15.0,2.0,3.0,3.0,4.0,0.0,0.0
SP1,26/08/17,Las Palmas,Ath Madrid,1,5,A,0,2,A,4.75,3.75,1.75,4.75,3.7,1.75,10.0,8.0,4.0,6.0,10.0,9.0,4.0,2.0,4.0,1.0,0.0,0.0
SP1,26/08/17,Levante,La Coruna,2,2,D,1,2,A,2.2,3.1,3.6,2.2,3.25,3.5,24.0,11.0,5.0,4.0,11.0,12.0,6.0,5.0,0.0,2.0,1.0,0.0
SP1,27/08/17,Eibar,Ath Bilbao,0,1,A,0,1,A,2.5,3.1,3.1,2.5,3.2,2.95,14.0,10.0,5.0,4.0,14.0,11.0,4.0,3.0,1.0,1.0,1.0,0.0
SP1,27/08/17,Espanol,Leganes,0,1,A,0,1,A,1.95,3.25,4.33,1.91,3.25,4.6,17.0,12.0,2.0,8.0,10.0,14.0,9.0,1.0,3.0,3.0,0.0,0.0
SP1,27/08/17,Getafe,Sevilla,0,1,A,0,0,D,3.6,3.3,2.15,3.6,3.4,2.1,15.0,6.0,3.0,3.0,20.0,10.0,7.0,5.0,0.0,1.0,0.0,0.0
SP1,27/08/17,Real Madrid,Valencia,2,2,D,1,1,D,1.17,8.0,15.0,1.15,8.25,16.0,22.0,7.0,6.0,3.0,12.0,12.0,13.0,4.0,3.0,5.0,0.0,0.0
SP1,08/09/17,Leganes,Getafe,1,2,A,0,1,A,2.05,3.25,4.0,2.05,3.2,4.0,11.0,11.0,7.0,3.0,14.0,20.0,2.0,4.0,1.0,2.0,0.0,0.0
SP1,09/09/17,Barcelona,Espanol,5,0,H,2,0,H,1.17,8.0,17.0,1.17,7.25,18.0,20.0,9.0,9.0,1.0,11.0,18.0,8.0,7.0,1.0,5.0,0.0,0.0
SP1,09/09/17,Real Madrid,Levante,1,1,D,1,1,D,1.05,15.0,34.0,1.07,12.0,31.0,18.0,5.0,10.0,2.0,9.0,16.0,13.0,3.0,2.0,3.0,1.0,0.0
SP1,09/09/17,Sevilla,Eibar,3,0,H,0,0,D,1.57,4.0,6.0,1.57,4.0,6.0,12.0,7.0,6.0,2.0,14.0,18.0,6.0,5.0,1.0,1.0,0.0,0.0
SP1,09/09/17,Valencia,Ath Madrid,0,0,D,0,0,D,3.6,3.2,2.2,3.4,3.4,2.15,11.0,13.0,0.0,4.0,16.0,14.0,4.0,3.0,1.0,0.0,0.0,0.0
SP1,10/09/17,Ath Bilbao,Girona,2,0,H,1,0,H,1.67,3.75,5.5,1.67,3.8,5.25,7.0,11.0,4.0,7.0,19.0,18.0,6.0,4.0,4.0,6.0,0.0,0.0
SP1,10/09/17,Celta,Alaves,1,0,H,1,0,H,1.67,3.75,5.25,1.75,3.6,5.0,20.0,5.0,3.0,3.0,17.0,17.0,9.0,4.0,4.0,4.0,0.0,0.0
SP1,10/09/17,La Coruna,Sociedad,2,4,A,1,2,A,2.75,3.3,2.6,2.75,3.3,2.6,11.0,15.0,4.0,4.0,18.0,14.0,5.0,7.0,1.0,3.0,0.0,0.0
SP1,10/09/17,Villarreal,Betis,3,1,H,1,1,D,1.85,3.6,4.33,1.87,3.5,4.4,14.0,8.0,7.0,3.0,9.0,9.0,4.0,3.0,3.0,0.0,0.0,0.0
SP1,11/09/17,Malaga,Las Palmas,1,3,A,0,1,A,2.0,3.5,3.8,2.0,3.5,3.8,14.0,10.0,6.0,8.0,22.0,11.0,3.0,2.0,4.0,2.0,0.0,0.0
SP1,15/09/17,Eibar,Leganes,1,0,H,0,0,D,2.05,3.25,4.0,2.05,3.2,4.0,10.0,5.0,4.0,2.0,15.0,20.0,8.0,1.0,2.0,5.0,0.0,0.0
SP1,16/09/17,Ath Madrid,Malaga,1,0,H,0,0,D,1.22,6.0,15.0,1.22,6.25,14.0,17.0,9.0,4.0,4.0,9.0,15.0,8.0,4.0,2.0,2.0,0.0,0.0
SP1,16/09/17,Betis,La Coruna,2,1,H,1,1,D,1.83,3.6,4.5,1.85,3.6,4.4,17.0,11.0,7.0,3.0,13.0,19.0,6.0,4.0,2.0,3.0,0.0,0.0
SP1,16/09/17,Getafe,Barcelona,1,2,A,1,0,H,11.0,6.5,1.25,12.5,6.5,1.22,13.0,7.0,4.0,5.0,15.0,14.0,3.0,4.0,2.0,4.0,0.0,0.0
SP1,16/09/17,Levante,Valencia,1,1,D,1,1,D,3.25,3.25,2.3,3.1,3.25,2.4,9.0,13.0,2.0,5.0,21.0,11.0,1.0,3.0,2.0,1.0,0.0,0.0
SP1,17/09/17,Alaves,Villarreal,0,3,A,0,1,A,3.1,3.1,2.4,3.1,3.2,2.4,16.0,16.0,2.0,6.0,12.0,25.0,2.0,3.0,2.0,2.0,0.0,0.0
SP1,17/09/17,Girona,Sevilla,0,1,A,0,0,D,3.3,3.25,2.3,3.2,3.4,2.25,13.0,13.0,0.0,8.0,14.0,19.0,8.0,1.0,2.0,5.0,0.0,0.0
SP1,17/09/17,Las Palmas,Ath Bilbao,1,0,H,0,0,D,2.75,3.4,2.55,2.75,3.3,2.6,12.0,11.0,3.0,5.0,12.0,19.0,7.0,6.0,2.0,3.0,0.0,0.0
SP1,17/09/17,Sociedad,Real Madrid,1,3,A,1,2,A,5.0,4.0,1.67,4.75,4.2,1.67,10.0,18.0,5.0,6.0,12.0,15.0,4.0,6.0,3.0,2.0,0.0,0.0
SP1,18/09/17,Espanol,Celta,2,1,H,2,0,H,2.3,3.3,3.2,2.3,3.2,3.3,9.0,11.0,3.0,1.0,12.0,14.0,3.0,5.0,1.0,4.0,0.0,0.0
SP1,19/09/17,Barcelona,Eibar,6,1,H,2,0,H,1.11,10.0,15.0,1.12,10.0,17.5,11.0,13.0,10.0,4.0,4.0,9.0,7.0,7.0,0.0,2.0,0.0,0.0
SP1,19/09/17,Valencia,Malaga,5,0,H,1,0,H,1.5,4.0,7.0,1.53,4.2,6.5,16.0,11.0,11.0,2.0,9.0,10.0,4.0,9.0,0.0,1.0,0.0,0.0
SP1,20/09/17,Ath Bilbao,Ath Madrid,1,2,A,0,0,D,3.4,3.2,2.25,3.4,3.25,2.25,12.0,16.0,7.0,9.0,12.0,12.0,6.0,0.0,0.0,2.0,0.0,0.0
SP1,20/09/17,La Coruna,Alaves,1,0,H,1,0,H,1.91,3.3,4.5,1.91,3.4,4.33,15.0,8.0,3.0,3.0,16.0,19.0,5.0,2.0,0.0,2.0,0.0,0.0
SP1,20/09/17,Leganes,Girona,0,0,D,0,0,D,2.15,3.2,3.7,2.2,3.25,3.5,12.0,10.0,1.0,0.0,19.0,20.0,6.0,3.0,2.0,3.0,0.0,0.0
SP1,20/09/17,Real Madrid,Betis,0,1,A,0,0,D,1.13,10.0,17.0,1.11,10.5,18.0,27.0,12.0,7.0,4.0,13.0,11.0,12.0,3.0,0.0,3.0,0.0,0.0
SP1,20/09/17,Sevilla,Las Palmas,1,0,H,0,0,D,1.4,4.75,7.5,1.42,4.75,7.5,14.0,6.0,9.0,0.0,21.0,8.0,12.0,0.0,2.0,2.0,0.0,0.0
SP1,21/09/17,Celta,Getafe,1,1,D,1,0,H,1.8,3.6,4.5,1.78,3.75,4.5,8.0,10.0,4.0,3.0,9.0,21.0,3.0,2.0,2.0,4.0,0.0,0.0
SP1,21/09/17,Levante,Sociedad,3,0,H,1,0,H,3.25,3.25,2.3,3.1,3.25,2.4,13.0,13.0,9.0,3.0,13.0,11.0,3.0,6.0,2.0,0.0,0.0,1.0
SP1,21/09/17,Villarreal,Espanol,0,0,D,0,0,D,1.73,3.5,5.5,1.75,3.6,5.0,14.0,10.0,5.0,3.0,17.0,10.0,5.0,5.0,5.0,2.0,0.0,0.0
SP1,23/09/17,Alaves,Real Madrid,1,2,A,1,2,A,17.0,7.5,1.17,14.5,7.5,1.18,8.0,21.0,3.0,7.0,19.0,19.0,5.0,13.0,5.0,2.0,0.0,0.0
SP1,23/09/17,Ath Madrid,Sevilla,2,0,H,0,0,D,1.57,4.0,6.5,1.55,4.0,6.5,13.0,11.0,4.0,0.0,11.0,17.0,7.0,6.0,4.0,3.0,0.0,0.0
SP1,23/09/17,Girona,Barcelona,0,3,A,0,1,A,12.0,6.0,1.25,12.5,6.5,1.22,13.0,9.0,2.0,5.0,21.0,5.0,9.0,3.0,3.0,0.0,0.0,0.0
SP1,23/09/17,Malaga,Ath Bilbao,3,3,D,1,1,D,2.9,3.3,2.4,2.95,3.25,2.45,15.0,8.0,7.0,7.0,16.0,8.0,5.0,1.0,7.0,2.0,1.0,0.0
SP1,24/09/17,Eibar,Celta,0,4,A,0,3,A,2.2,3.3,3.4,2.25,3.3,3.3,9.0,10.0,0.0,6.0,14.0,5.0,4.0,4.0,2.0,1.0,0.0,0.0
SP1,24/09/17,Espanol,La Coruna,4,1,H,2,0,H,1.95,3.5,4.0,1.95,3.5,3.9,17.0,21.0,5.0,6.0,16.0,7.0,4.0,6.0,1.0,2.0,0.0,0.0
SP1,24/09/17,Getafe,Villarreal,4,0,H,0,0,D,2.88,3.1,2.63,2.85,3.2,2.6,17.0,6.0,8.0,1.0,11.0,16.0,7.0,4.0,1.0,4.0,0.0,0.0
SP1,24/09/17,Las Palmas,Leganes,0,2,A,0,0,D,2.05,3.25,3.8,2.1,3.25,3.7,8.0,9.0,3.0,3.0,10.0,15.0,3.0,2.0,1.0,3.0,0.0,0.0
SP1,24/09/17,Sociedad,Valencia,2,3,A,1,1,D,2.3,3.4,3.1,2.2,3.6,3.1,18.0,13.0,6.0,4.0,11.0,13.0,7.0,6.0,3.0,7.0,1.0,1.0
SP1,25/09/17,Betis,Levante,4,0,H,0,0,D,1.85,3.5,4.5,1.8,3.5,4.75,14.0,8.0,6.0,1.0,9.0,5.0,6.0,3.0,1.0,0.0,0.0,0.0
SP1,29/09/17,Celta,Girona,3,3,D,2,2,D,1.67,3.6,5.75,1.72,3.6,5.25,16.0,10.0,9.0,6.0,9.0,17.0,5.0,6.0,2.0,5.0,0.0,0.0
SP1,30/09/17,La Coruna,Getafe,2,1,H,0,0,D,2.25,3.25,3.4,2.15,3.3,3.3,15.0,10.0,9.0,3.0,16.0,22.0,8.0,5.0,6.0,3.0,0.0,0.0
SP1,30/09/17,Leganes,Ath Madrid,0,0,D,0,0,D,7.5,3.75,1.55,7.25,3.6,1.53,7.0,11.0,3.0,2.0,13.0,13.0,2.0,6.0,2.0,1.0,0.0,0.0
SP1,30/09/17,Levante,Alaves,0,2,A,0,1,A,1.83,3.5,4.5,1.72,3.6,4.75,13.0,8.0,0.0,3.0,11.0,18.0,8.0,4.0,2.0,4.0,0.0,0.0
SP1,30/09/17,Sevilla,Malaga,2,0,H,0,0,D,1.36,5.5,7.5,1.33,4.75,9.25,12.0,11.0,5.0,4.0,11.0,12.0,4.0,6.0,2.0,1.0,0.0,0.0
SP1,01/10/17,Barcelona,Las Palmas,3,0,H,0,0,D,1.08,11.0,26.0,1.06,11.5,23.0,22.0,10.0,10.0,1.0,10.0,11.0,8.0,3.0,5.0,1.0,0.0,0.0
SP1,01/10/17,Real Madrid,Espanol,2,0,H,1,0,H,1.1,10.0,23.0,1.09,9.75,20.0,22.0,8.0,8.0,3.0,8.0,10.0,10.0,3.0,2.0,2.0,0.0,0.0
SP1,01/10/17,Sociedad,Betis,4,4,D,2,2,D,1.95,3.6,3.8,1.85,3.6,4.0,17.0,10.0,6.0,6.0,9.0,18.0,12.0,5.0,3.0,3.0,0.0,0.0
SP1,01/10/17,Valencia,Ath Bilbao,3,2,H,2,0,H,1.91,3.5,4.2,1.83,3.5,4.25,10.0,16.0,6.0,6.0,18.0,16.0,2.0,8.0,3.0,4.0,0.0,0.0
SP1,01/10/17,Villarreal,Eibar,3,0,H,1,0,H,1.83,3.6,4.33,1.72,3.6,4.75,12.0,8.0,6.0,1.0,15.0,9.0,6.0,3.0,2.0,1.0,0.0,0.0
SP1,13/10/17,Espanol,Levante,0,0,D,0,0,D,1.75,3.6,5.0,1.75,3.6,5.0,20.0,13.0,6.0,3.0,9.0,13.0,9.0,4.0,2.0,3.0,0.0,0.0
SP1,14/10/17,Alaves,Sociedad,0,2,A,0,0,D,3.5,3.4,2.15,3.4,3.3,2.2,8.0,13.0,0.0,6.0,11.0,7.0,4.0,9.0,1.0,1.0,0.0,0.0
SP1,14/10/17,Ath Bilbao,Sevilla,1,0,H,1,0,H,2.5,3.25,2.9,2.5,3.3,2.9,15.0,14.0,2.0,6.0,18.0,9.0,6.0,6.0,5.0,5.0,0.0,0.0
SP1,14/10/17,Ath Madrid,Barcelona,1,1,D,1,0,H,3.0,3.4,2.38,2.95,3.4,2.4,5.0,15.0,4.0,7.0,12.0,10.0,2.0,1.0,3.0,2.0,0.0,0.0
SP1,14/10/17,Getafe,Real Madrid,1,2,A,0,1,A,10.0,5.75,1.29,10.5,6.25,1.26,8.0,16.0,3.0,6.0,23.0,8.0,4.0,7.0,2.0,3.0,0.0,0.0
SP1,15/10/17,Betis,Valencia,3,6,A,0,2,A,2.55,3.5,2.7,2.6,3.4,2.7,13.0,13.0,6.0,9.0,11.0,11.0,7.0,5.0,1.0,4.0,0.0,0.0
SP1,15/10/17,Eibar,La Coruna,0,0,D,0,0,D,2.0,3.5,3.75,2.05,3.4,3.7,15.0,11.0,6.0,3.0,9.0,10.0,10.0,1.0,2.0,2.0,0.0,0.0
SP1,15/10/17,Girona,Villarreal,1,2,A,1,2,A,2.8,3.2,2.6,2.75,3.2,2.65,14.0,5.0,3.0,2.0,12.0,20.0,8.0,1.0,3.0,4.0,0.0,0.0
SP1,15/10/17,Malaga,Leganes,0,2,A,0,0,D,2.38,3.0,3.4,2.25,3.25,3.4,13.0,19.0,5.0,9.0,21.0,21.0,4.0,2.0,4.0,3.0,1.0,0.0
SP1,16/10/17,Las Palmas,Celta,2,5,A,0,2,A,2.38,3.3,3.1,2.4,3.3,3.0,24.0,14.0,11.0,7.0,13.0,12.0,14.0,3.0,2.0,1.0,0.0,1.0
SP1,21/10/17,Barcelona,Malaga,2,0,H,1,0,H,1.07,13.0,26.0,1.06,13.0,34.0,12.0,13.0,4.0,5.0,10.0,11.0,4.0,3.0,1.0,4.0,0.0,0.0
SP1,21/10/17,Betis,Alaves,2,0,H,1,0,H,1.57,4.0,6.0,1.57,4.1,5.75,12.0,7.0,5.0,3.0,18.0,9.0,6.0,5.0,2.0,2.0,0.0,0.0
SP1,21/10/17,Levante,Getafe,1,1,D,0,0,D,2.37,3.2,3.2,2.4,3.25,3.1,5.0,9.0,1.0,5.0,18.0,16.0,3.0,2.0,1.0,3.0,0.0,0.0
SP1,21/10/17,Valencia,Sevilla,4,0,H,1,0,H,1.85,3.89,4.0,1.87,3.75,4.0,18.0,18.0,8.0,5.0,15.0,21.0,7.0,10.0,2.0,4.0,0.0,0.0
SP1,22/10/17,Celta,Ath Madrid,0,1,A,0,1,A,4.2,3.39,1.95,4.5,3.4,1.87,19.0,4.0,8.0,2.0,13.0,19.0,4.0,4.0,3.0,5.0,0.0,0.0
SP1,22/10/17,Leganes,Ath Bilbao,1,0,H,0,0,D,2.37,3.1,3.29,2.55,3.0,3.1,15.0,7.0,4.0,1.0,16.0,15.0,4.0,3.0,3.0,4.0,0.0,0.0
SP1,22/10/17,Real Madrid,Eibar,3,0,H,2,0,H,1.09,11.0,23.0,1.08,12.5,23.0,15.0,9.0,7.0,2.0,9.0,7.0,5.0,2.0,1.0,1.0,0.0,0.0
SP1,22/10/17,Villarreal,Las Palmas,4,0,H,0,0,D,1.5,4.2,7.0,1.53,4.25,6.25,25.0,16.0,9.0,5.0,14.0,9.0,9.0,6.0,1.0,5.0,0.0,0.0
SP1,23/10/17,La Coruna,Girona,1,2,A,0,1,A,2.04,3.29,3.79,2.0,3.3,4.0,15.0,13.0,6.0,6.0,9.0,16.0,9.0,7.0,3.0,8.0,0.0,0.0
SP1,23/10/17,Sociedad,Espanol,1,1,D,0,1,A,1.85,3.79,4.0,1.78,3.75,4.5,19.0,4.0,5.0,1.0,12.0,15.0,10.0,1.0,4.0,4.0,1.0,0.0
SP1,28/10/17,Alaves,Valencia,1,2,A,0,1,A,6.0,3.75,1.6,5.25,3.9,1.67,16.0,7.0,6.0,2.0,19.0,18.0,6.0,4.0,5.0,1.0,0.0,0.0
SP1,28/10/17,Ath Bilbao,Barcelona,0,2,A,0,1,A,7.0,4.5,1.44,6.5,4.6,1.48,17.0,17.0,5.0,5.0,15.0,12.0,6.0,4.0,1.0,4.0,0.0,0.0
SP1,28/10/17,Ath Madrid,Villarreal,1,1,D,0,0,D,1.5,4.0,7.5,1.53,4.1,6.75,18.0,12.0,6.0,4.0,13.0,20.0,11.0,6.0,0.0,4.0,0.0,0.0
SP1,28/10/17,Sevilla,Leganes,2,1,H,1,0,H,1.61,3.75,6.0,1.6,3.9,6.0,9.0,10.0,5.0,1.0,16.0,19.0,5.0,6.0,0.0,3.0,0.0,0.0
SP1,29/10/17,Eibar,Levante,2,2,D,0,2,A,1.95,3.39,4.2,1.95,3.3,4.2,16.0,3.0,6.0,2.0,8.0,16.0,6.0,2.0,1.0,3.0,0.0,0.0
SP1,29/10/17,Getafe,Sociedad,2,1,H,0,1,A,2.45,3.39,2.87,2.5,3.3,2.9,10.0,15.0,5.0,4.0,19.0,16.0,8.0,7.0,3.0,2.0,0.0,0.0
SP1,29/10/17,Girona,Real Madrid,2,1,H,0,1,A,10.0,6.5,1.25,11.0,6.25,1.25,15.0,15.0,4.0,6.0,21.0,11.0,2.0,7.0,2.0,1.0,0.0,0.0
SP1,29/10/17,Malaga,Celta,2,1,H,1,0,H,3.1,3.39,2.29,2.85,3.4,2.45,15.0,10.0,4.0,2.0,20.0,12.0,4.0,1.0,2.0,3.0,0.0,0.0
SP1,30/10/17,Espanol,Betis,1,0,H,0,0,D,2.14,3.39,3.39,2.25,3.25,3.4,10.0,9.0,4.0,4.0,10.0,17.0,5.0,3.0,2.0,5.0,0.0,0.0
SP1,30/10/17,Las Palmas,La Coruna,1,3,A,1,1,D,2.04,3.5,3.6,2.2,3.5,3.2,13.0,15.0,5.0,5.0,11.0,15.0,8.0,5.0,1.0,1.0,0.0,0.0
SP1,03/11/17,Betis,Getafe,2,2,D,0,2,A,2.0,3.5,3.79,2.0,3.6,3.7,15.0,9.0,4.0,2.0,10.0,14.0,4.0,6.0,2.0,6.0,0.0,0.0
SP1,04/11/17,Alaves,Espanol,1,0,H,1,0,H,2.87,3.1,2.7,2.9,3.1,2.6,17.0,9.0,6.0,3.0,29.0,9.0,3.0,8.0,7.0,2.0,0.0,1.0
SP1,04/11/17,Barcelona,Sevilla,2,1,H,1,0,H,1.19,7.5,12.0,1.19,7.75,12.0,18.0,8.0,6.0,3.0,10.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0
SP1,04/11/17,La Coruna,Ath Madrid,0,1,A,0,0,D,4.75,3.6,1.8,4.75,3.6,1.78,14.0,11.0,1.0,3.0,17.0,10.0,4.0,4.0,4.0,2.0,0.0,0.0
SP1,04/11/17,Valencia,Leganes,3,0,H,1,0,H,1.5,4.33,6.5,1.5,4.33,6.5,13.0,13.0,7.0,6.0,11.0,13.0,4.0,7.0,1.0,2.0,0.0,0.0
SP1,05/11/17,Celta,Ath Bilbao,3,1,H,3,1,H,2.1,3.5,3.5,2.1,3.4,3.6,11.0,14.0,5.0,5.0,13.0,17.0,3.0,6.0,2.0,3.0,0.0,0.0
SP1,05/11/17,Levante,Girona,1,2,A,0,0,D,2.39,3.29,3.0,2.4,3.2,3.1,7.0,10.0,4.0,5.0,10.0,16.0,7.0,2.0,3.0,4.0,0.0,0.0
SP1,05/11/17,Real Madrid,Las Palmas,3,0,H,1,0,H,1.08,13.0,19.0,1.06,13.5,29.0,27.0,2.0,9.0,1.0,9.0,9.0,9.0,2.0,2.0,1.0,0.0,0.0
SP1,05/11/17,Sociedad,Eibar,3,1,H,2,0,H,1.61,4.0,5.5,1.6,4.0,5.75,10.0,9.0,6.0,5.0,10.0,17.0,3.0,6.0,0.0,3.0,0.0,0.0
SP1,05/11/17,Villarreal,Malaga,2,0,H,0,0,D,1.53,4.33,6.0,1.53,4.4,6.0,14.0,10.0,3.0,2.0,18.0,12.0,6.0,4.0,2.0,4.0,0.0,0.0
SP1,17/11/17,Girona,Sociedad,1,1,D,0,1,A,2.89,3.5,2.37,2.75,3.5,2.5,14.0,14.0,4.0,5.0,28.0,10.0,3.0,6.0,4.0,2.0,0.0,0.0
SP1,18/11/17,Ath Madrid,Real Madrid,0,0,D,0,0,D,3.2,3.39,2.25,3.3,3.3,2.25,7.0,14.0,1.0,3.0,21.0,6.0,7.0,9.0,6.0,2.0,0.0,0.0
SP1,18/11/17,Getafe,Alaves,4,1,H,2,0,H,1.8,3.5,4.75,1.78,3.5,5.0,13.0,11.0,8.0,5.0,18.0,14.0,4.0,5.0,3.0,3.0,0.0,0.0
SP1,18/11/17,Leganes,Barcelona,0,3,A,0,1,A,9.5,5.25,1.33,10.5,5.25,1.3,18.0,11.0,7.0,7.0,25.0,10.0,6.0,3.0,1.0,2.0,0.0,0.0
SP1,18/11/17,Sevilla,Celta,2,1,H,1,1,D,1.72,3.79,4.75,1.72,3.9,4.75,12.0,11.0,5.0,5.0,20.0,17.0,1.0,2.0,3.0,2.0,0.0,0.0
SP1,19/11/17,Ath Bilbao,Villarreal,1,1,D,0,1,A,2.25,3.29,3.29,2.25,3.3,3.3,15.0,7.0,3.0,4.0,10.0,16.0,9.0,7.0,1.0,3.0,0.0,0.0
SP1,19/11/17,Espanol,Valencia,0,2,A,0,0,D,3.2,3.29,2.29,3.2,3.4,2.25,12.0,7.0,4.0,3.0,11.0,17.0,3.0,4.0,0.0,4.0,0.0,0.0
SP1,19/11/17,Las Palmas,Levante,0,2,A,0,0,D,1.95,3.5,4.0,1.91,3.5,4.1,10.0,11.0,5.0,6.0,9.0,22.0,3.0,5.0,1.0,4.0,0.0,0.0
SP1,19/11/17,Malaga,La Coruna,3,2,H,1,1,D,2.37,3.29,3.1,2.3,3.25,3.25,14.0,12.0,5.0,4.0,16.0,15.0,5.0,4.0,4.0,5.0,0.0,0.0
SP1,20/11/17,Eibar,Betis,5,0,H,2,0,H,2.39,3.29,3.0,2.45,3.4,2.9,17.0,4.0,7.0,0.0,10.0,9.0,5.0,2.0,2.0,2.0,0.0,1.0
SP1,24/11/17,Celta,Leganes,1,0,H,1,0,H,1.95,3.25,4.33,1.95,3.3,4.25,14.0,9.0,7.0,2.0,13.0,16.0,3.0,4.0,2.0,3.0,0.0,0.0
SP1,25/11/17,Alaves,Eibar,1,2,A,0,1,A,2.5,3.1,3.1,2.55,3.1,3.0,6.0,11.0,2.0,6.0,18.0,19.0,2.0,5.0,7.0,3.0,1.0,1.0
SP1,25/11/17,Betis,Girona,2,2,D,0,1,A,2.0,3.6,3.75,2.0,3.7,3.6,12.0,13.0,6.0,7.0,9.0,16.0,3.0,5.0,2.0,1.0,0.0,0.0
SP1,25/11/17,Levante,Ath Madrid,0,5,A,0,2,A,7.5,3.75,1.53,7.75,3.9,1.5,17.0,16.0,2.0,11.0,11.0,14.0,2.0,3.0,2.0,1.0,0.0,0.0
SP1,25/11/17,Real Madrid,Malaga,3,2,H,2,1,H,1.08,13.0,21.0,1.09,12.0,20.0,16.0,9.0,9.0,3.0,15.0,13.0,6.0,0.0,1.0,2.0,0.0,0.0
SP1,26/11/17,La Coruna,Ath Bilbao,2,2,D,1,1,D,2.75,3.29,2.6,2.75,3.2,2.65,14.0,10.0,4.0,3.0,11.0,14.0,5.0,2.0,4.0,1.0,0.0,0.0
SP1,26/11/17,Sociedad,Las Palmas,2,2,D,1,1,D,1.44,4.75,7.0,1.4,5.0,7.25,16.0,8.0,3.0,7.0,22.0,14.0,11.0,3.0,4.0,3.0,1.0,0.0
SP1,26/11/17,Valencia,Barcelona,1,1,D,0,0,D,4.0,3.89,1.85,4.0,3.8,1.87,8.0,12.0,1.0,8.0,12.0,11.0,3.0,9.0,4.0,0.0,0.0,0.0
SP1,26/11/17,Villarreal,Sevilla,2,3,A,1,0,H,2.37,3.39,3.0,2.45,3.2,3.0,19.0,15.0,4.0,4.0,9.0,17.0,6.0,6.0,4.0,3.0,1.0,0.0
SP1,27/11/17,Espanol,Getafe,1,0,H,0,0,D,2.0,3.39,3.79,2.0,3.3,4.0,10.0,7.0,5.0,4.0,12.0,18.0,6.0,4.0,3.0,6.0,0.0,0.0
SP1,01/12/17,Malaga,Levante,0,0,D,0,0,D,1.72,3.79,4.75,1.75,3.6,5.0,18.0,3.0,2.0,3.0,12.0,15.0,7.0,2.0,1.0,3.0,0.0,0.0
SP1,02/12/17,Ath Bilbao,Real Madrid,0,0,D,0,0,D,7.5,4.5,1.44,6.75,4.75,1.45,11.0,19.0,4.0,4.0,20.0,13.0,3.0,5.0,2.0,5.0,0.0,1.0
SP1,02/12/17,Ath Madrid,Sociedad,2,1,H,0,1,A,1.5,3.89,7.5,1.5,4.25,6.75,16.0,10.0,10.0,2.0,12.0,10.0,5.0,6.0,1.0,2.0,0.0,0.0
SP1,02/12/17,Barcelona,Celta,2,2,D,1,1,D,1.12,10.0,17.0,1.11,9.75,21.0,21.0,10.0,7.0,5.0,11.0,12.0,4.0,1.0,3.0,6.0,0.0,0.0
SP1,02/12/17,Sevilla,La Coruna,2,0,H,1,0,H,1.44,4.5,7.5,1.42,4.75,7.25,10.0,11.0,6.0,3.0,12.0,16.0,6.0,7.0,1.0,3.0,0.0,0.0
SP1,03/12/17,Eibar,Espanol,3,1,H,2,0,H,2.37,3.1,3.29,2.4,3.1,3.2,10.0,6.0,5.0,3.0,13.0,16.0,3.0,2.0,3.0,3.0,0.0,0.0
SP1,03/12/17,Getafe,Valencia,1,0,H,0,0,D,3.0,3.39,2.29,3.0,3.4,2.35,11.0,13.0,3.0,6.0,18.0,11.0,5.0,12.0,8.0,4.0,1.0,0.0
SP1,03/12/17,Las Palmas,Betis,1,0,H,1,0,H,2.2,3.5,3.1,2.2,3.6,3.1,21.0,8.0,7.0,2.0,12.0,21.0,6.0,4.0,1.0,7.0,0.0,1.0
