Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SP1,2021/22,09/01/2022,Villarreal,Ath Madrid,D,408.9,661.8,20,20,2,2,2.8,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.6,1.0,1.0,1.0,2.8,3.25,2.6,1.0,1.0,1.0,2.87,3.2,2.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.55,2.75,3.2,2.6,0,1,0,1,1.7621,0.8807,3.6283,0.4998,0.2502,0.085,1.9464,1.0929,3.5801,0.5615,0.2785,0.0881,1.69,0.7972,3.6482,0.4717,0.2356,0.0837,A
SP1,2021/22,10/01/2022,Espanol,Elche,A,131.6,72.98,20,20,1,2,1.9,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.4,4.5,1.0,1.0,1.0,1.9,3.45,4.3,1.0,1.0,1.0,1.88,3.31,4.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.3,4.33,1.88,3.3,4.5,0,0,1,1,1.3743,0.4325,3.7369,0.3147,0.1575,0.0774,2.0007,1.1564,3.5663,0.578,0.2892,0.0889,2.5071,1.7462,3.4526,0.6965,0.3514,0.0953,H
SP1,2021/22,16/01/2022,Elche,Villarreal,H,72.98,408.9,21,21,1,0,4.5,3.6,1.8,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.7,1.77,1.0,1.0,1.0,4.5,3.8,1.77,1.0,1.0,1.0,4.95,3.79,1.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.4,3.7,1.73,4.75,3.5,1.78,1,0,0,1,2.5429,1.7858,3.446,0.7023,0.3537,0.0957,2.1493,1.3289,3.5303,0.6183,0.3105,0.091,1.3286,0.3797,3.7493,0.2858,0.143,0.0764,A
SP1,2021/22,18/01/2022,Betis,Alaves,H,259.0,65.35,21,21,4,0,1.45,4.33,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.49,4.4,6.5,1.0,1.0,1.0,1.5,4.4,6.5,1.0,1.0,1.0,1.48,4.47,7.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.4,7.0,1.5,4.0,7.0,0,0,0,0,1.2086,0.2411,3.779,0.1995,0.1,0.074,2.4286,1.6527,3.469,0.6805,0.3415,0.0944,3.5129,2.9068,3.2922,0.8275,0.4159,0.1032,H
SP1,2021/22,18/01/2022,Cadiz,Espanol,D,67.8,131.6,21,21,2,2,3.25,3.1,2.37,1.0,1.0,1.0,1.0,1.0,1.0,3.25,3.1,2.35,1.0,1.0,1.0,3.2,3.1,2.4,1.0,1.0,1.0,3.27,3.13,2.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.25,3.1,2.4,3.3,2.9,2.4,0,0,0,0,1.9657,1.1153,3.5752,0.5674,0.2822,0.0884,1.8879,1.0265,3.5948,0.5437,0.2719,0.0872,1.5979,0.6906,3.674,0.4322,0.2157,0.082,A
SP1,2021/22,19/01/2022,Celta,Osasuna,H,120.0,108.45,21,21,2,0,1.85,3.5,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.5,4.33,1.0,1.0,1.0,1.9,3.45,4.3,1.0,1.0,1.0,1.88,3.42,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.4,4.2,1.88,3.3,4.4,0,0,0,0,1.3721,0.4299,3.7375,0.3133,0.1564,0.0773,2.0407,1.2025,3.5564,0.5893,0.2947,0.0895,2.4507,1.679,3.4644,0.6851,0.3446,0.0947,H
SP1,2021/22,19/01/2022,Valencia,Sevilla,D,310.6,385.0,21,21,1,1,3.3,3.25,2.25,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.1,2.35,1.0,1.0,1.0,3.2,3.15,2.35,1.0,1.0,1.0,3.23,3.17,2.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.13,2.3,3.3,3.1,2.3,0,0,0,0,1.9521,1.1004,3.5784,0.5637,0.2822,0.0882,1.9214,1.0645,3.5863,0.554,0.2766,0.0877,1.5714,0.6611,3.6812,0.4207,0.2117,0.0814,A
SP1,2021/22,20/01/2022,Getafe,Granada,H,208.68,103.75,21,21,4,2,2.1,3.2,3.8,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.1,3.9,1.0,1.0,1.0,2.15,3.1,3.8,1.0,1.0,1.0,2.13,3.15,4.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.0,3.7,2.15,2.9,4.0,0,0,0,0,1.4771,0.5514,3.7081,0.3733,0.1869,0.0795,1.8893,1.0289,3.5942,0.5446,0.2742,0.0872,2.2314,1.4241,3.5115,0.6382,0.3208,0.0921,H
SP1,2021/22,21/01/2022,Espanol,Betis,A,131.6,259.0,22,22,1,4,3.25,3.25,2.25,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.3,2.25,1.0,1.0,1.0,3.1,3.35,2.35,1.0,1.0,1.0,3.21,3.38,2.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.13,3.4,2.3,3.25,3.2,2.3,0,0,0,0,1.9386,1.0844,3.5819,0.5594,0.2796,0.088,1.9914,1.1457,3.5686,0.5753,0.2882,0.0888,1.5571,0.6439,3.6854,0.4135,0.2071,0.0812,A
SP1,2021/22,22/01/2022,Levante,Cadiz,A,77.9,67.8,21,22,0,2,1.8,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.6,4.75,1.0,1.0,1.0,1.77,3.65,4.6,1.0,1.0,1.0,1.76,3.77,4.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.5,4.6,1.78,3.5,4.75,0,0,1,1,1.3293,0.3804,3.7491,0.2862,0.1429,0.0764,2.1086,1.2818,3.5399,0.6079,0.305,0.0905,2.6164,1.8691,3.4323,0.7144,0.3589,0.0964,H
SP1,2021/22,22/01/2022,Villarreal,Mallorca,H,408.9,74.15,22,21,3,0,1.44,4.33,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.41,4.75,7.5,1.0,1.0,1.0,1.4,4.7,7.75,1.0,1.0,1.0,1.41,4.84,8.29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,4.6,8.0,1.4,4.4,8.5,0,0,0,0,1.1729,0.2002,3.7866,0.1707,0.0861,0.0733,2.5443,1.7872,3.4457,0.7025,0.3543,0.0957,4.0029,3.4741,3.2346,0.8679,0.4371,0.1057,H
SP1,2021/22,22/01/2022,Sevilla,Celta,D,385.0,120.0,22,22,2,2,1.75,3.5,5.25,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.7,5.25,1.0,1.0,1.0,1.77,3.6,4.8,1.0,1.0,1.0,1.79,3.58,5.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.5,4.75,1.75,3.5,5.0,0,0,0,0,1.3207,0.3708,3.7513,0.2808,0.141,0.0762,2.0986,1.2694,3.5425,0.6049,0.3025,0.0903,2.7214,1.9918,3.4127,0.7319,0.3688,0.0974,H
SP1,2021/22,22/01/2022,Ath Madrid,Valencia,H,661.8,310.6,21,22,3,2,1.44,4.2,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.47,4.0,8.0,1.0,1.0,1.0,1.5,4.1,7.25,1.0,1.0,1.0,1.47,4.28,8.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,4.1,7.0,1.44,4.2,8.0,0,0,0,0,1.1979,0.2289,3.7814,0.1911,0.0961,0.0738,2.3486,1.5583,3.4862,0.6635,0.332,0.0935,3.9121,3.3792,3.2428,0.8638,0.4382,0.1052,H
SP1,2021/22,23/01/2022,Granada,Osasuna,A,103.75,108.45,22,22,0,2,2.5,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.9,1.0,1.0,1.0,2.55,3.15,2.9,1.0,1.0,1.0,2.62,3.0,3.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.1,2.88,2.55,3.0,3.0,0,0,0,0,1.655,0.7571,3.6578,0.4575,0.2294,0.0831,1.8964,1.0362,3.5926,0.5464,0.274,0.0873,1.8443,0.9767,3.6061,0.5296,0.2663,0.0864,H
SP1,2021/22,23/01/2022,Real Madrid,Elche,D,770.75,72.98,22,22,2,2,1.16,8.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.16,7.5,19.0,1.0,1.0,1.0,1.17,7.5,15.0,1.0,1.0,1.0,1.15,8.12,21.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,7.5,15.0,1.15,7.0,19.0,0,0,0,0,1.0664,0.077,3.8036,0.0722,0.0365,0.0718,3.83,3.2768,3.2533,0.8555,0.4317,0.1049,8.0286,8.2832,2.9708,1.0317,0.5308,0.115,H
SP1,2021/22,23/01/2022,Sociedad,Getafe,D,376.95,208.68,21,22,0,0,1.66,3.5,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.63,3.5,6.5,1.0,1.0,1.0,1.67,3.55,5.75,1.0,1.0,1.0,1.66,3.42,7.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.5,5.75,1.63,3.4,6.5,0,0,0,0,1.2764,0.3194,3.7628,0.2503,0.1252,0.0753,2.0621,1.2269,3.5513,0.595,0.2968,0.0898,3.255,2.6224,3.3247,0.8057,0.4105,0.1015,H
SP1,2021/22,23/01/2022,Vallecano,Ath Bilbao,A,67.2,226.05,21,22,0,1,2.75,3.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.9,2.8,2.8,1.0,1.0,1.0,2.8,2.95,2.8,1.0,1.0,1.0,2.96,2.8,2.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.0,2.7,2.8,2.8,2.87,0,0,0,0,1.7793,0.9017,3.6234,0.5068,0.2553,0.0853,1.8107,0.9381,3.6149,0.5181,0.2608,0.0859,1.7807,0.903,3.6231,0.5071,0.2549,0.0854,H
SP1,2021/22,23/01/2022,Alaves,Barcelona,A,65.35,735.6,22,21,0,1,6.0,4.0,1.57,1.0,1.0,1.0,1.0,1.0,1.0,5.5,4.0,1.6,1.0,1.0,1.0,6.25,4.2,1.55,1.0,1.0,1.0,5.85,4.46,1.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.75,4.0,1.53,6.0,4.0,1.55,0,0,0,0,3.0964,2.4256,3.3505,0.7833,0.3945,0.1005,2.3329,1.5432,3.4889,0.6615,0.3328,0.0933,1.24,0.2775,3.7717,0.2238,0.1123,0.0746,A
SP1,2021/22,04/02/2022,Getafe,Levante,H,208.68,77.9,23,22,3,0,1.95,3.1,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.93,3.1,4.6,1.0,1.0,1.0,2.05,3.15,4.2,1.0,1.0,1.0,2.08,3.11,4.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,4.2,2.05,3.0,4.2,0,0,0,0,1.4329,0.5011,3.7204,0.3497,0.1765,0.0786,1.9079,1.0494,3.5897,0.5501,0.2757,0.0875,2.4443,1.6715,3.4657,0.6839,0.3445,0.0946,H
SP1,2021/22,05/02/2022,Elche,Alaves,H,72.98,65.35,23,23,3,1,2.37,3.1,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.0,3.1,1.0,1.0,1.0,2.45,3.15,3.1,1.0,1.0,1.0,2.49,2.98,3.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,3.25,2.4,3.0,3.2,0,0,0,0,1.6114,0.7065,3.6701,0.4384,0.2194,0.0822,1.8807,1.0178,3.5968,0.5412,0.271,0.087,1.9529,1.1024,3.5779,0.5645,0.2843,0.0882,H
SP1,2021/22,05/02/2022,Mallorca,Cadiz,H,74.15,67.8,22,23,2,1,1.83,3.4,4.6,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.4,4.75,1.0,1.0,1.0,1.8,3.45,4.8,1.0,1.0,1.0,1.81,3.4,5.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,4.6,1.85,3.2,4.75,0,0,0,0,1.3493,0.4035,3.7437,0.2991,0.1492,0.0768,2.0107,1.1684,3.5637,0.5811,0.2912,0.0891,2.6271,1.8848,3.4296,0.7175,0.3617,0.0965,H
SP1,2021/22,05/02/2022,Celta,Vallecano,H,120.0,67.2,23,22,2,0,1.9,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.93,3.4,4.1,1.0,1.0,1.0,1.97,3.4,4.0,1.0,1.0,1.0,2.0,3.28,4.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.3,3.9,1.95,3.2,4.2,0,0,0,0,1.4071,0.4706,3.7278,0.3344,0.1676,0.0781,1.9986,1.1541,3.5667,0.5775,0.2892,0.0889,2.3479,1.56,3.4858,0.6644,0.3352,0.0935,H
SP1,2021/22,05/02/2022,Osasuna,Sevilla,D,108.45,385.0,23,23,0,0,3.6,3.2,2.15,1.0,1.0,1.0,1.0,1.0,1.0,3.5,3.2,2.15,1.0,1.0,1.0,3.4,3.15,2.25,1.0,1.0,1.0,3.66,3.04,2.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.1,2.2,3.5,3.1,2.2,0,0,0,0,2.0757,1.2437,3.5478,0.5992,0.3008,0.09,1.9136,1.0556,3.5883,0.5516,0.2759,0.0876,1.5193,0.6009,3.696,0.3955,0.1992,0.0804,A
SP1,2021/22,06/02/2022,Valencia,Sociedad,D,310.6,376.95,23,22,0,0,2.87,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,2.45,1.0,1.0,1.0,2.8,3.25,2.55,1.0,1.0,1.0,2.93,3.27,2.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.5,2.8,3.2,2.55,0,1,0,1,1.7964,0.9213,3.6188,0.5129,0.2582,0.0856,1.9514,1.0988,3.5788,0.5631,0.2799,0.0882,1.66,0.7629,3.6564,0.4595,0.2303,0.0832,A
SP1,2021/22,06/02/2022,Barcelona,Ath Madrid,H,735.6,661.8,22,22,4,2,2.25,3.4,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.5,3.1,1.0,1.0,1.0,2.35,3.35,3.1,1.0,1.0,1.0,2.36,3.35,3.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.25,3.1,2.3,3.3,3.1,0,0,0,0,1.5543,0.6408,3.6862,0.4123,0.2067,0.0811,2.0107,1.1682,3.5637,0.581,0.2912,0.0891,1.9157,1.0579,3.5878,0.5522,0.2755,0.0876,H
SP1,2021/22,06/02/2022,Betis,Villarreal,A,259.0,408.9,23,23,0,2,2.37,3.5,2.9,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.6,2.85,1.0,1.0,1.0,2.4,3.55,2.85,1.0,1.0,1.0,2.46,3.57,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.5,2.8,2.38,3.5,2.8,0,0,0,0,1.59,0.682,3.6761,0.4289,0.2151,0.0818,2.0871,1.2556,3.5454,0.6016,0.2995,0.0902,1.7914,0.9142,3.6205,0.5103,0.2546,0.0855,H
SP1,2021/22,06/02/2022,Real Madrid,Granada,H,770.75,103.75,23,23,1,0,1.25,6.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24,6.25,12.0,1.0,1.0,1.0,1.25,6.5,11.0,1.0,1.0,1.0,1.24,6.39,12.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,6.0,11.0,1.25,5.8,11.0,0,0,0,0,1.1036,0.1198,3.7989,0.1086,0.0545,0.0722,3.21,2.5569,3.3336,0.7965,0.4012,0.1013,5.4743,5.1839,3.109,0.947,0.4775,0.1107,H
SP1,2021/22,07/02/2022,Ath Bilbao,Espanol,H,226.05,131.6,23,23,2,1,1.6,3.8,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.9,5.75,1.0,1.0,1.0,1.6,3.95,5.75,1.0,1.0,1.0,1.64,3.73,6.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.8,5.75,1.6,3.75,5.8,0,0,0,0,1.2579,0.298,3.7674,0.2369,0.1186,0.0749,2.2093,1.3973,3.5168,0.6325,0.3164,0.0918,3.095,2.4225,3.351,0.7827,0.3925,0.1005,H
SP1,2021/22,11/02/2022,Sevilla,Elche,H,385.0,72.98,24,24,2,0,1.45,4.33,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.46,4.2,7.75,1.0,1.0,1.0,1.45,4.3,8.0,1.0,1.0,1.0,1.46,4.41,8.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,4.0,9.0,1.44,4.0,8.5,0,0,0,0,1.1936,0.2236,3.7824,0.1873,0.0932,0.0737,2.3743,1.5903,3.4802,0.6698,0.3375,0.0938,4.1214,3.6239,3.2202,0.8793,0.4471,0.1062,H
SP1,2021/22,12/02/2022,Cadiz,Celta,D,67.8,120.0,24,24,0,0,3.8,3.4,2.05,1.0,1.0,1.0,1.0,1.0,1.0,3.8,3.2,2.05,1.0,1.0,1.0,3.75,3.35,2.05,1.0,1.0,1.0,4.12,3.35,2.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7,3.3,2.0,3.8,3.3,2.05,0,0,0,0,2.2121,1.4025,3.5157,0.634,0.3183,0.0919,1.9929,1.1472,3.5683,0.5756,0.2878,0.0888,1.4486,0.5182,3.7163,0.3577,0.1784,0.0789,A
SP1,2021/22,12/02/2022,Villarreal,Real Madrid,D,408.9,770.75,24,24,0,0,2.5,3.5,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.6,2.6,1.0,1.0,1.0,2.55,3.4,2.7,1.0,1.0,1.0,2.66,3.55,2.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.4,2.63,2.55,3.4,2.7,0,1,0,1,1.6614,0.7647,3.656,0.4602,0.2306,0.0832,2.0607,1.2259,3.5515,0.5949,0.298,0.0898,1.7193,0.8311,3.6401,0.4834,0.2418,0.0843,H
SP1,2021/22,12/02/2022,Vallecano,Osasuna,A,67.2,108.45,23,24,0,3,2.15,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.1,3.7,1.0,1.0,1.0,2.2,3.2,3.5,1.0,1.0,1.0,2.22,3.22,3.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.13,3.5,2.2,3.1,3.6,0,0,1,1,1.505,0.5834,3.7003,0.3877,0.1936,0.0801,1.9286,1.0729,3.5845,0.5563,0.2783,0.0878,2.115,1.2898,3.5383,0.6098,0.3067,0.0906,H
SP1,2021/22,12/02/2022,Ath Madrid,Getafe,H,661.8,208.68,23,24,4,3,1.45,4.2,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.41,4.33,8.75,1.0,1.0,1.0,1.45,4.2,8.0,1.0,1.0,1.0,1.45,4.31,9.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.1,8.5,1.44,4.0,9.0,0,0,0,0,1.1857,0.2149,3.784,0.1812,0.0911,0.0735,2.3671,1.5804,3.4821,0.6676,0.3349,0.0938,4.2829,3.8107,3.2042,0.8897,0.4521,0.1069,H
SP1,2021/22,13/02/2022,Alaves,Valencia,H,65.35,310.6,24,24,2,1,2.8,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.95,3.3,2.4,1.0,1.0,1.0,2.85,3.25,2.55,1.0,1.0,1.0,2.92,3.33,2.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.5,2.88,3.1,2.55,0,0,0,0,1.7964,0.9207,3.619,0.5125,0.2573,0.0856,1.9557,1.1047,3.5775,0.5648,0.2832,0.0882,1.66,0.7637,3.6562,0.4601,0.2318,0.0832,A
SP1,2021/22,13/02/2022,Levante,Betis,A,77.9,259.0,23,24,2,4,3.4,3.6,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.3,3.8,2.0,1.0,1.0,1.0,3.4,3.65,2.1,1.0,1.0,1.0,3.39,3.87,2.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.25,3.6,2.05,3.4,3.6,2.05,0,0,0,0,2.01,1.1669,3.564,0.5805,0.2898,0.0891,2.1514,1.3314,3.5298,0.6189,0.3106,0.0911,1.4593,0.5311,3.7131,0.3639,0.1828,0.0792,A
SP1,2021/22,13/02/2022,Sociedad,Granada,H,376.95,103.75,23,24,2,0,1.4,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.41,4.5,8.0,1.0,1.0,1.0,1.4,4.7,8.0,1.0,1.0,1.0,1.41,4.88,8.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.4,8.0,1.4,4.4,8.5,0,0,0,0,1.1729,0.1996,3.7867,0.1702,0.0846,0.0733,2.5271,1.767,3.4492,0.6992,0.352,0.0955,4.1671,3.6673,3.217,0.88,0.4441,0.1064,H
SP1,2021/22,13/02/2022,Espanol,Barcelona,D,131.6,735.6,24,23,2,2,5.0,3.6,1.75,1.0,1.0,1.0,1.0,1.0,1.0,4.5,4.0,1.71,1.0,1.0,1.0,4.5,3.9,1.75,1.0,1.0,1.0,4.86,3.97,1.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.4,3.9,1.7,5.0,4.0,1.63,0,0,0,0,2.59,1.8433,3.4363,0.7117,0.3604,0.0961,2.2407,1.4355,3.5093,0.6406,0.3218,0.0922,1.3071,0.3559,3.7547,0.2722,0.1375,0.076,A
SP1,2021/22,14/02/2022,Mallorca,Ath Bilbao,H,74.15,226.05,23,24,3,2,3.4,3.1,2.3,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.0,2.35,1.0,1.0,1.0,3.3,3.1,2.35,1.0,1.0,1.0,3.46,3.21,2.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.25,3.1,2.25,3.3,3.1,2.3,1,0,0,1,2.0079,1.1648,3.5645,0.5801,0.2905,0.089,1.9007,1.0408,3.5916,0.5476,0.2736,0.0874,1.5664,0.6547,3.6828,0.4179,0.2094,0.0813,A
SP1,2021/22,16/02/2022,Ath Madrid,Levante,A,661.8,77.9,24,24,0,1,1.33,5.25,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.31,5.0,11.0,1.0,1.0,1.0,1.33,5.25,9.5,1.0,1.0,1.0,1.32,5.48,11.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,5.0,9.5,1.32,5.0,10.0,0,0,1,1,1.1364,0.1577,3.7936,0.1388,0.0695,0.0727,2.7843,2.0637,3.4017,0.7412,0.3724,0.098,4.8936,4.5334,3.1485,0.9264,0.473,0.109,H
SP1,2021/22,18/02/2022,Elche,Vallecano,H,72.98,67.2,25,24,2,1,3.0,3.0,2.62,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.87,2.65,1.0,1.0,1.0,3.0,2.9,2.7,1.0,1.0,1.0,3.15,2.94,2.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1,2.9,2.63,3.1,2.75,2.62,1,0,0,1,1.8821,1.0194,3.5964,0.5416,0.2709,0.0871,1.8114,0.9383,3.6149,0.518,0.2601,0.0859,1.7114,0.822,3.6423,0.4803,0.2401,0.0841,A
SP1,2021/22,19/02/2022,Granada,Villarreal,A,103.75,408.9,25,25,1,4,4.0,3.4,1.95,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.3,1.9,1.0,1.0,1.0,3.95,3.4,1.97,1.0,1.0,1.0,4.32,3.57,1.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1,3.4,1.95,4.0,3.3,1.95,0,0,0,0,2.3357,1.5456,3.4884,0.6617,0.3332,0.0934,2.0264,1.1867,3.5598,0.5856,0.2936,0.0893,1.405,0.4679,3.7285,0.333,0.166,0.078,A
SP1,2021/22,19/02/2022,Osasuna,Ath Madrid,A,108.45,661.8,25,25,0,3,3.9,3.25,2.05,1.0,1.0,1.0,1.0,1.0,1.0,3.5,3.3,2.1,1.0,1.0,1.0,3.65,3.2,2.15,1.0,1.0,1.0,3.97,3.36,2.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.25,2.05,3.75,3.25,2.05,0,0,0,0,2.1693,1.3545,3.5251,0.6244,0.3159,0.0913,1.9721,1.123,3.5735,0.5694,0.2841,0.0885,1.465,0.5375,3.7115,0.3669,0.1839,0.0793,A
SP1,2021/22,19/02/2022,Cadiz,Getafe,D,67.8,208.68,25,25,1,1,3.2,2.9,2.55,1.0,1.0,1.0,1.0,1.0,1.0,3.1,2.95,2.5,1.0,1.0,1.0,3.15,2.9,2.6,1.0,1.0,1.0,3.32,2.95,2.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1,2.9,2.5,3.2,2.9,2.5,0,0,0,0,1.9336,1.0791,3.5831,0.5581,0.2797,0.0879,1.8214,0.9486,3.6126,0.5208,0.2588,0.0861,1.6621,0.7653,3.6559,0.4604,0.2306,0.0832,A
