Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,B365D_Prob,BWD_Prob,B365A_Prob,BWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
SC0,08/12/2018,Hamilton,Hibernian,A,5.0,3.8,1.64,4.75,3.6,1.72,2018/19,€9.18m,€24.75m,20.0,21.0526,26.3158,27.7778,60.9756,58.1395,A,20.5263,0.7443,27.0468,1.0338,59.5576,2.0054,ScotishPremierLeague
SC0,08/12/2018,Hearts,Motherwell,H,1.75,3.5,4.75,1.75,3.5,4.75,2018/19,€15.40m,€15.10m,57.1429,57.1429,28.5714,28.5714,21.0526,21.0526,H,57.1429,0.0,28.5714,0.0,21.0526,0.0,ScotishPremierLeague
SC0,08/12/2018,Livingston,St Mirren,H,1.75,3.5,5.0,1.8,3.4,4.6,2018/19,€9.53m,€11.78m,57.1429,55.5556,28.5714,29.4118,20.0,21.7391,H,56.3492,1.1224,28.9916,0.5943,20.8696,1.2297,ScotishPremierLeague
SC0,09/12/2018,Dundee,Rangers,D,11.0,5.75,1.25,9.25,5.5,1.28,2018/19,€13.73m,€51.50m,9.0909,10.8108,17.3913,18.1818,80.0,78.125,A,9.9508,1.2162,17.7865,0.559,79.0625,1.3258,ScotishPremierLeague
SC0,11/12/2018,Aberdeen,Livingston,H,1.8,3.5,4.5,1.83,3.3,4.5,2018/19,€13.20m,€9.53m,55.5556,54.6448,28.5714,30.303,22.2222,22.2222,H,55.1002,0.644,29.4372,1.2244,22.2222,0.0,ScotishPremierLeague
SC0,14/12/2018,Livingston,Hearts,H,3.1,3.1,2.4,3.1,3.0,2.4,2018/19,€9.53m,€15.40m,32.2581,32.2581,32.2581,33.3333,41.6667,41.6667,A,32.2581,0.0,32.7957,0.7603,41.6667,0.0,ScotishPremierLeague
SC0,15/12/2018,Kilmarnock,Dundee,H,1.53,4.0,6.5,1.53,4.0,6.0,2018/19,€13.35m,€13.73m,65.3595,65.3595,25.0,25.0,15.3846,16.6667,H,65.3595,0.0,25.0,0.0,16.0256,0.9066,ScotishPremierLeague
SC0,15/12/2018,St Johnstone,Motherwell,A,2.04,3.4,3.5,2.05,3.4,3.5,2018/19,€12.40m,€15.10m,49.0196,48.7805,29.4118,29.4118,28.5714,28.5714,H,48.9,0.1691,29.4118,0.0,28.5714,0.0,ScotishPremierLeague
SC0,15/12/2018,St Mirren,Aberdeen,A,5.0,3.6,1.7,5.0,3.6,1.7,2018/19,€11.78m,€13.20m,20.0,20.0,27.7778,27.7778,58.8235,58.8235,A,20.0,0.0,27.7778,0.0,58.8235,0.0,ScotishPremierLeague
SC0,16/12/2018,Hibernian,Celtic,H,6.0,4.33,1.5,6.25,4.1,1.5,2018/19,€24.75m,€123.08m,16.6667,16.0,23.0947,24.3902,66.6667,66.6667,A,16.3334,0.4714,23.7424,0.9161,66.6667,0.0,ScotishPremierLeague
SC0,16/12/2018,Rangers,Hamilton,H,1.16,7.5,13.0,1.16,7.25,14.5,2018/19,€51.50m,€9.18m,86.2069,86.2069,13.3333,13.7931,7.6923,6.8966,H,86.2069,0.0,13.5632,0.3251,7.2944,0.5626,ScotishPremierLeague
SC0,18/12/2018,Aberdeen,Dundee,H,1.44,4.5,6.5,1.42,4.6,6.75,2018/19,€13.20m,€13.73m,69.4444,70.4225,22.2222,21.7391,15.3846,14.8148,H,69.9334,0.6916,21.9806,0.3416,15.0997,0.4029,ScotishPremierLeague
SC0,19/12/2018,Celtic,Motherwell,H,1.18,6.5,15.0,1.18,6.5,15.5,2018/19,€123.08m,€15.10m,84.7458,84.7458,15.3846,15.3846,6.6667,6.4516,H,84.7458,0.0,15.3846,0.0,6.5592,0.1521,ScotishPremierLeague
SC0,19/12/2018,Hibernian,Rangers,D,3.5,3.75,1.95,3.8,3.6,1.9,2018/19,€24.75m,€51.50m,28.5714,26.3158,26.6667,27.7778,51.2821,52.6316,A,27.4436,1.595,27.2222,0.7857,51.9568,0.9542,ScotishPremierLeague
SC0,22/12/2018,Aberdeen,Hearts,H,2.0,3.3,3.8,2.0,3.3,3.7,2018/19,€13.20m,€15.40m,50.0,50.0,30.303,30.303,26.3158,27.027,H,50.0,0.0,30.303,0.0,26.6714,0.5029,ScotishPremierLeague
SC0,22/12/2018,Celtic,Dundee,H,1.12,8.0,19.0,1.1,8.5,23.0,2018/19,€123.08m,€13.73m,89.2857,90.9091,12.5,11.7647,5.2632,4.3478,H,90.0974,1.1479,12.1323,0.5199,4.8055,0.6473,ScotishPremierLeague
SC0,22/12/2018,Hamilton,Kilmarnock,D,5.0,3.4,1.75,5.0,3.4,1.75,2018/19,€9.18m,€13.35m,20.0,20.0,29.4118,29.4118,57.1429,57.1429,A,20.0,0.0,29.4118,0.0,57.1429,0.0,ScotishPremierLeague
SC0,22/12/2018,Hibernian,Livingston,D,1.8,3.4,4.6,1.75,3.5,4.6,2018/19,€24.75m,€9.53m,55.5556,57.1429,29.4118,28.5714,21.7391,21.7391,H,56.3492,1.1224,28.9916,0.5943,21.7391,0.0,ScotishPremierLeague
SC0,22/12/2018,Motherwell,St Mirren,A,1.66,3.75,5.0,1.72,3.5,5.0,2018/19,€15.10m,€11.78m,60.241,58.1395,26.6667,28.5714,20.0,20.0,H,59.1902,1.486,27.619,1.3468,20.0,0.0,ScotishPremierLeague
SC0,23/12/2018,St Johnstone,Rangers,A,6.0,4.0,1.55,5.5,4.1,1.55,2018/19,€12.40m,€51.50m,16.6667,18.1818,25.0,24.3902,64.5161,64.5161,A,17.4242,1.0713,24.6951,0.4312,64.5161,0.0,ScotishPremierLeague
SC0,26/12/2018,Aberdeen,Celtic,A,6.0,4.0,1.53,6.0,3.9,1.55,2018/19,€13.20m,€123.08m,16.6667,16.6667,25.0,25.641,65.3595,64.5161,A,16.6667,0.0,25.3205,0.4533,64.9378,0.5964,ScotishPremierLeague
SC0,26/12/2018,Dundee,Livingston,D,3.6,3.3,2.04,3.4,3.3,2.1,2018/19,€13.73m,€9.53m,27.7778,29.4118,30.303,30.303,49.0196,47.619,A,28.5948,1.1554,30.303,0.0,48.3193,0.9904,ScotishPremierLeague
SC0,26/12/2018,Hearts,Hamilton,H,1.55,4.0,5.75,1.6,3.9,5.25,2018/19,€15.40m,€9.18m,64.5161,62.5,25.0,25.641,17.3913,19.0476,H,63.508,1.4256,25.3205,0.4533,18.2195,1.1712,ScotishPremierLeague
SC0,26/12/2018,Motherwell,Kilmarnock,A,2.75,3.25,2.54,2.7,3.2,2.6,2018/19,€15.10m,€13.35m,36.3636,37.037,30.7692,31.25,39.3701,38.4615,A,36.7003,0.4762,31.0096,0.34,38.9158,0.6425,ScotishPremierLeague
SC0,26/12/2018,Rangers,Hibernian,D,1.5,4.0,7.0,1.55,4.0,5.75,2018/19,€51.50m,€24.75m,66.6667,64.5161,25.0,25.0,14.2857,17.3913,H,65.5914,1.5207,25.0,0.0,15.8385,2.196,ScotishPremierLeague
SC0,26/12/2018,St Mirren,St Johnstone,A,3.25,3.25,2.2,3.3,3.2,2.2,2018/19,€11.78m,€12.40m,30.7692,30.303,30.7692,31.25,45.4545,45.4545,A,30.5361,0.3297,31.0096,0.34,45.4545,0.0,ScotishPremierLeague
SC0,29/12/2018,Dundee,St Johnstone,A,3.8,3.3,2.0,3.7,3.2,2.05,2018/19,€13.73m,€12.40m,26.3158,27.027,30.303,31.25,50.0,48.7805,A,26.6714,0.5029,30.7765,0.6696,49.3902,0.8623,ScotishPremierLeague
SC0,29/12/2018,Hamilton,Motherwell,A,3.1,3.3,2.3,3.1,3.2,2.3,2018/19,€9.18m,€15.10m,32.2581,32.2581,30.303,31.25,43.4783,43.4783,A,32.2581,0.0,30.7765,0.6696,43.4783,0.0,ScotishPremierLeague
SC0,29/12/2018,Hibernian,Hearts,A,2.0,3.3,3.8,2.05,3.4,3.5,2018/19,€24.75m,€15.40m,50.0,48.7805,30.303,29.4118,26.3158,28.5714,H,49.3902,0.8623,29.8574,0.6302,27.4436,1.595,ScotishPremierLeague
SC0,29/12/2018,Kilmarnock,St Mirren,H,1.5,3.75,7.5,1.53,3.9,6.25,2018/19,€13.35m,€11.78m,66.6667,65.3595,26.6667,25.641,13.3333,16.0,H,66.0131,0.9243,26.1538,0.7253,14.6666,1.8856,ScotishPremierLeague
SC0,29/12/2018,Livingston,Aberdeen,A,3.0,3.4,2.3,3.1,3.1,2.35,2018/19,€9.53m,€13.20m,33.3333,32.2581,29.4118,32.2581,43.4783,42.5532,A,32.7957,0.7603,30.835,2.0126,43.0157,0.6541,ScotishPremierLeague
SC0,29/12/2018,Rangers,Celtic,H,3.75,3.6,1.95,3.9,3.6,1.95,2018/19,€51.50m,€123.08m,26.6667,25.641,27.7778,27.7778,51.2821,51.2821,A,26.1538,0.7253,27.7778,0.0,51.2821,0.0,ScotishPremierLeague
SC0,23/01/2019,Celtic,St Mirren,H,1.1,9.0,21.0,1.09,9.0,23.0,2018/19,€123.08m,€11.78m,90.9091,91.7431,11.1111,11.1111,4.7619,4.3478,H,91.3261,0.5897,11.1111,0.0,4.5548,0.2928,ScotishPremierLeague
SC0,23/01/2019,Hamilton,Aberdeen,A,6.5,3.75,1.55,6.25,3.6,1.57,2018/19,€9.18m,€13.20m,15.3846,16.0,26.6667,27.7778,64.5161,63.6943,A,15.6923,0.4352,27.2222,0.7857,64.1052,0.5811,ScotishPremierLeague
SC0,23/01/2019,Hearts,Dundee,A,1.4,4.5,7.5,1.42,4.5,7.0,2018/19,€15.40m,€13.73m,71.4286,70.4225,22.2222,22.2222,13.3333,14.2857,H,70.9256,0.7114,22.2222,0.0,13.8095,0.6734,ScotishPremierLeague
SC0,23/01/2019,Kilmarnock,Rangers,H,5.25,4.0,1.61,5.0,3.8,1.65,2018/19,€13.35m,€51.50m,19.0476,20.0,25.0,26.3158,62.1118,60.6061,A,19.5238,0.6734,25.6579,0.9304,61.359,1.0647,ScotishPremierLeague
SC0,23/01/2019,Motherwell,Hibernian,H,3.4,3.25,2.15,3.2,3.2,2.25,2018/19,€15.10m,€24.75m,29.4118,31.25,30.7692,31.25,46.5116,44.4444,A,30.3309,1.2998,31.0096,0.34,45.478,1.4617,ScotishPremierLeague
SC0,23/01/2019,St Johnstone,Livingston,H,2.2,3.1,3.5,2.2,3.1,3.4,2018/19,€12.40m,€9.53m,45.4545,45.4545,32.2581,32.2581,28.5714,29.4118,H,45.4545,0.0,32.2581,0.0,28.9916,0.5943,ScotishPremierLeague
SC0,26/01/2019,Aberdeen,Kilmarnock,D,1.95,3.4,4.0,1.95,3.25,4.0,2018/19,€13.20m,€13.35m,51.2821,51.2821,29.4118,30.7692,25.0,25.0,H,51.2821,0.0,30.0905,0.9598,25.0,0.0,ScotishPremierLeague
SC0,26/01/2019,Celtic,Hamilton,H,1.1,10.0,21.0,1.09,9.0,26.0,2018/19,€123.08m,€9.18m,90.9091,91.7431,10.0,11.1111,4.7619,3.8462,H,91.3261,0.5897,10.5556,0.7857,4.304,0.6475,ScotishPremierLeague
SC0,26/01/2019,Dundee,Motherwell,A,3.9,3.4,1.95,3.6,3.4,2.0,2018/19,€13.73m,€15.10m,25.641,27.7778,29.4118,29.4118,51.2821,50.0,A,26.7094,1.5109,29.4118,0.0,50.641,0.9066,ScotishPremierLeague
SC0,26/01/2019,Hearts,St Johnstone,H,2.0,3.4,3.75,1.9,3.4,4.0,2018/19,€15.40m,€12.40m,50.0,52.6316,29.4118,29.4118,26.6667,25.0,H,51.3158,1.8608,29.4118,0.0,25.8334,1.1785,ScotishPremierLeague
SC0,27/01/2019,Livingston,Rangers,A,7.0,4.33,1.44,6.5,3.8,1.53,2018/19,€9.53m,€51.50m,14.2857,15.3846,23.0947,26.3158,69.4444,65.3595,A,14.8352,0.777,24.7052,2.2777,67.402,2.8885,ScotishPremierLeague
SC0,27/01/2019,St Mirren,Hibernian,A,5.25,3.75,1.65,5.0,3.8,1.65,2018/19,€11.78m,€24.75m,19.0476,20.0,26.6667,26.3158,60.6061,60.6061,A,19.5238,0.6734,26.4912,0.2481,60.6061,0.0,ScotishPremierLeague
SC0,30/01/2019,Celtic,St Johnstone,H,1.16,7.0,15.0,1.17,7.0,14.5,2018/19,€123.08m,€12.40m,86.2069,85.4701,14.2857,14.2857,6.6667,6.8966,H,85.8385,0.521,14.2857,0.0,6.7816,0.1626,ScotishPremierLeague
SC0,01/02/2019,Kilmarnock,Hearts,A,2.3,3.2,3.1,2.4,3.2,3.1,2018/19,€13.35m,€15.40m,43.4783,41.6667,31.25,31.25,32.2581,32.2581,H,42.5725,1.281,31.25,0.0,32.2581,0.0,ScotishPremierLeague
SC0,02/02/2019,Hamilton,Dundee,D,2.6,3.1,2.8,2.5,3.1,2.85,2018/19,€9.18m,€13.73m,38.4615,40.0,32.2581,32.2581,35.7143,35.0877,H,39.2308,1.0879,32.2581,0.0,35.401,0.4431,ScotishPremierLeague
SC0,02/02/2019,Hibernian,Aberdeen,A,2.7,3.3,2.55,2.7,3.2,2.6,2018/19,€24.75m,€13.20m,37.037,37.037,30.303,31.25,39.2157,38.4615,A,37.037,0.0,30.7765,0.6696,38.8386,0.5333,ScotishPremierLeague
SC0,02/02/2019,Motherwell,Livingston,H,2.3,3.2,3.1,2.35,3.0,3.25,2018/19,€15.10m,€9.53m,43.4783,42.5532,31.25,33.3333,32.2581,30.7692,H,43.0157,0.6541,32.2917,1.4731,31.5136,1.0528,ScotishPremierLeague
SC0,02/02/2019,Rangers,St Mirren,H,1.14,7.5,17.0,1.14,7.5,16.5,2018/19,€51.50m,€11.78m,87.7193,87.7193,13.3333,13.3333,5.8824,6.0606,H,87.7193,0.0,13.3333,0.0,5.9715,0.126,ScotishPremierLeague
SC0,03/02/2019,St Johnstone,Celtic,A,11.0,5.0,1.3,8.0,4.75,1.36,2018/19,€12.40m,€123.08m,9.0909,12.5,20.0,21.0526,76.9231,73.5294,A,10.7954,2.4106,20.5263,0.7443,75.2262,2.3997,ScotishPremierLeague
SC0,06/02/2019,Aberdeen,Rangers,A,4.0,3.75,1.83,3.8,3.5,1.91,2018/19,€13.20m,€51.50m,25.0,26.3158,26.6667,28.5714,54.6448,52.356,A,25.6579,0.9304,27.619,1.3468,53.5004,1.6184,ScotishPremierLeague
SC0,06/02/2019,Celtic,Hibernian,H,1.28,5.25,10.0,1.28,5.25,10.0,2018/19,€123.08m,€24.75m,78.125,78.125,19.0476,19.0476,10.0,10.0,H,78.125,0.0,19.0476,0.0,10.0,0.0,ScotishPremierLeague
SC0,06/02/2019,Dundee,Kilmarnock,D,4.33,3.6,1.8,4.2,3.4,1.85,2018/19,€13.73m,€13.35m,23.0947,23.8095,27.7778,29.4118,55.5556,54.0541,A,23.4521,0.5054,28.5948,1.1554,54.8048,1.0617,ScotishPremierLeague
SC0,06/02/2019,Hamilton,St Johnstone,H,3.75,3.4,2.0,3.75,3.2,2.05,2018/19,€9.18m,€12.40m,26.6667,26.6667,29.4118,31.25,50.0,48.7805,A,26.6667,0.0,30.3309,1.2998,49.3902,0.8623,ScotishPremierLeague
SC0,06/02/2019,Hearts,Livingston,D,1.75,3.6,4.75,1.72,3.6,4.75,2018/19,€15.40m,€9.53m,57.1429,58.1395,27.7778,27.7778,21.0526,21.0526,H,57.6412,0.7047,27.7778,0.0,21.0526,0.0,ScotishPremierLeague
SC0,06/02/2019,St Mirren,Motherwell,A,3.4,3.4,2.1,3.6,3.2,2.1,2018/19,€11.78m,€15.10m,29.4118,27.7778,29.4118,31.25,47.619,47.619,A,28.5948,1.1554,30.3309,1.2998,47.619,0.0,ScotishPremierLeague
SC0,16/02/2019,Aberdeen,St Mirren,D,1.3,5.0,10.0,1.3,5.0,10.0,2018/19,€13.20m,€11.78m,76.9231,76.9231,20.0,20.0,10.0,10.0,H,76.9231,0.0,20.0,0.0,10.0,0.0,ScotishPremierLeague
SC0,16/02/2019,Hibernian,Hamilton,H,1.45,4.2,7.5,1.4,4.33,8.25,2018/19,€24.75m,€9.18m,68.9655,71.4286,23.8095,23.0947,13.3333,12.1212,H,70.197,1.7417,23.4521,0.5054,12.7272,0.8571,ScotishPremierLeague
SC0,16/02/2019,Livingston,Dundee,A,1.8,3.5,4.5,1.8,3.4,4.6,2018/19,€9.53m,€13.73m,55.5556,55.5556,28.5714,29.4118,22.2222,21.7391,H,55.5556,0.0,28.9916,0.5943,21.9806,0.3416,ScotishPremierLeague
SC0,16/02/2019,Rangers,St Johnstone,D,1.33,5.25,8.0,1.33,5.0,8.25,2018/19,€51.50m,€12.40m,75.188,75.188,19.0476,20.0,12.5,12.1212,H,75.188,0.0,19.5238,0.6734,12.3106,0.2679,ScotishPremierLeague
SC0,17/02/2019,Kilmarnock,Celtic,A,7.5,4.5,1.4,6.75,4.25,1.45,2018/19,€13.35m,€123.08m,13.3333,14.8148,22.2222,23.5294,71.4286,68.9655,A,14.074,1.0476,22.8758,0.9243,70.197,1.7417,ScotishPremierLeague
SC0,17/02/2019,Motherwell,Hearts,H,2.9,3.25,2.4,2.7,3.3,2.5,2018/19,€15.10m,€15.40m,34.4828,37.037,30.7692,30.303,41.6667,40.0,A,35.7599,1.8061,30.5361,0.3297,40.8333,1.1785,ScotishPremierLeague
SC0,22/02/2019,Dundee,Hibernian,A,4.2,3.75,1.8,4.1,3.8,1.78,2018/19,€13.73m,€24.75m,23.8095,24.3902,26.6667,26.3158,55.5556,56.1798,A,24.0998,0.4106,26.4912,0.2481,55.8677,0.4414,ScotishPremierLeague
SC0,23/02/2019,Hearts,St Mirren,D,1.53,4.0,6.0,1.5,4.0,6.5,2018/19,€15.40m,€11.78m,65.3595,66.6667,25.0,25.0,16.6667,15.3846,H,66.0131,0.9243,25.0,0.0,16.0256,0.9066,ScotishPremierLeague
SC0,23/02/2019,Livingston,Kilmarnock,H,3.0,3.4,2.3,3.1,3.0,2.4,2018/19,€9.53m,€13.35m,33.3333,32.2581,29.4118,33.3333,43.4783,41.6667,A,32.7957,0.7603,31.3726,2.7729,42.5725,1.281,ScotishPremierLeague
SC0,23/02/2019,St Johnstone,Aberdeen,A,3.75,3.3,2.0,3.5,3.2,2.1,2018/19,€12.40m,€13.20m,26.6667,28.5714,30.303,31.25,50.0,47.619,A,27.619,1.3468,30.7765,0.6696,48.8095,1.6836,ScotishPremierLeague
SC0,24/02/2019,Celtic,Motherwell,H,1.18,6.5,15.0,1.18,6.25,16.0,2018/19,€123.08m,€15.10m,84.7458,84.7458,15.3846,16.0,6.6667,6.25,H,84.7458,0.0,15.6923,0.4352,6.4583,0.2947,ScotishPremierLeague
SC0,24/02/2019,Hamilton,Rangers,A,13.0,6.5,1.2,10.5,5.75,1.25,2018/19,€9.18m,€51.50m,7.6923,9.5238,15.3846,17.3913,83.3333,80.0,A,8.608,1.2951,16.388,1.419,81.6666,2.357,ScotishPremierLeague
SC0,27/02/2019,Aberdeen,Hamilton,A,1.28,5.25,10.0,1.28,5.0,11.0,2018/19,€13.20m,€9.18m,78.125,78.125,19.0476,20.0,10.0,9.0909,H,78.125,0.0,19.5238,0.6734,9.5454,0.6428,ScotishPremierLeague
SC0,27/02/2019,Hearts,Celtic,A,5.5,4.5,1.53,5.75,4.1,1.53,2018/19,€15.40m,€123.08m,18.1818,17.3913,22.2222,24.3902,65.3595,65.3595,A,17.7865,0.559,23.3062,1.533,65.3595,0.0,ScotishPremierLeague
SC0,27/02/2019,Rangers,Dundee,H,1.16,7.5,13.0,1.15,7.75,13.5,2018/19,€51.50m,€13.73m,86.2069,86.9565,13.3333,12.9032,7.6923,7.4074,H,86.5817,0.53,13.1182,0.3041,7.5498,0.2015,ScotishPremierLeague
SC0,27/02/2019,St Johnstone,Hibernian,A,2.75,3.4,2.45,2.65,3.4,2.5,2018/19,€12.40m,€24.75m,36.3636,37.7358,29.4118,29.4118,40.8163,40.0,A,37.0497,0.9703,29.4118,0.0,40.4082,0.5772,ScotishPremierLeague
SC0,02/03/2019,Kilmarnock,Motherwell,D,2.1,3.1,3.8,2.1,3.1,3.75,2018/19,€13.35m,€15.10m,47.619,47.619,32.2581,32.2581,26.3158,26.6667,H,47.619,0.0,32.2581,0.0,26.4912,0.2481,ScotishPremierLeague
SC0,02/03/2019,St Mirren,Livingston,H,3.0,3.2,2.4,2.9,3.25,2.4,2018/19,€11.78m,€9.53m,33.3333,34.4828,31.25,30.7692,41.6667,41.6667,A,33.908,0.8128,31.0096,0.34,41.6667,0.0,ScotishPremierLeague
SC0,08/03/2019,Hibernian,Rangers,D,5.25,4.2,1.57,5.25,4.0,1.6,2018/19,€24.75m,€51.50m,19.0476,19.0476,23.8095,25.0,63.6943,62.5,A,19.0476,0.0,24.4048,0.8418,63.0972,0.8445,ScotishPremierLeague
SC0,09/03/2019,Celtic,Aberdeen,D,1.33,4.8,9.5,1.33,4.75,9.0,2018/19,€123.08m,€13.20m,75.188,75.188,20.8333,21.0526,10.5263,11.1111,H,75.188,0.0,20.943,0.1551,10.8187,0.4135,ScotishPremierLeague
SC0,09/03/2019,Dundee,Hearts,A,4.33,3.6,1.8,4.6,3.7,1.72,2018/19,€13.73m,€15.40m,23.0947,21.7391,27.7778,27.027,55.5556,58.1395,A,22.4169,0.9586,27.4024,0.5309,56.8476,1.8271,ScotishPremierLeague
SC0,09/03/2019,Livingston,St Johnstone,H,2.25,3.1,3.4,2.3,3.0,3.3,2018/19,€9.53m,€12.40m,44.4444,43.4783,32.2581,33.3333,29.4118,30.303,H,43.9613,0.6831,32.7957,0.7603,29.8574,0.6302,ScotishPremierLeague
SC0,09/03/2019,Motherwell,Hamilton,H,1.7,3.5,5.25,1.67,3.5,5.25,2018/19,€15.10m,€9.18m,58.8235,59.8802,28.5714,28.5714,19.0476,19.0476,H,59.3518,0.7472,28.5714,0.0,19.0476,0.0,ScotishPremierLeague
SC0,11/03/2019,St Mirren,Kilmarnock,A,4.2,3.75,1.8,4.5,3.2,1.87,2018/19,€11.78m,€13.35m,23.8095,22.2222,26.6667,31.25,55.5556,53.4759,A,23.0158,1.1224,28.9584,3.2409,54.5158,1.4706,ScotishPremierLeague
SC0,16/03/2019,Aberdeen,Livingston,D,1.61,3.8,5.5,1.67,3.7,5.0,2018/19,€13.20m,€9.53m,62.1118,59.8802,26.3158,27.027,18.1818,20.0,H,60.996,1.578,26.6714,0.5029,19.0909,1.2857,ScotishPremierLeague
SC0,16/03/2019,Hamilton,Hearts,H,4.75,3.5,1.75,4.2,3.7,1.78,2018/19,€9.18m,€15.40m,21.0526,23.8095,28.5714,27.027,57.1429,56.1798,A,22.431,1.9494,27.7992,1.0921,56.6614,0.681,ScotishPremierLeague
SC0,16/03/2019,Hibernian,Motherwell,H,1.95,3.4,3.9,1.95,3.3,3.9,2018/19,€24.75m,€15.10m,51.2821,51.2821,29.4118,30.303,25.641,25.641,H,51.2821,0.0,29.8574,0.6302,25.641,0.0,ScotishPremierLeague
SC0,16/03/2019,Rangers,Kilmarnock,D,1.33,5.0,9.0,1.35,4.75,8.25,2018/19,€51.50m,€13.35m,75.188,74.0741,20.0,21.0526,11.1111,12.1212,H,74.631,0.7876,20.5263,0.7443,11.6162,0.7142,ScotishPremierLeague
SC0,17/03/2019,Dundee,Celtic,A,13.0,7.0,1.18,15.0,7.0,1.16,2018/19,€13.73m,€123.08m,7.6923,6.6667,14.2857,14.2857,84.7458,86.2069,A,7.1795,0.7252,14.2857,0.0,85.4764,1.0332,ScotishPremierLeague
SC0,27/03/2019,St Johnstone,St Mirren,H,1.83,3.6,4.2,1.85,3.3,4.4,2018/19,€12.40m,€11.78m,54.6448,54.0541,27.7778,30.303,23.8095,22.7273,H,54.3494,0.4177,29.0404,1.7856,23.2684,0.7652,ScotishPremierLeague
SC0,29/03/2019,Livingston,Hibernian,A,2.8,3.25,2.5,2.9,3.2,2.4,2018/19,€9.53m,€24.75m,35.7143,34.4828,30.7692,31.25,40.0,41.6667,A,35.0986,0.8708,31.0096,0.34,40.8333,1.1785,ScotishPremierLeague
SC0,30/03/2019,Hearts,Aberdeen,H,2.7,3.2,2.62,2.65,3.2,2.6,2018/19,€15.40m,€13.20m,37.037,37.7358,31.25,31.25,38.1679,38.4615,A,37.3864,0.4941,31.25,0.0,38.3147,0.2076,ScotishPremierLeague
SC0,30/03/2019,Kilmarnock,Hamilton,H,1.61,3.75,5.5,1.6,3.7,5.75,2018/19,€13.35m,€9.18m,62.1118,62.5,26.6667,27.027,18.1818,17.3913,H,62.3059,0.2745,26.8468,0.2548,17.7865,0.559,ScotishPremierLeague
SC0,30/03/2019,Motherwell,St Johnstone,H,2.25,3.25,3.2,2.35,3.3,2.95,2018/19,€15.10m,€12.40m,44.4444,42.5532,30.7692,30.303,31.25,33.8983,H,43.4988,1.3373,30.5361,0.3297,32.5742,1.8726,ScotishPremierLeague
SC0,30/03/2019,St Mirren,Dundee,H,2.3,3.25,3.1,2.25,3.25,3.1,2018/19,€11.78m,€13.73m,43.4783,44.4444,30.7692,30.7692,32.2581,32.2581,H,43.9613,0.6831,30.7692,0.0,32.2581,0.0,ScotishPremierLeague
SC0,31/03/2019,Celtic,Rangers,H,1.75,3.6,5.0,1.78,3.6,4.33,2018/19,€123.08m,€51.50m,57.1429,56.1798,27.7778,27.7778,20.0,23.0947,H,56.6614,0.681,27.7778,0.0,21.5474,2.1883,ScotishPremierLeague
SC0,03/04/2019,Aberdeen,Motherwell,H,1.72,3.8,4.5,1.67,3.6,5.25,2018/19,€13.20m,€15.10m,58.1395,59.8802,26.3158,27.7778,22.2222,19.0476,H,59.0098,1.2309,27.0468,1.0338,20.6349,2.2448,ScotishPremierLeague
SC0,03/04/2019,Hibernian,Kilmarnock,D,2.37,3.1,3.1,2.2,3.25,3.3,2018/19,€24.75m,€13.35m,42.1941,45.4545,32.2581,30.7692,32.2581,30.303,H,43.8243,2.3055,31.5136,1.0528,31.2806,1.3825,ScotishPremierLeague
SC0,03/04/2019,Livingston,Hamilton,H,1.75,3.4,5.0,1.72,3.5,5.0,2018/19,€9.53m,€9.18m,57.1429,58.1395,29.4118,28.5714,20.0,20.0,H,57.6412,0.7047,28.9916,0.5943,20.0,0.0,ScotishPremierLeague
SC0,03/04/2019,Rangers,Hearts,H,1.55,3.8,6.5,1.53,3.9,6.25,2018/19,€51.50m,€15.40m,64.5161,65.3595,26.3158,25.641,15.3846,16.0,H,64.9378,0.5964,25.9784,0.4772,15.6923,0.4352,ScotishPremierLeague
SC0,03/04/2019,St Johnstone,Dundee,H,1.75,3.6,4.75,1.72,3.5,5.0,2018/19,€12.40m,€13.73m,57.1429,58.1395,27.7778,28.5714,21.0526,20.0,H,57.6412,0.7047,28.1746,0.5612,20.5263,0.7443,ScotishPremierLeague
SC0,03/04/2019,St Mirren,Celtic,A,15.0,7.0,1.16,13.0,6.75,1.18,2018/19,€11.78m,€123.08m,6.6667,7.6923,14.2857,14.8148,86.2069,84.7458,A,7.1795,0.7252,14.5502,0.3741,85.4764,1.0332,ScotishPremierLeague
SC0,06/04/2019,Celtic,Livingston,D,1.2,7.0,11.0,1.2,6.25,13.5,2018/19,€123.08m,€9.53m,83.3333,83.3333,14.2857,16.0,9.0909,7.4074,H,83.3333,0.0,15.1428,1.2122,8.2492,1.1904,ScotishPremierLeague
SC0,06/04/2019,Dundee,Aberdeen,A,6.0,3.8,1.57,5.5,3.75,1.62,2018/19,€13.73m,€13.20m,16.6667,18.1818,26.3158,26.6667,63.6943,61.7284,A,17.4242,1.0713,26.4912,0.2481,62.7114,1.3901,ScotishPremierLeague
