Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,B365D_Prob,BWD_Prob,B365A_Prob,BWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
B1,07/08/2022,Antwerp,Oud-Heverlee Leuven,H,1.61,4.0,4.75,1.65,4.0,5.0,2022/23,€122.40m,€41.55m,62.1118,60.6061,25.0,25.0,21.0526,20.0,H,61.359,1.0647,25.0,0.0,20.5263,0.7443,JupilerLeague
B1,12/08/2022,Oostende,Gent,A,4.75,3.75,1.7,4.8,3.9,1.71,2022/23,€18.85m,€100.20m,21.0526,20.8333,26.6667,25.641,58.8235,58.4795,A,20.943,0.1551,26.1538,0.7253,58.6515,0.2432,JupilerLeague
B1,13/08/2022,Westerlo,Standard,H,2.05,3.4,3.5,2.1,3.3,3.6,2022/23,€45.55m,€61.10m,48.7805,47.619,29.4118,30.303,28.5714,27.7778,H,48.1998,0.8213,29.8574,0.6302,28.1746,0.5612,JupilerLeague
B1,13/08/2022,Cercle Brugge,Mechelen,D,2.1,3.6,3.3,2.1,3.5,3.3,2022/23,€42.88m,€28.45m,47.619,47.619,27.7778,28.5714,30.303,30.303,H,47.619,0.0,28.1746,0.5612,30.303,0.0,JupilerLeague
B1,13/08/2022,Seraing,Charleroi,A,4.33,3.5,1.8,4.2,3.7,1.82,2022/23,€12.93m,€53.90m,23.0947,23.8095,28.5714,27.027,55.5556,54.9451,A,23.4521,0.5054,27.7992,1.0921,55.2504,0.4317,JupilerLeague
B1,13/08/2022,St. Gilloise,Kortrijk,H,1.4,4.75,7.0,1.46,4.5,6.75,2022/23,€71.35m,€28.05m,71.4286,68.4932,21.0526,22.2222,14.2857,14.8148,H,69.9609,2.0756,21.6374,0.827,14.5502,0.3741,JupilerLeague
B1,14/08/2022,St Truiden,Anderlecht,A,3.6,3.5,2.0,3.7,3.5,2.0,2022/23,€22.93m,€121.25m,27.7778,27.027,28.5714,28.5714,50.0,50.0,A,27.4024,0.5309,28.5714,0.0,50.0,0.0,JupilerLeague
B1,14/08/2022,Eupen,Antwerp,A,4.0,3.6,1.85,3.8,3.75,1.88,2022/23,€19.73m,€122.40m,25.0,26.3158,27.7778,26.6667,54.0541,53.1915,A,25.6579,0.9304,27.2222,0.7857,53.6228,0.61,JupilerLeague
B1,14/08/2022,Oud-Heverlee Leuven,Club Brugge,A,5.25,3.75,1.65,4.5,4.2,1.68,2022/23,€41.55m,€182.30m,19.0476,22.2222,26.6667,23.8095,60.6061,59.5238,A,20.6349,2.2448,25.2381,2.0203,60.065,0.7653,JupilerLeague
B1,14/08/2022,Waregem,Genk,A,4.33,3.8,1.72,4.2,4.0,1.75,2022/23,€20.90m,€169.40m,23.0947,23.8095,26.3158,25.0,58.1395,57.1429,A,23.4521,0.5054,25.6579,0.9304,57.6412,0.7047,JupilerLeague
B1,19/08/2022,Eupen,Seraing,A,1.7,3.8,4.75,1.75,3.8,4.6,2022/23,€19.73m,€12.93m,58.8235,57.1429,26.3158,26.3158,21.0526,21.7391,H,57.9832,1.1884,26.3158,0.0,21.3959,0.4854,JupilerLeague
B1,20/08/2022,Oostende,St Truiden,A,3.2,3.25,2.25,3.1,3.3,2.3,2022/23,€18.85m,€22.93m,31.25,32.2581,30.7692,30.303,44.4444,43.4783,A,31.754,0.7128,30.5361,0.3297,43.9613,0.6831,JupilerLeague
B1,20/08/2022,Genk,Cercle Brugge,H,1.61,4.33,4.5,1.61,4.2,5.0,2022/23,€169.40m,€42.88m,62.1118,62.1118,23.0947,23.8095,22.2222,20.0,H,62.1118,0.0,23.4521,0.5054,21.1111,1.5713,JupilerLeague
B1,21/08/2022,Club Brugge,Kortrijk,H,1.33,5.0,9.5,1.33,5.5,8.5,2022/23,€182.30m,€28.05m,75.188,75.188,20.0,18.1818,10.5263,11.7647,H,75.188,0.0,19.0909,1.2857,11.1455,0.8757,JupilerLeague
B1,21/08/2022,Waregem,Charleroi,A,3.1,3.75,2.15,3.1,3.6,2.05,2022/23,€20.90m,€53.90m,32.2581,32.2581,26.6667,27.7778,46.5116,48.7805,A,32.2581,0.0,27.2222,0.7857,47.646,1.6044,JupilerLeague
B1,21/08/2022,Standard,Oud-Heverlee Leuven,A,1.95,3.75,3.4,2.0,3.7,3.4,2022/23,€61.10m,€41.55m,51.2821,50.0,26.6667,27.027,29.4118,29.4118,H,50.641,0.9066,26.8468,0.2548,29.4118,0.0,JupilerLeague
B1,21/08/2022,Mechelen,Westerlo,H,2.62,3.25,2.7,2.55,3.4,2.65,2022/23,€28.45m,€45.55m,38.1679,39.2157,30.7692,29.4118,37.037,37.7358,H,38.6918,0.7409,30.0905,0.9598,37.3864,0.4941,JupilerLeague
B1,26/08/2022,Charleroi,Club Brugge,A,3.6,3.8,1.95,3.7,3.75,1.93,2022/23,€53.90m,€182.30m,27.7778,27.027,26.3158,26.6667,51.2821,51.8135,A,27.4024,0.5309,26.4912,0.2481,51.5478,0.3758,JupilerLeague
B1,27/08/2022,Seraing,Genk,A,5.75,4.5,1.5,5.25,4.33,1.44,2022/23,€12.93m,€169.40m,17.3913,19.0476,22.2222,23.0947,66.6667,69.4444,A,18.2195,1.1712,22.6585,0.617,68.0556,1.9641,JupilerLeague
B1,27/08/2022,Cercle Brugge,Waregem,D,1.75,3.75,4.5,1.82,3.8,4.1,2022/23,€42.88m,€20.90m,57.1429,54.9451,26.6667,26.3158,22.2222,24.3902,H,56.044,1.5541,26.4912,0.2481,23.3062,1.533,JupilerLeague
B1,27/08/2022,Oud-Heverlee Leuven,Oostende,H,1.95,3.5,3.6,2.0,3.7,3.4,2022/23,€41.55m,€18.85m,51.2821,50.0,28.5714,27.027,27.7778,29.4118,H,50.641,0.9066,27.7992,1.0921,28.5948,1.1554,JupilerLeague
B1,27/08/2022,St Truiden,Mechelen,H,2.1,3.3,3.4,2.1,3.5,3.3,2022/23,€22.93m,€28.45m,47.619,47.619,30.303,28.5714,29.4118,30.303,H,47.619,0.0,29.4372,1.2244,29.8574,0.6302,JupilerLeague
B1,28/08/2022,Gent,Antwerp,A,1.9,3.6,3.75,1.95,3.7,3.6,2022/23,€100.20m,€122.40m,52.6316,51.2821,27.7778,27.027,26.6667,27.7778,H,51.9568,0.9542,27.4024,0.5309,27.2222,0.7857,JupilerLeague
B1,28/08/2022,Kortrijk,Standard,A,2.7,3.25,2.62,2.5,3.5,2.65,2022/23,€28.05m,€61.10m,37.037,40.0,30.7692,28.5714,38.1679,37.7358,A,38.5185,2.0952,29.6703,1.5541,37.9518,0.3055,JupilerLeague
B1,28/08/2022,St. Gilloise,Anderlecht,H,2.25,3.3,3.2,2.2,3.6,3.1,2022/23,€71.35m,€121.25m,44.4444,45.4545,30.303,27.7778,31.25,32.2581,H,44.9494,0.7142,29.0404,1.7856,31.754,0.7128,JupilerLeague
B1,28/08/2022,Westerlo,Eupen,A,1.85,3.5,4.2,1.82,3.6,4.2,2022/23,€45.55m,€19.73m,54.0541,54.9451,28.5714,27.7778,23.8095,23.8095,H,54.4996,0.63,28.1746,0.5612,23.8095,0.0,JupilerLeague
B1,31/08/2022,Antwerp,St. Gilloise,H,2.75,3.25,2.55,2.6,3.3,2.7,2022/23,€122.40m,€71.35m,36.3636,38.4615,30.7692,30.303,39.2157,37.037,A,37.4125,1.4834,30.5361,0.3297,38.1264,1.5406,JupilerLeague
B1,01/09/2022,Anderlecht,Gent,A,2.2,3.4,3.3,2.15,3.4,3.3,2022/23,€121.25m,€100.20m,45.4545,46.5116,29.4118,29.4118,30.303,30.303,H,45.9831,0.7475,29.4118,0.0,30.303,0.0,JupilerLeague
B1,02/09/2022,Club Brugge,Cercle Brugge,H,1.6,4.33,4.5,1.61,4.33,5.25,2022/23,€182.30m,€42.88m,62.5,62.1118,23.0947,23.0947,22.2222,19.0476,H,62.3059,0.2745,23.0947,0.0,20.6349,2.2448,JupilerLeague
B1,03/09/2022,Genk,St Truiden,D,1.65,4.0,5.0,1.63,4.1,5.0,2022/23,€169.40m,€22.93m,60.6061,61.3497,25.0,24.3902,20.0,20.0,H,60.9779,0.5258,24.6951,0.4312,20.0,0.0,JupilerLeague
B1,03/09/2022,Eupen,Kortrijk,A,2.25,3.4,3.1,2.25,3.5,3.1,2022/23,€19.73m,€28.05m,44.4444,44.4444,29.4118,28.5714,32.2581,32.2581,H,44.4444,0.0,28.9916,0.5943,32.2581,0.0,JupilerLeague
B1,03/09/2022,Mechelen,Seraing,A,1.57,4.33,5.25,1.58,4.2,5.25,2022/23,€28.45m,€12.93m,63.6943,63.2911,23.0947,23.8095,19.0476,19.0476,H,63.4927,0.2851,23.4521,0.5054,19.0476,0.0,JupilerLeague
B1,03/09/2022,Standard,Oostende,H,2.0,3.5,3.75,2.05,3.6,3.4,2022/23,€61.10m,€18.85m,50.0,48.7805,28.5714,27.7778,26.6667,29.4118,H,49.3902,0.8623,28.1746,0.5612,28.0392,1.9411,JupilerLeague
B1,04/09/2022,Anderlecht,Oud-Heverlee Leuven,D,1.4,5.0,8.5,1.38,5.25,7.5,2022/23,€121.25m,€41.55m,71.4286,72.4638,20.0,19.0476,11.7647,13.3333,H,71.9462,0.732,19.5238,0.6734,12.549,1.1092,JupilerLeague
B1,04/09/2022,Antwerp,Westerlo,H,1.9,4.0,3.6,1.95,3.6,3.75,2022/23,€122.40m,€45.55m,52.6316,51.2821,25.0,27.7778,27.7778,26.6667,H,51.9568,0.9542,26.3889,1.9642,27.2222,0.7857,JupilerLeague
B1,04/09/2022,Charleroi,Gent,H,3.4,3.4,2.1,3.3,3.5,2.15,2022/23,€53.90m,€100.20m,29.4118,30.303,29.4118,28.5714,47.619,46.5116,A,29.8574,0.6302,28.9916,0.5943,47.0653,0.7831,JupilerLeague
B1,04/09/2022,Waregem,St. Gilloise,A,5.25,3.75,1.65,4.6,3.8,1.73,2022/23,€20.90m,€71.35m,19.0476,21.7391,26.6667,26.3158,60.6061,57.8035,A,20.3933,1.9032,26.4912,0.2481,59.2048,1.9817,JupilerLeague
B1,09/09/2022,St Truiden,Standard,A,2.15,3.3,3.3,2.2,3.4,3.3,2022/23,€22.93m,€61.10m,46.5116,45.4545,30.303,29.4118,30.303,30.303,H,45.9831,0.7475,29.8574,0.6302,30.303,0.0,JupilerLeague
B1,10/09/2022,Kortrijk,Mechelen,A,2.6,3.4,2.6,2.55,3.6,2.55,2022/23,€28.05m,€28.45m,38.4615,39.2157,29.4118,27.7778,38.4615,39.2157,No Consensus,38.8386,0.5333,28.5948,1.1554,38.8386,0.5333,JupilerLeague
B1,10/09/2022,Oostende,Eupen,H,2.1,3.6,3.3,2.1,3.7,3.2,2022/23,€18.85m,€19.73m,47.619,47.619,27.7778,27.027,30.303,31.25,H,47.619,0.0,27.4024,0.5309,30.7765,0.6696,JupilerLeague
B1,10/09/2022,Seraing,Club Brugge,A,7.5,4.75,1.4,6.5,4.75,1.46,2022/23,€12.93m,€182.30m,13.3333,15.3846,21.0526,21.0526,71.4286,68.4932,A,14.359,1.4505,21.0526,0.0,69.9609,2.0756,JupilerLeague
B1,10/09/2022,Oud-Heverlee Leuven,Charleroi,H,2.75,3.5,2.37,2.7,3.75,2.35,2022/23,€41.55m,€53.90m,36.3636,37.037,28.5714,26.6667,42.1941,42.5532,A,36.7003,0.4762,27.619,1.3468,42.3736,0.2539,JupilerLeague
B1,11/09/2022,Westerlo,Anderlecht,H,2.8,3.3,2.45,2.8,3.5,2.4,2022/23,€45.55m,€121.25m,35.7143,35.7143,30.303,28.5714,40.8163,41.6667,A,35.7143,0.0,29.4372,1.2244,41.2415,0.6013,JupilerLeague
B1,11/09/2022,Cercle Brugge,Antwerp,A,2.8,3.4,2.4,2.85,3.5,2.37,2022/23,€42.88m,€122.40m,35.7143,35.0877,29.4118,28.5714,41.6667,42.1941,A,35.401,0.4431,28.9916,0.5943,41.9304,0.3729,JupilerLeague
B1,11/09/2022,St. Gilloise,Genk,A,2.05,3.5,3.4,2.1,3.6,3.2,2022/23,€71.35m,€169.40m,48.7805,47.619,28.5714,27.7778,29.4118,31.25,H,48.1998,0.8213,28.1746,0.5612,30.3309,1.2998,JupilerLeague
B1,11/09/2022,Gent,Waregem,H,1.33,5.0,8.0,1.35,5.25,8.0,2022/23,€100.20m,€20.90m,75.188,74.0741,20.0,19.0476,12.5,12.5,H,74.631,0.7876,19.5238,0.6734,12.5,0.0,JupilerLeague
B1,16/09/2022,Antwerp,Seraing,H,1.33,5.25,8.0,1.33,5.25,9.25,2022/23,€122.40m,€12.93m,75.188,75.188,19.0476,19.0476,12.5,10.8108,H,75.188,0.0,19.0476,0.0,11.6554,1.1944,JupilerLeague
B1,17/09/2022,Mechelen,Oud-Heverlee Leuven,D,1.85,3.8,3.8,1.93,3.9,3.5,2022/23,€28.45m,€41.55m,54.0541,51.8135,26.3158,25.641,26.3158,28.5714,H,52.9338,1.5843,25.9784,0.4772,27.4436,1.595,JupilerLeague
B1,17/09/2022,Cercle Brugge,Oostende,D,1.8,3.5,4.5,1.75,3.8,4.5,2022/23,€42.88m,€18.85m,55.5556,57.1429,28.5714,26.3158,22.2222,22.2222,H,56.3492,1.1224,27.4436,1.595,22.2222,0.0,JupilerLeague
B1,17/09/2022,Waregem,St Truiden,A,2.87,3.25,2.45,2.75,3.4,2.45,2022/23,€20.90m,€22.93m,34.8432,36.3636,30.7692,29.4118,40.8163,40.8163,A,35.6034,1.0751,30.0905,0.9598,40.8163,0.0,JupilerLeague
B1,17/09/2022,Charleroi,Westerlo,A,2.1,3.5,3.4,2.15,3.6,3.1,2022/23,€53.90m,€45.55m,47.619,46.5116,28.5714,27.7778,29.4118,32.2581,H,47.0653,0.7831,28.1746,0.5612,30.835,2.0126,JupilerLeague
B1,18/09/2022,Genk,Gent,H,2.2,3.4,3.1,2.2,3.6,3.0,2022/23,€169.40m,€100.20m,45.4545,45.4545,29.4118,27.7778,32.2581,33.3333,H,45.4545,0.0,28.5948,1.1554,32.7957,0.7603,JupilerLeague
B1,18/09/2022,Eupen,St. Gilloise,A,4.0,3.5,1.9,3.7,3.75,1.9,2022/23,€19.73m,€71.35m,25.0,27.027,28.5714,26.6667,52.6316,52.6316,A,26.0135,1.4333,27.619,1.3468,52.6316,0.0,JupilerLeague
B1,18/09/2022,Standard,Club Brugge,H,3.8,3.6,1.9,3.6,3.9,1.9,2022/23,€61.10m,€182.30m,26.3158,27.7778,27.7778,25.641,52.6316,52.6316,A,27.0468,1.0338,26.7094,1.5109,52.6316,0.0,JupilerLeague
B1,18/09/2022,Anderlecht,Kortrijk,H,1.33,5.5,7.5,1.36,5.0,8.25,2022/23,€121.25m,€28.05m,75.188,73.5294,18.1818,20.0,13.3333,12.1212,H,74.3587,1.1728,19.0909,1.2857,12.7272,0.8571,JupilerLeague
B1,30/09/2022,Standard,Seraing,A,1.65,4.0,5.25,1.63,4.0,5.25,2022/23,€61.10m,€12.93m,60.6061,61.3497,25.0,25.0,19.0476,19.0476,H,60.9779,0.5258,25.0,0.0,19.0476,0.0,JupilerLeague
B1,01/10/2022,Oud-Heverlee Leuven,St. Gilloise,A,4.5,3.75,1.72,4.4,4.0,1.73,2022/23,€41.55m,€71.35m,22.2222,22.7273,26.6667,25.0,58.1395,57.8035,A,22.4748,0.3572,25.8334,1.1785,57.9715,0.2376,JupilerLeague
B1,01/10/2022,Oostende,Genk,A,4.2,3.8,1.75,3.8,3.9,1.85,2022/23,€18.85m,€169.40m,23.8095,26.3158,26.3158,25.641,57.1429,54.0541,A,25.0626,1.7722,25.9784,0.4772,55.5985,2.1841,JupilerLeague
B1,01/10/2022,Westerlo,Waregem,H,1.57,4.0,5.25,1.57,4.2,5.5,2022/23,€45.55m,€20.90m,63.6943,63.6943,25.0,23.8095,19.0476,18.1818,H,63.6943,0.0,24.4048,0.8418,18.6147,0.6122,JupilerLeague
B1,01/10/2022,Club Brugge,Mechelen,H,1.45,4.5,5.75,1.5,4.5,6.0,2022/23,€182.30m,€28.45m,68.9655,66.6667,22.2222,22.2222,17.3913,16.6667,H,67.8161,1.6255,22.2222,0.0,17.029,0.5124,JupilerLeague
B1,02/10/2022,Anderlecht,Charleroi,A,1.6,4.0,5.0,1.62,4.1,5.25,2022/23,€121.25m,€53.90m,62.5,61.7284,25.0,24.3902,20.0,19.0476,H,62.1142,0.5456,24.6951,0.4312,19.5238,0.6734,JupilerLeague
B1,02/10/2022,Gent,Cercle Brugge,A,1.6,4.0,5.0,1.66,3.9,5.0,2022/23,€100.20m,€42.88m,62.5,60.241,25.0,25.641,20.0,20.0,H,61.3705,1.5974,25.3205,0.4533,20.0,0.0,JupilerLeague
B1,02/10/2022,Kortrijk,Antwerp,H,4.5,3.75,1.72,4.4,3.7,1.78,2022/23,€28.05m,€122.40m,22.2222,22.7273,26.6667,27.027,58.1395,56.1798,A,22.4748,0.3572,26.8468,0.2548,57.1596,1.3857,JupilerLeague
B1,02/10/2022,St Truiden,Eupen,A,1.72,3.75,4.33,1.78,3.7,4.5,2022/23,€22.93m,€19.73m,58.1395,56.1798,26.6667,27.027,23.0947,22.2222,H,57.1596,1.3857,26.8468,0.2548,22.6585,0.617,JupilerLeague
B1,07/10/2022,Antwerp,St Truiden,H,1.9,3.6,3.8,1.98,3.4,4.0,2022/23,€122.40m,€22.93m,52.6316,50.5051,27.7778,29.4118,26.3158,25.0,H,51.5683,1.5037,28.5948,1.1554,25.6579,0.9304,JupilerLeague
B1,08/10/2022,Genk,Kortrijk,H,1.3,5.5,8.5,1.31,5.75,8.75,2022/23,€169.40m,€28.05m,76.9231,76.3359,18.1818,17.3913,11.7647,11.4286,H,76.6295,0.4152,17.7865,0.559,11.5966,0.2377,JupilerLeague
B1,08/10/2022,Seraing,Oostende,D,2.75,3.4,2.4,2.85,3.4,2.45,2022/23,€12.93m,€18.85m,36.3636,35.0877,29.4118,29.4118,41.6667,40.8163,A,35.7256,0.9022,29.4118,0.0,41.2415,0.6013,JupilerLeague
B1,08/10/2022,Waregem,Oud-Heverlee Leuven,A,2.62,3.6,2.45,2.65,3.6,2.45,2022/23,€20.90m,€41.55m,38.1679,37.7358,27.7778,27.7778,40.8163,40.8163,A,37.9518,0.3055,27.7778,0.0,40.8163,0.0,JupilerLeague
B1,08/10/2022,Club Brugge,Westerlo,A,1.53,4.33,5.25,1.58,4.33,5.25,2022/23,€182.30m,€45.55m,65.3595,63.2911,23.0947,23.0947,19.0476,19.0476,H,64.3253,1.4626,23.0947,0.0,19.0476,0.0,JupilerLeague
B1,09/10/2022,Mechelen,Anderlecht,A,3.75,3.75,1.85,3.8,3.75,1.88,2022/23,€28.45m,€121.25m,26.6667,26.3158,26.6667,26.6667,54.0541,53.1915,A,26.4912,0.2481,26.6667,0.0,53.6228,0.61,JupilerLeague
B1,09/10/2022,Eupen,Gent,A,4.2,3.6,1.75,4.0,3.8,1.83,2022/23,€19.73m,€100.20m,23.8095,25.0,27.7778,26.3158,57.1429,54.6448,A,24.4048,0.8418,27.0468,1.0338,55.8938,1.7664,JupilerLeague
B1,09/10/2022,Charleroi,Standard,A,2.1,3.5,3.2,2.1,3.7,3.25,2022/23,€53.90m,€61.10m,47.619,47.619,28.5714,27.027,31.25,30.7692,H,47.619,0.0,27.7992,1.0921,31.0096,0.34,JupilerLeague
B1,09/10/2022,St. Gilloise,Cercle Brugge,H,1.53,4.2,5.25,1.61,4.2,5.0,2022/23,€71.35m,€42.88m,65.3595,62.1118,23.8095,23.8095,19.0476,20.0,H,63.7356,2.2965,23.8095,0.0,19.5238,0.6734,JupilerLeague
B1,14/10/2022,Westerlo,Seraing,D,1.57,3.8,5.75,1.63,3.9,5.75,2022/23,€45.55m,€12.93m,63.6943,61.3497,26.3158,25.641,17.3913,17.3913,H,62.522,1.6579,25.9784,0.4772,17.3913,0.0,JupilerLeague
B1,15/10/2022,Kortrijk,Waregem,A,1.95,3.75,3.5,2.0,3.7,3.4,2022/23,€28.05m,€20.90m,51.2821,50.0,26.6667,27.027,28.5714,29.4118,H,50.641,0.9066,26.8468,0.2548,28.9916,0.5943,JupilerLeague
B1,15/10/2022,Cercle Brugge,Eupen,H,1.8,3.6,4.2,1.85,3.7,4.0,2022/23,€42.88m,€19.73m,55.5556,54.0541,27.7778,27.027,23.8095,25.0,H,54.8048,1.0617,27.4024,0.5309,24.4048,0.8418,JupilerLeague
B1,15/10/2022,St Truiden,Charleroi,H,2.1,3.3,3.5,2.15,3.4,3.3,2022/23,€22.93m,€53.90m,47.619,46.5116,30.303,29.4118,28.5714,30.303,H,47.0653,0.7831,29.8574,0.6302,29.4372,1.2244,JupilerLeague
B1,15/10/2022,Oud-Heverlee Leuven,Genk,A,4.33,4.2,1.66,4.4,4.1,1.7,2022/23,€41.55m,€169.40m,23.0947,22.7273,23.8095,24.3902,60.241,58.8235,A,22.911,0.2598,24.0998,0.4106,59.5322,1.0023,JupilerLeague
B1,16/10/2022,Standard,Antwerp,H,2.87,3.5,2.3,2.85,3.5,2.35,2022/23,€61.10m,€122.40m,34.8432,35.0877,28.5714,28.5714,43.4783,42.5532,A,34.9655,0.1729,28.5714,0.0,43.0157,0.6541,JupilerLeague
B1,16/10/2022,Gent,Mechelen,H,1.45,4.5,6.0,1.52,4.33,6.0,2022/23,€100.20m,€28.45m,68.9655,65.7895,22.2222,23.0947,16.6667,16.6667,H,67.3775,2.2458,22.6585,0.617,16.6667,0.0,JupilerLeague
B1,16/10/2022,Anderlecht,Club Brugge,A,2.5,3.5,2.7,2.55,3.5,2.6,2022/23,€121.25m,€182.30m,40.0,39.2157,28.5714,28.5714,37.037,38.4615,H,39.6078,0.5546,28.5714,0.0,37.7493,1.0073,JupilerLeague
B1,16/10/2022,Oostende,St. Gilloise,A,4.33,3.75,1.75,4.1,3.75,1.82,2022/23,€18.85m,€71.35m,23.0947,24.3902,26.6667,26.6667,57.1429,54.9451,A,23.7424,0.9161,26.6667,0.0,56.044,1.5541,JupilerLeague
B1,18/10/2022,Charleroi,Kortrijk,D,1.66,4.0,4.5,1.71,3.9,4.8,2022/23,€53.90m,€28.05m,60.241,58.4795,25.0,25.641,22.2222,20.8333,H,59.3602,1.2456,25.3205,0.4533,21.5278,0.9821,JupilerLeague
B1,18/10/2022,Eupen,Oud-Heverlee Leuven,H,2.62,3.5,2.45,2.8,3.6,2.45,2022/23,€19.73m,€41.55m,38.1679,35.7143,28.5714,27.7778,40.8163,40.8163,A,36.9411,1.735,28.1746,0.5612,40.8163,0.0,JupilerLeague
B1,18/10/2022,Genk,Westerlo,H,1.57,4.2,5.0,1.62,4.4,4.8,2022/23,€169.40m,€45.55m,63.6943,61.7284,23.8095,22.7273,20.0,20.8333,H,62.7114,1.3901,23.2684,0.7652,20.4166,0.5892,JupilerLeague
B1,18/10/2022,Seraing,Cercle Brugge,A,3.8,3.6,1.9,3.9,3.6,1.95,2022/23,€12.93m,€42.88m,26.3158,25.641,27.7778,27.7778,52.6316,51.2821,A,25.9784,0.4772,27.7778,0.0,51.9568,0.9542,JupilerLeague
B1,19/10/2022,St. Gilloise,Gent,H,2.05,3.4,3.4,2.15,3.6,3.2,2022/23,€71.35m,€100.20m,48.7805,46.5116,29.4118,27.7778,29.4118,31.25,H,47.646,1.6044,28.5948,1.1554,30.3309,1.2998,JupilerLeague
B1,19/10/2022,Club Brugge,St Truiden,H,1.5,4.5,5.75,1.46,4.5,6.5,2022/23,€182.30m,€22.93m,66.6667,68.4932,22.2222,22.2222,17.3913,15.3846,H,67.58,1.2915,22.2222,0.0,16.388,1.419,JupilerLeague
B1,19/10/2022,Mechelen,Standard,H,2.55,3.4,2.62,2.5,3.6,2.6,2022/23,€28.45m,€61.10m,39.2157,40.0,29.4118,27.7778,38.1679,38.4615,H,39.6078,0.5546,28.5948,1.1554,38.3147,0.2076,JupilerLeague
B1,20/10/2022,Antwerp,Oostende,H,1.57,4.2,5.0,1.58,4.1,5.5,2022/23,€122.40m,€18.85m,63.6943,63.2911,23.8095,24.3902,20.0,18.1818,H,63.4927,0.2851,24.0998,0.4106,19.0909,1.2857,JupilerLeague
B1,20/10/2022,Waregem,Anderlecht,H,5.25,4.2,1.57,4.8,4.33,1.61,2022/23,€20.90m,€121.25m,19.0476,20.8333,23.8095,23.0947,63.6943,62.1118,A,19.9404,1.2627,23.4521,0.5054,62.903,1.119,JupilerLeague
B1,21/10/2022,Cercle Brugge,Charleroi,H,2.0,3.4,3.8,2.0,3.7,3.6,2022/23,€42.88m,€53.90m,50.0,50.0,29.4118,27.027,26.3158,27.7778,H,50.0,0.0,28.2194,1.6863,27.0468,1.0338,JupilerLeague
B1,22/10/2022,Kortrijk,Westerlo,A,2.87,3.5,2.3,2.85,3.7,2.3,2022/23,€28.05m,€45.55m,34.8432,35.0877,28.5714,27.027,43.4783,43.4783,A,34.9655,0.1729,27.7992,1.0921,43.4783,0.0,JupilerLeague
B1,22/10/2022,Mechelen,Eupen,H,1.85,3.8,3.75,1.95,3.7,3.6,2022/23,€28.45m,€19.73m,54.0541,51.2821,26.3158,27.027,26.6667,27.7778,H,52.6681,1.9601,26.6714,0.5029,27.2222,0.7857,JupilerLeague
B1,22/10/2022,St Truiden,Oud-Heverlee Leuven,D,2.0,3.4,3.6,2.05,3.7,3.4,2022/23,€22.93m,€41.55m,50.0,48.7805,29.4118,27.027,27.7778,29.4118,H,49.3902,0.8623,28.2194,1.6863,28.5948,1.1554,JupilerLeague
B1,22/10/2022,St. Gilloise,Club Brugge,D,2.6,3.4,2.6,2.5,3.5,2.65,2022/23,€71.35m,€182.30m,38.4615,40.0,29.4118,28.5714,38.4615,37.7358,H,39.2308,1.0879,28.9916,0.5943,38.0986,0.5131,JupilerLeague
B1,23/10/2022,Antwerp,Genk,A,2.62,3.4,2.45,2.55,3.6,2.55,2022/23,€122.40m,€169.40m,38.1679,39.2157,29.4118,27.7778,40.8163,39.2157,A,38.6918,0.7409,28.5948,1.1554,40.016,1.1318,JupilerLeague
B1,23/10/2022,Gent,Seraing,H,1.36,5.0,7.0,1.38,5.0,7.5,2022/23,€100.20m,€12.93m,73.5294,72.4638,20.0,20.0,14.2857,13.3333,H,72.9966,0.7535,20.0,0.0,13.8095,0.6734,JupilerLeague
B1,23/10/2022,Standard,Anderlecht,H,3.0,3.5,2.2,3.2,3.5,2.2,2022/23,€61.10m,€121.25m,33.3333,31.25,28.5714,28.5714,45.4545,45.4545,A,32.2917,1.4731,28.5714,0.0,45.4545,0.0,JupilerLeague
B1,23/10/2022,Oostende,Waregem,H,2.05,3.5,3.4,2.05,3.6,3.3,2022/23,€18.85m,€20.90m,48.7805,48.7805,28.5714,27.7778,29.4118,30.303,H,48.7805,0.0,28.1746,0.5612,29.8574,0.6302,JupilerLeague
B1,28/10/2022,Genk,Mechelen,H,1.36,5.25,7.0,1.39,5.25,7.5,2022/23,€169.40m,€28.45m,73.5294,71.9424,19.0476,19.0476,14.2857,13.3333,H,72.7359,1.1222,19.0476,0.0,13.8095,0.6734,JupilerLeague
B1,29/10/2022,Waregem,Standard,A,3.0,3.6,2.2,3.0,3.6,2.2,2022/23,€20.90m,€61.10m,33.3333,33.3333,27.7778,27.7778,45.4545,45.4545,A,33.3333,0.0,27.7778,0.0,45.4545,0.0,JupilerLeague
B1,29/10/2022,Kortrijk,Cercle Brugge,D,3.6,3.6,1.95,3.5,3.6,1.98,2022/23,€28.05m,€42.88m,27.7778,28.5714,27.7778,27.7778,51.2821,50.5051,A,28.1746,0.5612,27.7778,0.0,50.8936,0.5494,JupilerLeague
