Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
I1,15/04/2006,Palermo,Roma,D,3.1,3.1,2.3,3.0,3.0,2.3,2.9,3.0,2.3,2.88,3.0,2.25,3.0,3.0,2.2,2005/6,€94.20m,€193.20m,3.25,3.0,2.1,3.0216666666666665,0.12522202504174562,2.5837340941760942,0.04144137618590589,0.022522522522522653,0.16693913244608644,3.016666666666667,0.03726779962499653,2.584853207728117,0.012353966726518185,0.004604051565377493,0.16669101533966402,2.2416666666666667,0.07312470322826756,2.5841862947222296,0.032620685454989244,0.016728624535316122,0.1668564088262465,A
I1,15/04/2006,Treviso,Fiorentina,A,10.0,5.0,1.28,10.0,4.6,1.27,8.5,4.4,1.3,11.0,5.0,1.2,11.0,5.0,1.2,2005/6,€23.53m,€138.68m,10.0,4.35,1.28,10.083333333333334,0.8374896350934075,2.579875260294937,0.08305682331504867,0.042699724517906296,0.16799308633094098,4.7250000000000005,0.28540906315906184,2.5823184637983414,0.06040403453101837,0.03203997648442117,0.16729032318861858,1.2550000000000001,0.03989569734528611,2.5842291438355294,0.031789400275128374,0.01660026560424957,0.1668411874517316,A
I1,22/04/2006,Fiorentina,Empoli,H,1.25,5.0,8.0,1.25,5.0,10.0,1.3,4.4,8.5,1.29,4.33,9.0,1.22,5.0,9.5,2005/6,€138.68m,€37.00m,1.25,4.5,10.0,1.26,0.027080128015453224,2.584629734308039,0.02149216509162954,0.01146384479717813,0.16674307650085832,4.704999999999999,0.29909585977297193,2.582040374495276,0.0635697895372948,0.03335694887235788,0.16734787169242102,9.166666666666666,0.74535599249993,2.580148214632478,0.08131156281817419,0.04545454545454555,0.16783401523058622,H
I1,22/04/2006,Inter,Reggina,H,1.25,5.0,8.0,1.25,5.0,10.0,1.3,4.4,8.5,1.25,4.5,10.0,1.22,5.0,9.5,2005/6,€234.93m,€43.65m,1.28,4.5,8.5,1.2583333333333333,0.02544056253745627,2.584668095636741,0.02021766559268048,0.010816777041942643,0.16673420651404774,4.733333333333333,0.2687419249432849,2.5826337450120045,0.056776463016186954,0.029342723004694676,0.16720722789560913,9.083333333333334,0.7861650943380504,2.579546864653677,0.0865502856151982,0.04740061162079515,0.16792916730325108,H
I1,22/04/2006,Juventus,Lazio,D,1.61,3.4,5.0,1.55,3.25,6.75,1.6,3.4,5.2,1.53,3.25,6.0,1.53,3.3,6.0,2005/6,€308.90m,€83.05m,1.55,3.2,6.0,1.5616666666666668,0.03184162195757136,2.584663660223332,0.020389512459490732,0.010850231234436208,0.166734507536293,3.3000000000000003,0.07637626158259726,2.584576887803339,0.023144321691696137,0.012626262626262458,0.16675485983427185,5.825,0.5800502851764952,2.577786600046288,0.09957944809896913,0.053171196948021,0.1683651863253072,H
I1,22/04/2006,Messina,Milan,A,3.5,3.25,1.9,4.1,3.2,1.85,3.6,3.2,1.9,4.33,3.0,1.8,4.0,3.0,1.83,2005/6,€39.98m,€269.75m,4.35,3.1,1.8,3.979999999999999,0.3288870120066565,2.5799832207313074,0.08263492763986346,0.04564489112227835,0.1678799189072653,3.125,0.09895285072531601,2.584237583879622,0.031664912232101126,0.017333333333333117,0.1668360203849667,1.846666666666667,0.04149966532662905,2.5845987667297474,0.022472742956658326,0.01233453670276799,0.16675005089578843,A
I1,22/04/2006,Roma,Sampdoria,D,1.33,4.5,6.5,1.35,4.0,9.0,1.4,3.7,7.5,1.33,3.75,9.0,1.3,4.33,8.0,2005/6,€193.20m,€61.50m,1.3,4.33,8.0,1.3350000000000002,0.034034296427770186,2.5844967754737893,0.02549385500207504,0.013524760715771939,0.16677082826873582,4.101666666666667,0.3050364276971231,2.580954785277887,0.0743688974474904,0.041107950697548384,0.16761244150303045,8.0,0.8660254037844386,2.576354424451519,0.10825317547305482,0.05902777777777782,0.16887342137339845,H
I1,30/04/2006,Chievo,Roma,D,3.25,3.2,2.2,3.15,3.15,2.15,3.2,3.1,2.1,2.87,3.0,2.25,3.0,2.87,2.25,2005/6,€49.55m,€193.20m,3.1,3.1,2.1,3.095,0.1276388133236386,2.583725172111894,0.041240327406668366,0.022886375875067172,0.16696532341204973,3.07,0.10801234497346433,2.58406139466318,0.03518317425845744,0.019001085776330223,0.16688482158986626,2.175,0.06291528696058957,2.5843588017219234,0.02892656871751245,0.015964240102171262,0.16680624862192084,A
I1,30/04/2006,Empoli,Inter,H,5.0,3.3,1.72,5.0,3.05,1.75,4.0,3.0,1.9,4.0,3.2,1.8,4.5,3.1,1.72,2005/6,€37.00m,€234.93m,4.5,3.2,1.7,4.5,0.408248290463863,2.579013207279971,0.09072184232530289,0.04938271604938263,0.16805546069257563,3.141666666666666,0.10172129679778087,2.584206929583011,0.032378131606720706,0.018125552608310974,0.16684057940053476,1.765,0.06825198409814422,2.5838980144514396,0.03866967937571911,0.019987409505823367,0.16689707313394933,A
I1,30/04/2006,Lazio,Lecce,H,1.2,5.5,17.0,1.18,5.7,13.5,1.25,4.6,10.5,1.16,5.5,12.0,1.14,5.5,15.0,2005/6,€83.05m,€52.15m,1.17,5.5,12.0,1.1833333333333333,0.034960294939005085,2.5843375860521607,0.029543911216060634,0.01596244131455396,0.16680588195975196,5.383333333333333,0.3578485092263983,2.581651290417027,0.06647340728663746,0.02837977296181618,0.16759451191306346,13.333333333333334,2.153807997220014,2.566432576498923,0.16153559979150106,0.08958333333333326,0.17069818331318695,H
I1,30/04/2006,Milan,Livorno,H,1.2,5.5,17.0,1.22,5.5,10.5,1.2,5.0,12.0,1.14,5.5,15.0,1.2,5.0,11.0,2005/6,€269.75m,€56.38m,1.17,5.0,15.0,1.1883333333333332,0.02608745973749757,2.5846128198691645,0.021952981546281267,0.011453950444133026,0.16674988897492904,5.25,0.25,2.5833261733149695,0.047619047619047616,0.023809523809523864,0.16704459561602414,13.416666666666666,2.3877581303157336,2.562143997091605,0.17796955008564475,0.09834368530020701,0.17187582903769627,H
I1,30/04/2006,Palermo,Fiorentina,H,3.75,3.2,2.0,3.75,3.0,2.0,3.8,2.8,2.0,3.4,3.0,2.0,3.3,2.87,2.1,2005/6,€94.20m,€138.68m,3.6,2.9,2.0,3.6,0.18929694486000917,2.5829491230370283,0.05258248468333588,0.028549382716049593,0.16715405146124634,2.9616666666666673,0.12785625609340454,2.5836301193959668,0.04317037346991711,0.02335396736072029,0.1669617002490525,2.0166666666666666,0.03726779962499653,2.5847188127531884,0.018479900640494148,0.006887052341597727,0.16671999999999998,A
I1,30/04/2006,Reggina,Messina,H,1.9,3.25,4.0,2.0,3.3,3.35,2.0,3.1,3.4,1.9,3.2,3.5,1.95,3.0,3.6,2005/6,€43.65m,€39.98m,1.9,3.0,3.75,1.9416666666666667,0.04487637339278757,2.5845781160740855,0.023112295309590164,0.0121602288984263,0.16675437124107945,3.141666666666667,0.11696390706348496,2.583961926951646,0.037229890842488574,0.020778072502210337,0.16689864350528932,3.6,0.2217355782608345,2.582259007640626,0.06159321618356514,0.033950617283950685,0.16725580290215256,H
I1,30/04/2006,Siena,Juventus,A,9.0,4.0,1.4,8.65,4.0,1.36,7.5,3.7,1.4,7.0,3.75,1.4,7.5,3.6,1.4,2005/6,€34.98m,€308.90m,8.5,3.75,1.35,8.025,0.7267220926874317,2.579028613611929,0.09055727011681391,0.05001730702665266,0.1680574373897437,3.8000000000000003,0.14999999999999997,2.5838429792595905,0.03947368421052631,0.0211988304093568,0.16692027797583303,1.385,0.021408720964441796,2.5847894543743286,0.01545756026313487,0.007420778178900994,0.16670744963824283,A
I1,07/05/2006,Inter,Siena,D,1.4,4.0,9.0,1.36,4.0,9.0,1.35,4.0,8.0,1.29,4.0,10.0,1.36,3.4,10.0,2005/6,€234.93m,€34.98m,1.4,3.6,7.5,1.36,0.03696845502136467,2.584425882270338,0.027182687515709316,0.01429738562091512,0.16679504615510818,3.8333333333333335,0.24267032964268398,2.5820138255686675,0.06330530338504799,0.030434782608695615,0.167418017729868,8.916666666666666,0.9316949906249125,2.5770017267605345,0.10448915782709299,0.05763239875389417,0.16861307788421492,H
I1,07/05/2006,Juventus,Palermo,H,1.14,6.5,21.0,1.15,6.5,13.5,1.15,5.7,14.0,1.14,6.0,12.0,1.14,5.5,15.0,2005/6,€308.90m,€94.20m,1.15,5.5,12.0,1.145,0.0050000000000000044,2.584948745266206,0.00436681222707424,0.0021834061135372063,0.16666984484150438,5.95,0.4232808366400098,2.5813333432299035,0.07113963641008568,0.038748832866479926,0.1674794192984472,14.583333333333334,3.060727945367826,2.5554959687717256,0.20987848768236522,0.10380952380952371,0.17150142541361624,H
I1,07/05/2006,Parma,Milan,A,9.0,5.0,1.3,10.0,4.1,1.33,8.5,4.4,1.3,8.0,4.0,1.33,8.5,4.2,1.3,2005/6,€57.05m,€269.75m,12.0,3.75,1.3,9.333333333333334,1.3437096247164249,2.5706580600618167,0.1439688883624741,0.074404761904762,0.1693485738614774,4.241666666666667,0.3920211162113026,2.578937997966003,0.09242148122859785,0.049443352979698624,0.16792520947969705,1.3099999999999998,0.014142135623730963,2.584878643965842,0.010795523376893866,0.005089058524173101,0.1666857973676155,A
I1,07/05/2006,Roma,Treviso,H,1.1,8.0,26.0,1.11,7.5,16.0,1.1,6.5,17.0,1.1,6.5,17.0,1.1,6.5,15.0,2005/6,€193.20m,€23.53m,1.1,6.5,17.0,1.1016666666666666,0.003726779962499653,2.5849542624102266,0.0033828562443264628,0.0012607160867374179,0.1666685510769404,6.916666666666667,0.6066758241067098,2.5795427533051836,0.08771216734072913,0.04216867469879518,0.1677759721472368,18.0,3.6514837167011076,2.5578930900378807,0.20286020648339487,0.08950617283950627,0.1706919589350554,H
I1,14/05/2006,Cagliari,Inter,D,2.62,2.87,2.6,3.05,2.65,2.55,2.7,2.6,2.7,2.75,2.75,2.5,3.0,2.7,2.37,2005/6,€35.65m,€234.93m,2.9,2.6,2.5,2.8366666666666673,0.157762127549323,2.5827313116564308,0.055615321110219613,0.03133568350959651,0.16718207638340116,2.695,0.09464847243000457,2.584079983973261,0.03512002687569743,0.019068233353947722,0.1668626168242713,2.5366666666666666,0.10110500592068736,2.583815546716383,0.03985742677556663,0.02190100744634252,0.16693360667229187,A
I1,14/05/2006,Chievo,Fiorentina,A,8.5,3.25,1.44,7.2,3.4,1.5,6.0,3.2,1.5,8.0,3.0,1.5,9.0,3.1,1.44,2005/6,€49.55m,€138.68m,7.0,3.4,1.45,7.616666666666667,1.000694203485205,2.5723367820627314,0.13138217113591313,0.07403355215171406,0.16983883929865212,3.2249999999999996,0.14648663192705783,2.5834702180632916,0.045422211450250494,0.02540913006029291,0.16701641633439746,1.4716666666666667,0.028528737947706176,2.584691338644278,0.019385325898781093,0.010003775009437638,0.1667293968350902,A
I1,14/05/2006,Empoli,Ascoli,A,1.8,2.7,5.0,1.8,2.55,6.75,1.75,2.6,5.0,1.66,2.62,7.0,1.8,2.6,5.5,2005/6,€37.00m,€24.55m,1.8,2.5,6.0,1.7683333333333335,0.05177408189003027,2.584335501205422,0.029278462897283846,0.013352183474709595,0.16682199841568596,2.595,0.06157651067303731,2.5845567628324972,0.023728905847027863,0.012952258616998474,0.16676001503697782,5.875,0.7872684844871326,2.572093055953054,0.13400314629568214,0.07446808510638295,0.16953718367694937,H
I1,14/05/2006,Lazio,Parma,H,1.8,2.7,5.0,1.9,2.65,5.15,1.8,2.6,4.8,1.8,2.75,5.0,1.83,2.62,5.0,2005/6,€83.05m,€57.05m,1.8,2.5,6.0,1.821666666666667,0.03670452590924202,2.584672502372521,0.020148870581468623,0.008996645318694846,0.166730480711496,2.6366666666666667,0.07888106377466156,2.584314697951198,0.029916964769151032,0.016645596291614023,0.1668190810528865,5.158333333333333,0.38988958550965286,2.5809851262343906,0.07558441076116049,0.034733441033925644,0.1674392683885696,H
I1,14/05/2006,Milan,Roma,H,1.61,3.6,4.5,1.7,3.8,4.05,1.7,3.4,3.8,1.61,3.5,4.5,1.57,3.6,4.8,2005/6,€269.75m,€193.20m,1.55,3.75,4.5,1.6233333333333333,0.05821416398857655,2.5840378250872527,0.035860881307131345,0.01950718685831601,0.16687689342358175,3.608333333333333,0.1366768288904727,2.5839267311060157,0.03787810500428805,0.021170130869899856,0.16690714310255547,4.358333333333333,0.33218552379991256,2.580710965436979,0.07621847582407172,0.04047163798597833,0.16772595050173322,H
I1,14/05/2006,Palermo,Messina,H,1.36,3.8,8.0,1.37,3.9,9.0,1.45,3.5,6.0,1.36,3.75,8.0,1.4,3.5,8.0,2005/6,€94.20m,€39.98m,1.35,3.6,8.5,1.3816666666666668,0.034359213546813774,2.5845204094547283,0.02486794707851419,0.012665862484921547,0.16676434250927347,3.6750000000000003,0.15206906325745542,2.583728976268857,0.041379336940804194,0.023053665910808624,0.16694978210565645,7.916666666666667,0.9316949906249125,2.5744338363744084,0.11768778828946262,0.05789473684210536,0.16989054809170434,H
I1,09/09/2006,Fiorentina,Inter,A,3.25,3.0,2.3,3.05,2.85,2.4,3.0,2.8,2.4,2.8,2.87,2.37,2.8,2.87,2.4,2006/7,€159.60m,€267.23m,2.9,3.0,2.3,2.966666666666667,0.15723301886761012,2.582955424891826,0.052999894000318015,0.029026217228464463,0.16710979084132102,2.8983333333333334,0.07559026980299045,2.5844733869248655,0.02608059912696623,0.01389687559900335,0.1667779073694083,2.361666666666667,0.04487637339278758,2.5847011055422717,0.019001992968011677,0.009762408844977616,0.16672813907356682,A
I1,09/09/2006,Roma,Livorno,H,1.44,3.75,8.5,1.44,3.7,7.5,1.45,3.6,7.0,1.5,3.25,6.5,1.44,3.25,8.0,2006/7,€220.65m,€68.33m,1.45,3.6,6.5,1.4533333333333334,0.021343747458109515,2.5848081317702842,0.014686064764754253,0.006498470948012397,0.16670096903795326,3.525,0.20155644370746378,2.582580125590103,0.057179132966656394,0.030338849487785563,0.1672448694971872,7.333333333333333,0.7453559924999298,2.5775608366389067,0.10163945352271771,0.056818181818181795,0.16832142794810329,H
I1,10/09/2006,Atalanta,Ascoli,H,1.83,3.0,5.0,1.8,3.0,4.75,1.85,3.0,4.2,1.8,3.0,4.33,1.9,3.0,3.75,2006/7,€53.48m,€25.80m,1.85,2.9,4.35,1.8383333333333332,0.0343592135468138,2.5847112813406317,0.018690415347314852,0.010123904502870845,0.16672384988195468,2.983333333333333,0.03726779962499653,2.5848490834096345,0.012491999874300514,0.004655493482309009,0.1666938775510204,4.396666666666666,0.39839957608188065,2.5790149154967685,0.09061400517404414,0.05003790750568618,0.16808589523347026,H
I1,10/09/2006,Cagliari,Catania,A,1.72,3.1,5.5,1.75,3.1,4.9,1.8,3.0,4.4,1.66,3.1,5.0,1.8,3.0,4.2,2006/7,€45.15m,€38.60m,1.7,3.0,5.0,1.7383333333333333,0.05112620550059327,2.5843378223806477,0.029411048226611662,0.016458932566315282,0.16681186323888744,3.0500000000000003,0.050000000000000044,2.584768633525867,0.016393442622950834,0.008196721311475669,0.16671145749350533,4.833333333333333,0.4268749491621898,2.57931078463658,0.08831895499907376,0.04827586206896531,0.16801064172352073,H
I1,10/09/2006,Chievo,Siena,A,1.72,3.1,5.5,1.7,3.2,5.05,1.75,3.1,4.5,1.72,2.87,5.0,1.72,3.1,4.5,2006/7,€83.50m,€46.08m,1.75,2.9,5.0,1.7266666666666668,0.01795054935711503,2.5848845794712965,0.010396071056244226,0.005469755469755505,0.16668462429860215,3.045,0.11884864324004718,2.5838571904779264,0.03903075311660006,0.020525451559934377,0.1669295747193498,4.925,0.3461093276215864,2.5814073429526085,0.07027600560844395,0.03750705019740566,0.167483204036824,H
I1,10/09/2006,Messina,Udinese,H,2.8,3.0,2.6,2.95,2.85,2.45,2.7,2.9,2.6,2.75,2.8,2.5,2.62,2.9,2.5,2006/7,€40.58m,€104.58m,2.7,2.8,2.5,2.7533333333333334,0.10354816378006045,2.583951283512864,0.037608291929804034,0.020177562550444034,0.16689056245029887,2.875,0.06922186552431735,2.5845461364506,0.02407717061715386,0.013043478260869629,0.16676085523919296,2.525,0.05590169943749475,2.5846098200586685,0.022139286905938516,0.01155115511551133,0.16674714081322217,A
I1,10/09/2006,Milan,Lazio,H,1.44,3.75,8.5,1.4,3.8,8.25,1.45,3.6,7.0,1.44,3.6,6.5,1.4,3.6,7.5,2006/7,€274.35m,€105.35m,1.35,3.75,8.5,1.4133333333333333,0.034480268109295296,2.5845306328485713,0.02439641611506743,0.01297169811320767,0.16676946997479097,3.6833333333333336,0.08498365855987966,2.584578815256513,0.023072486486845154,0.012066365007541574,0.16675492048852064,7.708333333333333,0.7694243880258078,2.5776702848331285,0.09981721790605075,0.054954954954954977,0.1684776084389295,H
I1,10/09/2006,Palermo,Reggina,H,1.44,3.75,8.5,1.4,3.7,8.75,1.5,3.5,6.3,1.44,3.6,6.5,1.5,3.4,6.0,2006/7,€127.28m,€50.10m,1.5,3.5,6.0,1.4633333333333332,0.039015666369065456,2.58444793419273,0.026662186584782775,0.01404707668944552,0.1667876343583163,3.5750000000000006,0.12162099599438692,2.584128367744538,0.03401985901940892,0.019036519036518845,0.16685863736629264,7.008333333333333,1.1584532312048204,2.5658344840544314,0.1652965371516985,0.08501783590963133,0.17041301151286692,H
I1,10/09/2006,Sampdoria,Empoli,A,1.57,3.4,7.0,1.55,3.3,6.7,1.6,3.4,5.2,1.61,3.0,6.0,1.6,3.0,6.0,2006/7,€69.45m,€44.30m,1.55,3.1,6.0,1.58,0.024494897427831803,2.584788996839812,0.015503099637868228,0.00843881856540088,0.16670690143566538,3.1999999999999997,0.17320508075688767,2.582847914771384,0.054126587736527405,0.029513888888888756,0.16715590470390168,6.1499999999999995,0.5766281297335397,2.5785855169013487,0.09376067150138857,0.05013550135501346,0.168201217536322,H
I1,10/09/2006,Torino,Parma,D,2.0,3.2,3.75,1.85,3.1,4.3,2.0,2.9,3.7,1.9,3.0,3.75,1.95,3.0,3.6,2006/7,€55.55m,€46.90m,1.9,3.1,3.75,1.9333333333333333,0.05527707983925666,2.5843723758318813,0.028591593020305166,0.01580459770114953,0.16680354964970992,3.0500000000000003,0.0957427107756339,2.584251445720125,0.031391052713322584,0.017304189435336875,0.1668314147506719,3.8083333333333336,0.22623119934163705,2.582489909923841,0.05940425365644736,0.026622902990517977,0.16716185932910302,H
I1,16/09/2006,Inter,Sampdoria,D,1.28,4.75,11.0,1.25,5.0,10.0,1.3,4.4,8.5,1.25,4.5,10.0,1.25,4.5,10.0,2006/7,€267.23m,€69.45m,1.25,4.5,9.5,1.2633333333333334,0.019720265943665403,2.58478760278225,0.015609709190236467,0.007475813544415205,0.16670608763668282,4.608333333333333,0.20497289793748064,2.5835548018477144,0.04447874819619833,0.02260397830018049,0.1669706333343902,9.833333333333334,0.74535599249993,2.580772944616535,0.07579891449151831,0.03954802259886994,0.1677015977384438,H
I1,16/09/2006,Reggina,Cagliari,H,2.25,3.1,3.2,2.3,3.15,2.9,2.3,3.1,2.8,2.1,3.0,3.2,2.3,3.0,2.8,2006/7,€50.10m,€45.15m,2.25,2.9,3.0,2.2499999999999996,0.07071067811865465,2.5842390771906585,0.031426968052735406,0.014814814814814975,0.16684721989029921,3.0416666666666665,0.08374896350934077,2.584413621277274,0.02753390581129012,0.015068493150684953,0.16679590173610853,2.983333333333333,0.16749792701868166,2.5826982221682737,0.056144556542574865,0.03072625698324019,0.16717850521152525,H
I1,17/09/2006,Ascoli,Messina,D,2.25,3.0,3.3,2.25,2.85,3.3,2.2,2.9,3.2,2.1,3.0,3.2,2.1,3.0,3.2,2006/7,€25.80m,€40.58m,2.2,3.0,3.0,2.183333333333333,0.06236095644623233,2.5843717625177223,0.028562270128045346,0.015267175572519026,0.16680576827580432,2.9583333333333335,0.06066758241067097,2.5846572665868783,0.020507351800790184,0.009859154929577368,0.16673938219888218,3.1999999999999997,0.09999999999999994,2.5842503666278565,0.031249999999999983,0.015624999999999917,0.16684061701631536,H
I1,17/09/2006,Catania,Atalanta,D,2.25,3.0,3.3,2.33,2.85,3.15,2.2,2.8,3.3,2.2,3.0,3.0,2.25,2.87,3.0,2006/7,€38.60m,€53.48m,2.25,2.9,3.0,2.2466666666666666,0.04346134936801762,2.5846938392480325,0.019344814258761552,0.009891196834816901,0.16672731182721903,2.9033333333333338,0.07453559924999302,2.5844878384598164,0.02567242224454409,0.01415996938385003,0.1667754773934786,3.125,0.1346291201783625,2.583629542328993,0.043081318457076,0.02266666666666675,0.1669676608949687,H
I1,17/09/2006,Empoli,Chievo,D,2.2,3.0,3.4,2.15,2.95,3.35,2.2,2.9,3.2,2.1,3.0,3.2,2.2,2.87,3.1,2006/7,€44.30m,€83.50m,2.1,3.0,3.2,2.158333333333333,0.044876373392787584,2.5846499030312287,0.020792142112488456,0.01093951093951065,0.16673974734342045,2.953333333333333,0.05217491947499508,2.584736684796519,0.01766645128950172,0.009405568096312905,0.16671963102994092,3.2416666666666667,0.1017212967977808,2.584254570668249,0.03137932034892981,0.01670951156812342,0.16682762209765745,H
I1,17/09/2006,Lazio,Palermo,A,2.0,3.1,3.8,2.15,3.0,3.35,2.1,2.9,3.4,2.0,3.0,3.4,2.0,3.0,3.4,2006/7,€105.35m,€127.28m,2.0,3.0,3.4,2.0416666666666665,0.06066758241067097,2.5843309537336885,0.02971473424196129,0.014285714285714152,0.16680648611010307,3.0,0.05773502691896263,2.584695285475703,0.019245008972987542,0.009259259259259217,0.1667285324054663,3.4583333333333335,0.1538848776051615,2.5835690693608524,0.04449683207860092,0.018072289156626425,0.1669513681902328,H
I1,17/09/2006,Livorno,Fiorentina,H,3.25,3.0,2.3,3.25,2.9,2.25,3.0,2.9,2.3,2.8,2.88,2.38,2.9,2.9,2.3,2006/7,€68.33m,€159.60m,2.8,3.0,2.3,3.0,0.18929694486000917,2.582108928501727,0.06309898162000306,0.03425925925925935,0.1673043152249815,2.93,0.050000000000000044,2.584753187324344,0.017064846416382267,0.008532423208191059,0.1667141627692621,2.3049999999999997,0.038188130791298645,2.584765309147639,0.01656751878147447,0.007833212822366736,0.16671133790928983,A
I1,17/09/2006,Parma,Milan,A,6.0,3.8,1.53,6.5,3.35,1.55,5.0,3.5,1.6,5.5,3.25,1.57,6.0,3.4,1.5,2006/7,€46.90m,€274.35m,5.5,3.3,1.55,5.75,0.47871355387816905,2.579950646458805,0.08325453110924678,0.045893719806763184,0.16784781309615002,3.4333333333333336,0.1818118685772619,2.5829770541296715,0.05295491317784327,0.02750809061488671,0.16708555975001116,1.5499999999999998,0.031091263510296077,2.584672215781055,0.02005887968406199,0.011111111111111432,0.16673383070528824,A
I1,17/09/2006,Siena,Roma,A,4.0,3.25,1.9,4.2,3.2,1.83,3.8,3.1,1.9,3.75,3.0,1.91,3.75,3.0,1.9,2006/7,€46.08m,€220.65m,4.0,3.2,1.8,3.9166666666666665,0.16499158227686117,2.5836904502001308,0.0421255103685603,0.022695035460992857,0.16695161407382533,3.125,0.09895285072531601,2.584237583879622,0.031664912232101126,0.017333333333333117,0.1668360203849667,1.8733333333333333,0.042295258468165,2.5845924851241384,0.02257754010756139,0.01126927639383149,0.1667548635028229,A
