Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
F1,27/08/2005,Le Mans,Troyes,H,2.1,2.8,3.5,2.25,2.8,3.3,2.2,2.6,3.3,2.0,3.0,3.4,2.1,2.8,3.4,2005/6,€37.50m,€28.13m,2.1,2.75,3.6,47.619,44.4444,47.619,45.4545,47.619,50.0,35.7143,35.7143,35.7143,38.4615,36.3636,33.3333,28.5714,30.303,29.4118,30.303,27.7778,29.4118,H,47.126,1.948,35.8836,1.6411,29.2965,0.9884,LeChampionnat
F1,27/08/2005,Marseille,Ajaccio,D,1.66,3.2,5.0,1.65,3.1,5.4,1.55,3.4,5.0,1.67,3.25,4.5,1.6,3.0,6.0,2005/6,€96.38m,€25.10m,1.65,3.1,5.0,60.241,60.6061,62.5,64.5161,60.6061,59.8802,31.25,32.2581,33.3333,29.4118,32.2581,30.7692,20.0,18.5185,16.6667,20.0,20.0,22.2222,H,61.3916,1.7795,31.5468,1.3751,19.5679,1.8506,LeChampionnat
F1,27/08/2005,Nancy,Stade Rennais FC,H,2.3,2.87,3.0,2.75,2.85,2.6,2.4,2.8,2.8,2.38,3.0,2.75,2.37,2.8,2.9,2005/6,€28.40m,€77.55m,2.3,2.8,3.1,43.4783,36.3636,42.1941,41.6667,43.4783,42.0168,34.8432,35.0877,35.7143,35.7143,35.7143,33.3333,33.3333,38.4615,34.4828,35.7143,32.2581,36.3636,H,41.533,2.645,35.0679,0.9288,35.1023,2.2295,LeChampionnat
F1,27/08/2005,Nantes,Metz,D,1.83,3.0,4.2,1.9,2.8,4.6,1.7,3.0,4.6,1.67,3.1,5.0,1.7,3.0,5.0,2005/6,€51.60m,€37.00m,1.75,2.9,5.0,54.6448,52.6316,58.8235,58.8235,57.1429,59.8802,33.3333,35.7143,33.3333,33.3333,34.4828,32.2581,23.8095,21.7391,20.0,21.7391,20.0,20.0,H,56.9911,2.8141,33.7425,1.1951,21.2146,1.5303,LeChampionnat
F1,27/08/2005,Paris SG,Nice,A,1.5,3.4,6.5,1.4,3.7,8.0,1.5,3.4,5.6,1.53,3.25,6.0,1.44,3.5,7.0,2005/6,€84.98m,€39.50m,1.45,3.6,6.5,66.6667,71.4286,69.4444,66.6667,68.9655,65.3595,29.4118,27.027,28.5714,29.4118,27.7778,30.7692,15.3846,12.5,14.2857,17.8571,15.3846,16.6667,H,68.0886,2.2474,28.8282,1.3313,15.3464,1.8589,LeChampionnat
F1,27/08/2005,St Etienne,Sochaux,D,1.9,2.9,4.0,2.0,2.9,3.9,2.0,2.6,4.0,1.91,3.0,3.75,1.83,3.0,4.0,2005/6,€62.30m,€51.00m,1.9,2.9,4.0,52.6316,50.0,54.6448,50.0,52.6316,52.356,34.4828,34.4828,33.3333,38.4615,34.4828,33.3333,25.0,25.641,25.0,25.0,25.0,26.6667,H,52.044,1.7837,34.7628,1.8975,25.3846,0.6784,LeChampionnat
F1,27/08/2005,Strasbourg,Bordeaux,D,2.3,2.87,3.0,2.4,2.85,3.0,2.4,2.7,2.9,2.5,2.8,2.75,2.5,2.9,2.62,2005/6,€44.85m,€68.65m,2.4,2.8,2.9,43.4783,41.6667,40.0,41.6667,41.6667,40.0,34.8432,35.0877,34.4828,37.037,35.7143,35.7143,33.3333,33.3333,38.1679,34.4828,34.4828,36.3636,H,41.4131,1.3001,35.4799,0.9042,35.0273,1.8964,LeChampionnat
F1,28/08/2005,Auxerre,Lyon,A,3.0,2.87,2.3,3.5,3.0,2.05,3.0,2.7,2.3,3.0,3.0,2.2,2.8,2.9,2.37,2005/6,€62.75m,€173.23m,3.0,2.9,2.25,33.3333,28.5714,35.7143,33.3333,33.3333,33.3333,34.8432,33.3333,34.4828,37.037,34.4828,33.3333,43.4783,48.7805,42.1941,43.4783,44.4444,45.4545,A,32.9365,2.3409,34.5854,1.3589,44.6384,2.3033,LeChampionnat
F1,28/08/2005,Monaco,Lens,D,1.83,3.25,4.5,1.8,3.0,4.75,1.9,2.9,3.8,1.8,3.0,4.33,1.83,3.0,4.0,2005/6,€114.00m,€68.00m,1.85,3.0,4.0,54.6448,55.5556,54.6448,52.6316,54.0541,55.5556,30.7692,33.3333,33.3333,34.4828,33.3333,33.3333,22.2222,21.0526,25.0,26.3158,25.0,23.0947,H,54.5144,1.0917,33.0975,1.2298,23.7809,1.9871,LeChampionnat
F1,10/09/2005,Ajaccio,Nancy,H,1.9,2.9,4.0,1.8,3.0,4.75,1.8,2.9,4.2,1.8,2.88,4.5,1.83,2.87,4.33,2005/6,€25.10m,€28.40m,1.8,3.0,4.35,52.6316,55.5556,54.6448,55.5556,55.5556,55.5556,34.4828,33.3333,34.8432,34.4828,33.3333,34.7222,25.0,21.0526,23.0947,23.8095,22.9885,22.2222,H,54.9165,1.1771,34.1996,0.6854,23.0279,1.3459,LeChampionnat
