Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
T1,18/09/2005,Besiktas,Fenerbahce,A,2.37,3.1,2.62,2.35,3.25,2.65,2.5,3.0,2.5,2.38,3.2,2.62,2.5,3.1,2.5,2005/6,€69.65m,€73.00m,2.4,3.2,2.6,42.1941,42.5532,40.0,40.0,41.6667,42.0168,32.2581,30.7692,32.2581,33.3333,31.25,31.25,38.1679,37.7358,40.0,40.0,38.4615,38.1679,H,41.4051,1.1253,31.8531,0.9404,38.7555,0.9914,FutbolLigi1
T1,18/09/2005,Gaziantepspor,Erciyesspor,A,2.0,3.2,3.2,1.85,3.25,3.75,1.85,3.1,3.6,1.91,3.25,3.5,1.8,3.25,3.8,2005/6,€32.20m,€22.76m,1.9,3.25,3.5,50.0,54.0541,55.5556,54.0541,52.6316,52.356,31.25,30.7692,30.7692,32.2581,30.7692,30.7692,31.25,26.6667,26.3158,27.7778,28.5714,28.5714,H,53.1086,1.9096,31.0975,0.6002,28.1922,1.7696,FutbolLigi1
T1,18/09/2005,Manisaspor,Galatasaray,A,5.5,3.6,1.5,7.0,3.9,1.4,4.8,3.5,1.55,6.5,3.4,1.5,6.0,3.75,1.44,2005/6,€22.87m,€64.95m,6.0,3.5,1.5,18.1818,14.2857,16.6667,20.8333,16.6667,15.3846,27.7778,25.641,26.6667,28.5714,28.5714,29.4118,66.6667,71.4286,69.4444,64.5161,66.6667,66.6667,A,17.0031,2.293,27.7734,1.395,67.5649,2.4567,FutbolLigi1
T1,23/09/2005,Trabzonspor,Manisaspor,A,1.33,4.33,7.5,1.3,4.5,8.25,1.35,4.0,7.0,1.3,4.5,8.0,1.33,4.2,7.5,2005/6,€64.14m,€22.87m,1.3,4.5,7.5,75.188,76.9231,75.188,74.0741,76.9231,76.9231,23.0947,22.2222,23.8095,25.0,22.2222,22.2222,13.3333,12.1212,13.3333,14.2857,13.3333,12.5,H,75.8699,1.2233,23.0951,1.1336,13.1511,0.7578,FutbolLigi1
T1,24/09/2005,Denizlispor,Gaziantepspor,A,2.2,3.2,2.8,2.0,3.3,3.25,2.1,3.0,3.1,2.0,3.25,3.25,1.95,3.25,3.25,2005/6,€29.21m,€32.20m,2.1,3.2,3.0,45.4545,50.0,51.2821,47.619,47.619,50.0,31.25,30.303,30.7692,33.3333,31.25,30.7692,35.7143,30.7692,30.7692,32.2581,33.3333,30.7692,H,48.6624,2.1405,31.2791,1.0672,32.2689,1.9875,FutbolLigi1
T1,24/09/2005,Fenerbahce,Kayserispor,H,1.25,5.0,8.5,1.2,5.25,11.0,1.25,4.5,9.0,1.2,5.5,10.0,1.25,5.0,8.0,2005/6,€73.00m,€23.43m,1.25,5.0,9.0,80.0,83.3333,80.0,80.0,80.0,83.3333,20.0,19.0476,20.0,22.2222,20.0,18.1818,11.7647,9.0909,12.5,11.1111,11.1111,10.0,H,81.1111,1.7213,19.9086,1.3491,10.9296,1.2227,FutbolLigi1
T1,24/09/2005,Genclerbirligi,Malatyaspor,H,1.83,3.25,3.75,1.85,3.4,3.6,1.8,3.1,3.8,1.83,3.4,3.6,1.8,3.25,3.8,2005/6,€25.68m,€25.08m,1.85,3.25,3.75,54.6448,54.0541,55.5556,55.5556,54.0541,54.6448,30.7692,29.4118,30.7692,32.2581,30.7692,29.4118,26.6667,27.7778,26.3158,26.3158,26.6667,27.7778,H,54.7515,0.6766,30.5649,1.0631,26.9201,0.6827,FutbolLigi1
T1,25/09/2005,Ankaraspor,Besiktas,H,3.5,3.25,1.9,3.95,3.45,1.75,3.6,3.1,1.85,3.5,3.25,1.91,4.0,3.4,1.72,2005/6,€32.53m,€69.65m,4.0,3.4,1.73,28.5714,25.3165,25.0,27.7778,25.0,28.5714,30.7692,28.9855,29.4118,32.2581,29.4118,30.7692,52.6316,57.1429,58.1395,54.0541,57.8035,52.356,A,26.7062,1.781,30.2676,1.2308,55.3546,2.6476,FutbolLigi1
T1,25/09/2005,Diyarbakirspor,Ankaragucu,A,2.1,3.25,3.0,1.9,3.35,3.45,2.0,3.1,3.2,1.91,3.25,3.5,1.95,3.25,3.25,2005/6,€21.98m,€27.16m,2.0,3.2,3.25,47.619,52.6316,51.2821,50.0,50.0,52.356,30.7692,29.8507,30.7692,32.2581,31.25,30.7692,33.3333,28.9855,30.7692,31.25,30.7692,28.5714,H,50.6481,1.8584,30.9444,0.7883,30.6131,1.713,FutbolLigi1
T1,25/09/2005,Erciyesspor,Sivasspor,D,2.1,3.25,3.0,1.85,3.4,3.6,2.0,3.1,3.2,2.0,3.25,3.25,2.1,3.2,3.0,2005/6,€22.76m,€21.15m,1.9,3.25,3.4,47.619,54.0541,47.619,50.0,52.6316,50.0,30.7692,29.4118,31.25,32.2581,30.7692,30.7692,33.3333,27.7778,33.3333,31.25,29.4118,30.7692,H,50.3206,2.6108,30.8713,0.9196,30.9792,2.1866,FutbolLigi1
