Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
B1,16/09/2005,Mouscron,Gent,A,2.4,3.2,2.6,2.6,3.2,2.4,2.6,3.0,2.4,2.3,3.25,2.6,2.5,3.25,2.4,2005/6,€14.65m,€22.35m,2.5,3.4,2.4,41.6667,38.4615,40.0,38.4615,40.0,43.4783,31.25,31.25,30.7692,33.3333,29.4118,30.7692,38.4615,41.6667,41.6667,41.6667,41.6667,38.4615,H,40.3447,1.9441,31.1306,1.2725,40.5983,1.6552,JupilerLeague
B1,17/09/2005,Cercle Brugge,Standard,A,5.0,3.5,1.57,4.9,3.5,1.6,4.4,3.3,1.65,4.5,3.25,1.67,4.3,3.5,1.65,2005/6,€12.00m,€52.10m,5.5,3.5,1.53,20.0,20.4082,23.2558,22.7273,18.1818,22.2222,28.5714,28.5714,28.5714,30.303,28.5714,30.7692,63.6943,62.5,60.6061,60.6061,65.3595,59.8802,A,21.1325,1.9366,29.2263,1.0252,62.1077,2.1315,JupilerLeague
B1,17/09/2005,FC Brussels,Anderlecht,D,6.5,3.75,1.44,6.65,4.05,1.4,5.4,3.8,1.45,5.5,3.6,1.5,5.2,3.75,1.5,2005/6,€14.25m,€71.95m,6.0,3.75,1.45,15.3846,15.0376,19.2308,18.5185,16.6667,18.1818,26.6667,24.6914,26.6667,26.3158,26.6667,27.7778,69.4444,71.4286,66.6667,68.9655,68.9655,66.6667,A,17.17,1.7365,26.4642,1.0013,68.6896,1.8115,JupilerLeague
B1,17/09/2005,Lierse,Charleroi,D,2.3,3.25,2.75,2.3,3.2,2.75,2.3,3.0,2.7,2.1,3.2,3.0,2.4,3.25,2.5,2005/6,€16.65m,€15.10m,2.25,3.25,2.7,43.4783,43.4783,41.6667,43.4783,44.4444,47.619,30.7692,31.25,30.7692,33.3333,30.7692,31.25,36.3636,36.3636,40.0,37.037,37.037,33.3333,H,44.0275,1.9774,31.3568,0.9965,36.6891,2.1297,JupilerLeague
B1,17/09/2005,St Truiden,Lokeren,A,2.25,3.25,2.8,2.3,3.25,2.7,2.3,3.0,2.7,2.1,3.2,3.0,2.2,3.3,2.7,2005/6,€13.90m,€23.40m,2.2,3.25,2.8,44.4444,43.4783,45.4545,43.4783,45.4545,47.619,30.7692,30.7692,30.303,33.3333,30.7692,31.25,35.7143,37.037,37.037,37.037,35.7143,33.3333,H,44.9882,1.5628,31.199,1.0876,35.9788,1.449,JupilerLeague
B1,18/09/2005,Beveren,Club Brugge,A,5.5,3.5,1.53,5.5,3.5,1.55,4.6,3.4,1.6,5.0,3.25,1.62,4.7,3.5,1.6,2005/6,€16.75m,€50.60m,5.0,3.6,1.55,18.1818,18.1818,21.2766,21.7391,20.0,20.0,28.5714,28.5714,28.5714,29.4118,27.7778,30.7692,65.3595,64.5161,62.5,62.5,64.5161,61.7284,A,19.8966,1.4968,28.9455,1.0322,63.52,1.4601,JupilerLeague
B1,18/09/2005,Genk,Waregem,H,1.61,3.5,4.5,1.65,3.5,4.5,1.65,3.3,4.4,1.62,3.5,4.5,1.6,3.5,4.7,2005/6,€35.15m,€10.88m,1.55,3.5,5.0,62.1118,60.6061,62.5,60.6061,64.5161,61.7284,28.5714,28.5714,28.5714,30.303,28.5714,28.5714,22.2222,22.2222,21.2766,22.7273,20.0,22.2222,H,62.0114,1.4527,28.86,0.7069,21.7784,0.9905,JupilerLeague
B1,18/09/2005,Germinal,Louvieroise,D,1.9,3.25,3.5,2.05,3.2,3.2,1.9,3.1,3.5,2.0,3.2,3.2,1.85,3.35,3.5,2005/6,€23.18m,€11.80m,1.85,3.4,3.6,52.6316,48.7805,54.0541,52.6316,54.0541,50.0,30.7692,31.25,29.8507,32.2581,29.4118,31.25,28.5714,31.25,28.5714,28.5714,27.7778,31.25,H,52.0253,2.1725,30.7983,1.0354,29.332,1.5171,JupilerLeague
B1,18/09/2005,Roeselare,Westerlo,A,2.3,3.25,2.75,2.25,3.2,2.8,2.4,3.0,2.6,2.25,3.2,2.75,2.3,3.25,2.6,2005/6,€9.28m,€17.55m,2.25,3.4,2.65,43.4783,44.4444,43.4783,41.6667,44.4444,44.4444,30.7692,31.25,30.7692,33.3333,29.4118,31.25,36.3636,35.7143,38.4615,38.4615,37.7358,36.3636,H,43.6594,1.0849,31.1306,1.2725,37.1834,1.1895,JupilerLeague
B1,20/09/2005,Charleroi,St Truiden,A,1.57,3.5,4.5,1.65,3.3,4.9,1.55,3.5,4.8,1.62,3.5,4.5,1.6,3.5,4.6,2005/6,€15.10m,€13.90m,1.65,3.25,5.0,63.6943,60.6061,62.5,64.5161,60.6061,61.7284,28.5714,30.303,28.5714,28.5714,30.7692,28.5714,22.2222,20.4082,21.7391,20.8333,20.0,22.2222,H,62.2752,1.6098,29.2263,1.0252,21.2375,0.9564,JupilerLeague
