Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
P1,25/09/2005,Sp Lisbon,Setubal,H,1.3,4.33,8.0,1.35,4.05,8.0,1.35,4.0,7.0,1.3,4.5,7.5,1.33,4.0,8.0,2005/6,€102.40m,€11.67m,1.3,4.5,7.5,76.9231,74.0741,75.188,74.0741,76.9231,76.9231,23.0947,24.6914,25.0,25.0,22.2222,22.2222,12.5,12.5,12.5,14.2857,13.3333,13.3333,H,75.6842,1.4167,23.7051,1.3488,13.0754,0.7199,LigaI
P1,26/09/2005,Boavista,Academica,H,1.57,3.5,5.0,1.45,3.75,6.5,1.55,3.5,4.8,1.57,3.5,5.0,1.55,3.5,5.2,2005/6,€16.55m,€13.25m,1.55,3.5,5.0,63.6943,68.9655,64.5161,64.5161,64.5161,63.6943,28.5714,26.6667,28.5714,28.5714,28.5714,28.5714,20.0,15.3846,19.2308,20.8333,20.0,20.0,H,64.9837,1.9918,28.254,0.7776,19.2414,1.9563,LigaI
P1,30/09/2005,Belenenses,Est Amadora,A,1.53,3.5,5.5,1.5,3.6,6.0,1.6,3.4,4.6,1.53,3.4,5.5,1.5,3.4,6.0,2005/6,€21.85m,€9.70m,1.53,3.6,5.5,65.3595,66.6667,66.6667,62.5,65.3595,65.3595,28.5714,27.7778,29.4118,29.4118,27.7778,29.4118,18.1818,16.6667,16.6667,21.7391,18.1818,18.1818,H,65.3186,1.5221,28.7271,0.8041,18.2696,1.8547,LigaI
P1,02/10/2005,Academica,Gil Vicente,H,2.3,3.2,2.7,2.3,3.1,2.8,2.3,3.0,2.7,2.2,3.2,2.8,2.3,3.1,2.7,2005/6,€13.25m,€11.90m,2.2,3.25,2.8,43.4783,43.4783,43.4783,43.4783,45.4545,45.4545,31.25,32.2581,32.2581,33.3333,30.7692,31.25,37.037,35.7143,37.037,37.037,35.7143,35.7143,H,44.137,1.0205,31.8531,0.9404,36.3756,0.7245,LigaI
P1,02/10/2005,Maritimo,Porto,D,4.33,3.25,1.72,5.0,3.5,1.6,4.6,3.2,1.7,4.5,3.25,1.66,4.33,3.4,1.66,2005/6,€13.55m,€116.00m,4.35,3.4,1.65,23.0947,20.0,23.0947,21.7391,22.9885,22.2222,30.7692,28.5714,29.4118,31.25,29.4118,30.7692,58.1395,62.5,60.241,58.8235,60.6061,60.241,A,22.1899,1.2062,30.0306,1.0462,60.0918,1.5185,LigaI
P1,02/10/2005,Nacional,Penafiel,H,1.61,3.4,5.0,1.65,3.25,5.0,1.55,3.5,4.8,1.57,3.5,5.0,1.65,3.3,4.6,2005/6,€15.75m,€9.55m,1.6,3.5,4.6,62.1118,60.6061,60.6061,64.5161,62.5,63.6943,29.4118,30.7692,30.303,28.5714,28.5714,28.5714,20.0,20.0,21.7391,20.8333,21.7391,20.0,H,62.3391,1.5912,29.3664,0.974,20.7186,0.8538,LigaI
P1,02/10/2005,Pacos Ferreira,Sp Lisbon,H,4.0,3.25,1.8,4.2,3.3,1.75,4.6,3.2,1.7,4.33,3.25,1.7,4.33,3.3,1.7,2005/6,€7.50m,€102.40m,4.35,3.2,1.75,25.0,23.8095,23.0947,21.7391,22.9885,23.0947,30.7692,30.303,30.303,31.25,31.25,30.7692,55.5556,57.1429,58.8235,58.8235,57.1429,58.8235,A,23.2878,1.0739,30.7741,0.4235,57.7186,1.3419,LigaI
P1,02/10/2005,Setubal,Leiria,H,1.8,3.25,4.0,1.7,3.4,4.35,1.8,3.1,3.8,1.72,3.2,4.33,1.7,3.3,4.25,2005/6,€11.67m,€17.95m,1.75,3.3,4.0,55.5556,58.8235,58.8235,55.5556,57.1429,58.1395,30.7692,29.4118,30.303,32.2581,30.303,31.25,25.0,22.9885,23.5294,26.3158,25.0,23.0947,H,57.3401,1.5131,30.7158,0.9704,24.3214,1.3272,LigaI
P1,03/10/2005,Benfica,Guimaraes,H,1.4,3.75,7.5,1.3,4.25,9.25,1.33,4.0,7.5,1.33,4.33,7.0,1.33,4.0,8.0,2005/6,€121.05m,€24.55m,1.3,4.5,7.5,71.4286,76.9231,75.188,75.188,76.9231,75.188,26.6667,23.5294,25.0,25.0,22.2222,23.0947,13.3333,10.8108,12.5,13.3333,13.3333,14.2857,H,75.1398,2.007,24.2522,1.6082,12.9327,1.1834,LigaI
P1,04/10/2005,Sp Braga,Naval,H,1.44,3.75,6.5,1.4,4.0,6.65,1.45,3.8,5.4,1.4,3.75,7.0,1.4,3.75,7.0,2005/6,€40.35m,€5.30m,1.4,4.0,6.5,69.4444,71.4286,71.4286,68.9655,71.4286,71.4286,26.6667,25.0,26.6667,26.3158,25.0,26.6667,15.3846,15.0376,14.2857,18.5185,15.3846,14.2857,H,70.6874,1.1582,26.0526,0.8266,15.4828,1.5684,LigaI
