Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA
SC0,12/03/2008,Hibernian,Motherwell,1,0,H,0,0,D,W Collum,17,15,10,5,12,14,4,5,2,1,1,0,2.1,3.3,3.2,2.0,3.2,3.35,2.1,3.2,3.0,2007/8,€13.55m,€11.58m,2.0,3.25,3.3
SC0,15/03/2008,Aberdeen,Gretna,3,0,H,1,0,H,D McDonald,11,2,5,0,15,7,4,1,0,1,0,0,1.22,5.25,12.0,1.3,4.5,8.5,1.29,4.33,9.0,2007/8,€14.95m,€9.03m,1.25,5.0,10.0
SC0,15/03/2008,Hibernian,Kilmarnock,2,0,H,1,0,H,C Richmond,6,8,4,1,12,11,5,5,1,1,0,0,1.57,3.6,5.5,1.6,3.5,5.0,1.67,3.3,4.5,2007/8,€13.55m,€10.20m,1.65,3.4,4.5
SC0,15/03/2008,Inverness C,Falkirk,0,1,A,0,0,D,C Murray,10,9,4,3,12,6,3,4,1,1,0,0,2.25,3.3,2.87,2.2,3.25,2.9,2.2,3.25,2.75,2007/8,€8.15m,€8.28m,2.3,3.2,2.7
SC0,15/03/2008,St Mirren,Hearts,1,1,D,0,0,D,W Collum,11,12,3,3,14,16,3,7,3,0,0,0,2.8,3.4,2.25,2.9,3.25,2.2,2.62,3.4,2.25,2007/8,€7.70m,€31.70m,2.9,3.25,2.2
SC0,22/03/2008,Aberdeen,St Mirren,1,1,D,1,1,D,C Allan,8,9,5,3,7,12,4,4,0,1,0,1,1.72,3.5,4.33,1.7,3.3,4.5,1.67,3.3,4.5,2007/8,€14.95m,€7.70m,1.65,3.4,4.5
SC0,22/03/2008,Dundee United,Motherwell,2,0,H,0,0,D,S McDonald,9,7,3,3,11,20,4,10,0,5,0,0,2.2,3.3,3.3,2.15,3.25,2.95,1.91,3.25,3.4,2007/8,€11.75m,€11.58m,2.15,3.4,3.4
SC0,22/03/2008,Hearts,Falkirk,0,0,D,0,0,D,C Richmond,6,10,2,2,14,15,6,4,1,2,0,0,1.83,3.5,3.75,1.85,3.3,3.75,1.73,3.4,4.0,2007/8,€31.70m,€8.28m,1.9,3.25,3.5
SC0,22/03/2008,Kilmarnock,Inverness C,4,1,H,1,1,D,S Finnie,12,3,7,2,12,10,5,3,1,0,0,0,2.1,3.4,3.1,2.05,3.25,3.2,2.0,3.2,3.2,2007/8,€10.20m,€8.15m,2.25,3.25,2.8
SC0,22/03/2008,Rangers,Hibernian,2,1,H,1,0,H,S Conroy,9,8,6,2,13,15,4,3,0,3,0,0,1.33,4.75,9.5,1.28,4.75,8.5,1.29,4.5,8.0,2007/8,€92.48m,€13.55m,1.3,4.5,8.0
SC0,23/03/2008,Gretna,Celtic,0,3,A,0,1,A,C Thomson,3,19,0,11,18,7,4,7,2,1,0,0,23.0,9.0,1.1,16.0,6.5,1.12,15.0,7.5,1.08,2007/8,€9.03m,€87.28m,21.0,7.5,1.08
SC0,29/03/2008,Falkirk,Kilmarnock,0,0,D,0,0,D,W Collum,10,7,7,3,13,11,7,3,1,2,0,0,1.9,3.4,3.6,1.9,3.4,3.45,1.91,3.25,3.4,2007/8,€8.28m,€10.20m,1.8,3.3,4.0
SC0,29/03/2008,Hearts,Dundee United,1,0,H,1,0,H,E Smith,8,8,3,3,17,14,5,5,2,1,0,2,2.2,3.2,3.0,2.2,3.25,2.9,2.1,3.2,3.0,2007/8,€31.70m,€11.75m,2.25,3.25,2.8
SC0,29/03/2008,Inverness C,Aberdeen,3,4,A,2,2,D,D McDonald,9,16,6,8,10,12,5,6,4,5,1,0,2.55,3.3,2.5,2.45,3.25,2.55,2.5,3.2,2.5,2007/8,€8.15m,€14.95m,2.7,3.2,2.35
SC0,29/03/2008,Motherwell,Hibernian,1,0,H,1,0,H,K Clark,14,4,4,1,12,12,7,2,2,0,0,0,2.3,3.25,2.87,2.25,3.25,2.8,2.25,3.2,2.75,2007/8,€11.58m,€13.55m,2.25,3.25,2.8
SC0,29/03/2008,Rangers,Celtic,1,0,H,1,0,H,S Dougal,8,10,6,6,13,13,8,5,3,5,0,0,2.2,3.2,3.1,2.2,3.25,2.9,2.1,3.2,3.0,2007/8,€92.48m,€87.28m,2.25,3.4,3.25
SC0,29/03/2008,St Mirren,Gretna,2,0,H,1,0,H,D Somers,11,9,3,0,9,15,6,0,0,1,0,0,1.29,4.75,9.0,1.22,5.1,10.5,1.29,4.5,8.0,2007/8,€7.70m,€9.03m,1.25,4.5,11.0
SC0,05/04/2008,Celtic,Motherwell,0,1,A,0,1,A,C Murray,13,4,4,1,14,11,10,4,0,2,0,1,1.25,4.5,13.0,1.25,5.0,9.0,1.25,4.5,10.0,2007/8,€87.28m,€11.58m,1.2,5.5,11.0
SC0,05/04/2008,Gretna,Inverness C,1,2,A,0,0,D,M Tumilty,9,14,3,7,10,6,1,7,1,2,0,0,6.0,4.2,1.44,7.0,4.0,1.4,6.0,4.0,1.4,2007/8,€9.03m,€8.15m,6.5,4.0,1.4
SC0,05/04/2008,Hibernian,St Mirren,2,0,H,2,0,H,S Finnie,5,13,4,5,14,12,2,12,3,1,0,0,1.61,3.5,5.25,1.55,3.5,5.5,1.57,3.5,5.0,2007/8,€13.55m,€7.70m,1.55,3.5,5.5
SC0,05/04/2008,Kilmarnock,Hearts,0,0,D,0,0,D,C Thomson,11,7,7,3,13,14,9,6,3,3,1,0,2.7,3.4,2.3,2.65,3.25,2.35,2.75,3.25,2.2,2007/8,€10.20m,€31.70m,2.6,3.25,2.35
SC0,06/04/2008,Dundee United,Rangers,3,3,D,1,1,D,C Richmond,13,8,5,3,11,11,4,5,1,1,0,0,6.0,3.4,1.57,5.5,3.5,1.55,5.0,3.5,1.57,2007/8,€11.75m,€92.48m,5.0,3.5,1.6
SC0,07/04/2008,Aberdeen,Falkirk,2,1,H,1,0,H,M McCurry,9,7,6,4,9,17,4,6,0,1,0,0,1.91,3.4,4.0,1.85,3.3,3.75,1.91,3.2,3.5,2007/8,€14.95m,€8.28m,1.95,3.4,4.35
SC0,13/04/2008,Motherwell,Celtic,1,4,A,1,3,A,A Freeland,7,13,2,6,21,12,4,7,1,1,0,0,4.6,3.6,1.66,4.4,3.4,1.7,4.0,3.4,1.73,2007/8,€11.58m,€87.28m,4.5,3.5,1.65
SC0,16/04/2008,Celtic,Rangers,2,1,H,1,0,H,K Clark,9,5,4,2,13,11,9,3,2,3,0,1,2.3,3.25,2.87,2.2,3.25,2.9,2.25,3.2,2.75,2007/8,€87.28m,€92.48m,2.25,3.2,2.8
SC0,19/04/2008,Celtic,Aberdeen,1,0,H,0,0,D,I Brines,13,3,6,0,12,6,4,4,2,2,0,0,1.28,5.0,9.0,1.3,4.5,8.5,1.29,4.5,8.0,2007/8,€87.28m,€14.95m,1.25,5.0,9.0
SC0,19/04/2008,Falkirk,Gretna,0,0,D,0,0,D,S O'Reilly,15,5,7,3,16,13,8,6,0,2,0,0,1.33,4.5,8.0,1.3,4.5,8.5,1.25,5.0,8.0,2007/8,€8.28m,€9.03m,1.3,4.35,9.0
SC0,19/04/2008,Hearts,St Mirren,3,2,H,2,1,H,M McCurry,11,9,7,6,8,11,4,7,0,0,0,0,1.66,3.4,5.0,1.65,3.5,4.5,1.62,3.5,4.5,2007/8,€31.70m,€7.70m,1.65,3.4,4.5
SC0,19/04/2008,Inverness C,Kilmarnock,3,0,H,1,0,H,A Muir,15,5,7,2,9,16,10,3,0,0,0,0,2.25,3.3,2.87,2.2,3.25,2.85,2.3,3.3,2.6,2007/8,€8.15m,€10.20m,2.2,3.25,2.9
SC0,20/04/2008,Dundee United,Hibernian,1,1,D,0,0,D,E Smith,14,10,8,4,12,12,6,6,1,3,0,0,2.1,3.25,3.2,2.12,3.25,3.0,2.2,3.2,2.8,2007/8,€11.75m,€13.55m,2.1,3.25,3.1
SC0,26/04/2008,Aberdeen,Hibernian,2,1,H,0,0,D,S Dougal,16,8,4,3,12,13,8,6,2,3,0,2,2.3,3.3,2.8,2.3,3.25,2.7,2.38,3.2,2.6,2007/8,€14.95m,€13.55m,2.25,3.25,2.8
SC0,26/04/2008,Hearts,Inverness C,1,0,H,0,0,D,D McDonald,15,10,6,4,14,8,14,8,2,1,0,0,1.72,3.5,4.33,1.75,3.4,4.1,1.62,3.5,4.5,2007/8,€31.70m,€8.15m,1.7,3.5,4.35
SC0,26/04/2008,Kilmarnock,Gretna,1,1,D,0,0,D,E Norris,11,5,5,1,13,12,7,3,0,0,0,0,1.33,4.5,8.0,1.3,4.5,8.25,1.36,4.0,7.0,2007/8,€10.20m,€9.03m,1.3,4.5,8.0
SC0,26/04/2008,Motherwell,Dundee United,2,2,D,1,1,D,K Clark,8,9,4,5,17,16,5,5,2,3,0,0,2.1,3.3,3.2,2.1,3.25,3.05,2.2,3.25,2.75,2007/8,€11.58m,€11.75m,2.1,3.25,3.0
SC0,26/04/2008,St Mirren,Falkirk,1,0,H,0,0,D,S MacDonald,12,8,6,3,13,12,3,1,5,0,0,1,2.3,3.3,2.8,2.3,3.25,2.7,2.38,3.2,2.6,2007/8,€7.70m,€8.28m,2.35,3.25,2.65
SC0,27/04/2008,Celtic,Rangers,3,2,H,2,2,D,C Thomson,6,9,3,6,23,20,8,7,4,2,0,1,2.1,3.25,3.25,2.1,3.25,3.05,1.91,3.2,3.5,2007/8,€87.28m,€92.48m,2.15,3.25,3.7
SC0,03/05/2008,Aberdeen,Dundee United,2,1,H,1,0,H,B Winter,9,7,3,3,17,16,8,2,2,2,0,0,2.37,3.4,2.6,2.3,3.25,2.7,2.2,3.25,2.75,2007/8,€14.95m,€11.75m,2.3,3.25,2.75
SC0,03/05/2008,Inverness C,Gretna,6,1,H,2,1,H,I Brines,15,3,8,1,9,8,4,5,0,0,0,0,1.4,4.33,6.5,1.35,4.25,7.5,1.44,3.6,6.5,2007/8,€8.15m,€9.03m,1.35,4.0,7.5
SC0,03/05/2008,Motherwell,Celtic,1,2,A,0,0,D,S Conroy,11,6,6,4,20,15,13,1,1,1,0,0,6.5,4.5,1.44,6.25,3.8,1.45,6.0,3.75,1.44,2007/8,€11.58m,€87.28m,5.5,3.75,1.5
SC0,03/05/2008,St Mirren,Kilmarnock,1,0,H,0,0,D,C Allan,9,6,7,3,10,16,10,5,0,1,0,0,2.2,3.25,3.0,2.25,3.25,2.8,2.1,3.2,3.0,2007/8,€7.70m,€10.20m,2.1,3.25,3.0
SC0,04/05/2008,Hibernian,Rangers,0,0,D,0,0,D,C Murray,4,11,3,2,11,12,5,9,2,3,0,0,4.5,3.7,1.72,4.65,3.7,1.6,4.5,3.5,1.62,2007/8,€13.55m,€92.48m,5.0,3.5,1.6
SC0,05/05/2008,Falkirk,Hearts,2,1,H,1,0,H,S Dougal,9,9,4,4,14,23,4,2,1,4,0,0,2.6,3.4,2.37,2.6,3.25,2.4,2.75,3.2,2.25,2007/8,€8.28m,€31.70m,2.5,3.2,2.5
SC0,07/05/2008,Rangers,Motherwell,1,0,H,0,0,D,C Richmond,13,2,5,0,6,16,13,2,0,3,0,0,1.28,5.0,8.5,1.25,5.5,7.75,1.2,5.0,11.0,2007/8,€92.48m,€11.58m,1.3,5.5,11.0
SC0,10/05/2008,Falkirk,Inverness C,2,1,H,1,0,H,S Somers,16,8,8,1,13,15,5,5,0,2,0,0,2.1,3.3,3.2,2.1,3.25,3.05,2.0,3.2,3.2,2007/8,€8.28m,€8.15m,2.1,3.2,3.1
SC0,10/05/2008,Hearts,Kilmarnock,0,2,A,0,0,D,M Tumilty,13,11,6,3,15,10,5,1,0,1,0,0,1.66,3.6,4.5,1.65,3.5,4.5,1.62,3.5,4.5,2007/8,€31.70m,€10.20m,1.7,3.5,4.35
SC0,10/05/2008,Motherwell,Aberdeen,2,1,H,0,0,D,C Thomson,11,6,6,3,13,14,11,0,1,1,0,0,2.0,3.3,3.4,2.0,3.25,3.3,2.0,3.2,3.2,2007/8,€11.58m,€14.95m,1.9,3.3,3.5
SC0,10/05/2008,Rangers,Dundee United,3,1,H,2,0,H,M McCurry,9,7,3,4,9,21,2,1,1,3,0,0,1.3,5.5,9.0,1.25,5.5,7.75,1.3,5.0,10.0,2007/8,€92.48m,€11.75m,1.3,5.5,10.0
SC0,10/05/2008,St Mirren,Gretna,0,0,D,0,0,D,W Collum,12,9,8,5,5,11,11,3,1,1,0,0,1.33,5.0,7.0,1.35,4.5,6.8,1.33,4.33,7.0,2007/8,€7.70m,€9.03m,1.35,4.0,7.5
SC0,11/05/2008,Celtic,Hibernian,2,0,H,1,0,H,D McDonald,19,11,9,10,14,17,9,9,2,3,0,2,1.28,5.5,10.0,1.25,5.5,7.75,1.22,5.0,10.0,2007/8,€87.28m,€13.55m,1.25,5.0,9.0
SC0,13/05/2008,Gretna,Hearts,1,0,H,0,0,D,J Underhill,7,7,3,2,7,3,3,4,1,0,0,1,5.25,3.75,1.57,6.25,3.8,1.45,5.5,3.6,1.5,2007/8,€9.03m,€31.70m,6.5,4.0,1.4
SC0,17/05/2008,Inverness C,St Mirren,0,0,D,0,0,D,E Smith,12,8,3,5,5,13,5,3,2,2,1,0,1.9,3.3,3.75,1.9,3.3,3.55,1.91,3.25,3.4,2007/8,€8.15m,€7.70m,1.9,3.2,3.5
SC0,17/05/2008,Kilmarnock,Falkirk,2,1,H,1,1,D,A Freeland,16,6,7,1,9,14,6,4,0,1,0,0,2.37,3.3,2.7,2.35,3.2,2.7,2.25,3.2,2.75,2007/8,€10.20m,€8.28m,2.35,3.1,2.7
SC0,17/05/2008,Motherwell,Rangers,1,1,D,0,1,A,J Underhill,5,9,2,5,15,11,5,8,2,0,0,0,6.5,4.0,1.44,6.3,3.8,1.45,6.5,4.0,1.4,2007/8,€11.58m,€92.48m,6.2,3.9,1.6
SC0,19/05/2008,St Mirren,Rangers,0,3,A,0,2,A,C Thomson,4,13,1,7,13,6,4,7,5,3,0,0,9.5,5.5,1.29,7.75,5.5,1.25,9.0,5.0,1.3,2007/8,€7.70m,€92.48m,10.5,5.75,1.28
SC0,22/05/2008,Aberdeen,Rangers,2,0,H,0,0,D,K Clark,9,9,6,4,12,17,4,10,1,0,0,1,6.5,4.2,1.5,7.0,4.0,1.42,6.0,3.75,1.44,2007/8,€14.95m,€92.48m,6.0,3.6,1.5
SC0,22/05/2008,Dundee United,Celtic,0,1,A,0,0,D,S Dougal,11,11,4,9,15,10,4,8,1,3,0,0,7.5,5.0,1.36,9.0,4.5,1.3,7.0,4.33,1.33,2007/8,€11.75m,€87.28m,8.0,4.0,1.35
SC0,22/05/2008,Hibernian,Motherwell,0,2,A,0,1,A,C Richmond,14,17,3,11,5,12,4,9,2,0,0,0,2.1,3.4,3.0,2.1,3.25,3.05,2.1,3.2,3.0,2007/8,€13.55m,€11.58m,2.1,3.25,3.0
SC0,09/08/2008,Aberdeen,Inverness C,0,2,A,0,1,A,M Tumilty,7,8,2,3,8,12,12,2,2,1,0,0,1.73,3.4,4.2,1.65,3.5,4.5,1.73,3.2,4.33,2008/9,€19.55m,€10.43m,1.65,3.4,4.5
SC0,09/08/2008,Falkirk,Rangers,0,1,A,0,0,D,D McDonald,6,8,2,5,7,12,11,4,0,3,0,0,6.5,4.0,1.5,6.0,3.9,1.45,6.5,3.6,1.44,2008/9,€14.28m,€94.48m,6.5,3.75,1.45
SC0,09/08/2008,Hearts,Motherwell,3,2,H,2,1,H,I Brines,10,6,6,2,14,14,1,3,3,2,0,0,2.0,3.25,3.25,2.0,3.25,3.3,2.1,3.2,3.0,2008/9,€37.53m,€13.63m,2.1,3.25,3.1
SC0,09/08/2008,Kilmarnock,Hibernian,1,0,H,0,0,D,C Murray,11,11,5,1,8,12,10,4,1,2,0,0,2.4,3.2,2.62,2.55,3.25,2.45,2.38,3.2,2.6,2008/9,€11.38m,€23.70m,2.4,3.2,2.6
SC0,10/08/2008,Celtic,St Mirren,1,0,H,0,0,D,E Smith,12,6,4,2,13,13,3,3,1,0,0,1,1.17,6.5,17.0,1.15,6.5,12.0,1.17,5.5,12.0,2008/9,€93.10m,€10.28m,1.14,6.0,15.0
SC0,11/08/2008,Hamilton,Dundee United,3,1,H,2,1,H,S Dougal,13,9,11,5,16,14,6,7,2,4,0,0,3.6,3.25,2.1,2.8,3.25,2.25,2.75,3.25,2.2,2008/9,€11.80m,€15.80m,3.0,3.2,2.2
SC0,16/08/2008,Hibernian,Falkirk,3,2,H,2,1,H,W Collum,16,12,6,6,13,15,0,4,2,1,0,0,2.1,3.3,3.6,1.95,3.25,3.45,2.0,3.2,3.2,2008/9,€23.70m,€14.28m,1.9,3.25,3.6
SC0,16/08/2008,Inverness C,Hamilton,0,1,A,0,1,A,S O'Reilly,6,5,2,2,17,20,4,6,1,2,0,0,1.8,3.5,4.5,1.8,3.4,3.85,1.73,3.4,4.0,2008/9,€10.43m,€11.80m,1.75,3.4,4.0
SC0,16/08/2008,Motherwell,Aberdeen,0,1,A,0,0,D,S Conroy,5,4,3,3,9,13,3,3,0,4,0,0,2.1,3.3,3.5,2.1,3.25,3.05,2.2,3.25,2.75,2008/9,€13.63m,€19.55m,2.2,3.25,2.9
SC0,16/08/2008,Rangers,Hearts,2,0,H,1,0,H,S Dougal,13,7,7,5,12,13,1,4,1,2,0,1,1.44,4.2,7.5,1.4,4.25,6.25,1.4,3.75,7.0,2008/9,€94.48m,€37.53m,1.4,4.0,7.0
SC0,16/08/2008,St Mirren,Kilmarnock,0,0,D,0,0,D,D Somers,9,9,3,5,14,12,4,9,1,2,0,0,2.4,3.3,2.88,2.3,3.25,2.7,2.38,3.2,2.6,2008/9,€10.28m,€11.38m,2.35,3.2,2.65
SC0,17/08/2008,Dundee United,Celtic,1,1,D,0,0,D,C Richmond,9,13,6,8,19,14,5,5,1,1,0,0,5.75,4.0,1.57,5.6,3.75,1.5,5.0,3.5,1.57,2008/9,€15.80m,€93.10m,5.5,3.75,1.5
SC0,23/08/2008,Aberdeen,Rangers,1,1,D,1,1,D,C Thomson,5,11,3,4,24,18,0,3,2,0,0,0,5.0,3.5,1.73,4.5,3.5,1.65,4.5,3.3,1.67,2008/9,€19.55m,€94.48m,5.5,3.5,1.73
SC0,23/08/2008,Celtic,Falkirk,3,0,H,2,0,H,I Brines,16,8,9,5,7,17,5,3,1,2,0,0,1.2,6.5,13.0,1.17,6.25,10.5,1.2,5.0,11.0,2008/9,€93.10m,€14.28m,1.18,6.0,10.0
SC0,23/08/2008,Hearts,St Mirren,2,1,H,1,0,H,C Murray,17,4,11,3,15,13,13,2,2,3,0,1,1.73,3.5,5.0,1.6,3.6,4.8,1.57,3.5,5.0,2008/9,€37.53m,€10.28m,1.6,3.4,5.0
SC0,23/08/2008,Inverness C,Hibernian,1,1,D,1,0,H,E Smith,6,13,5,3,8,5,8,2,3,0,0,0,2.4,3.3,2.88,2.45,3.25,2.55,2.4,3.25,2.5,2008/9,€10.43m,€23.70m,2.35,3.25,2.6
SC0,23/08/2008,Kilmarnock,Hamilton,1,0,H,1,0,H,C Allan,11,5,3,0,11,22,12,4,3,1,0,1,2.1,3.3,3.5,1.9,3.3,3.6,1.83,3.4,3.5,2008/9,€11.38m,€11.80m,2.0,3.25,3.25
SC0,23/08/2008,Motherwell,Dundee United,1,1,D,1,1,D,D McDonald,8,7,4,3,18,15,7,6,2,4,0,0,2.4,3.3,2.88,2.25,3.25,2.8,2.38,3.2,2.6,2008/9,€13.63m,€15.80m,2.3,3.25,2.7
SC0,30/08/2008,Dundee United,Kilmarnock,0,2,A,0,1,A,M Tumilty,5,3,1,3,13,12,13,2,1,3,0,0,1.8,3.5,4.5,1.85,3.35,3.65,1.83,3.3,3.6,2008/9,€15.80m,€11.38m,1.9,3.25,3.5
SC0,30/08/2008,Falkirk,Inverness C,1,2,A,0,0,D,M McCurry,6,17,4,8,12,10,1,9,0,1,0,0,2.1,3.4,3.4,2.1,3.25,3.05,2.2,3.25,2.75,2008/9,€14.28m,€10.43m,2.1,3.25,3.1
SC0,30/08/2008,Hamilton,Hearts,1,2,A,0,1,A,C Thomson,9,13,2,7,8,9,7,3,2,0,0,0,3.0,3.4,2.3,2.9,3.25,2.2,2.75,3.25,2.2,2008/9,€11.80m,€37.53m,2.65,3.25,2.3
SC0,30/08/2008,Hibernian,Motherwell,0,1,A,0,0,D,S Dougal,11,6,3,3,11,13,3,2,0,0,0,0,2.15,3.3,3.4,2.0,3.35,3.2,1.91,3.25,3.4,2008/9,€23.70m,€13.63m,2.0,3.25,3.25
SC0,30/08/2008,St Mirren,Aberdeen,0,1,A,0,1,A,W Collum,12,8,7,7,9,13,6,2,3,2,0,0,2.9,3.3,2.38,2.6,3.25,2.4,2.5,3.25,2.4,2008/9,€10.28m,€19.55m,2.8,3.25,2.25
SC0,31/08/2008,Celtic,Rangers,2,4,A,1,1,D,D McDonald,11,12,6,7,12,18,7,8,2,5,1,1,2.0,3.3,3.8,1.95,3.15,3.6,2.1,3.0,3.2,2008/9,€93.10m,€94.48m,2.0,3.25,3.25
SC0,13/09/2008,Aberdeen,Hamilton,1,2,A,1,1,D,A Muir,7,3,1,2,10,12,2,4,2,3,0,0,1.67,3.6,5.0,1.6,3.6,4.8,1.67,3.75,5.0,2008/9,€19.55m,€11.80m,1.65,3.5,4.35
SC0,13/09/2008,Falkirk,Hearts,2,1,H,1,0,H,S Conroy,7,8,5,6,15,18,3,6,3,1,0,0,2.88,3.3,2.38,2.65,3.25,2.35,3.0,3.25,2.38,2008/9,€14.28m,€37.53m,2.8,3.25,2.2
SC0,13/09/2008,Hibernian,Dundee United,2,1,H,1,1,D,D Somers,7,9,2,5,17,21,1,9,2,2,1,0,2.3,3.25,3.1,2.3,3.25,2.7,2.25,3.3,3.2,2008/9,€23.70m,€15.80m,2.2,3.25,2.9
SC0,13/09/2008,Inverness C,St Mirren,1,2,A,1,0,H,I Brines,10,4,5,2,15,19,3,4,1,1,0,0,2.0,3.3,3.8,1.85,3.35,3.65,1.91,3.5,4.0,2008/9,€10.43m,€10.28m,1.85,3.3,3.75
SC0,13/09/2008,Motherwell,Celtic,2,4,A,0,4,A,C Thomson,13,20,7,13,12,12,4,4,3,3,0,0,4.75,3.6,1.73,4.8,3.6,1.6,6.0,3.25,1.53,2008/9,€13.63m,€93.10m,5.0,3.6,1.65
SC0,13/09/2008,Rangers,Kilmarnock,2,1,H,0,1,A,C Murray,13,6,11,5,17,13,10,2,3,2,1,0,1.25,5.5,12.0,1.25,5.0,9.0,1.25,5.5,12.0,2008/9,€94.48m,€11.38m,1.25,5.0,10.0
SC0,20/09/2008,Aberdeen,Dundee United,0,1,A,0,0,D,C Murray,12,5,4,1,9,19,10,3,1,3,0,0,2.1,3.4,3.4,2.1,3.25,3.1,2.1,3.25,3.6,2008/9,€19.55m,€15.80m,2.1,3.25,3.3
SC0,20/09/2008,Hamilton,Hibernian,0,1,A,0,1,A,D McDonald,14,10,4,4,10,6,12,7,2,2,0,0,2.5,3.4,2.7,2.55,3.25,2.45,2.4,3.3,2.88,2008/9,€11.80m,€23.70m,2.35,3.1,2.75
SC0,20/09/2008,Hearts,Inverness C,1,0,H,1,0,H,W Collum,11,10,4,5,13,8,7,8,3,2,0,0,1.8,3.5,4.5,1.75,3.4,4.1,1.8,3.5,4.5,2008/9,€37.53m,€10.43m,1.8,3.25,4.0
SC0,20/09/2008,St Mirren,Falkirk,1,1,D,0,0,D,E Norris,7,7,4,2,12,19,7,4,1,2,0,0,2.3,3.3,3.1,2.25,3.25,2.8,2.4,3.3,2.88,2008/9,€10.28m,€14.28m,2.25,3.25,2.8
SC0,21/09/2008,Kilmarnock,Celtic,1,3,A,0,1,A,M McCurry,2,9,2,5,14,15,6,5,1,2,0,1,6.0,3.6,1.62,4.8,3.6,1.6,5.5,3.5,1.66,2008/9,€11.38m,€93.10m,5.5,3.6,1.6
SC0,21/09/2008,Rangers,Motherwell,2,1,H,0,0,D,E Smith,17,7,9,3,8,17,1,3,2,2,0,0,1.29,5.5,10.5,1.2,6.0,9.0,1.25,5.5,12.0,2008/9,€94.48m,€13.63m,1.2,5.5,10.5
SC0,27/09/2008,Celtic,Aberdeen,3,2,H,1,0,H,E Smith,13,9,8,4,10,7,7,2,1,0,0,0,1.33,4.5,11.0,1.25,5.0,9.0,1.29,5.0,12.0,2008/9,€93.10m,€19.55m,1.28,4.5,10.0
SC0,27/09/2008,Dundee United,Hearts,3,0,H,1,0,H,D McDonald,13,8,7,5,15,23,3,5,0,3,0,1,2.38,3.4,2.88,2.4,3.25,2.6,2.38,3.4,2.88,2008/9,€15.80m,€37.53m,2.2,3.25,2.8
SC0,27/09/2008,Falkirk,Hamilton,4,1,H,1,0,H,M Tumilty,14,9,9,5,14,16,3,5,0,1,0,0,2.1,3.4,3.4,2.1,3.25,3.1,2.2,3.3,3.3,2008/9,€14.28m,€11.80m,2.1,3.25,3.1
SC0,27/09/2008,Inverness C,Kilmarnock,3,1,H,2,1,H,B Winter,13,4,7,0,19,20,8,0,1,5,0,1,2.4,3.3,2.88,2.4,3.25,2.6,2.5,3.3,2.8,2008/9,€10.43m,€11.38m,2.3,3.25,2.7
SC0,27/09/2008,Motherwell,St Mirren,2,1,H,0,1,A,S Conroy,12,10,5,5,10,10,7,5,1,3,0,1,1.91,3.4,4.0,1.85,3.35,3.7,2.0,3.4,3.75,2008/9,€13.63m,€10.28m,1.8,3.2,4.0
SC0,28/09/2008,Hibernian,Rangers,0,3,A,0,2,A,C Murray,5,11,4,3,12,6,5,9,1,2,0,0,5.0,3.5,1.73,5.3,3.6,1.55,5.5,3.5,1.67,2008/9,€23.70m,€94.48m,5.0,3.4,1.6
SC0,04/10/2008,Aberdeen,Hibernian,1,2,A,1,1,D,M McCurry,12,11,6,4,6,15,5,1,2,1,1,0,2.25,3.4,3.1,2.25,3.25,2.8,2.3,3.2,3.2,2008/9,€19.55m,€23.70m,2.2,3.25,2.9
SC0,04/10/2008,Celtic,Hamilton,4,0,H,2,0,H,S Conroy,21,5,16,3,9,18,9,2,1,1,0,0,1.2,6.0,15.0,1.2,6.0,9.0,1.2,6.5,13.0,2008/9,€93.10m,€11.80m,1.15,6.0,12.0
SC0,04/10/2008,Dundee United,Inverness C,2,1,H,1,0,H,I Brines,14,12,8,5,16,18,10,7,1,2,0,0,1.8,3.6,4.5,1.8,3.4,3.8,1.83,3.5,4.33,2008/9,€15.80m,€10.43m,1.8,3.25,4.0
SC0,04/10/2008,Hearts,Kilmarnock,1,2,A,1,1,D,C Thomson,10,7,3,3,10,18,3,4,1,6,0,0,1.8,3.6,4.33,1.8,3.4,3.8,1.83,3.5,4.33,2008/9,€37.53m,€11.38m,1.8,3.3,4.0
SC0,05/10/2008,Motherwell,Falkirk,3,2,H,2,1,H,S O'Reilly,12,9,6,4,18,14,7,5,0,2,0,0,2.0,3.5,3.6,2.0,3.25,3.3,2.0,3.4,3.75,2008/9,€13.63m,€14.28m,2.0,3.25,3.25
SC0,05/10/2008,St Mirren,Rangers,1,0,H,0,0,D,W Collum,4,24,1,12,16,12,1,14,2,2,0,0,8.5,5.0,1.33,7.0,5.0,1.3,11.0,4.5,1.33,2008/9,€10.28m,€94.48m,8.5,5.0,1.25
SC0,18/10/2008,Falkirk,Aberdeen,0,1,A,0,0,D,W Collum,11,8,3,4,20,10,3,1,4,1,1,0,2.25,3.4,3.1,2.3,3.25,2.7,2.3,3.3,3.1,2008/9,€14.28m,€19.55m,2.25,3.2,2.9
