Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
SP1,30/10/2004,Valencia,Ath Madrid,1,1,D,0,0,1.8,3.1,5.0,1.7,3.4,4.55,1.7,3.2,4.2,1.66,3.3,4.5,2004/5,€195.90m,€125.65m
SP1,31/10/2004,Betis,Malaga,1,1,D,1,1,1.83,3.25,3.75,1.85,3.25,3.95,1.85,3.1,3.6,1.9,3.0,3.75,2004/5,€85.15m,€32.85m
SP1,31/10/2004,Espanol,Villarreal,0,0,D,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.1,3.2,1.9,3.1,3.6,2004/5,€45.15m,€66.25m
SP1,31/10/2004,La Coruna,Albacete,0,0,D,0,0,1.44,3.75,6.5,1.4,4.0,7.25,1.45,3.8,5.4,1.44,3.6,6.5,2004/5,€144.45m,€17.75m
SP1,31/10/2004,Mallorca,Santander,1,2,A,0,1,2.0,3.25,3.25,2.0,3.25,3.4,2.1,3.0,3.1,1.95,3.1,3.5,2004/5,€42.65m,€32.90m
SP1,31/10/2004,Numancia,Sociedad,0,2,A,0,0,2.37,3.2,2.62,2.35,3.2,2.75,2.4,2.9,2.7,2.3,3.1,2.75,2004/5,€13.40m,€53.55m
SP1,31/10/2004,Osasuna,Levante,0,1,A,0,1,1.83,3.25,3.75,1.8,3.3,4.1,1.8,3.1,3.8,1.8,3.25,3.8,2004/5,€26.70m,€24.25m
SP1,31/10/2004,Real Madrid,Getafe,2,0,H,1,0,1.2,5.0,12.0,1.2,5.5,11.5,1.2,5.0,10.0,1.16,5.5,12.0,2004/5,€303.70m,€13.85m
SP1,31/10/2004,Zaragoza,Sevilla,3,0,H,2,0,2.25,3.25,2.75,2.0,3.25,3.4,2.3,2.9,2.8,2.3,3.1,2.75,2004/5,€51.13m,€70.55m
SP1,06/11/2004,Albacete,Betis,0,0,D,0,0,2.2,3.25,2.8,2.2,3.2,3.0,2.2,2.9,3.0,2.15,3.2,2.9,2004/5,€17.75m,€85.15m
SP1,06/11/2004,Barcelona,La Coruna,2,1,H,2,1,1.53,3.6,7.0,1.55,3.5,5.75,1.6,3.4,4.6,1.57,3.3,5.5,2004/5,€273.03m,€144.45m
SP1,07/11/2004,Ath Madrid,Zaragoza,1,1,D,0,1,1.8,3.25,4.0,1.85,3.25,3.95,1.8,3.1,3.8,1.72,3.2,4.33,2004/5,€125.65m,€51.13m
SP1,07/11/2004,Getafe,Valencia,1,0,H,1,0,3.5,3.25,1.9,3.75,3.25,1.9,3.6,3.0,1.9,3.5,3.2,1.9,2004/5,€13.85m,€195.90m
SP1,07/11/2004,Levante,Ath Bilbao,1,0,H,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,3.3,2.15,3.1,3.0,2004/5,€24.25m,€53.05m
SP1,07/11/2004,Malaga,Real Madrid,0,2,A,0,1,3.25,3.25,2.0,3.7,3.4,1.85,3.3,3.0,2.0,3.0,3.2,2.1,2004/5,€32.85m,€303.70m
SP1,07/11/2004,Santander,Numancia,2,0,H,0,0,1.66,3.4,4.5,1.75,3.35,4.3,1.65,3.3,4.4,1.7,3.2,4.5,2004/5,€32.90m,€13.40m
SP1,07/11/2004,Sevilla,Mallorca,1,1,D,0,0,1.5,3.5,6.0,1.45,3.8,6.7,1.45,3.8,5.4,1.53,3.4,5.5,2004/5,€70.55m,€42.65m
SP1,07/11/2004,Sociedad,Espanol,0,2,A,0,0,2.0,3.25,3.25,1.95,3.25,3.55,1.9,3.0,3.6,2.0,3.1,3.3,2004/5,€53.55m,€45.15m
SP1,07/11/2004,Villarreal,Osasuna,3,0,H,2,0,1.83,3.25,3.75,1.85,3.25,3.95,1.85,3.1,3.6,1.9,3.0,3.75,2004/5,€66.25m,€26.70m
SP1,13/11/2004,Ath Bilbao,Villarreal,2,1,H,0,0,2.1,3.25,3.0,2.1,3.2,3.2,2.2,2.9,3.0,1.95,3.2,3.3,2004/5,€53.05m,€66.25m
SP1,13/11/2004,Espanol,Santander,2,1,H,1,0,1.8,3.25,4.0,1.8,3.3,4.1,1.8,3.1,3.8,1.72,3.2,4.33,2004/5,€45.15m,€32.90m
SP1,13/11/2004,Getafe,Malaga,1,0,H,0,0,2.1,3.25,3.0,2.0,3.25,3.4,2.2,3.0,2.9,2.05,3.1,3.2,2004/5,€13.85m,€32.85m
SP1,13/11/2004,La Coruna,Levante,1,0,H,0,0,1.66,3.6,5.0,1.7,3.4,4.55,1.7,3.2,4.2,1.61,3.3,5.0,2004/5,€144.45m,€24.25m
SP1,13/11/2004,Numancia,Sevilla,2,1,H,0,0,2.8,3.25,2.2,3.05,3.2,2.15,2.9,3.0,2.2,2.9,3.0,2.25,2004/5,€13.40m,€70.55m
SP1,13/11/2004,Osasuna,Sociedad,1,0,H,0,0,2.1,3.25,3.0,1.95,3.25,3.55,2.2,2.9,3.0,2.0,3.1,3.3,2004/5,€26.70m,€53.55m
SP1,13/11/2004,Valencia,Zaragoza,0,0,D,0,0,1.72,3.25,4.33,1.6,3.5,5.2,1.7,3.2,4.2,1.61,3.3,5.0,2004/5,€195.90m,€51.13m
SP1,14/11/2004,Betis,Barcelona,2,1,H,0,0,4.5,3.4,1.8,4.3,3.35,1.75,3.8,3.0,1.85,4.0,3.1,1.8,2004/5,€85.15m,€273.03m
SP1,14/11/2004,Mallorca,Ath Madrid,1,1,D,1,0,2.37,3.2,2.62,2.55,3.2,2.5,2.7,3.0,2.3,2.5,3.1,2.5,2004/5,€42.65m,€125.65m
SP1,14/11/2004,Real Madrid,Albacete,6,1,H,3,1,1.25,5.5,10.0,1.3,4.7,8.25,1.25,4.5,9.0,1.22,5.0,9.5,2004/5,€303.70m,€17.75m
SP1,20/11/2004,Barcelona,Real Madrid,3,0,H,2,0,2.2,3.2,3.25,2.15,3.25,3.05,2.1,2.9,3.2,2.1,3.0,3.2,2004/5,€273.03m,€303.70m
SP1,20/11/2004,Malaga,Valencia,0,2,A,0,1,2.6,3.2,2.4,2.7,3.2,2.4,2.9,3.0,2.2,2.5,3.1,2.5,2004/5,€32.85m,€195.90m
SP1,20/11/2004,Villarreal,La Coruna,0,2,A,0,1,2.25,3.2,2.8,2.3,3.2,2.8,2.3,2.9,2.8,2.25,3.1,2.8,2004/5,€66.25m,€144.45m
SP1,21/11/2004,Albacete,Getafe,1,1,D,0,0,2.0,3.2,3.3,2.0,3.25,3.4,1.8,3.1,3.8,1.83,3.2,3.75,2004/5,€17.75m,€13.85m
SP1,21/11/2004,Ath Madrid,Numancia,2,0,H,0,0,1.5,3.5,6.0,1.45,3.8,6.7,1.5,3.5,5.4,1.44,3.6,6.5,2004/5,€125.65m,€13.40m
SP1,21/11/2004,Levante,Betis,1,2,A,1,1,2.1,3.2,3.1,1.95,3.25,3.55,2.1,2.9,3.2,2.15,3.2,2.9,2004/5,€24.25m,€85.15m
SP1,21/11/2004,Santander,Osasuna,1,1,D,0,1,2.1,3.2,3.1,1.9,3.25,3.75,2.2,2.9,3.0,2.05,3.2,3.1,2004/5,€32.90m,€26.70m
