Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
T1,19/02/2006,Sivasspor,Galatasaray,0.0,0.0,D,0.0,0.0,4.5,3.4,1.66,5.0,3.5,1.6,4.2,3.3,1.75,4.5,3.3,1.66,2005/6,€21.15m,€64.95m
T1,25/02/2006,Erciyesspor,Gaziantepspor,1.0,0.0,H,0.0,0.0,2.1,3.25,3.0,2.15,3.2,3.0,2.1,3.1,3.2,2.2,3.0,2.95,2005/6,€22.76m,€32.20m
T1,25/02/2006,Galatasaray,Manisaspor,4.0,2.0,H,2.0,1.0,1.28,4.5,8.5,1.3,4.5,8.25,1.3,4.4,8.5,1.33,4.0,8.0,2005/6,€64.95m,€22.87m
T1,26/02/2006,Denizlispor,Malatyaspor,1.0,0.0,H,0.0,0.0,1.9,3.25,3.5,1.9,3.35,3.45,1.9,3.2,3.6,1.8,3.1,4.0,2005/6,€29.21m,€25.08m
T1,26/02/2006,Fenerbahce,Besiktas,2.0,2.0,D,0.0,0.0,1.66,3.4,4.5,1.65,3.5,4.5,1.8,3.2,4.0,1.61,3.3,5.0,2005/6,€73.00m,€69.65m
T1,26/02/2006,Genclerbirligi,Ankaragucu,1.0,1.0,D,0.0,1.0,1.83,3.25,3.75,1.75,3.45,3.95,1.9,3.2,3.6,1.8,3.1,4.0,2005/6,€25.68m,€27.16m
T1,26/02/2006,Rizespor,Kayserispor,0.0,0.0,D,0.0,0.0,2.37,3.2,2.62,2.45,3.2,2.55,2.4,3.1,2.7,2.4,3.0,2.65,2005/6,€17.42m,€23.43m
T1,26/02/2006,Samsunspor,Ankaraspor,0.0,1.0,A,0.0,0.0,2.2,3.2,2.87,2.15,3.2,3.0,2.2,3.1,3.0,2.2,3.0,2.95,2005/6,€25.79m,€32.53m
T1,26/02/2006,Trabzonspor,Sivasspor,0.0,0.0,D,0.0,0.0,1.57,3.6,5.0,1.55,3.5,5.5,1.65,3.5,4.5,1.66,3.3,4.5,2005/6,€64.14m,€21.15m
T1,04/03/2006,Galatasaray,Samsunspor,3.0,2.0,H,1.0,1.0,1.2,5.0,13.0,1.12,7.0,13.0,1.2,5.2,11.0,1.16,5.5,12.0,2005/6,€64.95m,€25.79m
T1,04/03/2006,Manisaspor,Trabzonspor,1.0,2.0,A,1.0,1.0,2.5,3.2,2.5,2.65,3.15,2.4,2.7,3.1,2.4,2.6,3.1,2.4,2005/6,€22.87m,€64.14m
T1,05/03/2006,Ankaragucu,Diyarbakirspor,5.0,1.0,H,2.0,1.0,1.8,3.2,4.0,1.75,3.3,4.2,1.8,3.2,4.0,1.75,3.25,4.0,2005/6,€27.16m,€21.98m
T1,05/03/2006,Besiktas,Ankaraspor,3.0,0.0,H,1.0,0.0,1.4,3.75,7.5,1.4,3.9,7.0,1.5,3.7,5.7,1.5,3.6,5.5,2005/6,€69.65m,€32.53m
T1,05/03/2006,Gaziantepspor,Denizlispor,1.0,0.0,H,0.0,0.0,2.3,3.1,2.8,2.25,3.2,2.8,2.3,3.2,2.7,2.25,3.1,2.8,2005/6,€32.20m,€29.21m
T1,05/03/2006,Kayserispor,Fenerbahce,1.0,0.0,H,0.0,0.0,4.0,3.25,1.8,3.8,3.4,1.8,4.0,3.1,1.85,3.75,3.2,1.83,2005/6,€23.43m,€73.00m
T1,05/03/2006,Konyaspor,Rizespor,3.0,1.0,H,1.0,0.0,1.9,3.2,3.6,1.8,3.35,3.85,2.0,3.2,3.3,1.85,3.15,3.7,2005/6,€28.52m,€17.42m
T1,05/03/2006,Malatyaspor,Genclerbirligi,1.0,3.0,A,0.0,1.0,2.6,3.0,2.5,2.7,3.15,2.35,2.6,3.1,2.5,2.45,3.1,2.55,2005/6,€25.08m,€25.68m
T1,05/03/2006,Sivasspor,Erciyesspor,3.0,0.0,H,1.0,0.0,2.0,3.2,3.3,2.05,3.3,3.1,2.1,3.1,3.2,2.05,3.0,3.25,2005/6,€21.15m,€22.76m
T1,10/03/2006,Erciyesspor,Manisaspor,2.0,1.0,H,2.0,0.0,2.25,3.25,2.75,2.15,3.2,3.0,2.2,3.1,3.3,2.1,3.0,3.2,2005/6,€22.76m,€22.87m
T1,11/03/2006,Fenerbahce,Konyaspor,5.0,0.0,H,1.0,0.0,1.25,4.5,11.0,1.2,5.5,10.5,1.22,5.0,10.0,1.2,5.0,11.0,2005/6,€73.00m,€28.52m
T1,11/03/2006,Genclerbirligi,Gaziantepspor,3.0,1.0,H,2.0,0.0,1.66,3.4,4.5,1.65,3.5,4.5,1.7,3.4,4.3,1.75,3.25,4.0,2005/6,€25.68m,€32.20m
T1,11/03/2006,Rizespor,Ankaragucu,1.0,0.0,H,0.0,0.0,2.1,3.2,3.1,2.15,3.2,3.0,2.1,3.1,3.2,2.2,3.1,2.85,2005/6,€17.42m,€27.16m
T1,12/03/2006,Ankaraspor,Kayserispor,1.0,3.0,A,1.0,1.0,2.4,3.2,2.6,2.25,3.2,2.8,2.3,3.1,2.8,2.6,3.1,2.4,2005/6,€32.53m,€23.43m
T1,12/03/2006,Denizlispor,Sivasspor,4.0,0.0,H,2.0,0.0,2.0,3.2,3.3,1.95,3.3,3.35,2.1,3.1,3.2,2.15,3.0,3.05,2005/6,€29.21m,€21.15m
T1,12/03/2006,Samsunspor,Besiktas,1.0,3.0,A,1.0,1.0,4.2,3.4,1.72,4.5,3.3,1.7,4.2,3.3,1.75,4.0,3.1,1.8,2005/6,€25.79m,€69.65m
T1,12/03/2006,Trabzonspor,Galatasaray,1.0,1.0,D,0.0,0.0,3.1,3.2,2.1,3.25,3.3,2.0,3.2,3.1,2.1,3.0,3.2,2.1,2005/6,€64.14m,€64.95m
T1,17/03/2006,Kayserispor,Besiktas,0.0,1.0,A,0.0,1.0,2.62,3.2,2.37,2.85,3.15,2.25,2.55,3.1,2.55,2.4,3.1,2.6,2005/6,€23.43m,€69.65m
T1,18/03/2006,Ankaragucu,Fenerbahce,1.0,4.0,A,1.0,1.0,5.0,3.6,1.57,5.3,3.6,1.55,4.3,3.4,1.7,5.5,3.3,1.57,2005/6,€27.16m,€73.00m
T1,18/03/2006,Manisaspor,Denizlispor,4.0,2.0,H,2.0,2.0,2.0,3.4,3.25,1.9,3.35,3.5,2.2,3.2,2.9,2.05,3.0,3.3,2005/6,€22.87m,€29.21m
T1,19/03/2006,Galatasaray,Erciyesspor,4.0,2.0,H,2.0,1.0,1.2,5.5,10.0,1.25,4.8,9.5,1.25,4.8,9.5,1.22,5.0,9.5,2005/6,€64.95m,€22.76m
T1,19/03/2006,Gaziantepspor,Diyarbakirspor,2.0,0.0,H,1.0,0.0,1.8,3.25,4.0,1.75,3.3,4.2,1.8,3.2,4.0,1.8,3.1,4.0,2005/6,€32.20m,€21.98m
T1,19/03/2006,Konyaspor,Ankaraspor,0.0,0.0,D,0.0,0.0,1.83,3.25,3.75,1.75,3.3,4.2,2.0,3.2,3.3,1.75,3.25,4.0,2005/6,€28.52m,€32.53m
T1,19/03/2006,Malatyaspor,Rizespor,1.0,0.0,H,0.0,0.0,2.0,3.25,3.2,2.15,3.2,3.0,2.3,3.1,2.8,2.1,3.0,3.15,2005/6,€25.08m,€17.42m
T1,19/03/2006,Sivasspor,Genclerbirligi,2.0,1.0,H,1.0,1.0,2.3,3.2,2.7,2.25,3.2,2.8,2.4,3.1,2.7,2.3,3.1,2.7,2005/6,€21.15m,€25.68m
T1,19/03/2006,Trabzonspor,Samsunspor,2.0,1.0,H,1.0,1.0,1.4,4.0,6.5,1.35,4.35,7.0,1.4,4.0,6.5,1.45,3.5,6.5,2005/6,€64.14m,€25.79m
T1,24/03/2006,Besiktas,Konyaspor,0.0,1.0,A,0.0,1.0,1.4,3.75,7.0,1.35,4.35,7.0,1.5,3.8,5.5,1.4,3.75,7.0,2005/6,€69.65m,€28.52m
T1,25/03/2006,Denizlispor,Galatasaray,1.0,2.0,A,1.0,0.0,4.33,3.4,1.66,4.5,3.5,1.65,4.5,3.5,1.65,4.5,3.3,1.66,2005/6,€29.21m,€64.95m
T1,25/03/2006,Diyarbakirspor,Sivasspor,1.0,1.0,D,0.0,1.0,2.37,3.2,2.62,2.15,3.2,3.0,2.4,3.1,2.7,2.25,3.1,2.8,2005/6,€21.98m,€21.15m
T1,25/03/2006,Genclerbirligi,Manisaspor,2.0,1.0,H,0.0,1.0,1.83,3.25,3.75,1.8,3.35,3.85,1.9,3.2,3.6,1.85,3.2,3.7,2005/6,€25.68m,€22.87m
T1,26/03/2006,Ankaraspor,Ankaragucu,1.0,2.0,A,1.0,2.0,2.3,3.1,2.7,2.25,3.2,2.8,2.3,3.1,2.8,2.0,3.0,3.4,2005/6,€32.53m,€27.16m
T1,26/03/2006,Erciyesspor,Trabzonspor,1.0,0.0,H,0.0,0.0,2.75,3.25,2.25,2.8,3.2,2.25,2.8,3.1,2.3,2.85,3.1,2.2,2005/6,€22.76m,€64.14m
T1,26/03/2006,Fenerbahce,Malatyaspor,2.0,0.0,H,0.0,0.0,1.2,5.5,10.0,1.16,5.9,12.0,1.2,5.2,11.0,1.16,5.5,12.0,2005/6,€73.00m,€25.08m
T1,26/03/2006,Rizespor,Gaziantepspor,0.0,0.0,D,0.0,0.0,2.1,3.2,3.0,2.15,3.2,3.0,2.1,3.1,3.2,2.0,3.1,3.3,2005/6,€17.42m,€32.20m
T1,26/03/2006,Samsunspor,Kayserispor,0.0,0.0,D,0.0,0.0,2.62,3.25,2.37,2.6,3.15,2.45,2.5,3.2,2.5,2.85,3.1,2.2,2005/6,€25.79m,€23.43m
T1,29/03/2006,Denizlispor,Besiktas,1.0,1.0,D,1.0,0.0,3.25,3.25,2.0,3.85,3.35,1.8,3.6,3.2,1.9,3.2,3.2,2.0,2005/6,€29.21m,€69.65m
T1,29/03/2006,Erciyesspor,Kayserispor,0.0,0.0,D,0.0,0.0,2.62,3.2,2.37,2.5,3.3,2.45,2.5,3.1,2.6,2.55,3.1,2.45,2005/6,€22.76m,€23.43m
T1,29/03/2006,Galatasaray,Ankaragucu,2.0,0.0,H,1.0,0.0,1.16,6.0,11.0,1.12,7.0,13.0,1.2,5.2,11.0,1.16,5.5,12.0,2005/6,€64.95m,€27.16m
T1,29/03/2006,Genclerbirligi,Ankaraspor,2.0,1.0,H,1.0,0.0,1.66,3.4,4.5,1.7,3.3,4.5,1.7,3.4,4.3,1.65,3.4,4.5,2005/6,€25.68m,€32.53m
T1,29/03/2006,Manisaspor,Malatyaspor,4.0,3.0,H,3.0,1.0,1.8,3.25,4.0,1.7,3.3,4.5,1.75,3.4,4.0,1.75,3.3,4.0,2005/6,€22.87m,€25.08m
T1,29/03/2006,Samsunspor,Rizespor,0.0,0.0,D,0.0,0.0,2.2,3.25,2.8,2.15,3.2,3.0,2.2,3.1,3.0,2.2,3.2,2.8,2005/6,€25.79m,€17.42m
T1,29/03/2006,Sivasspor,Gaziantepspor,0.0,0.0,D,0.0,0.0,1.9,3.25,3.5,1.9,3.35,3.45,1.9,3.2,3.6,1.9,3.2,3.5,2005/6,€21.15m,€32.20m
T1,30/03/2006,Diyarbakirspor,Fenerbahce,0.0,4.0,A,0.0,3.0,6.5,3.75,1.44,9.5,4.8,1.25,6.0,3.9,1.45,6.3,4.0,1.4,2005/6,€21.98m,€73.00m
T1,30/03/2006,Trabzonspor,Konyaspor,1.0,2.0,A,1.0,0.0,1.5,3.75,5.5,1.4,3.9,7.0,1.55,3.7,5.0,1.5,3.6,5.5,2005/6,€64.14m,€28.52m
T1,01/04/2006,Ankaragucu,Besiktas,2.0,3.0,A,1.0,2.0,3.4,3.25,1.9,3.85,3.35,1.8,3.6,3.2,1.9,3.3,3.2,1.95,2005/6,€27.16m,€69.65m
T1,01/04/2006,Galatasaray,Genclerbirligi,3.0,0.0,H,2.0,0.0,1.3,4.33,8.5,1.25,4.8,9.5,1.33,4.2,8.0,1.3,4.2,8.5,2005/6,€64.95m,€25.68m
T1,02/04/2006,Erciyesspor,Samsunspor,2.0,2.0,D,1.0,1.0,1.72,3.25,4.33,1.7,3.3,4.5,1.8,3.3,3.8,1.65,3.4,4.5,2005/6,€22.76m,€25.79m
T1,02/04/2006,Gaziantepspor,Fenerbahce,0.0,2.0,A,0.0,1.0,6.0,3.5,1.5,7.0,4.35,1.35,5.0,3.7,1.55,6.0,3.75,1.45,2005/6,€32.20m,€73.00m
T1,02/04/2006,Konyaspor,Kayserispor,1.0,0.0,H,1.0,0.0,2.4,3.2,2.6,2.25,3.2,2.8,2.4,3.1,2.7,2.5,3.1,2.5,2005/6,€28.52m,€23.43m
T1,02/04/2006,Malatyaspor,Ankaraspor,0.0,2.0,A,0.0,1.0,2.0,3.25,3.25,2.15,3.2,3.0,2.1,3.1,3.2,2.05,3.1,3.2,2005/6,€25.08m,€32.53m
T1,02/04/2006,Manisaspor,Diyarbakirspor,0.0,3.0,A,0.0,2.0,1.66,3.4,4.5,1.65,3.5,4.5,1.7,3.4,4.3,1.65,3.45,4.3,2005/6,€22.87m,€21.98m
T1,02/04/2006,Sivasspor,Rizespor,1.0,2.0,A,0.0,0.0,1.9,3.25,3.5,1.8,3.35,3.85,1.9,3.2,3.6,1.9,3.0,3.75,2005/6,€21.15m,€17.42m
T1,02/04/2006,Trabzonspor,Denizlispor,3.0,0.0,H,2.0,0.0,1.5,3.75,5.5,1.4,3.9,7.0,1.5,3.8,5.5,1.45,3.75,6.0,2005/6,€64.14m,€29.21m
T1,07/04/2006,Diyarbakirspor,Galatasaray,1.0,3.0,A,1.0,2.0,7.5,4.5,1.28,8.25,4.5,1.3,6.5,4.0,1.4,9.0,5.5,1.2,2005/6,€21.98m,€64.95m
T1,08/04/2006,Ankaraspor,Gaziantepspor,3.0,0.0,H,1.0,0.0,2.1,3.2,3.1,2.15,3.2,3.0,2.1,3.1,3.2,2.1,3.1,3.1,2005/6,€32.53m,€32.20m
T1,08/04/2006,Besiktas,Malatyaspor,2.0,2.0,D,0.0,1.0,1.33,4.2,8.0,1.25,4.8,9.5,1.35,4.2,7.5,1.36,4.0,7.0,2005/6,€69.65m,€25.08m
T1,09/04/2006,Fenerbahce,Sivasspor,3.0,0.0,H,2.0,0.0,1.16,5.5,13.0,1.12,7.0,13.0,1.2,5.2,11.0,1.14,6.5,10.0,2005/6,€73.00m,€21.15m
T1,09/04/2006,Genclerbirligi,Trabzonspor,1.0,0.0,H,1.0,0.0,2.3,3.2,2.7,2.35,3.25,2.65,2.3,3.1,2.8,2.3,3.1,2.7,2005/6,€25.68m,€64.14m
T1,09/04/2006,Kayserispor,Ankaragucu,1.0,2.0,A,0.0,1.0,1.61,3.4,5.0,1.6,3.5,4.9,1.65,3.5,4.5,1.6,3.3,5.0,2005/6,€23.43m,€27.16m
T1,09/04/2006,Rizespor,Manisaspor,4.0,1.0,H,1.0,1.0,2.2,3.2,2.9,2.15,3.2,3.0,2.0,3.1,3.5,2.2,3.1,2.85,2005/6,€17.42m,€22.87m
T1,15/04/2006,Denizlispor,Samsunspor,1.0,2.0,A,1.0,1.0,1.72,3.2,4.33,1.6,3.5,4.9,1.75,3.3,4.2,1.8,3.1,4.0,2005/6,€29.21m,€25.79m
T1,15/04/2006,Malatyaspor,Kayserispor,2.0,1.0,H,0.0,0.0,2.25,3.2,2.8,2.15,3.2,3.0,2.2,3.2,2.9,2.4,3.1,2.6,2005/6,€25.08m,€23.43m
T1,15/04/2006,Manisaspor,Fenerbahce,5.0,3.0,H,2.0,1.0,6.5,3.75,1.4,8.5,4.45,1.3,6.5,4.0,1.4,6.5,3.5,1.45,2005/6,€22.87m,€73.00m
T1,16/04/2006,Ankaragucu,Konyaspor,3.0,0.0,H,1.0,0.0,2.1,3.2,3.0,2.25,3.2,2.8,2.1,3.1,3.2,2.3,3.1,2.7,2005/6,€27.16m,€28.52m
T1,16/04/2006,Erciyesspor,Genclerbirligi,2.0,0.0,H,1.0,0.0,2.6,3.2,2.37,2.65,3.25,2.35,2.5,3.2,2.5,2.5,3.1,2.5,2005/6,€22.76m,€25.68m
T1,16/04/2006,Galatasaray,Rizespor,4.0,2.0,H,1.0,0.0,1.14,6.0,13.0,1.12,7.0,13.0,1.15,6.0,13.0,1.15,5.5,13.0,2005/6,€64.95m,€17.42m
T1,16/04/2006,Gaziantepspor,Besiktas,2.0,2.0,D,1.0,1.0,3.2,3.2,2.0,3.45,3.35,1.9,3.3,3.2,2.0,3.5,3.2,1.9,2005/6,€32.20m,€69.65m
T1,16/04/2006,Sivasspor,Ankaraspor,2.0,2.0,D,0.0,1.0,2.25,3.0,2.87,2.15,3.2,3.0,2.2,3.2,2.9,2.1,3.1,3.1,2005/6,€21.15m,€32.53m
T1,16/04/2006,Trabzonspor,Diyarbakirspor,3.0,0.0,H,0.0,0.0,1.4,4.0,6.5,1.4,3.9,7.0,1.45,3.9,6.0,1.4,3.85,6.5,2005/6,€64.14m,€21.98m
T1,22/04/2006,Ankaraspor,Manisaspor,3.0,1.0,H,0.0,1.0,2.0,3.2,3.2,1.9,3.35,3.45,1.9,3.2,3.6,2.05,3.2,3.1,2005/6,€32.53m,€22.87m
T1,22/04/2006,Fenerbahce,Galatasaray,4.0,0.0,H,2.0,0.0,2.1,3.2,3.0,1.95,3.3,3.4,2.1,3.1,3.3,2.0,3.2,3.2,2005/6,€73.00m,€64.95m
T1,23/04/2006,Besiktas,Sivasspor,0.0,1.0,A,0.0,1.0,1.4,3.75,7.0,1.35,4.35,7.0,1.43,4.0,6.3,1.35,3.9,8.0,2005/6,€69.65m,€21.15m
T1,23/04/2006,Diyarbakirspor,Erciyesspor,2.0,1.0,H,1.0,0.0,2.1,3.2,3.0,1.95,3.3,3.35,2.1,3.3,3.0,1.95,3.1,3.5,2005/6,€21.98m,€22.76m
T1,23/04/2006,Genclerbirligi,Denizlispor,3.0,3.0,D,1.0,0.0,1.66,3.4,4.33,1.6,3.5,4.9,1.6,3.6,4.8,1.65,3.3,4.6,2005/6,€25.68m,€29.21m
T1,23/04/2006,Kayserispor,Gaziantepspor,0.0,1.0,A,0.0,1.0,1.72,3.4,4.0,1.7,3.3,4.5,1.9,3.4,3.4,1.7,3.3,4.2,2005/6,€23.43m,€32.20m
T1,23/04/2006,Konyaspor,Malatyaspor,0.0,2.0,A,0.0,1.0,1.9,3.25,3.4,1.85,3.4,3.6,2.1,3.4,2.9,2.0,3.1,3.3,2005/6,€28.52m,€25.08m
T1,23/04/2006,Rizespor,Trabzonspor,1.0,6.0,A,0.0,3.0,2.75,3.25,2.2,3.0,3.2,2.15,3.0,3.1,2.2,2.8,3.1,2.25,2005/6,€17.42m,€64.14m
T1,23/04/2006,Samsunspor,Ankaragucu,2.0,1.0,H,0.0,0.0,1.9,3.25,3.4,1.9,3.35,3.45,1.9,3.3,3.5,1.95,3.1,3.5,2005/6,€25.79m,€27.16m
T1,28/04/2006,Manisaspor,Besiktas,0.0,1.0,A,0.0,1.0,3.25,3.25,2.0,3.35,3.45,1.9,2.7,3.2,2.3,3.2,3.2,2.0,2005/6,€22.87m,€69.65m
T1,29/04/2006,Denizlispor,Diyarbakirspor,1.0,0.0,H,1.0,0.0,1.83,3.25,3.75,1.8,3.35,3.85,1.85,3.3,3.7,1.8,3.25,3.8,2005/6,€29.21m,€21.98m
T1,29/04/2006,Erciyesspor,Rizespor,0.0,2.0,A,0.0,2.0,2.3,3.2,2.7,2.25,3.2,2.8,2.5,3.1,2.6,2.25,3.2,2.75,2005/6,€22.76m,€17.42m
T1,29/04/2006,Galatasaray,Ankaraspor,4.0,0.0,H,2.0,0.0,1.12,6.5,12.0,1.1,7.5,14.0,1.17,5.7,12.0,1.15,6.5,10.0,2005/6,€64.95m,€32.53m
T1,29/04/2006,Gaziantepspor,Konyaspor,2.0,0.0,H,1.0,0.0,1.61,3.4,5.0,1.55,3.5,5.5,1.55,3.7,5.0,1.6,3.4,4.8,2005/6,€32.20m,€28.52m
T1,29/04/2006,Samsunspor,Genclerbirligi,2.0,0.0,H,0.0,0.0,2.3,3.2,2.7,2.15,3.2,3.0,2.4,3.2,2.6,2.25,3.2,2.75,2005/6,€25.79m,€25.68m
T1,29/04/2006,Trabzonspor,Fenerbahce,2.0,3.0,A,1.0,0.0,4.2,3.3,1.72,4.85,3.55,1.6,4.2,3.3,1.75,4.0,3.3,1.75,2005/6,€64.14m,€73.00m
T1,30/04/2006,Sivasspor,Kayserispor,0.0,5.0,A,0.0,3.0,2.2,3.2,2.87,2.25,3.2,2.8,2.1,3.1,3.2,2.25,3.2,2.75,2005/6,€21.15m,€23.43m
T1,06/05/2006,Ankaraspor,Trabzonspor,0.0,2.0,A,0.0,2.0,3.25,3.25,2.0,3.2,3.35,2.0,3.5,3.3,1.9,3.2,3.2,2.0,2005/6,€32.53m,€64.14m
T1,06/05/2006,Diyarbakirspor,Genclerbirligi,0.0,2.0,A,0.0,1.0,2.37,3.4,2.5,2.75,3.25,2.3,2.3,3.4,2.5,2.75,3.25,2.2,2005/6,€21.98m,€25.68m
T1,06/05/2006,Malatyaspor,Samsunspor,3.0,0.0,H,1.0,0.0,2.1,3.25,3.0,2.15,3.2,3.0,2.1,3.2,3.1,2.1,3.2,3.0,2005/6,€25.08m,€25.79m
T1,07/05/2006,Ankaragucu,Gaziantepspor,2.0,1.0,H,2.0,0.0,2.25,2.87,3.1,2.35,2.85,3.0,2.2,2.7,3.4,2.4,2.5,3.25,2005/6,€27.16m,€32.20m
T1,07/05/2006,Besiktas,Galatasaray,1.0,2.0,A,0.0,0.0,4.0,3.5,1.72,4.6,3.45,1.65,4.3,3.4,1.7,5.0,3.6,1.55,2005/6,€69.65m,€64.95m
T1,07/05/2006,Fenerbahce,Erciyesspor,4.0,2.0,H,2.0,1.0,1.08,7.5,17.0,1.08,7.75,17.0,1.1,7.0,15.0,1.1,7.0,13.0,2005/6,€73.00m,€22.76m
T1,14/05/2006,Denizlispor,Fenerbahce,1.0,1.0,D,0.0,0.0,7.0,4.0,1.36,9.0,5.0,1.25,7.0,4.4,1.35,6.5,5.0,1.3,2005/6,€29.21m,€73.00m
T1,14/05/2006,Galatasaray,Kayserispor,3.0,0.0,H,1.0,0.0,1.16,5.5,11.0,1.18,5.75,11.0,1.25,5.0,8.5,1.15,5.5,13.0,2005/6,€64.95m,€23.43m
T1,14/05/2006,Genclerbirligi,Rizespor,1.0,3.0,A,0.0,1.0,1.28,4.5,8.0,1.3,4.75,7.5,1.22,5.0,9.0,1.25,5.0,8.0,2005/6,€25.68m,€17.42m
T1,14/05/2006,Trabzonspor,Besiktas,1.0,2.0,A,0.0,0.0,1.83,3.4,3.5,1.8,3.4,3.8,1.75,3.4,4.0,1.7,3.3,4.2,2005/6,€64.14m,€69.65m
T1,04/08/2006,Ankaraspor,Galatasaray,1.0,1.0,D,1.0,0.0,5.0,3.5,1.57,5.75,3.7,1.5,4.8,3.6,1.6,5.0,3.6,1.55,2006/7,€39.90m,€76.88m
T1,05/08/2006,Fenerbahce,Erciyesspor,6.0,0.0,H,2.0,0.0,1.2,5.25,11.0,1.16,5.55,14.0,1.2,5.2,11.0,1.2,5.5,9.5,2006/7,€114.20m,€35.35m
T1,05/08/2006,Kayserispor,Trabzonspor,1.0,0.0,H,1.0,0.0,2.6,3.2,2.4,2.8,3.2,2.25,2.7,3.1,2.4,2.55,3.3,2.35,2006/7,€35.65m,€67.40m
T1,06/08/2006,Antalyaspor,Rizespor,0.0,0.0,D,0.0,0.0,2.25,3.2,2.8,2.3,3.25,2.7,2.2,3.1,3.0,2.2,3.3,2.75,2006/7,€25.44m,€26.00m
T1,06/08/2006,Bursaspor,Ankaragucu,0.0,0.0,D,0.0,0.0,1.83,3.25,3.75,1.85,3.35,3.65,2.0,3.2,3.3,1.9,3.4,3.3,2006/7,€29.95m,€37.79m
T1,06/08/2006,Gaziantepspor,Denizlispor,1.0,1.0,D,1.0,0.0,2.0,3.2,3.3,1.9,3.25,3.6,2.1,3.1,3.2,1.75,3.4,3.8,2006/7,€33.40m,€29.93m
T1,06/08/2006,Konyaspor,Sakaryaspor,1.0,1.0,D,1.0,0.0,1.72,3.2,4.5,1.65,3.45,4.65,1.85,3.2,3.8,1.6,3.55,4.6,2006/7,€36.45m,€36.65m
T1,06/08/2006,Manisaspor,Besiktas,1.0,0.0,H,1.0,0.0,4.0,3.25,1.8,4.25,3.45,1.7,4.0,3.2,1.8,3.6,3.4,1.8,2006/7,€37.10m,€70.07m
T1,06/08/2006,Sivasspor,Genclerbirligi,1.0,2.0,A,1.0,1.0,2.25,3.2,2.8,2.25,3.2,2.8,2.3,3.1,2.8,2.25,3.3,2.65,2006/7,€37.15m,€35.53m
T1,11/08/2006,Besiktas,Gaziantepspor,2.0,1.0,H,1.0,0.0,1.4,4.0,7.0,1.35,4.35,7.0,1.45,3.8,5.4,1.45,3.75,6.0,2006/7,€70.07m,€33.40m
T1,12/08/2006,Genclerbirligi,Fenerbahce,0.0,2.0,A,0.0,2.0,4.5,3.6,1.61,4.9,3.5,1.6,4.2,3.2,1.7,4.5,3.6,1.6,2006/7,€35.53m,€114.20m
T1,13/08/2006,Ankaragucu,Ankaraspor,1.0,1.0,D,0.0,1.0,2.37,3.2,2.62,2.35,3.25,2.65,2.5,3.0,2.5,2.25,3.3,2.65,2006/7,€37.79m,€39.90m
T1,13/08/2006,Denizlispor,Konyaspor,0.0,1.0,A,0.0,1.0,2.37,3.2,2.62,2.5,3.2,2.5,2.4,3.1,2.5,2.35,3.3,2.55,2006/7,€29.93m,€36.45m
T1,13/08/2006,Erciyesspor,Bursaspor,2.0,1.0,H,1.0,1.0,2.1,3.25,3.0,2.35,3.25,2.65,2.2,3.1,2.8,2.1,3.3,2.9,2006/7,€35.35m,€29.95m
T1,13/08/2006,Galatasaray,Kayserispor,4.0,0.0,H,1.0,0.0,1.25,5.0,9.0,1.25,4.85,9.5,1.25,4.5,9.0,1.25,4.8,8.5,2006/7,€76.88m,€35.65m
T1,13/08/2006,Rizespor,Sivasspor,1.0,1.0,D,0.0,1.0,2.1,3.25,3.0,2.15,3.2,3.0,2.1,3.1,3.0,2.1,3.3,2.9,2006/7,€26.00m,€37.15m
T1,13/08/2006,Sakaryaspor,Antalyaspor,0.0,0.0,D,0.0,0.0,2.2,3.25,2.8,2.15,3.2,3.0,2.2,3.0,2.9,2.1,3.3,2.9,2006/7,€36.65m,€25.44m
T1,13/08/2006,Trabzonspor,Manisaspor,1.0,1.0,D,1.0,1.0,1.57,3.6,5.0,1.6,3.5,4.9,1.55,3.5,4.8,1.6,3.6,4.5,2006/7,€67.40m,€37.10m
T1,19/08/2006,Ankaraspor,Erciyesspor,2.0,2.0,D,1.0,1.0,1.9,3.2,3.5,1.9,3.35,3.45,2.0,3.1,3.2,2.1,3.0,3.2,2006/7,€39.90m,€35.35m
T1,19/08/2006,Fenerbahce,Rizespor,2.0,1.0,H,1.0,0.0,1.14,6.0,12.0,1.13,6.6,13.0,1.22,4.8,9.5,1.16,6.0,10.0,2006/7,€114.20m,€26.00m
T1,19/08/2006,Manisaspor,Galatasaray,2.0,2.0,D,1.0,0.0,4.33,3.4,1.66,5.15,3.4,1.6,4.0,3.2,1.75,4.33,3.4,1.66,2006/7,€37.10m,€76.88m
T1,20/08/2006,Bursaspor,Genclerbirligi,0.0,0.0,D,0.0,0.0,2.37,3.1,2.62,2.35,3.15,2.7,2.4,3.0,2.6,2.4,3.0,2.65,2006/7,€29.95m,€35.53m
T1,20/08/2006,Denizlispor,Besiktas,0.0,2.0,A,0.0,1.0,5.5,3.5,1.53,4.8,3.35,1.65,4.4,3.3,1.65,5.0,3.5,1.57,2006/7,€29.93m,€70.07m
