Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A
SP1,2004/5,22/09/2004,Getafe,Espanol,H,€13.85m,€45.15m,2.62,3.2,2.37,1.0,1.0,1.0,1.0,1.0,1.0,2.65,3.25,2.35,2.85,3.2,2.4,2.8,2.9,2.3,2.75,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.1,2.4,0,0,0
SP1,2004/5,22/09/2004,La Coruna,Valencia,A,€144.45m,€195.90m,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.65,2.4,3.2,2.85,2.2,3.0,2.9,2.38,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.6,0,0,0
SP1,2004/5,22/09/2004,Levante,Ath Madrid,H,€24.25m,€125.65m,2.62,3.2,2.37,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.15,2.35,2.75,3.25,2.4,2.8,2.9,2.3,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.1,2.4,0,0,0
SP1,2004/5,22/09/2004,Malaga,Numancia,H,€32.85m,€13.40m,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.2,4.0,1.8,3.3,4.5,1.85,3.0,3.8,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.1,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0
SP1,2004/5,22/09/2004,Sociedad,Santander,A,€53.55m,€32.90m,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.5,1.8,3.3,4.5,1.75,3.1,4.2,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,3.75,0,0,1
SP1,2004/5,22/09/2004,Villarreal,Sevilla,D,€66.25m,€70.55m,2.2,3.2,2.87,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.3,3.5,2.1,3.25,3.4,2.0,3.0,3.3,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,0,1,0
SP1,2004/5,23/09/2004,Barcelona,Zaragoza,H,€273.03m,€51.13m,1.33,4.0,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,9.0,1.33,4.5,9.0,1.3,4.2,8.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.33,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,3.75,8.0,0,0,0
SP1,2004/5,25/09/2004,Ath Bilbao,Real Madrid,H,€53.05m,€303.70m,3.0,3.25,2.3,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.2,2.1,3.1,3.2,2.25,2.7,3.0,2.3,2.75,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.25,0,0,0
SP1,2004/5,25/09/2004,Ath Madrid,Villarreal,H,€125.65m,€66.25m,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.35,4.3,1.87,3.25,4.15,1.85,3.1,3.6,1.67,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0
SP1,2004/5,25/09/2004,La Coruna,Betis,D,€144.45m,€85.15m,1.66,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.55,5.7,1.67,3.4,5.25,1.65,3.3,4.4,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66,3.3,4.5,0,0,0
SP1,2004/5,26/09/2004,Espanol,Malaga,H,€45.15m,€32.85m,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,4.1,1.85,3.25,4.2,1.9,3.1,3.5,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.2,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0
SP1,2004/5,26/09/2004,Mallorca,Barcelona,A,€42.65m,€273.03m,4.33,3.25,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.1,3.3,1.8,4.75,3.4,1.73,4.0,3.2,1.75,5.0,3.5,1.57,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.4,1.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.2,1.72,0,0,0
SP1,2004/5,26/09/2004,Numancia,Albacete,D,€13.40m,€17.75m,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,2.1,3.1,3.55,2.1,3.0,3.1,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.2,3.5,0,0,0
SP1,2004/5,26/09/2004,Osasuna,Getafe,H,€26.70m,€13.85m,1.66,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.5,5.2,1.65,3.3,5.8,1.65,3.3,4.4,1.53,3.5,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.61,3.3,5.0,0,0,0
SP1,2004/5,26/09/2004,Sevilla,Sociedad,H,€70.55m,€53.55m,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.95,1.83,3.3,4.3,1.85,3.1,3.6,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0
SP1,2004/5,26/09/2004,Valencia,Santander,H,€195.90m,€32.90m,1.28,4.5,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.7,8.25,1.35,4.5,8.5,1.3,4.2,8.0,1.3,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,3.75,8.0,0,0,0
SP1,2004/5,26/09/2004,Zaragoza,Levante,H,€51.13m,€24.25m,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.35,4.3,1.75,3.4,4.65,1.85,3.1,3.6,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,4.5,0,0,0
SP1,2004/5,02/10/2004,Betis,Valencia,D,€85.15m,€195.90m,3.4,3.25,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,3.5,3.25,2.05,3.2,3.1,2.0,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.1,2.1,0,0,0
SP1,2004/5,02/10/2004,Sociedad,Ath Madrid,H,€53.55m,€125.65m,2.5,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.5,3.2,2.7,2.3,2.9,2.8,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.0,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.6,0,0,0
SP1,2004/5,03/10/2004,Albacete,Espanol,H,€17.75m,€45.15m,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.15,2.6,2.6,3.15,2.65,2.4,3.0,2.6,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.0,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,0,0
SP1,2004/5,03/10/2004,Barcelona,Numancia,H,€273.03m,€13.40m,1.2,5.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,6.25,14.0,1.2,5.75,14.0,1.2,5.0,10.0,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,6.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.0,11.0,0,0,0
SP1,2004/5,03/10/2004,Getafe,Ath Bilbao,H,€13.85m,€53.05m,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.35,2.7,3.15,2.55,2.5,3.0,2.5,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,0,0
SP1,2004/5,03/10/2004,Levante,Mallorca,H,€24.25m,€42.65m,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.05,3.25,3.5,1.9,3.1,3.5,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.1,3.2,0,0,0
SP1,2004/5,03/10/2004,Malaga,Osasuna,H,€32.85m,€26.70m,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.25,3.25,2.2,3.2,3.2,2.1,3.0,3.1,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,0,0,0
SP1,2004/5,03/10/2004,Real Madrid,La Coruna,A,€303.70m,€144.45m,1.61,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.25,1.57,3.55,6.25,1.55,3.5,4.8,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.6,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,3.5,5.5,0,0,1
SP1,2004/5,03/10/2004,Santander,Sevilla,D,€32.90m,€70.55m,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.55,3.15,2.7,2.4,2.9,2.7,2.38,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.6,0,1,0
SP1,2004/5,03/10/2004,Villarreal,Zaragoza,H,€66.25m,€51.13m,2.1,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,2.05,3.25,3.5,2.0,3.0,3.3,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.2,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,3.3,0,0,0
