Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A
P1,2004/5,26/09/2004,Nacional,Academica,H,€10.25m,€13.73m,1.72,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.55,4.9,1.7,3.4,4.4,1.7,3.2,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72,3.4,4.0,0,0,0
P1,2004/5,26/09/2004,Rio Ave,Sp Lisbon,D,€11.10m,€89.40m,3.0,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.3,3.25,2.0,3.1,3.2,2.1,3.1,3.0,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.2,2.05,0,1,0
P1,2004/5,27/09/2004,Estoril,Belenenses,H,€6.63m,€24.35m,2.37,3.1,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.6,2.5,3.1,2.55,2.5,3.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.1,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,0,0
P1,2004/5,01/10/2004,Boavista,Rio Ave,A,€29.10m,€11.10m,1.66,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.55,4.9,1.7,3.3,4.5,1.75,3.1,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.25,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.25,4.0,0,0,1
P1,2004/5,03/10/2004,Academica,Gil Vicente,H,€13.73m,€8.20m,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.25,2.95,2.1,3.2,3.1,2.1,3.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.1,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,0,0,0
P1,2004/5,03/10/2004,Guimaraes,Benfica,A,€20.40m,€120.05m,4.5,3.25,1.66,1.0,1.0,1.0,1.0,1.0,1.0,4.05,3.4,1.75,4.0,3.25,1.8,3.6,3.1,1.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.3,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.3,1.8,0,0,0
P1,2004/5,03/10/2004,Moreirense,Setubal,D,€6.15m,€9.58m,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.25,3.4,2.1,3.2,3.1,2.0,3.0,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.1,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,0,1,0
P1,2004/5,03/10/2004,Penafiel,Estoril,H,€5.73m,€6.63m,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.3,3.55,2.0,3.2,3.35,2.1,3.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.1,3.2,0,0,0
P1,2004/5,03/10/2004,Porto,Belenenses,H,€158.15m,€24.35m,1.36,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,8.25,1.3,4.6,8.0,1.35,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.33,8.0,0,0,0
P1,2004/5,04/10/2004,Sp Lisbon,Leiria,D,€89.40m,€17.83m,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.2,7.5,1.45,3.75,6.4,1.4,3.7,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,0,0,0
