Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP
SP1,2009/10,07/11/2009,Tenerife,Malaga,D,34.0,58.6,10,10,2,2,2.0,3.4,3.75,1.0,1.0,1.0,2.0,3.3,3.4,1.95,3.35,3.7,2.0,3.25,3.75,1.9,3.3,3.9,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.0,3.25,4.0,1.0,1.0,1.0,1.91,3.25,3.6,1.95,3.25,3.3,0,0,0,0,15,20,4,4,10,1,2,5,3,4,7,3,5,10,0,8
SP1,2009/10,08/11/2009,Almeria,Osasuna,H,63.7,60.0,10,10,2,0,2.5,3.25,2.8,1.0,1.0,1.0,2.4,3.2,2.75,2.5,3.2,2.7,2.5,3.2,2.75,2.4,3.2,2.85,2.25,3.0,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.6,2.38,3.25,3.0,1.0,1.0,1.0,2.5,3.2,2.6,2.4,3.1,2.6,0,0,0,0,11,10,3,6,12,2,5,12,3,5,10,2,6,11,12,14
SP1,2009/10,08/11/2009,Santander,Ath Bilbao,A,65.5,100.8,10,10,0,2,2.25,3.3,3.2,1.0,1.0,1.0,2.25,3.3,2.88,2.2,3.35,3.05,2.25,3.3,3.0,2.2,3.2,3.2,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.25,2.85,2.25,3.25,3.25,1.0,1.0,1.0,2.25,3.2,2.9,2.15,3.25,2.87,0,0,0,0,17,8,1,2,7,6,7,16,1,3,10,3,6,11,11,13
SP1,2009/10,08/11/2009,Sevilla,Villarreal,H,218.3,163.7,10,10,3,2,1.67,3.7,5.0,1.0,1.0,1.0,1.62,3.6,5.0,1.6,3.9,5.0,1.6,3.75,5.25,1.6,3.7,5.4,1.62,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.6,5.0,1.67,3.6,5.5,1.0,1.0,1.0,1.57,3.5,5.5,1.53,3.6,5.0,0,0,0,0,3,16,7,10,22,6,7,9,5,7,19,9,10,14,3,5
SP1,2009/10,08/11/2009,Sp Gijon,Espanol,H,55.2,71.0,10,10,1,0,2.25,3.3,3.2,1.0,1.0,1.0,2.25,3.3,2.88,2.2,3.35,3.05,2.25,3.3,3.0,2.2,3.2,3.2,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.3,2.85,2.25,3.25,3.25,1.0,1.0,1.0,2.25,3.1,3.0,2.15,3.25,2.87,0,0,0,0,7,9,5,11,16,2,6,13,2,8,12,1,3,8,16,10
SP1,2009/10,08/11/2009,Valencia,Zaragoza,H,240.0,87.25,10,10,3,1,1.5,4.0,6.5,1.0,1.0,1.0,1.5,4.0,6.0,1.45,4.2,6.45,1.5,4.0,6.25,1.45,4.0,7.0,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.45,4.0,6.25,1.5,4.0,7.0,1.0,1.0,1.0,1.5,3.75,6.0,1.44,3.75,6.0,0,0,0,0,4,13,9,13,21,3,4,11,7,8,19,4,7,14,6,0
SP1,2009/10,08/11/2009,Valladolid,Xerez,D,50.5,32.5,10,10,0,0,1.65,3.7,5.25,1.0,1.0,1.0,1.62,3.6,5.0,1.55,3.75,5.85,1.62,3.6,5.5,1.7,3.5,4.9,1.62,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.6,5.0,1.6,3.75,6.0,1.0,1.0,1.0,1.6,3.4,5.0,1.53,3.5,5.5,0,0,0,0,14,19,5,6,10,1,5,6,5,9,14,0,3,3,15,0
SP1,2009/10,21/11/2009,Ath Bilbao,Barcelona,D,100.8,515.4,11,11,1,1,6.5,4.0,1.53,1.0,1.0,1.0,6.0,4.0,1.5,6.5,4.4,1.5,5.75,4.0,1.53,5.5,3.9,1.55,6.5,3.6,1.44,1.0,1.0,1.0,1.0,1.0,1.0,5.75,4.2,1.45,6.0,4.0,1.5,1.0,1.0,1.0,6.5,4.33,1.44,5.5,4.0,1.5,0,0,0,0,8,2,7,7,17,5,9,27,4,5,12,6,12,29,13,1
SP1,2009/10,21/11/2009,La Coruna,Ath Madrid,H,75.9,210.8,11,11,2,1,2.5,3.3,2.75,1.0,1.0,1.0,2.38,3.25,2.75,2.6,3.4,2.7,2.45,3.25,2.75,2.4,3.2,2.85,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.3,2.7,2.38,3.25,2.75,1.0,1.0,1.0,2.4,3.25,2.8,2.4,3.2,2.75,0,0,0,0,5,18,7,10,22,0,1,7,5,6,16,3,4,13,7,4
SP1,2009/10,21/11/2009,Real Madrid,Santander,H,451.7,65.5,11,11,1,0,1.22,6.0,12.0,1.0,1.0,1.0,1.22,5.5,12.0,1.18,7.0,11.0,1.22,6.0,11.0,1.25,5.7,9.0,1.17,5.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,6.0,10.0,1.14,7.0,15.0,1.0,1.0,1.0,1.2,6.0,12.0,1.2,5.5,13.0,0,0,0,0,1,17,9,13,28,0,2,7,6,10,27,0,3,10,2,11
SP1,2009/10,21/11/2009,Tenerife,Sevilla,A,34.0,218.3,11,11,1,2,5.0,3.5,1.73,1.0,1.0,1.0,4.33,3.4,1.75,5.5,3.6,1.6,4.5,3.5,1.75,4.6,3.5,1.75,4.5,3.5,1.62,1.0,1.0,1.0,1.0,1.0,1.0,4.6,3.6,1.65,5.0,3.5,1.67,1.0,1.0,1.0,4.5,3.6,1.73,4.8,3.5,1.7,0,0,0,0,16,3,1,4,10,9,10,25,3,5,8,7,7,21,0,3
SP1,2009/10,22/11/2009,Espanol,Getafe,A,71.0,77.3,11,11,0,2,2.1,3.3,3.5,1.0,1.0,1.0,2.1,3.25,3.2,2.15,3.0,3.55,2.1,3.25,3.4,2.0,3.3,3.6,1.91,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.1,3.25,3.25,1.0,1.0,1.0,2.1,3.3,3.3,2.1,3.25,3.25,0,0,1,1,10,9,1,5,13,3,6,15,1,3,8,2,5,14,10,17
SP1,2009/10,22/11/2009,Malaga,Zaragoza,D,58.6,87.25,11,11,1,1,2.3,3.4,3.0,1.0,1.0,1.0,2.38,3.25,2.7,2.2,3.35,3.05,2.3,3.3,2.95,2.3,3.3,2.9,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.3,2.75,2.3,3.25,2.88,1.0,1.0,1.0,2.3,3.3,2.9,2.3,3.3,2.8,0,1,0,1,20,14,2,2,6,4,5,12,3,5,11,4,7,15,8,0
SP1,2009/10,22/11/2009,Mallorca,Almeria,H,65.1,63.7,11,11,3,1,1.73,3.6,4.75,1.0,1.0,1.0,1.8,3.3,4.2,1.8,3.45,4.25,1.75,3.6,4.33,1.8,3.4,4.3,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.5,4.2,1.8,3.25,4.5,1.0,1.0,1.0,1.75,3.25,5.0,1.7,3.6,4.33,0,0,0,0,6,13,6,10,20,3,6,12,6,10,21,4,6,11,9,12
SP1,2009/10,22/11/2009,Osasuna,Valencia,A,60.0,240.0,11,11,1,3,3.25,3.3,2.2,1.0,1.0,1.0,3.2,3.3,2.1,3.65,3.6,2.0,3.25,3.25,2.15,3.1,3.3,2.2,3.0,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.3,2.0,3.25,3.25,2.1,1.0,1.0,1.0,3.4,3.2,2.1,3.0,3.3,2.2,0,0,0,0,12,4,1,5,12,9,13,24,2,6,12,7,10,22,14,6
SP1,2009/10,22/11/2009,Villarreal,Valladolid,H,163.7,50.5,11,11,3,1,1.62,3.75,5.5,1.0,1.0,1.0,1.67,3.3,5.0,1.6,3.8,5.15,1.65,3.65,5.0,1.65,3.5,5.3,1.62,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.75,4.75,1.57,3.75,5.5,1.0,1.0,1.0,1.62,3.6,5.5,1.6,3.5,5.5,0,0,0,0,11,15,6,9,12,2,5,10,10,13,17,2,8,15,5,15
SP1,2009/10,22/11/2009,Xerez,Sp Gijon,D,32.5,55.2,11,11,0,0,2.8,3.25,2.5,1.0,1.0,1.0,2.7,3.2,2.4,2.8,3.35,2.35,2.75,3.25,2.45,2.55,3.3,2.55,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.3,2.45,2.88,3.25,2.3,1.0,1.0,1.0,2.7,3.2,2.5,2.7,3.1,2.5,0,1,0,1,19,7,2,5,7,5,9,17,0,2,3,2,4,12,0,16
SP1,2009/10,28/11/2009,Sevilla,Malaga,D,218.3,58.6,12,12,2,2,1.25,5.5,12.0,1.0,1.0,1.0,1.29,5.0,10.0,1.25,5.5,10.0,1.3,5.0,9.0,1.35,4.7,8.0,1.22,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,10.0,1.25,5.5,13.0,1.0,1.0,1.0,1.29,5.0,9.5,1.29,4.75,9.5,0,0,0,0,3,18,7,11,26,3,3,7,7,9,23,5,6,13,3,8
SP1,2009/10,28/11/2009,Sp Gijon,Villarreal,H,55.2,163.7,12,12,1,0,2.75,3.3,2.5,1.0,1.0,1.0,2.8,3.3,2.4,2.75,3.4,2.35,2.75,3.3,2.45,2.7,3.2,2.5,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.4,3.0,3.4,2.3,1.0,1.0,1.0,2.75,3.3,2.4,2.7,3.25,2.4,0,0,0,0,7,12,7,9,20,3,9,12,2,3,13,5,12,17,16,5
SP1,2009/10,28/11/2009,Valencia,Mallorca,D,240.0,65.1,12,12,1,1,1.53,4.0,6.0,1.0,1.0,1.0,1.53,4.0,6.0,1.45,4.2,6.45,1.55,3.8,6.0,1.55,3.7,6.0,1.5,3.5,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.75,6.0,1.5,4.1,6.5,1.0,1.0,1.0,1.5,4.0,6.0,1.5,3.8,6.0,0,0,0,0,4,6,7,13,25,4,8,21,7,11,23,6,8,22,6,9
SP1,2009/10,29/11/2009,Almeria,Ath Bilbao,A,63.7,100.8,12,12,1,4,2.2,3.3,3.25,1.0,1.0,1.0,2.25,3.25,3.0,2.25,3.3,3.0,2.25,3.3,3.0,2.3,3.3,2.9,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.2,3.1,2.25,3.2,3.25,1.0,1.0,1.0,2.2,3.2,3.2,2.25,3.2,3.0,0,0,0,0,13,8,3,3,12,7,10,20,4,5,12,7,8,16,12,13
SP1,2009/10,29/11/2009,Ath Madrid,Espanol,H,210.8,71.0,12,12,4,0,1.75,3.5,4.75,1.0,1.0,1.0,1.75,3.6,4.5,1.75,3.55,4.4,1.75,3.5,4.5,1.75,3.5,4.6,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.5,4.2,1.67,3.8,5.0,1.0,1.0,1.0,1.75,3.6,4.33,1.73,3.4,4.5,0,0,0,0,17,11,3,4,10,0,2,13,7,8,17,0,1,8,4,10
SP1,2009/10,29/11/2009,Barcelona,Real Madrid,H,515.4,451.7,12,12,1,0,1.85,3.6,4.0,1.0,1.0,1.0,1.83,3.6,4.2,1.8,3.6,4.0,1.85,3.5,4.0,1.85,3.4,4.0,1.8,3.3,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.6,3.75,1.8,3.75,4.33,1.0,1.0,1.0,1.75,3.75,4.2,1.75,3.6,4.0,0,0,0,0,1,2,7,11,30,6,10,28,6,13,30,4,6,27,1,2
SP1,2009/10,29/11/2009,Getafe,Xerez,H,77.3,32.5,12,12,5,1,1.5,4.0,6.5,1.0,1.0,1.0,1.57,3.6,6.0,1.55,3.55,6.4,1.55,3.8,6.0,1.6,3.6,5.6,1.53,3.5,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.53,3.75,5.5,1.57,3.75,6.25,1.0,1.0,1.0,1.5,3.8,6.5,1.5,3.8,6.0,0,0,0,0,9,20,6,9,18,2,2,7,7,9,19,1,1,4,17,0
SP1,2009/10,29/11/2009,Santander,La Coruna,A,65.5,75.9,12,12,0,1,2.63,3.25,2.63,1.0,1.0,1.0,2.7,3.25,2.5,2.5,3.3,2.65,2.6,3.25,2.6,2.6,3.3,2.5,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.2,2.5,2.5,3.25,2.8,1.0,1.0,1.0,2.6,3.2,2.6,2.7,3.25,2.4,0,0,0,0,19,5,0,1,7,9,10,25,0,1,10,5,6,17,11,7
SP1,2009/10,29/11/2009,Valladolid,Tenerife,D,50.5,34.0,12,12,3,3,2.0,3.4,3.7,1.0,1.0,1.0,1.95,3.3,3.75,1.95,3.35,3.7,2.0,3.3,3.6,1.9,3.3,3.9,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.4,3.6,1.9,3.5,4.0,1.0,1.0,1.0,1.9,3.4,3.8,1.95,3.3,3.6,0,0,0,0,15,16,2,6,11,2,5,11,4,9,18,6,7,11,15,0
SP1,2009/10,29/11/2009,Zaragoza,Osasuna,A,87.25,60.0,12,12,0,1,2.0,3.4,3.7,1.0,1.0,1.0,2.05,3.25,3.5,1.95,3.35,3.7,2.0,3.3,3.6,2.1,3.25,3.4,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.3,3.4,1.9,3.4,4.1,1.0,1.0,1.0,2.0,3.3,3.6,2.05,3.25,3.3,0,0,1,1,14,10,1,4,12,3,5,15,2,5,15,2,4,13,0,14
SP1,2009/10,02/12/2009,Xerez,Barcelona,A,32.5,515.4,13,13,0,2,12.0,5.5,1.25,1.0,1.0,1.0,11.0,5.0,1.25,12.0,5.6,1.22,11.0,5.5,1.25,10.0,5.2,1.27,11.0,5.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,12.0,5.5,1.2,13.0,6.0,1.22,1.0,1.0,1.0,12.0,5.5,1.22,11.0,5.5,1.22,0,0,0,0,20,1,1,2,7,7,11,33,1,1,4,4,9,32,0,1
SP1,2009/10,05/12/2009,La Coruna,Barcelona,A,75.9,515.4,13,14,1,3,5.5,3.8,1.62,1.0,1.0,1.0,5.0,3.75,1.67,5.25,3.75,1.6,5.0,3.75,1.65,5.3,3.5,1.65,4.5,3.5,1.62,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.6,1.6,5.5,4.0,1.6,1.0,1.0,1.0,5.5,3.5,1.62,4.4,3.6,1.6,0,0,0,0,5,1,6,10,25,7,11,33,4,7,18,4,9,32,7,1
SP1,2009/10,05/12/2009,Real Madrid,Almeria,H,451.7,63.7,13,13,4,2,1.17,6.5,17.0,1.0,1.0,1.0,1.2,6.0,15.0,1.18,6.5,12.5,1.2,6.0,13.0,1.2,6.0,11.5,1.14,6.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,6.0,13.0,1.17,7.0,17.0,1.0,1.0,1.0,1.18,6.5,13.0,1.18,6.0,12.0,0,0,0,0,2,15,6,12,31,0,3,12,5,10,31,4,7,14,2,12
SP1,2009/10,05/12/2009,Sevilla,Valladolid,D,218.3,50.5,13,13,1,1,1.33,4.75,9.5,1.0,1.0,1.0,1.36,4.5,8.0,1.35,4.6,8.0,1.37,4.5,8.25,1.37,4.6,7.5,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.5,8.0,1.3,5.4,9.0,1.0,1.0,1.0,1.33,4.5,9.5,1.35,4.33,8.0,0,0,0,0,4,14,5,11,27,2,4,12,5,10,24,5,6,19,3,15
SP1,2009/10,05/12/2009,Xerez,Ath Madrid,A,32.5,210.8,14,13,0,2,4.6,3.6,1.75,1.0,1.0,1.0,4.5,3.5,1.75,4.6,3.6,1.7,4.5,3.5,1.77,4.3,3.4,1.8,3.75,3.3,1.8,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.4,1.7,5.0,3.6,1.73,1.0,1.0,1.0,4.5,3.5,1.75,4.33,3.4,1.75,0,0,0,0,8,3,0,2,7,6,6,13,1,1,4,7,10,20,0,4
SP1,2009/10,06/12/2009,Ath Bilbao,Valencia,A,100.8,240.0,13,13,1,2,3.2,3.4,2.2,1.0,1.0,1.0,2.9,3.3,2.3,2.95,3.35,2.25,3.0,3.3,2.25,3.0,3.2,2.3,2.75,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.3,2.2,3.4,3.4,2.1,1.0,1.0,1.0,3.0,3.3,2.25,2.9,3.25,2.25,0,0,0,0,13,18,4,10,20,7,13,28,6,9,17,6,10,25,13,6
SP1,2009/10,06/12/2009,Espanol,Santander,A,71.0,65.5,13,13,0,4,2.0,3.3,3.8,1.0,1.0,1.0,1.95,3.3,3.75,1.95,3.3,3.75,2.0,3.3,3.6,2.0,3.3,3.6,1.83,3.3,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,1.9,3.25,4.33,1.0,1.0,1.0,2.0,3.25,3.6,1.9,3.3,3.75,0,0,1,1,19,10,0,1,13,3,3,10,0,1,8,4,4,14,10,11
SP1,2009/10,06/12/2009,Malaga,Osasuna,D,58.6,60.0,13,13,1,1,2.3,3.3,3.1,1.0,1.0,1.0,2.4,3.25,2.8,2.35,3.2,2.9,2.3,3.25,3.0,2.3,3.2,3.0,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.8,2.3,3.2,3.2,1.0,1.0,1.0,2.3,3.1,3.1,2.3,3.2,2.87,0,1,0,1,6,16,3,4,8,4,5,16,4,6,14,3,4,14,8,14
SP1,2009/10,06/12/2009,Mallorca,Zaragoza,H,65.1,87.25,13,13,4,1,1.85,3.5,4.2,1.0,1.0,1.0,1.75,3.5,4.5,1.8,3.4,4.3,1.8,3.4,4.33,1.8,3.4,4.3,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.4,4.0,1.75,3.75,4.5,1.0,1.0,1.0,1.8,3.4,4.33,1.75,3.4,4.33,0,0,0,0,12,7,7,10,24,1,4,12,8,11,26,2,5,16,9,0
SP1,2009/10,06/12/2009,Tenerife,Sp Gijon,H,34.0,55.2,13,13,2,1,2.1,3.3,3.5,1.0,1.0,1.0,2.1,3.3,3.3,2.1,3.3,3.3,2.1,3.3,3.4,2.2,3.2,3.2,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,3.1,2.15,3.2,3.5,1.0,1.0,1.0,2.1,3.3,3.3,2.1,3.25,3.2,0,0,0,0,11,9,4,5,14,4,8,20,6,8,13,2,4,14,0,16
SP1,2009/10,06/12/2009,Villarreal,Getafe,H,163.7,77.3,13,13,3,2,1.75,3.6,4.6,1.0,1.0,1.0,1.8,3.5,4.2,1.75,3.45,4.5,1.75,3.5,4.5,1.7,3.5,4.9,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.5,4.33,1.7,3.6,5.0,1.0,1.0,1.0,1.75,3.5,4.5,1.7,3.5,4.5,0,0,0,0,20,14,6,9,15,6,6,18,6,13,20,9,9,21,5,17
SP1,2009/10,12/12/2009,Barcelona,Espanol,H,515.4,71.0,15,14,1,0,1.17,7.0,17.0,1.0,1.0,1.0,1.2,6.5,13.0,1.16,7.0,13.0,1.17,6.5,14.0,1.22,5.5,12.0,1.14,6.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,6.5,13.0,1.2,6.0,16.0,1.0,1.0,1.0,1.18,6.0,15.0,1.15,6.2,15.0,0,0,0,0,4,2,9,13,39,3,3,16,6,8,36,2,2,10,1,10
SP1,2009/10,12/12/2009,Valencia,Real Madrid,A,240.0,451.7,14,14,2,3,2.5,3.4,2.7,1.0,1.0,1.0,2.4,3.4,2.8,2.45,3.55,2.75,2.5,3.3,2.65,2.5,3.3,2.6,2.4,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.2,2.55,2.5,3.4,2.75,1.0,1.0,1.0,2.38,3.4,2.75,2.37,3.5,2.55,0,0,0,0,18,7,4,10,28,6,12,34,5,11,27,7,11,34,6,2
SP1,2009/10,12/12/2009,Zaragoza,Ath Bilbao,A,87.25,100.8,14,14,1,2,2.2,3.3,3.3,1.0,1.0,1.0,2.15,3.25,3.25,2.1,3.3,3.3,2.1,3.3,3.3,2.25,3.3,2.95,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.25,3.5,3.0,1.0,1.0,1.0,2.1,3.4,3.25,2.2,3.25,3.0,0,0,0,0,16,6,0,1,12,6,10,23,2,4,17,7,10,19,0,13
SP1,2009/10,13/12/2009,Almeria,La Coruna,D,63.7,75.9,14,14,1,1,2.7,3.1,2.7,1.0,1.0,1.0,2.6,3.25,2.62,2.6,3.3,2.55,2.6,3.25,2.6,2.7,3.2,2.5,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.2,2.55,2.5,3.25,2.8,1.0,1.0,1.0,2.62,3.2,2.62,2.6,3.2,2.5,0,1,0,1,14,10,1,4,13,4,10,26,4,7,15,3,7,19,12,7
SP1,2009/10,13/12/2009,Ath Madrid,Villarreal,A,210.8,163.7,14,14,1,2,2.0,3.5,3.6,1.0,1.0,1.0,2.1,3.25,3.5,2.05,3.55,3.55,2.0,3.3,3.6,2.0,3.3,3.6,1.83,3.3,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.4,3.6,1.91,3.6,3.8,1.0,1.0,1.0,2.0,3.4,3.5,1.95,3.3,3.6,0,0,1,1,8,12,6,6,13,6,9,18,7,10,20,5,10,22,4,5
SP1,2009/10,13/12/2009,Getafe,Tenerife,H,77.3,34.0,14,14,2,1,1.75,3.6,4.75,1.0,1.0,1.0,1.75,3.4,4.5,1.75,3.5,4.45,1.75,3.5,4.5,1.75,3.5,4.6,1.73,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.4,4.2,1.8,3.25,5.0,1.0,1.0,1.0,1.67,3.6,5.0,1.75,3.4,4.33,0,0,0,0,11,5,6,9,21,4,5,14,9,11,23,6,9,14,17,0
SP1,2009/10,13/12/2009,Osasuna,Mallorca,A,60.0,65.1,14,14,0,1,2.2,3.3,3.25,1.0,1.0,1.0,2.2,3.3,3.1,2.15,3.3,3.2,2.1,3.3,3.3,2.2,3.2,3.2,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,3.1,2.1,3.25,3.6,1.0,1.0,1.0,2.1,3.25,3.4,2.1,3.25,3.25,0,0,0,0,15,20,4,4,16,7,10,27,2,3,14,6,11,27,14,9
SP1,2009/10,13/12/2009,Santander,Xerez,H,65.5,32.5,14,15,3,2,1.73,3.5,5.0,1.0,1.0,1.0,1.73,3.4,4.75,1.7,3.5,4.75,1.7,3.4,5.0,1.75,3.5,4.6,1.67,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.5,1.7,3.4,5.5,1.0,1.0,1.0,1.73,3.5,4.75,1.75,3.4,4.33,0,0,0,0,9,3,6,6,13,0,2,7,7,7,17,1,1,4,11,0
SP1,2009/10,13/12/2009,Sp Gijon,Sevilla,A,55.2,218.3,14,14,0,1,3.5,3.3,2.1,1.0,1.0,1.0,3.25,3.3,2.15,3.6,3.35,2.1,3.6,3.3,2.0,3.4,3.25,2.1,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,3.6,3.25,2.1,1.0,1.0,1.0,3.4,3.25,2.05,3.5,3.25,2.0,0,0,0,0,13,19,3,7,20,5,11,30,2,3,14,4,9,25,16,3
SP1,2009/10,13/12/2009,Valladolid,Malaga,D,50.5,58.6,14,14,1,1,2.0,3.4,3.75,1.0,1.0,1.0,2.0,3.25,3.6,2.0,3.3,3.6,2.0,3.3,3.6,2.0,3.3,3.6,1.8,3.3,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.3,3.35,1.91,3.5,4.0,1.0,1.0,1.0,1.95,3.4,3.75,1.95,3.3,3.6,0,0,0,0,1,13,3,4,13,3,5,9,5,6,20,4,7,15,15,8
SP1,2009/10,19/12/2009,Ath Bilbao,Osasuna,H,100.8,60.0,15,15,2,0,2.1,3.3,3.5,1.0,1.0,1.0,2.0,3.3,3.6,2.0,3.3,3.6,2.0,3.3,3.6,2.0,3.3,3.6,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.2,3.2,3.4,1.0,1.0,1.0,2.0,3.2,3.75,2.0,3.25,3.5,0,0,0,0,7,12,6,10,26,1,4,16,5,10,21,1,3,14,13,14
SP1,2009/10,19/12/2009,Real Madrid,Zaragoza,H,451.7,87.25,15,15,6,0,1.2,6.5,13.0,1.0,1.0,1.0,1.2,6.0,13.0,1.18,6.5,12.5,1.2,6.25,12.0,1.2,6.0,12.0,1.2,5.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.18,6.0,12.0,1.17,7.0,15.0,1.0,1.0,1.0,1.18,6.0,15.0,1.2,5.5,12.0,0,0,0,0,2,19,9,12,37,0,1,12,13,14,40,2,3,17,2,0
SP1,2009/10,19/12/2009,Sevilla,Getafe,A,218.3,77.3,15,15,1,2,1.6,3.6,6.0,1.0,1.0,1.0,1.6,3.75,5.5,1.6,3.8,6.15,1.57,3.6,6.0,1.5,3.9,6.5,1.5,3.5,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.6,5.5,1.53,4.0,6.5,1.0,1.0,1.0,1.57,3.6,6.0,1.53,3.6,6.0,0,0,1,1,3,8,4,8,30,6,12,24,3,7,26,6,13,25,3,17
SP1,2009/10,20/12/2009,Espanol,Almeria,H,71.0,63.7,15,15,2,0,2.1,3.3,3.5,1.0,1.0,1.0,2.05,3.25,3.5,2.05,3.3,3.45,2.05,3.3,3.5,2.1,3.3,3.35,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.2,3.2,3.4,1.0,1.0,1.0,2.05,3.2,3.5,2.0,3.25,3.5,0,0,0,0,13,17,3,3,16,1,1,13,2,2,10,3,5,15,10,12
SP1,2009/10,20/12/2009,La Coruna,Valencia,D,75.9,240.0,15,15,0,0,2.8,3.25,2.5,1.0,1.0,1.0,2.7,3.25,2.5,2.9,3.35,2.45,2.85,3.25,2.4,2.8,3.3,2.4,2.75,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.65,3.2,2.45,2.88,3.4,2.38,1.0,1.0,1.0,2.88,3.25,2.38,2.8,3.2,2.35,0,1,0,1,6,4,2,8,27,4,8,29,2,5,19,4,8,27,7,6
