Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise
I1,2004/5,24/10/2004,Livorno,Bologna,H,25.0,29.94,7,7,2.6,2.8,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.65,2.75,2.75,2.55,2.8,2.85,2.5,2.7,2.8,2.5,2.88,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.6,2.8,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.8,2.75,0,0,0,0
I1,2004/5,24/10/2004,Messina,Lecce,A,32.65,44.9,7,7,2.2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,2.9,3.2,2.2,2.95,3.25,2.2,2.8,3.1,2.1,3.0,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.0,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,2.87,3.3,0,0,1,1
I1,2004/5,24/10/2004,Milan,Inter,D,273.7,240.63,7,7,2.37,3.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.45,2.9,2.85,2.4,3.0,2.85,2.4,2.8,2.8,2.2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,2.88,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,2.9,2.9,0,0,0,0
I1,2004/5,24/10/2004,Parma,Lazio,H,110.05,77.05,7,7,2.4,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.8,2.9,2.4,2.85,3.0,2.4,2.8,2.8,2.25,3.0,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.4,2.88,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,2.87,2.8,0,0,0,0
I1,2004/5,24/10/2004,Roma,Palermo,D,201.6,78.75,7,7,1.61,3.2,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.35,5.1,1.65,3.35,5.1,1.7,3.2,4.2,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.3,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.61,3.1,5.5,0,0,0,0
I1,2004/5,24/10/2004,Sampdoria,Brescia,A,51.0,45.25,7,7,1.66,3.2,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.2,6.1,1.65,3.2,5.5,1.65,3.2,4.6,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.3,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66,3.1,5.0,0,0,1,1
I1,2004/5,24/10/2004,Udinese,Fiorentina,D,83.95,111.83,7,7,2.0,2.87,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.0,4.1,1.9,2.95,4.25,1.9,3.0,3.6,1.91,2.88,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.88,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,2.87,4.0,0,0,0,0
I1,2004/5,27/10/2004,Bologna,Udinese,A,29.94,83.95,8,8,2.0,3.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.8,3.55,2.15,3.0,3.25,2.1,2.8,3.3,1.91,3.1,3.6,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.87,3.6,0,0,1,1
I1,2004/5,27/10/2004,Brescia,Siena,A,45.25,54.9,8,8,1.8,3.0,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.0,5.0,1.75,3.0,5.0,1.75,3.1,4.2,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,2.9,4.5,0,0,1,1
I1,2004/5,27/10/2004,Cagliari,Parma,H,23.9,110.05,8,8,2.2,3.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.25,2.8,3.3,2.15,3.0,3.25,1.9,3.1,3.5,2.0,3.0,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.1,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.0,3.2,0,0,0,0
I1,2004/5,27/10/2004,Chievo,Sampdoria,A,46.28,51.0,8,8,2.0,3.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.35,2.7,3.25,2.15,3.0,3.3,2.0,2.8,3.6,2.1,3.0,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.0,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,2.87,3.5,0,0,1,1
I1,2004/5,27/10/2004,Lazio,Messina,H,77.05,32.65,8,8,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.0,5.0,1.8,3.1,4.5,1.75,3.1,4.2,1.8,3.0,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72,3.1,4.5,0,0,0,0
I1,2004/5,27/10/2004,Lecce,Inter,D,44.9,240.63,8,8,3.3,3.1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1,3.3,1.8,3.6,3.3,1.93,3.4,2.9,2.0,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.1,1.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,2.9,1.95,0,0,0,0
I1,2004/5,27/10/2004,Milan,Atalanta,H,273.7,41.7,8,8,1.25,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.21,5.2,12.0,1.22,5.0,12.0,1.27,4.2,9.0,1.22,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,10.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.0,11.0,0,0,0,0
I1,2004/5,27/10/2004,Palermo,Livorno,A,78.75,25.0,8,8,1.61,3.2,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.25,7.75,1.57,3.25,6.3,1.6,3.3,4.8,1.57,3.25,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.3,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.1,6.0,0,0,1,1
I1,2004/5,27/10/2004,Reggina,Fiorentina,A,29.3,111.83,8,8,2.25,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,2.85,3.15,2.3,2.9,3.1,2.3,2.7,3.0,2.25,2.88,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,2.88,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.0,3.1,0,0,1,1
I1,2004/5,28/10/2004,Juventus,Roma,H,304.9,201.6,8,8,1.66,3.2,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,4.9,1.67,3.3,5.0,1.65,3.2,4.6,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.2,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,4.5,0,0,0,0
I1,2004/5,30/10/2004,Inter,Lazio,D,240.63,77.05,9,9,1.57,3.4,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.7,7.0,1.47,3.55,7.2,1.6,3.3,4.8,1.5,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,3.4,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.1,6.0,0,0,0,0
I1,2004/5,30/10/2004,Sampdoria,Milan,A,51.0,273.7,9,9,4.0,3.0,1.83,1.0,1.0,1.0,1.0,1.0,1.0,4.2,3.1,1.85,4.4,3.15,1.8,3.8,3.1,1.8,5.0,3.25,1.62,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.2,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2,3.0,1.8,0,0,0,0
I1,2004/5,31/10/2004,Fiorentina,Lecce,H,111.83,44.9,9,9,2.1,3.0,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.05,3.35,2.15,3.1,3.2,2.1,2.8,3.3,2.0,3.0,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.1,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.87,3.25,0,0,0,0
I1,2004/5,31/10/2004,Juventus,Chievo,H,304.9,46.28,9,9,1.36,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.7,7.0,1.4,3.85,7.7,1.35,4.0,7.0,1.3,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,4.0,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,0,0,0,0
I1,2004/5,31/10/2004,Livorno,Brescia,H,25.0,45.25,9,9,2.1,3.0,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.1,2.8,3.75,2.1,3.0,3.45,2.2,2.8,3.1,2.0,3.0,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.0,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,2.87,3.0,0,0,0,0
I1,2004/5,31/10/2004,Messina,Reggina,H,32.65,29.3,9,9,1.9,3.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.1,2.85,3.7,2.0,3.0,3.75,2.0,2.8,3.6,1.91,2.88,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.1,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.87,3.6,0,0,0,0
I1,2004/5,31/10/2004,Parma,Atalanta,D,110.05,41.7,9,9,1.72,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.0,5.5,1.7,3.2,5.0,1.75,3.1,4.2,1.73,2.88,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,4.5,0,0,0,0
I1,2004/5,31/10/2004,Roma,Cagliari,H,201.6,23.9,9,9,1.61,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.2,6.0,1.55,3.4,6.25,1.55,3.4,5.0,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,3.6,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.4,6.0,0,0,0,0
I1,2004/5,31/10/2004,Siena,Bologna,D,54.9,29.94,9,9,2.2,3.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.75,3.65,2.15,3.0,3.3,2.2,2.8,3.1,2.1,3.0,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,2.87,3.3,0,0,0,0
I1,2004/5,31/10/2004,Udinese,Palermo,H,83.95,78.75,9,9,2.1,3.0,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.8,3.65,2.1,2.85,3.65,2.0,2.8,3.6,2.1,2.8,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.0,4.0,0,0,0,0
I1,2004/5,06/11/2004,Brescia,Chievo,H,45.25,46.28,10,10,2.37,2.87,2.87,1.0,1.0,1.0,1.0,1.0,1.0,2.45,2.75,3.05,2.5,2.75,2.95,2.4,2.7,2.9,2.38,2.8,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.88,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,2.8,2.9,0,0,0,0
I1,2004/5,06/11/2004,Reggina,Juventus,H,29.3,304.9,10,10,6.0,3.4,1.53,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.45,1.55,6.5,3.45,1.52,5.0,3.4,1.55,6.0,3.4,1.5,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.4,1.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5,3.4,1.53,1,0,0,1
I1,2004/5,07/11/2004,Atalanta,Sampdoria,D,41.7,51.0,10,10,2.4,2.9,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.55,2.75,2.9,2.5,2.75,2.95,2.4,2.8,2.8,2.38,2.8,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.88,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.9,2.62,0,0,0,0
I1,2004/5,07/11/2004,Bologna,Messina,D,29.94,32.65,10,10,2.0,3.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.95,2.85,4.2,1.95,2.9,4.1,2.0,2.9,3.4,1.91,2.88,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.0,3.6,0,0,0,0
I1,2004/5,07/11/2004,Cagliari,Livorno,D,23.9,25.0,10,10,1.9,3.1,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.5,1.8,3.0,4.7,1.8,3.0,4.0,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72,3.1,4.5,0,0,0,0
I1,2004/5,07/11/2004,Fiorentina,Inter,D,111.83,240.63,10,10,3.25,3.0,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.4,2.9,2.15,3.4,3.15,2.05,3.3,2.8,2.1,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.25,3.0,2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3,2.87,2.1,0,0,0,0
I1,2004/5,07/11/2004,Lazio,Siena,D,77.05,54.9,10,10,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.25,4.65,1.65,3.2,5.35,1.65,3.2,4.6,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.4,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.61,3.1,5.5,0,0,0,0
I1,2004/5,07/11/2004,Lecce,Udinese,A,44.9,83.95,10,10,2.1,3.0,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.2,2.85,3.35,2.1,3.1,3.3,2.1,2.9,3.2,2.1,3.0,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.1,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.0,3.1,0,0,1,1
I1,2004/5,07/11/2004,Milan,Roma,D,273.7,201.6,10,10,1.61,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.3,5.15,1.65,3.25,5.3,1.65,3.2,4.6,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.3,5.5,0,0,0,0
I1,2004/5,07/11/2004,Palermo,Parma,D,78.75,110.05,10,10,1.9,3.1,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.05,4.0,1.85,3.1,4.2,1.85,3.1,3.6,1.91,3.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.0,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.0,3.75,0,0,0,0
I1,2004/5,10/11/2004,Brescia,Milan,D,45.25,273.7,11,11,6.0,3.2,1.57,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.3,1.58,6.0,3.2,1.6,4.6,3.2,1.65,6.5,3.6,1.44,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.4,1.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.25,1.53,0,0,0,0
I1,2004/5,10/11/2004,Chievo,Atalanta,H,46.28,41.7,11,11,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,2.85,4.75,1.77,3.0,5.0,1.8,2.9,4.2,1.8,3.0,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72,2.9,5.0,0,0,0,0
I1,2004/5,10/11/2004,Inter,Bologna,D,240.63,29.94,11,11,1.4,3.8,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.25,8.0,1.4,3.8,8.0,1.37,3.7,7.0,1.4,3.5,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.6,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.5,7.0,0,0,0,0
I1,2004/5,10/11/2004,Juventus,Fiorentina,H,304.9,111.83,11,11,1.4,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.2,8.0,1.33,4.0,10.0,1.4,3.7,6.5,1.25,4.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.2,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.2,7.5,0,0,0,0
I1,2004/5,10/11/2004,Livorno,Lazio,H,25.0,77.05,11,11,2.5,3.0,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.8,2.9,2.65,2.9,2.65,2.5,2.8,2.7,2.25,3.0,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.62,2.9,2.5,0,0,0,0
I1,2004/5,10/11/2004,Parma,Reggina,H,110.05,29.3,11,11,1.83,3.0,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.85,2.95,4.5,1.83,3.0,4.55,1.85,2.9,4.0,1.73,2.88,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.1,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.0,4.0,0,0,0,0
I1,2004/5,10/11/2004,Roma,Udinese,A,201.6,83.95,11,11,1.8,3.0,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.25,4.5,1.67,3.3,5.0,1.7,3.2,4.2,1.67,3.2,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.0,5.0,0,0,1,1
I1,2004/5,10/11/2004,Sampdoria,Cagliari,D,51.0,23.9,11,11,1.8,3.0,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.3,4.5,1.75,3.25,4.75,1.75,3.1,4.2,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.1,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.0,4.2,0,0,0,0
I1,2004/5,10/11/2004,Siena,Lecce,D,54.9,44.9,11,11,2.37,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.45,2.95,2.8,2.4,2.9,2.95,2.3,2.7,3.0,2.2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.38,2.88,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,2.9,2.8,0,1,0,1
I1,2004/5,11/11/2004,Messina,Palermo,D,32.65,78.75,11,11,2.1,2.8,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.4,2.85,3.0,2.4,2.85,3.0,2.3,2.7,3.0,2.2,2.8,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.2,2.88,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,2.9,3.4,0,0,0,0
I1,2004/5,14/11/2004,Atalanta,Brescia,D,41.7,45.25,12,12,2.25,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.0,3.3,2.3,2.85,3.2,2.2,2.7,3.2,2.25,2.75,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.3,2.88,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,2.8,3.0,0,0,0,0
I1,2004/5,14/11/2004,Cagliari,Inter,D,23.9,240.63,12,12,3.5,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.25,2.95,1.9,3.75,3.0,2.0,3.8,2.7,2.0,3.4,2.88,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.87,1.9,0,0,0,0
I1,2004/5,14/11/2004,Fiorentina,Livorno,D,111.83,25.0,12,12,1.8,3.0,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.3,4.75,1.8,3.1,4.5,1.8,2.9,4.2,1.83,2.8,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72,3.0,4.8,0,0,0,0
I1,2004/5,14/11/2004,Lazio,Bologna,H,77.05,29.94,12,12,1.9,3.1,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.05,4.0,1.95,3.0,4.0,1.9,2.9,3.8,1.91,2.88,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.0,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.0,4.2,0,0,0,0
I1,2004/5,14/11/2004,Lecce,Juventus,A,44.9,304.9,12,12,5.0,3.1,1.8,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.1,1.8,4.25,3.25,1.8,4.0,3.2,1.75,5.5,3.25,1.57,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.1,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.2,1.7,0,0,0,0
I1,2004/5,14/11/2004,Milan,Siena,H,273.7,54.9,12,12,1.25,4.5,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,5.2,11.0,1.25,4.8,11.0,1.22,4.6,10.0,1.25,4.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.0,11.0,0,0,0,0
I1,2004/5,14/11/2004,Palermo,Sampdoria,H,78.75,51.0,12,12,2.25,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,2.8,3.3,2.25,3.0,3.0,2.2,2.7,3.2,2.25,2.88,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,2.9,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,2.9,3.0,0,0,0,0
I1,2004/5,14/11/2004,Parma,Chievo,D,110.05,46.28,12,12,2.1,3.0,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.95,3.35,2.15,2.9,3.45,2.1,2.8,3.3,1.91,3.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.1,2.88,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.87,3.25,0,0,0,0
I1,2004/5,14/11/2004,Reggina,Roma,H,29.3,201.6,12,12,2.75,3.0,2.37,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.0,2.35,3.0,3.0,2.3,3.2,2.9,2.1,3.0,2.88,2.25,1.0,1.0,1.0,1.0,1.0,1.0,3.2,2.9,2.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.87,2.25,1,0,0,1
I1,2004/5,14/11/2004,Udinese,Messina,D,83.95,32.65,12,12,1.72,3.2,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.1,5.5,1.75,3.2,4.5,1.7,3.1,4.4,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.2,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72,3.1,4.5,0,0,0,0
I1,2004/5,27/11/2004,Livorno,Udinese,A,25.0,83.95,13,13,2.5,2.75,2.87,1.0,1.0,1.0,1.0,1.0,1.0,2.65,2.7,2.85,2.6,2.8,2.8,2.5,2.8,2.7,2.38,2.8,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.8,2.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.8,2.75,0,0,1,1
I1,2004/5,27/11/2004,Siena,Roma,A,54.9,201.6,13,13,2.75,3.0,2.37,1.0,1.0,1.0,1.0,1.0,1.0,2.95,2.95,2.35,2.95,2.95,2.35,2.8,2.8,2.4,2.75,3.0,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.0,2.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9,2.8,2.37,0,0,0,0
I1,2004/5,28/11/2004,Atalanta,Reggina,A,41.7,29.3,13,13,2.2,3.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.1,2.85,3.6,2.15,2.85,3.5,2.1,2.7,3.5,2.1,2.75,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.0,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.87,3.25,0,0,1,1
I1,2004/5,28/11/2004,Bologna,Lecce,D,29.94,44.9,13,13,2.1,3.1,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,3.1,2.2,3.1,3.1,2.1,2.8,3.3,2.0,3.0,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.87,3.25,0,0,0,0
I1,2004/5,28/11/2004,Brescia,Palermo,A,45.25,78.75,13,13,2.37,2.75,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.55,2.7,2.95,2.55,2.75,2.9,2.4,2.7,2.9,2.38,2.8,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.4,2.8,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,2.7,3.0,0,0,1,1
I1,2004/5,28/11/2004,Chievo,Milan,A,46.28,273.7,13,13,4.5,3.2,1.72,1.0,1.0,1.0,1.0,1.0,1.0,5.6,3.2,1.65,5.0,3.2,1.7,4.2,3.1,1.75,5.5,2.88,1.67,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.25,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.1,1.66,0,0,0,0
