Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H_Prob,BWH_Prob,LBH_Prob,VCH_Prob,B365D_Prob,BWD_Prob,LBD_Prob,VCD_Prob,B365A_Prob,BWA_Prob,LBA_Prob,VCA_Prob,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
T1,09/12/2017,Antalyaspor,Genclerbirligi,1.0,1.0,D,0.0,0.0,D,1.9,3.39,4.0,1.83,3.4,4.2,1.86,3.4,3.9,2017/18,€30.15m,€16.90m,1.87,3.6,4.0,8.0,5.0,3.0,4.0,17.0,20.0,2.0,6.0,1.0,4.0,0.0,0.0,52.63157894736842,54.64480874316939,53.76344086021505,53.475935828877,29.49852507374631,29.411764705882355,29.411764705882355,27.77777777777778,25.0,23.809523809523807,25.641025641025646,25.0,53.62894109490746,0.8303049902354691,29.024958065822197,0.8324588349121763,24.862637362637365,0.7643457891055533
T1,09/12/2017,Galatasaray,Akhisar Belediyespor,4.0,2.0,H,0.0,2.0,A,1.28,5.0,11.0,1.3,4.6,11.0,1.3,5.0,10.0,2017/18,€96.05m,€18.60m,1.29,5.5,10.0,13.0,5.0,6.0,2.0,11.0,8.0,4.0,1.0,3.0,4.0,1.0,1.0,78.125,76.92307692307692,76.92307692307692,77.51937984496124,20.0,21.73913043478261,20.0,18.181818181818183,9.090909090909092,9.090909090909092,10.0,10.0,77.37263342277876,0.574975962335616,19.9802371541502,1.4524459270313361,9.545454545454547,0.5248638810814775
T1,09/12/2017,Kasimpasa,Trabzonspor,0.0,3.0,A,0.0,1.0,A,3.1,3.39,2.25,3.0,3.4,2.2,2.9,3.4,2.2,2017/18,€23.80m,€64.55m,3.0,3.6,2.25,7.0,8.0,6.0,7.0,15.0,16.0,6.0,4.0,2.0,1.0,0.0,0.0,32.25806451612903,33.33333333333333,34.48275862068966,33.33333333333333,29.49852507374631,29.411764705882355,29.411764705882355,27.77777777777778,44.44444444444444,45.45454545454545,45.45454545454545,44.44444444444444,33.35187245087134,0.9084798153967164,29.024958065822197,0.8324588349121763,44.94949494949495,0.5831820900905312
T1,09/12/2017,Yeni Malatyaspor,Goztep,2.0,3.0,A,1.0,3.0,A,2.5,3.29,2.79,2.35,3.4,2.8,2.45,3.25,2.65,2017/18,€18.73m,€24.60m,2.5,3.4,2.75,14.0,5.0,6.0,4.0,13.0,14.0,3.0,5.0,3.0,2.0,0.0,0.0,40.0,42.5531914893617,40.81632653061224,40.0,30.3951367781155,29.411764705882355,30.76923076923077,29.411764705882355,35.842293906810035,35.714285714285715,37.735849056603776,36.36363636363637,40.84237950499348,1.2037113253320835,29.996974239777742,0.6927851882901159,36.41401626033397,0.9248908695764511
T1,10/12/2017,Kayserispor,Besiktas,1.0,1.0,D,1.0,1.0,D,4.5,3.75,1.72,4.25,3.7,1.75,4.33,3.6,1.75,2017/18,€22.65m,€122.55m,4.6,3.75,1.73,6.0,14.0,3.0,4.0,11.0,8.0,0.0,6.0,5.0,1.0,1.0,0.0,22.22222222222222,23.52941176470588,23.094688221709006,21.73913043478261,26.666666666666668,27.027027027027025,27.77777777777778,26.666666666666668,58.139534883720934,57.14285714285714,57.14285714285714,57.80346820809249,22.64636316085493,0.813170124068712,27.034534534534533,0.5238067129883605,57.55717934438192,0.4977020366776894
T1,10/12/2017,Osmanlispor,Alanyaspor,3.0,0.0,H,3.0,0.0,H,2.0,3.6,3.5,2.1,3.5,3.1,2.1,3.5,3.1,2017/18,€25.50m,€29.18m,2.1,3.6,3.25,10.0,13.0,7.0,9.0,22.0,6.0,1.0,9.0,3.0,2.0,0.0,0.0,50.0,47.61904761904761,47.61904761904761,47.61904761904761,27.77777777777778,28.57142857142857,28.57142857142857,27.77777777777778,28.57142857142857,32.25806451612903,32.25806451612903,30.76923076923077,48.214285714285715,1.1904761904761934,28.17460317460317,0.4582144993568442,30.96419709322935,1.7427505924540034
T1,10/12/2017,Sivasspor,Buyuksehyr,1.0,0.0,H,1.0,0.0,H,3.39,3.29,2.14,3.3,3.3,2.1,3.1,3.25,2.2,2017/18,€22.93m,€51.80m,3.13,3.4,2.25,7.0,12.0,5.0,5.0,18.0,10.0,2.0,5.0,4.0,4.0,1.0,0.0,29.49852507374631,30.303030303030305,32.25806451612903,31.948881789137378,30.3951367781155,30.303030303030305,30.76923076923077,29.411764705882355,46.728971962616825,47.61904761904761,45.45454545454545,44.44444444444444,31.002125420510758,1.3195047833073192,30.219790639064733,0.5751711268452304,46.06175237016359,1.3969891006158774
T1,16/12/2017,Alanyaspor,Sivasspor,1.0,1.0,D,0.0,0.0,D,2.2,3.29,3.29,2.2,3.3,3.1,2.15,3.5,3.0,2017/18,€29.18m,€22.93m,2.2,3.7,3.0,7.0,9.0,5.0,4.0,11.0,17.0,2.0,2.0,2.0,1.0,0.0,0.0,45.45454545454545,45.45454545454545,46.51162790697674,45.45454545454545,30.3951367781155,30.303030303030305,28.57142857142857,27.027027027027025,30.3951367781155,32.25806451612903,33.33333333333333,33.33333333333333,45.71881606765328,0.5285412262156441,29.07415566990035,1.601935721579973,32.3299669902278,1.3859083606595322
T1,16/12/2017,Genclerbirligi,Kasimpasa,0.0,0.0,D,0.0,0.0,D,2.1,3.25,3.6,2.1,3.3,3.3,2.05,3.4,3.25,2017/18,€16.90m,€23.80m,2.1,3.5,3.4,8.0,4.0,4.0,1.0,13.0,12.0,7.0,5.0,2.0,1.0,0.0,0.0,47.61904761904761,47.61904761904761,48.78048780487806,47.61904761904761,30.76923076923077,30.303030303030305,29.411764705882355,28.57142857142857,27.77777777777778,30.303030303030305,30.76923076923077,29.411764705882355,47.90940766550523,0.5807200929152216,29.763863587393,0.9742242738416169,29.5654508889803,1.3181431368302283
T1,16/12/2017,Trabzonspor,Bursaspor,1.0,0.0,H,0.0,0.0,D,1.61,4.0,5.25,1.62,3.75,5.0,1.6,3.9,4.8,2017/18,€64.55m,€31.90m,1.62,4.2,5.0,14.0,2.0,2.0,1.0,15.0,15.0,4.0,5.0,3.0,1.0,0.0,0.0,62.11180124223602,61.72839506172839,62.5,61.72839506172839,25.0,26.666666666666668,25.641025641025646,23.809523809523807,19.047619047619047,20.0,20.833333333333336,20.0,62.017147841423196,0.3691710574113596,25.279304029304033,1.196367034982571,19.970238095238095,0.7298243713392677
T1,17/12/2017,Akhisar Belediyespor,Kayserispor,0.0,2.0,A,0.0,1.0,A,2.54,3.2,2.79,2.4,3.2,2.85,2.55,3.1,2.62,2017/18,€18.60m,€22.65m,2.6,3.3,2.7,4.0,5.0,2.0,3.0,16.0,16.0,6.0,3.0,3.0,1.0,0.0,0.0,39.370078740157474,41.66666666666667,39.21568627450981,38.46153846153846,31.25,31.25,32.25806451612903,30.303030303030305,35.842293906810035,35.08771929824561,38.167938931297705,37.03703703703704,39.6784925357181,1.3836090847660263,31.265273704789834,0.7983342097612395,36.533747293347595,1.3531429616540864
T1,17/12/2017,Besiktas,Osmanlispor,5.0,1.0,H,2.0,0.0,H,1.22,5.75,13.0,1.2,5.75,14.5,1.22,5.75,13.0,2017/18,€122.55m,€25.50m,1.22,6.25,12.0,18.0,8.0,10.0,4.0,19.0,14.0,12.0,3.0,1.0,3.0,0.0,0.0,81.9672131147541,83.33333333333334,81.9672131147541,81.9672131147541,17.391304347826086,17.391304347826086,17.391304347826086,16.0,7.6923076923076925,6.896551724137931,7.6923076923076925,8.333333333333332,82.30874316939891,0.6830601092896202,17.043478260869563,0.695652173913043,7.653625110521662,0.5882618648174738
T1,17/12/2017,Buyuksehyr,Antalyaspor,4.0,1.0,H,0.0,1.0,A,1.5,4.33,6.0,1.5,3.9,6.25,1.5,4.0,5.8,2017/18,€51.80m,€30.15m,1.5,4.33,6.25,22.0,7.0,16.0,3.0,14.0,12.0,11.0,0.0,3.0,1.0,0.0,0.0,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,23.094688221709006,25.641025641025646,25.0,23.094688221709006,16.666666666666664,16.0,17.24137931034483,16.0,66.66666666666666,0.0,24.207600521110916,1.3114561983874184,16.477011494252874,0.5986950180738128
T1,17/12/2017,Yeni Malatyaspor,Galatasaray,2.0,1.0,H,2.0,0.0,H,5.0,3.75,1.66,4.6,3.8,1.67,4.6,3.7,1.67,2017/18,€18.73m,€96.05m,4.8,3.9,1.67,7.0,6.0,5.0,2.0,14.0,18.0,2.0,8.0,2.0,0.0,0.0,0.0,20.0,21.73913043478261,21.73913043478261,20.833333333333336,26.666666666666668,26.31578947368421,27.027027027027025,25.641025641025646,60.24096385542169,59.88023952095809,59.88023952095809,59.88023952095809,21.07789855072464,0.8358892750042992,26.41262720210089,0.5906972459517054,59.970420604573995,0.18036216723179876
T1,18/12/2017,Fenerbahce,Karabukspor,2.0,0.0,H,0.0,0.0,D,1.22,6.0,12.0,1.25,5.5,10.5,1.22,5.5,13.0,2017/18,€74.93m,€14.75m,1.22,6.25,12.0,9.0,7.0,5.0,4.0,16.0,20.0,10.0,6.0,4.0,6.0,0.0,0.0,81.9672131147541,80.0,81.9672131147541,81.9672131147541,16.666666666666664,18.181818181818183,18.181818181818183,16.0,8.333333333333332,9.523809523809524,7.6923076923076925,8.333333333333332,81.47540983606557,0.9836065573770512,17.257575757575758,1.1013807179021982,8.47069597069597,0.7643457891055504
T1,18/12/2017,Goztep,Konyaspor,1.0,0.0,H,1.0,0.0,H,2.0,3.29,3.79,2.0,3.2,3.75,2.05,3.3,3.4,2017/18,€24.60m,€26.28m,2.05,3.5,3.5,12.0,10.0,9.0,3.0,16.0,15.0,3.0,7.0,2.0,3.0,0.0,0.0,50.0,50.0,48.78048780487806,48.78048780487806,30.3951367781155,31.25,30.303030303030305,28.57142857142857,26.385224274406333,26.666666666666668,29.411764705882355,28.57142857142857,49.390243902439025,0.7040856941336854,30.129898913143595,1.1230585995339109,27.75877105459598,1.4688003043710396
T1,22/12/2017,Antalyaspor,Alanyaspor,3.0,1.0,H,1.0,1.0,D,2.39,3.6,2.79,2.5,3.3,2.65,2.5,3.4,2.5,2017/18,€30.15m,€29.18m,2.45,3.5,2.75,17.0,9.0,11.0,2.0,17.0,16.0,10.0,5.0,5.0,2.0,0.0,0.0,41.84100418410041,40.0,40.0,40.81632653061224,27.77777777777778,30.303030303030305,29.411764705882355,28.57142857142857,35.842293906810035,37.735849056603776,40.0,36.36363636363637,40.664332678678164,0.8737531647282368,29.01600033952975,1.08687851667776,37.48544483176254,1.8568871058180432
T1,23/12/2017,Bursaspor,Genclerbirligi,1.0,1.0,D,0.0,0.0,D,1.9,3.6,3.75,1.95,3.5,3.6,1.95,3.3,3.6,2017/18,€31.90m,€16.90m,2.0,3.5,3.7,8.0,5.0,3.0,3.0,16.0,30.0,7.0,2.0,2.0,4.0,0.0,0.0,52.63157894736842,51.28205128205129,51.28205128205129,50.0,27.77777777777778,28.57142857142857,30.303030303030305,28.57142857142857,26.666666666666668,27.77777777777778,27.77777777777778,27.027027027027025,51.29892037786775,1.0745141760645434,28.805916305916305,1.0658937014930856,27.312312312312315,0.5572438702589305
T1,23/12/2017,Konyaspor,Fenerbahce,1.0,1.0,D,0.0,0.0,D,4.0,3.6,1.85,4.2,3.5,1.8,4.0,3.25,1.87,2017/18,€26.28m,€74.93m,4.2,3.5,1.87,7.0,12.0,3.0,9.0,7.0,12.0,2.0,7.0,4.0,0.0,0.0,0.0,25.0,23.809523809523807,25.0,23.809523809523807,27.77777777777778,28.57142857142857,30.76923076923077,28.57142857142857,54.05405405405405,55.55555555555556,53.475935828877,53.475935828877,24.404761904761905,0.6873217490352704,28.92246642246642,1.286766722121978,54.1403703168409,0.9820295539831533
T1,23/12/2017,Sivasspor,Besiktas,2.0,1.0,H,1.0,1.0,D,5.25,3.79,1.64,5.0,3.6,1.67,4.75,3.8,1.67,2017/18,€22.93m,€122.55m,4.8,4.0,1.67,10.0,17.0,6.0,8.0,9.0,10.0,2.0,15.0,1.0,0.0,0.0,0.0,19.047619047619047,20.0,21.052631578947366,20.833333333333336,26.385224274406333,27.77777777777778,26.31578947368421,25.0,60.97560975609756,59.88023952095809,59.88023952095809,59.88023952095809,20.233395989974937,0.9113382854085522,26.36969788146708,1.1345936814850126,60.15408207974296,0.5476851175697348
T1,24/12/2017,Galatasaray,Goztep,3.0,1.0,H,1.0,1.0,D,1.33,5.0,9.0,1.34,4.75,8.25,1.33,5.0,8.0,2017/18,€96.05m,€24.60m,1.33,5.4,8.0,12.0,6.0,7.0,5.0,17.0,9.0,3.0,3.0,4.0,2.0,0.0,0.0,75.18796992481202,74.62686567164178,75.18796992481202,75.18796992481202,20.0,21.052631578947366,20.0,18.51851851851852,11.11111111111111,12.121212121212121,12.5,12.5,75.04769386151946,0.2805521265851212,19.892787524366472,1.0419281103230218,12.058080808080808,0.6560798513518477
T1,24/12/2017,Karabukspor,Trabzonspor,1.0,1.0,D,0.0,0.0,D,4.33,3.5,1.83,3.9,3.5,1.87,3.8,3.4,1.87,2017/18,€14.75m,€64.55m,4.0,3.6,1.87,10.0,8.0,4.0,4.0,22.0,14.0,5.0,5.0,6.0,2.0,0.0,0.0,23.094688221709006,25.641025641025646,26.31578947368421,25.0,28.57142857142857,28.57142857142857,29.411764705882355,27.77777777777778,54.64480874316939,53.475935828877,53.475935828877,53.475935828877,25.012875834104715,1.3870551101271267,28.583099906629315,0.6672084933686491,53.7681540574501,0.5844364571461966
T1,24/12/2017,Kasimpasa,Buyuksehyr,1.0,2.0,A,1.0,1.0,D,4.2,3.6,1.83,3.9,3.5,1.87,3.75,3.5,1.87,2017/18,€23.80m,€51.80m,3.9,3.7,1.87,9.0,16.0,6.0,9.0,13.0,14.0,4.0,3.0,3.0,1.0,0.0,0.0,23.809523809523807,25.641025641025646,26.666666666666668,25.641025641025646,27.77777777777778,28.57142857142857,28.57142857142857,27.027027027027025,54.64480874316939,53.475935828877,53.475935828877,53.475935828877,25.43956043956044,1.1893955835727235,27.986915486915485,0.7412681765605951,53.7681540574501,0.5844364571461966
T1,24/12/2017,Kayserispor,Yeni Malatyaspor,0.0,1.0,A,0.0,1.0,A,1.66,3.75,5.0,1.75,3.6,4.4,1.73,3.4,4.6,2017/18,€22.65m,€18.73m,1.73,3.7,4.8,11.0,5.0,7.0,4.0,9.0,14.0,5.0,2.0,2.0,4.0,0.0,0.0,60.24096385542169,57.14285714285714,57.80346820809249,57.80346820809249,26.666666666666668,27.77777777777778,29.411764705882355,27.027027027027025,20.0,22.727272727272727,21.73913043478261,20.833333333333336,58.24768935361595,1.3648519218508006,27.72080904433846,1.2186230105936913,21.32493412384717,1.1740576238581821
T1,25/12/2017,Osmanlispor,Akhisar Belediyespor,3.0,2.0,H,1.0,1.0,D,1.9,3.6,3.75,1.95,3.5,3.6,1.91,3.4,3.75,2017/18,€25.50m,€18.60m,1.9,3.6,3.9,16.0,6.0,11.0,3.0,19.0,17.0,2.0,3.0,2.0,4.0,0.0,1.0,52.63157894736842,51.28205128205129,52.35602094240838,52.63157894736842,27.77777777777778,28.57142857142857,29.411764705882355,27.77777777777778,26.666666666666668,27.77777777777778,26.666666666666668,25.641025641025646,52.225307529799124,0.6421140279365766,28.38468720821662,0.7802646210222023,26.68803418803419,0.8726742673787222
T1,19/01/2018,Kasimpasa,Alanyaspor,3.0,2.0,H,1.0,2.0,A,2.2,3.6,3.0,2.15,3.6,3.0,2.15,3.6,2.9,2017/18,€23.80m,€29.18m,2.2,3.7,3.0,13.0,6.0,9.0,2.0,11.0,8.0,10.0,3.0,3.0,1.0,0.0,1.0,45.45454545454545,46.51162790697674,46.51162790697674,45.45454545454545,27.77777777777778,27.77777777777778,27.77777777777778,27.027027027027025,33.33333333333333,33.33333333333333,34.48275862068966,33.33333333333333,45.98308668076109,0.6103068384668341,27.590090090090094,0.375375375375377,33.62068965517241,0.5747126436781649
T1,20/01/2018,Fenerbahce,Goztep,2.0,1.0,H,1.0,0.0,H,1.36,5.25,7.0,1.36,5.0,6.75,1.4,4.6,7.0,2017/18,€74.93m,€24.60m,1.4,5.0,7.0,7.0,5.0,2.0,3.0,17.0,11.0,9.0,4.0,3.0,4.0,0.0,0.0,73.52941176470587,73.52941176470587,71.42857142857143,71.42857142857143,19.047619047619047,20.0,21.73913043478261,20.0,14.285714285714285,14.814814814814813,14.285714285714285,14.285714285714285,72.47899159663865,1.2129207335916423,20.196687370600415,1.1220309652040772,14.417989417989416,0.2645502645502642
T1,20/01/2018,Karabukspor,Genclerbirligi,0.0,2.0,A,0.0,0.0,D,3.39,3.25,2.14,3.2,3.2,2.2,3.3,3.1,2.15,2017/18,€14.75m,€16.90m,3.4,3.3,2.15,7.0,10.0,3.0,3.0,17.0,20.0,7.0,2.0,2.0,3.0,0.0,0.0,29.49852507374631,31.25,30.303030303030305,29.411764705882355,30.76923076923077,31.25,32.25806451612903,30.303030303030305,46.728971962616825,45.45454545454545,46.51162790697674,46.51162790697674,30.11583002066474,0.8559904307706316,31.145081397097528,0.8366705994539201,46.30169330777894,0.573983625201643
T1,20/01/2018,Osmanlispor,Yeni Malatyaspor,0.0,0.0,D,0.0,0.0,D,1.9,3.39,4.0,1.95,3.25,3.8,1.95,3.3,3.7,2017/18,€25.50m,€18.73m,1.93,3.5,3.9,7.0,8.0,4.0,5.0,12.0,10.0,5.0,4.0,1.0,1.0,0.0,0.0,52.63157894736842,51.28205128205129,51.28205128205129,51.81347150259068,29.49852507374631,30.76923076923077,30.303030303030305,28.57142857142857,25.0,26.31578947368421,27.027027027027025,25.641025641025646,51.752288253515424,0.6374797076319115,29.785553679358987,0.964691292820643,25.995960535434218,0.8724113760604099
T1,21/01/2018,Antalyaspor,Besiktas,1.0,2.0,A,1.0,1.0,D,6.5,4.5,1.44,5.75,4.1,1.5,6.0,4.2,1.5,2017/18,€30.15m,€122.55m,6.25,4.33,1.5,7.0,11.0,3.0,6.0,12.0,16.0,5.0,9.0,2.0,1.0,0.0,0.0,15.384615384615385,17.391304347826086,16.666666666666664,16.0,22.22222222222222,24.39024390243903,23.809523809523807,23.094688221709006,69.44444444444444,66.66666666666666,66.66666666666666,66.66666666666666,16.360646599777034,0.8638299558465077,23.379169538973517,0.9357586726374549,67.3611111111111,1.3888888888888928
T1,21/01/2018,Bursaspor,Buyuksehyr,0.0,3.0,A,0.0,1.0,A,3.89,3.5,1.9,3.6,3.6,1.91,3.6,3.4,1.95,2017/18,€31.90m,€51.80m,3.75,3.6,1.95,3.0,5.0,1.0,4.0,12.0,12.0,6.0,3.0,2.0,3.0,0.0,0.0,25.70694087403599,27.77777777777778,27.77777777777778,26.666666666666668,28.57142857142857,27.77777777777778,29.411764705882355,27.77777777777778,52.63157894736842,52.35602094240838,51.28205128205129,51.28205128205129,26.982290774064555,0.9986215650964197,28.38468720821662,0.7802646210222023,51.88792561346985,0.7085903680162686
T1,21/01/2018,Konyaspor,Trabzonspor,2.0,2.0,D,0.0,0.0,D,2.75,3.29,2.5,2.65,3.4,2.45,2.62,3.1,2.6,2017/18,€26.28m,€64.55m,2.63,3.3,2.63,7.0,13.0,5.0,5.0,11.0,15.0,6.0,1.0,4.0,4.0,1.0,1.0,36.36363636363637,37.735849056603776,38.167938931297705,38.02281368821293,30.3951367781155,29.411764705882355,32.25806451612903,30.303030303030305,40.0,40.81632653061224,38.46153846153846,38.02281368821293,37.57255950993769,0.8257045739138589,30.591999075789296,1.1959633404748542,39.3251696700909,1.3065137739756336
T1,21/01/2018,Sivasspor,Akhisar Belediyespor,1.0,1.0,D,0.0,0.0,D,2.0,3.5,3.6,2.05,3.4,3.4,2.05,3.3,3.4,2017/18,€22.93m,€18.60m,2.05,3.5,3.5,12.0,5.0,3.0,4.0,14.0,23.0,4.0,2.0,3.0,3.0,0.0,1.0,50.0,48.78048780487806,48.78048780487806,48.78048780487806,28.57142857142857,29.411764705882355,30.303030303030305,28.57142857142857,27.77777777777778,29.411764705882355,29.411764705882355,28.57142857142857,49.08536585365854,0.6097560975609717,29.21441303794245,0.8268198673315128,28.793183940242766,0.7843276198137937
T1,22/01/2018,Kayserispor,Galatasaray,1.0,3.0,A,0.0,2.0,A,3.5,3.39,2.04,3.5,3.5,1.95,3.4,3.4,2.0,2017/18,€22.65m,€96.05m,3.5,3.5,2.05,10.0,12.0,6.0,5.0,17.0,16.0,7.0,2.0,2.0,0.0,0.0,0.0,28.57142857142857,28.57142857142857,29.411764705882355,28.57142857142857,29.49852507374631,28.57142857142857,29.411764705882355,28.57142857142857,49.01960784313725,51.28205128205129,50.0,48.78048780487806,28.781512605042014,0.4201680672268928,29.01328673062145,0.5114418220733853,49.770536732516646,1.1374563289202142
T1,26/01/2018,Besiktas,Kasimpasa,2.0,1.0,H,2.0,0.0,H,1.28,5.75,8.5,1.3,5.25,8.25,1.3,5.2,9.0,2017/18,€122.55m,€23.80m,1.29,5.75,9.0,12.0,9.0,7.0,5.0,18.0,14.0,5.0,4.0,3.0,2.0,0.0,0.0,78.125,76.92307692307692,76.92307692307692,77.51937984496124,17.391304347826086,19.047619047619047,19.23076923076923,17.391304347826086,11.76470588235294,12.121212121212121,11.11111111111111,11.11111111111111,77.37263342277876,0.574975962335616,18.265249243510112,1.0119108520620164,11.52703505644682,0.5018363818308547
T1,26/01/2018,Genclerbirligi,Konyaspor,2.0,1.0,H,0.0,1.0,A,2.29,3.2,3.2,2.25,3.1,3.2,2.3,2.9,3.2,2017/18,€16.90m,€26.28m,2.3,3.1,3.3,9.0,5.0,4.0,3.0,10.0,27.0,0.0,5.0,3.0,3.0,1.0,0.0,43.66812227074236,44.44444444444444,43.47826086956522,43.47826086956522,31.25,32.25806451612903,34.48275862068966,32.25806451612903,31.25,31.25,31.25,30.303030303030305,43.76727211357931,0.4602347427697647,32.56222191323693,1.365700191438255,31.013257575757578,0.4734848484848477
T1,27/01/2018,Alanyaspor,Bursaspor,3.0,1.0,H,1.0,1.0,D,2.14,3.39,3.29,2.2,3.3,3.1,2.15,3.5,2.9,2017/18,€29.18m,€31.90m,2.2,3.75,3.0,10.0,5.0,5.0,3.0,15.0,21.0,5.0,3.0,1.0,3.0,0.0,0.0,46.728971962616825,45.45454545454545,46.51162790697674,45.45454545454545,29.49852507374631,30.303030303030305,28.57142857142857,26.666666666666668,30.3951367781155,32.25806451612903,34.48275862068966,33.33333333333333,46.03742269467112,0.6788722824132898,28.759912653717965,1.5646048913620552,32.61732331206688,1.7377858628480956
T1,27/01/2018,Galatasaray,Osmanlispor,2.0,0.0,H,1.0,0.0,H,1.39,5.0,6.5,1.4,4.75,6.5,1.4,4.6,7.0,2017/18,€96.05m,€25.50m,1.4,5.0,7.5,18.0,7.0,7.0,1.0,12.0,11.0,6.0,6.0,0.0,1.0,0.0,0.0,71.94244604316548,71.42857142857143,71.42857142857143,71.42857142857143,20.0,21.052631578947366,21.73913043478261,20.0,15.384615384615385,15.384615384615385,14.285714285714285,13.333333333333334,71.55704008221994,0.25693730729702224,20.697940503432495,0.8532534060598022,14.597069597069597,0.989010989010989
T1,27/01/2018,Goztep,Kayserispor,1.0,1.0,D,0.0,1.0,A,2.5,3.25,2.79,2.4,3.3,2.8,2.5,3.2,2.65,2017/18,€24.60m,€22.65m,2.6,3.4,2.63,10.0,2.0,5.0,1.0,11.0,25.0,2.0,1.0,1.0,7.0,0.0,2.0,40.0,41.66666666666667,40.0,38.46153846153846,30.76923076923077,30.303030303030305,31.25,29.411764705882355,35.842293906810035,35.714285714285715,37.735849056603776,38.02281368821293,40.032051282051285,1.3090114010680882,30.43350644453586,0.783231075378395,36.82881059147811,1.2198009459523946
T1,28/01/2018,Akhisar Belediyespor,Antalyaspor,1.0,1.0,D,0.0,1.0,A,2.0,3.39,3.75,1.95,3.5,3.6,2.0,3.4,3.4,2017/18,€18.60m,€30.15m,2.0,3.6,3.5,10.0,2.0,5.0,1.0,15.0,16.0,11.0,0.0,3.0,4.0,0.0,0.0,50.0,51.28205128205129,50.0,50.0,29.49852507374631,28.57142857142857,29.411764705882355,27.77777777777778,26.666666666666668,27.77777777777778,29.411764705882355,28.57142857142857,50.320512820512825,0.6410256410256459,28.81487403220875,0.8079792811376513,28.106909430438844,1.1691951912291512
T1,28/01/2018,Trabzonspor,Fenerbahce,1.0,1.0,D,0.0,0.0,D,2.37,3.2,3.0,2.4,3.3,2.8,2.3,3.3,2.87,2017/18,€64.55m,€74.93m,2.3,3.5,2.9,7.0,11.0,2.0,6.0,15.0,21.0,2.0,11.0,2.0,3.0,0.0,0.0,42.19409282700421,41.66666666666667,43.47826086956522,43.47826086956522,31.25,30.303030303030305,30.303030303030305,28.57142857142857,33.33333333333333,35.714285714285715,34.843205574912886,34.48275862068966,42.70432030820033,0.919243374993332,30.106872294372295,1.1167339740544449,34.5933958108054,0.9863733452970211
T1,28/01/2018,Yeni Malatyaspor,Sivasspor,1.0,0.0,H,0.0,0.0,D,2.37,3.2,3.0,2.25,3.2,3.1,2.3,3.1,3.0,2017/18,€18.73m,€22.93m,2.38,3.25,3.0,8.0,11.0,1.0,5.0,19.0,19.0,7.0,6.0,4.0,2.0,0.0,0.0,42.19409282700421,44.44444444444444,43.47826086956522,42.016806722689076,31.25,31.25,32.25806451612903,30.76923076923077,33.33333333333333,32.25806451612903,33.33333333333333,33.33333333333333,43.033401215925736,1.144092950707806,31.38182382133995,0.6265841370590832,33.064516129032256,0.5376344086021483
T1,29/01/2018,Buyuksehyr,Karabukspor,5.0,0.0,H,5.0,0.0,H,1.22,5.5,15.0,1.22,5.75,11.0,1.22,5.75,12.0,2017/18,€51.80m,€14.75m,1.22,6.25,12.0,17.0,4.0,13.0,2.0,6.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,81.9672131147541,81.9672131147541,81.9672131147541,81.9672131147541,18.181818181818183,17.391304347826086,17.391304347826086,16.0,6.666666666666667,9.090909090909092,8.333333333333332,8.333333333333332,81.9672131147541,0.0,17.241106719367586,0.9074511189102564,8.106060606060606,1.0238957036723886
T1,02/02/2018,Bursaspor,Besiktas,2.0,2.0,D,2.0,1.0,H,4.75,4.2,1.61,5.0,3.7,1.65,4.6,3.8,1.67,2017/18,€31.90m,€122.55m,4.8,4.1,1.65,7.0,13.0,5.0,9.0,22.0,16.0,6.0,6.0,4.0,2.0,0.0,0.0,21.052631578947366,20.0,21.73913043478261,20.833333333333336,23.809523809523807,27.027027027027025,26.31578947368421,24.39024390243903,62.11180124223602,60.60606060606061,59.88023952095809,60.60606060606061,20.906273836765827,0.7168736024813589,25.385646053168514,1.5312614682739916,60.801040493828836,0.9384388604615094
T1,03/02/2018,Antalyaspor,Yeni Malatyaspor,3.0,1.0,H,1.0,1.0,D,2.45,3.25,2.87,2.35,3.2,2.9,2.45,3.1,2.8,2017/18,€30.15m,€18.73m,2.5,3.25,2.88,9.0,4.0,5.0,2.0,26.0,12.0,6.0,1.0,2.0,2.0,0.0,1.0,40.81632653061224,42.5531914893617,40.81632653061224,40.0,30.76923076923077,31.25,32.25806451612903,30.76923076923077,34.843205574912886,34.48275862068966,35.714285714285715,34.72222222222222,41.046461137646546,1.0756767079523863,31.261631513647643,0.7018857947815519,34.940618033027626,0.5370856044936857
