Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
F1,03/05/2008,Sochaux,Metz,D,1.5,3.8,7.0,1.4,3.85,7.8,1.45,3.7,6.5,1.5,3.4,6.0,2007/8,€56.30m,€30.95m,66.6667,71.4286,66.6667,68.9655,26.3158,25.974,29.4118,27.027,14.2857,12.8205,16.6667,15.3846,H,68.4319,2.2728,27.1822,1.5498,14.7894,1.6339
F1,03/05/2008,Toulouse,Paris SG,D,2.7,3.0,2.75,2.6,2.9,2.7,2.5,3.0,2.7,2.5,2.9,2.62,2007/8,€69.50m,€73.45m,37.037,38.4615,40.0,40.0,33.3333,34.4828,34.4828,33.3333,36.3636,37.037,38.1679,37.037,H,38.8746,1.4237,33.908,0.6637,37.1514,0.7483
F1,04/05/2008,Marseille,Bordeaux,A,2.05,3.2,3.75,2.1,3.1,3.35,2.1,3.1,3.2,2.0,3.0,3.4,2007/8,€138.35m,€100.75m,48.7805,47.619,50.0,47.619,31.25,32.2581,33.3333,32.2581,26.6667,29.8507,29.4118,31.25,H,48.5046,1.1374,32.2749,0.8507,29.2948,1.9194
F1,04/05/2008,St Etienne,Lille,D,2.1,3.1,3.75,2.1,2.95,3.45,2.0,3.0,3.6,2.0,3.0,3.4,2007/8,€80.40m,€74.90m,47.619,47.619,50.0,50.0,32.2581,33.8983,33.3333,33.3333,26.6667,28.9855,29.4118,27.7778,H,48.8095,1.3747,33.2058,0.6856,28.2104,1.2402
F1,10/05/2008,Bordeaux,Sochaux,H,1.44,4.2,7.5,1.4,3.85,7.75,1.4,3.7,7.5,1.4,3.75,7.0,2007/8,€100.75m,€56.30m,69.4444,71.4286,71.4286,71.4286,23.8095,25.974,26.6667,27.027,13.3333,12.9032,14.2857,13.3333,H,70.9326,0.9921,25.8693,1.441,13.4639,0.5842
F1,10/05/2008,Le Mans,Marseille,D,3.4,3.3,2.15,3.35,3.15,2.05,3.3,3.0,2.1,3.2,3.0,2.1,2007/8,€69.85m,€138.35m,29.4118,29.8507,31.25,30.303,30.303,31.746,33.3333,33.3333,46.5116,48.7805,47.619,47.619,A,30.2039,0.7866,32.1789,1.4574,47.6325,0.9264
F1,10/05/2008,Lille,Lens,H,2.3,3.1,3.25,2.1,2.95,3.5,2.1,3.1,3.2,2.05,3.0,3.3,2007/8,€74.90m,€82.50m,43.4783,47.619,48.7805,47.619,32.2581,33.8983,33.3333,32.2581,30.7692,28.5714,30.303,31.25,H,46.8742,2.3292,32.9369,0.8171,30.2234,1.1672
F1,10/05/2008,Lyon,Nancy,H,1.4,4.33,8.5,1.45,3.65,7.25,1.4,3.7,7.5,1.44,3.6,6.5,2007/8,€213.35m,€67.70m,71.4286,68.9655,69.4444,71.4286,23.0947,27.3973,27.7778,27.027,11.7647,13.7931,15.3846,13.3333,H,70.3168,1.2986,26.3242,2.1747,13.5689,1.4897
F1,10/05/2008,Metz,Lorient,A,2.87,3.0,2.62,2.7,3.0,2.5,2.6,2.9,2.7,2.62,2.9,2.5,2007/8,€30.95m,€39.85m,34.8432,37.037,38.1679,38.4615,33.3333,33.3333,34.4828,34.4828,38.1679,40.0,40.0,37.037,A,37.1274,1.642,33.908,0.6637,38.8012,1.4592
F1,10/05/2008,Monaco,Auxerre,H,2.4,2.5,4.0,2.45,2.3,3.85,2.3,2.3,3.8,2.25,2.5,3.6,2007/8,€89.75m,€55.00m,41.6667,40.8163,44.4444,43.4783,40.0,43.4783,40.0,43.4783,25.0,25.974,27.7778,26.3158,H,42.6014,1.6559,41.7391,2.0082,26.2669,1.1512
F1,10/05/2008,Paris SG,St Etienne,D,1.8,3.3,4.75,1.8,3.3,4.1,1.85,3.1,4.0,1.91,3.2,3.5,2007/8,€73.45m,€80.40m,55.5556,55.5556,52.356,54.0541,30.303,30.303,31.25,32.2581,21.0526,24.3902,28.5714,25.0,H,54.3803,1.5239,31.0285,0.9334,24.7536,3.0804
F1,10/05/2008,Stade Rennais FC,Toulouse,H,2.05,3.2,3.8,1.95,3.15,3.65,1.9,3.1,3.8,2.0,3.0,3.4,2007/8,€73.15m,€69.50m,48.7805,51.2821,50.0,52.6316,31.25,31.746,33.3333,32.2581,26.3158,27.3973,29.4118,26.3158,H,50.6736,1.6575,32.1468,0.8916,27.3602,1.4597
F1,10/05/2008,Strasbourg,Caen,A,2.2,3.1,3.5,2.0,3.1,3.5,2.0,3.0,3.6,1.95,3.25,3.3,2007/8,€41.40m,€38.75m,45.4545,50.0,51.2821,50.0,32.2581,32.2581,30.7692,33.3333,28.5714,28.5714,30.303,27.7778,H,49.1842,2.5588,32.1547,1.0536,28.8059,1.0659
F1,10/05/2008,Valenciennes,Nice,A,2.2,3.1,3.5,2.25,2.9,3.2,2.2,2.9,3.2,2.05,3.0,3.3,2007/8,€46.80m,€68.10m,45.4545,44.4444,48.7805,45.4545,32.2581,34.4828,33.3333,34.4828,28.5714,31.25,30.303,31.25,H,46.0335,1.8922,33.6392,1.0684,30.3436,1.263
F1,17/05/2008,Auxerre,Lyon,A,7.5,3.5,1.55,6.9,3.75,1.45,6.2,3.2,1.55,7.0,3.5,1.44,2007/8,€55.00m,€213.35m,13.3333,14.4928,14.2857,16.129,28.5714,26.6667,28.5714,31.25,64.5161,68.9655,69.4444,64.5161,A,14.5602,1.1614,28.7649,1.8844,66.8605,2.7142
F1,17/05/2008,Lens,Bordeaux,D,2.8,3.4,2.4,2.7,3.3,2.35,2.4,3.5,2.4,2.4,3.4,2.4,2007/8,€82.50m,€100.75m,35.7143,37.037,41.6667,41.6667,29.4118,30.303,29.4118,28.5714,41.6667,42.5532,41.6667,41.6667,A,39.0212,3.1021,29.4245,0.7071,41.8883,0.4432
F1,17/05/2008,Lorient,Lille,D,3.25,3.1,2.3,3.2,3.1,2.15,2.7,3.1,2.4,2.8,3.2,2.2,2007/8,€39.85m,€74.90m,30.7692,31.25,35.7143,37.037,32.2581,32.2581,31.25,32.2581,43.4783,46.5116,45.4545,41.6667,A,33.6926,3.1509,32.0061,0.504,44.2778,2.1472
F1,17/05/2008,Marseille,Strasbourg,H,1.2,6.5,12.0,1.2,5.25,12.5,1.15,5.5,13.0,1.2,5.5,9.0,2007/8,€138.35m,€41.40m,83.3333,83.3333,83.3333,86.9565,15.3846,19.0476,18.1818,18.1818,8.3333,8.0,11.1111,7.6923,H,84.2391,1.8116,17.699,1.596,8.7842,1.5732
F1,17/05/2008,Metz,Le Mans,H,3.1,3.1,2.4,3.3,3.0,2.15,2.9,3.0,2.3,2.87,3.1,2.2,2007/8,€30.95m,€69.85m,32.2581,30.303,34.8432,34.4828,32.2581,33.3333,32.2581,33.3333,41.6667,46.5116,45.4545,43.4783,A,32.9718,2.1148,32.7957,0.6208,44.2778,2.1472
F1,17/05/2008,Nancy,Stade Rennais FC,A,1.65,3.6,5.5,1.65,3.4,5.0,1.7,3.4,4.3,1.66,3.4,4.33,2007/8,€67.70m,€73.15m,60.6061,60.6061,60.241,58.8235,27.7778,29.4118,29.4118,29.4118,18.1818,20.0,23.0947,23.2558,H,60.0692,0.8481,29.0033,0.817,21.1331,2.473
F1,17/05/2008,Nice,Caen,H,2.05,3.25,3.75,1.95,3.0,3.9,2.1,2.7,3.5,1.9,3.0,3.75,2007/8,€68.10m,€38.75m,48.7805,51.2821,52.6316,47.619,30.7692,33.3333,33.3333,37.037,26.6667,25.641,26.6667,28.5714,H,50.0783,2.2877,33.6182,2.5799,26.8864,1.2229
F1,17/05/2008,Sochaux,Paris SG,A,3.8,3.25,2.0,3.5,3.15,2.0,4.0,3.2,1.8,3.4,3.25,1.9,2007/8,€56.30m,€73.45m,26.3158,28.5714,29.4118,25.0,30.7692,31.746,30.7692,31.25,50.0,50.0,52.6316,55.5556,A,27.3248,2.0275,31.1336,0.467,52.0468,2.6478
F1,17/05/2008,St Etienne,Monaco,H,1.72,3.4,5.25,1.7,3.25,4.85,1.6,3.4,5.2,1.6,3.4,4.8,2007/8,€80.40m,€89.75m,58.1395,58.8235,62.5,62.5,29.4118,30.7692,29.4118,29.4118,19.0476,20.6186,20.8333,19.2308,H,60.4908,2.3368,29.7512,0.6787,19.9326,0.9233
F1,17/05/2008,Toulouse,Valenciennes,H,1.4,4.2,8.5,1.4,3.8,8.0,1.3,4.5,8.0,1.36,4.0,7.0,2007/8,€69.50m,€46.80m,71.4286,71.4286,73.5294,76.9231,23.8095,26.3158,25.0,22.2222,11.7647,12.5,14.2857,12.5,H,73.3274,2.5936,24.3369,1.7422,12.7626,1.0729
F1,09/08/2008,Auxerre,Nantes,H,2.1,3.1,3.75,2.05,3.0,3.55,2.0,3.0,3.6,2.1,2.88,3.3,2008/9,€53.15m,€38.10m,47.619,48.7805,47.619,50.0,32.2581,33.3333,34.7222,33.3333,26.6667,28.169,30.303,27.7778,H,48.5046,1.1374,33.4117,1.01,28.2291,1.522
F1,09/08/2008,Bordeaux,Caen,H,1.57,3.6,6.5,1.55,3.35,6.25,1.5,3.5,6.3,1.53,3.3,6.0,2008/9,€123.50m,€39.75m,63.6943,64.5161,65.3595,66.6667,27.7778,29.8507,30.303,28.5714,15.3846,16.0,16.6667,15.873,H,65.0592,1.2691,29.1257,1.1598,15.9811,0.5285
F1,09/08/2008,Le Havre,Nice,H,2.3,3.0,3.4,2.4,2.95,2.9,2.3,2.8,3.1,2.3,2.8,3.0,2008/9,€31.65m,€56.25m,43.4783,41.6667,43.4783,43.4783,33.3333,33.8983,35.7143,35.7143,29.4118,34.4828,33.3333,32.2581,H,43.0254,0.9058,34.665,1.2333,32.3715,2.1722
F1,09/08/2008,Le Mans,Lorient,A,2.1,3.1,3.8,1.95,3.1,3.75,1.9,3.0,4.0,2.0,3.0,3.4,2008/9,€52.00m,€49.25m,47.619,51.2821,50.0,52.6316,32.2581,32.2581,33.3333,33.3333,26.3158,26.6667,29.4118,25.0,H,50.3832,2.1331,32.7957,0.6208,26.8486,1.8533
F1,09/08/2008,Monaco,Paris SG,H,2.4,3.1,3.1,2.4,3.1,2.75,2.3,2.9,3.0,2.3,2.9,2.9,2008/9,€77.65m,€93.35m,41.6667,41.6667,43.4783,43.4783,32.2581,32.2581,34.4828,34.4828,32.2581,36.3636,34.4828,33.3333,H,42.5725,1.0459,33.3704,1.2844,34.1094,1.756
F1,09/08/2008,Nancy,Lille,D,2.15,3.1,3.6,2.25,3.0,3.1,2.2,2.9,3.2,2.15,2.88,3.25,2008/9,€56.70m,€83.45m,46.5116,44.4444,46.5116,45.4545,32.2581,33.3333,34.7222,34.4828,27.7778,32.2581,30.7692,31.25,H,45.7305,0.9917,33.6991,1.136,30.5138,1.9266
F1,09/08/2008,Stade Rennais FC,Marseille,D,2.7,3.0,2.8,2.85,3.1,2.35,2.6,3.0,2.6,2.6,2.8,2.6,2008/9,€79.40m,€146.90m,37.037,35.0877,38.4615,38.4615,33.3333,32.2581,35.7143,33.3333,35.7143,42.5532,38.4615,38.4615,No Consensus,37.2619,1.5975,33.6598,1.4605,38.7976,2.8188
F1,09/08/2008,Sochaux,Grenoble,A,1.91,3.2,4.33,1.8,3.1,4.5,1.85,3.0,4.2,1.8,3.0,4.2,2008/9,€50.90m,€34.60m,52.356,55.5556,55.5556,54.0541,31.25,32.2581,33.3333,33.3333,23.0947,22.2222,23.8095,23.8095,H,54.3803,1.5239,32.5437,1.0004,23.234,0.754
F1,09/08/2008,Valenciennes,St Etienne,H,2.4,3.1,3.1,2.5,2.95,2.75,2.3,2.8,3.1,2.38,2.8,2.88,2008/9,€41.75m,€80.15m,41.6667,40.0,42.0168,43.4783,32.2581,33.8983,35.7143,35.7143,32.2581,36.3636,34.7222,32.2581,H,41.7904,1.4284,34.3962,1.6627,33.9005,2.0114
F1,10/08/2008,Lyon,Toulouse,H,1.33,4.5,11.0,1.35,4.0,8.85,1.4,3.7,7.5,1.36,3.75,8.0,2008/9,€211.70m,€70.65m,75.188,74.0741,73.5294,71.4286,22.2222,25.0,26.6667,27.027,9.0909,11.2994,12.5,13.3333,H,73.555,1.5767,25.229,2.1904,11.5559,1.8432
F1,16/08/2008,Caen,Valenciennes,H,2.1,3.0,4.0,2.1,3.0,3.5,2.0,2.9,3.7,2.0,3.0,3.4,2008/9,€39.75m,€41.75m,47.619,47.619,50.0,50.0,33.3333,33.3333,33.3333,34.4828,25.0,28.5714,29.4118,27.027,H,48.8095,1.3747,33.6207,0.5747,27.5026,1.9388
F1,16/08/2008,Lille,Le Mans,A,1.8,3.3,4.75,1.9,3.0,4.2,1.85,3.0,4.2,1.8,3.0,4.2,2008/9,€83.45m,€52.00m,55.5556,52.6316,55.5556,54.0541,30.303,33.3333,33.3333,33.3333,21.0526,23.8095,23.8095,23.8095,H,54.4492,1.4033,32.5757,1.5152,23.1203,1.3784
F1,16/08/2008,Nantes,Monaco,D,2.25,3.0,3.3,2.5,2.95,2.75,2.5,2.9,2.8,2.4,2.8,2.88,2008/9,€38.10m,€77.65m,44.4444,40.0,41.6667,40.0,33.3333,33.8983,35.7143,34.4828,30.303,36.3636,34.7222,35.7143,H,41.5278,2.0972,34.3572,1.0192,34.2758,2.7332
F1,16/08/2008,Nice,Nancy,H,2.4,2.9,3.3,2.25,2.9,3.2,2.3,2.8,3.1,2.25,2.88,3.0,2008/9,€56.25m,€56.70m,41.6667,44.4444,44.4444,43.4783,34.4828,34.4828,34.7222,35.7143,30.303,31.25,33.3333,32.2581,H,43.5084,1.3096,34.8505,0.5868,31.7861,1.3043
F1,16/08/2008,Paris SG,Bordeaux,H,2.38,2.9,3.3,2.3,3.0,3.0,2.4,2.9,2.9,2.4,2.9,2.75,2008/9,€93.35m,€123.50m,42.0168,43.4783,41.6667,41.6667,34.4828,33.3333,34.4828,34.4828,30.303,33.3333,36.3636,34.4828,H,42.2071,0.8634,34.1954,0.5747,33.6207,2.5401
F1,16/08/2008,St Etienne,Sochaux,H,1.85,3.25,4.5,1.8,3.15,4.4,1.8,3.1,4.2,1.73,3.1,4.5,2008/9,€80.15m,€50.90m,54.0541,55.5556,57.8035,55.5556,30.7692,31.746,32.2581,32.2581,22.2222,22.7273,22.2222,23.8095,H,55.7422,1.5458,31.7578,0.7019,22.7453,0.7484
F1,16/08/2008,Toulouse,Le Havre,H,2.15,3.1,3.6,2.1,3.0,3.45,2.1,2.9,3.4,2.1,2.88,3.3,2008/9,€70.65m,€31.65m,46.5116,47.619,47.619,47.619,32.2581,33.3333,34.7222,34.4828,27.7778,28.9855,30.303,29.4118,H,47.3421,0.5537,33.6991,1.136,29.1195,1.0495
F1,17/08/2008,Grenoble,Stade Rennais FC,H,2.88,2.9,2.7,2.85,2.9,2.45,2.6,3.0,2.6,2.62,2.9,2.5,2008/9,€34.60m,€79.40m,34.7222,35.0877,38.1679,38.4615,34.4828,34.4828,34.4828,33.3333,37.037,40.8163,40.0,38.4615,A,36.6098,1.9779,34.1954,0.5747,39.0787,1.6751
F1,17/08/2008,Lorient,Lyon,D,4.75,3.4,1.8,4.4,3.35,1.75,4.4,3.0,1.8,4.5,3.1,1.73,2008/9,€49.25m,€211.70m,21.0526,22.7273,22.2222,22.7273,29.4118,29.8507,32.2581,33.3333,55.5556,57.1429,57.8035,55.5556,A,22.1824,0.7899,31.2135,1.8875,56.5144,1.1395
F1,17/08/2008,Marseille,Auxerre,H,1.57,3.6,6.5,1.55,3.35,6.25,1.6,3.4,5.2,1.5,3.4,6.0,2008/9,€146.90m,€53.15m,63.6943,64.5161,66.6667,62.5,27.7778,29.8507,29.4118,29.4118,15.3846,16.0,16.6667,19.2308,H,64.3443,1.7557,29.113,0.9139,16.8205,1.69
F1,23/08/2008,Le Havre,Marseille,A,3.75,3.0,2.15,4.15,3.1,1.85,3.3,3.0,2.1,3.4,3.0,2.0,2008/9,€31.65m,€146.90m,26.6667,24.0964,29.4118,30.303,33.3333,32.2581,33.3333,33.3333,46.5116,54.0541,50.0,47.619,A,27.6195,2.8127,33.0645,0.5376,49.5462,3.3392
F1,23/08/2008,Le Mans,St Etienne,H,2.45,3.0,3.1,2.4,2.95,2.9,2.4,2.9,2.9,2.3,2.9,2.9,2008/9,€52.00m,€80.15m,40.8163,41.6667,43.4783,41.6667,33.3333,33.8983,34.4828,34.4828,32.2581,34.4828,34.4828,34.4828,H,41.907,1.1216,34.0493,0.5512,33.9266,1.1123
F1,23/08/2008,Lyon,Grenoble,H,1.29,4.75,13.0,1.25,4.8,10.5,1.3,4.4,8.5,1.25,4.5,10.0,2008/9,€211.70m,€34.60m,77.5194,80.0,80.0,76.9231,21.0526,20.8333,22.2222,22.7273,7.6923,9.5238,10.0,11.7647,H,78.6106,1.6227,21.7089,0.9125,9.7452,1.674
F1,23/08/2008,Monaco,Caen,D,1.75,3.25,5.25,1.7,3.2,5.0,1.75,3.1,4.5,1.73,3.1,4.5,2008/9,€77.65m,€39.75m,57.1429,58.8235,57.8035,57.1429,30.7692,31.25,32.2581,32.2581,19.0476,20.0,22.2222,22.2222,H,57.7282,0.7938,31.6338,0.7471,20.873,1.6057
F1,23/08/2008,Nancy,Toulouse,D,1.85,3.1,5.0,1.9,3.05,4.0,1.8,3.1,4.2,1.8,3.0,4.2,2008/9,€56.70m,€70.65m,54.0541,52.6316,55.5556,55.5556,32.2581,32.7869,33.3333,32.2581,20.0,25.0,23.8095,23.8095,H,54.4492,1.4033,32.6591,0.514,23.1548,2.1768
F1,23/08/2008,Sochaux,Paris SG,D,2.7,2.9,2.8,2.85,2.95,2.45,2.8,2.9,2.5,2.6,2.8,2.6,2008/9,€50.90m,€93.35m,37.037,35.0877,38.4615,35.7143,34.4828,33.8983,35.7143,34.4828,35.7143,40.8163,38.4615,40.0,A,36.5751,1.4972,34.6446,0.7645,38.748,2.2458
F1,23/08/2008,Valenciennes,Lorient,H,2.25,2.9,3.6,2.2,2.9,3.3,2.0,2.9,3.7,2.1,2.88,3.3,2008/9,€41.75m,€49.25m,44.4444,45.4545,47.619,50.0,34.4828,34.4828,34.7222,34.4828,27.7778,30.303,30.303,27.027,H,46.8795,2.4661,34.5426,0.1197,28.8527,1.7025
F1,24/08/2008,Auxerre,Nice,A,2.15,3.0,3.75,2.15,2.95,3.35,2.1,2.9,3.4,2.05,3.0,3.3,2008/9,€53.15m,€56.25m,46.5116,46.5116,48.7805,47.619,33.3333,33.8983,33.3333,34.4828,26.6667,29.8507,30.303,29.4118,H,47.3557,1.0839,33.7619,0.5495,29.058,1.6352
F1,24/08/2008,Bordeaux,Nantes,H,1.5,3.75,7.5,1.45,3.6,7.5,1.5,3.5,6.3,1.44,3.6,6.5,2008/9,€123.50m,€38.10m,66.6667,68.9655,69.4444,66.6667,26.6667,27.7778,27.7778,28.5714,13.3333,13.3333,15.3846,15.873,H,67.9358,1.4784,27.6984,0.783,14.481,1.3402
F1,24/08/2008,Stade Rennais FC,Lille,H,2.1,3.0,4.0,2.0,3.0,3.7,2.0,2.9,3.7,2.05,3.0,3.3,2008/9,€79.40m,€83.45m,47.619,50.0,48.7805,50.0,33.3333,33.3333,33.3333,34.4828,25.0,27.027,30.303,27.027,H,49.0999,1.1424,33.6207,0.5747,27.3392,2.1948
F1,30/08/2008,Caen,Paris SG,A,2.5,3.0,3.0,2.9,2.85,2.45,2.65,2.9,2.65,2.5,2.9,2.62,2008/9,€39.75m,€93.35m,40.0,34.4828,40.0,37.7358,33.3333,35.0877,34.4828,34.4828,33.3333,40.8163,38.1679,37.7358,H,38.0546,2.6095,34.3466,0.7333,37.5133,3.1016
F1,30/08/2008,Grenoble,Monaco,H,2.38,3.0,3.25,2.65,2.9,2.65,2.55,2.9,2.75,2.5,2.9,2.62,2008/9,€34.60m,€77.65m,42.0168,37.7358,40.0,39.2157,33.3333,34.4828,34.4828,34.4828,30.7692,37.7358,38.1679,36.3636,H,39.7421,1.7835,34.1954,0.5747,35.7591,3.4144
F1,30/08/2008,Lorient,Auxerre,A,2.0,3.1,4.2,2.0,2.95,3.8,2.0,2.9,3.7,1.95,3.0,3.6,2008/9,€49.25m,€53.15m,50.0,50.0,51.2821,50.0,32.2581,33.8983,33.3333,34.4828,23.8095,26.3158,27.7778,27.027,H,50.3205,0.641,33.4931,0.9477,26.2325,1.7221
F1,30/08/2008,Marseille,Sochaux,H,1.44,4.0,8.0,1.45,3.4,8.3,1.45,3.6,7.0,1.44,3.6,6.5,2008/9,€146.90m,€50.90m,69.4444,68.9655,69.4444,68.9655,25.0,29.4118,27.7778,27.7778,12.5,12.0482,15.3846,14.2857,H,69.205,0.2765,27.4918,1.8311,13.5546,1.5562
F1,30/08/2008,Nancy,Le Havre,H,1.73,3.25,5.75,1.65,3.15,5.6,1.75,3.1,4.5,1.7,3.2,4.5,2008/9,€56.70m,€31.65m,57.8035,60.6061,58.8235,57.1429,30.7692,31.746,31.25,32.2581,17.3913,17.8571,22.2222,22.2222,H,58.594,1.5091,31.5058,0.6407,19.9232,2.6615
F1,30/08/2008,Nantes,Le Mans,A,2.0,3.0,4.0,2.15,2.9,3.45,2.3,2.9,3.0,2.1,2.88,3.3,2008/9,€38.10m,€52.00m,50.0,46.5116,47.619,43.4783,33.3333,34.4828,34.7222,34.4828,25.0,28.9855,30.303,33.3333,H,46.9022,2.7071,34.2553,0.6249,29.4054,3.4553
F1,30/08/2008,Nice,Valenciennes,H,1.91,3.1,4.5,1.95,2.9,4.05,1.85,3.0,4.2,1.83,3.0,4.0,2008/9,€56.25m,€41.75m,52.356,51.2821,54.6448,54.0541,32.2581,34.4828,33.3333,33.3333,22.2222,24.6914,25.0,23.8095,H,53.0842,1.5442,33.3519,0.9085,23.9308,1.2458
F1,31/08/2008,Lille,Bordeaux,H,2.7,3.0,2.8,2.8,2.95,2.45,2.65,2.9,2.65,2.6,2.8,2.6,2008/9,€83.45m,€123.50m,37.037,35.7143,38.4615,37.7358,33.3333,33.8983,35.7143,34.4828,35.7143,40.8163,38.4615,37.7358,No Consensus,37.2372,1.17,34.3572,1.0192,38.182,2.106
F1,31/08/2008,St Etienne,Lyon,A,3.2,3.25,2.25,3.05,2.95,2.3,3.1,3.0,2.2,3.0,2.88,2.25,2008/9,€80.15m,€211.70m,31.25,32.7869,33.3333,32.2581,30.7692,33.8983,34.7222,33.3333,44.4444,43.4783,44.4444,45.4545,A,32.4071,0.8875,33.1808,1.7059,44.4554,0.8069
F1,31/08/2008,Toulouse,Stade Rennais FC,D,2.45,3.0,3.1,2.55,2.9,2.75,2.5,2.9,2.8,2.38,2.88,2.8,2008/9,€70.65m,€79.40m,40.8163,39.2157,42.0168,40.0,33.3333,34.4828,34.7222,34.4828,32.2581,36.3636,35.7143,35.7143,H,40.5122,1.1972,34.2553,0.6249,35.0126,1.8617
F1,13/09/2008,Auxerre,Nancy,D,2.38,3.0,3.2,2.4,2.9,2.95,2.2,2.8,3.3,2.3,2.9,2.9,2008/9,€53.15m,€56.70m,42.0168,41.6667,43.4783,45.4545,33.3333,34.4828,34.4828,35.7143,31.25,33.8983,34.4828,30.303,H,43.1541,1.7227,34.5033,0.9723,32.4835,2.0228
F1,13/09/2008,Bordeaux,Marseille,D,2.3,3.1,3.25,2.3,3.0,3.0,2.2,2.8,3.3,2.3,2.9,2.9,2008/9,€123.50m,€146.90m,43.4783,43.4783,43.4783,45.4545,32.2581,33.3333,34.4828,35.7143,30.7692,33.3333,34.4828,30.303,H,43.9724,0.9881,33.9471,1.4877,32.2221,2.0116
F1,13/09/2008,Le Mans,Toulouse,A,1.83,3.25,4.75,1.85,3.1,4.15,1.85,3.1,4.0,1.8,3.0,4.2,2008/9,€52.00m,€70.65m,54.6448,54.0541,55.5556,54.0541,30.7692,32.2581,33.3333,32.2581,21.0526,24.0964,23.8095,25.0,H,54.5772,0.7092,32.1547,1.0536,23.4896,1.702
F1,13/09/2008,Lyon,Nice,H,1.4,4.0,10.0,1.35,4.0,9.0,1.4,3.7,7.5,1.36,3.75,8.0,2008/9,€211.70m,€56.25m,71.4286,74.0741,73.5294,71.4286,25.0,25.0,26.6667,27.027,10.0,11.1111,12.5,13.3333,H,72.6152,1.3881,25.9234,1.0764,11.7361,1.4764
F1,13/09/2008,Monaco,Lorient,H,2.05,3.1,4.0,2.0,3.1,3.6,1.85,3.0,4.2,1.91,3.0,3.75,2008/9,€77.65m,€49.25m,48.7805,50.0,52.356,54.0541,32.2581,32.2581,33.3333,33.3333,25.0,27.7778,26.6667,23.8095,H,51.2977,2.3621,32.7957,0.6208,25.8135,1.7573
F1,13/09/2008,Stade Rennais FC,Le Havre,D,1.67,3.4,6.0,1.65,3.25,5.35,1.7,3.2,4.7,1.67,3.2,4.8,2008/9,€79.40m,€31.65m,59.8802,60.6061,59.8802,58.8235,29.4118,30.7692,31.25,31.25,16.6667,18.6916,20.8333,21.2766,H,59.7975,0.734,30.6702,0.869,19.367,2.1248
F1,13/09/2008,Valenciennes,Grenoble,D,2.1,3.1,3.75,2.05,2.95,3.6,2.0,2.9,3.7,2.05,3.0,3.3,2008/9,€41.75m,€34.60m,47.619,48.7805,48.7805,50.0,32.2581,33.8983,33.3333,34.4828,26.6667,27.7778,30.303,27.027,H,48.795,0.9722,33.4931,0.9477,27.9436,1.6396
F1,14/09/2008,Caen,St Etienne,H,2.5,3.0,3.0,2.35,2.9,3.0,2.5,2.9,2.8,2.38,2.88,2.8,2008/9,€39.75m,€80.15m,40.0,42.5532,42.0168,40.0,33.3333,34.4828,34.7222,34.4828,33.3333,33.3333,35.7143,35.7143,H,41.1425,1.3373,34.2553,0.6249,34.5238,1.3747
F1,14/09/2008,Paris SG,Nantes,H,1.57,3.5,7.0,1.48,3.6,6.85,1.6,3.4,5.2,1.57,3.3,5.5,2008/9,€93.35m,€38.10m,63.6943,67.5676,63.6943,62.5,28.5714,27.7778,30.303,29.4118,14.2857,14.5985,18.1818,19.2308,H,64.364,2.2087,29.016,1.0869,16.5742,2.5022
F1,14/09/2008,Sochaux,Lille,D,2.38,3.0,3.2,2.4,2.8,3.05,2.4,2.8,3.0,2.3,2.9,2.9,2008/9,€50.90m,€83.45m,42.0168,41.6667,43.4783,41.6667,33.3333,35.7143,34.4828,35.7143,31.25,32.7869,34.4828,33.3333,H,42.2071,0.8634,34.8112,1.1436,32.9632,1.3432
F1,20/09/2008,Grenoble,Bordeaux,A,3.25,3.0,2.35,3.4,3.1,2.05,3.0,2.9,2.3,2.8,3.0,2.3,2008/9,€34.60m,€123.50m,30.7692,29.4118,35.7143,33.3333,33.3333,32.2581,33.3333,34.4828,42.5532,48.7805,43.4783,43.4783,A,32.3072,2.7934,33.3519,0.9085,44.5726,2.839
F1,20/09/2008,Le Havre,Lyon,A,5.0,3.5,1.73,4.7,3.3,1.7,4.7,3.2,1.7,4.33,3.2,1.73,2008/9,€31.65m,€211.70m,20.0,21.2766,23.0947,21.2766,28.5714,30.303,31.25,31.25,57.8035,58.8235,57.8035,58.8235,A,21.412,1.273,30.3436,1.263,58.3135,0.5889
F1,20/09/2008,Lille,Auxerre,H,1.8,3.1,5.25,1.85,3.0,4.35,1.85,3.0,4.2,1.83,3.0,4.0,2008/9,€83.45m,€53.15m,55.5556,54.0541,54.6448,54.0541,32.2581,33.3333,33.3333,33.3333,19.0476,22.9885,25.0,23.8095,H,54.5772,0.7092,33.0645,0.5376,22.7114,2.5784
