Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,LBH_Prob,VCH_Prob,B365D_Prob,BWD_Prob,LBD_Prob,VCD_Prob,B365A_Prob,BWA_Prob,LBA_Prob,VCA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
E0,23/08/2005,Sunderland,Man City,1.0,2.0,A,1.0,2.0,A,P Walton,15.0,12.0,10.0,7.0,10.0,10.0,5.0,3.0,1.0,2.0,0.0,0.0,2.75,3.2,2.5,2.5,3.25,2.55,2.75,3.2,2.25,2005/6,€34.35m,€91.90m,2.75,3.25,2.4,36.36363636363637,40.0,36.36363636363637,36.36363636363637,31.25,30.76923076923077,31.25,30.76923076923077,40.0,39.21568627450981,44.44444444444444,41.66666666666667,A,37.27272727272728,1.8181818181818166,31.009615384615387,0.2775722448027042,41.33169934640523,2.3131738384492926
E0,24/08/2005,Arsenal,Fulham,4.0,1.0,H,1.0,1.0,D,M Clattenburg,20.0,8.0,14.0,3.0,16.0,11.0,6.0,7.0,5.0,2.0,0.0,0.0,1.22,5.5,13.0,1.25,5.0,10.0,1.22,5.0,10.0,2005/6,€232.33m,€70.88m,1.2,5.5,15.0,81.9672131147541,80.0,81.9672131147541,83.33333333333334,18.181818181818183,20.0,20.0,18.181818181818183,7.6923076923076925,10.0,10.0,6.666666666666667,H,81.81693989071039,1.371845924659369,19.090909090909093,1.049727762162955,8.58974358974359,1.6813944934107692
E0,24/08/2005,Blackburn,Tottenham,0.0,0.0,D,0.0,0.0,D,D Gallagher,11.0,1.0,7.0,1.0,15.0,12.0,7.0,0.0,2.0,2.0,1.0,0.0,2.62,3.2,2.6,2.8,3.25,2.3,2.5,3.2,2.5,2005/6,€63.80m,€154.33m,2.75,3.25,2.4,38.167938931297705,35.714285714285715,40.0,36.36363636363637,31.25,30.76923076923077,31.25,30.76923076923077,38.46153846153846,43.47826086956522,40.0,41.66666666666667,A,37.56146525230495,1.9288276518162646,31.009615384615387,0.2775722448027042,40.90161649944258,2.159574889616273
E0,24/08/2005,Bolton,Newcastle,2.0,0.0,H,1.0,0.0,H,R Styles,14.0,7.0,6.0,4.0,12.0,17.0,4.0,3.0,0.0,1.0,0.0,0.0,2.3,3.25,3.0,2.1,3.25,3.15,2.1,3.2,3.0,2005/6,€61.85m,€150.48m,2.25,3.25,3.0,43.47826086956522,47.61904761904761,47.61904761904761,44.44444444444444,30.76923076923077,30.76923076923077,31.25,30.76923076923077,33.33333333333333,31.746031746031743,33.33333333333333,33.33333333333333,H,45.79020013802622,2.1482929491060534,30.88942307692308,0.24038461538461497,32.93650793650794,0.7936507936507927
E0,24/08/2005,Chelsea,West Brom,4.0,0.0,H,2.0,0.0,H,M Halsey,11.0,0.0,8.0,0.0,10.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,1.2,5.5,17.0,1.15,6.0,15.0,1.2,5.0,11.0,2005/6,€363.43m,€65.55m,1.17,6.0,17.0,83.33333333333334,86.95652173913044,83.33333333333334,85.47008547008548,18.181818181818183,16.666666666666664,20.0,16.666666666666664,5.88235294117647,6.666666666666667,9.090909090909092,5.88235294117647,H,84.77331846897064,1.7700259088868096,17.878787878787875,1.5842815294301147,6.880570409982175,1.5192353477834242
E0,27/08/2005,Aston Villa,Blackburn,1.0,0.0,H,1.0,0.0,H,M Clattenburg,10.0,9.0,3.0,2.0,13.0,16.0,4.0,11.0,2.0,2.0,0.0,0.0,2.1,3.25,3.4,1.9,3.3,3.65,1.83,3.2,3.75,2005/6,€89.00m,€63.80m,2.0,3.25,3.6,47.61904761904761,52.63157894736842,54.64480874316939,50.0,30.76923076923077,30.303030303030305,31.25,30.76923076923077,29.411764705882355,27.397260273972602,26.666666666666668,27.77777777777778,H,51.223858827396356,3.064695120216387,30.77287296037296,0.38662163489847257,27.81336735607485,1.1610639202644941
E0,27/08/2005,Fulham,Everton,1.0,0.0,H,0.0,0.0,D,M Riley,9.0,6.0,4.0,2.0,19.0,25.0,6.0,2.0,1.0,2.0,0.0,1.0,2.5,3.2,2.75,2.35,3.2,2.75,2.5,3.2,2.5,2005/6,€70.88m,€92.92m,2.6,3.2,2.6,40.0,42.5531914893617,40.0,38.46153846153846,31.25,31.25,31.25,31.25,36.36363636363637,36.36363636363637,40.0,38.46153846153846,H,40.25368248772504,1.6959001020462074,31.25,0.0,37.7972027972028,1.7704879582058948
E0,27/08/2005,Man City,Portsmouth,2.0,1.0,H,0.0,0.0,D,A Wiley,16.0,7.0,9.0,2.0,13.0,17.0,12.0,3.0,1.0,2.0,0.0,0.0,1.61,3.6,5.5,1.65,3.3,5.2,1.62,3.25,5.0,2005/6,€91.90m,€86.13m,1.6,3.5,5.5,62.11180124223602,60.60606060606061,61.72839506172839,62.5,27.77777777777778,30.303030303030305,30.76923076923077,28.57142857142857,18.181818181818183,19.23076923076923,20.0,18.181818181818183,H,61.73656422750625,0.8168521223407277,29.355366855366857,1.414263495924813,18.8986013986014,0.8852439791029475
E0,27/08/2005,Tottenham,Chelsea,0.0,2.0,A,0.0,1.0,A,R Styles,11.0,13.0,6.0,7.0,16.0,12.0,2.0,5.0,3.0,2.0,1.0,0.0,4.33,3.3,1.83,4.2,3.25,1.8,3.75,3.25,1.8,2005/6,€154.33m,€363.43m,4.5,3.25,1.8,23.094688221709006,23.809523809523807,26.666666666666668,22.22222222222222,30.303030303030305,30.76923076923077,30.76923076923077,30.76923076923077,54.64480874316939,55.55555555555556,55.55555555555556,55.55555555555556,A,23.948275230030426,1.9249912316690965,30.652680652680655,0.23310023310023276,55.32786885245902,0.4553734061930825
E0,27/08/2005,West Brom,Birmingham,2.0,3.0,A,1.0,3.0,A,G Poll,15.0,8.0,8.0,7.0,11.0,24.0,3.0,2.0,1.0,3.0,0.0,0.0,2.37,3.1,3.0,2.25,3.15,2.95,2.38,3.0,2.75,2005/6,€65.55m,€81.83m,2.3,3.2,3.0,42.19409282700421,44.44444444444444,42.016806722689076,43.47826086956522,32.25806451612903,31.746031746031743,33.33333333333333,31.25,33.33333333333333,33.89830508474576,36.36363636363637,33.33333333333333,H,43.033401215925736,1.144092950707806,32.14685739887352,0.8916476441343052,34.2321520287622,1.4457327261459272
E0,27/08/2005,West Ham,Bolton,1.0,2.0,A,0.0,0.0,D,P Dowd,13.0,10.0,6.0,6.0,13.0,16.0,7.0,7.0,1.0,4.0,0.0,0.0,2.5,3.2,2.75,2.4,3.2,2.7,2.38,3.2,2.6,2005/6,€62.55m,€61.85m,2.6,3.2,2.6,40.0,41.66666666666667,42.016806722689076,38.46153846153846,31.25,31.25,31.25,31.25,36.36363636363637,37.03703703703704,38.46153846153846,38.46153846153846,H,40.53625296272355,1.639296808560299,31.25,0.0,37.58093758093758,1.053338482655411
E0,27/08/2005,Wigan,Sunderland,1.0,0.0,H,1.0,0.0,H,S Bennett,11.0,9.0,5.0,7.0,11.0,13.0,0.0,6.0,3.0,3.0,0.0,0.0,2.1,3.25,3.4,2.15,3.25,3.05,2.1,3.2,3.0,2005/6,€51.92m,€34.35m,2.1,3.2,3.4,47.61904761904761,46.51162790697674,47.61904761904761,47.61904761904761,30.76923076923077,30.76923076923077,31.25,31.25,29.411764705882355,32.786885245901644,33.33333333333333,29.411764705882355,H,47.3421926910299,0.5537098560354359,31.009615384615387,0.2775722448027042,31.235936997749917,2.118153359084145
E0,28/08/2005,Middlesbrough,Charlton,0.0,3.0,A,0.0,1.0,A,M Dean,10.0,12.0,6.0,8.0,18.0,15.0,6.0,1.0,2.0,1.0,0.0,0.0,1.83,3.3,4.33,1.85,3.3,3.9,1.83,3.2,3.75,2005/6,€94.38m,€82.43m,1.85,3.4,4.0,54.64480874316939,54.05405405405405,54.64480874316939,54.05405405405405,30.303030303030305,30.303030303030305,31.25,29.411764705882355,23.094688221709006,25.641025641025646,26.666666666666668,25.0,H,54.34943139861173,0.34107237878577695,30.316956327985743,0.7506286776105592,25.100595132350332,1.5031552481490604
E0,28/08/2005,Newcastle,Man United,0.0,2.0,A,0.0,0.0,D,H Webb,9.0,11.0,4.0,5.0,26.0,16.0,5.0,3.0,1.0,2.0,0.0,0.0,5.0,3.6,1.66,5.0,3.35,1.65,5.0,3.5,1.57,2005/6,€150.48m,€254.58m,5.0,3.5,1.65,20.0,20.0,20.0,20.0,27.77777777777778,29.850746268656714,28.57142857142857,28.57142857142857,60.24096385542169,60.60606060606061,63.69426751592356,60.60606060606061,A,20.0,0.0,28.692845297322908,0.8578203517046461,61.286838145866625,1.614154610586721
E0,10/09/2005,Birmingham,Charlton,0.0,1.0,A,0.0,1.0,A,M Halsey,18.0,8.0,5.0,4.0,9.0,10.0,13.0,4.0,0.0,2.0,0.0,0.0,2.37,3.25,2.87,2.3,3.2,2.8,2.25,3.2,2.75,2005/6,€81.83m,€82.43m,2.4,3.25,2.8,42.19409282700421,43.47826086956522,44.44444444444444,41.66666666666667,30.76923076923077,31.25,31.25,30.76923076923077,34.843205574912886,35.714285714285715,36.36363636363637,35.714285714285715,H,42.94586620192014,1.255746191092414,31.009615384615387,0.2775722448027042,35.65885334178017,0.6240047765136434
E0,10/09/2005,Chelsea,Sunderland,2.0,0.0,H,0.0,0.0,D,M Dean,9.0,2.0,6.0,2.0,14.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,1.12,7.5,19.0,1.12,7.0,15.0,1.11,7.0,13.0,2005/6,€363.43m,€34.35m,1.12,7.0,21.0,89.28571428571428,89.28571428571428,90.09009009009009,89.28571428571428,13.333333333333334,14.285714285714285,14.285714285714285,14.285714285714285,5.263157894736842,6.666666666666667,7.6923076923076925,4.761904761904762,H,89.48680823680823,0.40218790218790446,14.047619047619047,0.47619047619047533,6.096009253903991,1.335077372193609
E0,10/09/2005,Everton,Portsmouth,0.0,1.0,A,0.0,0.0,D,M Atkinson,11.0,12.0,6.0,8.0,10.0,12.0,11.0,6.0,2.0,1.0,0.0,0.0,1.72,3.3,5.0,1.7,3.4,4.55,1.62,3.25,5.0,2005/6,€92.92m,€86.13m,1.65,3.4,5.5,58.139534883720934,58.82352941176471,61.72839506172839,60.60606060606061,30.303030303030305,29.411764705882355,30.76923076923077,29.411764705882355,20.0,21.978021978021978,20.0,18.181818181818183,H,59.82437999081867,1.6408029427692,29.973947621006445,0.6764786169501713,20.03996003996004,1.5504804470798164
E0,10/09/2005,Man United,Man City,1.0,1.0,D,1.0,0.0,H,S Bennett,7.0,5.0,2.0,3.0,12.0,18.0,3.0,5.0,1.0,4.0,0.0,0.0,1.4,3.75,10.0,1.35,4.5,7.25,1.4,3.75,7.0,2005/6,€254.58m,€91.90m,1.4,4.0,8.5,71.42857142857143,74.07407407407408,71.42857142857143,71.42857142857143,26.666666666666668,22.22222222222222,26.666666666666668,25.0,10.0,13.793103448275861,14.285714285714285,11.76470588235294,H,72.0899470899471,1.3227513227513228,25.13888888888889,2.097176232019654,12.460880904085773,1.9702308039865772
E0,10/09/2005,Middlesbrough,Arsenal,2.0,1.0,H,1.0,0.0,H,M Riley,6.0,13.0,5.0,8.0,17.0,16.0,6.0,7.0,3.0,4.0,0.0,0.0,5.0,3.3,1.72,4.4,3.3,1.75,5.0,3.5,1.57,2005/6,€94.38m,€232.33m,5.0,3.3,1.75,20.0,22.727272727272727,20.0,20.0,30.303030303030305,30.303030303030305,28.57142857142857,30.303030303030305,58.139534883720934,57.14285714285714,63.69426751592356,57.14285714285714,A,20.68181818181818,1.3636363636363633,29.870129870129873,0.8658008658008677,59.029879171339694,3.1448866355584286
E0,10/09/2005,Newcastle,Fulham,1.0,1.0,D,0.0,1.0,A,A Wiley,15.0,13.0,10.0,8.0,19.0,16.0,10.0,8.0,4.0,1.0,1.0,0.0,1.61,3.4,6.0,1.6,3.45,5.35,1.62,3.5,4.5,2005/6,€150.48m,€70.88m,1.65,3.4,5.5,62.11180124223602,62.5,61.72839506172839,60.60606060606061,29.411764705882355,28.985507246376812,28.57142857142857,29.411764705882355,16.666666666666664,18.691588785046733,22.22222222222222,18.181818181818183,H,61.736564227506264,0.8168521223407277,29.095116307392523,0.4028214689694631,18.94057396393845,2.350714334260366
E0,10/09/2005,Tottenham,Liverpool,0.0,0.0,D,0.0,0.0,D,H Webb,10.0,11.0,7.0,6.0,16.0,13.0,4.0,4.0,1.0,1.0,0.0,0.0,2.5,3.2,2.75,2.5,3.2,2.55,2.4,3.25,2.5,2005/6,€154.33m,€216.35m,2.6,3.1,2.7,40.0,40.0,41.66666666666667,38.46153846153846,31.25,31.25,30.76923076923077,32.25806451612903,36.36363636363637,39.21568627450981,40.0,37.03703703703704,H,40.032051282051285,1.3090114010680882,31.38182382133995,0.6265841370590832,38.154089918795805,1.7308862782001946
E0,10/09/2005,West Brom,Wigan,1.0,2.0,A,1.0,1.0,D,M Clattenburg,10.0,9.0,5.0,4.0,19.0,15.0,5.0,0.0,3.0,1.0,0.0,0.0,2.0,3.2,3.75,2.0,3.3,3.35,1.91,3.2,3.5,2005/6,€65.55m,€51.92m,2.0,3.25,3.6,50.0,50.0,52.35602094240838,50.0,31.25,30.303030303030305,31.25,30.76923076923077,26.666666666666668,29.850746268656714,28.57142857142857,27.77777777777778,H,50.589005235602095,1.178010471204189,30.89306526806527,0.4539754210630203,28.21665482113243,1.340546606294002
E0,11/09/2005,Bolton,Blackburn,0.0,0.0,D,0.0,0.0,D,G Poll,12.0,7.0,6.0,3.0,18.0,17.0,4.0,4.0,1.0,2.0,0.0,0.0,2.0,3.2,3.75,1.8,3.15,4.4,1.83,3.2,3.75,2005/6,€61.85m,€63.80m,1.9,3.25,4.0,50.0,55.55555555555556,54.64480874316939,52.63157894736842,31.25,31.746031746031743,31.25,30.76923076923077,26.666666666666668,22.727272727272727,26.666666666666668,25.0,H,53.207985811523336,2.4629901664426392,31.25381562881563,0.39880166759627206,25.265151515151516,1.8654421734810702
E0,12/09/2005,West Ham,Aston Villa,4.0,0.0,H,2.0,0.0,H,R Styles,14.0,14.0,9.0,8.0,15.0,12.0,4.0,11.0,0.0,1.0,0.0,0.0,2.5,3.2,2.75,2.3,3.2,2.8,2.5,3.2,2.5,2005/6,€62.55m,€89.00m,2.5,3.25,2.65,40.0,43.47826086956522,40.0,40.0,31.25,31.25,31.25,30.76923076923077,36.36363636363637,35.714285714285715,40.0,37.735849056603776,H,40.869565217391305,1.7391304347826093,31.129807692307693,0.24038461538461497,37.453442783631466,1.8953497745948813
E0,17/09/2005,Aston Villa,Tottenham,1.0,1.0,D,1.0,0.0,H,S Bennett,13.0,13.0,6.0,7.0,14.0,14.0,4.0,3.0,1.0,2.0,0.0,0.0,2.6,3.25,2.6,2.3,3.2,2.8,2.5,3.2,2.5,2005/6,€89.00m,€154.33m,2.6,3.2,2.6,38.46153846153846,43.47826086956522,40.0,38.46153846153846,30.76923076923077,31.25,31.25,31.25,38.46153846153846,35.714285714285715,40.0,38.46153846153846,H,40.10033444816053,2.365851395829753,31.129807692307693,0.24038461538461495,38.15934065934066,1.784093375359081
E0,17/09/2005,Charlton,Chelsea,0.0,2.0,A,0.0,0.0,D,H Webb,11.0,16.0,4.0,11.0,11.0,10.0,2.0,7.0,0.0,2.0,0.0,0.0,6.0,3.6,1.57,5.5,3.6,1.55,6.0,3.4,1.5,2005/6,€82.43m,€363.43m,6.5,3.75,1.5,16.666666666666664,18.181818181818183,16.666666666666664,15.384615384615385,27.77777777777778,27.77777777777778,29.411764705882355,26.666666666666668,63.69426751592356,64.51612903225806,66.66666666666666,66.66666666666666,A,16.724941724941722,1.1439340997929655,27.908496732026148,1.1308008080488876,65.38593247037873,1.5164485376674122
E0,17/09/2005,Fulham,West Ham,1.0,2.0,A,0.0,0.0,D,G Poll,9.0,10.0,6.0,3.0,11.0,14.0,4.0,6.0,2.0,1.0,0.0,0.0,2.2,3.1,3.3,2.05,3.25,3.25,1.83,3.2,3.75,2005/6,€70.88m,€62.55m,2.2,3.25,3.1,45.45454545454545,48.78048780487806,54.64480874316939,45.45454545454545,32.25806451612903,30.76923076923077,31.25,30.76923076923077,30.303030303030305,30.76923076923077,26.666666666666668,32.25806451612903,H,48.58359686428459,4.334319667214336,31.261631513647643,0.7018857947815519,29.999248063764192,2.3730084667193903
E0,17/09/2005,Portsmouth,Birmingham,1.0,1.0,D,1.0,1.0,D,D Gallagher,14.0,3.0,9.0,2.0,16.0,14.0,7.0,3.0,2.0,0.0,0.0,1.0,2.3,3.25,3.0,2.25,3.2,2.9,2.25,3.2,2.75,2005/6,€86.13m,€81.83m,2.25,3.25,3.0,43.47826086956522,44.44444444444444,44.44444444444444,44.44444444444444,30.76923076923077,31.25,31.25,30.76923076923077,33.33333333333333,34.48275862068966,36.36363636363637,33.33333333333333,H,44.20289855072464,0.48309178743961206,31.009615384615387,0.2775722448027042,34.37826541274818,1.4301961105989458
E0,17/09/2005,Sunderland,West Brom,1.0,1.0,D,1.0,0.0,H,R Beeby,11.0,13.0,6.0,6.0,19.0,11.0,1.0,9.0,0.0,3.0,0.0,0.0,2.37,3.2,2.9,2.15,3.25,3.05,2.2,3.2,2.8,2005/6,€34.35m,€65.55m,2.4,3.2,2.8,42.19409282700421,46.51162790697674,45.45454545454545,41.66666666666667,31.25,30.76923076923077,31.25,31.25,34.48275862068966,32.786885245901644,35.714285714285715,35.714285714285715,H,43.95673321379827,2.3890189287105814,31.129807692307693,0.24038461538461495,34.67455382379069,1.3859007742387788
E0,18/09/2005,Blackburn,Newcastle,0.0,3.0,A,0.0,0.0,D,M Riley,17.0,4.0,10.0,3.0,14.0,19.0,7.0,2.0,1.0,5.0,0.0,1.0,2.4,3.25,2.8,2.3,3.2,2.8,2.2,3.2,2.8,2005/6,€63.80m,€150.48m,2.35,3.25,2.8,41.66666666666667,43.47826086956522,45.45454545454545,42.5531914893617,30.76923076923077,31.25,31.25,30.76923076923077,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,H,43.28816612003476,1.6226299249264091,31.009615384615387,0.2775722448027042,35.714285714285715,0.0
E0,18/09/2005,Liverpool,Man United,0.0,0.0,D,0.0,0.0,D,R Styles,9.0,4.0,3.0,1.0,24.0,15.0,4.0,2.0,2.0,2.0,0.0,0.0,2.7,3.1,2.6,2.9,3.2,2.25,2.6,3.2,2.38,2005/6,€216.35m,€254.58m,2.8,3.2,2.4,37.03703703703704,34.48275862068966,38.46153846153846,35.714285714285715,32.25806451612903,31.25,31.25,31.25,38.46153846153846,44.44444444444444,42.016806722689076,41.66666666666667,A,36.423904958387716,1.712648029124265,31.502016129032256,0.504032258064516,41.647364073834666,2.456963158894575
E0,18/09/2005,Man City,Bolton,0.0,1.0,A,0.0,0.0,D,M Dean,17.0,5.0,8.0,1.0,14.0,16.0,7.0,5.0,1.0,1.0,0.0,0.0,2.1,3.25,3.4,2.0,3.3,3.35,2.0,3.2,3.2,2005/6,€91.90m,€61.85m,2.1,3.25,3.3,47.61904761904761,50.0,50.0,47.61904761904761,30.76923076923077,30.303030303030305,31.25,30.76923076923077,29.411764705882355,29.850746268656714,31.25,30.303030303030305,H,48.80952380952381,1.3746434980705409,30.77287296037296,0.38662163489847257,30.20388531939234,0.7866273807136669
E0,18/09/2005,Wigan,Middlesbrough,1.0,1.0,D,0.0,1.0,A,U Rennie,11.0,10.0,4.0,3.0,11.0,16.0,4.0,5.0,0.0,1.0,0.0,0.0,2.7,3.1,2.6,2.7,3.2,2.4,2.75,3.25,2.2,2005/6,€51.92m,€94.38m,2.65,3.25,2.5,37.03703703703704,37.03703703703704,36.36363636363637,37.735849056603776,32.25806451612903,31.25,30.76923076923077,30.76923076923077,38.46153846153846,41.66666666666667,45.45454545454545,40.0,A,37.043389873578555,0.56025151241769,31.261631513647643,0.7018857947815519,41.395687645687644,3.0058238904669277
E0,19/09/2005,Arsenal,Everton,2.0,0.0,H,2.0,0.0,H,A Wiley,11.0,4.0,4.0,2.0,13.0,19.0,4.0,0.0,2.0,3.0,0.0,0.0,1.4,4.0,9.0,1.3,4.8,8.0,1.33,4.0,8.0,2005/6,€232.33m,€92.92m,1.35,4.35,9.0,71.42857142857143,76.92307692307692,75.18796992481202,74.07407407407408,25.0,20.833333333333336,25.0,22.98850574712644,11.11111111111111,12.5,12.5,11.11111111111111,H,74.40342308763361,2.3037926958494968,23.455459770114945,1.9887015993289796,11.805555555555557,0.8018753738744805
E0,24/09/2005,Birmingham,Liverpool,2.0,2.0,D,0.0,0.0,D,S Bennett,4.0,14.0,4.0,6.0,14.0,14.0,3.0,7.0,2.0,3.0,1.0,0.0,3.4,3.25,2.1,3.35,3.3,2.0,3.5,3.2,1.91,2005/6,€81.83m,€216.35m,3.5,3.1,2.1,29.411764705882355,29.850746268656714,28.57142857142857,28.57142857142857,30.76923076923077,30.303030303030305,31.25,32.25806451612903,47.61904761904761,50.0,52.35602094240838,47.61904761904761,A,29.101342029349052,0.6375958745602842,31.145081397097528,0.8366705994539201,49.398529045125905,2.268746638092194
E0,24/09/2005,Bolton,Portsmouth,1.0,0.0,H,1.0,0.0,H,M Clattenburg,11.0,6.0,2.0,4.0,9.0,6.0,7.0,3.0,2.0,2.0,0.0,0.0,1.72,3.4,5.0,1.6,3.55,5.15,1.62,3.25,5.0,2005/6,€61.85m,€86.13m,1.75,3.25,5.0,58.139534883720934,62.5,61.72839506172839,57.14285714285714,29.411764705882355,28.169014084507044,30.76923076923077,30.76923076923077,20.0,19.41747572815534,20.0,20.0,H,59.87769677207661,2.633256091241344,29.779810082212737,1.2500703629611314,19.854368932038835,0.29126213592233086
E0,24/09/2005,Chelsea,Aston Villa,2.0,1.0,H,1.0,1.0,D,B Knight,18.0,3.0,6.0,2.0,8.0,17.0,9.0,1.0,1.0,1.0,0.0,0.0,1.22,5.5,13.0,1.2,5.5,12.0,1.17,5.5,12.0,2005/6,€363.43m,€89.00m,1.2,6.0,12.0,81.9672131147541,83.33333333333334,85.47008547008548,83.33333333333334,18.181818181818183,18.181818181818183,18.181818181818183,16.666666666666664,7.6923076923076925,8.333333333333332,8.333333333333332,8.333333333333332,H,83.52599131287657,1.4472417164154143,17.803030303030305,0.7575757575757596,8.173076923076923,0.3205128205128198
E0,24/09/2005,Everton,Wigan,0.0,1.0,A,0.0,0.0,D,R Styles,14.0,11.0,7.0,3.0,17.0,21.0,11.0,3.0,2.0,1.0,0.0,0.0,1.9,3.25,4.0,1.8,3.4,4.0,1.67,3.25,4.5,2005/6,€92.92m,€51.92m,1.8,3.25,4.5,52.63157894736842,55.55555555555556,59.88023952095809,55.55555555555556,30.76923076923077,29.411764705882355,30.76923076923077,30.76923076923077,25.0,25.0,22.22222222222222,22.22222222222222,H,55.90573239485941,2.986750482307711,30.429864253393667,0.6787330316742075,23.611111111111114,1.603750747748961
E0,24/09/2005,Man United,Blackburn,1.0,2.0,A,0.0,1.0,A,P Dowd,27.0,10.0,8.0,10.0,13.0,15.0,7.0,1.0,1.0,3.0,0.0,0.0,1.3,4.33,13.0,1.25,5.0,10.0,1.22,5.0,10.0,2005/6,€254.58m,€63.80m,1.25,5.0,12.0,76.92307692307692,80.0,81.9672131147541,80.0,23.094688221709006,20.0,20.0,20.0,7.6923076923076925,10.0,10.0,8.333333333333332,H,79.72257250945775,2.0840280716381967,20.77367205542725,1.5473441108545032,9.006410256410255,1.1767666506849885
E0,24/09/2005,Newcastle,Man City,1.0,0.0,H,1.0,0.0,H,G Poll,8.0,8.0,6.0,4.0,14.0,14.0,3.0,6.0,0.0,2.0,0.0,0.0,2.1,3.25,3.4,2.0,3.3,3.35,1.91,3.25,3.4,2005/6,€150.48m,€91.90m,2.1,3.25,3.3,47.61904761904761,50.0,52.35602094240838,47.61904761904761,30.76923076923077,30.303030303030305,30.76923076923077,30.76923076923077,29.411764705882355,29.850746268656714,29.411764705882355,30.303030303030305,H,49.398529045125905,2.268746638092194,30.652680652680655,0.23310023310023276,29.744326495862936,0.4260945906309879
E0,24/09/2005,West Brom,Charlton,1.0,2.0,A,0.0,2.0,A,C Foy,18.0,8.0,10.0,4.0,10.0,12.0,6.0,3.0,0.0,1.0,0.0,0.0,2.75,3.2,2.5,2.7,3.2,2.4,2.75,3.2,2.25,2005/6,€65.55m,€82.43m,2.75,3.25,2.4,36.36363636363637,37.03703703703704,36.36363636363637,36.36363636363637,31.25,31.25,31.25,30.76923076923077,40.0,41.66666666666667,44.44444444444444,41.66666666666667,A,36.53198653198654,0.3367003367003356,31.129807692307693,0.24038461538461497,41.94444444444444,1.8425693279752209
E0,24/09/2005,West Ham,Arsenal,0.0,0.0,D,0.0,0.0,D,M Dean,6.0,8.0,0.0,2.0,11.0,7.0,4.0,3.0,2.0,0.0,0.0,0.0,5.0,3.4,1.72,4.85,3.45,1.65,4.33,3.2,1.73,2005/6,€62.55m,€232.33m,5.0,3.25,1.75,20.0,20.61855670103093,23.094688221709006,20.0,29.411764705882355,28.985507246376812,31.25,30.76923076923077,58.139534883720934,60.60606060606061,57.80346820809249,57.14285714285714,A,20.928311230684983,1.473392979702659,30.104125680372483,1.07797088016929,58.42298021018279,1.5131304698309274
E0,25/09/2005,Middlesbrough,Sunderland,0.0,2.0,A,0.0,1.0,A,H Webb,20.0,4.0,11.0,2.0,13.0,21.0,8.0,2.0,3.0,2.0,0.0,0.0,1.57,3.5,6.5,1.55,3.6,5.6,1.5,3.4,6.0,2005/6,€94.38m,€34.35m,1.55,3.5,6.5,63.69426751592356,64.51612903225806,66.66666666666666,64.51612903225806,28.57142857142857,27.77777777777778,29.411764705882355,28.57142857142857,15.384615384615385,17.857142857142858,16.666666666666664,15.384615384615385,H,64.84829806177659,1.2726512238046268,28.583099906629318,0.6672084933686492,16.323260073260073,1.1878316640176598
E0,26/09/2005,Tottenham,Fulham,1.0,0.0,H,1.0,0.0,H,A Wiley,9.0,8.0,4.0,5.0,10.0,9.0,6.0,6.0,0.0,3.0,0.0,0.0,1.61,3.4,6.0,1.6,3.55,5.15,1.57,3.5,5.0,2005/6,€154.33m,€70.88m,1.55,3.5,6.5,62.11180124223602,62.5,63.69426751592356,64.51612903225806,29.411764705882355,28.169014084507044,28.57142857142857,28.57142857142857,16.666666666666664,19.41747572815534,20.0,15.384615384615385,H,63.20554944760441,1.1031091450643815,28.680908983311635,0.522863397013249,17.867189444859346,2.202778346380675
E0,01/10/2005,Blackburn,West Brom,2.0,0.0,H,0.0,0.0,D,U Rennie,20.0,6.0,11.0,3.0,15.0,17.0,11.0,1.0,2.0,0.0,0.0,0.0,1.8,3.3,4.5,1.8,3.4,4.0,1.73,3.2,4.33,2005/6,€63.80m,€65.55m,1.7,3.4,5.0,55.55555555555556,55.55555555555556,57.80346820809249,58.82352941176471,30.303030303030305,29.411764705882355,31.25,29.411764705882355,22.22222222222222,25.0,23.094688221709006,20.0,H,56.93452718274207,1.6458547347766732,30.094139928698752,0.8776710815835959,22.579227610982805,2.074102739137931
E0,01/10/2005,Charlton,Tottenham,2.0,3.0,A,1.0,0.0,H,P Dowd,9.0,13.0,4.0,7.0,15.0,17.0,1.0,6.0,3.0,2.0,0.0,0.0,2.5,3.2,2.75,2.3,3.2,2.8,2.1,3.2,3.0,2005/6,€82.43m,€154.33m,2.5,3.2,2.7,40.0,43.47826086956522,47.61904761904761,40.0,31.25,31.25,31.25,31.25,36.36363636363637,35.714285714285715,33.33333333333333,37.03703703703704,H,42.77432712215321,3.622182646563813,31.25,0.0,35.61207311207311,1.6122935944187333
