Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
N1,06/10/2018,Den Haag,Groningen,H,2.1,3.6,3.25,2.15,3.5,3.3,2.05,3.45,3.05,2.15,3.5,3.1,2018/19,€21.10m,€41.00m,47.619,46.5116,46.5116,48.7805,27.7778,28.5714,28.5714,28.9855,30.7692,30.303,32.2581,32.7869,H,47.3557,1.0839,28.4765,0.5051,31.5293,1.1824
N1,06/10/2018,Graafschap,Heerenveen,A,3.2,3.5,2.14,3.3,3.5,2.15,3.1,3.45,2.05,3.1,3.6,2.15,2018/19,€12.03m,€48.63m,31.25,30.303,32.2581,32.2581,28.5714,28.5714,27.7778,28.9855,46.729,46.5116,46.5116,48.7805,A,31.5173,0.9387,28.4765,0.5051,47.1332,1.103
N1,06/10/2018,PSV Eindhoven,VVV Venlo,H,1.14,7.5,17.0,1.17,7.75,16.0,1.16,6.25,12.5,1.17,7.0,15.0,2018/19,€237.85m,€16.38m,87.7193,85.4701,85.4701,86.2069,13.3333,12.9032,14.2857,16.0,5.8824,6.25,6.6667,8.0,H,86.2166,1.0603,14.1306,1.3737,6.6998,0.9241
N1,06/10/2018,Zwolle,Excelsior,H,1.8,3.8,4.0,1.8,3.7,4.4,1.75,3.7,3.85,1.8,3.8,4.0,2018/19,€24.60m,€14.00m,55.5556,55.5556,55.5556,57.1429,26.3158,27.027,26.3158,27.027,25.0,22.7273,25.0,25.974,H,55.9524,0.7936,26.6714,0.4106,24.6753,1.3775
N1,07/10/2018,Ajax,AZ Alkmaar,H,1.36,5.0,7.5,1.42,4.75,7.25,1.35,4.95,6.0,1.42,5.0,6.0,2018/19,€503.15m,€67.50m,73.5294,70.4225,70.4225,74.0741,20.0,21.0526,20.0,20.202,13.3333,13.7931,16.6667,16.6667,H,72.1121,1.9636,20.3136,0.5018,15.115,1.8016
N1,07/10/2018,FC Emmen,For Sittard,D,2.25,3.4,3.1,2.4,3.4,2.95,2.25,3.35,2.8,2.3,3.5,2.88,2018/19,€13.63m,€21.30m,44.4444,41.6667,43.4783,44.4444,29.4118,29.4118,28.5714,29.8507,32.2581,33.8983,34.7222,35.7143,H,43.5084,1.3096,29.3114,0.535,34.1482,1.4625
N1,07/10/2018,Vitesse,Heracles,H,1.9,3.75,3.6,1.91,3.9,3.7,1.85,3.7,3.45,1.95,3.8,3.4,2018/19,€49.18m,€27.20m,52.6316,52.356,51.2821,54.0541,26.6667,25.641,26.3158,27.027,27.7778,27.027,29.4118,28.9855,H,52.581,1.1417,26.4126,0.5907,28.3005,1.0953
N1,07/10/2018,Willem II,Feyenoord,D,5.5,4.2,1.55,5.0,4.4,1.6,4.75,4.1,1.55,4.8,4.4,1.57,2018/19,€36.00m,€106.55m,18.1818,20.0,20.8333,21.0526,23.8095,22.7273,22.7273,24.3902,64.5161,62.5,63.6943,64.5161,A,20.0169,1.3047,23.4136,0.8271,63.8066,0.9533
N1,20/10/2018,Excelsior,Vitesse,H,4.0,3.75,1.83,4.25,3.7,1.83,3.95,3.8,1.77,4.0,3.9,1.78,2018/19,€14.00m,€49.18m,25.0,23.5294,25.0,25.3165,26.6667,27.027,25.641,26.3158,54.6448,54.6448,56.1798,56.4972,A,24.7115,0.802,26.4126,0.5907,55.4916,0.9864
N1,20/10/2018,Heerenveen,Ajax,A,9.5,6.0,1.25,10.0,6.25,1.26,8.9,5.8,1.26,9.0,6.0,1.25,2018/19,€48.63m,€503.15m,10.5263,10.0,11.1111,11.236,16.6667,16.0,16.6667,17.2414,80.0,79.3651,80.0,79.3651,A,10.7184,0.5701,16.6437,0.5075,79.6825,0.3666
N1,20/10/2018,PSV Eindhoven,FC Emmen,H,1.11,9.0,17.0,1.12,10.0,17.5,1.11,8.4,17.0,1.08,10.0,19.0,2018/19,€237.85m,€13.63m,90.0901,89.2857,92.5926,90.0901,11.1111,10.0,10.0,11.9048,5.8824,5.7143,5.2632,5.8824,H,90.5146,1.4363,10.754,0.929,5.6856,0.2925
N1,20/10/2018,Utrecht,AZ Alkmaar,H,2.7,3.4,2.5,2.65,3.5,2.6,2.5,3.55,2.5,2.55,3.6,2.5,2018/19,€45.33m,€67.50m,37.037,37.7358,39.2157,40.0,29.4118,28.5714,27.7778,28.169,40.0,38.4615,40.0,40.0,A,38.4971,1.3524,28.4825,0.6991,39.6154,0.7692
N1,21/10/2018,Feyenoord,Zwolle,H,1.25,6.5,9.0,1.22,6.25,13.5,1.25,5.9,9.3,1.24,6.0,10.0,2018/19,€106.55m,€24.60m,80.0,81.9672,80.6452,80.0,15.3846,16.0,16.6667,16.9492,11.1111,7.4074,10.0,10.7527,H,80.6531,0.9274,16.2501,0.7009,9.8178,1.6723
N1,21/10/2018,For Sittard,Graafschap,H,1.75,3.8,4.5,1.83,3.8,4.2,1.75,3.8,4.1,1.78,3.9,4.0,2018/19,€21.30m,€12.03m,57.1429,54.6448,56.1798,57.1429,26.3158,26.3158,25.641,26.3158,22.2222,23.8095,25.0,24.3902,H,56.2776,1.1794,26.1471,0.3374,23.8555,1.1924
N1,21/10/2018,Heracles,Groningen,H,1.9,4.0,3.4,1.87,3.9,3.8,1.85,3.8,3.6,1.91,3.8,3.5,2018/19,€27.20m,€41.00m,52.6316,53.4759,52.356,54.0541,25.0,25.641,26.3158,26.3158,29.4118,26.3158,28.5714,27.7778,H,53.1294,0.7791,25.8182,0.6314,28.0192,1.3171
N1,21/10/2018,NAC Breda,Willem II,D,2.87,3.4,2.37,2.65,3.5,2.6,2.75,3.3,2.45,2.8,3.4,2.4,2018/19,€17.25m,€36.00m,34.8432,37.7358,35.7143,36.3636,29.4118,28.5714,29.4118,30.303,42.1941,38.4615,41.6667,40.8163,A,36.1642,1.2189,29.4245,0.7071,40.7846,1.6495
N1,21/10/2018,VVV Venlo,Den Haag,H,2.37,3.4,2.87,2.4,3.5,2.9,2.35,3.3,2.85,2.45,3.4,2.75,2018/19,€16.38m,€21.10m,42.1941,41.6667,40.8163,42.5532,29.4118,28.5714,29.4118,30.303,34.8432,34.4828,36.3636,35.0877,H,41.8076,0.7545,29.4245,0.7071,35.1943,0.8182
N1,26/10/2018,FC Emmen,VVV Venlo,D,2.8,3.4,2.4,2.85,3.4,2.45,2.75,3.25,2.45,2.75,3.4,2.45,2018/19,€13.63m,€16.38m,35.7143,35.0877,36.3636,36.3636,29.4118,29.4118,29.4118,30.7692,41.6667,40.8163,40.8163,40.8163,A,35.8823,0.6118,29.7512,0.6787,41.0289,0.4252
N1,27/10/2018,Den Haag,NAC Breda,D,1.72,3.8,4.5,1.78,3.9,4.33,1.75,3.7,4.2,1.75,3.8,4.2,2018/19,€21.10m,€17.25m,58.1395,56.1798,57.1429,57.1429,26.3158,25.641,26.3158,27.027,22.2222,23.0947,23.8095,23.8095,H,57.1513,0.8001,26.3249,0.5659,23.234,0.754
N1,27/10/2018,Graafschap,Excelsior,H,2.6,3.6,2.5,2.55,3.6,2.65,2.55,3.5,2.5,2.5,3.6,2.55,2018/19,€12.03m,€14.00m,38.4615,39.2157,40.0,39.2157,27.7778,27.7778,27.7778,28.5714,40.0,37.7358,39.2157,40.0,A,39.2232,0.6282,27.9762,0.3968,39.2379,1.0675
N1,27/10/2018,Groningen,PSV Eindhoven,A,9.0,5.75,1.28,10.0,5.5,1.3,8.0,5.2,1.31,8.0,5.5,1.32,2018/19,€41.00m,€237.85m,11.1111,10.0,12.5,12.5,17.3913,18.1818,18.1818,19.2308,78.125,76.9231,75.7576,76.3359,A,11.5278,1.2108,18.2464,0.7547,76.7854,1.0119
N1,27/10/2018,Zwolle,Heracles,D,2.1,3.6,3.2,2.25,3.7,3.0,2.15,3.6,2.95,2.2,3.6,3.0,2018/19,€24.60m,€27.20m,47.619,44.4444,45.4545,46.5116,27.7778,27.027,27.7778,27.7778,31.25,33.3333,33.3333,33.8983,H,46.0074,1.3663,27.5901,0.3754,32.9537,1.1666
N1,28/10/2018,Ajax,Feyenoord,H,1.4,5.0,6.5,1.42,5.25,6.5,1.41,4.8,6.1,1.4,5.0,6.5,2018/19,€503.15m,€106.55m,71.4286,70.4225,71.4286,70.922,20.0,19.0476,20.0,20.8333,15.3846,15.3846,15.3846,16.3934,H,71.0504,0.4819,19.9702,0.7298,15.6368,0.5044
N1,28/10/2018,AZ Alkmaar,Heerenveen,A,1.44,4.75,6.0,1.5,4.75,5.75,1.48,4.65,5.3,1.5,4.6,5.5,2018/19,€67.50m,€48.63m,69.4444,66.6667,66.6667,67.5676,21.0526,21.0526,21.7391,21.5054,16.6667,17.3913,18.1818,18.8679,H,67.5864,1.3095,21.3374,0.3424,17.7769,0.9549
N1,28/10/2018,Vitesse,For Sittard,H,1.44,4.5,6.5,1.48,4.5,6.5,1.46,4.45,5.7,1.47,4.5,5.8,2018/19,€49.18m,€21.30m,69.4444,67.5676,68.0272,68.4932,22.2222,22.2222,22.2222,22.4719,15.3846,15.3846,17.2414,17.5439,H,68.3831,0.8021,22.2846,0.1249,16.3886,1.1659
N1,28/10/2018,Willem II,Utrecht,A,2.8,3.25,2.5,2.65,3.4,2.65,2.7,3.35,2.45,2.62,3.4,2.5,2018/19,€36.00m,€45.33m,35.7143,37.7358,38.1679,37.037,30.7692,29.4118,29.4118,29.8507,40.0,37.7358,40.0,40.8163,A,37.1638,1.0728,29.8609,0.6399,39.638,1.3252
N1,02/11/2018,Excelsior,Groningen,A,2.54,3.5,2.6,2.65,3.5,2.6,2.55,3.4,2.55,2.55,3.5,2.55,2018/19,€14.00m,€41.00m,39.3701,37.7358,39.2157,39.2157,28.5714,28.5714,28.5714,29.4118,38.4615,38.4615,39.2157,39.2157,H,38.8843,0.7691,28.7815,0.4202,38.8386,0.4354
N1,03/11/2018,Ajax,Willem II,H,1.08,11.0,21.0,1.1,10.0,23.0,1.1,8.1,20.0,1.06,11.0,26.0,2018/19,€503.15m,€36.00m,92.5926,90.9091,94.3396,90.9091,9.0909,10.0,9.0909,12.3457,4.7619,4.3478,3.8462,5.0,H,92.1876,1.6395,10.1319,1.5368,4.489,0.5062
N1,03/11/2018,AZ Alkmaar,Graafschap,H,1.2,7.0,11.0,1.25,6.5,10.5,1.21,6.5,9.6,1.24,6.0,10.0,2018/19,€67.50m,€12.03m,83.3333,80.0,80.6452,82.6446,14.2857,15.3846,16.6667,15.3846,9.0909,9.5238,10.0,10.4167,H,81.6558,1.5869,15.4304,0.9735,9.7578,0.5751
N1,03/11/2018,NAC Breda,Heracles,H,2.87,3.6,2.3,2.85,3.5,2.4,2.75,3.45,2.35,2.75,3.5,2.4,2018/19,€17.25m,€27.20m,34.8432,35.0877,36.3636,36.3636,27.7778,28.5714,28.5714,28.9855,43.4783,41.6667,41.6667,42.5532,A,35.6645,0.8134,28.4765,0.5051,42.3412,0.8656
N1,03/11/2018,PSV Eindhoven,Vitesse,H,1.3,5.75,8.5,1.3,5.5,10.0,1.31,5.3,7.9,1.32,5.5,8.0,2018/19,€237.85m,€49.18m,76.9231,76.9231,75.7576,76.3359,17.3913,18.1818,18.1818,18.8679,11.7647,10.0,12.5,12.6582,H,76.4849,0.5583,18.1557,0.6036,11.7307,1.2177
N1,04/11/2018,For Sittard,Zwolle,H,2.62,3.5,2.5,2.55,3.6,2.6,2.55,3.55,2.45,2.6,3.5,2.5,2018/19,€21.30m,€24.60m,38.1679,39.2157,38.4615,39.2157,28.5714,27.7778,28.5714,28.169,40.0,38.4615,40.0,40.8163,A,38.7652,0.5338,28.2724,0.3804,39.8195,0.9837
N1,04/11/2018,Heerenveen,FC Emmen,D,1.5,4.33,6.0,1.53,4.5,5.75,1.53,4.3,5.3,1.53,4.4,5.25,2018/19,€48.63m,€13.63m,66.6667,65.3595,65.3595,65.3595,23.0947,22.2222,22.7273,23.2558,16.6667,17.3913,19.0476,18.8679,H,65.6863,0.6536,22.825,0.4587,17.9934,1.1545
N1,04/11/2018,Utrecht,Den Haag,H,1.57,4.0,5.5,1.62,4.2,5.25,1.57,4.05,5.0,1.6,4.2,4.8,2018/19,€45.33m,€21.10m,63.6943,61.7284,62.5,63.6943,25.0,23.8095,23.8095,24.6914,18.1818,19.0476,20.8333,20.0,H,62.9042,0.9651,24.3276,0.6114,19.5157,1.1502
N1,09/11/2018,Zwolle,Willem II,A,2.0,3.6,3.5,1.95,3.7,3.75,1.9,3.6,3.65,1.95,3.6,3.6,2018/19,€24.60m,€36.00m,50.0,51.2821,51.2821,52.6316,27.7778,27.027,27.7778,27.7778,28.5714,26.6667,27.7778,27.3973,H,51.299,1.0745,27.5901,0.3754,27.6033,0.7932
N1,10/11/2018,FC Emmen,NAC Breda,H,2.1,3.5,3.3,2.2,3.5,3.2,2.1,3.45,3.2,2.15,3.5,3.1,2018/19,€13.63m,€17.25m,47.619,45.4545,46.5116,47.619,28.5714,28.5714,28.5714,28.9855,30.303,31.25,32.2581,31.25,H,46.801,1.0384,28.6749,0.207,31.2653,0.7984
N1,10/11/2018,Graafschap,PSV Eindhoven,A,12.0,6.0,1.22,11.5,7.0,1.22,10.5,6.5,1.2,11.0,7.0,1.2,2018/19,€12.03m,€237.85m,8.3333,8.6957,9.0909,9.5238,16.6667,14.2857,14.2857,15.3846,81.9672,81.9672,83.3333,83.3333,A,8.9109,0.5125,15.1557,1.1327,82.6502,0.7887
N1,10/11/2018,Vitesse,Utrecht,H,2.0,3.4,3.7,2.0,3.7,3.6,1.95,3.55,3.5,2.0,3.6,3.4,2018/19,€49.18m,€45.33m,50.0,50.0,50.0,51.2821,29.4118,27.027,27.7778,28.169,27.027,27.7778,29.4118,28.5714,H,50.3205,0.641,28.0964,0.9968,28.197,1.0264
N1,10/11/2018,VVV Venlo,For Sittard,H,2.0,3.6,3.5,2.0,3.5,3.8,1.97,3.45,3.5,2.05,3.5,3.4,2018/19,€16.38m,€21.30m,50.0,50.0,48.7805,50.7614,27.7778,28.5714,28.5714,28.9855,28.5714,26.3158,29.4118,28.5714,H,49.8855,0.8194,28.4765,0.5051,28.2176,1.3283
N1,11/11/2018,Den Haag,AZ Alkmaar,A,4.5,3.7,1.75,4.2,3.9,1.8,3.95,3.9,1.77,3.8,4.0,1.8,2018/19,€21.10m,€67.50m,22.2222,23.8095,26.3158,25.3165,27.027,25.641,25.0,25.641,57.1429,55.5556,55.5556,56.4972,A,24.416,1.7889,25.8272,0.855,56.1878,0.7762
N1,11/11/2018,Excelsior,Ajax,A,13.0,7.0,1.18,15.0,8.0,1.17,14.5,7.4,1.15,17.0,8.0,1.12,2018/19,€14.00m,€503.15m,7.6923,6.6667,5.8824,6.8966,14.2857,12.5,12.5,13.5135,84.7458,85.4701,89.2857,86.9565,A,6.7845,0.7448,13.1998,0.8674,86.6145,2.0045
N1,11/11/2018,Groningen,Heerenveen,H,2.25,3.4,3.1,2.3,3.7,2.9,2.2,3.5,2.95,2.25,3.5,2.9,2018/19,€41.00m,€48.63m,44.4444,43.4783,44.4444,45.4545,29.4118,27.027,28.5714,28.5714,32.2581,34.4828,34.4828,33.8983,H,44.4554,0.8069,28.3954,0.9946,33.7805,1.0517
N1,11/11/2018,Heracles,Feyenoord,A,5.0,4.0,1.61,4.75,4.33,1.65,4.55,4.1,1.63,4.5,4.33,1.63,2018/19,€27.20m,€106.55m,20.0,21.0526,22.2222,21.978,25.0,23.0947,23.0947,24.3902,62.1118,60.6061,61.3497,61.3497,A,21.3132,1.0101,23.8949,0.9569,61.3543,0.6147
N1,24/11/2018,For Sittard,Heracles,H,2.37,3.4,2.87,2.4,3.5,2.85,2.4,3.6,2.6,2.4,3.5,2.7,2018/19,€21.30m,€27.20m,42.1941,41.6667,41.6667,41.6667,29.4118,28.5714,28.5714,27.7778,34.8432,35.0877,37.037,38.4615,H,41.7986,0.2637,28.5831,0.6672,36.3574,1.7121
N1,24/11/2018,NAC Breda,Ajax,A,17.0,8.5,1.12,23.0,9.75,1.11,19.0,8.7,1.1,23.0,9.5,1.08,2018/19,€17.25m,€503.15m,5.8824,4.3478,4.3478,5.2632,11.7647,10.2564,10.5263,11.4943,89.2857,90.0901,92.5926,90.9091,A,4.9603,0.7511,11.0104,0.7317,90.7194,1.4138
N1,24/11/2018,PSV Eindhoven,Heerenveen,H,1.18,7.0,13.0,1.19,7.0,15.0,1.17,6.8,12.5,1.15,7.0,17.0,2018/19,€237.85m,€48.63m,84.7458,84.0336,86.9565,85.4701,14.2857,14.2857,14.2857,14.7059,7.6923,6.6667,5.8824,8.0,H,85.3015,1.2495,14.3908,0.2101,7.0604,0.9704
N1,24/11/2018,Zwolle,Den Haag,A,1.9,3.6,3.75,1.91,3.75,3.8,1.83,3.7,3.85,1.85,3.7,3.9,2018/19,€24.60m,€21.10m,52.6316,52.356,54.0541,54.6448,27.7778,26.6667,27.027,27.027,26.6667,26.3158,25.641,25.974,H,53.4216,1.1039,27.1246,0.4674,26.1494,0.4414
N1,25/11/2018,FC Emmen,Excelsior,A,1.95,3.6,3.75,1.95,3.7,3.75,1.95,3.55,3.5,2.0,3.5,3.5,2018/19,€13.63m,€14.00m,51.2821,51.2821,50.0,51.2821,27.7778,27.027,28.5714,28.169,26.6667,26.6667,28.5714,28.5714,H,50.9616,0.641,27.8863,0.6581,27.619,1.0997
N1,25/11/2018,Feyenoord,Groningen,H,1.28,6.0,8.0,1.28,5.75,10.5,1.3,5.3,8.4,1.27,5.25,11.0,2018/19,€106.55m,€41.00m,78.125,78.125,78.7402,76.9231,16.6667,17.3913,19.0476,18.8679,12.5,9.5238,9.0909,11.9048,H,77.9783,0.7609,17.9934,1.1545,10.7549,1.6982
N1,25/11/2018,Utrecht,Graafschap,H,1.25,5.5,12.0,1.26,6.0,11.0,1.27,5.6,8.7,1.25,5.5,11.0,2018/19,€45.33m,€12.03m,80.0,79.3651,80.0,78.7402,18.1818,16.6667,18.1818,17.8571,8.3333,9.0909,9.0909,11.4943,H,79.5263,0.6035,17.7218,0.7199,9.5024,1.3752
N1,25/11/2018,VVV Venlo,AZ Alkmaar,D,4.2,4.0,1.75,4.33,3.8,1.8,4.2,3.7,1.75,4.33,3.75,1.75,2018/19,€16.38m,€67.50m,23.8095,23.0947,23.0947,23.8095,25.0,26.3158,26.6667,27.027,57.1429,55.5556,57.1429,57.1429,A,23.4521,0.4127,26.2524,0.884,56.7461,0.7936
N1,25/11/2018,Willem II,Vitesse,A,3.4,3.5,2.04,3.3,3.7,2.1,3.25,3.45,2.05,3.3,3.4,2.1,2018/19,€36.00m,€49.18m,29.4118,30.303,30.303,30.7692,28.5714,27.027,29.4118,28.9855,49.0196,47.619,47.619,48.7805,A,30.1968,0.5676,28.4989,1.0395,48.2595,0.746
N1,30/11/2018,Excelsior,Utrecht,D,5.75,4.0,1.55,5.5,4.1,1.6,5.1,4.3,1.53,5.25,4.4,1.53,2018/19,€14.00m,€45.33m,17.3913,18.1818,19.0476,19.6078,25.0,24.3902,22.7273,23.2558,64.5161,62.5,65.3595,65.3595,A,18.5571,0.9737,23.8433,1.0373,64.4338,1.3491
N1,01/12/2018,AZ Alkmaar,Willem II,A,1.4,5.0,6.5,1.4,5.25,6.75,1.37,4.95,6.7,1.36,5.0,7.5,2018/19,€67.50m,€36.00m,71.4286,71.4286,73.5294,72.9927,20.0,19.0476,20.0,20.202,15.3846,14.8148,13.3333,14.9254,H,72.3448,1.0804,19.8124,0.5187,14.6145,0.8891
N1,01/12/2018,Graafschap,Zwolle,A,3.75,3.6,1.9,3.7,3.8,1.95,3.65,3.8,1.85,3.6,3.8,1.88,2018/19,€12.03m,€24.60m,26.6667,27.027,27.7778,27.3973,27.7778,26.3158,26.3158,26.3158,52.6316,51.2821,53.1915,54.0541,A,27.2172,0.4782,26.6813,0.731,52.7898,1.163
N1,01/12/2018,Heerenveen,For Sittard,H,2.0,3.6,3.5,2.0,3.75,3.5,2.0,3.65,3.25,2.0,3.7,3.3,2018/19,€48.63m,€21.30m,50.0,50.0,50.0,50.0,27.7778,26.6667,27.027,27.3973,28.5714,28.5714,30.303,30.7692,H,50.0,0.0,27.2172,0.4782,29.5538,1.1502
N1,01/12/2018,Vitesse,FC Emmen,D,1.44,4.75,6.0,1.4,5.0,7.25,1.4,4.65,6.5,1.38,4.75,7.5,2018/19,€49.18m,€13.63m,69.4444,71.4286,72.4638,71.4286,21.0526,20.0,21.0526,21.5054,16.6667,13.7931,13.3333,15.3846,H,71.1914,1.2627,20.9026,0.6385,14.7944,1.5266
N1,02/12/2018,Ajax,Den Haag,H,1.08,11.0,21.0,1.08,12.5,23.0,1.06,9.9,25.0,1.04,11.0,46.0,2018/19,€503.15m,€21.10m,92.5926,92.5926,96.1538,94.3396,9.0909,8.0,9.0909,10.101,4.7619,4.3478,2.1739,4.0,H,93.9196,1.702,9.0707,0.858,3.8209,1.1413
N1,02/12/2018,Feyenoord,PSV Eindhoven,H,3.2,3.4,2.2,3.1,3.5,2.25,3.0,3.45,2.2,3.1,3.4,2.2,2018/19,€106.55m,€237.85m,31.25,32.2581,32.2581,33.3333,29.4118,28.5714,29.4118,28.9855,45.4545,44.4444,45.4545,45.4545,A,32.2749,0.8507,29.0951,0.4029,45.202,0.5051
N1,02/12/2018,Groningen,NAC Breda,H,1.5,4.2,6.0,1.57,4.0,6.25,1.53,4.15,5.3,1.5,4.2,6.0,2018/19,€41.00m,€17.25m,66.6667,63.6943,66.6667,65.3595,23.8095,25.0,23.8095,24.0964,16.6667,16.0,16.6667,18.8679,H,65.5968,1.4101,24.1788,0.5639,17.0503,1.2518
N1,02/12/2018,Heracles,VVV Venlo,H,1.95,3.6,3.6,1.85,3.8,4.0,1.9,3.55,3.65,1.91,3.4,3.9,2018/19,€27.20m,€16.38m,51.2821,54.0541,52.356,52.6316,27.7778,26.3158,29.4118,28.169,27.7778,25.0,25.641,27.3973,H,52.581,1.1417,27.9186,1.2756,26.454,1.3438
N1,06/12/2018,Feyenoord,VVV Venlo,H,1.22,6.0,12.0,1.26,6.25,10.5,1.22,5.9,11.0,1.2,6.0,15.0,2018/19,€106.55m,€16.38m,81.9672,79.3651,83.3333,81.9672,16.6667,16.0,16.6667,16.9492,8.3333,9.5238,6.6667,9.0909,H,81.6582,1.6588,16.5706,0.4031,8.4037,1.2582
N1,07/12/2018,For Sittard,AZ Alkmaar,A,4.33,4.0,1.72,4.2,4.1,1.75,3.9,4.0,1.75,4.0,4.0,1.75,2018/19,€21.30m,€67.50m,23.0947,23.8095,25.0,25.641,25.0,24.3902,25.0,25.0,58.1395,57.1429,57.1429,57.1429,A,24.3863,1.1477,24.8475,0.3049,57.392,0.4983
N1,07/12/2018,PSV Eindhoven,Excelsior,H,1.08,10.0,23.0,1.08,11.5,26.0,1.1,8.1,20.0,1.05,11.0,36.0,2018/19,€237.85m,€14.00m,92.5926,92.5926,95.2381,90.9091,10.0,8.6957,9.0909,12.3457,4.3478,3.8462,2.7778,5.0,H,92.8331,1.789,10.0331,1.6356,3.993,0.9378
N1,08/12/2018,Den Haag,Graafschap,D,1.5,4.5,6.0,1.53,4.4,6.0,1.48,4.4,5.6,1.47,4.4,6.0,2018/19,€21.10m,€12.03m,66.6667,65.3595,68.0272,67.5676,22.2222,22.7273,22.7273,22.7273,16.6667,16.6667,16.6667,17.8571,H,66.9052,1.1753,22.601,0.2525,16.9643,0.5952
N1,08/12/2018,Willem II,Heerenveen,A,2.2,3.4,3.2,2.3,3.4,3.1,2.15,3.5,3.0,2.15,3.5,3.1,2018/19,€36.00m,€48.63m,45.4545,43.4783,46.5116,46.5116,29.4118,29.4118,28.5714,28.5714,31.25,32.2581,32.2581,33.3333,H,45.489,1.4301,28.9916,0.4852,32.2749,0.8507
N1,08/12/2018,Zwolle,Ajax,A,15.0,6.5,1.18,13.0,7.0,1.2,12.0,6.8,1.18,15.0,6.5,1.18,2018/19,€24.60m,€503.15m,6.6667,7.6923,6.6667,8.3333,15.3846,14.2857,15.3846,14.7059,84.7458,83.3333,84.7458,84.7458,A,7.3398,0.82,14.9402,0.5411,84.3927,0.7063
N1,09/12/2018,FC Emmen,Feyenoord,A,7.0,4.75,1.4,7.5,5.0,1.4,6.6,4.9,1.38,7.5,5.0,1.36,2018/19,€13.63m,€106.55m,14.2857,13.3333,13.3333,15.1515,21.0526,20.0,20.0,20.4082,71.4286,71.4286,73.5294,72.4638,A,14.026,0.8744,20.3652,0.497,72.2126,1.0044
N1,09/12/2018,NAC Breda,Vitesse,H,5.5,4.0,1.57,5.0,4.0,1.67,5.0,3.9,1.6,5.25,3.9,1.6,2018/19,€17.25m,€49.18m,18.1818,20.0,19.0476,20.0,25.0,25.0,25.641,25.641,63.6943,59.8802,62.5,62.5,A,19.3074,0.8744,25.3205,0.3701,62.1436,1.6106
N1,09/12/2018,Utrecht,Heracles,H,1.53,4.33,5.5,1.62,4.25,5.0,1.57,4.2,4.8,1.55,4.2,5.25,2018/19,€45.33m,€27.20m,65.3595,61.7284,64.5161,63.6943,23.0947,23.5294,23.8095,23.8095,18.1818,20.0,19.0476,20.8333,H,63.8246,1.554,23.5608,0.3376,19.5157,1.1502
N1,09/12/2018,VVV Venlo,Groningen,D,2.7,3.4,2.5,2.7,3.4,2.6,2.65,3.3,2.5,2.7,3.3,2.5,2018/19,€16.38m,€41.00m,37.037,37.037,37.037,37.7358,29.4118,29.4118,30.303,30.303,40.0,38.4615,40.0,40.0,A,37.2117,0.3494,29.8574,0.5145,39.6154,0.7692
N1,14/12/2018,Willem II,Den Haag,A,2.04,3.5,3.4,2.05,3.6,3.5,2.1,3.4,3.2,2.1,3.4,3.3,2018/19,€36.00m,€21.10m,49.0196,48.7805,47.619,47.619,28.5714,27.7778,29.4118,29.4118,29.4118,28.5714,30.303,31.25,H,48.2595,0.746,28.7932,0.7843,29.884,1.1529
N1,15/12/2018,AZ Alkmaar,Excelsior,H,1.18,6.5,15.0,1.22,6.75,11.5,1.22,6.3,10.0,1.22,6.0,12.0,2018/19,€67.50m,€14.00m,84.7458,81.9672,81.9672,81.9672,15.3846,14.8148,16.6667,15.873,6.6667,8.6957,8.3333,10.0,H,82.6618,1.3893,15.6848,0.7846,8.4239,1.3728
N1,15/12/2018,Heracles,PSV Eindhoven,A,8.0,4.75,1.36,7.25,5.0,1.4,6.5,4.95,1.38,7.5,5.0,1.36,2018/19,€27.20m,€237.85m,12.5,13.7931,13.3333,15.3846,21.0526,20.0,20.0,20.202,73.5294,71.4286,73.5294,72.4638,A,13.7528,1.2124,20.3136,0.5018,72.7378,1.007
N1,15/12/2018,Vitesse,VVV Venlo,H,1.36,4.5,9.0,1.4,4.6,8.25,1.4,4.5,7.2,1.35,4.75,8.5,2018/19,€49.18m,€16.38m,73.5294,71.4286,74.0741,71.4286,22.2222,21.7391,21.0526,22.2222,11.1111,12.1212,11.7647,13.8889,H,72.6152,1.3881,21.809,0.5533,12.2215,1.1877
N1,15/12/2018,Zwolle,NAC Breda,D,1.6,4.0,5.5,1.62,3.9,5.75,1.67,3.8,4.65,1.62,3.8,5.25,2018/19,€24.60m,€17.25m,62.5,61.7284,61.7284,59.8802,25.0,25.641,26.3158,26.3158,18.1818,17.3913,19.0476,21.5054,H,61.4592,1.1138,25.8182,0.6314,19.0315,1.7826
