Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,VCH,VCD,VCA,B365H_Prob,BWH_Prob,LBH_Prob,VCH_Prob,B365D_Prob,BWD_Prob,LBD_Prob,VCD_Prob,B365A_Prob,BWA_Prob,LBA_Prob,VCA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
I1,10/09/2005,Milan,Siena,3.0,1.0,H,2.0,1.0,H,1.2,5.0,12.0,1.16,6.4,12.5,1.17,5.5,12.0,2005/6,€269.75m,€34.98m,S. Farina,21.0,7.0,11.0,3.0,7.0,16.0,3.0,4.0,1.0,2.0,0.0,0.0,1.18,5.0,13.0,83.33333333333334,86.20689655172414,85.47008547008548,84.74576271186442,20.0,15.625,18.181818181818183,20.0,8.333333333333332,8.0,8.333333333333332,7.6923076923076925,H,84.93901951675184,1.2254413538064126,18.451704545454547,2.0702282374738683,8.08974358974359,0.3080482271955566
I1,10/09/2005,Palermo,Inter,3.0,2.0,H,1.0,0.0,H,3.5,3.0,2.0,3.65,3.05,2.0,3.75,3.0,1.91,2005/6,€94.20m,€234.93m,G. Paparesta,24.0,15.0,13.0,6.0,15.0,14.0,9.0,6.0,2.0,1.0,0.0,0.0,3.5,3.2,1.9,28.57142857142857,27.397260273972602,26.666666666666668,28.57142857142857,33.33333333333333,32.786885245901644,33.33333333333333,31.25,50.0,50.0,52.35602094240838,52.63157894736842,A,27.801696020874104,0.9375208987982597,32.67588797814207,0.9848765929098751,51.2468999724442,1.4441842301883503
I1,11/09/2005,Cagliari,Lazio,1.0,1.0,D,1.0,1.0,D,2.25,3.0,3.0,2.15,2.9,3.45,2.25,2.88,3.0,2005/6,€35.65m,€83.05m,P. Bertini,9.0,6.0,3.0,3.0,12.0,16.0,6.0,6.0,2.0,2.0,1.0,0.0,2.2,2.9,3.1,44.44444444444444,46.51162790697674,44.44444444444444,45.45454545454545,33.33333333333333,34.48275862068966,34.72222222222222,34.48275862068966,33.33333333333333,28.985507246376812,33.33333333333333,32.25806451612903,H,45.213765562602774,0.9876118648869755,34.25526819923372,0.6249036566427179,31.977559607293124,2.058098242454896
I1,11/09/2005,Chievo,Parma,1.0,0.0,H,1.0,0.0,H,2.2,2.87,3.2,2.25,2.75,3.45,2.25,2.88,3.0,2005/6,€49.55m,€57.05m,O. Girardi,12.0,5.0,8.0,2.0,16.0,15.0,9.0,2.0,1.0,1.0,0.0,0.0,2.2,2.9,3.1,45.45454545454545,44.44444444444444,44.44444444444444,45.45454545454545,34.843205574912886,36.36363636363637,34.72222222222222,34.48275862068966,31.25,28.985507246376812,33.33333333333333,32.25806451612903,H,44.94949494949495,0.5831820900905312,35.10295569536528,0.8536955471039313,31.456726273959795,1.8541355819075498
I1,11/09/2005,Empoli,Juventus,0.0,4.0,A,0.0,3.0,A,5.5,3.75,1.5,6.75,3.75,1.45,7.0,3.75,1.4,2005/6,€37.00m,€308.90m,A. Dattilo,9.0,13.0,1.0,8.0,16.0,23.0,3.0,6.0,1.0,0.0,0.0,0.0,7.5,3.4,1.45,18.181818181818183,14.814814814814813,14.285714285714285,13.333333333333334,26.666666666666668,26.666666666666668,26.666666666666668,29.411764705882355,66.66666666666666,68.96551724137932,71.42857142857143,68.96551724137932,A,15.153920153920154,2.1096189781759214,27.352941176470587,1.3725490196078438,69.00656814449918,1.94461728773843
I1,11/09/2005,Lecce,Ascoli,0.0,0.0,D,0.0,0.0,D,1.72,3.2,4.5,1.75,3.1,4.9,1.67,3.25,4.5,2005/6,€52.15m,€24.55m,A. Romeo,9.0,6.0,6.0,4.0,18.0,9.0,9.0,2.0,2.0,3.0,0.0,1.0,1.7,3.0,5.0,58.139534883720934,57.14285714285714,59.88023952095809,58.82352941176471,31.25,32.25806451612903,30.76923076923077,33.33333333333333,22.22222222222222,20.40816326530612,22.22222222222222,20.0,H,58.49654023982522,1.1520208867431678,31.902657154673282,1.1377998437812271,21.213151927437643,1.1770287542280975
I1,11/09/2005,Messina,Fiorentina,2.0,2.0,D,0.0,2.0,A,2.5,2.87,2.75,2.7,2.8,2.7,2.5,2.88,2.62,2005/6,€39.98m,€138.68m,P. Rodomonti,8.0,12.0,4.0,7.0,19.0,20.0,7.0,7.0,3.0,3.0,0.0,0.0,2.5,2.8,2.8,40.0,37.03703703703704,40.0,40.0,34.843205574912886,35.714285714285715,34.72222222222222,35.714285714285715,36.36363636363637,37.03703703703704,38.167938931297705,35.714285714285715,H,39.25925925925926,1.481481481481481,35.248499806426636,0.5401063270796992,36.82072451156421,1.0480003480459787
I1,11/09/2005,Roma,Udinese,0.0,1.0,A,0.0,1.0,A,1.83,3.0,4.33,1.77,3.2,4.5,1.8,3.2,4.0,2005/6,€193.20m,€89.60m,D. Messina,13.0,10.0,4.0,5.0,15.0,20.0,7.0,4.0,0.0,4.0,0.0,0.0,1.8,3.0,4.35,54.64480874316939,56.49717514124294,55.55555555555556,55.55555555555556,33.33333333333333,31.25,31.25,33.33333333333333,23.094688221709006,22.22222222222222,25.0,22.98850574712644,H,55.56327374888086,0.7562779291567385,32.291666666666664,1.2028130608117176,23.326354047764415,1.1815256226330992
I1,11/09/2005,Sampdoria,Reggina,3.0,2.0,H,1.0,1.0,D,1.53,3.5,5.5,1.5,3.6,6.5,1.5,3.25,6.5,2005/6,€61.50m,€43.65m,L. Palanca,16.0,11.0,7.0,7.0,22.0,24.0,5.0,5.0,1.0,3.0,0.0,1.0,1.55,3.2,6.0,65.359477124183,66.66666666666666,66.66666666666666,64.51612903225806,28.57142857142857,27.77777777777778,30.76923076923077,31.25,18.181818181818183,15.384615384615385,15.384615384615385,16.666666666666664,H,65.80223487244359,1.055870463887739,29.59210927960928,1.6800599739966433,16.404428904428904,1.330152938288267
I1,11/09/2005,Treviso,Livorno,0.0,1.0,A,0.0,0.0,D,2.5,2.87,2.75,2.5,2.8,2.9,2.5,2.88,2.62,2005/6,€23.53m,€56.38m,M. Saccani,4.0,7.0,2.0,4.0,14.0,19.0,3.0,6.0,3.0,2.0,0.0,0.0,2.5,2.9,2.7,40.0,40.0,40.0,40.0,34.843205574912886,35.714285714285715,34.72222222222222,34.48275862068966,36.36363636363637,34.48275862068966,38.167938931297705,37.03703703703704,H,40.0,0.0,34.94061803302762,0.5370856044936858,36.51284273816519,1.5446280175410019
I1,17/09/2005,Inter,Lecce,3.0,0.0,H,2.0,0.0,H,1.22,5.5,13.0,1.2,5.2,14.0,1.2,5.0,11.0,2005/6,€234.93m,€52.15m,T. Pieri,12.0,7.0,8.0,5.0,16.0,19.0,5.0,3.0,1.0,1.0,0.0,0.0,1.2,5.0,12.0,81.9672131147541,83.33333333333334,83.33333333333334,83.33333333333334,18.181818181818183,19.23076923076923,20.0,20.0,7.6923076923076925,7.142857142857142,9.090909090909092,8.333333333333332,H,82.99180327868854,0.6830601092896202,19.353146853146853,0.8609733108374159,8.064851814851814,0.8393924703706751
I1,17/09/2005,Parma,Empoli,1.0,0.0,H,1.0,0.0,H,1.8,3.1,5.0,1.75,3.15,4.7,1.67,3.2,5.0,2005/6,€57.05m,€37.00m,M. Bergonzi,27.0,16.0,12.0,3.0,22.0,19.0,10.0,7.0,1.0,0.0,0.0,0.0,1.7,3.1,5.0,55.55555555555556,57.14285714285714,59.88023952095809,58.82352941176471,32.25806451612903,31.746031746031743,31.25,32.25806451612903,20.0,21.27659574468085,20.0,20.0,H,57.85054540778387,1.900364628801766,31.87804019457245,0.4832865562768484,20.319148936170212,0.6382978723404255
I1,18/09/2005,Cagliari,Messina,1.0,1.0,D,1.0,1.0,D,2.1,2.9,3.8,2.25,2.85,3.25,2.1,2.8,3.5,2005/6,€35.65m,€39.98m,A. Giannoccaro,16.0,8.0,8.0,5.0,20.0,25.0,8.0,4.0,1.0,4.0,0.0,0.0,2.0,3.0,3.6,47.61904761904761,44.44444444444444,47.61904761904761,50.0,34.48275862068966,35.08771929824561,35.714285714285715,33.33333333333333,26.31578947368421,30.76923076923077,28.57142857142857,27.77777777777778,H,47.42063492063492,2.2795883518008053,34.65452424163858,1.0141993855096436,28.35855664803033,1.858930337507267
I1,18/09/2005,Fiorentina,Udinese,4.0,2.0,H,2.0,1.0,H,2.2,3.0,3.4,2.25,2.9,3.25,2.25,3.0,2.88,2005/6,€138.68m,€89.60m,P. Dondarini,11.0,14.0,6.0,9.0,24.0,21.0,4.0,3.0,0.0,3.0,0.0,0.0,2.2,2.9,3.2,45.45454545454545,44.44444444444444,44.44444444444444,45.45454545454545,33.33333333333333,34.48275862068966,33.33333333333333,34.48275862068966,29.411764705882355,30.76923076923077,34.72222222222222,31.25,H,44.94949494949495,0.5831820900905312,33.9080459770115,0.6636209990685399,31.538304424333838,2.2608329914676863
I1,18/09/2005,Juventus,Ascoli,2.0,1.0,H,2.0,1.0,H,1.16,6.5,15.0,1.11,7.15,17.0,1.14,6.0,13.0,2005/6,€308.90m,€24.55m,P. Tagliavento,17.0,12.0,7.0,5.0,18.0,16.0,8.0,6.0,2.0,2.0,0.0,0.0,1.14,6.0,15.0,86.20689655172414,90.09009009009009,87.71929824561404,87.71929824561404,15.384615384615385,13.986013986013985,16.666666666666664,16.666666666666664,6.666666666666667,5.88235294117647,7.6923076923076925,6.666666666666667,H,87.93389578326057,1.6045564746329268,15.675990675990674,1.278514582121548,6.726998491704374,0.7421877159274386
I1,18/09/2005,Lazio,Treviso,3.0,1.0,H,2.0,1.0,H,1.61,3.4,6.0,1.65,3.15,5.75,1.44,3.4,7.0,2005/6,€83.05m,€23.53m,P. Mazzoleni,13.0,5.0,6.0,1.0,23.0,23.0,7.0,1.0,0.0,0.0,0.0,1.0,1.5,3.5,6.5,62.11180124223602,60.60606060606061,69.44444444444444,66.66666666666666,29.411764705882355,31.746031746031743,29.411764705882355,28.57142857142857,16.666666666666664,17.391304347826086,14.285714285714285,15.384615384615385,H,64.70724323985192,4.075799863300581,29.785247432306253,1.3658953163704746,15.932075171205605,1.3758864825163177
I1,18/09/2005,Livorno,Roma,0.0,0.0,D,0.0,0.0,D,3.4,3.0,2.2,3.1,3.1,2.2,3.1,2.8,2.25,2005/6,€56.38m,€193.20m,M. Trefoloni,6.0,8.0,4.0,5.0,17.0,13.0,5.0,3.0,2.0,2.0,0.0,0.0,3.0,2.9,2.3,29.411764705882355,32.25806451612903,32.25806451612903,33.33333333333333,33.33333333333333,32.25806451612903,35.714285714285715,34.48275862068966,45.45454545454545,45.45454545454545,44.44444444444444,43.47826086956522,A,31.81530676786844,1.6806236882462244,33.947110546109435,1.4876632563785093,44.70794905577514,0.9480471297726341
I1,18/09/2005,Reggina,Chievo,1.0,3.0,A,1.0,1.0,D,2.37,2.87,3.25,2.3,2.85,3.15,2.38,3.0,2.75,2005/6,€43.65m,€49.55m,S. Racalbuto,16.0,8.0,8.0,5.0,11.0,12.0,5.0,3.0,3.0,2.0,0.0,1.0,2.25,2.8,3.1,42.19409282700421,43.47826086956522,42.016806722689076,44.44444444444444,34.843205574912886,35.08771929824561,33.33333333333333,35.714285714285715,30.76923076923077,31.746031746031743,36.36363636363637,32.25806451612903,H,43.033401215925736,1.144092950707806,34.74463598019438,1.0098544277911905,32.78424084875698,2.464891988609253
I1,18/09/2005,Sampdoria,Milan,2.0,1.0,H,1.0,1.0,D,4.5,3.2,1.83,4.2,3.15,1.83,4.0,3.2,1.8,2005/6,€61.50m,€269.75m,P. Bertini,7.0,12.0,4.0,5.0,20.0,16.0,4.0,7.0,3.0,1.0,0.0,0.0,4.0,3.0,1.9,22.22222222222222,23.809523809523807,25.0,25.0,31.25,31.746031746031743,31.25,33.33333333333333,54.64480874316939,54.64480874316939,55.55555555555556,52.63157894736842,A,24.007936507936506,1.3161209485537306,31.89484126984127,0.9870907114152954,54.369187997315684,1.235406381829152
I1,18/09/2005,Siena,Palermo,1.0,2.0,A,1.0,1.0,D,2.6,2.87,2.6,2.75,2.85,2.6,2.62,2.88,2.5,2005/6,€34.98m,€94.20m,G. Rocchi,10.0,14.0,3.0,10.0,13.0,15.0,4.0,6.0,3.0,2.0,0.0,0.0,2.65,2.8,2.65,38.46153846153846,36.36363636363637,38.167938931297705,37.735849056603776,34.843205574912886,35.08771929824561,34.72222222222222,35.714285714285715,38.46153846153846,38.46153846153846,40.0,37.735849056603776,A,37.68224070326907,0.9282239357682514,35.09185820241661,0.44192458824180775,38.664731494920176,0.9536490239251992
I1,21/09/2005,Ascoli,Siena,1.0,1.0,D,0.0,1.0,A,2.3,2.9,3.25,2.45,2.9,2.9,2.25,2.88,3.0,2005/6,€24.55m,€34.98m,N. Stefanini,7.0,8.0,2.0,4.0,28.0,19.0,3.0,3.0,1.0,2.0,0.0,0.0,2.35,2.9,2.9,43.47826086956522,40.81632653061224,44.44444444444444,42.5531914893617,34.48275862068966,34.48275862068966,34.72222222222222,34.48275862068966,30.76923076923077,34.48275862068966,33.33333333333333,34.48275862068966,H,42.82305583349589,1.5446665148494216,34.542624521072796,0.11973180076628154,33.267020335985855,1.75113194697952
I1,21/09/2005,Chievo,Inter,0.0,1.0,A,0.0,0.0,D,5.5,3.1,1.72,4.9,3.25,1.7,4.33,3.0,1.8,2005/6,€49.55m,€234.93m,E. Morganti,6.0,17.0,2.0,10.0,22.0,18.0,1.0,7.0,2.0,2.0,0.0,0.0,4.5,3.25,1.7,18.181818181818183,20.40816326530612,23.094688221709006,22.22222222222222,32.25806451612903,30.76923076923077,33.33333333333333,30.76923076923077,58.139534883720934,58.82352941176471,55.55555555555556,58.82352941176471,A,20.97672297276388,2.1734609963171754,31.782464846980975,1.249623236537477,57.83553731570147,1.553811240329905
I1,21/09/2005,Empoli,Cagliari,3.0,1.0,H,0.0,1.0,A,2.3,2.9,3.3,2.35,2.9,3.0,2.25,2.88,3.0,2005/6,€37.00m,€35.65m,N. Rizzoli,8.0,9.0,4.0,5.0,22.0,16.0,8.0,5.0,3.0,2.0,0.0,0.0,2.35,2.9,2.9,43.47826086956522,42.5531914893617,44.44444444444444,42.5531914893617,34.48275862068966,34.48275862068966,34.72222222222222,34.48275862068966,30.303030303030305,33.33333333333333,33.33333333333333,34.48275862068966,H,43.257272073183266,0.9036358455781585,34.542624521072796,0.11973180076628154,32.863113897596655,1.7906693046362867
I1,21/09/2005,Lecce,Fiorentina,1.0,3.0,A,1.0,0.0,H,3.75,3.0,2.1,3.75,3.0,2.0,3.4,3.0,2.0,2005/6,€52.15m,€138.68m,M. De Santis,10.0,14.0,4.0,9.0,18.0,16.0,2.0,6.0,3.0,1.0,1.0,0.0,3.0,2.9,2.25,26.666666666666668,26.666666666666668,29.411764705882355,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,34.48275862068966,47.61904761904761,50.0,50.0,44.44444444444444,A,29.019607843137255,3.153552439690146,33.62068965517241,0.5747126436781649,48.01587301587301,2.6322418971074613
I1,21/09/2005,Messina,Livorno,0.0,0.0,D,0.0,0.0,D,2.2,2.87,3.6,2.2,2.8,3.45,2.1,3.0,3.2,2005/6,€39.98m,€56.38m,R. Rosetti,10.0,5.0,7.0,3.0,16.0,13.0,7.0,1.0,1.0,0.0,0.0,0.0,2.2,2.9,3.1,45.45454545454545,45.45454545454545,47.61904761904761,45.45454545454545,34.843205574912886,35.714285714285715,33.33333333333333,34.48275862068966,27.77777777777778,28.985507246376812,31.25,32.25806451612903,H,45.99567099567099,1.08225108225108,34.5933958108054,0.9863733452970211,30.067837385070902,2.0502369674292313
I1,21/09/2005,Milan,Lazio,2.0,0.0,H,2.0,0.0,H,1.4,4.0,9.0,1.3,4.65,8.5,1.4,3.5,8.0,2005/6,€269.75m,€83.05m,D. Messina,12.0,8.0,7.0,3.0,17.0,14.0,5.0,2.0,0.0,1.0,0.0,0.0,1.4,3.75,7.0,71.42857142857143,76.92307692307692,71.42857142857143,71.42857142857143,25.0,21.50537634408602,28.57142857142857,26.666666666666668,11.11111111111111,11.76470588235294,12.5,14.285714285714285,H,72.80219780219781,2.7472527472527446,25.435867895545314,2.99918605767183,12.415382819794583,1.369891118128955
I1,21/09/2005,Palermo,Reggina,1.0,0.0,H,0.0,0.0,D,1.44,3.8,7.0,1.4,3.75,8.25,1.4,3.5,8.0,2005/6,€94.20m,€43.65m,P. Rodomonti,16.0,8.0,10.0,3.0,17.0,19.0,10.0,5.0,2.0,4.0,0.0,0.0,1.45,3.6,6.5,69.44444444444444,71.42857142857143,71.42857142857143,68.96551724137932,26.31578947368421,26.666666666666668,28.57142857142857,27.77777777777778,14.285714285714285,12.121212121212121,12.5,15.384615384615385,H,70.31677613574165,1.2985942047141692,27.332915622389308,1.0344483128083264,13.572885447885447,1.532854520966578
I1,21/09/2005,Roma,Parma,4.0,1.0,H,3.0,1.0,H,1.57,3.6,6.0,1.55,3.4,6.25,1.57,3.25,5.5,2005/6,€193.20m,€57.05m,D. Tombolini,18.0,8.0,12.0,2.0,17.0,14.0,7.0,6.0,2.0,3.0,0.0,0.0,1.55,3.3,5.5,63.69426751592356,64.51612903225806,63.69426751592356,64.51612903225806,27.77777777777778,29.411764705882355,30.76923076923077,30.303030303030305,16.666666666666664,16.0,18.181818181818183,18.181818181818183,H,64.10519827409081,0.47450196769231795,29.5654508889803,1.3181431368302283,17.257575757575758,1.1013807179021982
I1,21/09/2005,Treviso,Sampdoria,0.0,2.0,A,0.0,1.0,A,3.75,3.0,2.0,3.9,3.0,1.97,3.4,3.0,2.0,2005/6,€23.53m,€61.50m,L. Banti,11.0,9.0,4.0,6.0,15.0,12.0,3.0,5.0,3.0,0.0,0.0,0.0,3.25,3.0,2.1,26.666666666666668,25.641025641025646,29.411764705882355,30.76923076923077,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,50.0,50.76142131979695,50.0,47.61904761904761,A,28.12217194570136,2.376590871033545,33.33333333333333,0.0,49.59511723471115,1.3654030481988775
I1,21/09/2005,Udinese,Juventus,0.0,1.0,A,0.0,1.0,A,4.0,3.0,2.0,3.75,3.1,1.95,3.6,2.88,2.0,2005/6,€89.60m,€308.90m,N. Ayroldi,6.0,7.0,3.0,3.0,24.0,18.0,3.0,1.0,3.0,1.0,0.0,0.0,3.6,2.9,2.0,25.0,26.666666666666668,27.77777777777778,27.77777777777778,33.33333333333333,32.25806451612903,34.72222222222222,34.48275862068966,50.0,51.28205128205129,50.0,50.0,A,26.805555555555557,1.3127265628479472,33.69909467309356,1.1359677864406095,50.320512820512825,0.6410256410256459
I1,24/09/2005,Parma,Juventus,1.0,2.0,A,1.0,1.0,D,6.0,3.4,1.61,6.0,3.25,1.6,5.0,3.2,1.67,2005/6,€57.05m,€308.90m,T. Pieri,5.0,8.0,3.0,6.0,27.0,27.0,2.0,5.0,3.0,3.0,0.0,0.0,5.0,3.5,1.6,16.666666666666664,16.666666666666664,20.0,20.0,29.411764705882355,30.76923076923077,31.25,28.57142857142857,62.11180124223602,62.5,59.88023952095809,62.5,A,18.333333333333332,1.9245008972987538,30.000606011635423,1.2303186030600965,61.74801019079853,1.258555858978578
I1,24/09/2005,Reggina,Udinese,2.0,0.0,H,1.0,0.0,H,3.5,3.0,2.2,3.5,3.1,2.05,3.0,3.2,2.1,2005/6,€43.65m,€89.60m,M. Gabriele,6.0,7.0,4.0,3.0,20.0,26.0,4.0,7.0,4.0,3.0,0.0,1.0,3.2,2.9,2.25,28.57142857142857,28.57142857142857,33.33333333333333,31.25,33.33333333333333,32.25806451612903,31.25,34.48275862068966,45.45454545454545,48.78048780487806,47.61904761904761,44.44444444444444,A,30.431547619047617,2.3101450440863123,32.831039117538005,1.3914574351326872,46.57463133072889,1.978964098408988
I1,25/09/2005,Cagliari,Roma,0.0,0.0,D,0.0,0.0,D,3.75,3.2,2.0,3.8,3.25,1.9,3.4,3.0,2.0,2005/6,€35.65m,€193.20m,A. Dattilo,8.0,12.0,3.0,5.0,12.0,17.0,2.0,3.0,2.0,2.0,0.0,0.0,3.4,3.0,2.1,26.666666666666668,26.31578947368421,29.411764705882355,29.411764705882355,31.25,30.76923076923077,33.33333333333333,33.33333333333333,50.0,52.63157894736842,50.0,47.61904761904761,A,27.951496388028893,1.692246203795801,32.17147435897436,1.3558803575317335,50.06265664160401,2.0476359195950127
I1,25/09/2005,Empoli,Lecce,1.0,0.0,H,0.0,0.0,D,2.0,3.2,3.75,1.95,3.05,3.85,1.91,3.2,3.5,2005/6,€37.00m,€52.15m,O. Pantana,5.0,12.0,2.0,2.0,21.0,24.0,3.0,5.0,1.0,4.0,0.0,0.0,2.0,3.1,3.5,50.0,51.28205128205129,52.35602094240838,50.0,31.25,32.786885245901644,31.25,32.25806451612903,26.666666666666668,25.97402597402597,28.57142857142857,28.57142857142857,H,50.90951805611492,1.1380682160690823,31.88623744050767,0.7657279771419302,27.445887445887443,1.3300685277694562
I1,25/09/2005,Inter,Fiorentina,1.0,0.0,H,1.0,0.0,H,1.61,3.4,6.0,1.7,3.2,5.0,1.62,3.25,5.0,2005/6,€234.93m,€138.68m,S. Farina,17.0,4.0,7.0,2.0,26.0,20.0,6.0,3.0,2.0,3.0,0.0,0.0,1.5,3.6,6.5,62.11180124223602,58.82352941176471,61.72839506172839,66.66666666666666,29.411764705882355,31.25,30.76923076923077,27.77777777777778,16.666666666666664,20.0,20.0,15.384615384615385,H,62.33259809559895,3.240963126560601,29.802193313222723,1.5579899872570953,18.01282051282051,2.353533301369977
I1,25/09/2005,Lazio,Palermo,4.0,2.0,H,0.0,1.0,A,2.6,2.9,2.9,2.7,2.8,2.7,2.25,3.0,2.88,2005/6,€83.05m,€94.20m,M. Saccani,8.0,10.0,5.0,4.0,23.0,21.0,8.0,7.0,2.0,3.0,0.0,0.0,2.25,2.9,3.2,38.46153846153846,37.03703703703704,44.44444444444444,44.44444444444444,34.48275862068966,35.714285714285715,33.33333333333333,34.48275862068966,34.48275862068966,37.03703703703704,34.72222222222222,31.25,H,41.096866096866094,3.908952345872433,34.50328407224959,0.972308643869215,34.37300446998723,2.3793714471077356
I1,25/09/2005,Livorno,Ascoli,2.0,0.0,H,0.0,0.0,D,1.72,3.1,5.5,1.67,3.1,5.6,1.57,3.25,5.5,2005/6,€56.38m,€24.55m,C. Brighi,9.0,5.0,2.0,2.0,10.0,15.0,4.0,3.0,0.0,2.0,0.0,1.0,1.7,3.2,5.0,58.139534883720934,59.88023952095809,63.69426751592356,58.82352941176471,32.25806451612903,32.25806451612903,30.76923076923077,31.25,18.181818181818183,17.857142857142858,18.181818181818183,20.0,H,60.13439283309182,2.4789193082925323,31.63383995037221,0.7470374289160256,18.555194805194805,0.9752877829788584
I1,25/09/2005,Sampdoria,Chievo,1.0,2.0,A,0.0,1.0,A,1.66,3.2,6.0,1.67,3.1,5.6,1.57,3.25,5.5,2005/6,€61.50m,€49.55m,S. Cassara',8.0,10.0,5.0,6.0,18.0,26.0,6.0,7.0,2.0,4.0,0.0,0.0,1.55,3.25,6.0,60.24096385542169,59.88023952095809,63.69426751592356,64.51612903225806,31.25,32.25806451612903,30.76923076923077,30.76923076923077,16.666666666666664,17.857142857142858,18.181818181818183,16.666666666666664,H,62.08289998114036,2.3637223991996414,31.261631513647643,0.7018857947815519,17.34307359307359,0.7922146917748125
I1,25/09/2005,Siena,Messina,4.0,2.0,H,3.0,1.0,H,2.2,3.0,3.4,2.2,2.8,3.5,2.1,3.0,3.2,2005/6,€34.98m,€39.98m,A. De Marco,12.0,6.0,5.0,3.0,17.0,16.0,6.0,2.0,1.0,2.0,0.0,0.0,2.2,2.9,3.25,45.45454545454545,45.45454545454545,47.61904761904761,45.45454545454545,33.33333333333333,35.714285714285715,33.33333333333333,34.48275862068966,29.411764705882355,28.57142857142857,31.25,30.76923076923077,H,45.99567099567099,1.08225108225108,34.21592775041051,1.136400913902278,30.000606011635426,1.2303186030600965
I1,25/09/2005,Treviso,Milan,0.0,2.0,A,0.0,1.0,A,9.0,4.33,1.36,8.75,3.95,1.37,9.0,3.75,1.33,2005/6,€23.53m,€269.75m,L. Palanca,6.0,12.0,2.0,6.0,22.0,13.0,4.0,2.0,3.0,0.0,0.0,0.0,9.0,3.75,1.35,11.11111111111111,11.428571428571429,11.11111111111111,11.11111111111111,23.094688221709006,25.316455696202528,26.666666666666668,26.666666666666668,73.52941176470587,72.99270072992701,75.18796992481202,74.07407407407408,A,11.19047619047619,0.15873015873015905,25.43611931281122,1.6857354987938513,73.94603912337975,0.9382994391579081
I1,01/10/2005,Chievo,Treviso,0.0,0.0,D,0.0,0.0,D,1.53,3.5,7.0,1.57,3.15,7.0,1.5,3.4,6.0,2005/6,€49.55m,€23.53m,M. Mazzoleni,11.0,7.0,0.0,3.0,24.0,22.0,6.0,4.0,3.0,2.0,0.0,0.0,1.5,3.4,7.0,65.359477124183,63.69426751592356,66.66666666666666,66.66666666666666,28.57142857142857,31.746031746031743,29.411764705882355,29.411764705882355,14.285714285714285,14.285714285714285,16.666666666666664,14.285714285714285,H,65.59676949335997,1.4101041764728277,29.785247432306257,1.3658953163704746,14.88095238095238,1.1904761904761898
I1,01/10/2005,Udinese,Lazio,3.0,0.0,H,0.0,0.0,D,1.9,3.1,4.33,1.9,3.1,4.0,1.91,3.2,3.5,2005/6,€89.60m,€83.05m,R. Rosetti,19.0,6.0,10.0,1.0,18.0,25.0,10.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,3.75,52.63157894736842,52.63157894736842,52.35602094240838,50.0,32.25806451612903,32.25806451612903,31.25,33.33333333333333,23.094688221709006,25.0,28.57142857142857,26.666666666666668,H,51.90479470928631,1.2764898035148091,32.27486559139785,0.8507385014228585,25.833195864951062,2.337108711891846
I1,02/10/2005,Fiorentina,Livorno,3.0,2.0,H,2.0,0.0,H,1.66,3.4,5.5,1.67,3.2,5.4,1.67,3.2,5.0,2005/6,€138.68m,€56.38m,N. Ayroldi,11.0,9.0,5.0,5.0,19.0,21.0,2.0,7.0,2.0,2.0,0.0,1.0,1.65,3.1,5.5,60.24096385542169,59.88023952095809,59.88023952095809,60.60606060606061,29.411764705882355,31.25,31.25,32.25806451612903,18.181818181818183,18.51851851851852,20.0,18.181818181818183,H,60.151875875849626,0.3472717743874263,31.042457305502843,1.1864523006371683,18.720538720538723,0.8676160758737451
I1,02/10/2005,Juventus,Inter,2.0,0.0,H,2.0,0.0,H,2.2,2.87,3.6,2.1,2.9,3.6,1.91,3.0,3.75,2005/6,€308.90m,€234.93m,G. Paparesta,8.0,11.0,5.0,6.0,29.0,22.0,1.0,9.0,2.0,3.0,0.0,0.0,2.1,2.9,3.6,45.45454545454545,47.61904761904761,52.35602094240838,47.61904761904761,34.843205574912886,34.48275862068966,33.33333333333333,34.48275862068966,27.77777777777778,27.77777777777778,26.666666666666668,27.77777777777778,H,48.262165408762264,2.913736657088067,34.28551403740639,0.6571348911460546,27.5,0.5555555555555554
I1,02/10/2005,Lecce,Cagliari,3.0,0.0,H,2.0,0.0,H,2.1,3.0,3.75,2.2,2.85,3.4,2.25,2.88,3.0,2005/6,€52.15m,€35.65m,O. Girardi,11.0,17.0,8.0,7.0,24.0,16.0,4.0,8.0,0.0,3.0,0.0,0.0,2.1,2.9,3.5,47.61904761904761,45.45454545454545,44.44444444444444,47.61904761904761,33.33333333333333,35.08771929824561,34.72222222222222,34.48275862068966,26.666666666666668,29.411764705882355,33.33333333333333,28.57142857142857,H,46.28427128427128,1.5954793930372257,34.4065083686227,0.7574611816898577,29.49579831932773,2.8042932544479906
