Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H_Prob,BWH_Prob,LBH_Prob,VCH_Prob,B365D_Prob,BWD_Prob,LBD_Prob,VCD_Prob,B365A_Prob,BWA_Prob,LBA_Prob,VCA_Prob,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
P1,01/10/2017,Sp Braga,Estoril,6.0,0.0,H,2.0,0.0,H,1.57,3.8,6.0,1.57,3.7,6.25,1.6,3.75,5.75,2017/18,€94.80m,€26.20m,1.57,4.0,6.25,12.0,10.0,9.0,3.0,21.0,17.0,4.0,5.0,0.0,2.0,0.0,0.0,63.69426751592356,63.69426751592356,62.5,63.69426751592356,26.31578947368421,27.027027027027025,26.666666666666668,25.0,16.666666666666664,16.0,17.391304347826086,16.0,63.39570063694268,0.5971337579617817,26.252370791844477,0.8839660408396796,16.514492753623188,0.6636668488032059
P1,01/10/2017,Sp Lisbon,Porto,0.0,0.0,D,0.0,0.0,D,2.45,3.2,2.9,2.4,3.4,2.8,2.5,3.0,2.75,2017/18,€259.08m,€276.50m,2.55,3.2,2.88,3.0,9.0,1.0,6.0,13.0,17.0,10.0,2.0,2.0,3.0,0.0,0.0,40.81632653061224,41.66666666666667,40.0,39.21568627450981,31.25,29.411764705882355,33.33333333333333,31.25,34.48275862068966,35.714285714285715,36.36363636363637,34.72222222222222,40.42466986794718,1.0548201766782201,31.311274509803923,1.6025363763017155,35.320725730208494,0.8761558796034368
P1,20/10/2017,Estoril,Boavista,0.0,3.0,A,0.0,2.0,A,2.2,3.0,3.6,2.25,3.0,3.4,2.4,2.9,3.0,2017/18,€26.20m,€16.43m,2.3,3.0,3.5,11.0,9.0,4.0,6.0,15.0,13.0,11.0,2.0,2.0,4.0,0.0,0.0,45.45454545454545,44.44444444444444,41.66666666666667,43.47826086956522,33.33333333333333,33.33333333333333,34.48275862068966,33.33333333333333,27.77777777777778,29.411764705882355,33.33333333333333,28.57142857142857,43.76097935880545,1.6125927405412908,33.62068965517241,0.5747126436781649,29.773576097105508,2.465167247106353
P1,21/10/2017,Feirense,Rio Ave,1.0,0.0,H,1.0,0.0,H,2.89,3.0,2.6,2.7,3.1,2.65,2.75,3.0,2.55,2017/18,€12.85m,€32.95m,2.88,3.13,2.63,6.0,6.0,2.0,3.0,18.0,12.0,5.0,5.0,5.0,5.0,1.0,2.0,34.602076124567475,37.03703703703704,36.36363636363637,34.72222222222222,33.33333333333333,32.25806451612903,33.33333333333333,31.948881789137378,38.46153846153846,37.735849056603776,39.21568627450981,38.02281368821293,35.68124293686578,1.2094296411725685,32.71840324298327,0.7211918476630054,38.358971870216244,0.6444025243980209
P1,21/10/2017,Porto,Pacos Ferreira,6.0,1.0,H,4.0,1.0,H,1.12,8.5,23.0,1.11,8.0,23.0,1.11,8.5,34.0,2017/18,€276.50m,€15.73m,1.13,8.5,23.0,17.0,6.0,12.0,3.0,12.0,20.0,6.0,2.0,2.0,4.0,0.0,0.0,89.28571428571428,90.09009009009009,90.09009009009009,88.49557522123894,11.76470588235294,12.5,11.76470588235294,11.76470588235294,4.3478260869565215,4.3478260869565215,2.941176470588235,4.3478260869565215,89.49036742178335,0.7639434940117856,11.948529411764707,0.3676470588235298,3.99616368286445,0.7033248081841432
P1,21/10/2017,Setubal,Maritimo,3.0,1.0,H,0.0,1.0,A,2.37,3.0,3.25,2.3,2.9,3.4,2.37,2.87,3.1,2017/18,€23.95m,€28.55m,2.4,3.0,3.3,14.0,4.0,6.0,3.0,18.0,21.0,6.0,2.0,0.0,2.0,0.0,1.0,42.19409282700421,43.47826086956522,42.19409282700421,41.66666666666667,33.33333333333333,34.48275862068966,34.843205574912886,33.33333333333333,30.76923076923077,29.411764705882355,32.25806451612903,30.303030303030305,42.38327829756008,0.7711682365229154,33.9981577155673,0.7816492905507624,30.685522573568115,1.1900496720231055
P1,22/10/2017,AVS,Benfica,1.0,3.0,A,0.0,1.0,A,8.0,4.75,1.36,9.75,5.0,1.3,9.0,4.5,1.33,2017/18,€12.15m,€229.08m,10.0,5.0,1.33,8.0,17.0,3.0,12.0,7.0,18.0,5.0,10.0,1.0,3.0,0.0,0.0,12.5,10.256410256410255,11.11111111111111,10.0,21.052631578947366,20.0,22.22222222222222,20.0,73.52941176470587,76.92307692307692,75.18796992481202,75.18796992481202,10.96688034188034,1.1270734579385018,20.8187134502924,1.0591093728815686,75.2071071343517,1.385634215167272
P1,22/10/2017,Sp Lisbon,Chaves,5.0,1.0,H,3.0,0.0,H,1.19,6.5,13.0,1.18,6.5,15.0,1.22,5.8,13.0,2017/18,€259.08m,€23.75m,1.2,6.5,15.0,8.0,7.0,5.0,2.0,15.0,11.0,4.0,4.0,1.0,1.0,0.0,0.0,84.03361344537815,84.74576271186442,81.9672131147541,83.33333333333334,15.384615384615385,15.384615384615385,17.24137931034483,15.384615384615385,7.6923076923076925,6.666666666666667,7.6923076923076925,6.666666666666667,83.5199806513325,1.1849450832575934,15.848806366047747,0.9283819628647221,7.17948717948718,0.5921541222457699
P1,22/10/2017,Tondela,Belenenses,2.0,0.0,H,0.0,0.0,D,2.45,3.0,3.1,2.5,3.2,2.8,2.4,3.0,2.9,2017/18,€17.48m,€19.88m,2.45,3.25,3.0,16.0,8.0,5.0,2.0,19.0,23.0,2.0,1.0,4.0,4.0,0.0,1.0,40.81632653061224,40.0,41.66666666666667,40.81632653061224,33.33333333333333,31.25,33.33333333333333,30.76923076923077,32.25806451612903,35.714285714285715,34.48275862068966,33.33333333333333,40.824829931972786,0.6804846606715176,32.17147435897436,1.3558803575317337,33.94711054610943,1.4876632563785093
P1,23/10/2017,Guimaraes,Portimonense,3.0,3.0,D,1.0,3.0,A,1.83,3.39,4.5,1.83,3.5,4.25,1.83,3.4,4.0,2017/18,€50.33m,€35.78m,1.85,3.5,4.5,14.0,8.0,8.0,6.0,16.0,18.0,8.0,3.0,1.0,2.0,0.0,0.0,54.64480874316939,54.64480874316939,54.64480874316939,54.05405405405405,29.49852507374631,28.57142857142857,29.411764705882355,28.57142857142857,22.22222222222222,23.52941176470588,25.0,22.22222222222222,54.49712007089056,0.2953773445576715,29.01328673062145,0.5114418220733853,23.243464052287578,1.3232604153874012
P1,23/10/2017,Moreirense,Sp Braga,0.0,1.0,A,0.0,0.0,D,3.75,3.2,2.04,4.0,3.3,1.95,3.8,3.1,1.95,2017/18,€17.80m,€94.80m,3.8,3.25,2.1,1.0,13.0,1.0,6.0,21.0,22.0,4.0,7.0,3.0,2.0,0.0,0.0,26.666666666666668,25.0,26.31578947368421,26.31578947368421,31.25,30.303030303030305,32.25806451612903,30.76923076923077,49.01960784313725,51.28205128205129,51.28205128205129,47.61904761904761,26.07456140350877,0.7352216936070267,31.145081397097528,0.8366705994539201,49.800689506571864,1.8035627066131525
P1,27/10/2017,Benfica,Feirense,1.0,0.0,H,1.0,0.0,H,1.14,8.5,13.0,1.14,7.75,16.0,1.14,7.5,21.0,2017/18,€229.08m,€12.85m,1.13,8.5,20.0,11.0,6.0,5.0,4.0,20.0,16.0,7.0,6.0,0.0,3.0,0.0,0.0,87.71929824561404,87.71929824561404,87.71929824561404,88.49557522123894,11.76470588235294,12.903225806451612,13.333333333333334,11.76470588235294,7.6923076923076925,6.25,4.761904761904762,5.0,87.91336748952027,0.3881384878124478,12.441492726122707,0.8009698225566979,5.926053113553114,1.3462803789177964
P1,27/10/2017,Rio Ave,Sp Lisbon,0.0,1.0,A,0.0,0.0,D,7.5,3.6,1.53,5.75,4.0,1.55,6.5,3.75,1.5,2017/18,€32.95m,€259.08m,7.0,4.0,1.53,19.0,5.0,5.0,1.0,12.0,12.0,8.0,3.0,0.0,2.0,0.0,0.0,13.333333333333334,17.391304347826086,15.384615384615385,14.285714285714285,27.77777777777778,25.0,26.666666666666668,25.0,65.359477124183,64.51612903225806,66.66666666666666,65.359477124183,15.098741837872273,1.7431052306386665,26.11111111111111,1.3608276348795438,65.47543748682267,0.8881053393447494
P1,28/10/2017,Belenenses,Moreirense,3.0,0.0,H,1.0,0.0,H,2.1,3.0,4.0,2.15,3.1,3.5,2.15,3.0,3.4,2017/18,€19.88m,€17.80m,2.15,3.2,3.7,7.0,9.0,4.0,2.0,19.0,12.0,3.0,6.0,3.0,1.0,0.0,0.0,47.61904761904761,46.51162790697674,46.51162790697674,46.51162790697674,33.33333333333333,32.25806451612903,33.33333333333333,31.25,25.0,28.57142857142857,29.411764705882355,27.027027027027025,46.78848283499446,0.553709856035436,32.54368279569893,1.000381414042407,27.50255507608449,1.9387694373698847
P1,28/10/2017,Boavista,Porto,0.0,3.0,A,0.0,0.0,D,9.0,4.5,1.36,8.0,4.75,1.36,9.5,4.2,1.36,2017/18,€16.43m,€276.50m,10.0,4.6,1.36,6.0,12.0,1.0,6.0,18.0,19.0,7.0,5.0,6.0,5.0,0.0,0.0,11.11111111111111,12.5,10.526315789473683,10.0,22.22222222222222,21.052631578947366,23.809523809523807,21.73913043478261,73.52941176470587,73.52941176470587,73.52941176470587,73.52941176470587,11.034356725146198,1.0773425441123172,22.205877011369,1.1718614271472083,73.52941176470587,0.0
P1,28/10/2017,Maritimo,Tondela,2.0,0.0,H,1.0,0.0,H,1.95,3.2,4.2,1.95,3.25,4.0,1.95,3.1,3.9,2017/18,€28.55m,€17.48m,2.0,3.25,4.2,7.0,9.0,4.0,3.0,18.0,21.0,3.0,2.0,4.0,3.0,0.0,0.0,51.28205128205129,51.28205128205129,51.28205128205129,50.0,31.25,30.76923076923077,32.25806451612903,30.76923076923077,23.809523809523807,25.0,25.641025641025646,23.809523809523807,50.96153846153847,0.6410256410256459,31.261631513647643,0.7018857947815519,24.565018315018317,0.9107770908324634
P1,29/10/2017,AVS,Guimaraes,1.0,3.0,A,1.0,2.0,A,2.45,3.0,3.1,2.4,3.1,3.0,2.45,3.1,2.8,2017/18,€12.15m,€50.33m,2.5,3.25,2.9,12.0,9.0,4.0,5.0,18.0,12.0,6.0,1.0,1.0,2.0,0.0,0.0,40.81632653061224,41.66666666666667,40.81632653061224,40.0,33.33333333333333,32.25806451612903,32.25806451612903,30.76923076923077,32.25806451612903,33.33333333333333,35.714285714285715,34.48275862068966,40.824829931972786,0.6804846606715176,32.15467328370554,1.0535764435779131,33.947110546109435,1.4876632563785093
P1,29/10/2017,Pacos Ferreira,Estoril,1.0,0.0,H,1.0,0.0,H,2.04,3.1,4.0,2.0,3.3,3.7,2.15,3.1,3.4,2017/18,€15.73m,€26.20m,2.15,3.25,3.6,5.0,6.0,1.0,1.0,25.0,13.0,6.0,7.0,5.0,1.0,1.0,0.0,49.01960784313725,50.0,46.51162790697674,46.51162790697674,32.25806451612903,30.303030303030305,32.25806451612903,30.76923076923077,25.0,27.027027027027025,29.411764705882355,27.77777777777778,48.01071591427268,1.776667649007834,31.397097526129784,1.0122134275629526,27.304142377671788,1.830506977565802
P1,29/10/2017,Sp Braga,Chaves,1.0,0.0,H,0.0,0.0,D,1.53,4.0,6.0,1.5,4.2,6.0,1.5,3.9,6.0,2017/18,€94.80m,€23.75m,1.53,4.2,6.5,8.0,6.0,5.0,2.0,20.0,12.0,12.0,5.0,3.0,1.0,0.0,0.0,65.359477124183,66.66666666666666,66.66666666666666,65.359477124183,25.0,23.809523809523807,25.641025641025646,23.809523809523807,16.666666666666664,16.666666666666664,16.666666666666664,15.384615384615385,66.01307189542483,0.7547062342348022,24.565018315018317,0.9107770908324634,16.346153846153843,0.6410256410256396
P1,30/10/2017,Portimonense,Setubal,5.0,2.0,H,3.0,1.0,H,2.14,3.1,3.6,2.1,3.25,3.5,2.2,3.0,3.3,2017/18,€35.78m,€23.95m,2.25,3.25,3.4,13.0,7.0,11.0,4.0,23.0,9.0,4.0,2.0,3.0,3.0,0.0,1.0,46.728971962616825,47.61904761904761,45.45454545454545,44.44444444444444,32.25806451612903,30.76923076923077,33.33333333333333,30.76923076923077,27.77777777777778,28.57142857142857,30.303030303030305,29.411764705882355,46.06175237016359,1.3969891006158774,31.782464846980975,1.249623236537477,29.016000339529754,1.08687851667776
P1,03/11/2017,Setubal,AVS,0.0,1.0,A,0.0,0.0,D,2.1,3.2,3.6,2.1,3.1,3.7,2.2,3.0,3.4,2017/18,€23.95m,€12.15m,2.2,3.2,3.5,7.0,6.0,4.0,5.0,12.0,23.0,2.0,7.0,3.0,4.0,1.0,0.0,47.61904761904761,47.61904761904761,45.45454545454545,45.45454545454545,31.25,32.25806451612903,33.33333333333333,31.25,27.77777777777778,27.027027027027025,29.411764705882355,28.57142857142857,46.53679653679653,1.2496759073368497,32.02284946236559,0.9945328351444026,28.19699952052893,1.0263907759475634
P1,04/11/2017,Estoril,Rio Ave,0.0,2.0,A,0.0,1.0,A,3.6,3.1,2.14,3.4,3.1,2.2,3.3,3.1,2.15,2017/18,€26.20m,€32.95m,3.4,3.25,2.25,8.0,12.0,3.0,8.0,22.0,22.0,2.0,5.0,3.0,2.0,0.0,0.0,27.77777777777778,29.411764705882355,30.303030303030305,29.411764705882355,32.25806451612903,32.25806451612903,32.25806451612903,30.76923076923077,46.728971962616825,45.45454545454545,46.51162790697674,44.44444444444444,29.226084373143195,1.0529892215357866,31.88585607940447,0.744416873449131,45.78489744214586,1.0528311899309162
P1,04/11/2017,Moreirense,Portimonense,1.0,1.0,D,1.0,1.0,D,2.39,3.1,3.1,2.4,3.25,2.9,2.35,3.2,2.9,2017/18,€17.80m,€35.78m,2.45,3.4,2.9,7.0,12.0,5.0,4.0,18.0,9.0,3.0,4.0,2.0,1.0,0.0,0.0,41.84100418410041,41.66666666666667,42.5531914893617,40.81632653061224,32.25806451612903,30.76923076923077,31.25,29.411764705882355,32.25806451612903,34.48275862068966,34.48275862068966,34.48275862068966,41.71929721768525,0.7137502547862731,30.922264997810537,1.1827652897387233,33.9265850945495,1.1123470522803132
P1,04/11/2017,Porto,Belenenses,2.0,0.0,H,1.0,0.0,H,1.1,9.0,21.0,1.11,8.25,20.0,1.12,7.5,26.0,2017/18,€276.50m,€19.88m,1.12,9.0,23.0,17.0,6.0,9.0,3.0,12.0,10.0,8.0,3.0,0.0,1.0,0.0,0.0,90.9090909090909,90.09009009009009,89.28571428571428,89.28571428571428,11.11111111111111,12.121212121212121,13.333333333333334,11.11111111111111,4.761904761904762,5.0,3.8461538461538463,4.3478260869565215,89.89265239265238,0.7765042677230801,11.91919191919192,1.0561876862867425,4.488971173753782,0.5062210508546917
P1,04/11/2017,Tondela,Boavista,3.0,2.0,H,0.0,0.0,D,2.37,3.0,3.25,2.35,3.0,3.25,2.35,2.9,3.2,2017/18,€17.48m,€16.43m,2.4,3.0,3.3,15.0,11.0,6.0,4.0,14.0,18.0,3.0,9.0,1.0,2.0,0.0,0.0,42.19409282700421,42.5531914893617,42.5531914893617,41.66666666666667,33.33333333333333,33.33333333333333,34.48275862068966,33.33333333333333,30.76923076923077,30.76923076923077,31.25,30.303030303030305,42.241785618098575,0.41911957081990997,33.62068965517241,0.5747126436781649,30.772872960372965,0.38662163489847257
P1,05/11/2017,Chaves,Pacos Ferreira,4.0,2.0,H,1.0,1.0,D,2.04,3.1,4.0,2.05,3.25,3.6,2.1,3.0,3.5,2017/18,€23.75m,€15.73m,2.1,3.25,3.7,12.0,12.0,7.0,6.0,10.0,19.0,7.0,4.0,3.0,2.0,0.0,0.0,49.01960784313725,48.78048780487806,47.61904761904761,47.61904761904761,32.25806451612903,30.76923076923077,33.33333333333333,30.76923076923077,25.0,27.77777777777778,28.57142857142857,27.027027027027025,48.25954772152764,0.746000608010522,31.782464846980975,1.249623236537477,27.094058344058347,1.5318473159934383
P1,05/11/2017,Feirense,Maritimo,0.0,1.0,A,0.0,1.0,A,2.39,3.0,3.2,2.35,2.95,3.25,2.4,3.0,3.0,2017/18,€12.85m,€28.55m,2.5,3.13,3.0,8.0,6.0,1.0,4.0,15.0,17.0,9.0,4.0,3.0,6.0,0.0,1.0,41.84100418410041,42.5531914893617,41.66666666666667,40.0,33.33333333333333,33.89830508474576,33.33333333333333,31.948881789137378,31.25,30.76923076923077,33.33333333333333,33.33333333333333,41.515215585032195,1.0804856760587187,33.12846338513745,0.8302634873792475,32.17147435897436,1.3558803575317335
