Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA
N1,12/11/2023,Utrecht,Excelsior,D,1.8,3.8,4.2,1.8,3.9,4.0,2023/24,€69.28m,€26.43m,1.73,3.84,4.0,1.53,4.63,6.18,1.5,4.5,6.0
N1,25/11/2023,Excelsior,Feyenoord,A,11.0,7.0,1.2,12.5,7.5,1.2,2023/24,€26.43m,€338.00m,12.46,7.59,1.21,14.12,8.29,1.18,12.0,7.5,1.18
N1,25/11/2023,Heerenveen,For Sittard,H,2.05,3.5,3.6,2.0,3.6,3.5,2023/24,€38.78m,€35.03m,2.09,3.63,3.64,2.02,3.44,4.13,1.95,3.5,3.8
N1,25/11/2023,Twente,PSV Eindhoven,A,3.8,3.6,1.91,3.7,3.8,1.9,2023/24,€85.78m,€373.70m,3.75,3.9,1.98,3.65,3.76,2.05,3.6,3.6,2.0
N1,25/11/2023,Ajax,Vitesse,H,1.3,5.5,9.5,1.3,6.0,8.75,2023/24,€327.65m,€32.35m,1.31,6.35,8.36,1.31,6.46,8.4,1.33,6.0,7.5
N1,25/11/2023,Zwolle,Waalwijk,A,1.75,3.8,4.33,1.78,4.0,4.1,2023/24,€21.18m,€14.85m,1.82,4.01,4.34,2.04,3.78,3.65,2.05,3.6,3.4
N1,26/11/2023,Almere City,Heracles,A,1.91,3.75,3.75,1.95,3.7,3.6,2023/24,€19.60m,€16.30m,2.01,3.85,3.68,1.9,3.92,4.04,1.91,3.75,3.8
N1,26/11/2023,AZ Alkmaar,Volendam,H,1.17,7.5,15.0,1.16,8.25,16.0,2023/24,€131.15m,€15.53m,1.15,9.34,16.26,1.18,8.44,14.91,1.18,7.0,15.0
N1,26/11/2023,Nijmegen,Go Ahead Eagles,D,2.4,3.6,2.75,2.3,3.7,2.8,2023/24,€44.30m,€25.78m,2.42,3.81,2.82,2.25,3.67,3.22,2.15,3.6,3.2
N1,26/11/2023,Sparta Rotterdam,Utrecht,A,2.38,3.5,2.8,2.35,3.5,2.87,2023/24,€35.88m,€69.28m,2.45,3.42,3.06,2.52,3.38,2.98,2.38,3.5,2.8
N1,01/12/2023,Heerenveen,Almere City,H,1.67,4.0,5.0,1.65,4.0,5.0,2023/24,€38.78m,€19.60m,1.68,4.05,5.25,1.59,4.24,6.01,1.57,4.2,5.75
N1,02/12/2023,Volendam,Zwolle,A,2.6,3.75,2.55,2.5,3.7,2.55,2023/24,€15.53m,€21.18m,2.68,3.72,2.59,2.82,3.85,2.42,2.88,3.8,2.3
N1,02/12/2023,For Sittard,Vitesse,H,2.0,3.6,3.6,2.05,3.6,3.4,2023/24,€35.03m,€32.35m,2.02,3.63,3.86,2.06,3.57,3.79,2.0,3.6,3.6
N1,02/12/2023,Waalwijk,Excelsior,D,2.05,4.0,3.25,2.0,3.9,3.3,2023/24,€14.85m,€26.43m,2.12,3.92,3.31,2.04,3.78,3.57,1.95,3.8,3.5
N1,02/12/2023,Heracles,Sparta Rotterdam,A,2.7,3.6,2.45,2.65,3.6,2.45,2023/24,€16.30m,€35.88m,2.68,3.75,2.58,2.64,3.62,2.68,2.55,3.6,2.55
N1,03/12/2023,Feyenoord,PSV Eindhoven,A,2.2,3.6,3.0,2.25,3.7,2.9,2023/24,€338.00m,€373.70m,2.22,3.93,3.1,2.07,3.94,3.44,2.0,3.75,3.4
N1,03/12/2023,Go Ahead Eagles,Twente,A,3.8,4.0,1.85,3.7,3.7,1.93,2023/24,€25.78m,€85.78m,3.87,3.82,1.96,3.66,3.69,2.07,3.5,3.8,2.0
N1,03/12/2023,Nijmegen,Ajax,A,4.33,4.33,1.7,4.4,4.33,1.68,2023/24,€44.30m,€327.65m,4.32,4.39,1.75,3.53,4.16,1.98,3.6,4.0,1.91
N1,03/12/2023,Utrecht,AZ Alkmaar,D,4.0,3.75,1.83,4.1,3.75,1.83,2023/24,€69.28m,€131.15m,4.24,3.75,1.9,4.38,3.62,1.91,4.0,3.6,1.91
N1,06/12/2023,AZ Alkmaar,Nijmegen,A,1.25,6.0,10.0,1.28,5.75,10.0,2023/24,€131.15m,€44.30m,1.28,6.15,10.59,1.27,6.24,11.45,1.25,5.75,10.0
N1,06/12/2023,Waalwijk,Ajax,A,4.75,4.33,1.6,5.25,4.5,1.55,2023/24,€14.85m,€327.65m,5.15,4.57,1.62,5.54,4.79,1.56,5.25,4.5,1.53
N1,07/12/2023,PSV Eindhoven,Heerenveen,H,1.18,7.0,13.0,1.18,8.0,13.5,2023/24,€373.70m,€38.78m,1.17,9.01,14.21,1.17,8.45,14.87,1.2,8.0,11.0
N1,07/12/2023,Feyenoord,Volendam,H,1.06,12.0,26.0,1.07,14.0,31.0,2023/24,€338.00m,€15.53m,1.06,17.73,29.18,1.04,21.68,41.53,1.05,17.0,34.0
N1,08/12/2023,Twente,Excelsior,H,1.22,6.5,12.0,1.24,6.25,11.5,2023/24,€85.78m,€26.43m,1.26,6.73,10.6,1.25,6.91,10.94,1.25,6.5,10.0
N1,09/12/2023,Ajax,Sparta Rotterdam,H,1.4,4.75,7.5,1.4,5.25,7.0,2023/24,€327.65m,€35.88m,1.4,5.68,7.01,1.4,5.58,7.15,1.4,5.25,6.5
N1,09/12/2023,Zwolle,Nijmegen,A,2.38,3.5,2.9,2.37,3.5,2.8,2023/24,€21.18m,€44.30m,2.34,3.69,3.04,2.14,3.76,3.4,2.15,3.6,3.2
N1,09/12/2023,AZ Alkmaar,Almere City,H,1.18,7.0,15.0,1.21,7.0,13.5,2023/24,€131.15m,€19.60m,1.19,7.88,14.68,1.23,6.66,13.31,1.22,6.5,12.0
N1,10/12/2023,Go Ahead Eagles,Utrecht,A,2.15,3.4,3.4,2.15,3.6,3.2,2023/24,€25.78m,€69.28m,2.22,3.62,3.32,2.36,3.52,3.12,2.3,3.5,3.0
N1,10/12/2023,For Sittard,Waalwijk,H,1.91,3.6,4.0,1.93,3.7,3.7,2023/24,€35.03m,€14.85m,1.95,3.82,3.91,2.13,3.63,3.52,2.05,3.6,3.4
N1,10/12/2023,Vitesse,Heracles,H,1.95,3.6,3.8,1.98,3.75,3.4,2023/24,€32.35m,€16.30m,2.04,3.78,3.65,2.23,3.56,3.35,2.15,3.5,3.25
N1,15/12/2023,Nijmegen,For Sittard,H,1.91,3.6,3.8,1.95,3.5,3.8,2023/24,€44.30m,€35.03m,2.03,3.59,3.9,1.96,3.68,4.04,1.91,3.6,4.0
N1,16/12/2023,Utrecht,Waalwijk,D,1.62,4.0,5.25,1.6,4.33,5.0,2023/24,€69.28m,€14.85m,1.66,4.21,5.26,1.78,3.99,4.58,1.73,4.0,4.5
N1,16/12/2023,Excelsior,Go Ahead Eagles,D,2.9,3.75,2.25,2.85,3.7,2.3,2023/24,€26.43m,€25.78m,3.04,3.85,2.28,2.95,3.84,2.34,2.88,3.75,2.3
N1,16/12/2023,Heerenveen,Volendam,A,1.36,4.75,8.5,1.38,5.25,7.25,2023/24,€38.78m,€15.53m,1.38,5.43,8.25,1.25,6.98,10.56,1.25,6.0,12.0
N1,17/12/2023,Almere City,Vitesse,H,2.3,3.5,3.0,2.35,3.5,2.87,2023/24,€19.60m,€32.35m,2.43,3.69,2.9,2.23,3.53,3.4,2.15,3.6,3.25
N1,17/12/2023,Heracles,Feyenoord,A,11.0,7.0,1.22,11.0,6.75,1.23,2023/24,€16.30m,€338.00m,11.93,7.62,1.22,14.48,8.21,1.18,13.0,7.0,1.2
N1,17/12/2023,Sparta Rotterdam,Twente,D,4.33,3.6,1.83,4.0,3.75,1.85,2023/24,€35.88m,€85.78m,4.4,3.81,1.85,4.33,3.86,1.85,4.2,3.6,1.85
N1,17/12/2023,Ajax,Zwolle,D,1.29,6.5,8.0,1.27,6.25,9.75,2023/24,€327.65m,€21.18m,1.28,6.57,9.45,1.21,7.7,12.07,1.22,7.5,10.0
N1,17/12/2023,AZ Alkmaar,PSV Eindhoven,A,4.2,3.75,1.83,4.0,3.8,1.83,2023/24,€131.15m,€373.70m,4.16,4.0,1.85,4.29,4.18,1.79,4.0,4.0,1.8
N1,12/01/2024,Waalwijk,Heracles,A,1.85,3.5,4.33,1.83,3.75,4.1,2023/24,€14.85m,€16.30m,1.88,3.7,4.39,2.0,3.64,3.95,1.95,3.4,3.8
N1,13/01/2024,For Sittard,Sparta Rotterdam,A,2.38,3.2,3.1,2.37,3.25,2.87,2023/24,€35.03m,€35.88m,2.42,3.49,3.06,2.36,3.33,3.28,2.38,3.2,3.1
N1,13/01/2024,Twente,AZ Alkmaar,H,2.15,3.3,3.4,2.15,3.5,3.2,2023/24,€85.78m,€131.15m,2.25,3.5,3.35,1.87,3.76,4.39,1.8,3.6,4.5
N1,13/01/2024,Zwolle,Heerenveen,D,2.55,3.6,2.55,2.6,3.6,2.5,2023/24,€21.18m,€38.78m,2.67,3.74,2.59,3.28,3.52,2.28,3.0,3.6,2.2
N1,13/01/2024,PSV Eindhoven,Excelsior,H,1.07,12.0,21.0,1.08,11.5,29.0,2023/24,€373.70m,€26.43m,1.08,13.45,27.67,1.05,18.45,44.55,1.05,15.0,34.0
N1,14/01/2024,Volendam,Almere City,A,2.6,3.6,2.55,2.55,3.7,2.55,2023/24,€15.53m,€19.60m,2.69,3.66,2.61,2.89,3.65,2.45,2.8,3.75,2.38
N1,14/01/2024,Go Ahead Eagles,Ajax,A,3.75,4.0,1.85,3.8,4.1,1.83,2023/24,€25.78m,€327.65m,3.74,4.28,1.89,4.07,4.36,1.8,4.2,4.0,1.75
N1,14/01/2024,Vitesse,Utrecht,D,2.88,3.8,2.25,2.87,3.6,2.3,2023/24,€32.35m,€69.28m,3.07,3.61,2.36,3.11,3.49,2.38,2.88,3.8,2.25
N1,14/01/2024,Feyenoord,Nijmegen,D,1.17,7.5,17.0,1.15,8.5,16.0,2023/24,€338.00m,€44.30m,1.15,9.41,16.2,1.15,9.67,15.02,1.13,9.5,17.0
N1,19/01/2024,Excelsior,Heerenveen,H,3.1,3.75,2.2,3.2,3.6,2.15,2023/24,€26.43m,€38.78m,3.25,3.71,2.22,3.26,3.58,2.26,3.1,3.6,2.2
N1,20/01/2024,Nijmegen,Twente,H,4.33,3.75,1.8,4.0,3.8,1.83,2023/24,€44.30m,€85.78m,4.43,3.95,1.81,4.01,3.79,1.94,4.0,3.6,1.91
N1,20/01/2024,Heracles,Volendam,D,1.73,4.0,4.33,1.73,4.1,4.33,2023/24,€16.30m,€15.53m,1.75,4.14,4.6,1.7,4.03,5.14,1.67,4.0,5.0
N1,20/01/2024,AZ Alkmaar,Zwolle,D,1.33,6.0,7.5,1.34,5.25,8.25,2023/24,€131.15m,€21.18m,1.36,5.66,8.15,1.33,5.98,9.02,1.33,6.0,7.5
N1,21/01/2024,Utrecht,PSV Eindhoven,D,8.0,5.5,1.33,7.25,5.5,1.37,2023/24,€69.28m,€373.70m,8.14,5.97,1.35,8.22,5.61,1.37,7.0,5.25,1.4
N1,21/01/2024,Sparta Rotterdam,Go Ahead Eagles,A,2.2,3.6,3.1,2.25,3.5,3.0,2023/24,€35.88m,€25.78m,2.22,3.71,3.25,2.44,3.6,2.95,2.38,3.6,2.8
N1,21/01/2024,Vitesse,Feyenoord,A,11.0,7.0,1.22,11.0,6.75,1.24,2023/24,€32.35m,€338.00m,11.71,6.9,1.24,16.11,8.97,1.16,15.0,8.5,1.14
N1,21/01/2024,Ajax,Waalwijk,H,1.25,6.5,10.0,1.27,6.25,9.25,2023/24,€327.65m,€14.85m,1.27,6.92,9.69,1.28,6.83,9.27,1.33,6.0,8.0
N1,24/01/2024,Almere City,For Sittard,D,2.38,3.5,2.9,2.4,3.4,2.8,2023/24,€19.60m,€35.03m,2.47,3.49,2.98,2.36,3.38,3.25,2.4,3.5,2.88
N1,26/01/2024,Zwolle,Vitesse,H,1.95,3.6,3.75,1.98,3.7,3.6,2023/24,€21.18m,€32.35m,2.01,3.78,3.75,2.22,3.52,3.4,2.15,3.4,3.25
N1,27/01/2024,PSV Eindhoven,Almere City,H,1.09,10.0,23.0,1.09,12.0,23.0,2023/24,€373.70m,€19.60m,1.09,13.74,24.0,1.1,11.49,26.06,1.11,9.5,21.0
N1,27/01/2024,Waalwijk,Sparta Rotterdam,D,2.4,3.75,2.7,2.5,3.5,2.7,2023/24,€14.85m,€35.88m,2.64,3.64,2.67,2.4,3.45,3.11,2.3,3.75,2.8
N1,27/01/2024,Excelsior,Utrecht,D,3.1,3.6,2.2,3.0,3.6,2.2,2023/24,€26.43m,€69.28m,3.19,3.8,2.22,3.23,3.74,2.22,3.2,3.6,2.15
N1,27/01/2024,Heracles,Ajax,A,6.0,5.0,1.45,6.0,4.8,1.47,2023/24,€16.30m,€327.65m,6.3,5.06,1.48,5.24,4.58,1.58,4.75,4.5,1.6
N1,28/01/2024,Heerenveen,AZ Alkmaar,D,3.3,3.75,2.05,3.4,3.5,2.05,2023/24,€38.78m,€131.15m,3.57,3.82,2.06,3.37,3.64,2.19,3.4,3.6,2.05
N1,28/01/2024,Feyenoord,Twente,D,1.4,4.75,7.0,1.43,4.8,6.75,2023/24,€338.00m,€85.78m,1.46,4.94,6.97,1.5,4.55,7.01,1.45,4.5,6.0
N1,28/01/2024,Go Ahead Eagles,Nijmegen,D,2.2,3.5,3.2,2.1,3.6,3.25,2023/24,€25.78m,€44.30m,2.17,3.78,3.3,2.27,3.67,3.17,2.15,3.6,3.25
N1,28/01/2024,Volendam,For Sittard,A,3.2,3.6,2.15,3.25,3.5,2.15,2023/24,€15.53m,€35.03m,3.35,3.59,2.22,3.81,3.51,2.08,3.6,3.4,2.05
N1,02/02/2024,Almere City,Excelsior,H,2.15,3.25,3.5,2.15,3.4,3.3,2023/24,€19.60m,€26.43m,2.2,3.39,3.6,2.28,3.4,3.38,2.25,3.2,3.4
N1,03/02/2024,Twente,Waalwijk,H,1.3,5.5,10.0,1.29,6.0,9.5,2023/24,€85.78m,€14.85m,1.3,6.15,9.86,1.25,6.52,11.92,1.25,6.0,11.0
N1,03/02/2024,For Sittard,Heerenveen,D,2.4,3.3,3.0,2.37,3.5,2.85,2023/24,€35.03m,€38.78m,2.41,3.4,3.15,2.27,3.32,3.49,2.2,3.25,3.4
N1,03/02/2024,Ajax,PSV Eindhoven,D,3.3,4.33,1.95,3.25,4.0,1.98,2023/24,€327.65m,€373.70m,3.49,4.27,1.97,3.36,4.38,1.99,3.3,4.33,1.95
N1,03/02/2024,Nijmegen,Heracles,H,1.73,4.0,4.75,1.7,4.1,4.5,2023/24,€44.30m,€16.30m,1.74,4.16,4.64,1.57,4.43,5.96,1.53,4.33,6.0
N1,04/02/2024,Vitesse,Go Ahead Eagles,A,2.9,3.3,2.45,2.65,3.5,2.55,2023/24,€32.35m,€25.78m,2.92,3.53,2.49,2.92,3.37,2.57,3.0,3.25,2.5
N1,04/02/2024,AZ Alkmaar,Feyenoord,A,4.5,3.8,1.75,4.2,3.9,1.78,2023/24,€131.15m,€338.00m,4.76,3.9,1.78,5.68,4.23,1.61,5.25,4.2,1.6
N1,04/02/2024,Utrecht,Volendam,H,1.33,5.0,9.5,1.35,5.25,8.0,2023/24,€69.28m,€15.53m,1.35,5.5,8.96,1.29,5.73,11.42,1.29,5.5,11.0
N1,04/02/2024,Sparta Rotterdam,Zwolle,A,1.91,3.5,4.2,1.93,3.75,3.7,2023/24,€35.88m,€21.18m,1.96,3.76,3.94,1.81,3.76,4.71,1.8,3.6,4.5
N1,09/02/2024,Waalwijk,Nijmegen,H,2.8,3.75,2.4,2.85,3.5,2.35,2023/24,€14.85m,€44.30m,2.9,3.64,2.45,3.18,3.58,2.3,2.9,3.6,2.3
N1,10/02/2024,Excelsior,Twente,A,5.5,4.33,1.55,5.75,4.33,1.55,2023/24,€26.43m,€85.78m,6.08,4.18,1.6,5.52,4.1,1.65,5.0,4.2,1.62
N1,10/02/2024,Almere City,AZ Alkmaar,D,4.75,4.0,1.7,4.8,3.9,1.68,2023/24,€19.60m,€131.15m,4.8,4.01,1.75,5.48,3.78,1.71,5.25,3.75,1.7
N1,10/02/2024,Heracles,Vitesse,H,2.05,3.6,3.5,2.15,3.6,3.2,2023/24,€16.30m,€32.35m,2.1,3.65,3.6,2.23,3.6,3.32,2.15,3.6,3.3
N1,11/02/2024,Go Ahead Eagles,Zwolle,D,1.75,4.0,4.33,1.73,4.0,4.33,2023/24,€25.78m,€21.18m,1.75,4.18,4.59,1.76,4.05,4.4,1.73,4.0,4.5
N1,11/02/2024,Heerenveen,Ajax,H,4.0,4.5,1.73,4.0,4.33,1.75,2023/24,€38.78m,€327.65m,4.15,4.57,1.75,3.43,4.29,1.98,3.3,4.33,1.91
N1,11/02/2024,Utrecht,For Sittard,H,1.75,3.8,4.75,1.8,3.7,4.2,2023/24,€69.28m,€35.03m,1.78,3.87,4.8,1.66,3.96,5.68,1.62,4.0,5.5
N1,11/02/2024,Volendam,PSV Eindhoven,A,21.0,10.0,1.1,23.0,11.5,1.1,2023/24,€15.53m,€373.70m,23.39,12.61,1.1,21.9,12.08,1.11,19.0,10.0,1.11
N1,11/02/2024,Feyenoord,Sparta Rotterdam,H,1.14,8.5,17.0,1.15,8.5,17.5,2023/24,€338.00m,€35.88m,1.15,8.99,17.83,1.21,7.25,13.4,1.22,7.0,12.0
N1,16/02/2024,PSV Eindhoven,Heracles,H,1.08,13.0,19.0,1.09,13.0,23.0,2023/24,€373.70m,€16.30m,1.07,15.1,28.52,1.06,16.28,32.39,1.07,13.0,21.0
N1,17/02/2024,Sparta Rotterdam,Excelsior,H,1.85,3.6,4.2,1.87,3.8,3.9,2023/24,€35.88m,€26.43m,1.85,4.08,4.13,1.98,3.69,3.94,1.95,3.5,3.8
N1,17/02/2024,Heerenveen,Go Ahead Eagles,A,1.95,3.6,3.8,2.0,3.7,3.4,2023/24,€38.78m,€25.78m,2.02,3.86,3.65,1.96,3.72,4.0,1.91,3.6,4.0
N1,17/02/2024,Zwolle,Almere City,A,2.1,3.5,3.5,2.1,3.5,3.4,2023/24,€21.18m,€19.60m,2.18,3.45,3.58,2.28,3.48,3.32,2.2,3.5,3.2
N1,18/02/2024,Twente,Utrecht,A,1.62,4.2,5.25,1.62,4.1,5.0,2023/24,€85.78m,€69.28m,1.63,4.27,5.48,1.72,4.0,5.01,1.67,4.0,5.0
N1,18/02/2024,Ajax,Nijmegen,D,1.4,5.5,6.0,1.44,5.0,6.25,2023/24,€327.65m,€44.30m,1.44,5.34,6.6,1.53,4.91,5.78,1.5,5.0,5.25
N1,18/02/2024,Vitesse,Volendam,D,1.73,4.0,4.5,1.75,3.8,4.5,2023/24,€32.35m,€15.53m,1.78,3.9,4.73,1.58,4.4,5.82,1.55,4.33,5.75
N1,18/02/2024,Feyenoord,Waalwijk,H,1.13,10.0,17.0,1.12,10.0,21.0,2023/24,€338.00m,€14.85m,1.1,12.37,22.99,1.12,10.91,21.84,1.13,9.5,17.0
N1,23/02/2024,Utrecht,Heracles,H,1.36,4.75,8.0,1.38,5.0,7.75,2023/24,€69.28m,€16.30m,1.4,5.26,8.0,1.39,5.23,8.18,1.36,4.5,8.0
N1,24/02/2024,Waalwijk,For Sittard,A,2.4,3.5,2.88,2.35,3.4,2.95,2023/24,€14.85m,€35.03m,2.5,3.31,3.07,2.69,3.26,2.87,2.5,3.4,2.8
N1,24/02/2024,Zwolle,PSV Eindhoven,A,12.0,6.5,1.22,12.5,7.0,1.21,2023/24,€21.18m,€373.70m,12.27,7.54,1.22,12.69,7.41,1.21,13.0,6.0,1.22
N1,24/02/2024,Nijmegen,Sparta Rotterdam,H,1.91,4.0,3.6,1.9,3.7,3.8,2023/24,€44.30m,€35.88m,1.96,3.76,3.97,2.01,3.7,3.83,1.95,3.8,3.5
N1,25/02/2024,Excelsior,Vitesse,A,2.1,3.8,3.2,2.15,3.6,3.1,2023/24,€26.43m,€32.35m,2.15,3.62,3.49,2.03,3.81,3.64,2.0,4.0,3.4
N1,25/02/2024,Almere City,Feyenoord,A,11.0,5.5,1.29,10.5,6.0,1.27,2023/24,€19.60m,€338.00m,10.03,6.07,1.3,12.07,6.31,1.26,12.0,5.5,1.25
N1,25/02/2024,Twente,Go Ahead Eagles,H,1.53,4.5,5.75,1.52,4.5,5.75,2023/24,€85.78m,€25.78m,1.56,4.73,5.62,1.4,5.28,7.77,1.36,5.25,7.5
N1,25/02/2024,AZ Alkmaar,Ajax,H,2.0,3.8,3.5,2.05,3.7,3.25,2023/24,€131.15m,€327.65m,2.0,4.05,3.56,1.92,3.89,3.98,1.91,4.2,3.6
N1,25/02/2024,Volendam,Heerenveen,A,4.33,4.2,1.73,4.2,3.9,1.77,2023/24,€15.53m,€38.78m,4.57,4.12,1.76,5.05,4.22,1.68,4.75,4.33,1.67
N1,01/03/2024,Volendam,Nijmegen,A,5.25,4.5,1.55,5.25,4.2,1.58,2023/24,€15.53m,€44.30m,5.32,4.48,1.61,5.51,4.47,1.6,5.25,4.5,1.55
N1,02/03/2024,Go Ahead Eagles,Waalwijk,H,1.67,4.0,5.0,1.7,4.0,4.6,2023/24,€25.78m,€14.85m,1.71,4.06,4.98,2.02,3.74,3.74,1.91,3.6,3.8
N1,02/03/2024,Vitesse,Twente,A,5.25,4.0,1.62,5.25,4.1,1.6,2023/24,€32.35m,€85.78m,5.53,4.15,1.64,4.96,4.16,1.7,4.5,4.2,1.7
N1,02/03/2024,Sparta Rotterdam,AZ Alkmaar,D,3.8,3.8,1.85,4.1,3.7,1.85,2023/24,€35.88m,€131.15m,4.37,3.67,1.89,3.84,3.57,2.04,3.5,3.5,2.0
N1,03/03/2024,Ajax,Utrecht,H,1.8,4.0,4.0,1.77,4.1,4.1,2023/24,€327.65m,€69.28m,1.83,4.31,3.97,2.05,3.77,3.64,2.0,3.8,3.25
N1,03/03/2024,Heerenveen,Zwolle,H,1.62,4.0,5.25,1.65,4.2,4.8,2023/24,€38.78m,€21.18m,1.66,4.45,4.94,1.45,4.97,7.04,1.44,4.75,7.0
N1,03/03/2024,PSV Eindhoven,Feyenoord,D,2.05,3.5,3.5,2.05,3.6,3.4,2023/24,€373.70m,€338.00m,2.08,3.66,3.65,1.88,3.75,4.35,1.83,3.6,4.2
N1,03/03/2024,For Sittard,Excelsior,H,1.91,3.8,3.8,1.93,3.6,3.8,2023/24,€35.03m,€26.43m,1.93,3.7,4.13,1.88,3.81,4.27,1.85,4.0,3.8
N1,03/03/2024,Heracles,Almere City,D,2.55,3.4,2.7,2.5,3.4,2.75,2023/24,€16.30m,€19.60m,2.69,3.38,2.78,2.7,3.27,2.85,2.6,3.3,2.75
N1,08/03/2024,Go Ahead Eagles,PSV Eindhoven,A,7.0,5.0,1.4,6.75,5.0,1.41,2023/24,€25.78m,€373.70m,6.88,5.39,1.43,7.51,5.44,1.4,7.0,5.0,1.4
N1,09/03/2024,Twente,Sparta Rotterdam,H,1.4,4.75,7.5,1.4,4.8,7.5,2023/24,€85.78m,€35.88m,1.43,4.85,7.79,1.4,5.08,8.26,1.36,5.0,7.5
N1,09/03/2024,Almere City,Utrecht,D,3.75,3.5,2.0,3.6,3.4,2.05,2023/24,€19.60m,€69.28m,3.87,3.35,2.12,3.74,3.23,2.22,3.5,3.4,2.15
N1,09/03/2024,Waalwijk,Vitesse,H,2.25,3.5,3.1,2.2,3.6,3.0,2023/24,€14.85m,€32.35m,2.33,3.58,3.12,2.34,3.46,3.21,2.25,3.5,3.1
N1,10/03/2024,AZ Alkmaar,Excelsior,H,1.29,6.0,9.5,1.29,5.75,9.5,2023/24,€131.15m,€26.43m,1.27,6.41,10.85,1.2,7.5,13.72,1.22,7.0,13.0
N1,10/03/2024,Ajax,For Sittard,D,1.44,4.75,6.5,1.46,4.8,6.25,2023/24,€327.65m,€35.03m,1.47,4.89,6.74,1.52,4.42,6.73,1.5,4.2,6.5
N1,10/03/2024,Zwolle,Volendam,D,1.57,4.75,5.0,1.55,4.5,5.25,2023/24,€21.18m,€15.53m,1.6,4.5,5.43,1.43,5.14,7.15,1.44,5.25,6.0
N1,10/03/2024,Nijmegen,Heerenveen,H,2.0,3.75,3.4,2.1,3.6,3.25,2023/24,€44.30m,€38.78m,2.1,3.66,3.59,2.14,3.7,3.43,2.05,3.6,3.3
N1,10/03/2024,Feyenoord,Heracles,H,1.08,12.0,23.0,1.08,12.0,29.0,2023/24,€338.00m,€16.30m,1.08,15.09,25.91,1.08,14.88,26.28,1.09,11.0,21.0
N1,15/03/2024,Heracles,Go Ahead Eagles,H,3.2,3.6,2.15,3.0,3.6,2.2,2023/24,€16.30m,€25.78m,3.23,3.68,2.24,3.06,3.67,2.33,2.9,3.6,2.3
N1,16/03/2024,For Sittard,Zwolle,H,1.75,3.8,4.5,1.8,3.7,4.33,2023/24,€35.03m,€21.18m,1.79,4.02,4.47,1.79,3.87,4.7,1.73,4.0,4.5
N1,16/03/2024,Excelsior,Waalwijk,D,2.25,3.4,3.2,2.2,3.5,3.1,2023/24,€26.43m,€14.85m,2.3,3.64,3.14,2.5,3.53,2.9,2.4,3.4,2.88
N1,16/03/2024,Vitesse,Almere City,D,2.2,3.2,3.5,2.2,3.3,3.25,2023/24,€32.35m,€19.60m,2.3,3.3,3.44,2.22,3.4,3.52,2.2,3.2,3.6
N1,17/03/2024,Volendam,AZ Alkmaar,A,12.0,6.0,1.25,11.5,6.0,1.25,2023/24,€15.53m,€131.15m,11.26,6.47,1.26,15.34,7.83,1.19,13.0,7.5,1.18
N1,17/03/2024,Heerenveen,Feyenoord,A,5.5,5.0,1.5,6.0,4.5,1.49,2023/24,€38.78m,€338.00m,6.28,4.87,1.5,7.65,5.16,1.41,6.5,5.25,1.4
N1,17/03/2024,Utrecht,Nijmegen,H,1.91,3.5,4.2,1.9,3.6,3.9,2023/24,€69.28m,€44.30m,1.9,3.86,4.11,2.07,3.57,3.76,2.05,3.4,3.6
N1,17/03/2024,Sparta Rotterdam,Ajax,D,3.5,3.5,2.05,3.3,3.6,2.05,2023/24,€35.88m,€327.65m,3.41,3.69,2.16,3.29,3.64,2.23,3.25,3.4,2.2
N1,17/03/2024,PSV Eindhoven,Twente,H,1.4,5.0,7.5,1.43,4.8,6.75,2023/24,€373.70m,€85.78m,1.43,5.05,7.32,1.4,5.4,7.53,1.4,5.0,7.5
N1,30/03/2024,Nijmegen,PSV Eindhoven,H,6.0,5.0,1.44,6.25,4.8,1.46,2023/24,€44.30m,€373.70m,6.36,5.19,1.45,7.9,5.63,1.36,8.0,5.25,1.33
N1,30/03/2024,Sparta Rotterdam,For Sittard,H,2.2,3.6,3.1,2.2,3.4,3.1,2023/24,€35.88m,€35.03m,2.2,3.53,3.39,2.26,3.42,3.34,2.2,3.4,3.3
N1,30/03/2024,Go Ahead Eagles,Excelsior,H,1.6,4.0,5.75,1.6,4.33,5.0,2023/24,€25.78m,€26.43m,1.6,4.56,5.25,1.48,4.85,6.43,1.45,4.5,7.0
N1,30/03/2024,Waalwijk,Heerenveen,D,2.88,3.5,2.38,2.85,3.6,2.35,2023/24,€14.85m,€38.78m,2.89,3.52,2.48,2.89,3.59,2.45,2.8,3.6,2.4
N1,30/03/2024,AZ Alkmaar,Vitesse,H,1.29,5.5,11.0,1.28,6.0,10.0,2023/24,€131.15m,€32.35m,1.28,6.12,10.27,1.22,6.95,12.56,1.22,6.0,13.0
N1,31/03/2024,Zwolle,Ajax,A,4.75,4.0,1.7,4.5,4.2,1.66,2023/24,€21.18m,€327.65m,4.59,4.16,1.73,5.33,4.45,1.6,5.25,4.2,1.6
N1,31/03/2024,Feyenoord,Utrecht,H,1.3,6.0,8.0,1.31,5.5,9.5,2023/24,€338.00m,€69.28m,1.36,5.59,8.11,1.3,6.04,9.17,1.3,5.25,9.5
