Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
G1,24/09/2005,Panathinaikos,Panionios,3.0,0.0,H,3.0,0.0,1.2,5.5,10.0,1.15,7.0,15.0,2005/6,€60.68m,€14.50m
G1,25/09/2005,Ionikos,Kallithea,2.0,1.0,H,2.0,0.0,1.9,3.2,3.6,2.0,2.9,3.9,2005/6,€9.13m,€9.15m
G1,25/09/2005,Larisa,AEK,0.0,1.0,A,0.0,0.0,3.2,3.0,2.1,3.15,3.05,2.2,2005/6,€11.90m,€41.05m
G1,25/09/2005,OFI Crete,Iraklis,0.0,1.0,A,0.0,1.0,2.2,3.0,3.0,2.1,3.1,3.3,2005/6,€14.55m,€17.15m
G1,25/09/2005,PAOK,Egaleo,2.0,0.0,H,2.0,0.0,1.5,3.5,6.0,1.45,3.65,7.25,2005/6,€25.80m,€16.68m
G1,25/09/2005,Xanthi,Levadeiakos,1.0,0.0,H,0.0,0.0,1.4,3.6,7.5,1.4,3.9,7.75,2005/6,€23.15m,€9.45m
G1,26/09/2005,Kalamaria,Atromitos,1.0,2.0,A,0.0,1.0,2.6,3.0,2.5,2.75,2.9,2.55,2005/6,€10.20m,€11.80m
G1,01/10/2005,Kallithea,Panathinaikos,2.0,4.0,A,2.0,1.0,7.0,4.0,1.36,9.0,4.5,1.3,2005/6,€9.15m,€60.68m
G1,01/10/2005,Levadeiakos,Panionios,3.0,2.0,H,3.0,2.0,1.9,3.2,3.5,1.9,3.05,4.0,2005/6,€9.45m,€14.50m
G1,02/10/2005,AEK,Olympiakos,1.0,3.0,A,1.0,0.0,2.62,2.9,2.5,2.75,3.0,2.6,2005/6,€41.05m,€62.55m
G1,02/10/2005,Akratitos,Ionikos,0.0,0.0,D,0.0,0.0,2.2,3.0,3.0,2.25,2.85,3.3,2005/6,€9.95m,€9.13m
G1,02/10/2005,Iraklis,Kalamaria,0.0,1.0,A,0.0,0.0,1.57,3.5,5.0,1.5,3.5,6.5,2005/6,€17.15m,€10.20m
G1,02/10/2005,PAOK,Larisa,2.0,2.0,D,0.0,1.0,1.53,3.6,5.0,1.5,3.6,6.5,2005/6,€25.80m,€11.90m
G1,03/10/2005,Atromitos,Xanthi,0.0,1.0,A,0.0,1.0,2.3,3.0,2.8,2.35,2.9,3.0,2005/6,€11.80m,€23.15m
G1,09/10/2005,Egaleo,OFI Crete,0.0,0.0,D,0.0,0.0,1.66,3.3,4.5,1.7,3.2,5.0,2005/6,€16.68m,€14.55m
G1,15/10/2005,Atromitos,Levadeiakos,1.0,0.0,H,1.0,0.0,1.66,3.4,4.33,1.6,3.35,5.75,2005/6,€11.80m,€9.45m
G1,15/10/2005,Kalamaria,Egaleo,0.0,0.0,D,0.0,0.0,2.5,3.0,2.62,2.55,2.9,2.75,2005/6,€10.20m,€16.68m
G1,15/10/2005,Panathinaikos,Akratitos,1.0,0.0,H,1.0,0.0,1.12,6.5,13.0,1.11,7.0,17.0,2005/6,€60.68m,€9.95m
G1,16/10/2005,Ionikos,AEK,0.0,1.0,A,0.0,1.0,3.75,3.2,1.83,5.0,3.25,1.7,2005/6,€9.13m,€41.05m
G1,16/10/2005,OFI Crete,Larisa,3.0,2.0,H,2.0,0.0,2.3,3.0,2.8,2.25,3.1,3.0,2005/6,€14.55m,€11.90m
G1,16/10/2005,Olympiakos,PAOK,1.0,2.0,A,0.0,0.0,1.4,3.75,7.0,1.4,3.75,8.25,2005/6,€62.55m,€25.80m
G1,16/10/2005,Panionios,Kallithea,1.0,0.0,H,0.0,0.0,1.83,3.2,3.75,1.9,3.1,4.0,2005/6,€14.50m,€9.15m
G1,17/10/2005,Xanthi,Iraklis,4.0,1.0,H,2.0,1.0,1.66,3.3,4.5,1.7,3.25,4.9,2005/6,€23.15m,€17.15m
G1,22/10/2005,Iraklis,Atromitos,2.0,0.0,H,0.0,0.0,2.3,3.0,2.9,2.25,3.0,3.1,2005/6,€17.15m,€11.80m
G1,23/10/2005,AEK,Panathinaikos,3.0,0.0,H,0.0,0.0,2.6,3.0,2.5,2.6,3.0,2.6,2005/6,€41.05m,€60.68m
G1,23/10/2005,Akratitos,Panionios,0.0,1.0,A,0.0,1.0,2.3,3.0,2.9,2.25,2.9,3.2,2005/6,€9.95m,€14.50m
G1,23/10/2005,Egaleo,Xanthi,3.0,2.0,H,0.0,2.0,2.6,2.87,2.62,2.75,2.7,2.75,2005/6,€16.68m,€23.15m
G1,23/10/2005,Levadeiakos,Kallithea,1.0,0.0,H,1.0,0.0,1.9,3.2,3.6,1.95,2.9,4.15,2005/6,€9.45m,€9.15m
G1,23/10/2005,OFI Crete,Olympiakos,1.0,0.0,H,0.0,0.0,6.5,3.75,1.44,7.0,3.8,1.45,2005/6,€14.55m,€62.55m
G1,23/10/2005,PAOK,Ionikos,6.0,1.0,H,3.0,1.0,1.44,3.75,6.5,1.35,4.0,9.0,2005/6,€25.80m,€9.13m
G1,24/10/2005,Larisa,Kalamaria,4.0,1.0,H,1.0,0.0,1.72,3.3,4.33,1.55,3.5,6.0,2005/6,€11.90m,€10.20m
G1,29/10/2005,Kalamaria,Olympiakos,1.0,2.0,A,0.0,1.0,8.5,4.5,1.28,9.0,4.5,1.3,2005/6,€10.20m,€62.55m
G1,29/10/2005,Kallithea,Akratitos,2.0,0.0,H,0.0,0.0,2.2,3.0,3.0,2.05,2.9,3.75,2005/6,€9.15m,€9.95m
G1,30/10/2005,Atromitos,Egaleo,0.0,0.0,D,0.0,0.0,2.0,3.1,3.3,1.9,2.9,4.75,2005/6,€11.80m,€16.68m
G1,30/10/2005,Ionikos,OFI Crete,1.0,1.0,D,0.0,1.0,2.1,3.1,3.1,2.25,2.9,3.25,2005/6,€9.13m,€14.55m
G1,30/10/2005,Iraklis,Levadeiakos,2.0,0.0,H,1.0,0.0,1.72,3.4,4.0,1.6,3.4,5.5,2005/6,€17.15m,€9.45m
G1,30/10/2005,Panathinaikos,PAOK,1.0,0.0,H,1.0,0.0,1.5,3.6,5.5,1.5,3.55,6.5,2005/6,€60.68m,€25.80m
G1,30/10/2005,Xanthi,Larisa,1.0,0.0,H,1.0,0.0,1.53,3.4,5.5,1.5,3.6,6.5,2005/6,€23.15m,€11.90m
G1,31/10/2005,Panionios,AEK,0.0,2.0,A,0.0,1.0,3.75,3.2,1.83,4.75,3.3,1.7,2005/6,€14.50m,€41.05m
G1,05/11/2005,AEK,Kallithea,2.0,0.0,H,1.0,0.0,1.2,5.0,11.0,1.25,5.0,10.0,2005/6,€41.05m,€9.15m
G1,05/11/2005,Larisa,Atromitos,2.0,1.0,H,0.0,0.0,2.1,3.0,3.2,2.0,3.0,3.7,2005/6,€11.90m,€11.80m
G1,06/11/2005,Ionikos,Kalamaria,2.0,0.0,H,1.0,0.0,1.8,3.25,3.75,1.8,3.1,4.5,2005/6,€9.13m,€10.20m
G1,06/11/2005,Levadeiakos,Akratitos,1.0,1.0,D,0.0,0.0,1.66,3.3,4.5,1.7,3.1,5.25,2005/6,€9.45m,€9.95m
G1,06/11/2005,OFI Crete,Panathinaikos,0.0,2.0,A,0.0,0.0,7.0,3.75,1.4,9.0,4.5,1.3,2005/6,€14.55m,€60.68m
G1,06/11/2005,Olympiakos,Xanthi,2.0,0.0,H,1.0,0.0,1.44,3.6,6.5,1.42,3.75,7.75,2005/6,€62.55m,€23.15m
G1,06/11/2005,PAOK,Panionios,1.0,0.0,H,1.0,0.0,1.44,3.6,6.5,1.4,3.8,8.0,2005/6,€25.80m,€14.50m
G1,07/11/2005,Egaleo,Iraklis,1.0,1.0,D,0.0,1.0,2.0,3.0,3.4,2.05,3.0,3.55,2005/6,€16.68m,€17.15m
G1,19/11/2005,Atromitos,Olympiakos,0.0,1.0,A,0.0,0.0,5.5,3.25,1.57,6.25,3.6,1.5,2005/6,€11.80m,€62.55m
G1,19/11/2005,Panathinaikos,Kalamaria,3.0,0.0,H,1.0,0.0,1.14,6.0,12.0,1.15,6.25,14.0,2005/6,€60.68m,€10.20m
G1,19/11/2005,Xanthi,Ionikos,1.0,1.0,D,0.0,1.0,1.4,3.75,7.0,1.35,3.9,9.5,2005/6,€23.15m,€9.13m
G1,20/11/2005,Egaleo,Levadeiakos,1.0,0.0,H,1.0,0.0,1.66,3.25,4.5,1.6,3.25,5.9,2005/6,€16.68m,€9.45m
G1,20/11/2005,Iraklis,Larisa,2.0,1.0,H,2.0,0.0,1.9,3.2,3.5,1.7,3.35,4.75,2005/6,€17.15m,€11.90m
G1,20/11/2005,Kallithea,PAOK,1.0,1.0,D,0.0,1.0,3.5,3.2,1.9,4.35,3.2,1.8,2005/6,€9.15m,€25.80m
G1,20/11/2005,Panionios,OFI Crete,1.0,1.0,D,0.0,0.0,1.8,3.2,4.0,1.85,3.1,4.25,2005/6,€14.50m,€14.55m
G1,21/11/2005,Akratitos,AEK,1.0,2.0,A,0.0,1.0,6.0,3.75,1.44,7.75,3.9,1.4,2005/6,€9.95m,€41.05m
G1,26/11/2005,Larisa,Egaleo,1.0,1.0,D,1.0,0.0,1.9,3.0,3.75,1.72,3.2,4.75,2005/6,€11.90m,€16.68m
G1,26/11/2005,Panathinaikos,Xanthi,2.0,1.0,H,2.0,1.0,1.44,3.75,6.5,1.5,3.6,6.5,2005/6,€60.68m,€23.15m
G1,27/11/2005,Kalamaria,Panionios,1.0,0.0,H,1.0,0.0,2.37,3.0,2.75,2.25,2.9,3.2,2005/6,€10.20m,€14.50m
G1,27/11/2005,Levadeiakos,AEK,0.0,1.0,A,0.0,1.0,5.5,3.25,1.57,6.0,3.6,1.53,2005/6,€9.45m,€41.05m
G1,27/11/2005,OFI Crete,Kallithea,0.0,0.0,D,0.0,0.0,1.61,3.25,5.0,1.6,3.5,5.25,2005/6,€14.55m,€9.15m
G1,27/11/2005,PAOK,Akratitos,2.0,0.0,H,0.0,0.0,1.3,4.33,8.0,1.35,4.0,9.0,2005/6,€25.80m,€9.95m
G1,28/11/2005,Olympiakos,Iraklis,2.0,1.0,H,1.0,1.0,1.2,5.0,11.0,1.2,5.35,12.5,2005/6,€62.55m,€17.15m
G1,03/12/2005,Atromitos,Panathinaikos,1.0,0.0,H,0.0,0.0,5.0,3.4,1.61,6.0,3.45,1.55,2005/6,€11.80m,€60.68m
G1,03/12/2005,Egaleo,Olympiakos,1.0,3.0,A,0.0,1.0,5.5,3.4,1.57,6.5,3.6,1.5,2005/6,€16.68m,€62.55m
G1,03/12/2005,Kallithea,Kalamaria,0.0,0.0,D,0.0,0.0,2.0,3.0,3.5,1.75,3.15,4.65,2005/6,€9.15m,€10.20m
G1,04/12/2005,AEK,PAOK,2.0,1.0,H,1.0,1.0,1.66,3.4,4.5,1.65,3.4,5.0,2005/6,€41.05m,€25.80m
G1,04/12/2005,Akratitos,OFI Crete,1.0,1.0,D,0.0,0.0,2.3,3.1,2.8,2.25,3.1,3.0,2005/6,€9.95m,€14.55m
G1,04/12/2005,Iraklis,Ionikos,2.0,1.0,H,0.0,1.0,1.66,3.4,4.5,1.5,3.6,6.5,2005/6,€17.15m,€9.13m
G1,04/12/2005,Larisa,Levadeiakos,1.0,0.0,H,0.0,0.0,1.57,3.4,5.5,1.45,3.7,7.0,2005/6,€11.90m,€9.45m
G1,05/12/2005,Panionios,Xanthi,0.0,2.0,A,0.0,0.0,2.62,3.0,2.5,2.7,2.8,2.7,2005/6,€14.50m,€23.15m
G1,10/12/2005,Levadeiakos,PAOK,2.0,2.0,D,1.0,0.0,3.4,3.1,2.0,3.65,3.1,2.0,2005/6,€9.45m,€25.80m
G1,10/12/2005,OFI Crete,AEK,0.0,1.0,A,0.0,0.0,4.33,3.25,1.72,4.3,3.2,1.8,2005/6,€14.55m,€41.05m
G1,11/12/2005,Ionikos,Egaleo,4.0,1.0,H,3.0,1.0,2.37,2.87,2.87,2.4,2.8,3.1,2005/6,€9.13m,€16.68m
G1,11/12/2005,Kalamaria,Akratitos,3.0,0.0,H,1.0,0.0,1.8,3.2,4.0,1.8,3.15,4.35,2005/6,€10.20m,€9.95m
G1,11/12/2005,Panathinaikos,Iraklis,2.0,2.0,D,1.0,1.0,1.28,4.33,9.0,1.3,4.25,10.0,2005/6,€60.68m,€17.15m
G1,11/12/2005,Panionios,Atromitos,2.0,0.0,H,0.0,0.0,2.37,2.87,2.87,2.3,2.8,3.2,2005/6,€14.50m,€11.80m
G1,11/12/2005,Xanthi,Kallithea,2.0,2.0,D,1.0,0.0,1.4,3.75,7.5,1.4,3.8,8.0,2005/6,€23.15m,€9.15m
G1,12/12/2005,Olympiakos,Larisa,4.0,0.0,H,2.0,0.0,1.18,5.5,11.0,1.2,5.25,12.5,2005/6,€62.55m,€11.90m
G1,17/12/2005,AEK,Kalamaria,2.0,1.0,H,0.0,0.0,1.2,5.0,13.0,1.2,5.5,12.0,2005/6,€41.05m,€10.20m
G1,17/12/2005,Olympiakos,Levadeiakos,1.0,0.0,H,1.0,0.0,1.11,6.5,17.0,1.1,7.5,17.0,2005/6,€62.55m,€9.45m
G1,18/12/2005,Egaleo,Panathinaikos,0.0,2.0,A,0.0,0.0,5.5,3.4,1.57,5.75,3.5,1.55,2005/6,€16.68m,€60.68m
G1,18/12/2005,Iraklis,Panionios,1.0,0.0,H,0.0,0.0,1.72,3.25,4.33,1.75,3.2,4.55,2005/6,€17.15m,€14.50m
G1,18/12/2005,Kallithea,Atromitos,2.0,3.0,A,2.0,0.0,2.37,2.87,2.87,2.5,2.8,2.9,2005/6,€9.15m,€11.80m
G1,18/12/2005,Larisa,Ionikos,0.0,0.0,D,0.0,0.0,1.72,3.25,4.33,1.55,3.45,6.0,2005/6,€11.90m,€9.13m
G1,18/12/2005,PAOK,OFI Crete,2.0,0.0,H,2.0,0.0,1.5,3.5,6.0,1.5,3.55,6.55,2005/6,€25.80m,€14.55m
G1,19/12/2005,Akratitos,Xanthi,2.0,0.0,H,1.0,0.0,3.25,3.0,2.1,3.25,2.95,2.2,2005/6,€9.95m,€23.15m
G1,07/01/2006,Panathinaikos,Larisa,3.0,0.0,H,0.0,0.0,1.22,5.0,10.0,1.21,4.85,14.0,2005/6,€60.68m,€11.90m
G1,07/01/2006,Panionios,Egaleo,0.0,1.0,A,0.0,0.0,2.2,3.0,3.1,2.25,3.0,3.1,2005/6,€14.50m,€16.68m
G1,08/01/2006,Atromitos,Akratitos,2.0,0.0,H,1.0,0.0,1.5,3.5,6.0,1.5,3.45,7.0,2005/6,€11.80m,€9.95m
G1,08/01/2006,Ionikos,Olympiakos,0.0,1.0,A,0.0,0.0,9.0,4.5,1.28,9.5,4.5,1.3,2005/6,€9.13m,€62.55m
G1,08/01/2006,Kallithea,Iraklis,0.0,0.0,D,0.0,0.0,2.62,3.0,2.5,2.5,3.1,2.65,2005/6,€9.15m,€17.15m
G1,08/01/2006,Levadeiakos,OFI Crete,1.0,0.0,H,1.0,0.0,2.1,3.0,3.25,2.0,3.15,3.6,2005/6,€9.45m,€14.55m
G1,08/01/2006,Xanthi,AEK,0.0,0.0,D,0.0,0.0,2.87,3.0,2.3,3.0,3.1,2.25,2005/6,€23.15m,€41.05m
G1,09/01/2006,Kalamaria,PAOK,2.0,2.0,D,2.0,0.0,5.0,3.4,1.61,7.0,3.6,1.47,2005/6,€10.20m,€25.80m
G1,14/01/2006,AEK,Atromitos,2.0,1.0,H,1.0,1.0,1.3,4.5,8.0,1.3,4.25,11.0,2005/6,€41.05m,€11.80m
G1,14/01/2006,Iraklis,Akratitos,1.0,0.0,H,0.0,0.0,1.33,4.33,7.5,1.35,4.0,9.0,2005/6,€17.15m,€9.95m
G1,15/01/2006,Ionikos,Levadeiakos,2.0,0.0,H,1.0,0.0,1.57,3.25,5.5,1.7,3.15,5.15,2005/6,€9.13m,€9.45m
G1,15/01/2006,OFI Crete,Kalamaria,1.0,2.0,A,1.0,1.0,1.8,3.25,3.75,1.7,3.2,5.1,2005/6,€14.55m,€10.20m
G1,15/01/2006,Olympiakos,Panathinaikos,3.0,2.0,H,1.0,1.0,1.9,3.2,3.5,2.05,3.2,3.6,2005/6,€62.55m,€60.68m
G1,15/01/2006,PAOK,Xanthi,1.0,0.0,H,0.0,0.0,1.8,3.2,3.8,1.75,3.1,4.75,2005/6,€25.80m,€23.15m
G1,16/01/2006,Larisa,Panionios,1.0,0.0,H,0.0,0.0,1.61,3.4,5.0,1.7,3.2,5.0,2005/6,€11.90m,€14.50m
G1,22/01/2006,Egaleo,Kallithea,1.0,0.0,H,0.0,0.0,1.66,3.3,4.5,1.65,3.35,5.0,2005/6,€16.68m,€9.15m
G1,28/01/2006,Akratitos,Egaleo,0.0,3.0,A,0.0,2.0,2.7,3.0,2.37,3.0,3.0,2.3,2005/6,€9.95m,€16.68m
G1,28/01/2006,Kallithea,Larisa,2.0,1.0,H,2.0,1.0,2.37,3.0,2.7,2.25,3.15,2.95,2005/6,€9.15m,€11.90m
G1,29/01/2006,Atromitos,PAOK,2.0,1.0,H,0.0,1.0,2.5,3.0,2.6,2.6,2.9,2.7,2005/6,€11.80m,€25.80m
G1,29/01/2006,Iraklis,AEK,4.0,0.0,H,1.0,0.0,2.87,3.0,2.25,3.1,3.1,2.2,2005/6,€17.15m,€41.05m
G1,29/01/2006,Panathinaikos,Ionikos,1.0,0.0,H,1.0,0.0,1.2,5.0,11.0,1.2,5.2,14.0,2005/6,€60.68m,€9.13m
G1,29/01/2006,Xanthi,OFI Crete,0.0,0.0,D,0.0,0.0,1.53,3.4,5.5,1.55,3.45,6.0,2005/6,€23.15m,€14.55m
G1,01/02/2006,Levadeiakos,Kalamaria,1.0,0.0,H,1.0,0.0,1.8,3.2,4.0,1.8,3.2,4.25,2005/6,€9.45m,€10.20m
G1,04/02/2006,Egaleo,AEK,0.0,2.0,A,0.0,0.0,3.6,3.2,1.9,3.9,3.15,1.9,2005/6,€16.68m,€41.05m
G1,04/02/2006,Panathinaikos,Levadeiakos,2.0,0.0,H,2.0,0.0,1.14,6.0,12.0,1.15,5.75,17.0,2005/6,€60.68m,€9.45m
G1,05/02/2006,Kalamaria,Xanthi,2.0,1.0,H,2.0,0.0,2.37,3.0,2.75,2.3,2.95,3.05,2005/6,€10.20m,€23.15m
G1,05/02/2006,Larisa,Akratitos,2.0,1.0,H,1.0,1.0,1.4,3.75,7.0,1.3,4.1,11.0,2005/6,€11.90m,€9.95m
G1,05/02/2006,OFI Crete,Atromitos,0.0,0.0,D,0.0,0.0,2.2,3.0,3.1,2.1,2.9,3.55,2005/6,€14.55m,€11.80m
G1,05/02/2006,PAOK,Iraklis,1.0,0.0,H,1.0,0.0,1.9,3.2,3.5,2.0,3.2,3.5,2005/6,€25.80m,€17.15m
G1,06/02/2006,Olympiakos,Kallithea,2.0,1.0,H,1.0,1.0,1.1,7.0,13.0,1.1,7.0,21.0,2005/6,€62.55m,€9.15m
G1,11/02/2006,Iraklis,OFI Crete,2.0,0.0,H,2.0,0.0,1.5,3.5,6.0,1.55,3.35,6.5,2005/6,€17.15m,€14.55m
G1,11/02/2006,Kallithea,Ionikos,3.0,3.0,D,1.0,2.0,2.1,3.0,3.25,1.95,3.0,3.9,2005/6,€9.15m,€9.13m
G1,12/02/2006,AEK,Larisa,1.0,0.0,H,1.0,0.0,1.25,4.5,10.0,1.2,5.5,12.0,2005/6,€41.05m,€11.90m
G1,12/02/2006,Atromitos,Kalamaria,1.0,1.0,D,1.0,0.0,1.72,3.25,4.33,1.65,3.2,5.5,2005/6,€11.80m,€10.20m
G1,12/02/2006,Egaleo,PAOK,1.0,0.0,H,1.0,0.0,2.5,3.0,2.62,2.65,2.85,2.7,2005/6,€16.68m,€25.80m
G1,12/02/2006,Levadeiakos,Xanthi,0.0,2.0,A,0.0,2.0,2.37,3.0,2.75,2.2,2.9,3.3,2005/6,€9.45m,€23.15m
G1,13/02/2006,Akratitos,Olympiakos,0.0,1.0,A,0.0,0.0,11.0,6.0,1.16,15.0,6.0,1.15,2005/6,€9.95m,€62.55m
G1,18/02/2006,Larisa,PAOK,2.0,1.0,H,1.0,0.0,2.5,3.0,2.6,2.3,3.0,3.0,2005/6,€11.90m,€25.80m
G1,18/02/2006,OFI Crete,Egaleo,1.0,0.0,H,0.0,0.0,2.1,3.0,3.25,1.9,3.0,4.25,2005/6,€14.55m,€16.68m
G1,19/02/2006,Ionikos,Akratitos,3.0,2.0,H,2.0,0.0,1.5,3.75,6.0,1.4,3.7,9.0,2005/6,€9.13m,€9.95m
G1,19/02/2006,Panathinaikos,Kallithea,2.0,0.0,H,0.0,0.0,1.12,6.0,17.0,1.1,7.0,21.0,2005/6,€60.68m,€9.15m
G1,19/02/2006,Xanthi,Atromitos,1.0,0.0,H,0.0,0.0,1.8,3.25,3.75,1.8,3.1,4.5,2005/6,€23.15m,€11.80m
G1,20/02/2006,Kalamaria,Iraklis,2.0,0.0,H,1.0,0.0,2.6,3.0,2.5,3.1,3.0,2.25,2005/6,€10.20m,€17.15m
G1,25/02/2006,Iraklis,Xanthi,2.0,0.0,H,0.0,0.0,1.83,3.2,3.75,1.9,3.0,4.2,2005/6,€17.15m,€23.15m
G1,26/02/2006,AEK,Ionikos,2.0,1.0,H,1.0,1.0,1.28,4.33,8.5,1.27,4.5,11.0,2005/6,€41.05m,€9.13m
G1,26/02/2006,Akratitos,Panathinaikos,0.0,2.0,A,0.0,1.0,11.0,5.5,1.16,15.0,6.0,1.15,2005/6,€9.95m,€60.68m
G1,26/02/2006,Egaleo,Kalamaria,0.0,0.0,D,0.0,0.0,1.8,3.2,4.0,1.75,3.25,4.5,2005/6,€16.68m,€10.20m
G1,26/02/2006,Larisa,OFI Crete,1.0,0.0,H,0.0,0.0,1.72,3.2,4.33,1.7,3.25,4.85,2005/6,€11.90m,€14.55m
G1,26/02/2006,Levadeiakos,Atromitos,1.0,0.0,H,1.0,0.0,2.2,3.0,3.0,2.25,2.8,3.35,2005/6,€9.45m,€11.80m
G1,26/02/2006,PAOK,Olympiakos,1.0,2.0,A,1.0,1.0,3.2,3.0,2.1,3.1,3.1,2.2,2005/6,€25.80m,€62.55m
G1,04/03/2006,Kallithea,Levadeiakos,3.0,2.0,H,1.0,0.0,2.1,3.0,3.25,2.0,2.95,3.8,2005/6,€9.15m,€9.45m
G1,04/03/2006,Xanthi,Egaleo,1.0,0.0,H,0.0,0.0,1.83,3.0,4.0,1.75,3.1,4.75,2005/6,€23.15m,€16.68m
G1,05/03/2006,Atromitos,Iraklis,3.0,2.0,H,1.0,2.0,2.0,3.2,3.2,1.9,3.0,4.2,2005/6,€11.80m,€17.15m
G1,05/03/2006,Ionikos,PAOK,1.0,1.0,D,0.0,1.0,2.62,3.0,2.5,2.85,2.9,2.45,2005/6,€9.13m,€25.80m
G1,05/03/2006,Kalamaria,Larisa,2.0,2.0,D,1.0,0.0,2.25,3.0,3.0,2.35,2.9,3.0,2005/6,€10.20m,€11.90m
G1,05/03/2006,Olympiakos,OFI Crete,4.0,0.0,H,3.0,0.0,1.14,5.5,13.0,1.15,6.5,14.0,2005/6,€62.55m,€14.55m
G1,05/03/2006,Panathinaikos,AEK,1.0,0.0,H,0.0,0.0,1.9,3.25,3.5,1.8,3.15,4.75,2005/6,€60.68m,€41.05m
G1,11/03/2006,Egaleo,Atromitos,0.0,1.0,A,0.0,0.0,2.0,2.87,3.75,2.1,2.8,3.75,2005/6,€16.68m,€11.80m
G1,11/03/2006,PAOK,Panathinaikos,0.0,1.0,A,0.0,0.0,3.1,3.1,2.1,3.55,3.0,2.05,2005/6,€25.80m,€60.68m
G1,12/03/2006,Akratitos,Kallithea,1.0,0.0,H,0.0,0.0,2.37,3.0,2.7,2.6,3.0,2.6,2005/6,€9.95m,€9.15m
G1,12/03/2006,Levadeiakos,Iraklis,0.0,1.0,A,0.0,0.0,2.3,3.0,2.8,2.3,3.0,3.0,2005/6,€9.45m,€17.15m
G1,12/03/2006,OFI Crete,Ionikos,3.0,0.0,H,2.0,0.0,1.8,3.2,4.0,1.63,3.25,5.45,2005/6,€14.55m,€9.13m
G1,12/03/2006,Olympiakos,Kalamaria,2.0,1.0,H,1.0,0.0,1.14,6.0,12.0,1.18,5.5,14.0,2005/6,€62.55m,€10.20m
G1,13/03/2006,Larisa,Xanthi,3.0,1.0,H,2.0,1.0,2.0,3.0,3.4,2.0,2.8,4.15,2005/6,€11.90m,€23.15m
G1,18/03/2006,Kallithea,AEK,1.0,4.0,A,0.0,2.0,5.5,3.5,1.5,6.0,3.5,1.55,2005/6,€9.15m,€41.05m
G1,18/03/2006,Xanthi,Olympiakos,1.0,0.0,H,0.0,0.0,4.0,3.4,1.72,4.75,3.3,1.7,2005/6,€23.15m,€62.55m
G1,19/03/2006,Akratitos,Levadeiakos,0.0,0.0,D,0.0,0.0,2.4,3.1,2.6,2.3,3.0,3.0,2005/6,€9.95m,€9.45m
G1,19/03/2006,Atromitos,Larisa,0.0,0.0,D,0.0,0.0,1.8,3.4,3.6,1.7,3.25,4.9,2005/6,€11.80m,€11.90m
G1,19/03/2006,Iraklis,Egaleo,4.0,2.0,H,3.0,1.0,1.53,3.5,5.5,1.67,3.3,5.0,2005/6,€17.15m,€16.68m
G1,19/03/2006,Kalamaria,Ionikos,2.0,1.0,H,0.0,0.0,1.9,3.2,3.4,1.9,3.15,3.9,2005/6,€10.20m,€9.13m
G1,19/03/2006,Panathinaikos,OFI Crete,3.0,1.0,H,1.0,1.0,1.14,6.0,13.0,1.05,8.5,31.0,2005/6,€60.68m,€14.55m
G1,26/03/2006,AEK,Akratitos,2.0,0.0,H,2.0,0.0,1.12,6.0,15.0,1.1,7.5,17.0,2005/6,€41.05m,€9.95m
G1,26/03/2006,Ionikos,Xanthi,0.0,0.0,D,0.0,0.0,2.3,3.0,2.87,2.25,2.9,3.2,2005/6,€9.13m,€23.15m
G1,26/03/2006,Kalamaria,Panathinaikos,0.0,1.0,A,0.0,0.0,6.0,3.5,1.5,7.0,3.65,1.45,2005/6,€10.20m,€60.68m
G1,26/03/2006,Larisa,Iraklis,0.0,0.0,D,0.0,0.0,1.9,3.1,3.6,1.75,3.25,4.5,2005/6,€11.90m,€17.15m
G1,26/03/2006,Levadeiakos,Egaleo,2.0,1.0,H,1.0,0.0,2.0,3.0,3.5,1.8,3.15,4.4,2005/6,€9.45m,€16.68m
G1,26/03/2006,PAOK,Kallithea,2.0,1.0,H,0.0,0.0,1.28,4.5,8.0,1.25,4.75,11.0,2005/6,€25.80m,€9.15m
G1,27/03/2006,Olympiakos,Atromitos,3.0,0.0,H,1.0,0.0,1.2,5.5,10.0,1.2,5.25,12.5,2005/6,€62.55m,€11.80m
G1,01/04/2006,Egaleo,Larisa,1.0,0.0,H,0.0,0.0,2.2,3.0,3.0,2.25,3.0,3.1,2005/6,€16.68m,€11.90m
G1,02/04/2006,AEK,Levadeiakos,2.0,0.0,H,1.0,0.0,1.16,6.0,10.0,1.18,5.25,15.0,2005/6,€41.05m,€9.45m
G1,02/04/2006,Akratitos,PAOK,0.0,3.0,A,0.0,3.0,3.2,3.2,2.0,3.75,3.25,1.9,2005/6,€9.95m,€25.80m
G1,02/04/2006,Atromitos,Ionikos,3.0,2.0,H,1.0,0.0,1.8,3.2,4.0,1.8,3.1,4.1,2005/6,€11.80m,€9.13m
G1,02/04/2006,Xanthi,Panathinaikos,1.0,1.0,D,0.0,0.0,3.5,3.2,1.9,4.0,3.1,1.9,2005/6,€23.15m,€60.68m
G1,03/04/2006,Iraklis,Olympiakos,2.0,0.0,H,1.0,0.0,3.6,3.25,1.83,3.9,3.25,1.85,2005/6,€17.15m,€62.55m
G1,08/04/2006,Olympiakos,Egaleo,5.0,1.0,H,1.0,0.0,1.14,6.0,13.0,1.2,5.0,15.0,2005/6,€62.55m,€16.68m
