Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA
F1,14/05/2023,Stade Rennais FC,Troyes,H,1.25,6.0,11.0,1.24,6.75,10.5,2022/23,€387.75m,€76.30m,1.25,6.61,11.57,1.18,8.45,15.05,1.17,8.0,15.0
F1,14/05/2023,Toulouse,Nantes,D,2.1,3.5,3.4,2.1,3.75,3.2,2022/23,€104.80m,€119.28m,2.12,3.73,3.47,2.26,3.61,3.3,2.2,3.4,3.2
F1,14/05/2023,Monaco,Lille,D,2.8,3.6,2.4,2.7,3.75,2.35,2022/23,€368.30m,€247.95m,2.82,3.76,2.46,2.92,3.78,2.41,2.8,3.6,2.38
F1,14/05/2023,Marseille,Angers,H,1.18,7.5,14.0,1.19,7.5,13.5,2022/23,€331.55m,€71.80m,1.2,7.49,14.49,1.15,8.96,19.9,1.14,8.5,13.0
F1,19/05/2023,Lyon,Monaco,H,2.38,4.0,2.6,2.35,3.9,2.65,2022/23,€350.95m,€368.30m,2.41,4.1,2.72,2.38,4.11,2.79,2.3,4.0,2.7
F1,20/05/2023,Nantes,Montpellier,A,2.1,3.5,3.4,2.15,3.5,3.2,2022/23,€119.28m,€142.90m,2.21,3.59,3.37,2.23,3.5,3.48,2.15,3.6,3.25
F1,20/05/2023,Lille,Marseille,H,2.4,3.6,2.75,2.35,3.6,2.8,2022/23,€247.95m,€331.55m,2.5,3.72,2.79,2.82,3.57,2.58,2.7,3.6,2.55
F1,21/05/2023,Ajaccio,Stade Rennais FC,A,7.0,4.2,1.5,6.5,4.2,1.52,2022/23,€27.00m,€387.75m,7.68,4.33,1.49,7.91,4.58,1.45,8.0,4.33,1.44
F1,21/05/2023,Brest,Clermont,H,2.05,3.5,3.6,2.05,3.5,3.5,2022/23,€76.65m,€48.00m,2.1,3.58,3.67,2.07,3.5,3.92,2.05,3.6,3.6
F1,21/05/2023,Nice,Toulouse,D,1.85,3.75,3.8,1.88,3.75,3.8,2022/23,€310.80m,€104.80m,1.9,3.94,4.03,2.05,4.02,3.49,2.0,3.8,3.4
F1,21/05/2023,Reims,Angers,D,1.36,5.5,7.0,1.41,5.25,6.75,2022/23,€159.05m,€71.80m,1.41,5.18,7.62,1.36,5.76,8.23,1.33,6.0,7.0
F1,21/05/2023,Troyes,Strasbourg,D,5.5,4.33,1.57,5.25,4.1,1.6,2022/23,€76.30m,€123.55m,5.73,4.43,1.58,7.83,5.04,1.42,7.5,5.25,1.4
F1,21/05/2023,Lorient,Lens,A,5.5,4.33,1.57,5.25,4.2,1.58,2022/23,€175.45m,€238.20m,5.49,4.33,1.62,5.2,4.01,1.71,5.0,4.0,1.65
F1,21/05/2023,Auxerre,Paris SG,A,8.0,5.25,1.36,7.5,5.5,1.36,2022/23,€54.80m,€891.10m,7.97,5.57,1.38,9.14,5.8,1.34,9.0,5.5,1.33
F1,27/05/2023,Angers,Troyes,H,1.95,3.75,3.6,2.05,3.6,3.4,2022/23,€71.80m,€76.30m,2.01,3.85,3.69,1.74,4.33,4.47,1.7,4.2,4.33
F1,27/05/2023,Clermont,Lorient,H,2.15,3.4,3.4,2.15,3.5,3.3,2022/23,€48.00m,€175.45m,2.18,3.48,3.55,2.34,3.37,3.36,2.25,3.25,3.3
F1,27/05/2023,Lens,Ajaccio,H,1.13,9.0,17.0,1.14,8.75,21.0,2022/23,€238.20m,€27.00m,1.13,9.39,24.14,1.15,8.18,22.33,1.17,7.0,19.0
F1,27/05/2023,Lille,Nantes,H,1.44,4.75,7.0,1.44,4.75,7.0,2022/23,€247.95m,€119.28m,1.46,4.86,7.13,1.44,4.87,7.61,1.44,4.75,7.5
F1,27/05/2023,Lyon,Reims,H,1.57,4.75,5.0,1.6,4.2,5.0,2022/23,€350.95m,€159.05m,1.6,4.58,5.38,1.71,4.74,4.33,1.67,4.5,4.2
F1,27/05/2023,Marseille,Brest,A,1.36,5.25,7.0,1.37,5.0,8.0,2022/23,€331.55m,€76.65m,1.38,5.51,7.82,1.32,6.28,10.28,1.29,6.0,8.5
F1,27/05/2023,Montpellier,Nice,A,2.45,3.5,2.8,2.4,3.5,2.85,2022/23,€142.90m,€310.80m,2.49,3.5,2.94,2.45,3.66,2.94,2.38,3.6,2.8
F1,27/05/2023,Stade Rennais FC,Monaco,H,2.05,3.75,3.3,2.05,3.8,3.2,2022/23,€387.75m,€368.30m,2.12,3.86,3.36,1.98,3.85,3.88,1.91,3.8,3.75
F1,27/05/2023,Strasbourg,Paris SG,D,5.0,4.2,1.62,4.75,4.2,1.65,2022/23,€123.55m,€891.10m,5.16,4.3,1.65,4.41,4.18,1.78,4.2,4.0,1.75
F1,27/05/2023,Toulouse,Auxerre,D,2.2,3.6,3.1,2.2,3.5,3.1,2022/23,€104.80m,€54.80m,2.24,3.7,3.21,2.1,3.97,3.39,2.05,3.8,3.25
F1,03/06/2023,Ajaccio,Marseille,H,9.0,5.25,1.33,8.25,5.25,1.35,2022/23,€27.00m,€331.55m,8.43,5.54,1.35,7.2,4.64,1.48,6.5,4.5,1.5
F1,03/06/2023,Auxerre,Lens,A,2.8,3.6,2.38,2.75,3.4,2.45,2022/23,€54.80m,€238.20m,2.78,3.72,2.47,3.14,3.7,2.26,3.0,3.75,2.2
F1,03/06/2023,Brest,Stade Rennais FC,A,5.75,4.2,1.55,5.5,4.2,1.57,2022/23,€76.65m,€387.75m,5.77,4.48,1.56,5.01,4.19,1.69,5.0,3.8,1.7
F1,03/06/2023,Lorient,Strasbourg,H,3.0,3.5,2.3,3.0,3.5,2.25,2022/23,€175.45m,€123.55m,3.02,3.57,2.37,3.09,3.62,2.34,3.1,3.5,2.25
F1,03/06/2023,Monaco,Toulouse,A,1.45,5.25,5.5,1.44,5.0,6.25,2022/23,€368.30m,€104.80m,1.47,5.27,5.95,1.39,6.07,6.89,1.36,6.5,6.0
F1,03/06/2023,Nantes,Angers,H,1.36,5.25,8.0,1.35,5.5,7.75,2022/23,€119.28m,€71.80m,1.39,5.33,7.71,1.57,4.46,5.82,1.5,4.5,6.0
F1,03/06/2023,Nice,Lyon,H,2.38,4.0,2.7,2.35,3.8,2.7,2022/23,€310.80m,€350.95m,2.39,4.06,2.72,2.44,4.12,2.66,2.4,4.2,2.55
F1,03/06/2023,Paris SG,Clermont,A,1.22,6.5,10.0,1.23,7.25,10.5,2022/23,€891.10m,€48.00m,1.24,7.09,10.71,1.32,6.36,8.09,1.3,6.5,7.5
F1,03/06/2023,Reims,Montpellier,A,2.0,3.8,3.4,2.0,3.9,3.25,2022/23,€159.05m,€142.90m,2.05,4.0,3.38,1.86,4.34,3.83,1.8,4.2,4.0
F1,03/06/2023,Troyes,Lille,D,12.0,6.5,1.22,11.0,6.75,1.24,2022/23,€76.30m,€247.95m,10.85,7.45,1.22,14.41,8.74,1.16,13.0,8.0,1.17
F1,11/08/2023,Nice,Lille,D,2.6,3.5,2.7,2.6,3.4,2.65,2023/24,€268.78m,€328.90m,2.63,3.47,2.83,2.5,3.48,2.99,2.45,3.5,2.9
F1,12/08/2023,Marseille,Reims,H,1.7,4.0,4.75,1.65,4.1,4.8,2023/24,€311.40m,€134.55m,1.73,4.04,4.89,2.01,3.72,3.91,1.95,3.75,3.8
F1,12/08/2023,Paris SG,Lorient,D,1.33,5.5,7.5,1.32,5.5,9.0,2023/24,€1.02bn,€131.85m,1.35,5.73,8.38,1.44,4.81,7.83,1.4,4.75,7.0
F1,13/08/2023,Brest,Lens,H,4.0,3.5,1.91,3.9,3.5,1.93,2023/24,€115.15m,€205.60m,4.01,3.62,1.99,3.72,3.33,2.2,3.5,3.2,2.15
F1,13/08/2023,Clermont,Monaco,A,3.6,3.6,2.0,3.5,3.7,2.0,2023/24,€61.35m,€398.55m,3.69,3.8,2.02,3.06,3.53,2.43,3.0,3.4,2.38
F1,13/08/2023,Montpellier,Le Havre,D,1.91,3.6,4.0,1.88,3.5,4.2,2023/24,€145.58m,€72.50m,2.04,3.47,3.99,1.73,3.82,5.41,1.7,3.8,5.0
F1,13/08/2023,Nantes,Toulouse,A,2.5,3.4,2.75,2.5,3.4,2.75,2023/24,€125.90m,€145.20m,2.66,3.36,2.82,3.09,3.48,2.43,3.0,3.4,2.3
F1,13/08/2023,Stade Rennais FC,Metz,H,1.4,4.75,7.5,1.41,4.75,7.5,2023/24,€375.35m,€65.40m,1.42,5.07,7.64,1.69,4.21,5.13,1.62,4.2,4.75
F1,13/08/2023,Strasbourg,Lyon,H,2.55,3.6,2.55,2.6,3.6,2.5,2023/24,€157.70m,€305.95m,2.61,3.55,2.76,2.55,3.6,2.83,2.45,3.6,2.7
F1,18/08/2023,Metz,Marseille,D,5.0,4.0,1.67,4.75,3.9,1.7,2023/24,€65.40m,€311.40m,4.96,4.13,1.72,4.86,4.0,1.76,4.75,4.0,1.7
F1,19/08/2023,Lyon,Montpellier,A,1.7,4.2,4.33,1.7,4.1,4.5,2023/24,€305.95m,€145.58m,1.72,4.25,4.67,1.93,4.08,3.84,1.85,4.0,3.6
F1,19/08/2023,Toulouse,Paris SG,D,4.75,4.2,1.65,4.75,4.1,1.66,2023/24,€145.20m,€1.02bn,5.01,4.25,1.68,4.82,4.07,1.74,4.5,4.0,1.73
F1,20/08/2023,Lille,Nantes,H,1.4,5.0,7.0,1.41,4.8,7.25,2023/24,€328.90m,€125.90m,1.43,4.96,7.54,1.47,4.9,7.07,1.44,4.75,6.5
F1,20/08/2023,Le Havre,Brest,A,2.7,3.2,2.7,2.6,3.2,2.75,2023/24,€72.50m,€115.15m,2.82,3.22,2.76,2.95,3.04,2.83,2.8,3.1,2.75
F1,20/08/2023,Lorient,Nice,D,3.4,3.4,2.15,3.2,3.5,2.2,2023/24,€131.85m,€268.78m,3.49,3.52,2.19,3.4,3.35,2.33,3.3,3.25,2.25
F1,20/08/2023,Reims,Clermont,H,1.85,3.75,4.0,1.82,3.8,4.1,2023/24,€134.55m,€61.35m,1.93,3.72,4.1,1.88,3.74,4.46,1.83,3.75,4.0
F1,20/08/2023,Monaco,Strasbourg,H,1.8,4.0,4.0,1.78,4.0,4.1,2023/24,€398.55m,€157.70m,1.84,4.1,4.13,1.8,4.24,4.32,1.75,4.2,4.0
F1,20/08/2023,Lens,Stade Rennais FC,D,2.4,3.6,2.75,2.4,3.6,2.75,2023/24,€205.60m,€375.35m,2.42,3.78,2.86,2.45,3.53,3.02,2.3,3.5,3.0
F1,01/09/2023,Nantes,Marseille,D,5.0,3.8,1.7,4.6,3.9,1.71,2023/24,€125.90m,€311.40m,4.97,4.02,1.73,5.81,4.26,1.61,5.5,4.33,1.55
F1,02/09/2023,Brest,Stade Rennais FC,D,3.3,3.5,2.15,3.3,3.7,2.05,2023/24,€115.15m,€375.35m,3.37,3.68,2.18,3.65,3.56,2.14,3.6,3.5,2.1
F1,02/09/2023,Monaco,Lens,H,2.05,3.8,3.2,2.05,3.75,3.25,2023/24,€398.55m,€205.60m,2.11,3.93,3.33,2.03,3.94,3.61,1.91,4.0,3.5
F1,03/09/2023,Toulouse,Clermont,D,2.0,3.6,3.75,1.98,3.7,3.6,2023/24,€145.20m,€61.35m,2.02,3.69,3.82,2.29,3.54,3.31,2.2,3.5,3.2
F1,03/09/2023,Le Havre,Lorient,H,2.7,3.25,2.7,2.7,3.2,2.65,2023/24,€72.50m,€131.85m,2.87,3.12,2.79,2.68,3.09,3.08,2.6,3.2,2.88
F1,03/09/2023,Lille,Montpellier,H,1.75,4.0,4.2,1.73,4.0,4.33,2023/24,€328.90m,€145.58m,1.83,4.25,4.05,1.92,3.92,4.07,1.91,3.75,3.8
F1,03/09/2023,Metz,Reims,D,4.2,3.5,1.91,3.75,3.7,1.93,2023/24,€65.40m,€134.55m,4.09,3.72,1.93,4.82,3.92,1.78,4.5,3.8,1.75
F1,03/09/2023,Nice,Strasbourg,H,1.91,3.5,4.0,1.95,3.6,3.75,2023/24,€268.78m,€157.70m,1.98,3.58,4.06,1.85,3.49,5.03,1.83,3.4,4.5
F1,03/09/2023,Lyon,Paris SG,A,6.0,4.75,1.5,5.75,4.8,1.49,2023/24,€305.95m,€1.02bn,5.79,5.01,1.52,4.96,4.38,1.67,5.0,4.2,1.65
F1,15/09/2023,Paris SG,Nice,A,1.55,4.5,5.5,1.53,4.4,5.5,2023/24,€1.02bn,€268.78m,1.56,4.6,5.86,1.65,4.46,5.1,1.65,4.5,4.75
F1,16/09/2023,Stade Rennais FC,Lille,D,2.1,3.6,3.3,2.1,3.7,3.2,2023/24,€375.35m,€328.90m,2.17,3.69,3.37,2.11,3.48,3.75,2.05,3.4,3.6
F1,16/09/2023,Lens,Metz,A,1.5,4.33,6.5,1.49,4.5,6.0,2023/24,€205.60m,€65.40m,1.52,4.62,6.36,1.53,4.51,6.51,1.5,4.33,6.0
F1,17/09/2023,Lorient,Monaco,D,4.0,3.75,1.85,3.9,3.8,1.85,2023/24,€131.85m,€398.55m,4.12,3.98,1.87,4.78,4.2,1.74,4.75,4.0,1.7
F1,17/09/2023,Clermont,Nantes,A,2.0,3.6,3.6,1.95,3.6,3.7,2023/24,€61.35m,€125.90m,2.04,3.6,3.85,1.88,3.8,4.34,1.85,3.75,4.0
F1,17/09/2023,Reims,Brest,A,1.85,3.6,4.2,1.88,3.7,3.9,2023/24,€134.55m,€115.15m,1.9,3.6,4.43,2.03,3.6,3.96,1.95,3.5,4.0
F1,17/09/2023,Strasbourg,Montpellier,D,2.3,3.6,2.9,2.3,3.5,2.87,2023/24,€157.70m,€145.58m,2.39,3.61,3.01,3.1,3.37,2.44,3.0,3.5,2.3
F1,17/09/2023,Marseille,Toulouse,D,1.5,4.75,6.0,1.47,4.75,6.25,2023/24,€311.40m,€145.20m,1.5,4.87,6.33,1.44,5.06,7.23,1.44,5.0,6.5
F1,17/09/2023,Lyon,Le Havre,D,1.67,4.0,4.75,1.72,4.0,4.4,2023/24,€305.95m,€72.50m,1.7,4.23,4.82,1.74,4.13,4.79,1.67,4.0,4.75
F1,22/09/2023,Monaco,Nice,A,2.15,3.6,3.2,2.2,3.5,3.1,2023/24,€398.55m,€268.78m,2.25,3.61,3.27,2.46,3.63,2.95,2.38,3.6,2.8
F1,23/09/2023,Nantes,Lorient,H,2.38,3.4,3.0,2.37,3.4,2.9,2023/24,€125.90m,€131.85m,2.46,3.45,3.02,2.36,3.39,3.3,2.25,3.3,3.2
F1,23/09/2023,Brest,Lyon,H,2.6,3.5,2.63,2.5,3.6,2.65,2023/24,€115.15m,€305.95m,2.57,3.67,2.73,2.73,3.43,2.75,2.63,3.3,2.63
F1,24/09/2023,Metz,Strasbourg,A,2.88,3.25,2.45,2.87,3.25,2.45,2023/24,€65.40m,€157.70m,3.01,3.23,2.59,2.92,3.19,2.73,2.75,3.2,2.6
F1,24/09/2023,Le Havre,Clermont,H,2.4,3.3,2.88,2.4,3.25,2.95,2023/24,€72.50m,€61.35m,2.48,3.26,3.15,2.56,3.08,3.26,2.45,3.1,3.0
F1,24/09/2023,Lens,Toulouse,H,1.73,3.8,5.0,1.71,4.0,4.5,2023/24,€205.60m,€145.20m,1.72,4.05,4.93,1.45,4.73,8.07,1.4,4.33,7.5
F1,24/09/2023,Montpellier,Stade Rennais FC,D,2.7,3.5,2.5,2.65,3.6,2.5,2023/24,€145.58m,€375.35m,2.7,3.56,2.65,2.77,3.55,2.57,2.7,3.5,2.5
F1,24/09/2023,Paris SG,Marseille,H,1.62,4.2,5.25,1.66,4.2,4.6,2023/24,€1.02bn,€311.40m,1.64,4.41,5.15,1.56,4.57,6.11,1.5,4.5,6.5
F1,26/09/2023,Lille,Reims,A,1.91,3.75,3.75,1.95,3.5,3.8,2023/24,€328.90m,€134.55m,1.96,3.79,3.95,1.9,3.93,4.13,1.85,3.8,4.0
F1,29/09/2023,Strasbourg,Lens,A,3.5,3.4,2.05,3.5,3.4,2.1,2023/24,€157.70m,€205.60m,3.69,3.48,2.13,4.06,3.56,2.02,4.0,3.4,1.91
F1,30/09/2023,Clermont,Paris SG,D,7.5,4.5,1.44,6.5,4.75,1.44,2023/24,€61.35m,€1.02bn,7.03,4.81,1.47,8.76,5.34,1.37,7.5,5.0,1.4
F1,30/09/2023,Monaco,Marseille,H,2.15,3.8,3.1,2.2,3.7,2.95,2023/24,€398.55m,€311.40m,2.21,3.88,3.14,2.51,3.79,2.79,2.4,3.8,2.7
F1,01/10/2023,Reims,Lyon,H,2.0,3.8,3.4,2.05,3.7,3.4,2023/24,€134.55m,€305.95m,2.1,3.81,3.45,1.93,3.88,4.05,1.91,3.8,3.75
F1,01/10/2023,Le Havre,Lille,A,4.0,3.5,1.95,4.0,3.4,1.93,2023/24,€72.50m,€328.90m,4.08,3.44,2.03,4.86,3.75,1.81,4.5,3.6,1.8
F1,01/10/2023,Nice,Brest,D,1.73,3.8,4.5,1.75,3.8,4.5,2023/24,€268.78m,€115.15m,1.8,3.84,4.69,1.85,3.66,4.75,1.75,3.8,4.2
F1,01/10/2023,Toulouse,Metz,H,2.1,3.6,3.4,2.15,3.4,3.4,2023/24,€145.20m,€65.40m,2.13,3.47,3.7,1.87,3.73,4.54,1.85,3.6,4.2
F1,01/10/2023,Lorient,Montpellier,A,3.0,3.5,2.38,2.9,3.6,2.3,2023/24,€131.85m,€145.58m,2.95,3.59,2.44,3.24,3.54,2.32,3.2,3.4,2.25
F1,01/10/2023,Stade Rennais FC,Nantes,H,1.53,4.5,5.75,1.51,4.5,5.75,2023/24,€375.35m,€125.90m,1.53,4.58,6.18,1.68,3.99,5.4,1.65,4.0,5.25
F1,06/10/2023,Strasbourg,Nantes,A,2.2,3.25,3.4,2.15,3.2,3.5,2023/24,€157.70m,€125.90m,2.31,3.24,3.57,2.37,3.15,3.54,2.25,3.25,3.25
F1,07/10/2023,Metz,Nice,A,4.75,3.8,1.73,4.1,3.9,1.8,2023/24,€65.40m,€268.78m,5.12,3.91,1.72,6.41,4.13,1.59,6.0,4.0,1.57
F1,07/10/2023,Reims,Monaco,A,2.6,3.6,2.55,2.65,3.7,2.45,2023/24,€134.55m,€398.55m,2.68,3.62,2.64,2.73,3.76,2.56,2.63,3.75,2.45
F1,08/10/2023,Marseille,Le Havre,H,1.45,4.75,6.0,1.49,4.4,6.25,2023/24,€311.40m,€72.50m,1.48,4.63,7.2,1.48,4.61,7.28,1.45,4.5,6.5
F1,08/10/2023,Brest,Toulouse,D,1.8,3.8,4.33,1.8,3.75,4.33,2023/24,€115.15m,€145.20m,1.85,3.74,4.54,1.73,3.9,5.25,1.7,3.75,5.0
F1,08/10/2023,Lyon,Lorient,D,1.67,4.2,4.75,1.7,4.0,4.6,2023/24,€305.95m,€131.85m,1.71,4.06,5.04,1.79,3.93,4.66,1.73,3.8,4.5
F1,08/10/2023,Lens,Lille,D,2.25,3.6,3.0,2.2,3.5,3.1,2023/24,€205.60m,€328.90m,2.27,3.48,3.34,2.47,3.34,3.07,2.4,3.4,2.88
F1,08/10/2023,Stade Rennais FC,Paris SG,A,3.4,3.6,2.05,3.5,3.6,2.05,2023/24,€375.35m,€1.02bn,3.61,3.59,2.11,4.21,4.0,1.86,4.0,3.8,1.85
F1,20/10/2023,Le Havre,Lens,D,4.5,3.5,1.83,4.5,3.5,1.83,2023/24,€72.50m,€205.60m,4.66,3.6,1.88,4.72,3.65,1.86,4.33,3.5,1.85
F1,21/10/2023,Paris SG,Strasbourg,H,1.22,6.5,12.0,1.23,6.5,12.0,2023/24,€1.02bn,€157.70m,1.24,6.93,11.72,1.22,7.5,13.0,1.2,7.0,12.0
F1,21/10/2023,Nice,Marseille,H,2.4,3.3,3.0,2.4,3.4,2.9,2023/24,€268.78m,€311.40m,2.51,3.22,3.14,2.37,3.34,3.32,2.3,3.3,3.1
F1,22/10/2023,Lorient,Stade Rennais FC,H,3.8,3.8,1.85,3.9,3.7,1.88,2023/24,€131.85m,€375.35m,4.02,3.79,1.93,4.29,3.84,1.88,4.0,3.75,1.8
F1,22/10/2023,Lille,Brest,H,1.8,3.5,4.75,1.78,3.6,4.5,2023/24,€328.90m,€115.15m,1.82,3.64,4.85,1.91,3.55,4.61,1.85,3.4,4.5
F1,22/10/2023,Nantes,Montpellier,H,2.88,3.5,2.4,2.8,3.5,2.4,2023/24,€125.90m,€145.58m,3.03,3.62,2.37,3.16,3.65,2.32,3.1,3.5,2.25
F1,22/10/2023,Toulouse,Reims,D,2.8,3.5,2.4,3.0,3.5,2.3,2023/24,€145.20m,€134.55m,2.94,3.47,2.5,2.73,3.4,2.76,2.63,3.4,2.55
F1,22/10/2023,Monaco,Metz,H,1.33,5.5,8.5,1.34,5.5,8.0,2023/24,€398.55m,€65.40m,1.36,5.75,8.16,1.32,6.04,9.27,1.33,5.5,9.0
F1,22/10/2023,Lyon,Clermont,A,1.75,3.75,4.5,1.75,3.9,4.33,2023/24,€305.95m,€61.35m,1.81,4.08,4.31,1.94,3.64,4.28,1.91,3.5,4.0
F1,27/10/2023,Clermont,Nice,A,4.2,3.3,1.91,4.33,3.3,1.9,2023/24,€61.35m,€268.78m,4.42,3.42,1.95,3.81,3.19,2.21,3.6,3.2,2.15
F1,28/10/2023,Reims,Lorient,H,1.67,4.0,5.0,1.63,4.2,4.8,2023/24,€134.55m,€131.85m,1.67,4.24,5.13,1.76,3.97,4.76,1.73,4.0,4.5
F1,28/10/2023,Lens,Nantes,H,1.57,4.2,5.5,1.57,4.2,5.5,2023/24,€205.60m,€125.90m,1.6,4.36,5.65,1.63,4.23,5.54,1.57,4.2,5.5
F1,29/10/2023,Brest,Paris SG,A,5.75,4.33,1.53,5.5,4.33,1.55,2023/24,€115.15m,€1.02bn,6.06,4.63,1.54,5.51,4.4,1.61,5.5,4.2,1.57
F1,29/10/2023,Lille,Monaco,H,2.25,3.75,2.9,2.25,3.7,2.9,2023/24,€328.90m,€398.55m,2.34,3.82,2.95,2.5,3.7,2.79,2.38,3.6,2.75
F1,29/10/2023,Metz,Le Havre,D,2.5,3.3,2.8,2.45,3.25,2.9,2023/24,€65.40m,€72.50m,2.61,3.26,2.96,2.95,3.09,2.74,2.8,3.1,2.7
F1,29/10/2023,Montpellier,Toulouse,H,1.75,4.0,4.5,1.73,3.9,4.4,2023/24,€145.58m,€145.20m,1.8,3.95,4.53,1.88,3.82,4.24,1.83,3.8,4.2
F1,29/10/2023,Stade Rennais FC,Strasbourg,D,1.57,4.0,6.0,1.58,4.1,5.5,2023/24,€375.35m,€157.70m,1.6,4.19,5.92,1.5,4.48,7.15,1.45,4.5,7.0
F1,03/11/2023,Paris SG,Montpellier,H,1.25,6.0,10.0,1.26,6.25,10.0,2023/24,€1.02bn,€145.58m,1.26,6.76,10.17,1.26,6.79,10.44,1.25,6.0,10.0
F1,04/11/2023,Lorient,Lens,D,5.0,3.8,1.7,4.8,3.9,1.68,2023/24,€131.85m,€205.60m,4.73,3.95,1.75,4.52,3.62,1.88,4.5,3.6,1.83
F1,04/11/2023,Marseille,Lille,D,2.25,3.5,3.1,2.25,3.5,3.1,2023/24,€311.40m,€328.90m,2.21,3.59,3.31,1.93,3.7,4.17,1.91,3.6,4.0
F1,05/11/2023,Lyon,Metz,D,1.67,3.8,5.5,1.7,3.9,4.6,2023/24,€305.95m,€65.40m,1.67,4.04,5.24,1.67,3.94,5.61,1.65,3.8,5.75
F1,05/11/2023,Nantes,Reims,A,2.88,3.2,2.55,2.8,3.2,2.55,2023/24,€125.90m,€134.55m,2.99,3.2,2.59,2.93,3.3,2.61,2.8,3.25,2.55
F1,05/11/2023,Strasbourg,Clermont,D,2.38,3.2,3.1,2.37,3.2,3.1,2023/24,€157.70m,€61.35m,2.42,3.23,3.22,2.33,3.23,3.46,2.3,3.2,3.3
F1,05/11/2023,Toulouse,Le Havre,A,2.2,3.3,3.4,2.1,3.4,3.4,2023/24,€145.20m,€72.50m,2.16,3.35,3.67,2.04,3.44,4.05,1.95,3.4,4.0
F1,05/11/2023,Monaco,Brest,H,1.7,4.0,4.75,1.7,4.1,4.5,2023/24,€398.55m,€115.15m,1.76,4.14,4.44,1.78,3.97,4.59,1.75,3.8,4.75
F1,05/11/2023,Nice,Stade Rennais FC,H,2.05,3.4,3.6,2.1,3.4,3.5,2023/24,€268.78m,€375.35m,2.13,3.36,3.74,2.15,3.34,3.78,2.1,3.2,3.6
F1,10/11/2023,Montpellier,Nice,D,3.5,3.3,2.15,3.5,3.3,2.15,2023/24,€145.58m,€268.78m,3.61,3.39,2.17,3.69,3.36,2.18,3.5,3.25,2.2
F1,11/11/2023,Reims,Paris SG,A,5.0,4.33,1.6,5.0,4.33,1.58,2023/24,€134.55m,€1.02bn,5.46,4.35,1.6,4.98,4.35,1.67,4.75,4.2,1.65
F1,11/11/2023,Le Havre,Monaco,D,4.5,4.0,1.73,4.4,3.9,1.73,2023/24,€72.50m,€398.55m,4.5,3.95,1.78,4.8,4.04,1.74,4.5,4.0,1.73
F1,12/11/2023,Clermont,Lorient,H,2.1,3.3,3.6,2.15,3.2,3.6,2023/24,€61.35m,€131.85m,2.18,3.35,3.63,2.31,3.3,3.42,2.2,3.3,3.4
F1,12/11/2023,Lille,Toulouse,D,1.55,4.2,6.0,1.55,4.4,5.5,2023/24,€328.90m,€145.20m,1.59,4.33,5.62,1.58,4.31,6.03,1.55,4.33,5.75
F1,12/11/2023,Metz,Nantes,H,2.9,3.25,2.5,2.8,3.4,2.45,2023/24,€65.40m,€125.90m,3.04,3.24,2.53,3.47,3.24,2.32,3.3,3.2,2.3
F1,12/11/2023,Stade Rennais FC,Lyon,A,1.73,4.2,4.33,1.71,4.0,4.4,2023/24,€375.35m,€305.95m,1.75,4.12,4.48,1.88,3.92,4.09,1.91,4.0,3.8
F1,12/11/2023,Lens,Marseille,H,2.25,3.4,3.2,2.25,3.4,3.1,2023/24,€205.60m,€311.40m,2.27,3.54,3.22,2.32,3.43,3.27,2.3,3.4,3.1
F1,24/11/2023,Paris SG,Monaco,H,1.45,4.75,6.5,1.47,5.0,5.75,2023/24,€1.02bn,€398.55m,1.5,5.1,5.7,1.48,5.17,6.11,1.45,5.0,5.75
F1,25/11/2023,Clermont,Lens,A,3.75,3.5,2.0,3.7,3.4,2.0,2023/24,€61.35m,€205.60m,3.89,3.52,2.03,4.03,3.51,2.02,3.75,3.5,2.0
F1,25/11/2023,Strasbourg,Marseille,D,3.8,3.6,1.91,3.9,3.6,1.9,2023/24,€157.70m,€311.40m,3.94,3.58,1.99,4.28,3.67,1.91,4.0,3.6,1.91
F1,26/11/2023,Nice,Toulouse,H,1.5,4.0,7.5,1.51,4.1,6.75,2023/24,€268.78m,€145.20m,1.52,4.18,7.02,1.53,4.29,6.95,1.5,4.2,6.5
F1,26/11/2023,Lorient,Metz,A,1.95,3.5,4.0,1.98,3.4,3.9,2023/24,€131.85m,€65.40m,2.0,3.45,4.07,2.1,3.35,3.94,2.05,3.4,3.8
F1,26/11/2023,Montpellier,Brest,A,2.3,3.4,3.1,2.3,3.4,3.0,2023/24,€145.58m,€115.15m,2.31,3.39,3.27,2.34,3.44,3.23,2.25,3.4,3.2
F1,26/11/2023,Nantes,Le Havre,D,2.1,3.5,3.6,2.1,3.3,3.6,2023/24,€125.90m,€72.50m,2.07,3.47,3.8,2.0,3.36,4.35,1.95,3.25,4.33
F1,26/11/2023,Stade Rennais FC,Reims,H,2.0,3.6,3.75,1.98,3.6,3.7,2023/24,€375.35m,€134.55m,2.0,3.63,3.85,2.13,3.62,3.54,2.1,3.6,3.3
F1,26/11/2023,Lyon,Lille,A,3.0,3.3,2.38,2.9,3.5,2.35,2023/24,€305.95m,€328.90m,3.1,3.28,2.47,3.02,3.58,2.4,2.9,3.5,2.38
