Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
SC0,24/02/2021,St Mirren,Motherwell,D,2.05,3.2,3.75,2.1,3.2,3.6,2020/21,€9.85m,€19.00m
SC0,27/02/2021,Celtic,Aberdeen,H,1.45,4.2,7.5,1.44,4.2,7.5,2020/21,€116.80m,€19.93m
SC0,27/02/2021,Hibernian,Motherwell,A,1.7,3.6,5.0,1.7,3.5,5.0,2020/21,€23.08m,€19.00m
SC0,27/02/2021,Kilmarnock,Dundee United,D,2.3,3.25,3.1,2.4,3.2,2.95,2020/21,€9.00m,€12.63m
SC0,27/02/2021,St Mirren,Ross County,H,1.9,3.4,4.2,1.95,3.1,4.2,2020/21,€9.85m,€10.15m
SC0,03/03/2021,Hamilton,St Johnstone,D,4.5,3.6,1.75,4.2,3.7,1.78,2020/21,€8.65m,€11.18m
SC0,03/03/2021,Livingston,Rangers,A,9.5,4.75,1.33,8.25,4.75,1.35,2020/21,€15.28m,€97.00m
SC0,06/03/2021,Aberdeen,Hamilton,D,1.45,4.2,7.5,1.44,4.33,7.0,2020/21,€19.93m,€8.65m
SC0,06/03/2021,Motherwell,Livingston,H,3.25,3.3,2.2,3.1,3.25,2.25,2020/21,€19.00m,€15.28m
SC0,06/03/2021,Rangers,St Mirren,H,1.25,5.75,11.0,1.26,5.75,10.0,2020/21,€97.00m,€9.85m
SC0,06/03/2021,Ross County,Kilmarnock,H,3.1,3.0,2.45,3.0,2.95,2.5,2020/21,€10.15m,€9.00m
SC0,06/03/2021,St Johnstone,Hibernian,H,2.62,3.0,2.75,2.75,3.0,2.65,2020/21,€11.18m,€23.08m
SC0,07/03/2021,Dundee United,Celtic,D,9.0,5.25,1.3,8.5,5.5,1.3,2020/21,€12.63m,€116.80m
SC0,13/03/2021,Livingston,Hamilton,H,1.57,3.8,5.0,1.62,3.7,5.5,2020/21,€15.28m,€8.65m
SC0,13/03/2021,Ross County,Hibernian,A,4.33,3.75,1.72,4.4,3.7,1.75,2020/21,€10.15m,€23.08m
SC0,20/03/2021,Dundee United,Aberdeen,H,3.7,3.1,2.1,3.9,3.2,2.0,2020/21,€12.63m,€19.93m
SC0,20/03/2021,Hamilton,St Mirren,D,3.25,3.2,2.25,3.1,3.25,2.25,2020/21,€8.65m,€9.85m
SC0,20/03/2021,Kilmarnock,Motherwell,H,2.45,3.3,2.8,2.5,3.3,2.7,2020/21,€9.00m,€19.00m
SC0,20/03/2021,Livingston,Hibernian,D,3.2,3.3,2.25,3.25,3.25,2.2,2020/21,€15.28m,€23.08m
SC0,20/03/2021,St Johnstone,Ross County,H,1.65,3.75,5.5,1.7,3.7,4.75,2020/21,€11.18m,€10.15m
SC0,21/03/2021,Celtic,Rangers,D,2.62,3.3,2.62,2.7,3.3,2.5,2020/21,€116.80m,€97.00m
SC0,10/04/2021,Celtic,Livingston,H,1.45,4.0,8.0,1.48,4.0,7.0,2020/21,€116.80m,€15.28m
SC0,10/04/2021,Hamilton,Dundee United,A,3.3,3.25,2.2,3.4,3.1,2.2,2020/21,€8.65m,€12.63m
SC0,10/04/2021,Kilmarnock,Ross County,D,1.95,3.2,4.2,1.95,3.1,4.2,2020/21,€9.00m,€10.15m
SC0,10/04/2021,Motherwell,St Mirren,H,2.55,3.2,2.8,2.5,3.1,2.9,2020/21,€19.00m,€9.85m
SC0,10/04/2021,St Johnstone,Aberdeen,A,2.87,3.0,2.6,2.9,2.9,2.65,2020/21,€11.18m,€19.93m
SC0,11/04/2021,Rangers,Hibernian,H,1.33,5.0,9.0,1.3,5.25,9.25,2020/21,€97.00m,€23.08m
SC0,21/04/2021,Hamilton,Motherwell,A,2.8,3.5,2.37,2.75,3.4,2.45,2020/21,€8.65m,€19.00m
SC0,21/04/2021,Hibernian,Livingston,H,1.9,3.4,4.0,2.0,3.4,3.6,2020/21,€23.08m,€15.28m
SC0,21/04/2021,St Johnstone,Rangers,D,6.5,3.8,1.55,6.0,4.0,1.53,2020/21,€11.18m,€97.00m
SC0,21/04/2021,Aberdeen,Celtic,D,4.5,3.75,1.72,5.0,3.5,1.72,2020/21,€19.93m,€116.80m
SC0,21/04/2021,Kilmarnock,Dundee United,H,2.15,3.2,3.5,2.15,3.2,3.4,2020/21,€9.00m,€12.63m
SC0,21/04/2021,Ross County,St Mirren,A,2.9,3.3,2.37,2.9,3.2,2.4,2020/21,€10.15m,€9.85m
SC0,01/05/2021,Dundee United,Ross County,A,2.4,3.3,2.9,2.35,3.3,2.9,2020/21,€12.63m,€10.15m
SC0,01/05/2021,Hibernian,St Johnstone,A,2.15,3.2,3.5,2.2,3.3,3.25,2020/21,€23.08m,€11.18m
SC0,01/05/2021,Livingston,Aberdeen,A,2.75,3.1,2.62,2.8,3.1,2.55,2020/21,€15.28m,€19.93m
SC0,01/05/2021,Motherwell,Kilmarnock,H,3.0,3.3,2.3,2.95,3.3,2.35,2020/21,€19.00m,€9.00m
SC0,01/05/2021,St Mirren,Hamilton,A,1.7,3.6,5.0,1.7,3.6,5.0,2020/21,€9.85m,€8.65m
SC0,02/05/2021,Rangers,Celtic,H,2.4,3.5,2.75,2.5,3.4,2.65,2020/21,€97.00m,€116.80m
SC0,12/05/2021,Dundee United,Motherwell,D,3.0,3.2,2.4,2.8,3.2,2.5,2020/21,€12.63m,€19.00m
SC0,12/05/2021,Livingston,Rangers,A,6.5,4.33,1.5,6.25,4.1,1.5,2020/21,€15.28m,€97.00m
SC0,12/05/2021,Celtic,St Johnstone,H,1.44,4.0,8.5,1.42,4.5,7.0,2020/21,€116.80m,€11.18m
SC0,12/05/2021,Aberdeen,Hibernian,A,2.5,3.1,2.9,2.4,3.1,3.0,2020/21,€19.93m,€23.08m
SC0,12/05/2021,Kilmarnock,St Mirren,D,1.95,3.5,3.75,2.0,3.25,3.8,2020/21,€9.00m,€9.85m
SC0,12/05/2021,Ross County,Hamilton,H,2.05,3.3,3.6,2.05,3.5,3.4,2020/21,€10.15m,€8.65m
SC0,15/05/2021,Hibernian,Celtic,D,5.0,3.8,1.66,4.75,3.9,1.65,2020/21,€23.08m,€116.80m
SC0,15/05/2021,Rangers,Aberdeen,H,1.28,5.0,11.0,1.3,5.0,9.75,2020/21,€97.00m,€19.93m
SC0,15/05/2021,St Johnstone,Livingston,D,2.0,3.1,4.2,2.05,3.0,4.0,2020/21,€11.18m,€15.28m
SC0,16/05/2021,Hamilton,Kilmarnock,A,3.75,3.6,1.9,3.8,3.6,1.9,2020/21,€8.65m,€9.00m
SC0,16/05/2021,Motherwell,Ross County,A,2.2,3.2,3.4,2.2,3.1,3.4,2020/21,€19.00m,€10.15m
SC0,16/05/2021,St Mirren,Dundee United,D,2.2,3.25,3.25,2.25,3.0,3.4,2020/21,€9.85m,€12.63m
SC0,31/07/2021,Rangers,Livingston,H,1.18,6.5,17.0,1.18,6.25,15.0,2021/22,€161.38m,€11.85m
SC0,31/07/2021,Dundee,St Mirren,D,2.55,3.2,2.75,2.4,3.3,2.85,2021/22,€8.55m,€10.78m
SC0,31/07/2021,Ross County,St Johnstone,D,3.8,3.3,2.0,3.8,3.25,2.0,2021/22,€9.30m,€13.35m
SC0,31/07/2021,Hearts,Celtic,H,4.5,4.0,1.7,4.5,3.7,1.72,2021/22,€16.35m,€126.68m
SC0,01/08/2021,Aberdeen,Dundee United,H,1.7,3.5,5.25,1.75,3.5,4.75,2021/22,€19.55m,€15.05m
SC0,01/08/2021,Motherwell,Hibernian,A,3.3,3.4,2.15,3.2,3.4,2.15,2021/22,€11.01m,€24.50m
SC0,07/08/2021,Dundee United,Rangers,H,12.0,6.5,1.18,11.5,6.25,1.22,2021/22,€15.05m,€161.38m
SC0,07/08/2021,St Mirren,Hearts,A,2.9,3.2,2.37,2.9,3.25,2.4,2021/22,€10.78m,€16.35m
SC0,08/08/2021,Celtic,Dundee,H,1.18,6.5,11.0,1.22,6.5,10.5,2021/22,€126.68m,€8.55m
SC0,08/08/2021,Hibernian,Ross County,H,1.5,4.0,5.75,1.53,4.2,5.75,2021/22,€24.50m,€9.30m
SC0,08/08/2021,Livingston,Aberdeen,A,2.7,3.0,2.6,2.6,3.1,2.75,2021/22,€11.85m,€19.55m
SC0,08/08/2021,St Johnstone,Motherwell,D,1.95,3.1,3.8,1.95,3.3,4.0,2021/22,€13.35m,€11.01m
SC0,21/08/2021,Celtic,St Mirren,H,1.3,5.75,10.0,1.3,6.0,7.5,2021/22,€126.68m,€10.78m
SC0,21/08/2021,Livingston,Motherwell,A,2.25,3.3,3.2,2.15,3.3,3.3,2021/22,€11.85m,€11.01m
SC0,22/08/2021,Dundee,Hibernian,D,4.2,3.75,1.8,3.8,3.5,1.91,2021/22,€8.55m,€24.50m
SC0,22/08/2021,Hearts,Aberdeen,D,2.05,3.2,3.8,2.1,3.2,3.5,2021/22,€16.35m,€19.55m
SC0,22/08/2021,Ross County,Rangers,A,11.0,6.0,1.25,10.0,6.0,1.25,2021/22,€9.30m,€161.38m
SC0,22/08/2021,St Johnstone,Dundee United,A,2.3,3.1,3.25,2.45,3.1,2.95,2021/22,€13.35m,€15.05m
SC0,28/08/2021,Dundee United,Hearts,A,3.5,3.4,2.05,3.2,3.4,2.15,2021/22,€15.05m,€16.35m
SC0,28/08/2021,Hibernian,Livingston,H,1.72,3.5,5.0,1.75,3.6,4.5,2021/22,€24.50m,€11.85m
SC0,28/08/2021,Motherwell,Dundee,H,2.37,3.3,3.0,2.35,3.3,2.95,2021/22,€11.01m,€8.55m
SC0,29/08/2021,Rangers,Celtic,H,2.6,3.4,2.4,2.7,3.5,2.4,2021/22,€161.38m,€126.68m
SC0,29/08/2021,Aberdeen,Ross County,D,1.57,3.75,5.5,1.72,3.5,5.0,2021/22,€19.55m,€9.30m
SC0,29/08/2021,St Mirren,St Johnstone,D,2.8,3.2,2.5,2.85,2.95,2.6,2021/22,€10.78m,€13.35m
SC0,11/09/2021,St Johnstone,Rangers,A,7.5,4.6,1.4,7.0,4.33,1.44,2021/22,€13.35m,€161.38m
SC0,11/09/2021,Celtic,Ross County,H,1.12,7.5,15.0,1.17,7.25,13.0,2021/22,€126.68m,€9.30m
SC0,11/09/2021,Dundee,Livingston,D,2.2,3.2,3.3,2.2,3.2,3.3,2021/22,€8.55m,€11.85m
SC0,11/09/2021,Motherwell,Aberdeen,H,2.9,3.2,2.4,2.8,3.2,2.5,2021/22,€11.01m,€19.55m
SC0,11/09/2021,St Mirren,Dundee United,D,2.25,3.2,3.2,2.25,3.2,3.2,2021/22,€10.78m,€15.05m
SC0,12/09/2021,Hearts,Hibernian,D,2.45,3.2,2.9,2.5,3.25,2.75,2021/22,€16.35m,€24.50m
SC0,18/09/2021,Aberdeen,St Johnstone,A,2.05,3.2,3.8,2.0,3.1,4.0,2021/22,€19.55m,€13.35m
SC0,18/09/2021,Hibernian,St Mirren,D,1.57,4.0,6.0,1.57,4.0,5.5,2021/22,€24.50m,€10.78m
SC0,18/09/2021,Ross County,Hearts,D,4.5,4.0,1.7,4.5,3.75,1.72,2021/22,€9.30m,€16.35m
SC0,19/09/2021,Dundee United,Dundee,H,2.37,3.2,3.0,2.45,3.25,2.85,2021/22,€15.05m,€8.55m
SC0,19/09/2021,Livingston,Celtic,H,7.0,4.33,1.45,6.0,4.2,1.5,2021/22,€11.85m,€126.68m
SC0,19/09/2021,Rangers,Motherwell,D,1.28,5.25,10.0,1.3,5.25,9.25,2021/22,€161.38m,€11.01m
SC0,25/09/2021,Dundee,Rangers,A,12.0,5.75,1.25,10.0,5.75,1.26,2021/22,€8.55m,€161.38m
SC0,25/09/2021,Hearts,Livingston,H,1.57,3.6,7.5,1.57,3.75,6.0,2021/22,€16.35m,€11.85m
SC0,25/09/2021,Motherwell,Ross County,H,1.72,3.75,4.75,1.7,3.7,4.75,2021/22,€11.01m,€9.30m
SC0,26/09/2021,St Mirren,Aberdeen,H,2.9,3.1,2.55,3.0,3.1,2.4,2021/22,€10.78m,€19.55m
SC0,26/09/2021,Celtic,Dundee United,D,1.16,7.5,15.0,1.16,7.0,15.0,2021/22,€126.68m,€15.05m
SC0,26/09/2021,Hibernian,St Johnstone,H,1.83,3.6,4.33,1.85,3.4,4.25,2021/22,€24.50m,€13.35m
SC0,02/10/2021,Dundee United,Ross County,H,2.1,3.2,3.75,1.98,3.3,3.7,2021/22,€15.05m,€9.30m
SC0,02/10/2021,Hearts,Motherwell,H,1.57,3.8,6.0,1.57,3.8,5.75,2021/22,€16.35m,€11.01m
SC0,02/10/2021,Livingston,St Mirren,A,2.45,3.0,3.2,2.35,3.2,2.95,2021/22,€11.85m,€10.78m
SC0,02/10/2021,St Johnstone,Dundee,H,2.0,3.1,4.33,1.9,3.3,4.0,2021/22,€13.35m,€8.55m
SC0,03/10/2021,Aberdeen,Celtic,A,6.5,4.0,1.55,6.0,3.9,1.55,2021/22,€19.55m,€126.68m
SC0,03/10/2021,Rangers,Hibernian,H,1.36,5.0,7.5,1.34,5.0,8.0,2021/22,€161.38m,€24.50m
SC0,16/10/2021,Hibernian,Dundee United,A,1.66,3.8,5.0,1.68,3.6,5.0,2021/22,€24.50m,€15.05m
SC0,16/10/2021,Motherwell,Celtic,A,6.5,4.33,1.5,6.5,3.8,1.53,2021/22,€11.01m,€126.68m
SC0,16/10/2021,Rangers,Hearts,D,1.55,4.1,6.0,1.57,3.9,5.75,2021/22,€161.38m,€16.35m
SC0,16/10/2021,Ross County,St Mirren,A,3.3,3.3,2.25,3.1,3.25,2.25,2021/22,€9.30m,€10.78m
SC0,16/10/2021,St Johnstone,Livingston,A,1.85,3.3,4.75,1.87,3.25,4.33,2021/22,€13.35m,€11.85m
SC0,16/10/2021,Dundee,Aberdeen,H,2.9,3.3,2.45,2.8,3.3,2.45,2021/22,€8.55m,€19.55m
SC0,23/10/2021,Aberdeen,Hibernian,H,2.55,3.2,2.87,2.5,3.0,2.95,2021/22,€19.55m,€24.50m
SC0,23/10/2021,Celtic,St Johnstone,H,1.25,6.0,13.0,1.2,6.75,12.5,2021/22,€126.68m,€13.35m
SC0,23/10/2021,Dundee United,Motherwell,H,2.3,3.2,3.3,2.2,3.4,3.0,2021/22,€15.05m,€11.01m
SC0,23/10/2021,Hearts,Dundee,D,1.5,4.0,7.0,1.41,4.6,7.0,2021/22,€16.35m,€8.55m
SC0,23/10/2021,Ross County,Livingston,A,2.75,3.2,2.6,2.6,3.2,2.65,2021/22,€9.30m,€11.85m
SC0,24/10/2021,St Mirren,Rangers,A,9.0,4.33,1.4,7.75,4.4,1.4,2021/22,€10.78m,€161.38m
SC0,27/10/2021,Dundee,Ross County,A,2.1,3.25,3.75,2.0,3.4,3.5,2021/22,€8.55m,€9.30m
SC0,27/10/2021,Hibernian,Celtic,A,5.5,4.0,1.61,4.75,3.75,1.68,2021/22,€24.50m,€126.68m
SC0,27/10/2021,Livingston,Dundee United,D,2.6,3.1,2.9,2.6,3.0,2.8,2021/22,€11.85m,€15.05m
SC0,27/10/2021,Motherwell,St Mirren,D,2.5,3.25,2.9,2.4,3.2,2.9,2021/22,€11.01m,€10.78m
SC0,27/10/2021,Rangers,Aberdeen,D,1.28,5.5,11.0,1.25,6.25,10.0,2021/22,€161.38m,€19.55m
SC0,27/10/2021,St Johnstone,Hearts,D,3.25,3.25,2.3,2.8,3.25,2.4,2021/22,€13.35m,€16.35m
SC0,30/10/2021,Aberdeen,Hearts,H,2.7,3.3,2.62,2.55,3.2,2.7,2021/22,€19.55m,€16.35m
SC0,30/10/2021,Celtic,Livingston,D,1.2,7.0,13.0,1.18,7.25,14.0,2021/22,€126.68m,€11.85m
SC0,30/10/2021,Dundee United,St Johnstone,A,2.7,3.2,2.7,2.55,3.1,2.8,2021/22,€15.05m,€13.35m
SC0,30/10/2021,St Mirren,Dundee,A,2.05,3.5,3.5,2.15,3.5,3.1,2021/22,€10.78m,€8.55m
SC0,31/10/2021,Motherwell,Rangers,A,9.0,4.75,1.36,8.25,4.8,1.35,2021/22,€11.01m,€161.38m
SC0,06/11/2021,Aberdeen,Motherwell,A,1.75,3.5,5.25,1.75,3.5,4.75,2021/22,€19.55m,€11.01m
SC0,06/11/2021,Hearts,Dundee United,H,1.72,3.5,5.5,1.71,3.5,4.8,2021/22,€16.35m,€15.05m
SC0,06/11/2021,St Johnstone,St Mirren,D,2.3,3.2,3.3,2.2,3.1,3.3,2021/22,€13.35m,€10.78m
SC0,07/11/2021,Dundee,Celtic,A,11.0,5.5,1.28,8.75,5.25,1.32,2021/22,€8.55m,€126.68m
SC0,07/11/2021,Rangers,Ross County,H,1.11,9.0,26.0,1.13,8.25,21.0,2021/22,€161.38m,€9.30m
SC0,20/11/2021,Dundee United,Aberdeen,H,3.2,3.1,2.3,3.1,3.25,2.3,2021/22,€15.05m,€19.55m
SC0,20/11/2021,Motherwell,Hearts,H,3.75,3.5,2.0,3.4,3.3,2.05,2021/22,€11.01m,€16.35m
SC0,20/11/2021,St Mirren,Livingston,D,1.83,3.4,4.75,1.9,3.4,4.0,2021/22,€10.78m,€11.85m
SC0,24/11/2021,Ross County,Hibernian,H,3.2,3.5,2.2,3.1,3.6,2.15,2021/22,€9.30m,€24.50m
SC0,27/11/2021,Dundee,Motherwell,H,2.5,3.3,2.8,2.45,3.2,2.85,2021/22,€8.55m,€11.01m
SC0,27/11/2021,Hearts,St Mirren,H,1.72,3.75,5.0,1.7,3.75,4.6,2021/22,€16.35m,€10.78m
SC0,27/11/2021,Ross County,Dundee United,D,2.75,3.3,2.6,2.7,3.2,2.6,2021/22,€9.30m,€15.05m
SC0,27/11/2021,St Johnstone,Hibernian,A,2.7,3.1,2.7,2.75,3.1,2.55,2021/22,€13.35m,€24.50m
SC0,28/11/2021,Livingston,Rangers,A,9.0,5.25,1.33,9.5,5.0,1.32,2021/22,€11.85m,€161.38m
SC0,28/11/2021,Celtic,Aberdeen,H,1.28,5.75,10.0,1.28,5.25,10.5,2021/22,€126.68m,€19.55m
SC0,30/11/2021,Motherwell,Dundee United,H,2.5,3.1,3.0,2.6,3.1,2.7,2021/22,€11.01m,€15.05m
SC0,01/12/2021,Aberdeen,Livingston,H,1.75,3.5,5.0,1.82,3.4,4.33,2021/22,€19.55m,€11.85m
SC0,01/12/2021,Dundee,St Johnstone,H,2.62,3.25,2.7,2.7,2.87,2.8,2021/22,€8.55m,€13.35m
SC0,01/12/2021,Hibernian,Rangers,A,6.5,4.5,1.45,6.5,4.5,1.44,2021/22,€24.50m,€161.38m
SC0,01/12/2021,St Mirren,Ross County,D,2.05,3.3,3.8,2.1,3.3,3.4,2021/22,€10.78m,€9.30m
SC0,02/12/2021,Celtic,Hearts,H,1.36,4.75,9.0,1.37,4.75,7.75,2021/22,€126.68m,€16.35m
SC0,04/12/2021,Aberdeen,St Mirren,H,1.95,3.3,4.33,2.05,3.2,3.75,2021/22,€19.55m,€10.78m
SC0,04/12/2021,Hibernian,Motherwell,D,1.75,3.8,4.33,1.83,3.5,4.0,2021/22,€24.50m,€11.01m
SC0,04/12/2021,Rangers,Dundee,H,1.16,7.0,19.0,1.17,7.25,15.5,2021/22,€161.38m,€8.55m
SC0,05/12/2021,Dundee United,Celtic,A,9.5,5.0,1.33,9.0,4.8,1.34,2021/22,€15.05m,€126.68m
SC0,05/12/2021,Livingston,Hearts,A,3.6,3.6,2.0,3.6,3.3,2.0,2021/22,€11.85m,€16.35m
SC0,08/12/2021,Livingston,Hibernian,H,3.3,3.25,2.25,3.0,3.25,2.25,2021/22,€11.85m,€24.50m
SC0,11/12/2021,Dundee United,Livingston,A,2.3,3.2,3.3,2.15,3.1,3.4,2021/22,€15.05m,€11.85m
SC0,11/12/2021,Ross County,Dundee,H,2.2,3.3,3.4,2.15,3.2,3.4,2021/22,€9.30m,€8.55m
SC0,11/12/2021,St Johnstone,Aberdeen,A,3.25,3.0,2.45,3.1,2.8,2.55,2021/22,€13.35m,€19.55m
SC0,11/12/2021,St Mirren,Hibernian,D,2.87,3.2,2.6,2.7,2.95,2.7,2021/22,€10.78m,€24.50m
SC0,12/12/2021,Hearts,Rangers,A,5.5,4.33,1.57,5.0,3.9,1.63,2021/22,€16.35m,€161.38m
SC0,12/12/2021,Celtic,Motherwell,H,1.16,7.0,19.0,1.2,6.5,14.0,2021/22,€126.68m,€11.01m
SC0,14/12/2021,Hibernian,Dundee,H,1.7,3.8,4.75,1.68,3.75,4.8,2021/22,€24.50m,€8.55m
SC0,15/12/2021,Rangers,St Johnstone,H,1.16,8.0,15.0,1.16,7.5,16.5,2021/22,€161.38m,€13.35m
SC0,15/12/2021,Ross County,Celtic,A,9.0,5.25,1.33,8.75,5.0,1.33,2021/22,€9.30m,€126.68m
SC0,18/12/2021,Dundee,Hearts,A,4.33,3.5,1.85,4.1,3.4,1.87,2021/22,€8.55m,€16.35m
SC0,18/12/2021,Livingston,Ross County,D,2.3,3.5,3.0,2.25,3.3,3.1,2021/22,€11.85m,€9.30m
SC0,18/12/2021,Motherwell,St Johnstone,H,2.25,3.2,3.4,2.2,3.2,3.25,2021/22,€11.01m,€13.35m
SC0,18/12/2021,Rangers,Dundee United,H,1.11,9.0,23.0,1.15,7.25,19.5,2021/22,€161.38m,€15.05m
SC0,22/12/2021,Hibernian,Aberdeen,H,2.62,3.3,2.7,2.4,3.25,2.85,2021/22,€24.50m,€19.55m
SC0,22/12/2021,St Johnstone,Ross County,A,2.45,3.2,3.0,2.5,2.95,2.95,2021/22,€13.35m,€9.30m
SC0,22/12/2021,St Mirren,Celtic,D,17.0,6.5,1.2,13.0,6.25,1.22,2021/22,€10.78m,€126.68m
SC0,26/12/2021,St Johnstone,Celtic,A,10.0,6.5,1.25,10.5,5.5,1.27,2021/22,€13.35m,€126.68m
SC0,26/12/2021,Aberdeen,Dundee,H,1.6,3.75,6.0,1.61,3.8,5.25,2021/22,€19.55m,€8.55m
SC0,26/12/2021,Dundee United,Hibernian,A,3.75,3.3,2.05,3.3,3.25,2.15,2021/22,€15.05m,€24.50m
SC0,26/12/2021,Hearts,Ross County,H,1.61,4.2,5.0,1.58,4.0,5.25,2021/22,€16.35m,€9.30m
SC0,26/12/2021,Motherwell,Livingston,H,2.3,3.25,3.2,2.25,3.1,3.2,2021/22,€11.01m,€11.85m
SC0,26/12/2021,Rangers,St Mirren,H,1.11,8.5,21.0,1.12,8.75,21.0,2021/22,€161.38m,€10.78m
SC0,17/01/2022,Celtic,Hibernian,H,1.33,4.75,10.0,1.31,5.5,8.5,2021/22,€126.68m,€24.50m
SC0,18/01/2022,Aberdeen,Rangers,D,6.5,4.0,1.53,6.0,4.2,1.5,2021/22,€19.55m,€161.38m
SC0,18/01/2022,Dundee United,St Mirren,A,2.7,3.25,2.62,2.7,3.1,2.6,2021/22,€15.05m,€10.78m
SC0,18/01/2022,Hearts,St Johnstone,H,1.57,3.8,6.5,1.55,3.9,5.75,2021/22,€16.35m,€13.35m
SC0,18/01/2022,Livingston,Dundee,H,2.25,3.3,3.25,2.2,3.1,3.25,2021/22,€11.85m,€8.55m
SC0,18/01/2022,Ross County,Motherwell,H,2.5,3.25,2.9,2.45,3.1,2.85,2021/22,€9.30m,€11.01m
SC0,25/01/2022,St Mirren,Aberdeen,H,3.25,3.2,2.3,3.6,3.2,2.1,2021/22,€10.78m,€19.55m
SC0,26/01/2022,Dundee United,Ross County,H,2.4,3.25,3.1,2.37,3.1,3.0,2021/22,€15.05m,€9.30m
SC0,26/01/2022,Hearts,Celtic,A,5.0,3.8,1.7,4.33,3.7,1.75,2021/22,€16.35m,€126.68m
SC0,26/01/2022,Motherwell,Hibernian,D,3.3,3.25,2.25,3.0,3.25,2.3,2021/22,€11.01m,€24.50m
SC0,26/01/2022,Rangers,Livingston,H,1.16,8.0,15.0,1.16,7.0,19.5,2021/22,€161.38m,€11.85m
SC0,26/01/2022,St Johnstone,Dundee,D,2.25,3.2,3.4,2.2,3.1,3.4,2021/22,€13.35m,€8.55m
SC0,29/01/2022,Ross County,Rangers,D,9.0,5.0,1.36,9.25,5.0,1.33,2021/22,€9.30m,€161.38m
SC0,29/01/2022,Celtic,Dundee United,H,1.14,8.5,17.0,1.15,7.5,18.0,2021/22,€126.68m,€15.05m
SC0,29/01/2022,Hearts,Motherwell,H,1.66,3.8,5.25,1.75,3.6,4.5,2021/22,€16.35m,€11.01m
SC0,29/01/2022,Hibernian,Livingston,A,1.75,3.6,5.0,1.72,3.5,4.8,2021/22,€24.50m,€11.85m
SC0,01/02/2022,Dundee,Dundee United,D,2.45,3.2,2.9,2.35,3.25,2.9,2021/22,€8.55m,€15.05m
SC0,01/02/2022,Hibernian,Hearts,D,2.8,3.1,2.7,2.7,3.1,2.65,2021/22,€24.50m,€16.35m
SC0,01/02/2022,Livingston,St Johnstone,A,2.2,3.0,3.75,2.25,2.95,3.5,2021/22,€11.85m,€13.35m
SC0,01/02/2022,Ross County,Aberdeen,D,3.4,3.2,2.2,3.25,3.2,2.2,2021/22,€9.30m,€19.55m
SC0,01/02/2022,St Mirren,Motherwell,D,2.4,2.9,3.4,2.35,3.1,3.1,2021/22,€10.78m,€11.01m
SC0,02/02/2022,Celtic,Rangers,H,2.15,3.25,3.6,2.15,3.25,3.4,2021/22,€126.68m,€161.38m
SC0,05/02/2022,Dundee,Ross County,A,2.3,3.5,3.0,2.45,3.25,2.75,2021/22,€8.55m,€9.30m
SC0,05/02/2022,Hibernian,St Mirren,A,1.85,3.5,4.2,1.82,3.5,4.1,2021/22,€24.50m,€10.78m
SC0,05/02/2022,Livingston,Aberdeen,H,3.3,3.0,2.37,3.1,3.1,2.3,2021/22,€11.85m,€19.55m
SC0,05/02/2022,St Johnstone,Dundee United,D,2.4,2.87,3.5,2.3,2.95,3.4,2021/22,€13.35m,€15.05m
SC0,06/02/2022,Motherwell,Celtic,A,9.0,5.5,1.33,8.75,5.0,1.32,2021/22,€11.01m,€126.68m
SC0,06/02/2022,Rangers,Hearts,H,1.4,4.75,7.5,1.39,4.6,7.5,2021/22,€161.38m,€16.35m
SC0,09/02/2022,Aberdeen,Celtic,A,6.5,4.0,1.53,5.5,4.0,1.57,2021/22,€19.55m,€126.68m
SC0,09/02/2022,Dundee United,Motherwell,H,2.4,3.2,3.1,2.37,3.2,2.95,2021/22,€15.05m,€11.01m
SC0,09/02/2022,Hearts,Dundee,A,1.53,4.0,6.5,1.5,4.1,6.5,2021/22,€16.35m,€8.55m
SC0,09/02/2022,Rangers,Hibernian,H,1.3,5.5,10.0,1.32,5.0,9.25,2021/22,€161.38m,€24.50m
SC0,09/02/2022,Ross County,Livingston,D,2.37,3.1,3.3,2.37,3.1,3.0,2021/22,€9.30m,€11.85m
SC0,09/02/2022,St Mirren,St Johnstone,H,2.25,3.0,3.6,2.35,2.95,3.25,2021/22,€10.78m,€13.35m
SC0,15/02/2022,Aberdeen,St Johnstone,D,1.7,3.6,6.0,1.66,3.4,5.75,2021/22,€19.55m,€13.35m
SC0,19/02/2022,Hibernian,Ross County,H,1.83,3.6,4.5,1.8,3.5,4.4,2021/22,€24.50m,€9.30m
SC0,19/02/2022,Livingston,St Mirren,D,2.3,3.2,3.25,2.2,3.2,3.3,2021/22,€11.85m,€10.78m
SC0,19/02/2022,Motherwell,Aberdeen,D,3.2,3.2,2.37,3.1,3.0,2.37,2021/22,€11.01m,€19.55m
SC0,19/02/2022,St Johnstone,Hearts,H,4.75,3.4,1.85,4.2,3.3,1.87,2021/22,€13.35m,€16.35m
SC0,20/02/2022,Dundee United,Rangers,D,10.0,5.5,1.3,9.25,5.25,1.31,2021/22,€15.05m,€161.38m
SC0,20/02/2022,Celtic,Dundee,H,1.12,9.0,19.0,1.14,7.75,20.0,2021/22,€126.68m,€8.55m
