Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
T1,18/09/2004,Fenerbahce,Malatyaspor,H,1.36,4.0,7.5,1.3,4.5,8.25,2004/5,€90.60m,€33.95m
T1,18/09/2004,Konyaspor,A. Sebatspor,D,1.66,3.4,4.33,1.55,3.5,5.5,2004/5,€37.25m,€26.73m
T1,18/09/2004,Samsunspor,Istanbulspor,H,1.72,3.5,4.0,1.65,3.4,4.7,2004/5,€34.65m,€27.55m
T1,19/09/2004,Ankaragucu,Genclerbirligi,H,2.25,3.2,2.75,2.3,3.2,2.75,2004/5,€32.76m,€46.95m
T1,19/09/2004,Besiktas,Galatasaray,D,2.25,3.0,2.87,2.1,3.2,3.1,2004/5,€76.25m,€79.65m
T1,19/09/2004,Rizespor,Kayserispor,H,1.66,3.4,4.33,1.5,3.6,6.0,2004/5,€22.85m,€30.03m
T1,19/09/2004,Trabzonspor,Gaziantepspor,D,1.57,3.5,5.0,1.65,3.5,4.5,2004/5,€63.60m,€38.60m
T1,24/09/2004,Genclerbirligi,Fenerbahce,A,3.6,3.4,1.8,4.5,3.5,1.65,2004/5,€46.95m,€90.60m
T1,25/09/2004,A. Sebatspor,Rizespor,D,2.5,3.1,2.5,2.75,3.4,2.2,2004/5,€26.73m,€22.85m
T1,25/09/2004,Besiktas,Ankaraspor,A,1.33,4.33,7.0,1.3,4.3,8.5,2004/5,€76.25m,€32.75m
T1,25/09/2004,Kayserispor,Samsunspor,A,2.37,3.2,2.6,2.4,3.4,2.5,2004/5,€30.03m,€34.65m
T1,25/09/2004,Sakaryaspor,Trabzonspor,A,7.0,3.75,1.4,8.25,4.5,1.3,2004/5,€14.85m,€63.60m
T1,26/09/2004,Denizlispor,Ankaragucu,H,1.72,3.2,4.33,1.8,3.35,3.85,2004/5,€27.24m,€32.76m
T1,26/09/2004,Galatasaray,Istanbulspor,H,1.2,5.0,11.0,1.15,6.5,11.5,2004/5,€79.65m,€27.55m
T1,26/09/2004,Gaziantepspor,Diyarbakirspor,D,1.5,3.6,5.5,1.5,3.6,6.0,2004/5,€38.60m,€22.93m
T1,26/09/2004,Malatyaspor,Konyaspor,H,1.61,3.6,4.33,1.45,3.9,6.0,2004/5,€33.95m,€37.25m
T1,01/10/2004,Ankaraspor,Galatasaray,A,4.5,3.5,1.61,4.5,3.5,1.65,2004/5,€32.75m,€79.65m
T1,02/10/2004,Ankaragucu,Gaziantepspor,H,2.6,3.2,2.4,2.55,3.2,2.45,2004/5,€32.76m,€38.60m
T1,02/10/2004,Diyarbakirspor,Sakaryaspor,H,1.53,3.5,5.5,1.55,3.5,5.5,2004/5,€22.93m,€14.85m
T1,02/10/2004,Fenerbahce,Denizlispor,H,1.36,4.0,7.0,1.35,4.2,7.5,2004/5,€90.60m,€27.24m
T1,02/10/2004,Rizespor,Malatyaspor,A,2.2,3.2,2.8,2.25,3.3,2.75,2004/5,€22.85m,€33.95m
T1,03/10/2004,Istanbulspor,Kayserispor,H,2.1,3.25,3.0,2.0,3.45,3.1,2004/5,€27.55m,€30.03m
T1,03/10/2004,Konyaspor,Genclerbirligi,H,2.4,3.2,2.6,2.5,3.4,2.4,2004/5,€37.25m,€46.95m
T1,03/10/2004,Samsunspor,A. Sebatspor,H,1.66,3.4,4.33,1.65,3.5,4.5,2004/5,€34.65m,€26.73m
T1,03/10/2004,Trabzonspor,Besiktas,H,2.0,3.2,3.2,1.9,3.35,3.5,2004/5,€63.60m,€76.25m
T1,16/10/2004,Besiktas,Diyarbakirspor,H,1.5,3.4,6.0,1.4,4.0,6.75,2004/5,€76.25m,€22.93m
T1,16/10/2004,Gaziantepspor,Fenerbahce,A,3.5,3.2,1.9,4.0,3.45,1.75,2004/5,€38.60m,€90.60m
T1,16/10/2004,Genclerbirligi,Rizespor,H,1.8,3.3,3.75,1.8,3.45,3.75,2004/5,€46.95m,€22.85m
T1,16/10/2004,Sakaryaspor,Ankaragucu,H,3.0,3.2,2.1,3.6,3.4,1.85,2004/5,€14.85m,€32.76m
T1,17/10/2004,A. Sebatspor,Istanbulspor,D,2.0,3.2,3.2,2.1,3.5,2.85,2004/5,€26.73m,€27.55m
T1,17/10/2004,Ankaraspor,Trabzonspor,D,4.5,3.5,1.61,4.3,3.4,1.7,2004/5,€32.75m,€63.60m
T1,17/10/2004,Denizlispor,Konyaspor,H,1.57,3.5,5.0,1.55,3.5,5.5,2004/5,€27.24m,€37.25m
T1,17/10/2004,Galatasaray,Kayserispor,H,1.16,6.0,10.0,1.15,6.0,13.0,2004/5,€79.65m,€30.03m
T1,17/10/2004,Malatyaspor,Samsunspor,A,1.72,3.4,4.0,1.8,3.35,3.85,2004/5,€33.95m,€34.65m
T1,23/10/2004,Istanbulspor,Malatyaspor,A,2.75,3.25,2.2,2.85,3.35,2.15,2004/5,€27.55m,€33.95m
T1,23/10/2004,Konyaspor,Gaziantepspor,D,2.4,3.4,2.4,2.35,3.15,2.7,2004/5,€37.25m,€38.60m
T1,23/10/2004,Samsunspor,Genclerbirligi,H,1.8,3.4,3.75,1.85,3.35,3.7,2004/5,€34.65m,€46.95m
T1,23/10/2004,Trabzonspor,Galatasaray,A,2.2,3.25,2.75,2.35,3.25,2.65,2004/5,€63.60m,€79.65m
T1,24/10/2004,Ankaragucu,Besiktas,A,3.2,3.4,1.9,3.3,3.55,1.9,2004/5,€32.76m,€76.25m
T1,24/10/2004,Diyarbakirspor,Ankaraspor,H,2.0,3.2,3.2,2.15,3.2,3.0,2004/5,€22.93m,€32.75m
T1,24/10/2004,Fenerbahce,Sakaryaspor,H,1.14,6.0,13.0,1.15,6.0,13.0,2004/5,€90.60m,€14.85m
T1,24/10/2004,Kayserispor,A. Sebatspor,H,2.1,3.25,3.0,2.15,3.3,2.9,2004/5,€30.03m,€26.73m
T1,24/10/2004,Rizespor,Denizlispor,H,2.25,3.2,2.75,2.2,3.2,2.9,2004/5,€22.85m,€27.24m
T1,29/10/2004,Trabzonspor,Diyarbakirspor,H,1.3,4.33,8.0,1.35,4.2,7.5,2004/5,€63.60m,€22.93m
T1,30/10/2004,Besiktas,Fenerbahce,H,2.62,3.1,2.37,2.6,3.3,2.35,2004/5,€76.25m,€90.60m
T1,30/10/2004,Denizlispor,Samsunspor,H,1.9,3.25,3.4,1.95,3.25,3.4,2004/5,€27.24m,€34.65m
T1,30/10/2004,Gaziantepspor,Rizespor,A,1.72,3.4,4.0,1.85,3.35,3.65,2004/5,€38.60m,€22.85m
T1,30/10/2004,Genclerbirligi,Istanbulspor,H,1.57,3.5,5.0,1.65,3.5,4.5,2004/5,€46.95m,€27.55m
T1,31/10/2004,Ankaraspor,Ankaragucu,H,2.37,3.1,2.62,2.3,3.25,2.7,2004/5,€32.75m,€32.76m
T1,31/10/2004,Galatasaray,A. Sebatspor,H,1.08,7.5,15.0,1.08,8.0,16.0,2004/5,€79.65m,€26.73m
T1,31/10/2004,Malatyaspor,Kayserispor,A,1.36,4.0,7.0,1.45,3.9,6.0,2004/5,€33.95m,€30.03m
T1,31/10/2004,Sakaryaspor,Konyaspor,A,2.3,3.25,2.62,2.55,3.2,2.45,2004/5,€14.85m,€37.25m
T1,05/11/2004,Diyarbakirspor,Galatasaray,H,5.5,3.6,1.5,6.0,3.6,1.5,2004/5,€22.93m,€79.65m
T1,06/11/2004,A. Sebatspor,Malatyaspor,D,3.4,3.25,1.9,3.6,3.4,1.85,2004/5,€26.73m,€33.95m
T1,06/11/2004,Fenerbahce,Ankaraspor,H,1.22,5.0,9.0,1.2,5.5,10.5,2004/5,€90.60m,€32.75m
T1,06/11/2004,Istanbulspor,Denizlispor,D,3.2,3.2,2.0,3.5,3.35,1.9,2004/5,€27.55m,€27.24m
T1,06/11/2004,Samsunspor,Gaziantepspor,A,1.9,3.25,3.4,1.75,3.45,4.0,2004/5,€34.65m,€38.60m
T1,07/11/2004,Ankaragucu,Trabzonspor,A,3.75,3.2,1.8,3.6,3.4,1.85,2004/5,€32.76m,€63.60m
T1,07/11/2004,Kayserispor,Genclerbirligi,A,2.4,3.1,2.6,2.3,3.25,2.7,2004/5,€30.03m,€46.95m
T1,07/11/2004,Konyaspor,Besiktas,D,3.4,3.6,1.8,4.15,3.5,1.7,2004/5,€37.25m,€76.25m
T1,07/11/2004,Rizespor,Sakaryaspor,H,1.44,3.75,6.0,1.4,4.0,6.75,2004/5,€22.85m,€14.85m
T1,20/11/2004,Ankaraspor,Konyaspor,A,2.0,3.2,3.2,2.0,3.3,3.25,2004/5,€32.75m,€37.25m
T1,20/11/2004,Galatasaray,Malatyaspor,D,1.4,3.75,7.0,1.45,3.85,6.05,2004/5,€79.65m,€33.95m
T1,20/11/2004,Sakaryaspor,Samsunspor,H,3.2,3.2,2.0,3.6,3.4,1.85,2004/5,€14.85m,€34.65m
T1,20/11/2004,Trabzonspor,Fenerbahce,A,2.37,3.2,2.6,2.3,3.2,2.75,2004/5,€63.60m,€90.60m
T1,21/11/2004,Besiktas,Rizespor,D,1.5,3.6,5.5,1.45,3.7,6.5,2004/5,€76.25m,€22.85m
T1,21/11/2004,Denizlispor,Kayserispor,H,1.4,3.75,7.0,1.45,3.7,6.5,2004/5,€27.24m,€30.03m
T1,21/11/2004,Diyarbakirspor,Ankaragucu,A,1.9,3.25,3.5,1.85,3.5,3.5,2004/5,€22.93m,€32.76m
T1,21/11/2004,Gaziantepspor,Istanbulspor,A,1.5,3.6,5.5,1.5,3.6,6.0,2004/5,€38.60m,€27.55m
T1,21/11/2004,Genclerbirligi,A. Sebatspor,D,1.4,3.75,7.0,1.55,3.5,5.5,2004/5,€46.95m,€26.73m
T1,26/11/2004,Ankaragucu,Galatasaray,A,4.5,3.5,1.61,4.7,3.4,1.65,2004/5,€32.76m,€79.65m
T1,27/11/2004,Fenerbahce,Diyarbakirspor,H,1.16,5.5,11.0,1.15,6.0,13.0,2004/5,€90.60m,€22.93m
T1,27/11/2004,Kayserispor,Gaziantepspor,H,3.0,3.2,2.1,3.15,3.4,2.0,2004/5,€30.03m,€38.60m
T1,27/11/2004,Konyaspor,Trabzonspor,D,3.75,3.3,1.8,3.95,3.45,1.75,2004/5,€37.25m,€63.60m
T1,27/11/2004,Rizespor,Ankaraspor,H,1.61,3.5,4.5,1.6,3.5,4.9,2004/5,€22.85m,€32.75m
T1,28/11/2004,A. Sebatspor,Denizlispor,H,3.6,3.25,1.83,3.95,3.3,1.8,2004/5,€26.73m,€27.24m
T1,28/11/2004,Istanbulspor,Sakaryaspor,H,1.72,3.4,4.0,1.85,3.4,3.6,2004/5,€27.55m,€14.85m
T1,28/11/2004,Malatyaspor,Genclerbirligi,A,1.8,3.3,3.75,1.85,3.4,3.6,2004/5,€33.95m,€46.95m
T1,28/11/2004,Samsunspor,Besiktas,A,4.33,3.4,1.66,3.75,3.45,1.8,2004/5,€34.65m,€76.25m
T1,03/12/2004,Fenerbahce,Ankaragucu,H,1.2,5.5,9.0,1.12,7.0,13.0,2004/5,€90.60m,€32.76m
T1,04/12/2004,Denizlispor,Malatyaspor,D,1.83,3.25,3.6,1.85,3.4,3.6,2004/5,€27.24m,€33.95m
T1,04/12/2004,Diyarbakirspor,Konyaspor,D,2.2,3.1,2.87,2.1,3.3,3.0,2004/5,€22.93m,€37.25m
T1,04/12/2004,Genclerbirligi,Galatasaray,A,3.3,3.1,2.0,3.45,3.35,1.9,2004/5,€46.95m,€79.65m
T1,04/12/2004,Trabzonspor,Rizespor,H,1.57,3.5,5.0,1.55,3.45,5.6,2004/5,€63.60m,€22.85m
T1,05/12/2004,Ankaraspor,Samsunspor,A,2.1,3.2,3.0,2.0,3.35,3.2,2004/5,€32.75m,€34.65m
T1,05/12/2004,Besiktas,Istanbulspor,H,1.36,4.0,7.0,1.25,4.8,9.5,2004/5,€76.25m,€27.55m
T1,05/12/2004,Gaziantepspor,A. Sebatspor,H,1.5,3.6,5.5,1.55,3.5,5.5,2004/5,€38.60m,€26.73m
T1,05/12/2004,Sakaryaspor,Kayserispor,H,2.3,3.1,2.7,2.3,3.2,2.75,2004/5,€14.85m,€30.03m
T1,10/12/2004,Kayserispor,Besiktas,A,5.5,3.4,1.53,6.0,3.6,1.5,2004/5,€30.03m,€76.25m
T1,11/12/2004,A. Sebatspor,Sakaryaspor,A,1.83,3.25,3.6,1.85,3.4,3.6,2004/5,€26.73m,€14.85m
T1,11/12/2004,Istanbulspor,Ankaraspor,D,2.0,3.2,3.2,2.0,3.3,3.25,2004/5,€27.55m,€32.75m
T1,11/12/2004,Malatyaspor,Gaziantepspor,H,2.1,3.2,3.0,2.1,3.3,3.0,2004/5,€33.95m,€38.60m
T1,11/12/2004,Samsunspor,Trabzonspor,A,3.6,3.4,1.8,4.0,3.45,1.75,2004/5,€34.65m,€63.60m
T1,12/12/2004,Galatasaray,Fenerbahce,H,2.25,3.2,2.75,2.35,3.3,2.6,2004/5,€79.65m,€90.60m
T1,12/12/2004,Genclerbirligi,Denizlispor,A,2.0,3.2,3.2,1.9,3.35,3.45,2004/5,€46.95m,€27.24m
T1,12/12/2004,Konyaspor,Ankaragucu,A,1.72,3.3,4.2,1.75,3.45,4.0,2004/5,€37.25m,€32.76m
T1,12/12/2004,Rizespor,Diyarbakirspor,H,1.61,3.5,4.5,1.6,3.5,4.9,2004/5,€22.85m,€22.93m
T1,17/12/2004,Denizlispor,Galatasaray,D,3.5,3.2,1.9,3.6,3.4,1.85,2004/5,€27.24m,€79.65m
T1,18/12/2004,Ankaragucu,Rizespor,D,2.4,3.1,2.6,2.3,3.2,2.75,2004/5,€32.76m,€22.85m
T1,18/12/2004,Fenerbahce,Konyaspor,H,1.2,5.0,11.0,1.15,6.0,13.0,2004/5,€90.60m,€37.25m
T1,18/12/2004,Gaziantepspor,Genclerbirligi,H,1.83,3.2,3.75,1.75,3.45,3.95,2004/5,€38.60m,€46.95m
T1,18/12/2004,Trabzonspor,Istanbulspor,D,1.25,4.5,9.5,1.25,4.8,9.5,2004/5,€63.60m,€27.55m
T1,19/12/2004,Ankaraspor,Kayserispor,H,1.8,3.25,3.75,1.75,3.4,4.05,2004/5,€32.75m,€30.03m
T1,19/12/2004,Besiktas,A. Sebatspor,H,1.16,5.5,11.0,1.15,6.0,13.0,2004/5,€76.25m,€26.73m
T1,19/12/2004,Diyarbakirspor,Samsunspor,H,2.0,3.2,3.2,1.9,3.35,3.45,2004/5,€22.93m,€34.65m
T1,19/12/2004,Sakaryaspor,Malatyaspor,H,2.8,3.2,2.2,3.0,3.3,2.1,2004/5,€14.85m,€33.95m
T1,28/01/2005,Konyaspor,Galatasaray,A,5.0,3.5,1.57,5.1,3.45,1.6,2004/5,€37.25m,€79.65m
T1,29/01/2005,Ankaraspor,A. Sebatspor,H,1.5,3.6,5.5,1.4,3.9,7.0,2004/5,€32.75m,€26.73m
T1,29/01/2005,Besiktas,Malatyaspor,H,1.44,3.75,6.0,1.55,3.5,5.5,2004/5,€76.25m,€33.95m
T1,29/01/2005,Diyarbakirspor,Istanbulspor,H,1.5,3.39,6.5,1.7,3.3,4.5,2004/5,€22.93m,€27.55m
T1,29/01/2005,Sakaryaspor,Genclerbirligi,D,2.62,3.2,2.37,2.35,3.5,2.5,2004/5,€14.85m,€46.95m
T1,30/01/2005,Ankaragucu,Samsunspor,A,1.9,3.39,3.39,2.0,3.2,3.35,2004/5,€32.76m,€34.65m
T1,30/01/2005,Fenerbahce,Rizespor,H,1.16,5.5,13.0,1.25,4.75,9.6,2004/5,€90.60m,€22.85m
T1,30/01/2005,Gaziantepspor,Denizlispor,H,2.2,3.2,2.79,2.15,3.2,3.0,2004/5,€38.60m,€27.24m
T1,30/01/2005,Trabzonspor,Kayserispor,H,1.19,5.5,9.0,1.2,5.5,10.5,2004/5,€63.60m,€30.03m
T1,04/02/2005,Galatasaray,Gaziantepspor,H,1.25,4.5,10.0,1.2,5.5,10.5,2004/5,€79.65m,€38.60m
T1,05/02/2005,Kayserispor,Diyarbakirspor,H,2.5,3.2,2.5,2.55,3.2,2.45,2004/5,€30.03m,€22.93m
T1,05/02/2005,Malatyaspor,Ankaraspor,H,1.9,3.0,3.75,1.9,3.35,3.45,2004/5,€33.95m,€32.75m
T1,05/02/2005,Rizespor,Konyaspor,D,1.53,3.5,5.5,1.55,3.6,5.25,2004/5,€22.85m,€37.25m
T1,05/02/2005,Samsunspor,Fenerbahce,D,6.5,3.75,1.44,6.0,3.6,1.5,2004/5,€34.65m,€90.60m
T1,06/02/2005,A. Sebatspor,Trabzonspor,A,7.0,4.0,1.36,8.15,4.5,1.3,2004/5,€26.73m,€63.60m
T1,06/02/2005,Denizlispor,Sakaryaspor,H,1.4,3.75,7.0,1.35,4.2,7.4,2004/5,€27.24m,€14.85m
T1,12/02/2005,Ankaragucu,Kayserispor,D,1.72,3.4,4.0,1.7,3.3,4.5,2004/5,€32.76m,€30.03m
T1,12/02/2005,Besiktas,Denizlispor,H,1.5,3.6,5.5,1.5,3.6,6.0,2004/5,€76.25m,€27.24m
T1,12/02/2005,Konyaspor,Samsunspor,H,2.25,3.2,2.75,2.2,3.5,2.7,2004/5,€37.25m,€34.65m
T1,12/02/2005,Rizespor,Galatasaray,A,4.33,3.4,1.66,4.65,3.45,1.65,2004/5,€22.85m,€79.65m
T1,13/02/2005,Ankaraspor,Genclerbirligi,H,2.2,3.25,2.75,2.25,3.2,2.8,2004/5,€32.75m,€46.95m
T1,13/02/2005,Diyarbakirspor,A. Sebatspor,H,1.4,3.75,7.0,1.4,3.9,7.0,2004/5,€22.93m,€26.73m
T1,13/02/2005,Fenerbahce,Istanbulspor,H,1.12,6.5,12.0,1.1,7.5,14.0,2004/5,€90.60m,€27.55m
T1,13/02/2005,Sakaryaspor,Gaziantepspor,D,2.5,3.1,2.5,2.5,3.5,2.35,2004/5,€14.85m,€38.60m
T1,13/02/2005,Trabzonspor,Malatyaspor,H,1.44,3.75,6.0,1.45,3.85,6.05,2004/5,€63.60m,€33.95m
T1,18/02/2005,Gaziantepspor,Besiktas,A,3.4,3.25,1.9,3.65,3.35,1.85,2004/5,€38.60m,€76.25m
T1,19/02/2005,A. Sebatspor,Ankaragucu,D,2.5,3.1,2.5,2.75,3.2,2.3,2004/5,€26.73m,€32.76m
T1,19/02/2005,Denizlispor,Ankaraspor,D,1.61,3.5,4.5,1.55,3.5,5.5,2004/5,€27.24m,€32.75m
T1,19/02/2005,Galatasaray,Sakaryaspor,H,1.12,6.5,12.0,1.1,7.5,14.0,2004/5,€79.65m,€14.85m
T1,19/02/2005,Istanbulspor,Konyaspor,D,2.37,3.1,2.62,2.4,3.25,2.6,2004/5,€27.55m,€37.25m
T1,20/02/2005,Fenerbahce,Kayserispor,H,1.1,7.0,13.0,1.08,8.5,15.0,2004/5,€90.60m,€30.03m
T1,20/02/2005,Genclerbirligi,Trabzonspor,A,3.75,3.3,1.8,3.75,3.45,1.8,2004/5,€46.95m,€63.60m
T1,20/02/2005,Malatyaspor,Diyarbakirspor,H,1.66,3.4,4.33,1.65,3.5,4.5,2004/5,€33.95m,€22.93m
T1,20/02/2005,Samsunspor,Rizespor,A,2.2,3.1,2.87,2.1,3.3,3.0,2004/5,€34.65m,€22.85m
T1,26/02/2005,Ankaragucu,Malatyaspor,H,2.37,3.1,2.62,2.35,3.5,2.5,2004/5,€32.76m,€33.95m
T1,26/02/2005,Diyarbakirspor,Genclerbirligi,A,1.9,3.4,3.25,2.0,3.45,3.1,2004/5,€22.93m,€46.95m
T1,26/02/2005,Rizespor,Istanbulspor,D,1.53,3.4,5.5,1.5,3.6,6.0,2004/5,€22.85m,€27.55m
T1,26/02/2005,Samsunspor,Galatasaray,H,5.5,3.4,1.53,6.0,3.6,1.5,2004/5,€34.65m,€79.65m
T1,27/02/2005,Ankaraspor,Gaziantepspor,H,2.2,3.2,2.8,2.15,3.2,3.0,2004/5,€32.75m,€38.60m
T1,27/02/2005,Besiktas,Sakaryaspor,H,1.2,5.5,9.0,1.15,6.0,13.0,2004/5,€76.25m,€14.85m
T1,27/02/2005,Fenerbahce,A. Sebatspor,H,1.08,7.5,15.0,1.05,9.5,18.0,2004/5,€90.60m,€26.73m
T1,27/02/2005,Konyaspor,Kayserispor,H,1.57,3.5,5.0,1.45,3.85,6.05,2004/5,€37.25m,€30.03m
T1,27/02/2005,Trabzonspor,Denizlispor,H,1.44,3.75,6.0,1.4,3.9,7.0,2004/5,€63.60m,€27.24m
T1,05/03/2005,Galatasaray,Besiktas,H,1.83,3.2,3.75,1.9,3.35,3.45,2004/5,€79.65m,€76.25m
T1,05/03/2005,Genclerbirligi,Ankaragucu,H,2.0,3.2,3.2,1.95,3.25,3.45,2004/5,€46.95m,€32.76m
T1,05/03/2005,Istanbulspor,Samsunspor,D,2.2,3.25,2.75,2.35,3.25,2.65,2004/5,€27.55m,€34.65m
T1,05/03/2005,Sakaryaspor,Ankaraspor,D,2.25,3.2,2.75,2.2,3.2,2.9,2004/5,€14.85m,€32.75m
T1,06/03/2005,A. Sebatspor,Konyaspor,A,2.75,3.25,2.2,2.9,3.2,2.2,2004/5,€26.73m,€37.25m
T1,06/03/2005,Denizlispor,Diyarbakirspor,D,1.5,3.4,6.0,1.55,3.5,5.5,2004/5,€27.24m,€22.93m
T1,06/03/2005,Gaziantepspor,Trabzonspor,H,4.5,3.5,1.61,4.5,3.3,1.7,2004/5,€38.60m,€63.60m
T1,06/03/2005,Kayserispor,Rizespor,H,2.2,3.25,2.75,2.2,3.2,2.9,2004/5,€30.03m,€22.85m
T1,06/03/2005,Malatyaspor,Fenerbahce,A,5.5,3.4,1.53,6.0,3.6,1.5,2004/5,€33.95m,€90.60m
T1,09/03/2005,Besiktas,Genclerbirligi,D,1.36,4.0,7.0,1.35,4.2,7.4,2004/5,€76.25m,€46.95m
T1,09/03/2005,Istanbulspor,Ankaragucu,A,2.3,3.2,2.62,2.2,3.2,2.9,2004/5,€27.55m,€32.76m
T1,12/03/2005,Ankaragucu,Denizlispor,D,2.1,3.1,3.1,2.1,3.3,3.0,2004/5,€32.76m,€27.24m
T1,12/03/2005,Konyaspor,Malatyaspor,H,1.9,3.25,3.4,2.25,3.2,2.8,2004/5,€37.25m,€33.95m
T1,12/03/2005,Trabzonspor,Sakaryaspor,H,1.16,6.0,10.0,1.15,6.0,13.0,2004/5,€63.60m,€14.85m
T1,13/03/2005,Ankaraspor,Besiktas,A,3.75,3.3,1.8,3.95,3.45,1.75,2004/5,€32.75m,€76.25m
T1,13/03/2005,Diyarbakirspor,Gaziantepspor,H,2.2,3.25,2.75,2.15,3.2,3.0,2004/5,€22.93m,€38.60m
T1,13/03/2005,Fenerbahce,Genclerbirligi,H,1.22,5.0,9.0,1.25,4.8,9.5,2004/5,€90.60m,€46.95m
T1,13/03/2005,Rizespor,A. Sebatspor,H,1.36,4.2,6.5,1.3,4.5,8.25,2004/5,€22.85m,€26.73m
T1,13/03/2005,Samsunspor,Kayserispor,D,1.61,3.5,4.5,1.6,3.5,4.9,2004/5,€34.65m,€30.03m
T1,18/03/2005,Denizlispor,Fenerbahce,H,4.0,3.4,1.72,4.5,3.5,1.65,2004/5,€27.24m,€90.60m
T1,19/03/2005,Besiktas,Trabzonspor,H,2.1,3.2,3.0,1.95,3.35,3.25,2004/5,€76.25m,€63.60m
T1,19/03/2005,Gaziantepspor,Ankaragucu,H,1.72,3.4,4.0,1.75,3.45,3.95,2004/5,€38.60m,€32.76m
T1,19/03/2005,Kayserispor,Istanbulspor,D,1.9,3.2,3.5,1.85,3.3,3.75,2004/5,€30.03m,€27.55m
T1,19/03/2005,Malatyaspor,Rizespor,A,2.0,3.2,3.2,2.15,3.2,3.0,2004/5,€33.95m,€22.85m
T1,20/03/2005,A. Sebatspor,Samsunspor,H,2.75,3.2,2.25,2.65,3.25,2.35,2004/5,€26.73m,€34.65m
T1,20/03/2005,Galatasaray,Ankaraspor,H,1.2,5.0,11.0,1.2,5.5,10.5,2004/5,€79.65m,€32.75m
T1,20/03/2005,Genclerbirligi,Konyaspor,H,1.9,3.2,3.5,2.0,3.3,3.25,2004/5,€46.95m,€37.25m
T1,02/04/2005,Ankaragucu,Sakaryaspor,A,1.8,3.4,3.6,1.75,3.45,3.95,2004/5,€32.76m,€14.85m
T1,02/04/2005,Fenerbahce,Gaziantepspor,H,1.2,5.0,11.0,1.18,5.5,12.0,2004/5,€90.60m,€38.60m
T1,02/04/2005,Istanbulspor,A. Sebatspor,H,1.72,3.4,4.0,1.7,3.45,4.25,2004/5,€27.55m,€26.73m
T1,02/04/2005,Rizespor,Genclerbirligi,D,1.9,3.25,3.4,2.1,3.3,3.0,2004/5,€22.85m,€46.95m
T1,03/04/2005,Diyarbakirspor,Besiktas,D,4.0,3.4,1.72,4.5,3.3,1.7,2004/5,€22.93m,€76.25m
T1,03/04/2005,Kayserispor,Galatasaray,D,6.0,3.75,1.44,6.05,3.85,1.45,2004/5,€30.03m,€79.65m
T1,03/04/2005,Konyaspor,Denizlispor,D,2.0,3.2,3.2,1.9,3.35,3.45,2004/5,€37.25m,€27.24m
T1,03/04/2005,Samsunspor,Malatyaspor,A,2.0,3.25,3.2,2.1,3.3,3.0,2004/5,€34.65m,€33.95m
T1,03/04/2005,Trabzonspor,Ankaraspor,D,1.25,4.5,10.0,1.25,4.8,9.5,2004/5,€63.60m,€32.75m
T1,08/04/2005,Besiktas,Ankaragucu,H,1.2,5.5,9.5,1.2,5.5,10.5,2004/5,€76.25m,€32.76m
T1,09/04/2005,A. Sebatspor,Kayserispor,D,2.62,3.1,2.37,2.65,3.25,2.4,2004/5,€26.73m,€30.03m
T1,09/04/2005,Ankaraspor,Diyarbakirspor,H,1.72,3.4,4.0,1.85,3.35,3.65,2004/5,€32.75m,€22.93m
T1,09/04/2005,Malatyaspor,Istanbulspor,H,1.66,3.4,4.33,1.6,3.5,4.9,2004/5,€33.95m,€27.55m
T1,09/04/2005,Sakaryaspor,Fenerbahce,A,6.0,3.75,1.44,7.0,3.9,1.4,2004/5,€14.85m,€90.60m
T1,10/04/2005,Denizlispor,Rizespor,H,1.83,3.2,3.75,1.9,3.35,3.45,2004/5,€27.24m,€22.85m
T1,10/04/2005,Galatasaray,Trabzonspor,A,1.66,3.4,4.33,1.7,3.3,4.5,2004/5,€79.65m,€63.60m
T1,10/04/2005,Gaziantepspor,Konyaspor,H,2.0,3.2,3.2,2.0,3.3,3.25,2004/5,€38.60m,€37.25m
T1,10/04/2005,Genclerbirligi,Samsunspor,D,1.66,3.4,4.33,1.75,3.45,3.95,2004/5,€46.95m,€34.65m
T1,15/04/2005,Diyarbakirspor,Trabzonspor,A,4.5,3.5,1.61,4.35,3.55,1.65,2004/5,€22.93m,€63.60m
T1,16/04/2005,A. Sebatspor,Galatasaray,A,8.0,5.0,1.25,7.5,4.75,1.3,2004/5,€26.73m,€79.65m
T1,16/04/2005,Kayserispor,Malatyaspor,D,2.0,3.2,3.2,1.95,3.45,3.25,2004/5,€30.03m,€33.95m
T1,16/04/2005,Konyaspor,Sakaryaspor,H,1.8,3.4,3.6,1.7,3.35,4.45,2004/5,€37.25m,€14.85m
T1,16/04/2005,Samsunspor,Denizlispor,H,2.2,3.2,2.8,2.25,3.2,2.8,2004/5,€34.65m,€27.24m
T1,17/04/2005,Ankaragucu,Ankaraspor,A,2.1,3.25,3.0,2.15,3.2,3.0,2004/5,€32.76m,€32.75m
T1,17/04/2005,Fenerbahce,Besiktas,A,1.72,3.4,4.0,1.7,3.3,4.5,2004/5,€90.60m,€76.25m
T1,17/04/2005,Istanbulspor,Genclerbirligi,A,2.25,3.25,2.75,2.35,3.25,2.65,2004/5,€27.55m,€46.95m
T1,17/04/2005,Rizespor,Gaziantepspor,D,1.9,3.25,3.5,1.9,3.35,3.45,2004/5,€22.85m,€38.60m
