Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
P1,26/02/2023,Porto,Gil Vicente,1.0,2.0,A,1.0,2.0,A,1.18,6.5,11.0,1.2,7.0,12.0,2022/23,€284.55m,€46.85m,11.0,9.0,4.0,4.0,9.0,8.0,3.0,0.0,5.0,5.0,2.0,0.0
P1,27/02/2023,Sp Lisbon,Estoril,2.0,0.0,H,1.0,0.0,H,1.22,6.5,10.0,1.22,6.5,11.0,2022/23,€366.60m,€36.15m,17.0,3.0,8.0,0.0,9.0,6.0,14.0,5.0,0.0,0.0,0.0,0.0
P1,27/02/2023,Guimaraes,Sp Braga,2.0,1.0,H,2.0,0.0,H,3.75,3.5,1.91,3.7,3.4,1.95,2022/23,€72.40m,€150.75m,9.0,13.0,2.0,4.0,16.0,13.0,3.0,5.0,6.0,4.0,1.0,2.0
P1,03/03/2023,Boavista,Arouca,0.0,0.0,D,0.0,0.0,D,2.25,3.25,3.25,2.25,3.1,3.2,2022/23,€28.85m,€21.00m,10.0,8.0,2.0,1.0,8.0,18.0,6.0,1.0,2.0,5.0,0.0,0.0
P1,03/03/2023,Benfica,Famalicao,2.0,0.0,H,1.0,0.0,H,1.17,8.5,13.0,1.17,7.25,16.0,2022/23,€477.58m,€51.85m,19.0,7.0,7.0,0.0,13.0,13.0,7.0,2.0,1.0,3.0,0.0,0.0
P1,04/03/2023,Estoril,Vizela,0.0,3.0,A,0.0,2.0,A,2.63,3.2,2.63,2.55,3.2,2.75,2022/23,€36.15m,€18.48m,10.0,6.0,2.0,3.0,11.0,15.0,8.0,0.0,3.0,0.0,0.0,0.0
P1,04/03/2023,Portimonense,Sp Lisbon,0.0,1.0,A,0.0,0.0,D,8.0,4.5,1.36,7.75,4.75,1.37,2022/23,€31.58m,€366.60m,6.0,21.0,4.0,7.0,10.0,15.0,3.0,7.0,4.0,2.0,0.0,0.0
P1,04/03/2023,Chaves,Porto,1.0,3.0,A,0.0,2.0,A,11.0,5.0,1.29,11.5,5.0,1.29,2022/23,€17.75m,€284.55m,13.0,13.0,4.0,5.0,19.0,19.0,4.0,8.0,9.0,5.0,2.0,0.0
P1,05/03/2023,Gil Vicente,Maritimo,2.0,0.0,H,1.0,0.0,H,1.85,3.6,4.0,1.87,3.5,4.0,2022/23,€46.85m,€16.53m,11.0,19.0,5.0,6.0,16.0,11.0,12.0,8.0,3.0,3.0,0.0,0.0
P1,05/03/2023,Santa Clara,Guimaraes,1.0,3.0,A,0.0,3.0,A,3.0,3.1,2.5,2.9,3.0,2.5,2022/23,€23.70m,€72.40m,16.0,11.0,5.0,6.0,16.0,9.0,7.0,6.0,3.0,2.0,0.0,0.0
P1,05/03/2023,Sp Braga,Rio Ave,2.0,0.0,H,1.0,0.0,H,1.44,4.2,8.0,1.41,4.4,7.5,2022/23,€150.75m,€17.80m,21.0,10.0,11.0,4.0,9.0,9.0,9.0,4.0,1.0,0.0,0.0,0.0
P1,06/03/2023,Casa Pia,Pacos Ferreira,2.0,1.0,H,0.0,1.0,A,2.0,3.1,4.2,2.0,3.25,3.7,2022/23,€17.30m,€28.13m,9.0,14.0,4.0,2.0,14.0,20.0,4.0,2.0,3.0,2.0,0.0,0.0
P1,10/03/2023,Porto,Estoril,3.0,2.0,H,2.0,1.0,H,1.18,6.5,13.0,1.19,6.5,14.5,2022/23,€284.55m,€36.15m,12.0,9.0,5.0,3.0,22.0,11.0,6.0,3.0,3.0,5.0,0.0,1.0
P1,11/03/2023,Chaves,Portimonense,2.0,0.0,H,1.0,0.0,H,2.25,3.3,3.1,2.25,3.3,3.1,2022/23,€17.75m,€31.58m,13.0,19.0,8.0,2.0,11.0,11.0,3.0,7.0,5.0,1.0,1.0,0.0
P1,11/03/2023,Pacos Ferreira,Santa Clara,1.0,0.0,H,0.0,0.0,D,2.38,3.25,3.0,2.45,3.2,2.85,2022/23,€28.13m,€23.70m,15.0,11.0,4.0,4.0,15.0,13.0,9.0,2.0,5.0,6.0,0.0,0.0
P1,11/03/2023,Guimaraes,Arouca,0.0,2.0,A,0.0,0.0,D,2.0,3.4,3.75,2.05,3.2,3.7,2022/23,€72.40m,€21.00m,25.0,9.0,8.0,4.0,8.0,7.0,12.0,0.0,3.0,3.0,0.0,0.0
P1,11/03/2023,Vizela,Sp Braga,0.0,4.0,A,0.0,1.0,A,3.8,3.6,1.95,3.75,3.5,1.93,2022/23,€18.48m,€150.75m,13.0,13.0,1.0,7.0,7.0,10.0,3.0,3.0,2.0,2.0,0.0,0.0
P1,12/03/2023,Rio Ave,Gil Vicente,2.0,1.0,H,2.0,0.0,H,2.4,3.2,3.0,2.3,3.25,2.95,2022/23,€17.80m,€46.85m,14.0,17.0,5.0,6.0,10.0,13.0,3.0,11.0,5.0,3.0,1.0,0.0
P1,12/03/2023,Maritimo,Benfica,0.0,3.0,A,0.0,1.0,A,9.0,6.5,1.25,10.5,5.75,1.26,2022/23,€16.53m,€477.58m,8.0,21.0,2.0,10.0,8.0,12.0,2.0,10.0,2.0,2.0,0.0,0.0
P1,12/03/2023,Sp Lisbon,Boavista,3.0,0.0,H,2.0,0.0,H,1.25,5.75,12.0,1.24,6.0,11.0,2022/23,€366.60m,€28.85m,16.0,2.0,5.0,0.0,10.0,8.0,4.0,1.0,2.0,1.0,0.0,0.0
P1,13/03/2023,Famalicao,Casa Pia,1.0,0.0,H,1.0,0.0,H,2.1,3.3,3.5,2.1,3.2,3.6,2022/23,€51.85m,€17.30m,16.0,11.0,4.0,2.0,14.0,15.0,3.0,5.0,4.0,3.0,0.0,0.0
P1,17/03/2023,Santa Clara,Rio Ave,0.0,2.0,A,0.0,0.0,D,2.6,3.0,3.0,2.55,2.9,2.95,2022/23,€23.70m,€17.80m,9.0,17.0,1.0,8.0,13.0,21.0,2.0,7.0,4.0,2.0,0.0,0.0
P1,18/03/2023,Portimonense,Vizela,0.0,1.0,A,0.0,0.0,D,2.88,3.2,2.55,2.75,3.1,2.55,2022/23,€31.58m,€18.48m,15.0,9.0,3.0,2.0,12.0,17.0,4.0,6.0,2.0,2.0,1.0,0.0
P1,18/03/2023,Arouca,Pacos Ferreira,1.0,1.0,D,0.0,0.0,D,2.1,3.3,3.5,2.05,3.3,3.5,2022/23,€21.00m,€28.13m,17.0,14.0,5.0,4.0,16.0,14.0,6.0,7.0,3.0,3.0,0.0,0.0
P1,18/03/2023,Benfica,Guimaraes,5.0,1.0,H,3.0,0.0,H,1.18,7.0,15.0,1.18,6.75,15.5,2022/23,€477.58m,€72.40m,12.0,6.0,5.0,4.0,12.0,15.0,7.0,3.0,1.0,3.0,0.0,0.0
P1,18/03/2023,Estoril,Chaves,0.0,2.0,A,0.0,1.0,A,2.1,3.2,3.5,2.15,3.25,3.3,2022/23,€36.15m,€17.75m,9.0,15.0,3.0,5.0,18.0,18.0,3.0,7.0,3.0,2.0,1.0,0.0
P1,19/03/2023,Casa Pia,Maritimo,2.0,0.0,H,1.0,0.0,H,2.05,3.1,4.0,2.0,3.25,3.75,2022/23,€17.30m,€16.53m,16.0,17.0,5.0,3.0,13.0,15.0,5.0,10.0,2.0,0.0,0.0,1.0
P1,19/03/2023,Sp Braga,Porto,0.0,0.0,D,0.0,0.0,D,3.25,3.25,2.2,3.1,3.4,2.2,2022/23,€150.75m,€284.55m,14.0,5.0,4.0,2.0,15.0,17.0,5.0,5.0,3.0,2.0,0.0,0.0
P1,19/03/2023,Boavista,Famalicao,1.0,2.0,A,0.0,0.0,D,2.38,3.2,3.0,2.35,3.2,3.0,2022/23,€28.85m,€51.85m,16.0,7.0,6.0,3.0,29.0,15.0,9.0,1.0,1.0,1.0,0.0,0.0
P1,31/03/2023,Estoril,Gil Vicente,1.0,0.0,H,1.0,0.0,H,2.63,3.3,2.55,2.7,3.3,2.5,2022/23,€36.15m,€46.85m,7.0,14.0,2.0,4.0,22.0,17.0,5.0,5.0,5.0,2.0,0.0,0.0
P1,01/04/2023,Vizela,Casa Pia,3.0,1.0,H,1.0,1.0,D,2.2,3.0,3.4,2.2,3.1,3.3,2022/23,€18.48m,€17.30m,11.0,10.0,8.0,4.0,8.0,12.0,10.0,3.0,3.0,2.0,0.0,0.0
P1,01/04/2023,Guimaraes,Pacos Ferreira,0.0,0.0,D,0.0,0.0,D,1.95,3.3,3.8,1.95,3.4,3.7,2022/23,€72.40m,€28.13m,17.0,9.0,3.0,4.0,19.0,11.0,5.0,4.0,2.0,5.0,0.0,1.0
P1,01/04/2023,Sp Lisbon,Santa Clara,3.0,0.0,H,2.0,0.0,H,1.13,7.0,19.0,1.14,7.75,18.0,2022/23,€366.60m,€23.70m,14.0,10.0,5.0,4.0,11.0,16.0,6.0,2.0,0.0,5.0,0.0,0.0
P1,02/04/2023,Chaves,Sp Braga,1.0,2.0,A,1.0,1.0,D,4.75,3.8,1.67,4.75,3.75,1.68,2022/23,€17.75m,€150.75m,14.0,17.0,8.0,8.0,12.0,9.0,7.0,5.0,5.0,3.0,0.0,0.0
P1,02/04/2023,Maritimo,Boavista,4.0,2.0,H,2.0,0.0,H,2.45,3.1,2.9,2.5,3.1,2.8,2022/23,€16.53m,€28.85m,11.0,11.0,6.0,6.0,14.0,19.0,3.0,9.0,3.0,2.0,0.0,0.0
P1,02/04/2023,Rio Ave,Benfica,0.0,1.0,A,0.0,0.0,D,8.5,4.75,1.33,8.25,5.0,1.34,2022/23,€17.80m,€477.58m,10.0,12.0,4.0,5.0,12.0,17.0,3.0,6.0,3.0,3.0,0.0,0.0
P1,02/04/2023,Porto,Portimonense,1.0,0.0,H,1.0,0.0,H,1.13,7.0,21.0,1.16,7.5,17.0,2022/23,€284.55m,€31.58m,17.0,6.0,6.0,0.0,15.0,12.0,10.0,3.0,2.0,3.0,0.0,1.0
P1,03/04/2023,Famalicao,Arouca,0.0,1.0,A,0.0,0.0,D,1.85,3.3,3.75,1.95,3.25,3.9,2022/23,€51.85m,€21.00m,18.0,9.0,1.0,2.0,11.0,17.0,7.0,1.0,1.0,1.0,0.0,0.0
P1,05/04/2023,Gil Vicente,Sp Lisbon,0.0,0.0,D,0.0,0.0,D,6.0,4.33,1.45,6.0,4.2,1.49,2022/23,€46.85m,€366.60m,8.0,12.0,2.0,7.0,18.0,13.0,1.0,3.0,1.0,2.0,0.0,0.0
P1,07/04/2023,Santa Clara,Vizela,0.0,1.0,A,0.0,1.0,A,3.75,3.3,2.05,3.6,3.25,2.05,2022/23,€23.70m,€18.48m,10.0,5.0,2.0,3.0,11.0,20.0,2.0,4.0,3.0,2.0,1.0,0.0
P1,07/04/2023,Benfica,Porto,1.0,2.0,A,1.0,1.0,D,1.95,3.5,3.8,1.93,3.5,3.75,2022/23,€477.58m,€284.55m,7.0,7.0,1.0,3.0,13.0,15.0,4.0,5.0,3.0,5.0,0.0,0.0
P1,07/04/2023,Boavista,Guimaraes,2.0,1.0,H,1.0,0.0,H,2.5,3.1,2.88,2.5,3.1,2.85,2022/23,€28.85m,€72.40m,12.0,10.0,4.0,4.0,20.0,17.0,7.0,7.0,7.0,6.0,0.0,2.0
P1,08/04/2023,Arouca,Maritimo,1.0,0.0,H,1.0,0.0,H,2.3,3.2,3.4,2.2,3.2,3.2,2022/23,€21.00m,€16.53m,11.0,15.0,2.0,6.0,11.0,10.0,7.0,11.0,2.0,2.0,0.0,0.0
P1,08/04/2023,Pacos Ferreira,Famalicao,1.0,3.0,A,1.0,1.0,D,2.4,3.1,3.0,2.4,3.1,2.95,2022/23,€28.13m,€51.85m,13.0,9.0,2.0,5.0,16.0,17.0,10.0,4.0,2.0,0.0,0.0,0.0
P1,08/04/2023,Portimonense,Rio Ave,2.0,2.0,D,0.0,1.0,A,2.6,3.0,2.88,2.65,2.95,2.8,2022/23,€31.58m,€17.80m,17.0,18.0,6.0,8.0,21.0,14.0,8.0,4.0,5.0,1.0,0.0,0.0
P1,08/04/2023,Sp Braga,Estoril,4.0,1.0,H,1.0,0.0,H,1.3,5.0,9.0,1.31,5.25,8.75,2022/23,€150.75m,€36.15m,16.0,6.0,6.0,3.0,14.0,5.0,7.0,2.0,3.0,2.0,0.0,0.0
P1,09/04/2023,Casa Pia,Sp Lisbon,3.0,4.0,A,2.0,2.0,D,8.5,4.5,1.4,7.0,4.5,1.42,2022/23,€17.30m,€366.60m,8.0,20.0,5.0,12.0,12.0,6.0,1.0,18.0,3.0,0.0,1.0,0.0
P1,10/04/2023,Gil Vicente,Chaves,0.0,0.0,D,0.0,0.0,D,2.0,3.3,4.0,2.05,3.3,3.6,2022/23,€46.85m,€17.75m,15.0,16.0,4.0,5.0,13.0,13.0,14.0,5.0,1.0,1.0,0.0,0.0
P1,14/04/2023,Famalicao,Guimaraes,2.0,1.0,H,1.0,0.0,H,2.2,3.0,3.6,2.15,3.2,3.4,2022/23,€51.85m,€72.40m,10.0,16.0,3.0,5.0,14.0,14.0,3.0,10.0,1.0,3.0,1.0,1.0
P1,15/04/2023,Estoril,Portimonense,0.0,1.0,A,0.0,0.0,D,2.25,3.1,3.3,2.3,3.1,3.1,2022/23,€36.15m,€31.58m,13.0,15.0,3.0,5.0,14.0,14.0,10.0,5.0,0.0,4.0,0.0,0.0
P1,15/04/2023,Maritimo,Pacos Ferreira,3.0,1.0,H,2.0,0.0,H,2.15,3.3,3.3,2.15,3.2,3.3,2022/23,€16.53m,€28.13m,12.0,7.0,6.0,3.0,19.0,15.0,2.0,5.0,4.0,4.0,0.0,0.0
P1,15/04/2023,Chaves,Benfica,1.0,0.0,H,0.0,0.0,D,8.0,5.75,1.29,9.0,5.5,1.3,2022/23,€17.75m,€477.58m,9.0,19.0,2.0,4.0,13.0,7.0,3.0,19.0,4.0,0.0,0.0,0.0
P1,15/04/2023,Porto,Santa Clara,2.0,1.0,H,1.0,0.0,H,1.11,8.5,21.0,1.11,9.25,21.0,2022/23,€284.55m,€23.70m,12.0,8.0,4.0,2.0,13.0,13.0,4.0,4.0,2.0,5.0,0.0,0.0
P1,16/04/2023,Rio Ave,Casa Pia,1.0,1.0,D,0.0,1.0,A,2.25,3.0,3.4,2.3,3.0,3.25,2022/23,€17.80m,€17.30m,10.0,7.0,4.0,2.0,10.0,20.0,5.0,8.0,1.0,3.0,0.0,0.0
P1,16/04/2023,Sp Braga,Gil Vicente,1.0,0.0,H,1.0,0.0,H,1.36,5.0,8.0,1.35,5.0,7.75,2022/23,€150.75m,€46.85m,19.0,10.0,10.0,3.0,11.0,9.0,10.0,5.0,2.0,1.0,0.0,0.0
P1,16/04/2023,Sp Lisbon,Arouca,1.0,1.0,D,0.0,1.0,A,1.2,7.0,12.0,1.19,6.75,13.0,2022/23,€366.60m,€21.00m,26.0,4.0,5.0,2.0,8.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0
P1,17/04/2023,Vizela,Boavista,1.0,1.0,D,0.0,0.0,D,1.85,3.4,4.33,1.85,3.5,4.0,2022/23,€18.48m,€28.85m,9.0,14.0,5.0,6.0,9.0,16.0,8.0,3.0,2.0,4.0,0.0,0.0
P1,21/04/2023,Casa Pia,Sp Braga,0.0,1.0,A,0.0,0.0,D,5.25,3.6,1.6,5.5,3.8,1.6,2022/23,€17.30m,€150.75m,6.0,15.0,1.0,6.0,13.0,8.0,3.0,6.0,3.0,2.0,0.0,0.0
P1,22/04/2023,Famalicao,Maritimo,3.0,2.0,H,0.0,2.0,A,1.83,3.4,4.0,1.85,3.4,4.2,2022/23,€51.85m,€16.53m,25.0,8.0,7.0,6.0,12.0,15.0,9.0,4.0,3.0,3.0,0.0,1.0
P1,22/04/2023,Boavista,Rio Ave,3.0,2.0,H,3.0,1.0,H,2.3,3.2,3.1,2.35,3.2,3.0,2022/23,€28.85m,€17.80m,14.0,7.0,6.0,3.0,19.0,18.0,2.0,2.0,1.0,2.0,0.0,1.0
P1,22/04/2023,Pacos Ferreira,Porto,0.0,2.0,A,0.0,0.0,D,10.0,5.0,1.29,9.25,5.25,1.3,2022/23,€28.13m,€284.55m,8.0,10.0,0.0,4.0,18.0,14.0,2.0,5.0,5.0,1.0,1.0,0.0
P1,23/04/2023,Portimonense,Gil Vicente,1.0,0.0,H,0.0,0.0,D,2.45,3.3,2.7,2.5,3.25,2.7,2022/23,€31.58m,€46.85m,10.0,20.0,4.0,4.0,12.0,8.0,1.0,12.0,1.0,2.0,0.0,0.0
P1,23/04/2023,Benfica,Estoril,1.0,0.0,H,1.0,0.0,H,1.09,9.0,21.0,1.12,9.25,21.0,2022/23,€477.58m,€36.15m,19.0,4.0,5.0,0.0,18.0,16.0,11.0,2.0,2.0,2.0,0.0,0.0
P1,23/04/2023,Santa Clara,Chaves,1.0,1.0,D,0.0,0.0,D,2.6,3.1,2.75,2.55,3.2,2.7,2022/23,€23.70m,€17.75m,19.0,13.0,6.0,5.0,12.0,8.0,2.0,12.0,3.0,3.0,0.0,1.0
P1,23/04/2023,Arouca,Vizela,1.0,0.0,H,1.0,0.0,H,2.63,3.2,2.75,2.55,3.1,2.75,2022/23,€21.00m,€18.48m,7.0,15.0,2.0,8.0,16.0,10.0,0.0,14.0,0.0,1.0,0.0,0.0
P1,24/04/2023,Guimaraes,Sp Lisbon,0.0,2.0,A,0.0,0.0,D,5.5,4.0,1.55,5.25,4.2,1.57,2022/23,€72.40m,€366.60m,7.0,13.0,0.0,5.0,13.0,15.0,5.0,5.0,1.0,0.0,0.0,0.0
P1,28/04/2023,Rio Ave,Arouca,1.0,0.0,H,0.0,0.0,D,2.45,3.0,3.1,2.35,3.0,3.2,2022/23,€17.80m,€21.00m,11.0,11.0,2.0,2.0,16.0,16.0,4.0,4.0,4.0,3.0,1.0,0.0
P1,29/04/2023,Maritimo,Guimaraes,1.0,2.0,A,0.0,1.0,A,2.55,3.25,2.88,2.45,3.25,2.75,2022/23,€16.53m,€72.40m,21.0,11.0,6.0,5.0,15.0,18.0,5.0,3.0,4.0,3.0,0.0,0.0
P1,29/04/2023,Sp Braga,Portimonense,4.0,1.0,H,3.0,1.0,H,1.25,6.0,10.0,1.25,6.0,10.5,2022/23,€150.75m,€31.58m,18.0,8.0,11.0,2.0,9.0,12.0,4.0,0.0,1.0,5.0,0.0,0.0
P1,29/04/2023,Vizela,Pacos Ferreira,1.0,2.0,A,0.0,2.0,A,1.8,3.4,4.5,1.82,3.4,4.33,2022/23,€18.48m,€28.13m,14.0,7.0,3.0,2.0,12.0,16.0,7.0,8.0,2.0,3.0,0.0,0.0
P1,29/04/2023,Gil Vicente,Benfica,0.0,2.0,A,0.0,0.0,D,8.0,5.5,1.33,8.25,5.25,1.32,2022/23,€46.85m,€477.58m,13.0,17.0,5.0,7.0,17.0,8.0,7.0,11.0,3.0,2.0,0.0,0.0
P1,30/04/2023,Estoril,Santa Clara,3.0,0.0,H,2.0,0.0,H,2.15,3.2,3.4,2.15,3.2,3.3,2022/23,€36.15m,€23.70m,7.0,10.0,3.0,3.0,16.0,14.0,3.0,4.0,4.0,3.0,0.0,0.0
P1,30/04/2023,Porto,Boavista,1.0,0.0,H,0.0,0.0,D,1.18,6.5,15.0,1.18,7.0,14.5,2022/23,€284.55m,€28.85m,10.0,7.0,1.0,2.0,13.0,25.0,6.0,4.0,2.0,5.0,1.0,0.0
P1,30/04/2023,Sp Lisbon,Famalicao,2.0,1.0,H,1.0,0.0,H,1.3,5.5,10.0,1.27,5.75,9.75,2022/23,€366.60m,€51.85m,11.0,10.0,5.0,2.0,13.0,15.0,8.0,4.0,2.0,3.0,0.0,0.0
P1,05/05/2023,Casa Pia,Portimonense,1.0,1.0,D,0.0,0.0,D,2.05,3.2,3.5,2.1,3.2,3.5,2022/23,€17.30m,€31.58m,17.0,10.0,3.0,2.0,18.0,11.0,4.0,4.0,2.0,0.0,0.0,0.0
P1,06/05/2023,Santa Clara,Gil Vicente,3.0,2.0,H,2.0,0.0,H,2.8,3.1,2.5,2.8,3.2,2.45,2022/23,€23.70m,€46.85m,14.0,15.0,8.0,3.0,12.0,9.0,4.0,5.0,0.0,3.0,0.0,0.0
P1,06/05/2023,Boavista,Estoril,1.0,0.0,H,0.0,0.0,D,2.0,3.3,3.6,2.05,3.3,3.6,2022/23,€28.85m,€36.15m,13.0,6.0,3.0,2.0,13.0,12.0,6.0,3.0,2.0,4.0,1.0,0.0
P1,06/05/2023,Benfica,Sp Braga,1.0,0.0,H,0.0,0.0,D,1.55,4.2,5.5,1.57,4.0,5.5,2022/23,€477.58m,€150.75m,20.0,5.0,4.0,0.0,8.0,10.0,7.0,1.0,3.0,4.0,0.0,0.0
P1,07/05/2023,Maritimo,Rio Ave,2.0,2.0,D,1.0,2.0,A,2.3,3.1,3.1,2.3,3.2,3.0,2022/23,€16.53m,€17.80m,28.0,7.0,6.0,3.0,21.0,10.0,13.0,1.0,3.0,0.0,0.0,0.0
P1,07/05/2023,Guimaraes,Vizela,3.0,0.0,H,2.0,0.0,H,2.2,3.2,3.2,2.3,3.25,3.0,2022/23,€72.40m,€18.48m,13.0,6.0,5.0,0.0,24.0,16.0,6.0,4.0,1.0,2.0,0.0,0.0
P1,07/05/2023,Pacos Ferreira,Sp Lisbon,0.0,4.0,A,0.0,2.0,A,7.0,5.0,1.36,8.0,5.0,1.35,2022/23,€28.13m,€366.60m,7.0,16.0,0.0,8.0,12.0,11.0,0.0,6.0,1.0,1.0,0.0,0.0
P1,08/05/2023,Famalicao,Chaves,1.0,2.0,A,0.0,0.0,D,1.95,3.3,3.75,1.98,3.3,3.75,2022/23,€51.85m,€17.75m,19.0,12.0,6.0,3.0,15.0,15.0,11.0,6.0,2.0,3.0,0.0,0.0
P1,08/05/2023,Arouca,Porto,0.0,1.0,A,0.0,1.0,A,7.5,4.75,1.36,7.25,4.8,1.38,2022/23,€21.00m,€284.55m,8.0,12.0,2.0,4.0,17.0,12.0,1.0,8.0,1.0,2.0,0.0,0.0
P1,12/05/2023,Gil Vicente,Boavista,3.0,1.0,H,1.0,0.0,H,2.3,3.3,2.8,2.3,3.4,2.9,2022/23,€46.85m,€28.85m,15.0,16.0,3.0,5.0,18.0,13.0,7.0,6.0,3.0,6.0,0.0,0.0
P1,13/05/2023,Chaves,Pacos Ferreira,2.0,0.0,H,0.0,0.0,D,2.05,3.4,3.3,2.1,3.4,3.3,2022/23,€17.75m,€28.13m,16.0,16.0,0.0,3.0,12.0,14.0,5.0,8.0,0.0,4.0,0.0,1.0
P1,13/05/2023,Vizela,Famalicao,0.0,0.0,D,0.0,0.0,D,2.3,3.3,2.75,2.35,3.25,2.9,2022/23,€18.48m,€51.85m,10.0,15.0,4.0,3.0,18.0,17.0,2.0,7.0,3.0,5.0,0.0,1.0
P1,13/05/2023,Portimonense,Benfica,1.0,5.0,A,1.0,3.0,A,10.0,5.75,1.22,11.0,6.25,1.24,2022/23,€31.58m,€477.58m,5.0,24.0,1.0,10.0,12.0,12.0,3.0,5.0,2.0,1.0,0.0,0.0
P1,13/05/2023,Sp Lisbon,Maritimo,2.0,1.0,H,0.0,1.0,A,1.2,6.5,9.5,1.21,6.75,12.0,2022/23,€366.60m,€16.53m,15.0,2.0,3.0,1.0,11.0,10.0,9.0,1.0,6.0,7.0,1.0,0.0
P1,14/05/2023,Rio Ave,Guimaraes,0.0,1.0,A,0.0,0.0,D,2.45,3.1,2.7,2.6,3.1,2.7,2022/23,€17.80m,€72.40m,12.0,9.0,3.0,3.0,15.0,14.0,9.0,8.0,0.0,0.0,0.0,0.0
P1,14/05/2023,Sp Braga,Santa Clara,5.0,3.0,H,3.0,1.0,H,1.2,5.75,12.0,1.19,6.75,14.5,2022/23,€150.75m,€23.70m,17.0,12.0,9.0,8.0,15.0,16.0,11.0,6.0,3.0,4.0,0.0,0.0
P1,14/05/2023,Porto,Casa Pia,2.0,1.0,H,0.0,1.0,A,1.17,6.0,13.0,1.2,6.5,14.0,2022/23,€284.55m,€17.30m,19.0,8.0,8.0,2.0,8.0,11.0,13.0,3.0,1.0,3.0,0.0,0.0
P1,15/05/2023,Estoril,Arouca,2.0,0.0,H,0.0,0.0,D,2.45,3.1,2.8,2.55,3.2,2.7,2022/23,€36.15m,€21.00m,10.0,16.0,4.0,4.0,16.0,23.0,4.0,2.0,1.0,2.0,0.0,0.0
P1,19/05/2023,Maritimo,Vizela,1.0,0.0,H,0.0,0.0,D,1.73,3.75,4.5,1.73,3.7,4.5,2022/23,€16.53m,€18.48m,18.0,9.0,5.0,3.0,19.0,9.0,5.0,6.0,2.0,4.0,0.0,0.0
P1,20/05/2023,Arouca,Chaves,1.0,0.0,H,0.0,0.0,D,2.15,3.25,3.2,2.2,3.4,3.0,2022/23,€21.00m,€17.75m,11.0,9.0,6.0,3.0,16.0,11.0,4.0,6.0,2.0,3.0,0.0,0.0
P1,20/05/2023,Santa Clara,Portimonense,1.0,0.0,H,1.0,0.0,H,2.2,3.2,3.0,2.25,3.4,3.0,2022/23,€23.70m,€31.58m,21.0,2.0,3.0,0.0,15.0,17.0,9.0,6.0,2.0,4.0,0.0,0.0
P1,20/05/2023,Boavista,Sp Braga,1.0,1.0,D,0.0,0.0,D,5.5,4.0,1.53,5.0,4.33,1.55,2022/23,€28.85m,€150.75m,6.0,10.0,1.0,1.0,11.0,13.0,2.0,3.0,1.0,5.0,0.0,0.0
P1,20/05/2023,Famalicao,Porto,2.0,4.0,A,2.0,2.0,D,6.0,4.33,1.4,6.25,4.5,1.46,2022/23,€51.85m,€284.55m,7.0,11.0,5.0,7.0,14.0,22.0,1.0,1.0,5.0,3.0,0.0,0.0
P1,21/05/2023,Guimaraes,Gil Vicente,1.0,0.0,H,0.0,0.0,D,1.7,3.6,4.33,1.75,3.75,4.33,2022/23,€72.40m,€46.85m,15.0,11.0,5.0,2.0,10.0,15.0,3.0,6.0,3.0,2.0,0.0,0.0
P1,21/05/2023,Casa Pia,Estoril,2.0,2.0,D,0.0,0.0,D,2.05,3.25,3.4,2.1,3.4,3.3,2022/23,€17.30m,€36.15m,25.0,12.0,10.0,3.0,11.0,18.0,3.0,3.0,5.0,6.0,0.0,0.0
P1,21/05/2023,Pacos Ferreira,Rio Ave,3.0,1.0,H,1.0,1.0,D,2.45,3.2,2.63,2.45,3.3,2.7,2022/23,€28.13m,€17.80m,9.0,14.0,5.0,7.0,16.0,13.0,5.0,6.0,3.0,3.0,0.0,0.0
P1,21/05/2023,Sp Lisbon,Benfica,2.0,2.0,D,2.0,0.0,H,2.55,3.3,2.5,2.55,3.6,2.5,2022/23,€366.60m,€477.58m,13.0,19.0,7.0,4.0,13.0,15.0,7.0,7.0,2.0,2.0,0.0,0.0
P1,26/05/2023,Rio Ave,Famalicao,2.0,2.0,D,0.0,2.0,A,2.9,3.25,2.4,2.85,3.2,2.4,2022/23,€17.80m,€51.85m,22.0,11.0,5.0,2.0,22.0,10.0,8.0,4.0,4.0,4.0,0.0,1.0
P1,26/05/2023,Vizela,Sp Lisbon,1.0,2.0,A,1.0,1.0,D,6.5,4.75,1.45,6.0,4.6,1.46,2022/23,€18.48m,€366.60m,6.0,13.0,3.0,2.0,8.0,9.0,2.0,8.0,2.0,4.0,0.0,0.0
P1,27/05/2023,Gil Vicente,Casa Pia,1.0,0.0,H,0.0,0.0,D,2.2,3.4,3.2,2.2,3.4,3.1,2022/23,€46.85m,€17.30m,11.0,13.0,5.0,6.0,11.0,12.0,4.0,1.0,1.0,1.0,0.0,1.0
P1,27/05/2023,Chaves,Boavista,1.0,4.0,A,0.0,2.0,A,2.1,3.5,3.4,2.05,3.6,3.25,2022/23,€17.75m,€28.85m,10.0,20.0,5.0,3.0,11.0,10.0,1.0,4.0,5.0,1.0,3.0,0.0
